DATE,ITAT,ITAT_peak,ATIT,ATIT_peak
2020-03-23 22:05:00,5.3795648847e+09,5.3795648847e+09,9.2515785017e+09,9.2515785017e+09
2020-03-23 22:10:00,5.7233852317e+09,5.7233852317e+09,1.0473683722e+10,1.0473683722e+10
2020-03-23 22:15:00,5.2842926329e+09,5.2842926329e+09,1.0577805520e+10,1.0577805520e+10
2020-03-23 22:20:00,5.9873043364e+09,5.9873043364e+09,1.0721677544e+10,1.0721677544e+10
2020-03-23 22:25:00,5.0254083673e+09,5.0254083673e+09,1.0365914471e+10,1.0365914471e+10
2020-03-23 22:30:00,5.5142998096e+09,5.5142998096e+09,1.0244139728e+10,1.0244139728e+10
2020-03-23 22:35:00,5.8996672352e+09,5.8996672352e+09,9.0641079710e+09,9.0641079710e+09
2020-03-23 22:40:00,5.1706606473e+09,5.1706606473e+09,8.8094582307e+09,8.8094582307e+09
2020-03-23 22:45:00,4.6610182629e+09,4.6610182629e+09,8.9082878751e+09,8.9082878751e+09
2020-03-23 22:50:00,4.9366198660e+09,4.9366198660e+09,9.9684510496e+09,9.9684510496e+09
2020-03-23 22:55:00,5.6488427183e+09,5.6488427183e+09,9.3288847921e+09,9.3288847921e+09
2020-03-23 23:00:00,5.8122311587e+09,5.8122311587e+09,8.8367796731e+09,8.8367796731e+09
2020-03-23 23:05:00,5.6482981975e+09,5.6482981975e+09,1.0547887358e+10,1.0547887358e+10
2020-03-23 23:10:00,5.1203916963e+09,5.1203916963e+09,8.9757143079e+09,8.9757143079e+09
2020-03-23 23:15:00,5.5885252962e+09,5.5885252962e+09,9.3247395267e+09,9.3247395267e+09
2020-03-23 23:20:00,5.0762726932e+09,5.0762726932e+09,8.5290153155e+09,8.5290153155e+09
2020-03-23 23:25:00,4.6807705709e+09,4.6807705709e+09,8.9729831779e+09,8.9729831779e+09
2020-03-23 23:30:00,4.5055046404e+09,4.5055046404e+09,8.2000319266e+09,8.2000319266e+09
2020-03-23 23:35:00,4.8098732175e+09,4.8098732175e+09,8.0494073269e+09,8.0494073269e+09
2020-03-23 23:40:00,5.0994968465e+09,5.0994968465e+09,8.6951153154e+09,8.6951153154e+09
2020-03-23 23:45:00,5.0715122575e+09,5.0715122575e+09,8.7803402248e+09,8.7803402248e+09
2020-03-23 23:50:00,5.4080298534e+09,5.4080298534e+09,8.4283077646e+09,8.4283077646e+09
2020-03-23 23:55:00,4.7863773018e+09,4.7863773018e+09,8.3407882663e+09,8.3407882663e+09
2020-03-24 00:00:00,4.9245816731e+09,4.9245816731e+09,1.0787964917e+10,1.0787964917e+10
2020-03-24 00:05:00,5.0015888876e+09,5.0015888876e+09,9.4518962322e+09,9.4518962322e+09
2020-03-24 00:10:00,4.9967226256e+09,4.9967226256e+09,1.0277922957e+10,1.0277922957e+10
2020-03-24 00:15:00,5.1343736263e+09,5.1343736263e+09,1.1644579947e+10,1.1644579947e+10
