DATE,ROBG,ROBG_peak,BGRO,BGRO_peak
2020-03-23 19:45:00,4.2966275112e+09,4.2966275112e+09,4.8176327366e+09,4.8176327366e+09
2020-03-23 19:50:00,5.8222590394e+09,5.8222590394e+09,4.6153033552e+09,4.6153033552e+09
2020-03-23 19:55:00,5.6972170455e+09,5.6972170455e+09,4.9856934001e+09,4.9856934001e+09
2020-03-23 20:00:00,5.9239868280e+09,5.9239868280e+09,4.7520652421e+09,4.7520652421e+09
2020-03-23 20:05:00,4.8977936752e+09,4.8977936752e+09,4.7245185238e+09,4.7245185238e+09
2020-03-23 20:10:00,4.6613980207e+09,4.6613980207e+09,4.8183816934e+09,4.8183816934e+09
2020-03-23 20:15:00,4.7633281159e+09,4.7633281159e+09,4.7072584756e+09,4.7072584756e+09
2020-03-23 20:20:00,4.7283129984e+09,4.7283129984e+09,4.8190746813e+09,4.8190746813e+09
2020-03-23 20:25:00,4.4196244630e+09,4.4196244630e+09,4.8972514521e+09,4.8972514521e+09
2020-03-23 20:30:00,5.2615531177e+09,5.2615531177e+09,4.8942389925e+09,4.8942389925e+09
2020-03-23 20:35:00,4.8122371364e+09,4.8122371364e+09,5.1837174329e+09,5.1837174329e+09
2020-03-23 20:40:00,5.0161848989e+09,5.0161848989e+09,4.7351140569e+09,4.7351140569e+09
2020-03-23 20:45:00,4.4754256885e+09,4.4754256885e+09,4.7673936933e+09,4.7673936933e+09
2020-03-23 20:50:00,5.6088100183e+09,5.6088100183e+09,5.0590239074e+09,5.0590239074e+09
2020-03-23 20:55:00,5.0088746949e+09,5.0088746949e+09,5.3528018190e+09,5.3528018190e+09
2020-03-23 21:00:00,5.2276261198e+09,5.2276261198e+09,4.9967964547e+09,4.9967964547e+09
2020-03-23 21:05:00,5.4619347279e+09,5.4619347279e+09,5.2783771013e+09,5.2783771013e+09
2020-03-23 21:10:00,5.2442727784e+09,5.2442727784e+09,5.1300571238e+09,5.1300571238e+09
2020-03-23 21:15:00,5.6820822031e+09,5.6820822031e+09,5.1029841288e+09,5.1029841288e+09
2020-03-23 21:20:00,4.7963724121e+09,4.7963724121e+09,4.9869262605e+09,4.9869262605e+09
2020-03-23 21:25:00,4.9921505759e+09,4.9921505759e+09,5.0447520897e+09,5.0447520897e+09
2020-03-23 21:30:00,5.0879908002e+09,5.0879908002e+09,5.1140242013e+09,5.1140242013e+09
2020-03-23 21:35:00,5.1306292576e+09,5.1306292576e+09,5.0237477098e+09,5.0237477098e+09
2020-03-23 21:40:00,5.3827968686e+09,5.3827968686e+09,5.1011875448e+09,5.1011875448e+09
2020-03-23 21:45:00,6.6207159020e+09,6.6207159020e+09,5.2277031343e+09,5.2277031343e+09
2020-03-23 21:50:00,8.3291620907e+09,8.3291620907e+09,5.2445762085e+09,5.2445762085e+09
2020-03-23 21:55:00,7.1498231300e+09,7.1498231300e+09,5.2765275860e+09,5.2765275860e+09
2020-03-23 22:00:00,6.7478971853e+09,6.7478971853e+09,5.2572144974e+09,5.2572144974e+09
2020-03-23 22:05:00,7.0089070516e+09,7.0089070516e+09,5.0963210624e+09,5.0963210624e+09
2020-03-23 22:10:00,8.2786152007e+09,8.2786152007e+09,5.0915499707e+09,5.0915499707e+09
2020-03-23 22:15:00,8.1720651274e+09,8.1720651274e+09,5.0965926912e+09,5.0965926912e+09
2020-03-23 22:20:00,7.7062164910e+09,7.7062164910e+09,5.4594351229e+09,5.4594351229e+09
2020-03-23 22:25:00,7.6365456579e+09,7.6365456579e+09,5.0310639618e+09,5.0310639618e+09
2020-03-23 22:30:00,7.0344370707e+09,7.0344370707e+09,5.0797939727e+09,5.0797939727e+09
2020-03-23 22:35:00,6.0482045810e+09,6.0482045810e+09,5.2497762458e+09,5.2497762458e+09
2020-03-23 22:40:00,6.0597299015e+09,6.0597299015e+09,5.2162317695e+09,5.2162317695e+09
2020-03-23 22:45:00,6.6812408658e+09,6.6812408658e+09,5.2875741662e+09,5.2875741662e+09
2020-03-23 22:50:00,7.1482822074e+09,7.1482822074e+09,5.1915563889e+09,5.1915563889e+09
2020-03-23 22:55:00,6.1907421939e+09,6.1907421939e+09,5.1776619032e+09,5.1776619032e+09
2020-03-23 23:00:00,6.3324365586e+09,6.3324365586e+09,5.0790352279e+09,5.0790352279e+09
2020-03-23 23:05:00,6.5491780892e+09,6.5491780892e+09,5.1399393334e+09,5.1399393334e+09
2020-03-23 23:10:00,6.7509446959e+09,6.7509446959e+09,5.2001419692e+09,5.2001419692e+09
2020-03-23 23:15:00,6.5984509832e+09,6.5984509832e+09,5.2386115649e+09,5.2386115649e+09
2020-03-23 23:20:00,6.3440399226e+09,6.3440399226e+09,5.3663117306e+09,5.3663117306e+09
2020-03-23 23:25:00,6.8240814874e+09,6.8240814874e+09,5.2606513778e+09,5.2606513778e+09
2020-03-23 23:30:00,6.3882374810e+09,6.3882374810e+09,5.3863905691e+09,5.3863905691e+09
2020-03-23 23:35:00,6.1198478596e+09,6.1198478596e+09,5.3783251977e+09,5.3783251977e+09
2020-03-23 23:40:00,5.5975354450e+09,5.5975354450e+09,5.4324349657e+09,5.4324349657e+09
2020-03-23 23:45:00,6.0044243531e+09,6.0044243531e+09,5.8184381222e+09,5.8184381222e+09
2020-03-23 23:50:00,6.0481628859e+09,6.0481628859e+09,5.7169824858e+09,5.7169824858e+09
2020-03-23 23:55:00,5.9154694424e+09,5.9154694424e+09,5.4697656604e+09,5.4697656604e+09
2020-03-24 00:00:00,7.6185931348e+09,7.6185931348e+09,5.9524366502e+09,5.9524366502e+09
2020-03-24 00:05:00,7.2847922623e+09,7.2847922623e+09,5.5422965469e+09,5.5422965469e+09
2020-03-24 00:10:00,6.3443208333e+09,6.3443208333e+09,5.3849007169e+09,5.3849007169e+09
2020-03-24 00:15:00,6.2895213128e+09,6.2895213128e+09,5.4636920934e+09,5.4636920934e+09
2020-03-24 00:20:00,6.3710380489e+09,6.3710380489e+09,5.4414357909e+09,5.4414357909e+09
2020-03-24 00:25:00,5.4236167717e+09,5.4236167717e+09,5.6471415820e+09,5.6471415820e+09
2020-03-24 00:30:00,5.5443501668e+09,5.5443501668e+09,5.7668186483e+09,5.7668186483e+09
2020-03-24 00:35:00,5.5738964346e+09,5.5738964346e+09,5.6338891966e+09,5.6338891966e+09
2020-03-24 00:40:00,5.5489006825e+09,5.5489006825e+09,5.7402390909e+09,5.7402390909e+09
2020-03-24 00:45:00,9.4197031292e+09,9.4197031292e+09,5.9641286824e+09,5.9641286824e+09
2020-03-24 00:50:00,8.2404482049e+09,8.2404482049e+09,5.6097720469e+09,5.6097720469e+09
2020-03-24 00:55:00,7.7198487315e+09,7.7198487315e+09,5.7291769684e+09,5.7291769684e+09
2020-03-24 01:00:00,7.2563650018e+09,7.2563650018e+09,5.7598783788e+09,5.7598783788e+09
2020-03-24 01:05:00,5.9857013459e+09,5.9857013459e+09,5.8675816797e+09,5.8675816797e+09
2020-03-24 01:10:00,5.6706757366e+09,5.6706757366e+09,5.8901994193e+09,5.8901994193e+09
2020-03-24 01:15:00,5.7602288215e+09,5.7602288215e+09,5.7617976067e+09,5.7617976067e+09
2020-03-24 01:20:00,6.2126795970e+09,6.2126795970e+09,5.6572002003e+09,5.6572002003e+09
2020-03-24 01:25:00,5.6545213412e+09,5.6545213412e+09,5.5609146407e+09,5.5609146407e+09
2020-03-24 01:30:00,5.7352252717e+09,5.7352252717e+09,5.5670699251e+09,5.5670699251e+09
2020-03-24 01:35:00,5.5458025364e+09,5.5458025364e+09,5.6461757069e+09,5.6461757069e+09
2020-03-24 01:40:00,7.0717585198e+09,7.0717585198e+09,5.5726537089e+09,5.5726537089e+09
2020-03-24 01:45:00,6.4627268483e+09,6.4627268483e+09,5.7095516674e+09,5.7095516674e+09
2020-03-24 01:50:00,5.8309760552e+09,5.8309760552e+09,5.5449045873e+09,5.5449045873e+09
2020-03-24 01:55:00,6.6410758328e+09,6.6410758328e+09,5.8818931658e+09,5.8818931658e+09
2020-03-24 02:00:00,5.6801252368e+09,5.6801252368e+09,5.6411208156e+09,5.6411208156e+09
2020-03-24 02:05:00,5.7733469145e+09,5.7733469145e+09,5.5285993510e+09,5.5285993510e+09
2020-03-24 02:10:00,5.3964902322e+09,5.3964902322e+09,5.5153666059e+09,5.5153666059e+09
2020-03-24 02:15:00,5.5738896135e+09,5.5738896135e+09,5.5849650031e+09,5.5849650031e+09
2020-03-24 02:20:00,5.3222648321e+09,5.3222648321e+09,5.6348420883e+09,5.6348420883e+09
2020-03-24 02:25:00,5.1917722953e+09,5.1917722953e+09,5.7399741797e+09,5.7399741797e+09
2020-03-24 02:30:00,5.0014834255e+09,5.0014834255e+09,5.3832405377e+09,5.3832405377e+09
2020-03-24 02:35:00,5.0853035276e+09,5.0853035276e+09,5.5638155584e+09,5.5638155584e+09
2020-03-24 02:40:00,4.9938663049e+09,4.9938663049e+09,5.5971978802e+09,5.5971978802e+09
2020-03-24 02:45:00,5.3895867351e+09,5.3895867351e+09,5.5920502535e+09,5.5920502535e+09
2020-03-24 02:50:00,5.7032099521e+09,5.7032099521e+09,5.3968348820e+09,5.3968348820e+09
2020-03-24 02:55:00,7.0821511511e+09,7.0821511511e+09,5.3671707338e+09,5.3671707338e+09
2020-03-24 03:00:00,6.6316015969e+09,6.6316015969e+09,5.2879069385e+09,5.2879069385e+09
2020-03-24 03:05:00,4.9791518841e+09,4.9791518841e+09,5.1919242012e+09,5.1919242012e+09
2020-03-24 03:10:00,5.1686598987e+09,5.1686598987e+09,5.1806675049e+09,5.1806675049e+09
2020-03-24 03:15:00,4.9424461255e+09,4.9424461255e+09,5.1636103395e+09,5.1636103395e+09
2020-03-24 03:20:00,5.6911622105e+09,5.6911622105e+09,5.0136345895e+09,5.0136345895e+09
2020-03-24 03:25:00,5.8424175625e+09,5.8424175625e+09,5.1480336073e+09,5.1480336073e+09
2020-03-24 03:30:00,5.4700442063e+09,5.4700442063e+09,5.1651598050e+09,5.1651598050e+09
2020-03-24 03:35:00,5.7997444928e+09,5.7997444928e+09,5.1951592355e+09,5.1951592355e+09
2020-03-24 03:40:00,5.6901653960e+09,5.6901653960e+09,5.0223384722e+09,5.0223384722e+09
2020-03-24 03:45:00,6.1298993999e+09,6.1298993999e+09,5.0203081857e+09,5.0203081857e+09
2020-03-24 03:50:00,6.1022826435e+09,6.1022826435e+09,5.0429211858e+09,5.0429211858e+09
2020-03-24 03:55:00,5.6075215329e+09,5.6075215329e+09,5.0428873906e+09,5.0428873906e+09
2020-03-24 04:00:00,5.7109033530e+09,5.7109033530e+09,5.1915467212e+09,5.1915467212e+09
2020-03-24 04:05:00,5.7480339307e+09,5.7480339307e+09,5.0137470679e+09,5.0137470679e+09
2020-03-24 04:10:00,6.7259617401e+09,6.7259617401e+09,5.0305470852e+09,5.0305470852e+09
2020-03-24 04:15:00,9.7503504950e+09,9.7503504950e+09,5.4590758202e+09,5.4590758202e+09
2020-03-24 04:20:00,1.0084124713e+10,1.0084124713e+10,5.7134661000e+09,5.7134661000e+09
2020-03-24 04:25:00,9.8134833605e+09,9.8134833605e+09,5.6387772414e+09,5.6387772414e+09
2020-03-24 04:30:00,9.7801895391e+09,9.7801895391e+09,5.3017686741e+09,5.3017686741e+09
2020-03-24 04:35:00,9.1964973167e+09,9.1964973167e+09,5.0827253320e+09,5.0827253320e+09
2020-03-24 04:40:00,9.6139787231e+09,9.6139787231e+09,5.3747025134e+09,5.3747025134e+09
2020-03-24 04:45:00,9.7614147732e+09,9.7614147732e+09,5.2528407608e+09,5.2528407608e+09
2020-03-24 04:50:00,9.6951804444e+09,9.6951804444e+09,5.2085633983e+09,5.2085633983e+09
2020-03-24 04:55:00,8.1099712687e+09,8.1099712687e+09,4.9350376234e+09,4.9350376234e+09
2020-03-24 05:00:00,5.3312746933e+09,5.3312746933e+09,4.7877153404e+09,4.7877153404e+09
2020-03-24 05:05:00,5.6326807492e+09,5.6326807492e+09,4.7005629769e+09,4.7005629769e+09
2020-03-24 05:10:00,6.8167996954e+09,6.8167996954e+09,4.7719118408e+09,4.7719118408e+09
2020-03-24 05:15:00,7.0815924631e+09,7.0815924631e+09,5.1746277273e+09,5.1746277273e+09
2020-03-24 05:20:00,5.5921944757e+09,5.5921944757e+09,4.7948731919e+09,4.7948731919e+09
2020-03-24 05:25:00,5.0636474605e+09,5.0636474605e+09,5.0298972995e+09,5.0298972995e+09
2020-03-24 05:30:00,4.9285839333e+09,4.9285839333e+09,5.1740439940e+09,5.1740439940e+09
2020-03-24 05:35:00,9.7031700313e+09,9.7031700313e+09,5.4391216460e+09,5.4391216460e+09
2020-03-24 05:40:00,1.0339990771e+10,1.0339990771e+10,5.4806685760e+09,5.4806685760e+09
2020-03-24 05:45:00,1.0603099062e+10,1.0603099062e+10,5.6255497618e+09,5.6255497618e+09
2020-03-24 05:50:00,1.0504647055e+10,1.0504647055e+10,5.5811442184e+09,5.5811442184e+09
2020-03-24 05:55:00,1.0597275317e+10,1.0597275317e+10,5.5680154273e+09,5.5680154273e+09
2020-03-24 06:00:00,1.0297707918e+10,1.0297707918e+10,5.6052729955e+09,5.6052729955e+09
2020-03-24 06:05:00,1.0506951485e+10,1.0506951485e+10,5.4876483972e+09,5.4876483972e+09
2020-03-24 06:10:00,1.0205461320e+10,1.0205461320e+10,5.2987168431e+09,5.2987168431e+09
2020-03-24 06:15:00,5.7924142679e+09,5.7924142679e+09,5.1519407504e+09,5.1519407504e+09
2020-03-24 06:20:00,5.5697806048e+09,5.5697806048e+09,5.0065287300e+09,5.0065287300e+09
2020-03-24 06:25:00,6.1398826222e+09,6.1398826222e+09,5.1009651345e+09,5.1009651345e+09
2020-03-24 06:30:00,6.6448895232e+09,6.6448895232e+09,5.1248165110e+09,5.1248165110e+09
2020-03-24 06:35:00,5.8605491530e+09,5.8605491530e+09,5.0735353542e+09,5.0735353542e+09
2020-03-24 06:40:00,6.1473222602e+09,6.1473222602e+09,5.0465581332e+09,5.0465581332e+09
2020-03-24 06:45:00,7.8973945562e+09,7.8973945562e+09,5.1129860952e+09,5.1129860952e+09
2020-03-24 06:50:00,1.0159481752e+10,1.0159481752e+10,5.5666868259e+09,5.5666868259e+09
2020-03-24 06:55:00,9.1940096896e+09,9.1940096896e+09,5.6593051900e+09,5.6593051900e+09
2020-03-24 07:00:00,9.7010012323e+09,9.7010012323e+09,5.6058309784e+09,5.6058309784e+09
2020-03-24 07:05:00,1.0128727474e+10,1.0128727474e+10,5.8923871608e+09,5.8923871608e+09
2020-03-24 07:10:00,1.0295037396e+10,1.0295037396e+10,5.8934209937e+09,5.8934209937e+09
2020-03-24 07:15:00,9.6323403910e+09,9.6323403910e+09,5.6728677318e+09,5.6728677318e+09
2020-03-24 07:20:00,1.0209778471e+10,1.0209778471e+10,5.9963527082e+09,5.9963527082e+09
2020-03-24 07:25:00,9.9090024575e+09,9.9090024575e+09,5.5312150610e+09,5.5312150610e+09
2020-03-24 07:30:00,9.7825371168e+09,9.7825371168e+09,5.5851474799e+09,5.5851474799e+09
2020-03-24 07:35:00,7.6715738776e+09,7.6715738776e+09,5.4949229005e+09,5.4949229005e+09
2020-03-24 07:40:00,7.2681859518e+09,7.2681859518e+09,5.3963827581e+09,5.3963827581e+09
2020-03-24 07:45:00,6.9673759522e+09,6.9673759522e+09,5.4801060663e+09,5.4801060663e+09
2020-03-24 07:50:00,6.9406479761e+09,6.9406479761e+09,5.7715154202e+09,5.7715154202e+09
2020-03-24 07:55:00,7.4146057675e+09,7.4146057675e+09,5.5407431122e+09,5.5407431122e+09
2020-03-24 08:00:00,1.0366256057e+10,1.0366256057e+10,5.6850793401e+09,5.6850793401e+09
2020-03-24 08:05:00,9.2055953279e+09,9.2055953279e+09,5.6443434960e+09,5.6443434960e+09
2020-03-24 08:10:00,9.2458927650e+09,9.2458927650e+09,5.5394350958e+09,5.5394350958e+09
2020-03-24 08:15:00,1.0186290560e+10,1.0186290560e+10,5.8173201895e+09,5.8173201895e+09
2020-03-24 08:20:00,1.0182676136e+10,1.0182676136e+10,5.8861968920e+09,5.8861968920e+09
2020-03-24 08:25:00,9.9228471595e+09,9.9228471595e+09,5.7327016838e+09,5.7327016838e+09
2020-03-24 08:30:00,9.9999289033e+09,9.9999289033e+09,5.8773400935e+09,5.8773400935e+09
2020-03-24 08:35:00,1.0241697197e+10,1.0241697197e+10,5.8608206846e+09,5.8608206846e+09
2020-03-24 08:40:00,1.0157580738e+10,1.0157580738e+10,5.8003491268e+09,5.8003491268e+09
2020-03-24 08:45:00,1.0171189701e+10,1.0171189701e+10,5.8086999554e+09,5.8086999554e+09
2020-03-24 08:50:00,1.0157275555e+10,1.0157275555e+10,5.7226770554e+09,5.7226770554e+09
2020-03-24 08:55:00,1.0234705432e+10,1.0234705432e+10,5.7492111971e+09,5.7492111971e+09
2020-03-24 09:00:00,1.0278901503e+10,1.0278901503e+10,5.7628314502e+09,5.7628314502e+09
2020-03-24 09:05:00,1.0438810265e+10,1.0438810265e+10,5.9330017511e+09,5.9330017511e+09
2020-03-24 09:10:00,1.0218579625e+10,1.0218579625e+10,5.8403920126e+09,5.8403920126e+09
2020-03-24 09:15:00,9.9445168659e+09,9.9445168659e+09,5.9232876584e+09,5.9232876584e+09
2020-03-24 09:20:00,9.9582068290e+09,9.9582068290e+09,5.9138951241e+09,5.9138951241e+09
2020-03-24 09:25:00,9.8849618065e+09,9.8849618065e+09,6.0362194254e+09,6.0362194254e+09
2020-03-24 09:30:00,1.0007787917e+10,1.0007787917e+10,6.0744073879e+09,6.0744073879e+09
2020-03-24 09:35:00,1.0019208150e+10,1.0019208150e+10,6.1319271712e+09,6.1319271712e+09
2020-03-24 09:40:00,1.0454356813e+10,1.0454356813e+10,6.4674454845e+09,6.4674454845e+09
2020-03-24 09:45:00,9.5923311422e+09,9.5923311422e+09,6.5694905671e+09,6.5694905671e+09
2020-03-24 09:50:00,8.8793178798e+09,8.8793178798e+09,6.4976864126e+09,6.4976864126e+09
2020-03-24 09:55:00,8.0413037822e+09,8.0413037822e+09,6.8534837447e+09,6.8534837447e+09
2020-03-24 10:00:00,7.0776901884e+09,7.0776901884e+09,7.0659959725e+09,7.0659959725e+09
2020-03-24 10:05:00,6.6038015248e+09,6.6038015248e+09,7.2096634684e+09,7.2096634684e+09
2020-03-24 10:10:00,1.0115451961e+10,1.0115451961e+10,7.0610520156e+09,7.0610520156e+09
2020-03-24 10:15:00,9.5011843612e+09,9.5011843612e+09,7.4301551829e+09,7.4301551829e+09
2020-03-24 10:20:00,9.7381257026e+09,9.7381257026e+09,7.0362321621e+09,7.0362321621e+09
2020-03-24 10:25:00,1.0927787748e+10,1.0927787748e+10,7.3524121979e+09,7.3524121979e+09
2020-03-24 10:30:00,1.1074390831e+10,1.1074390831e+10,7.5210760861e+09,7.5210760861e+09
2020-03-24 10:35:00,1.1343206094e+10,1.1343206094e+10,7.5987632953e+09,7.5987632953e+09
2020-03-24 10:40:00,1.1526662956e+10,1.1526662956e+10,7.5737607406e+09,7.5737607406e+09
2020-03-24 10:45:00,1.1698120238e+10,1.1698120238e+10,7.5440551797e+09,7.5440551797e+09
2020-03-24 10:50:00,1.1919319882e+10,1.1919319882e+10,7.6277716093e+09,7.6277716093e+09
2020-03-24 10:55:00,1.1649933107e+10,1.1649933107e+10,7.6478429148e+09,7.6478429148e+09
2020-03-24 11:00:00,1.1557451615e+10,1.1557451615e+10,7.8474310464e+09,7.8474310464e+09
2020-03-24 11:05:00,1.1474165722e+10,1.1474165722e+10,7.7044778510e+09,7.7044778510e+09
2020-03-24 11:10:00,1.1404224926e+10,1.1404224926e+10,7.8675896771e+09,7.8675896771e+09
2020-03-24 11:15:00,1.1444972638e+10,1.1444972638e+10,7.3639838716e+09,7.3639838716e+09
2020-03-24 11:20:00,1.0943898971e+10,1.0943898971e+10,6.7622855078e+09,6.7622855078e+09
2020-03-24 11:25:00,1.0647457968e+10,1.0647457968e+10,5.9019112029e+09,5.9019112029e+09
2020-03-24 11:30:00,1.0289541292e+10,1.0289541292e+10,5.7054799705e+09,5.7054799705e+09
2020-03-24 11:35:00,1.1449852832e+10,1.1449852832e+10,5.3313102000e+09,5.3313102000e+09
2020-03-24 11:40:00,1.1221256158e+10,1.1221256158e+10,5.2701882921e+09,5.2701882921e+09
2020-03-24 11:45:00,1.1633127800e+10,1.1633127800e+10,4.9551017436e+09,4.9551017436e+09
2020-03-24 11:50:00,1.1734341387e+10,1.1734341387e+10,4.9640154352e+09,4.9640154352e+09
2020-03-24 11:55:00,2.0090216055e+10,2.0090216055e+10,1.2696721244e+10,1.2696721244e+10
2020-03-24 12:00:00,2.0701466458e+10,2.0701466458e+10,1.3132706316e+10,1.3132706316e+10
2020-03-24 12:05:00,1.8044853999e+10,1.8044853999e+10,9.6059261724e+09,9.6059261724e+09
2020-03-24 12:10:00,1.2770900129e+10,1.2770900129e+10,9.3218704824e+09,9.3218704824e+09
2020-03-24 12:15:00,1.5010501636e+10,1.5010501636e+10,9.0643156122e+09,9.0643156122e+09
2020-03-24 12:20:00,1.3299698157e+10,1.3299698157e+10,8.1990179443e+09,8.1990179443e+09
2020-03-24 12:25:00,1.2510277960e+10,1.2510277960e+10,7.9910055348e+09,7.9910055348e+09
2020-03-24 12:30:00,9.9027633153e+09,9.9027633153e+09,6.7224360559e+09,6.7224360559e+09
2020-03-24 12:35:00,1.0502711151e+10,1.0502711151e+10,7.1756303919e+09,7.1756303919e+09
2020-03-24 12:40:00,1.0174275522e+10,1.0174275522e+10,8.1766899272e+09,8.1766899272e+09
2020-03-24 12:45:00,1.1135187527e+10,1.1135187527e+10,7.0936998520e+09,7.0936998520e+09
2020-03-24 12:50:00,1.0915805929e+10,1.0915805929e+10,7.7054404424e+09,7.7054404424e+09
2020-03-24 12:55:00,1.3563820947e+10,1.3563820947e+10,7.1050163200e+09,7.1050163200e+09
2020-03-24 13:00:00,1.9832780291e+10,1.9832780291e+10,6.0280289687e+09,6.0280289687e+09
2020-03-24 13:05:00,1.6502865702e+10,1.6502865702e+10,6.0185297560e+09,6.0185297560e+09
2020-03-24 13:10:00,1.4858476802e+10,1.4858476802e+10,6.2787964652e+09,6.2787964652e+09
2020-03-24 13:15:00,1.4179792631e+10,1.4179792631e+10,6.5987143082e+09,6.5987143082e+09
2020-03-24 13:20:00,1.1942266350e+10,1.1942266350e+10,4.9594957111e+09,4.9594957111e+09
2020-03-24 13:25:00,1.5976320572e+10,1.5976320572e+10,5.2207783251e+09,5.2207783251e+09
2020-03-24 13:30:00,1.6861343814e+10,1.6861343814e+10,4.9956127520e+09,4.9956127520e+09
2020-03-24 13:35:00,1.8560173295e+10,1.8560173295e+10,5.2836487028e+09,5.2836487028e+09
2020-03-24 13:40:00,1.7890681561e+10,1.7890681561e+10,4.7776712761e+09,4.7776712761e+09
2020-03-24 13:45:00,2.2645882367e+10,2.2645882367e+10,4.5175775664e+09,4.5175775664e+09
2020-03-24 13:50:00,2.1391923399e+10,2.1391923399e+10,4.6011008898e+09,4.6011008898e+09
2020-03-24 13:55:00,2.0003903730e+10,2.0003903730e+10,4.5738120552e+09,4.5738120552e+09
2020-03-24 14:00:00,1.5760595335e+10,1.5760595335e+10,4.4197158720e+09,4.4197158720e+09
2020-03-24 14:05:00,1.5226196648e+10,1.5226196648e+10,4.7207136524e+09,4.7207136524e+09
2020-03-24 14:10:00,1.6678323855e+10,1.6678323855e+10,4.8316568534e+09,4.8316568534e+09
2020-03-24 14:15:00,1.7320299248e+10,1.7320299248e+10,4.0740464507e+09,4.0740464507e+09
2020-03-24 14:20:00,1.5401347258e+10,1.5401347258e+10,4.2337171747e+09,4.2337171747e+09
2020-03-24 14:25:00,1.6046249986e+10,1.6046249986e+10,4.2866669684e+09,4.2866669684e+09
2020-03-24 14:30:00,1.5952426940e+10,1.5952426940e+10,5.0589753723e+09,5.0589753723e+09
2020-03-24 14:35:00,1.5808580348e+10,1.5808580348e+10,4.9040187331e+09,4.9040187331e+09
2020-03-24 14:40:00,1.6286436840e+10,1.6286436840e+10,5.9744521079e+09,5.9744521079e+09
2020-03-24 14:45:00,1.5173570856e+10,1.5173570856e+10,1.2375511784e+10,1.2375511784e+10
2020-03-24 14:50:00,1.4780407871e+10,1.4780407871e+10,5.3601891082e+09,5.3601891082e+09
2020-03-24 14:55:00,1.5071644347e+10,1.5071644347e+10,5.3719244103e+09,5.3719244103e+09
2020-03-24 15:00:00,1.4641024383e+10,1.4641024383e+10,4.5976962413e+09,4.5976962413e+09
2020-03-24 15:05:00,1.4567402436e+10,1.4567402436e+10,4.9515837520e+09,4.9515837520e+09
2020-03-24 15:10:00,1.5016516692e+10,1.5016516692e+10,4.8357807540e+09,4.8357807540e+09
2020-03-24 15:15:00,1.4922370399e+10,1.4922370399e+10,5.0971331908e+09,5.0971331908e+09
2020-03-24 15:20:00,1.7445715197e+10,1.7445715197e+10,4.8510913931e+09,4.8510913931e+09
2020-03-24 15:25:00,1.4881761991e+10,1.4881761991e+10,5.1528610608e+09,5.1528610608e+09
2020-03-24 15:30:00,1.6165323921e+10,1.6165323921e+10,4.9505825205e+09,4.9505825205e+09
2020-03-24 15:35:00,1.9303930707e+10,1.9303930707e+10,5.1409614398e+09,5.1409614398e+09
2020-03-24 15:40:00,2.0654255107e+10,2.0654255107e+10,4.9434426312e+09,4.9434426312e+09
2020-03-24 15:45:00,2.0636253012e+10,2.0636253012e+10,5.2278928401e+09,5.2278928401e+09
2020-03-24 15:50:00,2.0272831162e+10,2.0272831162e+10,4.8172311589e+09,4.8172311589e+09
2020-03-24 15:55:00,1.7313023311e+10,1.7313023311e+10,4.8887300241e+09,4.8887300241e+09
2020-03-24 16:00:00,1.6846269390e+10,1.6846269390e+10,4.6251421894e+09,4.6251421894e+09
2020-03-24 16:05:00,1.5764843153e+10,1.5764843153e+10,4.4112890009e+09,4.4112890009e+09
2020-03-24 16:10:00,1.6084192184e+10,1.6084192184e+10,4.4933070181e+09,4.4933070181e+09
2020-03-24 16:15:00,1.7410191525e+10,1.7410191525e+10,4.7682128494e+09,4.7682128494e+09
2020-03-24 16:20:00,1.8334320362e+10,1.8334320362e+10,4.8965904874e+09,4.8965904874e+09
2020-03-24 16:25:00,1.6587000655e+10,1.6587000655e+10,5.9686296046e+09,5.9686296046e+09
2020-03-24 16:30:00,1.6500096755e+10,1.6500096755e+10,5.1029209969e+09,5.1029209969e+09
2020-03-24 16:35:00,1.6853067031e+10,1.6853067031e+10,4.5835510588e+09,4.5835510588e+09
2020-03-24 16:40:00,2.0559851872e+10,2.0559851872e+10,4.7999817013e+09,4.7999817013e+09
2020-03-24 16:45:00,2.1882177174e+10,2.1882177174e+10,4.3911129334e+09,4.3911129334e+09
2020-03-24 16:50:00,2.0897161127e+10,2.0897161127e+10,4.9648334425e+09,4.9648334425e+09
2020-03-24 16:55:00,3.1804502439e+10,3.1804502439e+10,4.8245956466e+09,4.8245956466e+09
2020-03-24 17:00:00,2.5713490862e+10,2.5713490862e+10,4.9792443097e+09,4.9792443097e+09
2020-03-24 17:05:00,3.0439143064e+10,3.0439143064e+10,3.9471019579e+09,3.9471019579e+09
2020-03-24 17:10:00,2.8773455239e+10,2.8773455239e+10,3.8722019103e+09,3.8722019103e+09
2020-03-24 17:15:00,2.3347151874e+10,2.3347151874e+10,3.6414679507e+09,3.6414679507e+09
2020-03-24 17:20:00,1.9348191913e+10,1.9348191913e+10,4.1014311874e+09,4.1014311874e+09
2020-03-24 17:25:00,1.9674906282e+10,1.9674906282e+10,3.4931603117e+09,3.4931603117e+09
2020-03-24 17:30:00,1.8957885273e+10,1.8957885273e+10,3.6567083184e+09,3.6567083184e+09
2020-03-24 17:35:00,1.7743989685e+10,1.7743989685e+10,3.9405970222e+09,3.9405970222e+09
