DATE,IRUI,IRUI_peak,UIIR,IRUI_peak
2020-03-23 21:00:00,1.6376036460e+07,1.6376036460e+07,6.5575499368e+07,6.5575499368e+07
2020-03-23 21:05:00,1.3271840776e+07,1.3271840776e+07,7.9206959420e+07,7.9206959420e+07
2020-03-23 21:10:00,9.8478759363e+06,9.8478759363e+06,7.8266040348e+07,7.8266040348e+07
2020-03-23 21:15:00,1.0355055697e+07,1.0355055697e+07,9.6865819588e+07,9.6865819588e+07
2020-03-23 21:20:00,1.1988082499e+07,1.1988082499e+07,8.8006702531e+07,8.8006702531e+07
2020-03-23 21:25:00,1.6460635035e+07,1.6460635035e+07,6.9361101581e+07,6.9361101581e+07
2020-03-23 21:30:00,1.5554672069e+07,1.5554672069e+07,7.5740069838e+07,7.5740069838e+07
2020-03-23 21:35:00,1.5050037909e+07,1.5050037909e+07,8.3251722195e+07,8.3251722195e+07
2020-03-23 21:40:00,4.2976975187e+07,4.2976975187e+07,9.4406143943e+07,9.4406143943e+07
2020-03-23 21:45:00,1.4642462360e+07,1.4642462360e+07,9.9008202877e+07,9.9008202877e+07
2020-03-23 21:50:00,9.8827301816e+06,9.8827301816e+06,9.1914473252e+07,9.1914473252e+07
2020-03-23 21:55:00,9.5255477643e+06,9.5255477643e+06,1.0692850068e+08,1.0692850068e+08
2020-03-23 22:00:00,9.8186843107e+06,9.8186843107e+06,9.0229523033e+07,9.0229523033e+07
2020-03-23 22:05:00,9.5225487035e+06,9.5225487035e+06,9.7982982607e+07,9.7982982607e+07
2020-03-23 22:10:00,1.4346701407e+07,1.4346701407e+07,9.7720811283e+07,9.7720811283e+07
2020-03-23 22:15:00,8.9789900280e+06,8.9789900280e+06,7.3299152836e+07,7.3299152836e+07
2020-03-23 22:20:00,9.9277536806e+06,9.9277536806e+06,1.0436143317e+08,1.0436143317e+08
2020-03-23 22:25:00,1.2719895399e+07,1.2719895399e+07,1.2319614780e+08,1.2319614780e+08
2020-03-23 22:30:00,1.4661878390e+07,1.4661878390e+07,8.6188169362e+07,8.6188169362e+07
2020-03-23 22:35:00,1.9361286815e+07,1.9361286815e+07,9.8540768761e+07,9.8540768761e+07
2020-03-23 22:40:00,1.3122395653e+07,1.3122395653e+07,1.0573069568e+08,1.0573069568e+08
2020-03-23 22:45:00,1.0794873563e+07,1.0794873563e+07,8.2443111265e+07,8.2443111265e+07
2020-03-23 22:50:00,1.1551176254e+07,1.1551176254e+07,7.6039554076e+07,7.6039554076e+07
2020-03-23 22:55:00,3.6583524487e+07,3.6583524487e+07,7.0514079547e+07,7.0514079547e+07
2020-03-23 23:00:00,5.0184348818e+07,5.0184348818e+07,7.4925451868e+07,7.4925451868e+07
2020-03-23 23:05:00,1.3058002985e+08,1.3058002985e+08,9.9484227206e+07,9.9484227206e+07
2020-03-23 23:10:00,1.1214018452e+08,1.1214018452e+08,9.9302605951e+07,9.9302605951e+07
2020-03-23 23:15:00,3.5092556880e+07,3.5092556880e+07,7.5897410962e+07,7.5897410962e+07
2020-03-23 23:20:00,1.8802975221e+07,1.8802975221e+07,7.7969079902e+07,7.7969079902e+07
2020-03-23 23:25:00,1.6096628651e+07,1.6096628651e+07,1.0782437455e+08,1.0782437455e+08
2020-03-23 23:30:00,1.5623952539e+07,1.5623952539e+07,8.8797029089e+07,8.8797029089e+07
2020-03-23 23:35:00,1.4974798686e+07,1.4974798686e+07,8.8154881589e+07,8.8154881589e+07
2020-03-23 23:40:00,1.5221469802e+07,1.5221469802e+07,8.0124480423e+07,8.0124480423e+07
2020-03-23 23:45:00,4.0281495096e+07,4.0281495096e+07,6.7221639710e+07,6.7221639710e+07
2020-03-23 23:50:00,1.8365324337e+07,1.8365324337e+07,6.5711465399e+07,6.5711465399e+07
2020-03-23 23:55:00,1.3449064734e+07,1.3449064734e+07,6.1172885881e+07,6.1172885881e+07
2020-03-24 00:00:00,3.7420091045e+07,3.7420091045e+07,1.0437920075e+08,1.0437920075e+08
2020-03-24 00:05:00,1.2402331769e+07,1.2402331769e+07,6.1230270113e+07,6.1230270113e+07
2020-03-24 00:10:00,9.3834845713e+06,9.3834845713e+06,4.8315181418e+07,4.8315181418e+07
2020-03-24 00:15:00,8.7153642925e+06,8.7153642925e+06,7.0869702668e+07,7.0869702668e+07
2020-03-24 00:20:00,1.0058508065e+07,1.0058508065e+07,6.1057342311e+07,6.1057342311e+07
2020-03-24 00:25:00,1.4787565802e+07,1.4787565802e+07,6.1057604317e+07,6.1057604317e+07
2020-03-24 00:30:00,1.2584175682e+07,1.2584175682e+07,5.4264123691e+07,5.4264123691e+07
2020-03-24 00:35:00,9.3759019289e+06,9.3759019289e+06,5.6705824382e+07,5.6705824382e+07
2020-03-24 00:40:00,3.3581148825e+06,3.3581148825e+06,2.7126722554e+07,2.7126722554e+07
2020-03-24 00:45:00,1.2017165785e+07,1.2017165785e+07,4.6878961917e+07,4.6878961917e+07
2020-03-24 00:50:00,1.0399147702e+07,1.0399147702e+07,4.6765440931e+07,4.6765440931e+07
2020-03-24 00:55:00,1.0459487232e+07,1.0459487232e+07,5.8354127807e+07,5.8354127807e+07
2020-03-24 01:00:00,1.1097318834e+07,1.1097318834e+07,6.0059766460e+07,6.0059766460e+07
2020-03-24 01:05:00,1.1364648773e+07,1.1364648773e+07,6.2997718257e+07,6.2997718257e+07
2020-03-24 01:10:00,1.1384625087e+07,1.1384625087e+07,6.3130170447e+07,6.3130170447e+07
2020-03-24 01:15:00,1.3585580034e+07,1.3585580034e+07,7.9757454103e+07,7.9757454103e+07
2020-03-24 01:20:00,4.4639659446e+07,4.4639659446e+07,6.3117396799e+07,6.3117396799e+07
2020-03-24 01:25:00,1.7092101386e+07,1.7092101386e+07,6.0082368962e+07,6.0082368962e+07
2020-03-24 01:30:00,1.3795972903e+07,1.3795972903e+07,6.3747601421e+07,6.3747601421e+07
2020-03-24 01:35:00,1.3142090866e+07,1.3142090866e+07,7.8539661688e+07,7.8539661688e+07
2020-03-24 01:40:00,1.6226719552e+07,1.6226719552e+07,8.1418685797e+07,8.1418685797e+07
2020-03-24 01:45:00,1.3653432330e+07,1.3653432330e+07,7.1558551059e+07,7.1558551059e+07
2020-03-24 01:50:00,1.2548709889e+07,1.2548709889e+07,6.5510336716e+07,6.5510336716e+07
2020-03-24 01:55:00,1.5006105090e+07,1.5006105090e+07,9.2049201661e+07,9.2049201661e+07
2020-03-24 02:00:00,3.5323978684e+07,3.5323978684e+07,6.8801975566e+07,6.8801975566e+07
2020-03-24 02:05:00,1.2912443900e+07,1.2912443900e+07,2.8713323608e+07,2.8713323608e+07
2020-03-24 02:10:00,2.9690111271e+07,2.9690111271e+07,4.8061528930e+07,4.8061528930e+07
2020-03-24 02:15:00,3.5719020463e+07,3.5719020463e+07,5.0209885017e+07,5.0209885017e+07
2020-03-24 02:20:00,2.4307845845e+07,2.4307845845e+07,4.6293484247e+07,4.6293484247e+07
2020-03-24 02:25:00,1.9140532866e+07,1.9140532866e+07,5.9368343754e+07,5.9368343754e+07
2020-03-24 02:30:00,2.2400405442e+07,2.2400405442e+07,5.9746975709e+07,5.9746975709e+07
2020-03-24 02:35:00,2.0732229117e+07,2.0732229117e+07,5.2794042227e+07,5.2794042227e+07
2020-03-24 02:40:00,2.0897443857e+07,2.0897443857e+07,7.4461607838e+07,7.4461607838e+07
2020-03-24 02:45:00,1.5434170233e+07,1.5434170233e+07,8.0337412806e+07,8.0337412806e+07
2020-03-24 02:50:00,1.7095566523e+07,1.7095566523e+07,5.2856884742e+07,5.2856884742e+07
2020-03-24 02:55:00,1.4540101811e+07,1.4540101811e+07,5.6541665897e+07,5.6541665897e+07
2020-03-24 03:00:00,1.8162027363e+07,1.8162027363e+07,6.0789984535e+07,6.0789984535e+07
2020-03-24 03:05:00,1.1819555671e+07,1.1819555671e+07,6.7371252268e+07,6.7371252268e+07
2020-03-24 03:10:00,9.3509128953e+06,9.3509128953e+06,5.3555654180e+07,5.3555654180e+07
2020-03-24 03:15:00,9.4134899262e+06,9.4134899262e+06,6.2122188125e+07,6.2122188125e+07
2020-03-24 03:20:00,8.3483762985e+06,8.3483762985e+06,4.9227180370e+07,4.9227180370e+07
2020-03-24 03:25:00,1.0202729510e+07,1.0202729510e+07,5.0456466515e+07,5.0456466515e+07
2020-03-24 03:30:00,9.9030626375e+06,9.9030626375e+06,4.4193833831e+07,4.4193833831e+07
2020-03-24 03:35:00,9.8863298714e+06,9.8863298714e+06,5.5075556403e+07,5.5075556403e+07
2020-03-24 03:40:00,9.8071686031e+06,9.8071686031e+06,4.5282297481e+07,4.5282297481e+07
2020-03-24 03:45:00,8.9302850722e+06,8.9302850722e+06,5.8134970053e+07,5.8134970053e+07
2020-03-24 03:50:00,3.4500115794e+07,3.4500115794e+07,6.9331089502e+07,6.9331089502e+07
2020-03-24 03:55:00,1.3419274597e+07,1.3419274597e+07,7.8374092399e+07,7.8374092399e+07
2020-03-24 04:00:00,4.0232931253e+07,4.0232931253e+07,4.9916611061e+07,4.9916611061e+07
2020-03-24 04:05:00,2.6906454695e+07,2.6906454695e+07,5.2359067139e+07,5.2359067139e+07
2020-03-24 04:10:00,9.7578904639e+06,9.7578904639e+06,4.6437626916e+07,4.6437626916e+07
2020-03-24 04:15:00,8.7078130725e+06,8.7078130725e+06,5.9236562545e+07,5.9236562545e+07
2020-03-24 04:20:00,1.6940607845e+07,1.6940607845e+07,6.2446697271e+07,6.2446697271e+07
2020-03-24 04:25:00,8.1067342458e+06,8.1067342458e+06,5.4514762796e+07,5.4514762796e+07
2020-03-24 04:30:00,9.2529212102e+06,9.2529212102e+06,5.3022813216e+07,5.3022813216e+07
2020-03-24 04:35:00,9.2474042815e+06,9.2474042815e+06,5.2758721738e+07,5.2758721738e+07
2020-03-24 04:40:00,3.3432196068e+07,3.3432196068e+07,6.8577612310e+07,6.8577612310e+07
2020-03-24 04:45:00,3.7904884368e+07,3.7904884368e+07,5.5723066017e+07,5.5723066017e+07
2020-03-24 04:50:00,5.2417319766e+07,5.2417319766e+07,5.6998155644e+07,5.6998155644e+07
2020-03-24 04:55:00,8.3369177042e+08,8.3369177042e+08,4.9331636736e+07,4.9331636736e+07
2020-03-24 05:00:00,6.5499289107e+08,6.5499289107e+08,4.4888773835e+07,4.4888773835e+07
2020-03-24 05:05:00,3.4949585529e+08,3.4949585529e+08,1.0478506726e+08,1.0478506726e+08
2020-03-24 05:10:00,8.6657725558e+08,8.6657725558e+08,7.3898422689e+07,7.3898422689e+07
2020-03-24 05:15:00,7.5388295996e+08,7.5388295996e+08,6.8136121818e+07,6.8136121818e+07
2020-03-24 05:20:00,6.6500230405e+08,6.6500230405e+08,7.1398397008e+07,7.1398397008e+07
2020-03-24 05:25:00,3.0439766724e+08,3.0439766724e+08,4.8283169132e+07,4.8283169132e+07
2020-03-24 05:30:00,7.9906927002e+08,7.9906927002e+08,6.8018299792e+07,6.8018299792e+07
2020-03-24 05:35:00,7.0839316209e+08,7.0839316209e+08,4.9214919293e+07,4.9214919293e+07
2020-03-24 05:40:00,8.8547763260e+08,8.8547763260e+08,5.5510744705e+07,5.5510744705e+07
2020-03-24 05:45:00,4.6068952897e+08,4.6068952897e+08,6.1241653544e+07,6.1241653544e+07
2020-03-24 05:50:00,6.5551891001e+08,6.5551891001e+08,7.1310971706e+07,7.1310971706e+07
2020-03-24 05:55:00,8.1528562937e+08,8.1528562937e+08,6.4672782320e+07,6.4672782320e+07
2020-03-24 06:00:00,4.5670602480e+08,4.5670602480e+08,5.5296337646e+07,5.5296337646e+07
2020-03-24 06:05:00,6.6168702356e+08,6.6168702356e+08,5.0966357856e+07,5.0966357856e+07
2020-03-24 06:10:00,8.5641263956e+08,8.5641263956e+08,5.0447427345e+07,5.0447427345e+07
2020-03-24 06:15:00,4.9279454005e+08,4.9279454005e+08,5.6383641267e+07,5.6383641267e+07
2020-03-24 06:20:00,6.6308118188e+08,6.6308118188e+08,6.3157202113e+07,6.3157202113e+07
2020-03-24 06:25:00,5.1607821601e+07,5.1607821601e+07,6.0367902468e+07,6.0367902468e+07
2020-03-24 06:30:00,7.3303290199e+06,7.3303290199e+06,6.0032363904e+07,6.0032363904e+07
2020-03-24 06:35:00,9.3916190257e+06,9.3916190257e+06,6.6412686140e+07,6.6412686140e+07
2020-03-24 06:40:00,7.3920889726e+06,7.3920889726e+06,6.7907922168e+07,6.7907922168e+07
2020-03-24 06:45:00,7.8055272998e+06,7.8055272998e+06,6.5636832984e+07,6.5636832984e+07
2020-03-24 06:50:00,3.1578723710e+07,3.1578723710e+07,4.9563820233e+07,4.9563820233e+07
2020-03-24 06:55:00,9.5018839070e+06,9.5018839070e+06,5.1172753763e+07,5.1172753763e+07
2020-03-24 07:00:00,2.4127582566e+07,2.4127582566e+07,6.2752143512e+07,6.2752143512e+07
2020-03-24 07:05:00,1.1984185818e+08,1.1984185818e+08,9.0484091597e+07,9.0484091597e+07
2020-03-24 07:10:00,1.1140800067e+08,1.1140800067e+08,1.0987501502e+08,1.0987501502e+08
2020-03-24 07:15:00,1.2829197452e+08,1.2829197452e+08,8.7860063612e+07,8.7860063612e+07
2020-03-24 07:20:00,1.7338634565e+07,1.7338634565e+07,9.6134800865e+07,9.6134800865e+07
2020-03-24 07:25:00,1.1795461622e+07,1.1795461622e+07,1.4360372811e+08,1.4360372811e+08
2020-03-24 07:30:00,2.2812372828e+07,2.2812372828e+07,1.1072302344e+08,1.1072302344e+08
2020-03-24 07:35:00,1.2970264788e+07,1.2970264788e+07,1.8870964618e+08,1.8870964618e+08
2020-03-24 07:40:00,2.5299570504e+07,2.5299570504e+07,1.3822713969e+08,1.3822713969e+08
2020-03-24 07:45:00,3.7120436319e+07,3.7120436319e+07,1.2559741319e+08,1.2559741319e+08
2020-03-24 07:50:00,4.4197424272e+07,4.4197424272e+07,1.1546058196e+08,1.1546058196e+08
2020-03-24 07:55:00,2.2803272453e+07,2.2803272453e+07,1.2673043708e+08,1.2673043708e+08
2020-03-24 08:00:00,1.9017881045e+07,1.9017881045e+07,1.6028793271e+08,1.6028793271e+08
2020-03-24 08:05:00,1.2978787676e+07,1.2978787676e+07,1.9723384339e+08,1.9723384339e+08
2020-03-24 08:10:00,1.0252187054e+07,1.0252187054e+07,1.8767003474e+08,1.8767003474e+08
2020-03-24 08:15:00,1.0183499839e+07,1.0183499839e+07,2.0508768103e+08,2.0508768103e+08
2020-03-24 08:20:00,8.5221684701e+06,8.5221684701e+06,1.9859773509e+08,1.9859773509e+08
2020-03-24 08:25:00,9.3172271702e+06,9.3172271702e+06,2.0191924733e+08,2.0191924733e+08
2020-03-24 08:30:00,9.8637793618e+06,9.8637793618e+06,2.1115297627e+08,2.1115297627e+08
2020-03-24 08:35:00,1.1663081833e+07,1.1663081833e+07,3.3663326918e+08,3.3663326918e+08
2020-03-24 08:40:00,1.1473156400e+07,1.1473156400e+07,6.7979852349e+08,6.7979852349e+08
2020-03-24 08:45:00,1.3641639316e+07,1.3641639316e+07,7.5196893695e+08,7.5196893695e+08
2020-03-24 08:50:00,1.2354480437e+07,1.2354480437e+07,7.3495492549e+08,7.3495492549e+08
2020-03-24 08:55:00,3.5800050955e+07,3.5800050955e+07,7.3487031180e+08,7.3487031180e+08
2020-03-24 09:00:00,3.3338868972e+07,3.3338868972e+07,4.8404405150e+08,4.8404405150e+08
2020-03-24 09:05:00,1.6535116878e+07,1.6535116878e+07,3.3212411237e+08,3.3212411237e+08
2020-03-24 09:10:00,1.1707569175e+07,1.1707569175e+07,3.4185072702e+08,3.4185072702e+08
2020-03-24 09:15:00,2.6697354132e+07,2.6697354132e+07,3.0827418855e+08,3.0827418855e+08
2020-03-24 09:20:00,2.3081978855e+07,2.3081978855e+07,3.2124278922e+08,3.2124278922e+08
2020-03-24 09:25:00,1.2088486338e+07,1.2088486338e+07,3.4390560528e+08,3.4390560528e+08
2020-03-24 09:30:00,1.5926085408e+07,1.5926085408e+07,3.4643277892e+08,3.4643277892e+08
2020-03-24 09:35:00,2.6700427254e+07,2.6700427254e+07,3.1740364674e+08,3.1740364674e+08
2020-03-24 09:40:00,1.6411270373e+07,1.6411270373e+07,3.1040486810e+08,3.1040486810e+08
2020-03-24 09:45:00,1.5390947468e+07,1.5390947468e+07,6.4827338678e+08,6.4827338678e+08
2020-03-24 09:50:00,1.3552458935e+07,1.3552458935e+07,9.6705044300e+08,9.6705044300e+08
2020-03-24 09:55:00,1.7593561178e+07,1.7593561178e+07,1.0691675117e+09,1.0691675117e+09
2020-03-24 10:00:00,1.7417851452e+07,1.7417851452e+07,7.0247062914e+08,7.0247062914e+08
2020-03-24 10:05:00,1.7523547314e+07,1.7523547314e+07,3.3458595005e+08,3.3458595005e+08
2020-03-24 10:10:00,1.7839341530e+07,1.7839341530e+07,4.4059608122e+08,4.4059608122e+08
2020-03-24 10:15:00,1.3658749611e+07,1.3658749611e+07,5.1221855341e+08,5.1221855341e+08
2020-03-24 10:20:00,1.2802895579e+07,1.2802895579e+07,2.9344150078e+08,2.9344150078e+08
2020-03-24 10:25:00,1.1066689553e+07,1.1066689553e+07,2.6786732261e+08,2.6786732261e+08
2020-03-24 10:30:00,1.3281274293e+07,1.3281274293e+07,2.6782370816e+08,2.6782370816e+08
2020-03-24 10:35:00,3.6325456919e+07,3.6325456919e+07,2.7083534546e+08,2.7083534546e+08
2020-03-24 10:40:00,1.7660954047e+07,1.7660954047e+07,2.7544239797e+08,2.7544239797e+08
2020-03-24 10:45:00,1.9046335043e+07,1.9046335043e+07,2.6437107371e+08,2.6437107371e+08
2020-03-24 10:50:00,1.5948944496e+07,1.5948944496e+07,2.6716983153e+08,2.6716983153e+08
2020-03-24 10:55:00,1.8958508978e+07,1.8958508978e+07,2.5082501434e+08,2.5082501434e+08
2020-03-24 11:00:00,1.5919364437e+07,1.5919364437e+07,2.5037748497e+08,2.5037748497e+08
2020-03-24 11:05:00,1.7831580135e+07,1.7831580135e+07,2.4841951715e+08,2.4841951715e+08
2020-03-24 11:10:00,1.8120464421e+07,1.8120464421e+07,2.5801303825e+08,2.5801303825e+08
2020-03-24 11:15:00,1.6753261986e+07,1.6753261986e+07,2.4239900604e+08,2.4239900604e+08
2020-03-24 11:20:00,1.7151341977e+07,1.7151341977e+07,2.4537676862e+08,2.4537676862e+08
2020-03-24 11:25:00,1.6915957239e+07,1.6915957239e+07,2.3486769139e+08,2.3486769139e+08
2020-03-24 11:30:00,3.2299502154e+07,3.2299502154e+07,2.2588935690e+08,2.2588935690e+08
2020-03-24 11:35:00,1.6057608524e+07,1.6057608524e+07,2.3784241184e+08,2.3784241184e+08
2020-03-24 11:40:00,3.0632560706e+07,3.0632560706e+07,2.6592076215e+08,2.6592076215e+08
2020-03-24 11:45:00,2.4693524686e+07,2.4693524686e+07,2.6040492599e+08,2.6040492599e+08
2020-03-24 11:50:00,1.5838076498e+07,1.5838076498e+07,2.6407096047e+08,2.6407096047e+08
2020-03-24 11:55:00,1.9980381573e+07,1.9980381573e+07,2.2595609966e+08,2.2595609966e+08
2020-03-24 12:00:00,2.0345377500e+07,2.0345377500e+07,1.8968239911e+08,1.8968239911e+08
2020-03-24 12:05:00,1.8155253560e+07,1.8155253560e+07,2.0535234321e+08,2.0535234321e+08
2020-03-24 12:10:00,1.6728772180e+07,1.6728772180e+07,2.0463783383e+08,2.0463783383e+08
2020-03-24 12:15:00,1.3979915583e+07,1.3979915583e+07,2.3355728997e+08,2.3355728997e+08
2020-03-24 12:20:00,1.3837202459e+07,1.3837202459e+07,2.6539345459e+08,2.6539345459e+08
2020-03-24 12:25:00,1.8087568222e+07,1.8087568222e+07,2.7740876473e+08,2.7740876473e+08
2020-03-24 12:30:00,1.7409118268e+07,1.7409118268e+07,2.4178011265e+08,2.4178011265e+08
2020-03-24 12:35:00,1.9073794897e+07,1.9073794897e+07,2.0607475819e+08,2.0607475819e+08
2020-03-24 12:40:00,1.3908518219e+07,1.3908518219e+07,2.1208013735e+08,2.1208013735e+08
2020-03-24 12:45:00,1.3378477698e+08,1.3378477698e+08,2.0748142681e+08,2.0748142681e+08
2020-03-24 12:50:00,5.2642940296e+07,5.2642940296e+07,2.3321775757e+08,2.3321775757e+08
2020-03-24 12:55:00,2.7497032726e+07,2.7497032726e+07,3.8140751051e+08,3.8140751051e+08
2020-03-24 13:00:00,2.5413088719e+07,2.5413088719e+07,2.1054774418e+08,2.1054774418e+08
2020-03-24 13:05:00,2.2870684255e+07,2.2870684255e+07,2.7584849621e+08,2.7584849621e+08
2020-03-24 13:10:00,2.1778093729e+07,2.1778093729e+07,2.6160263096e+08,2.6160263096e+08
2020-03-24 13:15:00,2.7650831278e+07,2.7650831278e+07,2.8379576825e+08,2.8379576825e+08
2020-03-24 13:20:00,2.2479401799e+07,2.2479401799e+07,2.8005565550e+08,2.8005565550e+08
2020-03-24 13:25:00,1.8634142600e+07,1.8634142600e+07,2.7555922189e+08,2.7555922189e+08
2020-03-24 13:30:00,3.5408121630e+07,3.5408121630e+07,2.8690669061e+08,2.8690669061e+08
2020-03-24 13:35:00,1.8279314371e+07,1.8279314371e+07,3.0053010293e+08,3.0053010293e+08
2020-03-24 13:40:00,1.5970142554e+07,1.5970142554e+07,2.6511212326e+08,2.6511212326e+08
2020-03-24 13:45:00,2.2955469755e+07,2.2955469755e+07,2.6319030293e+08,2.6319030293e+08
2020-03-24 13:50:00,4.3944917017e+07,4.3944917017e+07,2.2920353806e+08,2.2920353806e+08
2020-03-24 13:55:00,4.1940195616e+07,4.1940195616e+07,1.8915779736e+08,1.8915779736e+08
2020-03-24 14:00:00,5.1860347514e+07,5.1860347514e+07,2.2139224551e+08,2.2139224551e+08
2020-03-24 14:05:00,5.5857844598e+07,5.5857844598e+07,2.4156131818e+08,2.4156131818e+08
2020-03-24 14:10:00,2.6648417666e+07,2.6648417666e+07,2.1264197293e+08,2.1264197293e+08
2020-03-24 14:15:00,1.7802166469e+07,1.7802166469e+07,2.8358672038e+08,2.8358672038e+08
2020-03-24 14:20:00,2.4163782060e+07,2.4163782060e+07,2.1005499728e+08,2.1005499728e+08
2020-03-24 14:25:00,1.8037560409e+07,1.8037560409e+07,2.1819531261e+08,2.1819531261e+08
2020-03-24 14:30:00,1.9071914773e+07,1.9071914773e+07,2.4614633950e+08,2.4614633950e+08
2020-03-24 14:35:00,3.2314045639e+07,3.2314045639e+07,2.3354473868e+08,2.3354473868e+08
2020-03-24 14:40:00,2.0857584123e+07,2.0857584123e+07,2.3429429183e+08,2.3429429183e+08
2020-03-24 14:45:00,2.1079812945e+07,2.1079812945e+07,2.4570744309e+08,2.4570744309e+08
2020-03-24 14:50:00,2.6310115472e+07,2.6310115472e+07,2.4879797824e+08,2.4879797824e+08
2020-03-24 14:55:00,2.5380181569e+07,2.5380181569e+07,3.5341511141e+08,3.5341511141e+08
2020-03-24 15:00:00,2.2955455855e+07,2.2955455855e+07,3.4500172678e+08,3.4500172678e+08
2020-03-24 15:05:00,4.2239596287e+07,4.2239596287e+07,2.9024011816e+08,2.9024011816e+08
2020-03-24 15:10:00,2.0235566106e+07,2.0235566106e+07,2.6192773193e+08,2.6192773193e+08
2020-03-24 15:15:00,2.0105320497e+07,2.0105320497e+07,2.3817571967e+08,2.3817571967e+08
2020-03-24 15:20:00,2.0763425156e+07,2.0763425156e+07,2.6918119684e+08,2.6918119684e+08
2020-03-24 15:25:00,2.0096043002e+07,2.0096043002e+07,2.4095196355e+08,2.4095196355e+08
2020-03-24 15:30:00,2.0681720001e+07,2.0681720001e+07,2.0899374457e+08,2.0899374457e+08
2020-03-24 15:35:00,2.7001818968e+07,2.7001818968e+07,2.2826952506e+08,2.2826952506e+08
2020-03-24 15:40:00,1.7532166757e+07,1.7532166757e+07,2.4295348954e+08,2.4295348954e+08
2020-03-24 15:45:00,1.4987815258e+07,1.4987815258e+07,2.3852935805e+08,2.3852935805e+08
2020-03-24 15:50:00,1.7511640331e+07,1.7511640331e+07,2.2539614087e+08,2.2539614087e+08
2020-03-24 15:55:00,2.2472873578e+07,2.2472873578e+07,2.1499031798e+08,2.1499031798e+08
2020-03-24 16:00:00,2.2887174895e+07,2.2887174895e+07,2.0873287768e+08,2.0873287768e+08
2020-03-24 16:05:00,4.7285189827e+07,4.7285189827e+07,2.2489162403e+08,2.2489162403e+08
2020-03-24 16:10:00,2.4833903011e+07,2.4833903011e+07,2.1446924851e+08,2.1446924851e+08
2020-03-24 16:15:00,3.1153971495e+07,3.1153971495e+07,1.9985507329e+08,1.9985507329e+08
2020-03-24 16:20:00,3.3369657250e+07,3.3369657250e+07,2.4012417694e+08,2.4012417694e+08
2020-03-24 16:25:00,2.3121754785e+07,2.3121754785e+07,2.0301454117e+08,2.0301454117e+08
2020-03-24 16:30:00,2.4025877255e+07,2.4025877255e+07,2.0322477354e+08,2.0322477354e+08
2020-03-24 16:35:00,2.4971621389e+07,2.4971621389e+07,2.0311685891e+08,2.0311685891e+08
2020-03-24 16:40:00,2.1246235569e+07,2.1246235569e+07,1.9639174376e+08,1.9639174376e+08
2020-03-24 16:45:00,2.2013524774e+07,2.2013524774e+07,1.7472220217e+08,1.7472220217e+08
2020-03-24 16:50:00,1.8720418517e+07,1.8720418517e+07,2.2499687221e+08,2.2499687221e+08
2020-03-24 16:55:00,1.6754366605e+07,1.6754366605e+07,1.7931517652e+08,1.7931517652e+08
2020-03-24 17:00:00,1.8969959344e+07,1.8969959344e+07,1.9813456839e+08,1.9813456839e+08
2020-03-24 17:05:00,6.0933775615e+07,6.0933775615e+07,2.3088716970e+08,2.3088716970e+08
2020-03-24 17:10:00,1.1286195459e+08,1.1286195459e+08,2.0770758868e+08,2.0770758868e+08
2020-03-24 17:15:00,1.2833999000e+08,1.2833999000e+08,1.8890722157e+08,1.8890722157e+08
2020-03-24 17:20:00,1.3079027908e+08,1.3079027908e+08,1.9906696175e+08,1.9906696175e+08
2020-03-24 17:25:00,1.4254441148e+08,1.4254441148e+08,1.9844977970e+08,1.9844977970e+08
2020-03-24 17:30:00,1.3081327066e+08,1.3081327066e+08,1.8562258087e+08,1.8562258087e+08
2020-03-24 17:35:00,1.2706307640e+08,1.2706307640e+08,1.6753114660e+08,1.6753114660e+08
2020-03-24 17:40:00,1.3669509038e+08,1.3669509038e+08,2.2762946244e+08,2.2762946244e+08
2020-03-24 17:45:00,1.3705558995e+08,1.3705558995e+08,1.7023682759e+08,1.7023682759e+08
2020-03-24 17:50:00,1.2608722584e+08,1.2608722584e+08,1.6040116500e+08,1.6040116500e+08
2020-03-24 17:55:00,1.2005291948e+08,1.2005291948e+08,1.6623266903e+08,1.6623266903e+08
2020-03-24 18:00:00,1.3862117160e+08,1.3862117160e+08,1.5820700391e+08,1.5820700391e+08
2020-03-24 18:05:00,1.3364112537e+08,1.3364112537e+08,1.5701169103e+08,1.5701169103e+08
2020-03-24 18:10:00,1.1263079415e+08,1.1263079415e+08,1.6805425173e+08,1.6805425173e+08
2020-03-24 18:15:00,1.2238544409e+08,1.2238544409e+08,1.4323366600e+08,1.4323366600e+08
2020-03-24 18:20:00,1.1924536678e+08,1.1924536678e+08,1.4707994774e+08,1.4707994774e+08
2020-03-24 18:25:00,1.4247316392e+08,1.4247316392e+08,1.3618036542e+08,1.3618036542e+08
2020-03-24 18:30:00,1.2092873550e+08,1.2092873550e+08,1.8638553501e+08,1.8638553501e+08
2020-03-24 18:35:00,1.3224872125e+08,1.3224872125e+08,1.7495237636e+08,1.7495237636e+08
2020-03-24 18:40:00,1.3034384425e+08,1.3034384425e+08,1.7140136525e+08,1.7140136525e+08
2020-03-24 18:45:00,1.3186459651e+08,1.3186459651e+08,1.6453847072e+08,1.6453847072e+08
2020-03-24 18:50:00,4.4245592151e+07,4.4245592151e+07,1.8961146020e+08,1.8961146020e+08
