DATE,LTLN,LTLN_peak,LNLT,LNLT_peak
2020-03-15 20:00:00,7.9220256660e+05,7.9220256660e+05,4.2164104728e+06,4.2164104728e+06
2020-03-15 20:05:00,9.4393637831e+05,9.4393637831e+05,7.7470312295e+06,7.7470312295e+06
2020-03-15 20:10:00,8.7368854311e+05,8.7368854311e+05,4.8863289460e+06,4.8863289460e+06
2020-03-15 20:15:00,8.0192474124e+05,8.0192474124e+05,5.2499336666e+06,5.2499336666e+06
2020-03-15 20:20:00,8.5113762496e+05,8.5113762496e+05,6.3567466317e+06,6.3567466317e+06
2020-03-15 20:25:00,8.5606973436e+05,8.5606973436e+05,8.7297499368e+06,8.7297499368e+06
2020-03-15 20:30:00,8.2114119153e+05,8.2114119153e+05,7.7751114727e+06,7.7751114727e+06
2020-03-15 20:35:00,7.9661950831e+05,7.9661950831e+05,7.1512000037e+06,7.1512000037e+06
2020-03-15 20:40:00,7.9551282627e+05,7.9551282627e+05,6.4649653766e+06,6.4649653766e+06
2020-03-15 20:45:00,1.0355070676e+06,1.0355070676e+06,1.9268603707e+06,1.9268603707e+06
2020-03-15 20:50:00,7.6094001717e+05,7.6094001717e+05,9.3019147197e+05,9.3019147197e+05
2020-03-15 20:55:00,8.0963980532e+05,8.0963980532e+05,2.5072181083e+06,2.5072181083e+06
2020-03-15 21:00:00,7.6768920072e+05,7.6768920072e+05,8.9293786563e+05,8.9293786563e+05
2020-03-15 21:05:00,8.5958070639e+05,8.5958070639e+05,3.7937373802e+06,3.7937373802e+06
2020-03-15 21:10:00,7.4910314403e+05,7.4910314403e+05,8.0560958747e+05,8.0560958747e+05
2020-03-15 21:15:00,7.5162225455e+05,7.5162225455e+05,8.7274776107e+05,8.7274776107e+05
2020-03-15 21:20:00,7.6970278247e+05,7.6970278247e+05,9.9055533032e+05,9.9055533032e+05
2020-03-15 21:25:00,7.8958817326e+05,7.8958817326e+05,2.1524553179e+06,2.1524553179e+06
2020-03-15 21:30:00,7.6087691929e+05,7.6087691929e+05,8.0651544462e+05,8.0651544462e+05
2020-03-15 21:35:00,9.0391845049e+05,9.0391845049e+05,7.7649495680e+05,7.7649495680e+05
2020-03-15 21:40:00,9.1385096391e+05,9.1385096391e+05,8.6684073618e+05,8.6684073618e+05
2020-03-15 21:45:00,7.8569282017e+05,7.8569282017e+05,8.5391299300e+05,8.5391299300e+05
2020-03-15 21:50:00,7.7588249245e+05,7.7588249245e+05,9.5028352007e+05,9.5028352007e+05
2020-03-15 21:55:00,4.2287276437e+06,4.2287276437e+06,2.4787863583e+06,2.4787863583e+06
2020-03-15 22:00:00,7.9932769258e+06,7.9932769258e+06,8.9634558966e+05,8.9634558966e+05
2020-03-15 22:05:00,7.5461235209e+06,7.5461235209e+06,3.7944178209e+06,3.7944178209e+06
2020-03-15 22:10:00,8.1899852141e+06,8.1899852141e+06,1.8254535745e+06,1.8254535745e+06
2020-03-15 22:15:00,9.0033368318e+06,9.0033368318e+06,9.6741801988e+05,9.6741801988e+05
2020-03-15 22:20:00,9.0609632263e+06,9.0609632263e+06,1.0282452419e+06,1.0282452419e+06
2020-03-15 22:25:00,7.6627332138e+06,7.6627332138e+06,3.7511592269e+06,3.7511592269e+06
2020-03-15 22:30:00,7.8121364927e+06,7.8121364927e+06,3.6974194642e+06,3.6974194642e+06
2020-03-15 22:35:00,8.6961381927e+06,8.6961381927e+06,4.2314907665e+06,4.2314907665e+06
2020-03-15 22:40:00,7.8895554124e+06,7.8895554124e+06,3.4314871511e+06,3.4314871511e+06
2020-03-15 22:45:00,5.5367392047e+06,5.5367392047e+06,3.7465174927e+06,3.7465174927e+06
2020-03-15 22:50:00,8.3343659288e+05,8.3343659288e+05,4.0029349627e+06,4.0029349627e+06
2020-03-15 22:55:00,8.1784697102e+05,8.1784697102e+05,5.1839769122e+06,5.1839769122e+06
2020-03-15 23:00:00,7.8461055378e+05,7.8461055378e+05,3.6493303088e+06,3.6493303088e+06
2020-03-15 23:05:00,9.2349770072e+05,9.2349770072e+05,6.5719546534e+06,6.5719546534e+06
2020-03-15 23:10:00,7.8695445555e+05,7.8695445555e+05,3.7941806083e+06,3.7941806083e+06
2020-03-15 23:15:00,7.7724091578e+05,7.7724091578e+05,3.6790640132e+06,3.6790640132e+06
2020-03-15 23:20:00,7.8753616333e+05,7.8753616333e+05,4.7494298295e+06,4.7494298295e+06
2020-03-15 23:25:00,8.3695339253e+05,8.3695339253e+05,7.6947521115e+06,7.6947521115e+06
2020-03-15 23:30:00,8.0407374489e+05,8.0407374489e+05,5.1440721202e+06,5.1440721202e+06
2020-03-15 23:35:00,7.9760101191e+05,7.9760101191e+05,5.0579175335e+06,5.0579175335e+06
2020-03-15 23:40:00,7.9717241438e+05,7.9717241438e+05,4.7752845314e+06,4.7752845314e+06
2020-03-15 23:45:00,8.0711548358e+05,8.0711548358e+05,5.3866314811e+06,5.3866314811e+06
2020-03-15 23:50:00,7.9664149347e+05,7.9664149347e+05,5.0294009195e+06,5.0294009195e+06
2020-03-15 23:55:00,8.2666762442e+05,8.2666762442e+05,6.8226883557e+06,6.8226883557e+06
2020-03-16 00:00:00,7.6432137669e+05,7.6432137669e+05,2.9399522647e+06,2.9399522647e+06
2020-03-16 22:15:00,8.7965587126e+05,8.7965587126e+05,1.1347494697e+06,1.1347494697e+06
2020-03-16 22:20:00,7.9414002394e+05,7.9414002394e+05,9.9075624298e+05,9.9075624298e+05
2020-03-16 22:25:00,7.8203618222e+05,7.8203618222e+05,2.0954094194e+06,2.0954094194e+06
2020-03-16 22:30:00,7.5913472049e+05,7.5913472049e+05,8.1247931040e+05,8.1247931040e+05
2020-03-16 22:35:00,7.4629066514e+05,7.4629066514e+05,1.0689829702e+06,1.0689829702e+06
2020-03-16 22:40:00,7.5793925327e+05,7.5793925327e+05,8.0272780805e+05,8.0272780805e+05
2020-03-16 22:45:00,7.5088833168e+05,7.5088833168e+05,8.6986735663e+05,8.6986735663e+05
2020-03-16 22:50:00,7.6606951118e+06,7.6606951118e+06,1.1028656112e+06,1.1028656112e+06
2020-03-16 22:55:00,2.7332432557e+07,2.7332432557e+07,2.1228919401e+06,2.1228919401e+06
2020-03-16 23:00:00,2.2694396015e+07,2.2694396015e+07,8.8515494815e+05,8.8515494815e+05
2020-03-16 23:05:00,2.0346037610e+07,2.0346037610e+07,3.8891969150e+06,3.8891969150e+06
2020-03-16 23:10:00,8.8962776479e+05,8.8962776479e+05,1.3487301175e+06,1.3487301175e+06
2020-03-16 23:15:00,7.4789143293e+05,7.4789143293e+05,7.9612468876e+05,7.9612468876e+05
2020-03-16 23:20:00,7.7424126809e+05,7.7424126809e+05,2.3411703402e+06,2.3411703402e+06
2020-03-16 23:25:00,9.1353204768e+05,9.1353204768e+05,1.8074796108e+07,1.8074796108e+07
2020-03-16 23:30:00,9.6733091170e+05,9.6733091170e+05,2.5925010720e+07,2.5925010720e+07
2020-03-16 23:35:00,1.0342224789e+06,1.0342224789e+06,3.3519472459e+07,3.3519472459e+07
2020-03-16 23:40:00,7.5818185264e+05,7.5818185264e+05,2.2461553000e+06,2.2461553000e+06
2020-03-16 23:45:00,7.7990426371e+05,7.7990426371e+05,3.7307215792e+06,3.7307215792e+06
2020-03-16 23:50:00,7.2892011262e+05,7.2892011262e+05,9.4667649147e+05,9.4667649147e+05
2020-03-16 23:55:00,7.6143894925e+05,7.6143894925e+05,2.0917115789e+06,2.0917115789e+06
2020-03-17 00:00:00,7.3909785791e+05,7.3909785791e+05,8.6310538291e+05,8.6310538291e+05
2020-03-17 00:05:00,8.7253978866e+05,8.7253978866e+05,4.0980085417e+06,4.0980085417e+06
2020-03-17 00:10:00,7.3289900539e+05,7.3289900539e+05,8.5950772863e+05,8.5950772863e+05
2020-03-17 00:15:00,7.3717132892e+05,7.3717132892e+05,9.4652195644e+05,9.4652195644e+05
2020-03-17 00:20:00,7.3128674419e+05,7.3128674419e+05,1.0316136847e+06,1.0316136847e+06
2020-03-17 00:25:00,7.5501655643e+05,7.5501655643e+05,2.1876508989e+06,2.1876508989e+06
2020-03-17 00:30:00,8.8051377534e+05,8.8051377534e+05,7.7260112163e+05,7.7260112163e+05
2020-03-17 00:35:00,7.5394789906e+05,7.5394789906e+05,9.7782357474e+05,9.7782357474e+05
2020-03-17 00:40:00,7.3511965227e+05,7.3511965227e+05,9.1621439947e+05,9.1621439947e+05
2020-03-17 00:45:00,7.3706334684e+05,7.3706334684e+05,8.5429909742e+05,8.5429909742e+05
2020-03-17 00:50:00,7.4114962505e+05,7.4114962505e+05,9.2123712448e+05,9.2123712448e+05
2020-03-17 00:55:00,7.6159751959e+05,7.6159751959e+05,2.1484309657e+06,2.1484309657e+06
2020-03-17 01:00:00,7.3165181154e+05,7.3165181154e+05,7.8019940606e+05,7.8019940606e+05
2020-03-17 01:05:00,8.5812479654e+05,8.5812479654e+05,3.7289522945e+06,3.7289522945e+06
2020-03-17 01:10:00,7.3342415946e+05,7.3342415946e+05,7.9721201954e+05,7.9721201954e+05
2020-03-17 01:15:00,7.2274365885e+05,7.2274365885e+05,9.2146922264e+05,9.2146922264e+05
2020-03-17 01:20:00,7.4976270794e+05,7.4976270794e+05,1.0848822946e+06,1.0848822946e+06
2020-03-17 01:25:00,7.4988217873e+05,7.4988217873e+05,1.9612102085e+06,1.9612102085e+06
2020-03-17 01:30:00,7.2730605227e+05,7.2730605227e+05,7.7403660267e+05,7.7403660267e+05
2020-03-17 01:35:00,7.4200000476e+05,7.4200000476e+05,7.8608280567e+05,7.8608280567e+05
2020-03-17 01:40:00,7.2715932760e+05,7.2715932760e+05,7.6143820686e+05,7.6143820686e+05
2020-03-17 01:45:00,7.2561358730e+05,7.2561358730e+05,8.3562011450e+05,8.3562011450e+05
2020-03-17 01:50:00,7.4060307252e+05,7.4060307252e+05,9.8255213270e+05,9.8255213270e+05
2020-03-17 01:55:00,7.5253486293e+05,7.5253486293e+05,2.3083576501e+06,2.3083576501e+06
2020-03-17 02:00:00,7.3966445813e+05,7.3966445813e+05,7.8611627236e+05,7.8611627236e+05
2020-03-17 02:05:00,8.6371588688e+05,8.6371588688e+05,3.7381252336e+06,3.7381252336e+06
2020-03-17 02:10:00,7.3424605504e+05,7.3424605504e+05,7.7673969511e+05,7.7673969511e+05
2020-03-17 02:15:00,7.3108874014e+05,7.3108874014e+05,8.4970973142e+05,8.4970973142e+05
2020-03-17 02:20:00,7.3608621163e+05,7.3608621163e+05,1.0312085755e+06,1.0312085755e+06
2020-03-17 02:25:00,7.5673938063e+05,7.5673938063e+05,2.5842545348e+06,2.5842545348e+06
2020-03-17 02:30:00,7.1776664061e+05,7.1776664061e+05,1.0269775803e+06,1.0269775803e+06
2020-03-17 02:35:00,7.5741170481e+05,7.5741170481e+05,8.1251135355e+05,8.1251135355e+05
2020-03-17 02:40:00,7.3304965813e+05,7.3304965813e+05,7.6765802284e+05,7.6765802284e+05
2020-03-17 02:45:00,7.4154425949e+05,7.4154425949e+05,8.6220054607e+05,8.6220054607e+05
2020-03-17 02:50:00,7.3589549038e+05,7.3589549038e+05,9.0457747651e+05,9.0457747651e+05
2020-03-17 02:55:00,7.5472746187e+05,7.5472746187e+05,2.3023707582e+06,2.3023707582e+06
2020-03-17 03:00:00,7.4165016373e+05,7.4165016373e+05,7.8942547662e+05,7.8942547662e+05
2020-03-17 03:05:00,8.5621197404e+05,8.5621197404e+05,3.9854487824e+06,3.9854487824e+06
2020-03-17 03:10:00,7.3055741671e+05,7.3055741671e+05,7.8834826916e+05,7.8834826916e+05
2020-03-17 03:15:00,7.4422798812e+05,7.4422798812e+05,1.0277299337e+06,1.0277299337e+06
2020-03-17 03:20:00,7.2993827757e+05,7.2993827757e+05,9.2125260953e+05,9.2125260953e+05
2020-03-17 03:25:00,7.5224128693e+05,7.5224128693e+05,2.0948640463e+06,2.0948640463e+06
2020-03-17 03:30:00,7.3143139209e+05,7.3143139209e+05,7.7831110368e+05,7.7831110368e+05
2020-03-17 03:35:00,7.3048503609e+05,7.3048503609e+05,7.6224138879e+05,7.6224138879e+05
2020-03-17 03:40:00,7.3984291720e+05,7.3984291720e+05,8.5550050625e+05,8.5550050625e+05
2020-03-17 03:45:00,7.2767542304e+05,7.2767542304e+05,8.4425450735e+05,8.4425450735e+05
2020-03-17 03:50:00,7.3376347148e+05,7.3376347148e+05,9.6801239459e+05,9.6801239459e+05
2020-03-17 03:55:00,7.6350045475e+05,7.6350045475e+05,2.0536198932e+06,2.0536198932e+06
2020-03-17 04:00:00,7.3480708000e+05,7.3480708000e+05,7.8108385544e+05,7.8108385544e+05
2020-03-17 04:05:00,8.7326404836e+05,8.7326404836e+05,3.7096754604e+06,3.7096754604e+06
2020-03-17 04:10:00,7.5094820043e+05,7.5094820043e+05,7.9431567545e+05,7.9431567545e+05
2020-03-17 04:15:00,7.2932499387e+05,7.2932499387e+05,9.1686522421e+05,9.1686522421e+05
2020-03-17 04:20:00,7.3987827912e+05,7.3987827912e+05,1.0356382717e+06,1.0356382717e+06
2020-03-17 04:25:00,7.5650963200e+05,7.5650963200e+05,2.2349165874e+06,2.2349165874e+06
2020-03-17 04:30:00,7.8720272533e+05,7.8720272533e+05,7.9588770862e+05,7.9588770862e+05
2020-03-17 04:35:00,7.3264018444e+05,7.3264018444e+05,7.7142531104e+05,7.7142531104e+05
2020-03-17 04:40:00,7.1848600276e+05,7.1848600276e+05,7.5328794362e+05,7.5328794362e+05
2020-03-17 04:45:00,7.1447008302e+05,7.1447008302e+05,7.5070832134e+05,7.5070832134e+05
2020-03-17 04:50:00,7.4580872142e+05,7.4580872142e+05,1.1186409401e+06,1.1186409401e+06
2020-03-17 04:55:00,7.5165926738e+05,7.5165926738e+05,2.0732031292e+06,2.0732031292e+06
2020-03-17 05:00:00,7.5309650151e+05,7.5309650151e+05,7.8650460569e+05,7.8650460569e+05
2020-03-17 05:05:00,8.4779670524e+05,8.4779670524e+05,3.7212311559e+06,3.7212311559e+06
2020-03-17 05:10:00,7.4140815334e+05,7.4140815334e+05,7.8369609353e+05,7.8369609353e+05
2020-03-17 05:15:00,8.1756922643e+05,8.1756922643e+05,4.3068699767e+06,4.3068699767e+06
2020-03-17 05:20:00,1.5099438724e+07,1.5099438724e+07,1.0630000877e+07,1.0630000877e+07
2020-03-17 05:25:00,1.5653934866e+07,1.5653934866e+07,8.9701874995e+06,8.9701874995e+06
2020-03-17 05:30:00,1.5206047197e+07,1.5206047197e+07,6.8810908510e+06,6.8810908510e+06
2020-03-17 05:35:00,1.2127901337e+07,1.2127901337e+07,5.3235183093e+06,5.3235183093e+06
2020-03-17 05:40:00,1.0948887358e+07,1.0948887358e+07,5.1383391361e+06,5.1383391361e+06
2020-03-17 05:45:00,1.0725308080e+07,1.0725308080e+07,5.4070235417e+06,5.4070235417e+06
2020-03-17 05:50:00,8.2736285156e+05,8.2736285156e+05,5.9809544971e+06,5.9809544971e+06
2020-03-17 05:55:00,8.1797803701e+05,8.1797803701e+05,7.9399494707e+06,7.9399494707e+06
2020-03-17 06:00:00,8.1678443641e+05,8.1678443641e+05,9.8023264612e+06,9.8023264612e+06
2020-03-17 06:05:00,9.4955997831e+05,9.4955997831e+05,1.3845224210e+07,1.3845224210e+07
2020-03-17 06:10:00,7.9194986731e+05,7.9194986731e+05,6.3557518232e+06,6.3557518232e+06
2020-03-17 06:15:00,7.3010690158e+05,7.3010690158e+05,8.5467430864e+05,8.5467430864e+05
2020-03-17 06:20:00,6.8646549067e+05,6.8646549067e+05,9.8516615226e+05,9.8516615226e+05
2020-03-17 06:25:00,7.7478062037e+05,7.7478062037e+05,2.2363712860e+06,2.2363712860e+06
2020-03-17 06:30:00,7.6912307327e+05,7.6912307327e+05,8.3674391888e+05,8.3674391888e+05
2020-03-17 06:35:00,8.1384488662e+05,8.1384488662e+05,8.0100590109e+05,8.0100590109e+05
2020-03-17 06:40:00,1.1646837388e+06,1.1646837388e+06,9.4521793636e+05,9.4521793636e+05
2020-03-17 06:45:00,7.4159530898e+05,7.4159530898e+05,7.6664717991e+05,7.6664717991e+05
2020-03-17 06:50:00,7.4285971093e+05,7.4285971093e+05,1.2034065090e+06,1.2034065090e+06
2020-03-17 06:55:00,7.5995378027e+05,7.5995378027e+05,1.9073079564e+06,1.9073079564e+06
2020-03-17 07:00:00,7.3897052924e+05,7.3897052924e+05,7.7878221173e+05,7.7878221173e+05
2020-03-17 07:05:00,8.7888331530e+05,8.7888331530e+05,3.7396366204e+06,3.7396366204e+06
2020-03-17 07:10:00,7.3769260260e+05,7.3769260260e+05,7.9258634815e+05,7.9258634815e+05
2020-03-17 07:15:00,7.4756549185e+05,7.4756549185e+05,8.6880998192e+05,8.6880998192e+05
2020-03-17 07:20:00,8.6027971346e+05,8.6027971346e+05,2.2219746117e+06,2.2219746117e+06
2020-03-17 07:25:00,7.7437334790e+05,7.7437334790e+05,1.9195183217e+06,1.9195183217e+06
2020-03-17 07:30:00,8.1533923491e+05,8.1533923491e+05,8.7243947393e+05,8.7243947393e+05
2020-03-17 07:35:00,7.5580511969e+05,7.5580511969e+05,7.8322222445e+05,7.8322222445e+05
2020-03-17 07:40:00,7.4759625713e+05,7.4759625713e+05,7.8451502499e+05,7.8451502499e+05
2020-03-17 07:45:00,7.3687341796e+05,7.3687341796e+05,7.7819692729e+05,7.7819692729e+05
2020-03-17 07:50:00,7.3874924996e+05,7.3874924996e+05,9.9882406258e+05,9.9882406258e+05
2020-03-17 07:55:00,7.6827544533e+05,7.6827544533e+05,2.1253542411e+06,2.1253542411e+06
2020-03-17 08:00:00,7.5356212978e+05,7.5356212978e+05,8.7154520800e+05,8.7154520800e+05
2020-03-17 08:05:00,1.2588539941e+06,1.2588539941e+06,3.7414204973e+06,3.7414204973e+06
2020-03-17 08:10:00,7.9435700522e+05,7.9435700522e+05,1.1751173819e+06,1.1751173819e+06
2020-03-17 08:15:00,8.8461501920e+05,8.8461501920e+05,9.6438777534e+05,9.6438777534e+05
2020-03-17 08:20:00,7.5662462524e+05,7.5662462524e+05,1.1985553300e+06,1.1985553300e+06
2020-03-17 08:25:00,7.7502421829e+05,7.7502421829e+05,2.1341064578e+06,2.1341064578e+06
2020-03-17 08:30:00,7.5235539451e+05,7.5235539451e+05,8.8756899901e+05,8.8756899901e+05
2020-03-17 08:35:00,8.7496033502e+05,8.7496033502e+05,1.2515995598e+06,1.2515995598e+06
2020-03-17 08:40:00,8.7354508229e+05,8.7354508229e+05,1.2345278725e+06,1.2345278725e+06
2020-03-17 08:45:00,7.7813061789e+05,7.7813061789e+05,1.3408845327e+06,1.3408845327e+06
2020-03-17 08:50:00,8.5215367272e+05,8.5215367272e+05,1.1296936202e+06,1.1296936202e+06
2020-03-17 08:55:00,8.6915337884e+05,8.6915337884e+05,2.1534673309e+06,2.1534673309e+06
2020-03-17 09:00:00,7.5476848088e+05,7.5476848088e+05,9.0086181351e+05,9.0086181351e+05
2020-03-17 09:05:00,8.8293225096e+05,8.8293225096e+05,4.0063486689e+06,4.0063486689e+06
2020-03-17 09:10:00,8.8712638682e+05,8.8712638682e+05,9.1694381990e+05,9.1694381990e+05
2020-03-17 09:15:00,7.6676139573e+05,7.6676139573e+05,9.0409083609e+05,9.0409083609e+05
2020-03-17 09:20:00,9.4101739906e+05,9.4101739906e+05,1.0857963284e+06,1.0857963284e+06
2020-03-17 09:25:00,1.1771089865e+06,1.1771089865e+06,2.1930760314e+06,2.1930760314e+06
2020-03-17 09:30:00,1.3332838990e+06,1.3332838990e+06,8.8315173424e+05,8.8315173424e+05
2020-03-17 09:35:00,7.9725181948e+05,7.9725181948e+05,1.0144773743e+06,1.0144773743e+06
2020-03-17 09:40:00,7.6415218870e+05,7.6415218870e+05,1.2161453786e+06,1.2161453786e+06
2020-03-17 09:45:00,7.4119713072e+05,7.4119713072e+05,1.0547139286e+06,1.0547139286e+06
2020-03-17 09:50:00,7.7795758244e+05,7.7795758244e+05,1.2611655411e+06,1.2611655411e+06
2020-03-17 09:55:00,7.7011119983e+05,7.7011119983e+05,2.1482489359e+06,2.1482489359e+06
2020-03-17 10:00:00,7.4876603378e+05,7.4876603378e+05,8.9521177554e+05,8.9521177554e+05
2020-03-17 10:05:00,8.5911414426e+05,8.5911414426e+05,3.9155031386e+06,3.9155031386e+06
2020-03-17 10:10:00,7.6475229404e+05,7.6475229404e+05,1.0792077092e+06,1.0792077092e+06
2020-03-17 10:15:00,7.8524626533e+05,7.8524626533e+05,1.4614621183e+06,1.4614621183e+06
2020-03-17 10:20:00,1.2528300023e+06,1.2528300023e+06,3.1242796114e+06,3.1242796114e+06
2020-03-17 10:25:00,7.7165212978e+05,7.7165212978e+05,1.9428041450e+06,1.9428041450e+06
2020-03-17 10:30:00,1.9031658242e+06,1.9031658242e+06,8.9482162059e+05,8.9482162059e+05
2020-03-17 10:35:00,7.6552745693e+05,7.6552745693e+05,8.7794638715e+05,8.7794638715e+05
2020-03-17 10:40:00,7.5495144607e+05,7.5495144607e+05,9.6807826562e+05,9.6807826562e+05
2020-03-17 10:45:00,7.9492330980e+05,7.9492330980e+05,8.7777242368e+05,8.7777242368e+05
2020-03-17 10:50:00,8.1328947564e+05,8.1328947564e+05,1.1245894548e+06,1.1245894548e+06
2020-03-17 10:55:00,7.7093770249e+05,7.7093770249e+05,2.2131979729e+06,2.2131979729e+06
2020-03-17 11:00:00,7.6564902249e+05,7.6564902249e+05,8.8041897538e+05,8.8041897538e+05
2020-03-17 11:05:00,1.1297011496e+07,1.1297011496e+07,3.7207684270e+06,3.7207684270e+06
2020-03-17 11:10:00,3.9809184265e+07,3.9809184265e+07,8.5764652517e+05,8.5764652517e+05
2020-03-17 11:15:00,7.0323932396e+06,7.0323932396e+06,8.2851426314e+05,8.2851426314e+05
2020-03-17 11:20:00,8.3473181110e+05,8.3473181110e+05,8.4090669379e+05,8.4090669379e+05
2020-03-17 11:25:00,7.8110633424e+05,7.8110633424e+05,2.2611822490e+06,2.2611822490e+06
2020-03-17 11:30:00,1.6087351115e+07,1.6087351115e+07,7.8345148898e+05,7.8345148898e+05
2020-03-17 11:35:00,1.5219496617e+07,1.5219496617e+07,7.9092117295e+05,7.9092117295e+05
2020-03-17 11:40:00,1.3410128640e+07,1.3410128640e+07,1.3125723878e+06,1.3125723878e+06
2020-03-17 11:45:00,1.1499172480e+07,1.1499172480e+07,5.6193512056e+06,5.6193512056e+06
2020-03-17 11:50:00,1.3473817955e+07,1.3473817955e+07,6.2209375268e+06,6.2209375268e+06
2020-03-17 11:55:00,1.3419539506e+07,1.3419539506e+07,6.9945358012e+06,6.9945358012e+06
2020-03-17 12:00:00,9.7580655254e+05,9.7580655254e+05,6.8345522619e+06,6.8345522619e+06
2020-03-17 12:05:00,1.0057383547e+06,1.0057383547e+06,1.2149761122e+07,1.2149761122e+07
2020-03-17 12:10:00,8.1643467111e+05,8.1643467111e+05,6.4870841390e+06,6.4870841390e+06
2020-03-17 12:15:00,8.1329385599e+05,8.1329385599e+05,6.1944445835e+06,6.1944445835e+06
2020-03-17 12:20:00,7.9756750479e+05,7.9756750479e+05,6.9303335214e+06,6.9303335214e+06
2020-03-17 12:25:00,8.9722796241e+05,8.9722796241e+05,9.8806273512e+06,9.8806273512e+06
2020-03-17 12:30:00,1.0148789965e+06,1.0148789965e+06,1.0160635127e+07,1.0160635127e+07
2020-03-17 12:35:00,8.4979548062e+05,8.4979548062e+05,3.6646094220e+07,3.6646094220e+07
2020-03-17 12:40:00,9.0136772000e+05,9.0136772000e+05,5.2082332138e+07,5.2082332138e+07
2020-03-17 12:45:00,7.8606228640e+05,7.8606228640e+05,5.9458570206e+07,5.9458570206e+07
2020-03-17 12:50:00,7.4883718064e+05,7.4883718064e+05,4.5420112687e+07,4.5420112687e+07
2020-03-17 12:55:00,7.7989341278e+05,7.7989341278e+05,2.4290684604e+07,2.4290684604e+07
2020-03-17 13:00:00,7.4982313298e+05,7.4982313298e+05,3.3292357049e+06,3.3292357049e+06
2020-03-17 13:05:00,8.6484885440e+05,8.6484885440e+05,3.7772645372e+06,3.7772645372e+06
2020-03-17 13:10:00,7.4723198853e+05,7.4723198853e+05,9.0792284018e+05,9.0792284018e+05
2020-03-17 13:15:00,7.3280281858e+05,7.3280281858e+05,8.5239497941e+05,8.5239497941e+05
2020-03-17 13:20:00,7.5511720400e+05,7.5511720400e+05,1.1792775530e+06,1.1792775530e+06
2020-03-17 13:25:00,8.1588076996e+05,8.1588076996e+05,1.8784696712e+06,1.8784696712e+06
2020-03-17 13:30:00,7.4639508746e+05,7.4639508746e+05,7.9653336102e+05,7.9653336102e+05
2020-03-17 13:35:00,7.6876954340e+05,7.6876954340e+05,8.0147942320e+05,8.0147942320e+05
2020-03-17 13:40:00,7.8252238711e+05,7.8252238711e+05,8.5901851915e+05,8.5901851915e+05
2020-03-17 13:45:00,8.9164045696e+05,8.9164045696e+05,8.6479708458e+05,8.6479708458e+05
2020-03-17 13:50:00,8.9025914596e+05,8.9025914596e+05,1.1929404309e+06,1.1929404309e+06
2020-03-17 13:55:00,8.0068502128e+05,8.0068502128e+05,2.0422420008e+06,2.0422420008e+06
2020-03-17 14:00:00,7.4231814165e+05,7.4231814165e+05,7.8459979136e+05,7.8459979136e+05
2020-03-17 14:05:00,9.2425671307e+05,9.2425671307e+05,3.7052728497e+06,3.7052728497e+06
2020-03-17 14:10:00,8.3882612592e+05,8.3882612592e+05,7.7387128094e+05,7.7387128094e+05
2020-03-17 14:15:00,7.7007937630e+05,7.7007937630e+05,7.9294866519e+05,7.9294866519e+05
2020-03-17 14:20:00,7.4803109878e+05,7.4803109878e+05,1.0563723814e+06,1.0563723814e+06
2020-03-17 14:25:00,8.1868058949e+05,8.1868058949e+05,2.2314344417e+06,2.2314344417e+06
2020-03-17 14:30:00,7.3504275707e+05,7.3504275707e+05,9.5189359147e+05,9.5189359147e+05
2020-03-17 14:35:00,8.4481388098e+05,8.4481388098e+05,8.0377196711e+05,8.0377196711e+05
2020-03-17 14:40:00,7.4914927254e+05,7.4914927254e+05,7.7439945757e+05,7.7439945757e+05
2020-03-17 14:45:00,7.8364786211e+05,7.8364786211e+05,7.8179044322e+05,7.8179044322e+05
2020-03-17 14:50:00,7.6037281722e+05,7.6037281722e+05,1.0328402708e+06,1.0328402708e+06
2020-03-17 14:55:00,7.6124492591e+05,7.6124492591e+05,2.0821821113e+06,2.0821821113e+06
2020-03-17 15:00:00,7.2351520225e+05,7.2351520225e+05,8.4502584840e+05,8.4502584840e+05
2020-03-17 15:05:00,8.5921149860e+05,8.5921149860e+05,3.7099012737e+06,3.7099012737e+06
2020-03-17 15:10:00,7.4787851942e+05,7.4787851942e+05,7.8557712287e+05,7.8557712287e+05
2020-03-17 15:15:00,7.4719832978e+05,7.4719832978e+05,7.9781258293e+05,7.9781258293e+05
2020-03-17 15:20:00,7.2780443775e+05,7.2780443775e+05,8.4638458857e+05,8.4638458857e+05
2020-03-17 15:25:00,7.8360939115e+05,7.8360939115e+05,2.2980908374e+06,2.2980908374e+06
2020-03-17 15:30:00,7.4315317377e+05,7.4315317377e+05,8.3068205242e+05,8.3068205242e+05
2020-03-17 15:35:00,1.5739552130e+06,1.5739552130e+06,7.8681006749e+05,7.8681006749e+05
2020-03-17 15:40:00,9.4144997659e+05,9.4144997659e+05,8.8993667864e+05,8.8993667864e+05
2020-03-17 15:45:00,7.5598073590e+05,7.5598073590e+05,7.8175788166e+05,7.8175788166e+05
2020-03-17 15:50:00,7.4601792268e+05,7.4601792268e+05,1.0505700422e+06,1.0505700422e+06
2020-03-17 15:55:00,7.8373744107e+05,7.8373744107e+05,1.9939247780e+06,1.9939247780e+06
2020-03-17 16:00:00,6.7900134862e+05,6.7900134862e+05,8.7879919449e+05,8.7879919449e+05
