DATE,ROHU,ROHU_peak,HURO,HURO_peak
2020-03-15 19:55:00,4.1828701148e+08,4.1828701148e+08,4.3637381701e+08,4.3637381701e+08
2020-03-15 20:00:00,4.1999301358e+08,4.1999301358e+08,8.2369320869e+08,8.2369320869e+08
2020-03-15 20:05:00,3.7706236085e+08,3.7706236085e+08,2.8938194977e+08,2.8938194977e+08
2020-03-15 20:10:00,3.3836503333e+08,3.3836503333e+08,5.1124619887e+08,5.1124619887e+08
2020-03-15 20:15:00,2.8308919436e+08,2.8308919436e+08,2.0041246066e+08,2.0041246066e+08
2020-03-15 20:20:00,3.3686677115e+08,3.3686677115e+08,1.1927527219e+08,1.1927527219e+08
2020-03-15 20:25:00,2.9475021150e+08,2.9475021150e+08,1.4022597423e+08,1.4022597423e+08
2020-03-15 20:30:00,2.8888809561e+08,2.8888809561e+08,1.6075458606e+08,1.6075458606e+08
2020-03-15 20:35:00,3.5346808092e+08,3.5346808092e+08,3.8184794933e+08,3.8184794933e+08
2020-03-15 20:40:00,2.8499540243e+08,2.8499540243e+08,1.4066961471e+08,1.4066961471e+08
2020-03-15 20:45:00,2.9913094835e+08,2.9913094835e+08,1.6117697885e+08,1.6117697885e+08
2020-03-15 20:50:00,3.0433421181e+08,3.0433421181e+08,1.0525070150e+08,1.0525070150e+08
2020-03-15 20:55:00,2.6974971088e+08,2.6974971088e+08,2.1150469388e+08,2.1150469388e+08
2020-03-15 21:00:00,2.4971825567e+08,2.4971825567e+08,3.1091320908e+08,3.1091320908e+08
2020-03-15 21:05:00,2.2573469274e+08,2.2573469274e+08,1.3422848634e+08,1.3422848634e+08
2020-03-15 21:10:00,2.6529093249e+08,2.6529093249e+08,2.2682105988e+08,2.2682105988e+08
2020-03-15 21:15:00,2.9643934471e+08,2.9643934471e+08,2.3262760082e+08,2.3262760082e+08
2020-03-15 21:20:00,6.1939634211e+08,6.1939634211e+08,5.7796700275e+07,5.7796700275e+07
2020-03-15 21:25:00,1.4416626262e+09,1.4416626262e+09,5.4865568040e+07,5.4865568040e+07
2020-03-15 21:30:00,1.6031860882e+09,1.6031860882e+09,5.5277492423e+07,5.5277492423e+07
2020-03-15 21:35:00,1.4284490148e+09,1.4284490148e+09,5.8900192195e+07,5.8900192195e+07
2020-03-15 21:40:00,1.2859088115e+09,1.2859088115e+09,5.4444815131e+07,5.4444815131e+07
2020-03-15 21:45:00,1.3070439661e+09,1.3070439661e+09,6.1435279205e+07,6.1435279205e+07
2020-03-15 21:50:00,1.4528612693e+09,1.4528612693e+09,5.3383616595e+07,5.3383616595e+07
2020-03-15 21:55:00,1.5990642684e+09,1.5990642684e+09,4.2453765400e+07,4.2453765400e+07
2020-03-15 22:00:00,1.7551758603e+09,1.7551758603e+09,5.5216778326e+07,5.5216778326e+07
2020-03-15 22:05:00,1.7643692790e+09,1.7643692790e+09,8.1887995278e+07,8.1887995278e+07
2020-03-15 22:10:00,1.7820393271e+09,1.7820393271e+09,8.9949166171e+07,8.9949166171e+07
2020-03-15 22:15:00,1.6358366532e+09,1.6358366532e+09,7.8022627372e+07,7.8022627372e+07
2020-03-15 22:20:00,1.6823016527e+09,1.6823016527e+09,7.8610386575e+07,7.8610386575e+07
2020-03-15 22:25:00,1.6996240228e+09,1.6996240228e+09,7.4733690119e+07,7.4733690119e+07
2020-03-15 22:30:00,1.9911068095e+09,1.9911068095e+09,8.5322962903e+07,8.5322962903e+07
2020-03-15 22:35:00,1.7710863995e+09,1.7710863995e+09,6.7310929585e+07,6.7310929585e+07
2020-03-15 22:40:00,1.8165836717e+09,1.8165836717e+09,6.3893565991e+07,6.3893565991e+07
2020-03-15 22:45:00,1.9271010249e+09,1.9271010249e+09,9.8227256791e+07,9.8227256791e+07
2020-03-15 22:50:00,1.9545739120e+09,1.9545739120e+09,8.9105649553e+07,8.9105649553e+07
2020-03-15 22:55:00,2.1183882296e+09,2.1183882296e+09,7.5758992625e+07,7.5758992625e+07
2020-03-15 23:00:00,2.1777208269e+09,2.1777208269e+09,6.6155170203e+07,6.6155170203e+07
2020-03-15 23:05:00,2.1907494267e+09,2.1907494267e+09,4.8030774277e+07,4.8030774277e+07
2020-03-15 23:10:00,2.2761910401e+09,2.2761910401e+09,5.1357414013e+07,5.1357414013e+07
2020-03-15 23:15:00,2.3698700064e+09,2.3698700064e+09,5.6259018797e+07,5.6259018797e+07
2020-03-15 23:20:00,2.3077937124e+09,2.3077937124e+09,4.5565475542e+07,4.5565475542e+07
2020-03-15 23:25:00,2.3184243657e+09,2.3184243657e+09,5.9660574392e+07,5.9660574392e+07
2020-03-15 23:30:00,2.2678009018e+09,2.2678009018e+09,4.4809532153e+07,4.4809532153e+07
2020-03-15 23:35:00,2.2631386651e+09,2.2631386651e+09,3.8454620789e+07,3.8454620789e+07
2020-03-15 23:40:00,2.2570000080e+09,2.2570000080e+09,4.6977760410e+07,4.6977760410e+07
2020-03-15 23:45:00,2.3054096998e+09,2.3054096998e+09,4.8717224659e+07,4.8717224659e+07
2020-03-15 23:50:00,2.2373072117e+09,2.2373072117e+09,4.1346481551e+07,4.1346481551e+07
2020-03-15 23:55:00,2.2386635218e+09,2.2386635218e+09,6.0861706529e+07,6.0861706529e+07
2020-03-16 00:00:00,2.2754465785e+09,2.2754465785e+09,5.9918421782e+07,5.9918421782e+07
2020-03-16 22:05:00,1.9979367048e+08,1.9979367048e+08,7.9405504835e+07,7.9405504835e+07
2020-03-16 22:10:00,2.5336016108e+08,2.5336016108e+08,6.6660281763e+07,6.6660281763e+07
2020-03-16 22:15:00,1.9212355496e+08,1.9212355496e+08,7.2407860404e+07,7.2407860404e+07
2020-03-16 22:20:00,1.4844071928e+08,1.4844071928e+08,5.7403094240e+07,5.7403094240e+07
2020-03-16 22:25:00,2.4144947359e+08,2.4144947359e+08,7.0573927935e+07,7.0573927935e+07
2020-03-16 22:30:00,1.6300506406e+08,1.6300506406e+08,7.3651041953e+07,7.3651041953e+07
2020-03-16 22:35:00,1.9396415631e+08,1.9396415631e+08,9.4486484937e+08,9.4486484937e+08
2020-03-16 22:40:00,2.2972759414e+08,2.2972759414e+08,5.3485401837e+08,5.3485401837e+08
2020-03-16 22:45:00,1.8325551572e+08,1.8325551572e+08,1.0594987982e+08,1.0594987982e+08
2020-03-16 22:50:00,2.4442217259e+08,2.4442217259e+08,7.1168129852e+07,7.1168129852e+07
2020-03-16 22:55:00,1.7512144578e+08,1.7512144578e+08,7.0404569629e+07,7.0404569629e+07
2020-03-16 23:00:00,1.9738951778e+08,1.9738951778e+08,4.9576859685e+07,4.9576859685e+07
2020-03-16 23:05:00,1.7760492847e+08,1.7760492847e+08,4.8165430971e+07,4.8165430971e+07
2020-03-16 23:10:00,1.6998122492e+08,1.6998122492e+08,7.8053122133e+07,7.8053122133e+07
2020-03-16 23:15:00,5.0318704522e+08,5.0318704522e+08,4.2648148109e+08,4.2648148109e+08
2020-03-16 23:20:00,2.8160963670e+08,2.8160963670e+08,1.6775204383e+08,1.6775204383e+08
2020-03-16 23:25:00,1.8885356476e+08,1.8885356476e+08,1.7456594178e+08,1.7456594178e+08
2020-03-16 23:30:00,2.9956380215e+08,2.9956380215e+08,9.2549809167e+07,9.2549809167e+07
2020-03-16 23:35:00,1.9480137813e+08,1.9480137813e+08,8.2860969656e+07,8.2860969656e+07
2020-03-16 23:40:00,3.2469237327e+08,3.2469237327e+08,5.3293954800e+07,5.3293954800e+07
2020-03-16 23:45:00,3.3339014530e+08,3.3339014530e+08,4.5054115474e+07,4.5054115474e+07
2020-03-16 23:50:00,4.9771714358e+08,4.9771714358e+08,6.5832651572e+07,6.5832651572e+07
2020-03-16 23:55:00,9.4914461556e+08,9.4914461556e+08,7.5386942716e+07,7.5386942716e+07
2020-03-17 00:00:00,4.5482160898e+08,4.5482160898e+08,7.0784958632e+07,7.0784958632e+07
2020-03-17 00:05:00,2.2888598059e+08,2.2888598059e+08,6.7931159494e+07,6.7931159494e+07
2020-03-17 00:10:00,2.3520996028e+08,2.3520996028e+08,5.2170781448e+07,5.2170781448e+07
2020-03-17 00:15:00,3.9162882779e+08,3.9162882779e+08,5.7224321094e+07,5.7224321094e+07
2020-03-17 00:20:00,1.6748961832e+08,1.6748961832e+08,6.2679712423e+07,6.2679712423e+07
2020-03-17 00:25:00,2.0769507513e+08,2.0769507513e+08,6.3850401222e+07,6.3850401222e+07
2020-03-17 00:30:00,1.2724004698e+08,1.2724004698e+08,4.7868382280e+07,4.7868382280e+07
2020-03-17 00:35:00,4.4163823055e+08,4.4163823055e+08,5.2351021019e+07,5.2351021019e+07
2020-03-17 00:40:00,3.1967167689e+08,3.1967167689e+08,4.7186874920e+07,4.7186874920e+07
2020-03-17 00:45:00,2.8176628858e+08,2.8176628858e+08,5.7490933353e+07,5.7490933353e+07
2020-03-17 00:50:00,2.8492052945e+08,2.8492052945e+08,7.5301457052e+07,7.5301457052e+07
2020-03-17 00:55:00,1.8529505158e+08,1.8529505158e+08,6.6840441217e+07,6.6840441217e+07
2020-03-17 01:00:00,5.3838351099e+07,5.3838351099e+07,7.8004268129e+07,7.8004268129e+07
2020-03-17 01:05:00,5.7540530124e+07,5.7540530124e+07,1.5195570525e+08,1.5195570525e+08
2020-03-17 01:10:00,3.1684550580e+07,3.1684550580e+07,5.5570641293e+07,5.5570641293e+07
2020-03-17 01:15:00,5.1931980878e+07,5.1931980878e+07,6.4372390242e+07,6.4372390242e+07
2020-03-17 01:20:00,1.6807911030e+08,1.6807911030e+08,7.9855198350e+07,7.9855198350e+07
2020-03-17 01:25:00,1.0478760746e+08,1.0478760746e+08,7.2625012213e+07,7.2625012213e+07
2020-03-17 01:30:00,3.9573313205e+07,3.9573313205e+07,9.0595020828e+08,9.0595020828e+08
2020-03-17 01:35:00,5.5843971762e+07,5.5843971762e+07,1.0081083301e+09,1.0081083301e+09
2020-03-17 01:40:00,1.3760207220e+08,1.3760207220e+08,1.4259946369e+08,1.4259946369e+08
2020-03-17 01:45:00,6.9618451890e+07,6.9618451890e+07,5.4038963627e+07,5.4038963627e+07
2020-03-17 01:50:00,2.4299338527e+08,2.4299338527e+08,7.0754757338e+07,7.0754757338e+07
2020-03-17 01:55:00,1.6151014734e+08,1.6151014734e+08,7.0375582461e+07,7.0375582461e+07
2020-03-17 02:00:00,5.1575036884e+07,5.1575036884e+07,5.8417080034e+07,5.8417080034e+07
2020-03-17 02:05:00,3.0206207314e+08,3.0206207314e+08,4.5150306891e+07,4.5150306891e+07
2020-03-17 02:10:00,1.0797644176e+08,1.0797644176e+08,3.6821454137e+07,3.6821454137e+07
2020-03-17 02:15:00,2.1310358008e+08,2.1310358008e+08,6.3729683975e+07,6.3729683975e+07
2020-03-17 02:20:00,2.1881603733e+08,2.1881603733e+08,6.5403965497e+07,6.5403965497e+07
2020-03-17 02:25:00,1.1665881951e+08,1.1665881951e+08,9.3087757992e+07,9.3087757992e+07
2020-03-17 02:30:00,1.7404754350e+08,1.7404754350e+08,1.2058606525e+09,1.2058606525e+09
2020-03-17 02:35:00,5.7500643158e+08,5.7500643158e+08,3.1772691223e+08,3.1772691223e+08
2020-03-17 02:40:00,3.1722427701e+08,3.1722427701e+08,6.4447324625e+07,6.4447324625e+07
2020-03-17 02:45:00,2.9183161253e+08,2.9183161253e+08,6.1629447281e+07,6.1629447281e+07
2020-03-17 02:50:00,1.8615655610e+08,1.8615655610e+08,5.4223723474e+07,5.4223723474e+07
2020-03-17 02:55:00,1.9808287526e+08,1.9808287526e+08,3.8956821472e+07,3.8956821472e+07
2020-03-17 03:00:00,2.0031528899e+08,2.0031528899e+08,4.5113056162e+07,4.5113056162e+07
2020-03-17 03:05:00,1.9632051840e+08,1.9632051840e+08,5.0153892803e+07,5.0153892803e+07
2020-03-17 03:10:00,1.0263881207e+08,1.0263881207e+08,4.7605682148e+07,4.7605682148e+07
2020-03-17 03:15:00,9.3759363676e+07,9.3759363676e+07,5.1898952775e+07,5.1898952775e+07
2020-03-17 03:20:00,4.3545758558e+07,4.3545758558e+07,5.3117346963e+07,5.3117346963e+07
2020-03-17 03:25:00,5.0351949914e+07,5.0351949914e+07,4.5702855456e+07,4.5702855456e+07
2020-03-17 03:30:00,5.4649850442e+07,5.4649850442e+07,4.6510355225e+07,4.6510355225e+07
2020-03-17 03:35:00,1.9497741997e+07,1.9497741997e+07,4.1848869516e+07,4.1848869516e+07
2020-03-17 03:40:00,2.0032665976e+07,2.0032665976e+07,4.6653633442e+07,4.6653633442e+07
2020-03-17 03:45:00,1.5257690565e+08,1.5257690565e+08,4.9006542059e+07,4.9006542059e+07
2020-03-17 03:50:00,3.8876252761e+08,3.8876252761e+08,4.6514799522e+07,4.6514799522e+07
2020-03-17 03:55:00,1.2660708796e+08,1.2660708796e+08,4.6531450271e+07,4.6531450271e+07
2020-03-17 04:00:00,1.4470089182e+08,1.4470089182e+08,4.4692711758e+07,4.4692711758e+07
2020-03-17 04:05:00,2.8673977720e+07,2.8673977720e+07,4.2111841593e+07,4.2111841593e+07
2020-03-17 04:10:00,1.7434412575e+07,1.7434412575e+07,4.1932674495e+07,4.1932674495e+07
2020-03-17 04:15:00,1.4073977227e+07,1.4073977227e+07,3.8549910242e+07,3.8549910242e+07
2020-03-17 04:20:00,2.3790410688e+07,2.3790410688e+07,4.2722361602e+07,4.2722361602e+07
2020-03-17 04:25:00,2.5855131026e+07,2.5855131026e+07,3.8860609434e+07,3.8860609434e+07
2020-03-17 04:30:00,2.8962343426e+08,2.8962343426e+08,4.7371864556e+07,4.7371864556e+07
2020-03-17 04:35:00,5.7055537022e+07,5.7055537022e+07,4.3755796398e+07,4.3755796398e+07
2020-03-17 04:40:00,1.8164969840e+07,1.8164969840e+07,4.4498384640e+07,4.4498384640e+07
2020-03-17 04:45:00,1.7051252720e+07,1.7051252720e+07,3.7271504716e+07,3.7271504716e+07
2020-03-17 04:50:00,1.0808725140e+07,1.0808725140e+07,3.3873603588e+07,3.3873603588e+07
2020-03-17 04:55:00,7.6556485123e+06,7.6556485123e+06,4.4327946200e+07,4.4327946200e+07
2020-03-17 05:00:00,9.6650683147e+06,9.6650683147e+06,4.3231327442e+07,4.3231327442e+07
2020-03-17 05:05:00,2.0153480313e+07,2.0153480313e+07,3.9821239071e+07,3.9821239071e+07
2020-03-17 05:10:00,5.4465213283e+07,5.4465213283e+07,5.2960775484e+07,5.2960775484e+07
2020-03-17 05:15:00,1.0506071319e+08,1.0506071319e+08,4.3197227274e+07,4.3197227274e+07
2020-03-17 05:20:00,1.2417476496e+08,1.2417476496e+08,3.6865115241e+07,3.6865115241e+07
2020-03-17 05:25:00,1.6353868809e+08,1.6353868809e+08,8.5180798660e+07,8.5180798660e+07
2020-03-17 05:30:00,5.2980219420e+07,5.2980219420e+07,7.8826727911e+07,7.8826727911e+07
2020-03-17 05:35:00,5.8773216545e+07,5.8773216545e+07,3.8330018282e+07,3.8330018282e+07
2020-03-17 05:40:00,5.0004938938e+07,5.0004938938e+07,3.6124167814e+07,3.6124167814e+07
2020-03-17 05:45:00,4.4258095940e+07,4.4258095940e+07,3.5716575024e+07,3.5716575024e+07
2020-03-17 05:50:00,4.6100192338e+07,4.6100192338e+07,4.9318171593e+07,4.9318171593e+07
2020-03-17 05:55:00,1.8165595599e+08,1.8165595599e+08,5.5376810473e+07,5.5376810473e+07
2020-03-17 06:00:00,6.3259011399e+07,6.3259011399e+07,6.4142615670e+07,6.4142615670e+07
2020-03-17 06:05:00,5.9891638732e+07,5.9891638732e+07,5.8109103431e+07,5.8109103431e+07
2020-03-17 06:10:00,5.6772734580e+07,5.6772734580e+07,5.4850898982e+07,5.4850898982e+07
2020-03-17 06:15:00,5.7638731702e+07,5.7638731702e+07,5.3472367658e+07,5.3472367658e+07
2020-03-17 06:20:00,6.4586879677e+07,6.4586879677e+07,6.3788663342e+07,6.3788663342e+07
2020-03-17 06:25:00,6.4163898218e+07,6.4163898218e+07,5.2716590707e+07,5.2716590707e+07
2020-03-17 06:30:00,5.1050225380e+07,5.1050225380e+07,5.9441402804e+07,5.9441402804e+07
2020-03-17 06:35:00,6.0409170040e+07,6.0409170040e+07,6.0763729433e+07,6.0763729433e+07
2020-03-17 06:40:00,4.6432839938e+07,4.6432839938e+07,4.0607022544e+07,4.0607022544e+07
2020-03-17 06:45:00,5.2450592086e+07,5.2450592086e+07,3.9452532824e+07,3.9452532824e+07
2020-03-17 06:50:00,5.6913470437e+07,5.6913470437e+07,4.8220567916e+07,4.8220567916e+07
2020-03-17 06:55:00,7.5552337008e+07,7.5552337008e+07,6.7510071608e+07,6.7510071608e+07
2020-03-17 07:00:00,1.1248886848e+08,1.1248886848e+08,5.2640526173e+07,5.2640526173e+07
2020-03-17 07:05:00,1.2348819868e+08,1.2348819868e+08,4.2254525585e+07,4.2254525585e+07
2020-03-17 07:10:00,1.0755076600e+08,1.0755076600e+08,5.0122508187e+07,5.0122508187e+07
2020-03-17 07:15:00,1.0935981271e+08,1.0935981271e+08,4.8334432230e+07,4.8334432230e+07
2020-03-17 07:20:00,7.7618148634e+07,7.7618148634e+07,4.3282547621e+07,4.3282547621e+07
2020-03-17 07:25:00,8.9866016714e+07,8.9866016714e+07,4.7236408729e+07,4.7236408729e+07
2020-03-17 07:30:00,9.2826777369e+07,9.2826777369e+07,5.5345544829e+07,5.5345544829e+07
2020-03-17 07:35:00,9.7842957713e+07,9.7842957713e+07,5.1987420525e+07,5.1987420525e+07
2020-03-17 07:40:00,1.0297202822e+08,1.0297202822e+08,5.1242354034e+07,5.1242354034e+07
2020-03-17 07:45:00,1.0113800404e+08,1.0113800404e+08,1.3162553412e+08,1.3162553412e+08
2020-03-17 07:50:00,9.9510980910e+07,9.9510980910e+07,4.4933804900e+07,4.4933804900e+07
2020-03-17 07:55:00,1.3799602306e+08,1.3799602306e+08,4.1579832713e+07,4.1579832713e+07
2020-03-17 08:00:00,1.0281448853e+08,1.0281448853e+08,4.1809856888e+07,4.1809856888e+07
2020-03-17 08:05:00,9.2442549527e+07,9.2442549527e+07,3.9056761679e+07,3.9056761679e+07
2020-03-17 08:10:00,1.0395335933e+08,1.0395335933e+08,4.3424651131e+07,4.3424651131e+07
2020-03-17 08:15:00,9.8089588536e+07,9.8089588536e+07,4.5108635633e+07,4.5108635633e+07
2020-03-17 08:20:00,8.2167696211e+07,8.2167696211e+07,5.0785463710e+07,5.0785463710e+07
2020-03-17 08:25:00,9.6456873396e+07,9.6456873396e+07,5.1247664634e+07,5.1247664634e+07
2020-03-17 08:30:00,1.1843760179e+08,1.1843760179e+08,9.3024260114e+07,9.3024260114e+07
2020-03-17 08:35:00,1.1637993571e+08,1.1637993571e+08,1.3389400209e+08,1.3389400209e+08
2020-03-17 08:40:00,1.0755249400e+08,1.0755249400e+08,1.0226474746e+08,1.0226474746e+08
2020-03-17 08:45:00,9.3198086444e+07,9.3198086444e+07,7.4550798234e+07,7.4550798234e+07
2020-03-17 08:50:00,8.1016467954e+07,8.1016467954e+07,5.5395878813e+07,5.5395878813e+07
2020-03-17 08:55:00,1.0340964373e+08,1.0340964373e+08,5.0218385667e+07,5.0218385667e+07
2020-03-17 09:00:00,1.2816513392e+08,1.2816513392e+08,5.3267592583e+07,5.3267592583e+07
2020-03-17 09:05:00,8.9096471185e+07,8.9096471185e+07,5.1260352641e+07,5.1260352641e+07
2020-03-17 09:10:00,1.0977783272e+08,1.0977783272e+08,5.0976203130e+07,5.0976203130e+07
2020-03-17 09:15:00,1.0324759771e+08,1.0324759771e+08,5.3969190047e+07,5.3969190047e+07
2020-03-17 09:20:00,8.7368852632e+07,8.7368852632e+07,4.9896117989e+07,4.9896117989e+07
2020-03-17 09:25:00,1.2939469313e+08,1.2939469313e+08,5.9688971989e+07,5.9688971989e+07
2020-03-17 09:30:00,1.0329016382e+08,1.0329016382e+08,5.6532217075e+07,5.6532217075e+07
2020-03-17 09:35:00,1.1124007240e+08,1.1124007240e+08,5.6096222697e+07,5.6096222697e+07
2020-03-17 09:40:00,1.7450759163e+08,1.7450759163e+08,6.1770959941e+07,6.1770959941e+07
2020-03-17 09:45:00,1.7089484105e+08,1.7089484105e+08,5.1891206094e+07,5.1891206094e+07
2020-03-17 09:50:00,1.4337438011e+08,1.4337438011e+08,8.2046593763e+08,8.2046593763e+08
2020-03-17 09:55:00,1.9539517568e+08,1.9539517568e+08,1.2926711659e+09,1.2926711659e+09
2020-03-17 10:00:00,1.3244461332e+08,1.3244461332e+08,1.7523682280e+09,1.7523682280e+09
2020-03-17 10:05:00,1.1117166985e+08,1.1117166985e+08,1.1011721099e+09,1.1011721099e+09
2020-03-17 10:10:00,9.6699413761e+07,9.6699413761e+07,9.4685064621e+08,9.4685064621e+08
2020-03-17 10:15:00,1.1685804543e+08,1.1685804543e+08,6.4485104738e+08,6.4485104738e+08
2020-03-17 10:20:00,1.5436960346e+08,1.5436960346e+08,3.5400934355e+08,3.5400934355e+08
2020-03-17 10:25:00,1.2704636019e+08,1.2704636019e+08,2.7941158302e+08,2.7941158302e+08
2020-03-17 10:30:00,1.8475606674e+08,1.8475606674e+08,8.6858590251e+07,8.6858590251e+07
2020-03-17 10:35:00,1.4519431646e+08,1.4519431646e+08,7.4828083933e+07,7.4828083933e+07
2020-03-17 10:40:00,1.2008271226e+08,1.2008271226e+08,7.2140361260e+07,7.2140361260e+07
2020-03-17 10:45:00,1.3139255535e+08,1.3139255535e+08,6.7443334820e+07,6.7443334820e+07
2020-03-17 10:50:00,1.8530315747e+08,1.8530315747e+08,6.3456988360e+07,6.3456988360e+07
2020-03-17 10:55:00,1.4694703011e+08,1.4694703011e+08,6.7506165116e+07,6.7506165116e+07
2020-03-17 11:00:00,1.4207444084e+08,1.4207444084e+08,2.9284843316e+08,2.9284843316e+08
2020-03-17 11:05:00,1.3272705859e+08,1.3272705859e+08,3.2878170331e+08,3.2878170331e+08
2020-03-17 11:10:00,1.3148809940e+08,1.3148809940e+08,7.2035764099e+07,7.2035764099e+07
2020-03-17 11:15:00,1.3848131630e+08,1.3848131630e+08,5.0510989314e+07,5.0510989314e+07
2020-03-17 11:20:00,1.5584215814e+08,1.5584215814e+08,6.0722170129e+07,6.0722170129e+07
2020-03-17 11:25:00,1.8105373897e+08,1.8105373897e+08,5.6203928996e+07,5.6203928996e+07
2020-03-17 11:30:00,1.8720009905e+08,1.8720009905e+08,7.4425289076e+07,7.4425289076e+07
2020-03-17 11:35:00,1.7141855746e+08,1.7141855746e+08,4.1980065790e+08,4.1980065790e+08
2020-03-17 11:40:00,1.5384382153e+08,1.5384382153e+08,4.3840587112e+08,4.3840587112e+08
2020-03-17 11:45:00,1.5295017679e+08,1.5295017679e+08,1.4608900755e+08,1.4608900755e+08
2020-03-17 11:50:00,1.6434060202e+08,1.6434060202e+08,6.7147103158e+07,6.7147103158e+07
2020-03-17 11:55:00,1.9247740803e+08,1.9247740803e+08,5.8134362356e+07,5.8134362356e+07
2020-03-17 12:00:00,1.6536581081e+08,1.6536581081e+08,6.3676762722e+07,6.3676762722e+07
2020-03-17 12:05:00,1.3295131694e+08,1.3295131694e+08,5.4865710960e+07,5.4865710960e+07
2020-03-17 12:10:00,2.6386978881e+08,2.6386978881e+08,7.0985003675e+07,7.0985003675e+07
2020-03-17 12:15:00,2.7639400738e+08,2.7639400738e+08,7.6314238788e+07,7.6314238788e+07
2020-03-17 12:20:00,2.4498191498e+08,2.4498191498e+08,4.9795577801e+07,4.9795577801e+07
2020-03-17 12:25:00,2.9293994077e+08,2.9293994077e+08,5.0145662225e+07,5.0145662225e+07
2020-03-17 12:30:00,2.9739597686e+08,2.9739597686e+08,6.2739822388e+07,6.2739822388e+07
2020-03-17 12:35:00,6.9584259655e+08,6.9584259655e+08,7.5252800813e+07,7.5252800813e+07
2020-03-17 12:40:00,8.3527065000e+08,8.3527065000e+08,6.8323948753e+07,6.8323948753e+07
2020-03-17 12:45:00,2.6489000036e+08,2.6489000036e+08,6.2843166285e+07,6.2843166285e+07
2020-03-17 12:50:00,1.6891820902e+08,1.6891820902e+08,6.1488812324e+07,6.1488812324e+07
2020-03-17 12:55:00,1.1878218375e+08,1.1878218375e+08,7.8430955454e+07,7.8430955454e+07
2020-03-17 13:00:00,1.2789395211e+08,1.2789395211e+08,5.8518290665e+07,5.8518290665e+07
2020-03-17 13:05:00,1.3847928169e+08,1.3847928169e+08,6.1140298683e+07,6.1140298683e+07
2020-03-17 13:10:00,1.9624191083e+08,1.9624191083e+08,5.6863626221e+07,5.6863626221e+07
2020-03-17 13:15:00,1.6932221523e+08,1.6932221523e+08,3.1720854456e+08,3.1720854456e+08
2020-03-17 13:20:00,1.6672886381e+08,1.6672886381e+08,8.3993054346e+08,8.3993054346e+08
2020-03-17 13:25:00,2.2112243446e+08,2.2112243446e+08,8.2290881949e+08,8.2290881949e+08
2020-03-17 13:30:00,1.9601848797e+08,1.9601848797e+08,6.3766814851e+08,6.3766814851e+08
2020-03-17 13:35:00,1.9992923166e+08,1.9992923166e+08,1.5748448659e+08,1.5748448659e+08
2020-03-17 13:40:00,2.5088467990e+08,2.5088467990e+08,3.2503829579e+08,3.2503829579e+08
2020-03-17 13:45:00,2.2136122513e+08,2.2136122513e+08,1.8291973528e+08,1.8291973528e+08
2020-03-17 13:50:00,2.1406938700e+08,2.1406938700e+08,2.5434605358e+08,2.5434605358e+08
2020-03-17 13:55:00,2.7016629254e+08,2.7016629254e+08,1.0611026547e+08,1.0611026547e+08
2020-03-17 14:00:00,2.9551579115e+08,2.9551579115e+08,1.2923320291e+08,1.2923320291e+08
2020-03-17 14:05:00,2.6208224237e+08,2.6208224237e+08,1.0701354172e+08,1.0701354172e+08
2020-03-17 14:10:00,2.7813752956e+08,2.7813752956e+08,1.1141018773e+08,1.1141018773e+08
2020-03-17 14:15:00,2.5524734008e+08,2.5524734008e+08,6.3477633114e+07,6.3477633114e+07
2020-03-17 14:20:00,4.4623822670e+08,4.4623822670e+08,1.5077257846e+08,1.5077257846e+08
2020-03-17 14:25:00,4.6954549315e+08,4.6954549315e+08,8.6208287874e+07,8.6208287874e+07
2020-03-17 14:30:00,5.3872391361e+08,5.3872391361e+08,7.3469948375e+07,7.3469948375e+07
2020-03-17 14:35:00,1.0217230464e+09,1.0217230464e+09,6.8930601769e+07,6.8930601769e+07
2020-03-17 14:40:00,1.0394970115e+09,1.0394970115e+09,5.0208614668e+07,5.0208614668e+07
2020-03-17 14:45:00,8.5858919945e+08,8.5858919945e+08,6.3598720731e+07,6.3598720731e+07
2020-03-17 14:50:00,8.6280776852e+08,8.6280776852e+08,5.6644616794e+07,5.6644616794e+07
2020-03-17 14:55:00,7.9782846164e+08,7.9782846164e+08,5.9054338850e+07,5.9054338850e+07
2020-03-17 15:00:00,7.8403698081e+08,7.8403698081e+08,6.6551048917e+07,6.6551048917e+07
2020-03-17 15:05:00,7.1083943237e+08,7.1083943237e+08,7.5200839942e+07,7.5200839942e+07
2020-03-17 15:10:00,6.9520289486e+08,6.9520289486e+08,7.8720111369e+07,7.8720111369e+07
2020-03-17 15:15:00,7.5230557382e+08,7.5230557382e+08,5.6382866768e+07,5.6382866768e+07
2020-03-17 15:20:00,6.2779677932e+08,6.2779677932e+08,7.1229240574e+07,7.1229240574e+07
2020-03-17 15:25:00,5.6479608137e+08,5.6479608137e+08,5.3873502577e+07,5.3873502577e+07
2020-03-17 15:30:00,6.0607075744e+08,6.0607075744e+08,4.4157079745e+07,4.4157079745e+07
2020-03-17 15:35:00,5.4004986942e+08,5.4004986942e+08,4.7805665974e+07,4.7805665974e+07
2020-03-17 15:40:00,4.7429413795e+08,4.7429413795e+08,4.7319762032e+07,4.7319762032e+07
2020-03-17 15:45:00,4.5048255428e+08,4.5048255428e+08,4.4128965166e+07,4.4128965166e+07
