DATE,HUAT,HUAT_peak,ATHU,ATHU_peak
2020-03-15 19:05:00,1.1031474654e+10,1.1031474654e+10,1.9396059274e+09,1.9396059274e+09
2020-03-15 19:10:00,1.0608558059e+10,1.0608558059e+10,1.6984527374e+09,1.6984527374e+09
2020-03-15 19:15:00,1.0573666677e+10,1.0573666677e+10,1.5709985668e+09,1.5709985668e+09
2020-03-15 19:20:00,1.0798916121e+10,1.0798916121e+10,1.6086306618e+09,1.6086306618e+09
2020-03-15 19:25:00,1.0241585543e+10,1.0241585543e+10,1.9419216642e+09,1.9419216642e+09
2020-03-15 19:30:00,1.0361131928e+10,1.0361131928e+10,1.8313731487e+09,1.8313731487e+09
2020-03-15 19:35:00,9.9079134367e+09,9.9079134367e+09,1.5240360153e+09,1.5240360153e+09
2020-03-15 19:40:00,1.0024173213e+10,1.0024173213e+10,1.5352939511e+09,1.5352939511e+09
2020-03-15 19:45:00,1.0222181808e+10,1.0222181808e+10,1.6261481284e+09,1.6261481284e+09
2020-03-15 19:50:00,1.0042211718e+10,1.0042211718e+10,1.8174474588e+09,1.8174474588e+09
2020-03-15 19:55:00,9.7795693638e+09,9.7795693638e+09,1.7743021262e+09,1.7743021262e+09
2020-03-15 20:00:00,9.7292006964e+09,9.7292006964e+09,1.7519894078e+09,1.7519894078e+09
2020-03-15 20:05:00,9.7252586353e+09,9.7252586353e+09,2.1478629470e+09,2.1478629470e+09
2020-03-15 20:10:00,9.5038118069e+09,9.5038118069e+09,1.7279993565e+09,1.7279993565e+09
2020-03-15 20:15:00,9.9392681942e+09,9.9392681942e+09,1.6017245892e+09,1.6017245892e+09
2020-03-15 20:20:00,9.8428356445e+09,9.8428356445e+09,1.4966633644e+09,1.4966633644e+09
2020-03-15 20:25:00,8.9899542762e+09,8.9899542762e+09,1.7891642640e+09,1.7891642640e+09
2020-03-15 20:30:00,9.1204463350e+09,9.1204463350e+09,1.9796672104e+09,1.9796672104e+09
2020-03-15 20:35:00,8.9605920594e+09,8.9605920594e+09,1.7382593945e+09,1.7382593945e+09
2020-03-15 20:40:00,9.1840473657e+09,9.1840473657e+09,1.5273222150e+09,1.5273222150e+09
2020-03-15 20:45:00,9.0751668622e+09,9.0751668622e+09,1.4108709764e+09,1.4108709764e+09
2020-03-15 20:50:00,9.1974636197e+09,9.1974636197e+09,1.3042523294e+09,1.3042523294e+09
2020-03-15 20:55:00,9.5224271952e+09,9.5224271952e+09,1.5169997194e+09,1.5169997194e+09
2020-03-15 21:00:00,9.5723409399e+09,9.5723409399e+09,1.6483099185e+09,1.6483099185e+09
2020-03-15 21:05:00,8.6739629684e+09,8.6739629684e+09,2.1231285325e+09,2.1231285325e+09
2020-03-15 21:10:00,8.9039213415e+09,8.9039213415e+09,1.6750293061e+09,1.6750293061e+09
2020-03-15 21:15:00,9.4698444200e+09,9.4698444200e+09,1.6558237275e+09,1.6558237275e+09
2020-03-15 21:20:00,9.7846481507e+09,9.7846481507e+09,1.5469208750e+09,1.5469208750e+09
2020-03-15 21:25:00,9.8827671257e+09,9.8827671257e+09,1.7952643170e+09,1.7952643170e+09
2020-03-15 21:30:00,9.2947895862e+09,9.2947895862e+09,1.5863686268e+09,1.5863686268e+09
2020-03-15 21:35:00,9.1059126607e+09,9.1059126607e+09,1.7135267955e+09,1.7135267955e+09
2020-03-15 21:40:00,1.1903999337e+10,1.1903999337e+10,1.6768247840e+09,1.6768247840e+09
2020-03-15 21:45:00,1.1810767147e+10,1.1810767147e+10,1.8528630612e+09,1.8528630612e+09
2020-03-15 21:50:00,1.5469152031e+10,1.5469152031e+10,1.5845082423e+09,1.5845082423e+09
2020-03-15 21:55:00,1.2245119158e+10,1.2245119158e+10,1.7955174972e+09,1.7955174972e+09
2020-03-15 22:00:00,1.0832622502e+10,1.0832622502e+10,1.9368183050e+09,1.9368183050e+09
2020-03-15 22:05:00,1.3955813529e+10,1.3955813529e+10,2.1708019190e+09,2.1708019190e+09
2020-03-15 22:10:00,1.1033691469e+10,1.1033691469e+10,2.3002130117e+09,2.3002130117e+09
2020-03-15 22:15:00,1.1599753369e+10,1.1599753369e+10,2.3370018589e+09,2.3370018589e+09
2020-03-15 22:20:00,1.1071427355e+10,1.1071427355e+10,2.0749014255e+09,2.0749014255e+09
2020-03-15 22:25:00,1.0862545294e+10,1.0862545294e+10,1.7424709038e+09,1.7424709038e+09
2020-03-15 22:30:00,1.0396356272e+10,1.0396356272e+10,2.2302286620e+09,2.2302286620e+09
2020-03-15 22:35:00,9.5770435858e+09,9.5770435858e+09,1.5129868770e+09,1.5129868770e+09
2020-03-15 22:40:00,9.4416462619e+09,9.4416462619e+09,1.4667417896e+09,1.4667417896e+09
2020-03-15 22:45:00,9.6755650929e+09,9.6755650929e+09,1.6253721599e+09,1.6253721599e+09
2020-03-15 22:50:00,9.9399063659e+09,9.9399063659e+09,1.4502551545e+09,1.4502551545e+09
2020-03-15 22:55:00,8.4400819459e+09,8.4400819459e+09,1.5817806490e+09,1.5817806490e+09
2020-03-15 23:00:00,7.6891150572e+09,7.6891150572e+09,1.5170084660e+09,1.5170084660e+09
2020-03-15 23:05:00,8.1159076443e+09,8.1159076443e+09,1.4375832574e+09,1.4375832574e+09
2020-03-15 23:10:00,8.1439966089e+09,8.1439966089e+09,1.5775877394e+09,1.5775877394e+09
2020-03-15 23:15:00,7.3401070774e+09,7.3401070774e+09,1.8743986872e+09,1.8743986872e+09
2020-03-15 23:20:00,6.8082395853e+09,6.8082395853e+09,2.0435750502e+09,2.0435750502e+09
2020-03-15 23:25:00,6.4582653204e+09,6.4582653204e+09,1.7788583960e+09,1.7788583960e+09
2020-03-15 23:30:00,6.5136153385e+09,6.5136153385e+09,1.7044653286e+09,1.7044653286e+09
2020-03-15 23:35:00,6.4367827952e+09,6.4367827952e+09,1.8053080925e+09,1.8053080925e+09
2020-03-15 23:40:00,6.1468032213e+09,6.1468032213e+09,1.8500723628e+09,1.8500723628e+09
2020-03-15 23:45:00,6.1426647900e+09,6.1426647900e+09,1.2864313292e+09,1.2864313292e+09
2020-03-15 23:50:00,7.5272391637e+09,7.5272391637e+09,1.4469097923e+09,1.4469097923e+09
2020-03-15 23:55:00,7.1294602492e+09,7.1294602492e+09,1.5042354851e+09,1.5042354851e+09
2020-03-16 00:00:00,6.5626728041e+09,6.5626728041e+09,1.9880648483e+09,1.9880648483e+09
2020-03-16 22:05:00,7.1991452092e+09,7.1991452092e+09,2.2832011324e+09,2.2832011324e+09
2020-03-16 22:10:00,7.1865908999e+09,7.1865908999e+09,3.1158503071e+09,3.1158503071e+09
2020-03-16 22:15:00,6.7367831617e+09,6.7367831617e+09,2.7491473009e+09,2.7491473009e+09
2020-03-16 22:20:00,6.7683072373e+09,6.7683072373e+09,3.4616300735e+09,3.4616300735e+09
2020-03-16 22:25:00,6.6374909049e+09,6.6374909049e+09,2.5216534648e+09,2.5216534648e+09
2020-03-16 22:30:00,6.5295640794e+09,6.5295640794e+09,2.3767462395e+09,2.3767462395e+09
2020-03-16 22:35:00,6.6103828985e+09,6.6103828985e+09,2.5128678544e+09,2.5128678544e+09
2020-03-16 22:40:00,6.5688103203e+09,6.5688103203e+09,3.4471089442e+09,3.4471089442e+09
2020-03-16 22:45:00,7.0565844962e+09,7.0565844962e+09,4.1012510914e+09,4.1012510914e+09
2020-03-16 22:50:00,7.4332118817e+09,7.4332118817e+09,3.9858345645e+09,3.9858345645e+09
2020-03-16 22:55:00,8.4535238876e+09,8.4535238876e+09,4.5192426653e+09,4.5192426653e+09
2020-03-16 23:00:00,8.6399101818e+09,8.6399101818e+09,5.0530904828e+09,5.0530904828e+09
2020-03-16 23:05:00,7.9143873045e+09,7.9143873045e+09,5.9969484970e+09,5.9969484970e+09
2020-03-16 23:10:00,7.4004089797e+09,7.4004089797e+09,2.9170772994e+09,2.9170772994e+09
2020-03-16 23:15:00,7.2960583017e+09,7.2960583017e+09,2.5856222971e+09,2.5856222971e+09
2020-03-16 23:20:00,7.3918084076e+09,7.3918084076e+09,3.9913585106e+09,3.9913585106e+09
2020-03-16 23:25:00,7.6922380070e+09,7.6922380070e+09,4.6800310488e+09,4.6800310488e+09
2020-03-16 23:30:00,7.4636220716e+09,7.4636220716e+09,4.3376216046e+09,4.3376216046e+09
2020-03-16 23:35:00,7.2804033557e+09,7.2804033557e+09,3.7878244021e+09,3.7878244021e+09
2020-03-16 23:40:00,6.9170890294e+09,6.9170890294e+09,4.6100620581e+09,4.6100620581e+09
2020-03-16 23:45:00,7.0159171194e+09,7.0159171194e+09,3.7590012140e+09,3.7590012140e+09
2020-03-16 23:50:00,7.3458939804e+09,7.3458939804e+09,4.2752230485e+09,4.2752230485e+09
2020-03-16 23:55:00,7.0800842468e+09,7.0800842468e+09,4.0374952764e+09,4.0374952764e+09
2020-03-17 00:00:00,7.3274002427e+09,7.3274002427e+09,6.5055265691e+09,6.5055265691e+09
2020-03-17 00:05:00,7.3774137152e+09,7.3774137152e+09,5.7245508184e+09,5.7245508184e+09
2020-03-17 00:10:00,6.8742295939e+09,6.8742295939e+09,8.7437701793e+09,8.7437701793e+09
2020-03-17 00:15:00,6.9614654604e+09,6.9614654604e+09,4.3839290089e+09,4.3839290089e+09
2020-03-17 00:20:00,6.1999499594e+09,6.1999499594e+09,4.0710618180e+09,4.0710618180e+09
2020-03-17 00:25:00,6.1429108551e+09,6.1429108551e+09,3.8074576852e+09,3.8074576852e+09
2020-03-17 00:30:00,5.4143034928e+09,5.4143034928e+09,6.2754385290e+09,6.2754385290e+09
2020-03-17 00:35:00,5.0784671022e+09,5.0784671022e+09,6.7591984559e+09,6.7591984559e+09
2020-03-17 00:40:00,5.3212821269e+09,5.3212821269e+09,4.9949799391e+09,4.9949799391e+09
2020-03-17 00:45:00,5.4598404385e+09,5.4598404385e+09,6.3327906721e+09,6.3327906721e+09
2020-03-17 00:50:00,5.1548241275e+09,5.1548241275e+09,1.8012606666e+09,1.8012606666e+09
2020-03-17 00:55:00,5.1318651885e+09,5.1318651885e+09,3.3947713916e+09,3.3947713916e+09
2020-03-17 01:00:00,4.8421455870e+09,4.8421455870e+09,4.4746323434e+09,4.4746323434e+09
2020-03-17 01:05:00,5.2114687123e+09,5.2114687123e+09,2.3693486324e+09,2.3693486324e+09
2020-03-17 01:10:00,4.6418552030e+09,4.6418552030e+09,1.7307555489e+09,1.7307555489e+09
2020-03-17 01:15:00,4.9415658442e+09,4.9415658442e+09,2.3787641721e+09,2.3787641721e+09
2020-03-17 01:20:00,4.6223626048e+09,4.6223626048e+09,1.8292080348e+09,1.8292080348e+09
2020-03-17 01:25:00,4.2266629191e+09,4.2266629191e+09,1.5433184500e+09,1.5433184500e+09
2020-03-17 01:30:00,4.6635921801e+09,4.6635921801e+09,1.6025750359e+09,1.6025750359e+09
2020-03-17 01:35:00,4.3884597029e+09,4.3884597029e+09,1.3986423231e+09,1.3986423231e+09
2020-03-17 01:40:00,4.0011626220e+09,4.0011626220e+09,1.2016648381e+09,1.2016648381e+09
2020-03-17 01:45:00,3.9872547346e+09,3.9872547346e+09,1.5012329469e+09,1.5012329469e+09
2020-03-17 01:50:00,3.8057152202e+09,3.8057152202e+09,1.2812896825e+09,1.2812896825e+09
2020-03-17 01:55:00,4.4766445879e+09,4.4766445879e+09,1.1378356883e+09,1.1378356883e+09
2020-03-17 02:00:00,3.7566451906e+09,3.7566451906e+09,1.4339031849e+09,1.4339031849e+09
2020-03-17 02:05:00,4.4250873985e+09,4.4250873985e+09,1.3743044260e+09,1.3743044260e+09
2020-03-17 02:10:00,4.7013421674e+09,4.7013421674e+09,1.2218108678e+09,1.2218108678e+09
2020-03-17 02:15:00,4.0556610098e+09,4.0556610098e+09,1.3870491283e+09,1.3870491283e+09
2020-03-17 02:20:00,3.7485981329e+09,3.7485981329e+09,1.2853333481e+09,1.2853333481e+09
2020-03-17 02:25:00,3.8944806590e+09,3.8944806590e+09,1.2555998550e+09,1.2555998550e+09
2020-03-17 02:30:00,4.4889869612e+09,4.4889869612e+09,1.4647668694e+09,1.4647668694e+09
2020-03-17 02:35:00,3.7046680447e+09,3.7046680447e+09,1.3195581943e+09,1.3195581943e+09
2020-03-17 02:40:00,3.6602998435e+09,3.6602998435e+09,1.5267886790e+09,1.5267886790e+09
2020-03-17 02:45:00,3.2835935090e+09,3.2835935090e+09,1.2265868841e+09,1.2265868841e+09
2020-03-17 02:50:00,3.4444682122e+09,3.4444682122e+09,1.4599257520e+09,1.4599257520e+09
2020-03-17 02:55:00,3.9773255125e+09,3.9773255125e+09,1.1444503826e+09,1.1444503826e+09
2020-03-17 03:00:00,3.3271648302e+09,3.3271648302e+09,2.7842514255e+09,2.7842514255e+09
2020-03-17 03:05:00,3.7840712821e+09,3.7840712821e+09,1.2213321223e+09,1.2213321223e+09
2020-03-17 03:10:00,3.7994771385e+09,3.7994771385e+09,1.0290094543e+09,1.0290094543e+09
2020-03-17 03:15:00,3.6970611328e+09,3.6970611328e+09,2.0267208858e+09,2.0267208858e+09
2020-03-17 03:20:00,4.1368207741e+09,4.1368207741e+09,1.6009122151e+09,1.6009122151e+09
2020-03-17 03:25:00,3.9659068452e+09,3.9659068452e+09,2.2583454305e+09,2.2583454305e+09
2020-03-17 03:30:00,4.5940025383e+09,4.5940025383e+09,3.1868334489e+09,3.1868334489e+09
2020-03-17 03:35:00,3.6430992644e+09,3.6430992644e+09,2.2578273172e+09,2.2578273172e+09
2020-03-17 03:40:00,3.4661626749e+09,3.4661626749e+09,1.8178107453e+09,1.8178107453e+09
2020-03-17 03:45:00,3.6363664912e+09,3.6363664912e+09,2.0333904734e+09,2.0333904734e+09
2020-03-17 03:50:00,3.8651082620e+09,3.8651082620e+09,2.4522464693e+09,2.4522464693e+09
2020-03-17 03:55:00,3.4120156899e+09,3.4120156899e+09,1.9469431139e+09,1.9469431139e+09
2020-03-17 04:00:00,3.6772186389e+09,3.6772186389e+09,1.3356687899e+09,1.3356687899e+09
2020-03-17 04:05:00,3.2050194711e+09,3.2050194711e+09,1.5946071191e+09,1.5946071191e+09
2020-03-17 04:10:00,3.4543688700e+09,3.4543688700e+09,1.6152182328e+09,1.6152182328e+09
2020-03-17 04:15:00,3.7183249869e+09,3.7183249869e+09,1.4604076515e+09,1.4604076515e+09
2020-03-17 04:20:00,4.2783332999e+09,4.2783332999e+09,2.0172953739e+09,2.0172953739e+09
2020-03-17 04:25:00,3.9355193891e+09,3.9355193891e+09,2.0986776460e+09,2.0986776460e+09
2020-03-17 04:30:00,3.8086480576e+09,3.8086480576e+09,1.6339392878e+09,1.6339392878e+09
2020-03-17 04:35:00,3.5463929612e+09,3.5463929612e+09,1.0853045961e+09,1.0853045961e+09
2020-03-17 04:40:00,4.1148334558e+09,4.1148334558e+09,1.6051588475e+09,1.6051588475e+09
2020-03-17 04:45:00,4.1653193498e+09,4.1653193498e+09,2.1300501506e+09,2.1300501506e+09
2020-03-17 04:50:00,3.9445840849e+09,3.9445840849e+09,1.4649882261e+09,1.4649882261e+09
2020-03-17 04:55:00,4.2021124426e+09,4.2021124426e+09,1.2319276619e+09,1.2319276619e+09
2020-03-17 05:00:00,5.0833742036e+09,5.0833742036e+09,1.0408586700e+09,1.0408586700e+09
2020-03-17 05:05:00,5.4190313840e+09,5.4190313840e+09,1.2655432185e+09,1.2655432185e+09
2020-03-17 05:10:00,5.8452512764e+09,5.8452512764e+09,1.4411386018e+09,1.4411386018e+09
2020-03-17 05:15:00,6.7061675092e+09,6.7061675092e+09,1.8649613516e+09,1.8649613516e+09
2020-03-17 05:20:00,8.5663401059e+09,8.5663401059e+09,1.5131934523e+09,1.5131934523e+09
2020-03-17 05:25:00,8.8029807163e+09,8.8029807163e+09,1.7512444063e+09,1.7512444063e+09
2020-03-17 05:30:00,9.1394116684e+09,9.1394116684e+09,1.3267971718e+09,1.3267971718e+09
2020-03-17 05:35:00,1.0025068415e+10,1.0025068415e+10,1.3822084605e+09,1.3822084605e+09
2020-03-17 05:40:00,1.1064549988e+10,1.1064549988e+10,1.4101053027e+09,1.4101053027e+09
2020-03-17 05:45:00,1.2163109634e+10,1.2163109634e+10,1.4194112912e+09,1.4194112912e+09
2020-03-17 05:50:00,1.3253353720e+10,1.3253353720e+10,1.5397024531e+09,1.5397024531e+09
2020-03-17 05:55:00,1.3830219658e+10,1.3830219658e+10,1.3357346351e+09,1.3357346351e+09
2020-03-17 06:00:00,1.4294653505e+10,1.4294653505e+10,1.4963607184e+09,1.4963607184e+09
2020-03-17 06:05:00,1.4573480226e+10,1.4573480226e+10,1.8895187288e+09,1.8895187288e+09
2020-03-17 06:10:00,1.5243761974e+10,1.5243761974e+10,1.6337805037e+09,1.6337805037e+09
2020-03-17 06:15:00,1.5243532579e+10,1.5243532579e+10,1.4111405676e+09,1.4111405676e+09
2020-03-17 06:20:00,1.6268858066e+10,1.6268858066e+10,1.1964620597e+09,1.1964620597e+09
2020-03-17 06:25:00,1.7127467231e+10,1.7127467231e+10,1.5285673340e+09,1.5285673340e+09
2020-03-17 06:30:00,1.8190903811e+10,1.8190903811e+10,1.4342094995e+09,1.4342094995e+09
2020-03-17 06:35:00,1.8374019190e+10,1.8374019190e+10,1.4808136921e+09,1.4808136921e+09
2020-03-17 06:40:00,1.9422437541e+10,1.9422437541e+10,1.9599407379e+09,1.9599407379e+09
2020-03-17 06:45:00,1.9409434847e+10,1.9409434847e+10,1.8017820637e+09,1.8017820637e+09
2020-03-17 06:50:00,1.9275879474e+10,1.9275879474e+10,1.7817617943e+09,1.7817617943e+09
2020-03-17 06:55:00,1.9792947402e+10,1.9792947402e+10,1.8699861366e+09,1.8699861366e+09
2020-03-17 07:00:00,2.0905155303e+10,2.0905155303e+10,2.0836708659e+09,2.0836708659e+09
2020-03-17 07:05:00,2.2511193792e+10,2.2511193792e+10,2.3632722347e+09,2.3632722347e+09
2020-03-17 07:10:00,2.3213816728e+10,2.3213816728e+10,2.2458546255e+09,2.2458546255e+09
2020-03-17 07:15:00,2.2763809943e+10,2.2763809943e+10,2.2737615353e+09,2.2737615353e+09
2020-03-17 07:20:00,2.3383223996e+10,2.3383223996e+10,2.0707183113e+09,2.0707183113e+09
2020-03-17 07:25:00,2.3787002437e+10,2.3787002437e+10,2.2221344714e+09,2.2221344714e+09
2020-03-17 07:30:00,2.4352032285e+10,2.4352032285e+10,2.1847621951e+09,2.1847621951e+09
2020-03-17 07:35:00,2.5003885961e+10,2.5003885961e+10,2.2427626076e+09,2.2427626076e+09
2020-03-17 07:40:00,2.5841874237e+10,2.5841874237e+10,2.0881473078e+09,2.0881473078e+09
2020-03-17 07:45:00,2.3927960473e+10,2.3927960473e+10,2.3068110141e+09,2.3068110141e+09
2020-03-17 07:50:00,2.9769030060e+10,2.9769030060e+10,2.5780873228e+09,2.5780873228e+09
2020-03-17 07:55:00,3.3116907977e+10,3.3116907977e+10,2.6348503705e+09,2.6348503705e+09
2020-03-17 08:00:00,3.2377316756e+10,3.2377316756e+10,2.7492324011e+09,2.7492324011e+09
2020-03-17 08:05:00,3.3091830148e+10,3.3091830148e+10,2.4906464772e+09,2.4906464772e+09
2020-03-17 08:10:00,3.3797859508e+10,3.3797859508e+10,2.5959710120e+09,2.5959710120e+09
2020-03-17 08:15:00,3.5249128959e+10,3.5249128959e+10,2.7196919162e+09,2.7196919162e+09
2020-03-17 08:20:00,3.4100832684e+10,3.4100832684e+10,2.7577396114e+09,2.7577396114e+09
2020-03-17 08:25:00,3.5020586390e+10,3.5020586390e+10,2.5312061055e+09,2.5312061055e+09
2020-03-17 08:30:00,3.4434324744e+10,3.4434324744e+10,2.6237845199e+09,2.6237845199e+09
2020-03-17 08:35:00,3.4761990790e+10,3.4761990790e+10,2.5530581297e+09,2.5530581297e+09
2020-03-17 08:40:00,3.5328788085e+10,3.5328788085e+10,2.6550500984e+09,2.6550500984e+09
2020-03-17 08:45:00,3.4027575141e+10,3.4027575141e+10,2.8014665378e+09,2.8014665378e+09
2020-03-17 08:50:00,3.0689973620e+10,3.0689973620e+10,2.6400608802e+09,2.6400608802e+09
2020-03-17 08:55:00,2.5694791942e+10,2.5694791942e+10,2.9850797489e+09,2.9850797489e+09
2020-03-17 09:00:00,2.6087201937e+10,2.6087201937e+10,3.7179000429e+09,3.7179000429e+09
2020-03-17 09:05:00,2.5841749074e+10,2.5841749074e+10,3.0454936461e+09,3.0454936461e+09
2020-03-17 09:10:00,2.6297920590e+10,2.6297920590e+10,3.9912426212e+09,3.9912426212e+09
2020-03-17 09:15:00,2.5090252984e+10,2.5090252984e+10,3.1675715914e+09,3.1675715914e+09
2020-03-17 09:20:00,2.5128419620e+10,2.5128419620e+10,3.0806502412e+09,3.0806502412e+09
2020-03-17 09:25:00,2.4640104191e+10,2.4640104191e+10,2.8481266463e+09,2.8481266463e+09
2020-03-17 09:30:00,2.4602727291e+10,2.4602727291e+10,2.9275660850e+09,2.9275660850e+09
2020-03-17 09:35:00,2.5231483806e+10,2.5231483806e+10,2.9433861589e+09,2.9433861589e+09
2020-03-17 09:40:00,2.5075135111e+10,2.5075135111e+10,3.0480408012e+09,3.0480408012e+09
2020-03-17 09:45:00,2.6155750453e+10,2.6155750453e+10,2.9296234691e+09,2.9296234691e+09
2020-03-17 09:50:00,2.6821481236e+10,2.6821481236e+10,2.9388968006e+09,2.9388968006e+09
2020-03-17 09:55:00,2.4458045744e+10,2.4458045744e+10,3.3083916462e+09,3.3083916462e+09
2020-03-17 10:00:00,2.3357961549e+10,2.3357961549e+10,3.1432466765e+09,3.1432466765e+09
2020-03-17 10:05:00,2.3379161775e+10,2.3379161775e+10,3.0589507470e+09,3.0589507470e+09
2020-03-17 10:10:00,2.4108337607e+10,2.4108337607e+10,3.2005278342e+09,3.2005278342e+09
2020-03-17 10:15:00,2.4099893652e+10,2.4099893652e+10,3.3207213753e+09,3.3207213753e+09
2020-03-17 10:20:00,2.3872820399e+10,2.3872820399e+10,3.1207544093e+09,3.1207544093e+09
2020-03-17 10:25:00,2.4682378893e+10,2.4682378893e+10,3.3042688354e+09,3.3042688354e+09
2020-03-17 10:30:00,2.4712151353e+10,2.4712151353e+10,3.2379656390e+09,3.2379656390e+09
2020-03-17 10:35:00,2.4448729006e+10,2.4448729006e+10,3.2895508738e+09,3.2895508738e+09
2020-03-17 10:40:00,2.4124486866e+10,2.4124486866e+10,3.2625371524e+09,3.2625371524e+09
2020-03-17 10:45:00,2.4498470676e+10,2.4498470676e+10,3.1066846373e+09,3.1066846373e+09
2020-03-17 10:50:00,2.4401133230e+10,2.4401133230e+10,3.3553929800e+09,3.3553929800e+09
2020-03-17 10:55:00,2.4145906357e+10,2.4145906357e+10,3.0518915783e+09,3.0518915783e+09
2020-03-17 11:00:00,2.3456879082e+10,2.3456879082e+10,2.9150813544e+09,2.9150813544e+09
2020-03-17 11:05:00,2.5288282841e+10,2.5288282841e+10,3.3322673590e+09,3.3322673590e+09
2020-03-17 11:10:00,2.4427978518e+10,2.4427978518e+10,3.4009059941e+09,3.4009059941e+09
2020-03-17 11:15:00,2.4345869021e+10,2.4345869021e+10,3.3397586501e+09,3.3397586501e+09
2020-03-17 11:20:00,2.4909516723e+10,2.4909516723e+10,3.8527064484e+09,3.8527064484e+09
2020-03-17 11:25:00,2.4229736413e+10,2.4229736413e+10,3.7022617165e+09,3.7022617165e+09
2020-03-17 11:30:00,2.3789744268e+10,2.3789744268e+10,4.0004995428e+09,4.0004995428e+09
2020-03-17 11:35:00,2.4383103808e+10,2.4383103808e+10,3.8970562845e+09,3.8970562845e+09
2020-03-17 11:40:00,2.4763777608e+10,2.4763777608e+10,3.5982196010e+09,3.5982196010e+09
2020-03-17 11:45:00,2.4580292003e+10,2.4580292003e+10,3.5536557672e+09,3.5536557672e+09
2020-03-17 11:50:00,2.5173079720e+10,2.5173079720e+10,4.1491259091e+09,4.1491259091e+09
2020-03-17 11:55:00,2.4850274092e+10,2.4850274092e+10,3.8000490481e+09,3.8000490481e+09
2020-03-17 12:00:00,2.4494346620e+10,2.4494346620e+10,3.6745702335e+09,3.6745702335e+09
2020-03-17 12:05:00,2.3865304474e+10,2.3865304474e+10,3.5236427356e+09,3.5236427356e+09
2020-03-17 12:10:00,2.4646696784e+10,2.4646696784e+10,3.8928810623e+09,3.8928810623e+09
2020-03-17 12:15:00,2.4380905774e+10,2.4380905774e+10,3.7130986706e+09,3.7130986706e+09
2020-03-17 12:20:00,2.3842497086e+10,2.3842497086e+10,3.7175201087e+09,3.7175201087e+09
2020-03-17 12:25:00,2.3860635642e+10,2.3860635642e+10,3.5227227333e+09,3.5227227333e+09
2020-03-17 12:30:00,2.4447650685e+10,2.4447650685e+10,3.6529847964e+09,3.6529847964e+09
2020-03-17 12:35:00,2.2772064168e+10,2.2772064168e+10,3.2541610164e+09,3.2541610164e+09
2020-03-17 12:40:00,2.3252451120e+10,2.3252451120e+10,3.4155594070e+09,3.4155594070e+09
2020-03-17 12:45:00,2.3044509730e+10,2.3044509730e+10,3.5061135343e+09,3.5061135343e+09
2020-03-17 12:50:00,2.3239750921e+10,2.3239750921e+10,3.2817772290e+09,3.2817772290e+09
2020-03-17 12:55:00,2.3257883557e+10,2.3257883557e+10,3.2782746324e+09,3.2782746324e+09
2020-03-17 13:00:00,2.2835767927e+10,2.2835767927e+10,3.3162913118e+09,3.3162913118e+09
2020-03-17 13:05:00,2.2530688341e+10,2.2530688341e+10,3.5462207149e+09,3.5462207149e+09
2020-03-17 13:10:00,2.1709008237e+10,2.1709008237e+10,3.4426559753e+09,3.4426559753e+09
2020-03-17 13:15:00,2.2167192610e+10,2.2167192610e+10,3.2975355873e+09,3.2975355873e+09
2020-03-17 13:20:00,2.2393817487e+10,2.2393817487e+10,3.5062116233e+09,3.5062116233e+09
2020-03-17 13:25:00,2.0825250241e+10,2.0825250241e+10,3.5858199361e+09,3.5858199361e+09
2020-03-17 13:30:00,2.1327106657e+10,2.1327106657e+10,3.6374651166e+09,3.6374651166e+09
2020-03-17 13:35:00,2.0401067727e+10,2.0401067727e+10,3.5307702221e+09,3.5307702221e+09
2020-03-17 13:40:00,1.9686594129e+10,1.9686594129e+10,3.7063589466e+09,3.7063589466e+09
2020-03-17 13:45:00,1.9289146013e+10,1.9289146013e+10,3.1404405515e+09,3.1404405515e+09
2020-03-17 13:50:00,1.8290679567e+10,1.8290679567e+10,3.2714305679e+09,3.2714305679e+09
2020-03-17 13:55:00,1.6726139492e+10,1.6726139492e+10,3.0884706846e+09,3.0884706846e+09
2020-03-17 14:00:00,1.5798559209e+10,1.5798559209e+10,2.9793327138e+09,2.9793327138e+09
2020-03-17 14:05:00,1.6159930652e+10,1.6159930652e+10,3.0838179814e+09,3.0838179814e+09
2020-03-17 14:10:00,1.6395727693e+10,1.6395727693e+10,3.7461925163e+09,3.7461925163e+09
2020-03-17 14:15:00,1.6911942099e+10,1.6911942099e+10,4.0910026629e+09,4.0910026629e+09
2020-03-17 14:20:00,1.6299142274e+10,1.6299142274e+10,4.4874588393e+09,4.4874588393e+09
2020-03-17 14:25:00,1.5362534168e+10,1.5362534168e+10,3.4290220993e+09,3.4290220993e+09
2020-03-17 14:30:00,1.5713430358e+10,1.5713430358e+10,3.4659081451e+09,3.4659081451e+09
2020-03-17 14:35:00,1.6040248568e+10,1.6040248568e+10,4.8458283684e+09,4.8458283684e+09
2020-03-17 14:40:00,1.5097492619e+10,1.5097492619e+10,3.6736113923e+09,3.6736113923e+09
2020-03-17 14:45:00,1.2664422806e+10,1.2664422806e+10,3.5998994242e+09,3.5998994242e+09
2020-03-17 14:50:00,1.2535182489e+10,1.2535182489e+10,3.6353368039e+09,3.6353368039e+09
2020-03-17 14:55:00,1.2564326552e+10,1.2564326552e+10,3.4180801062e+09,3.4180801062e+09
