DATE,SKAT,SKAT_peak,ATSK,ATSK_peak
2020-03-24 09:00:00,9.4963655869e+08,9.4963655869e+08,1.0125760259e+09,1.0125760259e+09
2020-03-24 09:05:00,1.1060589164e+09,1.1060589164e+09,8.2712314818e+08,8.2712314818e+08
2020-03-24 09:10:00,1.2553969643e+09,1.2553969643e+09,8.5987016936e+08,8.5987016936e+08
2020-03-24 09:15:00,1.4288381365e+09,1.4288381365e+09,9.2523046847e+08,9.2523046847e+08
2020-03-24 09:20:00,1.0903492744e+09,1.0903492744e+09,6.9855548888e+08,6.9855548888e+08
2020-03-24 09:25:00,1.1403226551e+09,1.1403226551e+09,7.6122664416e+08,7.6122664416e+08
2020-03-24 09:30:00,1.0325210400e+09,1.0325210400e+09,7.8678277698e+08,7.8678277698e+08
2020-03-24 09:35:00,1.1960670188e+09,1.1960670188e+09,3.0362274870e+09,3.0362274870e+09
2020-03-24 09:40:00,1.4402519531e+09,1.4402519531e+09,4.2292349133e+09,4.2292349133e+09
2020-03-24 09:45:00,1.1651484077e+09,1.1651484077e+09,3.2288034163e+09,3.2288034163e+09
2020-03-24 09:50:00,9.4644014090e+08,9.4644014090e+08,2.3001499004e+09,2.3001499004e+09
2020-03-24 09:55:00,8.4482939898e+08,8.4482939898e+08,8.1966151984e+08,8.1966151984e+08
2020-03-24 10:00:00,7.7903318476e+08,7.7903318476e+08,7.8755760031e+08,7.8755760031e+08
2020-03-24 10:05:00,8.0979394537e+08,8.0979394537e+08,8.8776357687e+08,8.8776357687e+08
2020-03-24 10:10:00,8.2234063533e+08,8.2234063533e+08,9.6436160485e+08,9.6436160485e+08
2020-03-24 10:15:00,9.9684519827e+08,9.9684519827e+08,7.9694831250e+08,7.9694831250e+08
2020-03-24 10:20:00,8.8683294706e+08,8.8683294706e+08,9.1711660923e+08,9.1711660923e+08
2020-03-24 10:25:00,9.2069519036e+08,9.2069519036e+08,1.1024139300e+09,1.1024139300e+09
2020-03-24 10:30:00,1.1688537032e+09,1.1688537032e+09,1.2521504834e+09,1.2521504834e+09
2020-03-24 10:35:00,1.4116600173e+09,1.4116600173e+09,1.1394047684e+09,1.1394047684e+09
2020-03-24 10:40:00,1.6293367816e+09,1.6293367816e+09,1.2128435568e+09,1.2128435568e+09
2020-03-24 10:45:00,1.3914167813e+09,1.3914167813e+09,1.0644262914e+09,1.0644262914e+09
2020-03-24 10:50:00,1.2528895369e+09,1.2528895369e+09,1.2099077759e+09,1.2099077759e+09
2020-03-24 10:55:00,1.4954180843e+09,1.4954180843e+09,1.2399215209e+09,1.2399215209e+09
2020-03-24 11:00:00,1.6833612976e+09,1.6833612976e+09,1.7713517061e+09,1.7713517061e+09
2020-03-24 11:05:00,1.2488318195e+09,1.2488318195e+09,2.3790119258e+09,2.3790119258e+09
2020-03-24 11:10:00,1.5096725191e+09,1.5096725191e+09,1.4345063293e+09,1.4345063293e+09
2020-03-24 11:15:00,1.2134246037e+09,1.2134246037e+09,2.6715056919e+09,2.6715056919e+09
2020-03-24 11:20:00,1.2181333773e+09,1.2181333773e+09,2.7264757735e+09,2.7264757735e+09
2020-03-24 11:25:00,1.1301082767e+09,1.1301082767e+09,2.6046959326e+09,2.6046959326e+09
2020-03-24 11:30:00,1.1830916112e+09,1.1830916112e+09,2.5830642581e+09,2.5830642581e+09
2020-03-24 11:35:00,1.0874659876e+09,1.0874659876e+09,2.0520304478e+09,2.0520304478e+09
2020-03-24 11:40:00,1.2781104595e+09,1.2781104595e+09,1.3138762871e+09,1.3138762871e+09
2020-03-24 11:45:00,1.1178468093e+09,1.1178468093e+09,1.0685818885e+09,1.0685818885e+09
2020-03-24 11:50:00,2.4276357503e+09,2.4276357503e+09,1.3024346392e+09,1.3024346392e+09
2020-03-24 11:55:00,4.5515910103e+09,4.5515910103e+09,1.1067298129e+09,1.1067298129e+09
2020-03-24 12:00:00,5.3981373694e+09,5.3981373694e+09,1.1359982393e+09,1.1359982393e+09
2020-03-24 12:05:00,4.7385128735e+09,4.7385128735e+09,1.3222961765e+09,1.3222961765e+09
2020-03-24 12:10:00,5.7175260859e+09,5.7175260859e+09,1.0764313585e+09,1.0764313585e+09
2020-03-24 12:15:00,6.4321247300e+09,6.4321247300e+09,1.3281591682e+09,1.3281591682e+09
2020-03-24 12:20:00,4.5413502410e+09,4.5413502410e+09,1.2425101955e+09,1.2425101955e+09
2020-03-24 12:25:00,5.6928278149e+09,5.6928278149e+09,1.2709495039e+09,1.2709495039e+09
2020-03-24 12:30:00,4.8876521398e+09,4.8876521398e+09,1.4010227706e+09,1.4010227706e+09
2020-03-24 12:35:00,5.3945584297e+09,5.3945584297e+09,1.3805234197e+09,1.3805234197e+09
2020-03-24 12:40:00,4.2665339509e+09,4.2665339509e+09,1.3418364311e+09,1.3418364311e+09
2020-03-24 12:45:00,3.0936884825e+09,3.0936884825e+09,1.4544571169e+09,1.4544571169e+09
2020-03-24 12:50:00,2.8293330800e+09,2.8293330800e+09,1.3934115032e+09,1.3934115032e+09
2020-03-24 12:55:00,2.5551943071e+09,2.5551943071e+09,1.2514108498e+09,1.2514108498e+09
2020-03-24 13:00:00,4.8309356077e+09,4.8309356077e+09,1.2481330169e+09,1.2481330169e+09
2020-03-24 13:05:00,4.4810862186e+09,4.4810862186e+09,9.8506692975e+08,9.8506692975e+08
2020-03-24 13:10:00,4.9087326448e+09,4.9087326448e+09,1.1815629115e+09,1.1815629115e+09
2020-03-24 13:15:00,5.4018483811e+09,5.4018483811e+09,1.0683985185e+09,1.0683985185e+09
2020-03-24 13:20:00,4.4640148454e+09,4.4640148454e+09,8.9507516822e+08,8.9507516822e+08
2020-03-24 13:25:00,3.7919578771e+09,3.7919578771e+09,6.1568429784e+08,6.1568429784e+08
2020-03-24 13:30:00,4.5091367803e+09,4.5091367803e+09,5.3841503183e+08,5.3841503183e+08
2020-03-24 13:35:00,3.8510800779e+09,3.8510800779e+09,7.0272039729e+08,7.0272039729e+08
2020-03-24 13:40:00,4.3057011817e+09,4.3057011817e+09,9.6502259443e+08,9.6502259443e+08
2020-03-24 13:45:00,3.0577406247e+09,3.0577406247e+09,7.8234569422e+08,7.8234569422e+08
2020-03-24 13:50:00,3.9319746110e+09,3.9319746110e+09,9.0766238496e+08,9.0766238496e+08
2020-03-24 13:55:00,3.0475213806e+09,3.0475213806e+09,6.0504472476e+08,6.0504472476e+08
2020-03-24 14:00:00,3.4875839376e+09,3.4875839376e+09,1.4477746433e+09,1.4477746433e+09
2020-03-24 14:05:00,1.8109767632e+09,1.8109767632e+09,1.4638749091e+09,1.4638749091e+09
2020-03-24 14:10:00,3.0619645125e+09,3.0619645125e+09,1.8197513256e+09,1.8197513256e+09
2020-03-24 14:15:00,2.2730513251e+09,2.2730513251e+09,1.6212860904e+09,1.6212860904e+09
2020-03-24 14:20:00,3.3263467375e+09,3.3263467375e+09,1.1302325552e+09,1.1302325552e+09
2020-03-24 14:25:00,2.5733124234e+09,2.5733124234e+09,9.3753418621e+08,9.3753418621e+08
2020-03-24 14:30:00,2.4775129933e+09,2.4775129933e+09,1.8834281238e+09,1.8834281238e+09
2020-03-24 14:35:00,9.7055200924e+09,9.7055200924e+09,2.8433986008e+09,2.8433986008e+09
2020-03-24 14:40:00,5.1532418517e+09,5.1532418517e+09,5.0004071803e+09,5.0004071803e+09
2020-03-24 14:45:00,9.7451547662e+09,9.7451547662e+09,1.8793286487e+09,1.8793286487e+09
2020-03-24 14:50:00,8.5403492542e+09,8.5403492542e+09,1.1302739969e+09,1.1302739969e+09
2020-03-24 14:55:00,5.2123116982e+09,5.2123116982e+09,1.2596461121e+09,1.2596461121e+09
2020-03-24 15:00:00,4.3051411874e+09,4.3051411874e+09,1.6164634805e+09,1.6164634805e+09
2020-03-24 15:05:00,5.7369973513e+09,5.7369973513e+09,1.1813857274e+09,1.1813857274e+09
2020-03-24 15:10:00,6.5461201491e+09,6.5461201491e+09,1.2179501833e+09,1.2179501833e+09
2020-03-24 15:15:00,5.4240240631e+09,5.4240240631e+09,1.3305787858e+09,1.3305787858e+09
2020-03-24 15:20:00,5.7342129724e+09,5.7342129724e+09,1.2915968296e+09,1.2915968296e+09
2020-03-24 15:25:00,6.0534841300e+09,6.0534841300e+09,1.1975721269e+09,1.1975721269e+09
2020-03-24 15:30:00,5.2183104362e+09,5.2183104362e+09,1.2636481120e+09,1.2636481120e+09
2020-03-24 15:35:00,4.2982906577e+09,4.2982906577e+09,1.1137254757e+09,1.1137254757e+09
2020-03-24 15:40:00,3.3406273594e+09,3.3406273594e+09,9.4408312280e+08,9.4408312280e+08
2020-03-24 15:45:00,2.8566517138e+09,2.8566517138e+09,6.4510240831e+08,6.4510240831e+08
2020-03-24 15:50:00,2.5937312702e+09,2.5937312702e+09,9.4355955564e+08,9.4355955564e+08
2020-03-24 15:55:00,2.1254863958e+09,2.1254863958e+09,8.5944189599e+08,8.5944189599e+08
2020-03-24 16:00:00,1.7607894266e+09,1.7607894266e+09,9.0718460192e+08,9.0718460192e+08
2020-03-24 16:05:00,1.8895779844e+09,1.8895779844e+09,5.6117989737e+08,5.6117989737e+08
2020-03-24 16:10:00,2.3114757475e+09,2.3114757475e+09,6.7085494807e+08,6.7085494807e+08
2020-03-24 16:15:00,2.5712991826e+09,2.5712991826e+09,7.7538792822e+08,7.7538792822e+08
2020-03-24 16:20:00,2.0330572516e+09,2.0330572516e+09,9.3711679133e+08,9.3711679133e+08
2020-03-24 16:25:00,2.2303844388e+09,2.2303844388e+09,1.0559140338e+09,1.0559140338e+09
2020-03-24 16:30:00,2.3471648158e+09,2.3471648158e+09,8.8230138866e+08,8.8230138866e+08
2020-03-24 16:35:00,2.2576569548e+09,2.2576569548e+09,8.9453216129e+08,8.9453216129e+08
2020-03-24 16:40:00,2.2559690121e+09,2.2559690121e+09,1.0358507795e+09,1.0358507795e+09
2020-03-24 16:45:00,2.1674652676e+09,2.1674652676e+09,9.4707228823e+08,9.4707228823e+08
2020-03-24 16:50:00,1.8118140094e+09,1.8118140094e+09,6.9554466395e+08,6.9554466395e+08
2020-03-24 16:55:00,4.8465297661e+09,4.8465297661e+09,1.9567892812e+09,1.9567892812e+09
2020-03-24 17:00:00,1.7507622783e+09,1.7507622783e+09,1.3311308103e+09,1.3311308103e+09
2020-03-24 17:05:00,1.8562010596e+09,1.8562010596e+09,9.3278678797e+08,9.3278678797e+08
2020-03-24 17:10:00,2.2118514361e+09,2.2118514361e+09,6.5174451193e+08,6.5174451193e+08
2020-03-24 17:15:00,2.0902528840e+09,2.0902528840e+09,6.2800677210e+08,6.2800677210e+08
2020-03-24 17:20:00,2.3456632949e+09,2.3456632949e+09,5.7780574626e+08,5.7780574626e+08
2020-03-24 17:25:00,2.6204485153e+09,2.6204485153e+09,4.9988542911e+08,4.9988542911e+08
2020-03-24 17:30:00,1.8729777156e+09,1.8729777156e+09,4.6516957070e+08,4.6516957070e+08
2020-03-24 17:35:00,1.8808379097e+09,1.8808379097e+09,5.8001652771e+08,5.8001652771e+08
2020-03-24 17:40:00,2.5464649637e+09,2.5464649637e+09,8.2430279341e+08,8.2430279341e+08
2020-03-24 17:45:00,7.5274716928e+09,7.5274716928e+09,8.0919401694e+08,8.0919401694e+08
2020-03-24 17:50:00,4.4414017563e+09,4.4414017563e+09,7.8469199697e+08,7.8469199697e+08
2020-03-24 17:55:00,2.5503402067e+09,2.5503402067e+09,8.8327462703e+08,8.8327462703e+08
2020-03-24 18:00:00,2.8879350045e+09,2.8879350045e+09,8.2837977145e+08,8.2837977145e+08
2020-03-24 18:05:00,4.8165216862e+09,4.8165216862e+09,6.9225306650e+08,6.9225306650e+08
2020-03-24 18:10:00,4.3620420097e+09,4.3620420097e+09,8.0703744195e+08,8.0703744195e+08
2020-03-24 18:15:00,2.8993683071e+09,2.8993683071e+09,9.7354864426e+08,9.7354864426e+08
2020-03-24 18:20:00,2.3728095243e+09,2.3728095243e+09,9.2951774105e+08,9.2951774105e+08
2020-03-24 18:25:00,2.4435717350e+09,2.4435717350e+09,1.0260518073e+09,1.0260518073e+09
2020-03-24 18:30:00,1.8663532542e+09,1.8663532542e+09,9.8434176876e+08,9.8434176876e+08
2020-03-24 18:35:00,8.2670335531e+09,8.2670335531e+09,1.0096202369e+09,1.0096202369e+09
2020-03-24 18:40:00,5.2822551370e+09,5.2822551370e+09,9.9654544608e+08,9.9654544608e+08
2020-03-24 18:45:00,3.8688863579e+09,3.8688863579e+09,1.2615388598e+09,1.2615388598e+09
2020-03-24 18:50:00,3.8649157348e+09,3.8649157348e+09,1.2982942627e+09,1.2982942627e+09
2020-03-24 18:55:00,5.6117657282e+09,5.6117657282e+09,1.1859493495e+09,1.1859493495e+09
2020-03-24 19:00:00,5.7250765857e+09,5.7250765857e+09,1.1531182120e+09,1.1531182120e+09
2020-03-24 19:05:00,8.4152924134e+09,8.4152924134e+09,1.1313734082e+09,1.1313734082e+09
2020-03-24 19:10:00,5.5035232866e+09,5.5035232866e+09,1.1763977380e+09,1.1763977380e+09
2020-03-24 19:15:00,2.8798216894e+09,2.8798216894e+09,1.0163167760e+09,1.0163167760e+09
2020-03-24 19:20:00,2.3083145398e+09,2.3083145398e+09,9.3096770659e+08,9.3096770659e+08
2020-03-24 19:25:00,3.6355030592e+09,3.6355030592e+09,8.7017857650e+08,8.7017857650e+08
2020-03-24 19:30:00,5.7978267039e+09,5.7978267039e+09,7.8859817032e+08,7.8859817032e+08
2020-03-24 19:35:00,5.1614055774e+09,5.1614055774e+09,6.1909463790e+08,6.1909463790e+08
2020-03-24 19:40:00,4.4706887822e+09,4.4706887822e+09,9.7853354665e+08,9.7853354665e+08
2020-03-24 19:45:00,3.1545977455e+09,3.1545977455e+09,9.7749987140e+08,9.7749987140e+08
2020-03-24 19:50:00,2.5355836183e+09,2.5355836183e+09,8.6451575193e+08,8.6451575193e+08
2020-03-24 19:55:00,4.7641733766e+09,4.7641733766e+09,6.8289628957e+08,6.8289628957e+08
2020-03-24 20:00:00,3.6945480851e+09,3.6945480851e+09,9.7507821442e+08,9.7507821442e+08
2020-03-24 20:05:00,4.2384138735e+09,4.2384138735e+09,5.8339265616e+08,5.8339265616e+08
2020-03-24 20:10:00,3.4657867424e+09,3.4657867424e+09,5.8195089977e+08,5.8195089977e+08
2020-03-24 20:15:00,2.6102034739e+09,2.6102034739e+09,1.8258926261e+09,1.8258926261e+09
2020-03-24 20:20:00,2.4559627527e+09,2.4559627527e+09,1.5551111827e+09,1.5551111827e+09
2020-03-24 20:25:00,2.4211735217e+09,2.4211735217e+09,1.3602800462e+09,1.3602800462e+09
2020-03-24 20:30:00,2.1755889741e+09,2.1755889741e+09,1.1125962680e+09,1.1125962680e+09
2020-03-24 20:35:00,2.3162890097e+09,2.3162890097e+09,7.7788447716e+08,7.7788447716e+08
2020-03-24 20:40:00,2.6503440963e+09,2.6503440963e+09,6.3485478530e+08,6.3485478530e+08
2020-03-24 20:45:00,1.9678174437e+09,1.9678174437e+09,6.3077945134e+08,6.3077945134e+08
2020-03-24 20:50:00,2.5368149015e+09,2.5368149015e+09,6.2220029688e+08,6.2220029688e+08
2020-03-24 20:55:00,2.1502557167e+09,2.1502557167e+09,6.6719904395e+08,6.6719904395e+08
2020-03-24 21:00:00,2.3684853655e+09,2.3684853655e+09,7.9503003974e+08,7.9503003974e+08
2020-03-24 21:05:00,2.2565433039e+09,2.2565433039e+09,6.0659045228e+08,6.0659045228e+08
2020-03-24 21:10:00,2.4850546183e+09,2.4850546183e+09,8.2058367768e+08,8.2058367768e+08
2020-03-24 21:15:00,2.1707473881e+09,2.1707473881e+09,7.0893265830e+08,7.0893265830e+08
2020-03-24 21:20:00,2.5229264313e+09,2.5229264313e+09,7.1795700726e+08,7.1795700726e+08
2020-03-24 21:25:00,2.4619264694e+09,2.4619264694e+09,4.7324688580e+08,4.7324688580e+08
2020-03-24 21:30:00,2.3828574442e+09,2.3828574442e+09,4.7942241166e+08,4.7942241166e+08
2020-03-24 21:35:00,1.9074661501e+09,1.9074661501e+09,4.2124686522e+08,4.2124686522e+08
2020-03-24 21:40:00,1.8248004918e+09,1.8248004918e+09,8.4622073690e+08,8.4622073690e+08
2020-03-24 21:45:00,2.2368379809e+09,2.2368379809e+09,1.2717659925e+09,1.2717659925e+09
2020-03-24 21:50:00,5.0078156609e+09,5.0078156609e+09,9.5621376376e+08,9.5621376376e+08
2020-03-24 21:55:00,3.2176516827e+09,3.2176516827e+09,5.2861569018e+08,5.2861569018e+08
2020-03-24 22:00:00,3.1759364887e+09,3.1759364887e+09,4.5249676427e+08,4.5249676427e+08
2020-03-24 22:05:00,3.0598233109e+09,3.0598233109e+09,6.1913170371e+08,6.1913170371e+08
2020-03-24 22:10:00,3.3360443438e+09,3.3360443438e+09,6.4731150221e+08,6.4731150221e+08
2020-03-24 22:15:00,2.2513358075e+09,2.2513358075e+09,6.0664005176e+08,6.0664005176e+08
2020-03-24 22:20:00,2.2635915942e+09,2.2635915942e+09,6.3546588440e+08,6.3546588440e+08
2020-03-24 22:25:00,2.4612002111e+09,2.4612002111e+09,7.3530025926e+08,7.3530025926e+08
2020-03-24 22:30:00,2.2295938057e+09,2.2295938057e+09,7.8925544385e+08,7.8925544385e+08
2020-03-24 22:35:00,2.3390215047e+09,2.3390215047e+09,9.0229682254e+08,9.0229682254e+08
2020-03-24 22:40:00,2.3314509121e+09,2.3314509121e+09,9.9796675483e+08,9.9796675483e+08
2020-03-24 22:45:00,2.8324700360e+09,2.8324700360e+09,1.0370244661e+09,1.0370244661e+09
2020-03-24 22:50:00,3.5453084827e+09,3.5453084827e+09,1.2037129402e+09,1.2037129402e+09
2020-03-24 22:55:00,3.6937265277e+09,3.6937265277e+09,1.2950741221e+09,1.2950741221e+09
2020-03-24 23:00:00,3.1856936043e+09,3.1856936043e+09,1.1847853950e+09,1.1847853950e+09
2020-03-24 23:05:00,4.0769464083e+09,4.0769464083e+09,1.1042510997e+09,1.1042510997e+09
2020-03-24 23:10:00,5.3204456525e+09,5.3204456525e+09,1.2555061717e+09,1.2555061717e+09
2020-03-24 23:15:00,5.6417514895e+09,5.6417514895e+09,1.1464783979e+09,1.1464783979e+09
2020-03-24 23:20:00,4.1898279806e+09,4.1898279806e+09,1.0167488811e+09,1.0167488811e+09
2020-03-24 23:25:00,4.0396541628e+09,4.0396541628e+09,1.0244330768e+09,1.0244330768e+09
2020-03-24 23:30:00,4.5233344656e+09,4.5233344656e+09,1.3783995524e+09,1.3783995524e+09
2020-03-24 23:35:00,3.7205333499e+09,3.7205333499e+09,1.4151509227e+09,1.4151509227e+09
2020-03-24 23:40:00,2.9815502386e+09,2.9815502386e+09,1.3061688574e+09,1.3061688574e+09
2020-03-24 23:45:00,4.0912354284e+09,4.0912354284e+09,1.5709831909e+09,1.5709831909e+09
2020-03-24 23:50:00,2.6671774155e+09,2.6671774155e+09,1.4302411344e+09,1.4302411344e+09
2020-03-24 23:55:00,4.4279400728e+09,4.4279400728e+09,1.5209482168e+09,1.5209482168e+09
2020-03-25 00:00:00,5.0561027895e+09,5.0561027895e+09,1.5617684372e+09,1.5617684372e+09
2020-03-25 00:05:00,4.4907772626e+09,4.4907772626e+09,1.3746839993e+09,1.3746839993e+09
2020-03-25 00:10:00,4.0768881810e+09,4.0768881810e+09,1.3665877376e+09,1.3665877376e+09
2020-03-25 00:15:00,3.0148654268e+09,3.0148654268e+09,1.3520115033e+09,1.3520115033e+09
2020-03-25 00:20:00,2.6500884993e+09,2.6500884993e+09,1.2554165476e+09,1.2554165476e+09
2020-03-25 00:25:00,2.4107060718e+09,2.4107060718e+09,1.1332515324e+09,1.1332515324e+09
2020-03-25 00:30:00,2.2878335071e+09,2.2878335071e+09,1.3496475922e+09,1.3496475922e+09
2020-03-25 00:35:00,1.8584446796e+09,1.8584446796e+09,1.6427709406e+09,1.6427709406e+09
2020-03-25 00:40:00,2.2603388449e+09,2.2603388449e+09,1.5373129118e+09,1.5373129118e+09
2020-03-25 00:45:00,2.2101018005e+09,2.2101018005e+09,1.1313665048e+09,1.1313665048e+09
2020-03-25 00:50:00,2.7528599421e+09,2.7528599421e+09,1.0559717265e+09,1.0559717265e+09
2020-03-25 00:55:00,2.8656425042e+09,2.8656425042e+09,9.0869480394e+08,9.0869480394e+08
2020-03-25 01:00:00,3.2547995794e+09,3.2547995794e+09,1.1349037223e+09,1.1349037223e+09
2020-03-25 01:05:00,2.2838840760e+09,2.2838840760e+09,1.2810376554e+09,1.2810376554e+09
2020-03-25 01:10:00,4.0842012776e+09,4.0842012776e+09,1.7816401997e+09,1.7816401997e+09
2020-03-25 01:15:00,3.3112190754e+09,3.3112190754e+09,1.7207686638e+09,1.7207686638e+09
2020-03-25 01:20:00,2.0272915210e+09,2.0272915210e+09,1.2096237304e+09,1.2096237304e+09
2020-03-25 01:25:00,2.4309087541e+09,2.4309087541e+09,1.2885079212e+09,1.2885079212e+09
2020-03-25 01:30:00,5.5492356341e+09,5.5492356341e+09,2.1297249077e+09,2.1297249077e+09
2020-03-25 01:35:00,6.0611838545e+09,6.0611838545e+09,1.4008800531e+09,1.4008800531e+09
2020-03-25 01:40:00,7.4884249434e+09,7.4884249434e+09,1.4419071107e+09,1.4419071107e+09
2020-03-25 01:45:00,5.1504038305e+09,5.1504038305e+09,1.3195028230e+09,1.3195028230e+09
2020-03-25 01:50:00,5.5632838550e+09,5.5632838550e+09,1.3401351237e+09,1.3401351237e+09
2020-03-25 01:55:00,6.3521501953e+09,6.3521501953e+09,1.4076031690e+09,1.4076031690e+09
2020-03-25 02:00:00,8.0324815370e+09,8.0324815370e+09,1.4728150981e+09,1.4728150981e+09
2020-03-25 02:05:00,7.0334200979e+09,7.0334200979e+09,1.1889527566e+09,1.1889527566e+09
2020-03-25 02:10:00,6.0505364678e+09,6.0505364678e+09,1.0729402250e+09,1.0729402250e+09
2020-03-25 02:15:00,6.9667324374e+09,6.9667324374e+09,9.4387392982e+08,9.4387392982e+08
2020-03-25 02:20:00,5.9931989880e+09,5.9931989880e+09,1.0718217549e+09,1.0718217549e+09
2020-03-25 02:25:00,7.3449865209e+09,7.3449865209e+09,1.0393222463e+09,1.0393222463e+09
2020-03-25 02:30:00,7.1971447700e+09,7.1971447700e+09,1.3234578662e+09,1.3234578662e+09
2020-03-25 02:35:00,6.1665316576e+09,6.1665316576e+09,1.3232990253e+09,1.3232990253e+09
2020-03-25 02:40:00,6.6404222908e+09,6.6404222908e+09,1.4542022006e+09,1.4542022006e+09
2020-03-25 02:45:00,5.9557807164e+09,5.9557807164e+09,1.3743285130e+09,1.3743285130e+09
2020-03-25 02:50:00,5.7646311962e+09,5.7646311962e+09,1.6471137084e+09,1.6471137084e+09
2020-03-25 02:55:00,4.5250777222e+09,4.5250777222e+09,1.3563344112e+09,1.3563344112e+09
2020-03-25 03:00:00,6.8714684490e+09,6.8714684490e+09,1.3298800787e+09,1.3298800787e+09
2020-03-25 03:05:00,4.6199508953e+09,4.6199508953e+09,1.3798618164e+09,1.3798618164e+09
2020-03-25 03:10:00,5.0555690674e+09,5.0555690674e+09,1.7275136582e+09,1.7275136582e+09
2020-03-25 03:15:00,6.3489971435e+09,6.3489971435e+09,1.6857618171e+09,1.6857618171e+09
2020-03-25 03:20:00,5.8745983621e+09,5.8745983621e+09,2.0036177130e+09,2.0036177130e+09
2020-03-25 03:25:00,4.5335719622e+09,4.5335719622e+09,1.6835675784e+09,1.6835675784e+09
2020-03-25 03:30:00,4.0509670699e+09,4.0509670699e+09,1.3314606600e+09,1.3314606600e+09
2020-03-25 03:35:00,5.1969257004e+09,5.1969257004e+09,1.5008700734e+09,1.5008700734e+09
2020-03-25 03:40:00,4.4538224521e+09,4.4538224521e+09,1.3649187777e+09,1.3649187777e+09
2020-03-25 03:45:00,4.6674678613e+09,4.6674678613e+09,1.4154615838e+09,1.4154615838e+09
2020-03-25 03:50:00,6.6915132115e+09,6.6915132115e+09,1.0984489546e+09,1.0984489546e+09
2020-03-25 03:55:00,5.8833795387e+09,5.8833795387e+09,9.9735426127e+08,9.9735426127e+08
2020-03-25 04:00:00,5.8738822984e+09,5.8738822984e+09,9.5132334696e+08,9.5132334696e+08
2020-03-25 04:05:00,3.7513957942e+09,3.7513957942e+09,9.6403434995e+08,9.6403434995e+08
2020-03-25 04:10:00,5.4916759218e+09,5.4916759218e+09,1.1145626749e+09,1.1145626749e+09
2020-03-25 04:15:00,5.3530157890e+09,5.3530157890e+09,1.1599329527e+09,1.1599329527e+09
2020-03-25 04:20:00,3.8886773324e+09,3.8886773324e+09,1.0663662046e+09,1.0663662046e+09
2020-03-25 04:25:00,4.3058659458e+09,4.3058659458e+09,9.6317169668e+08,9.6317169668e+08
2020-03-25 04:30:00,4.4945404825e+09,4.4945404825e+09,8.7209482714e+08,8.7209482714e+08
2020-03-25 04:35:00,7.1896799106e+09,7.1896799106e+09,1.0047527996e+09,1.0047527996e+09
2020-03-25 04:40:00,4.6858628058e+09,4.6858628058e+09,1.8320950925e+09,1.8320950925e+09
2020-03-25 04:45:00,3.3393756424e+09,3.3393756424e+09,1.1377436611e+09,1.1377436611e+09
2020-03-25 04:50:00,2.9112251163e+09,2.9112251163e+09,8.1217100151e+08,8.1217100151e+08
2020-03-25 04:55:00,1.7855065011e+09,1.7855065011e+09,5.2656225956e+08,5.2656225956e+08
2020-03-25 05:00:00,2.3368307314e+09,2.3368307314e+09,6.8662190461e+08,6.8662190461e+08
2020-03-25 05:05:00,2.0428517006e+09,2.0428517006e+09,8.3237689005e+08,8.3237689005e+08
2020-03-25 05:10:00,1.5034487863e+09,1.5034487863e+09,6.0197732064e+08,6.0197732064e+08
2020-03-25 05:15:00,1.5851803091e+09,1.5851803091e+09,6.0032324939e+08,6.0032324939e+08
2020-03-25 05:20:00,1.3884391976e+09,1.3884391976e+09,4.7670009592e+08,4.7670009592e+08
2020-03-25 05:25:00,2.0607416335e+09,2.0607416335e+09,4.6873793949e+08,4.6873793949e+08
2020-03-25 05:30:00,2.7324459197e+09,2.7324459197e+09,5.6940122776e+08,5.6940122776e+08
2020-03-25 05:35:00,2.9461446073e+09,2.9461446073e+09,8.1580137291e+08,8.1580137291e+08
2020-03-25 05:40:00,2.4995909674e+09,2.4995909674e+09,5.9639095760e+08,5.9639095760e+08
2020-03-25 05:45:00,2.4959689913e+09,2.4959689913e+09,7.5174453402e+08,7.5174453402e+08
2020-03-25 05:50:00,2.2184433097e+09,2.2184433097e+09,7.1010776885e+08,7.1010776885e+08
2020-03-25 05:55:00,1.8533409451e+09,1.8533409451e+09,6.5183804291e+08,6.5183804291e+08
2020-03-25 06:00:00,2.4209710501e+09,2.4209710501e+09,5.8029787087e+08,5.8029787087e+08
2020-03-25 06:05:00,1.8841722548e+09,1.8841722548e+09,4.2670849242e+08,4.2670849242e+08
2020-03-25 06:10:00,3.6038152953e+09,3.6038152953e+09,7.7137724075e+08,7.7137724075e+08
2020-03-25 06:15:00,3.4728386915e+09,3.4728386915e+09,9.8646998369e+08,9.8646998369e+08
2020-03-25 06:20:00,2.5972687560e+09,2.5972687560e+09,7.8444823000e+08,7.8444823000e+08
2020-03-25 06:25:00,2.0910863899e+09,2.0910863899e+09,6.3391991121e+08,6.3391991121e+08
2020-03-25 06:30:00,2.0232883708e+09,2.0232883708e+09,6.8097637456e+08,6.8097637456e+08
2020-03-25 06:35:00,3.1790464384e+09,3.1790464384e+09,5.7286858786e+08,5.7286858786e+08
2020-03-25 06:40:00,2.6206434522e+09,2.6206434522e+09,4.5110209170e+08,4.5110209170e+08
2020-03-25 06:45:00,3.1905090862e+09,3.1905090862e+09,4.7446654957e+08,4.7446654957e+08
2020-03-25 06:50:00,2.9539036866e+09,2.9539036866e+09,5.0605579784e+08,5.0605579784e+08
