DATE,PRES,PRES_peak,ESPR,ESPR_peak
2020-03-23 16:35:00,3.9742387143e+09,3.9742387143e+09,1.1287059403e+09,1.1287059403e+09
2020-03-23 16:40:00,4.4540988263e+09,4.4540988263e+09,1.1815217385e+09,1.1815217385e+09
2020-03-23 16:45:00,3.8141065499e+09,3.8141065499e+09,1.3889666530e+09,1.3889666530e+09
2020-03-23 16:50:00,3.6965291466e+09,3.6965291466e+09,1.3975437518e+09,1.3975437518e+09
2020-03-23 16:55:00,3.4952204558e+09,3.4952204558e+09,1.5277096771e+09,1.5277096771e+09
2020-03-23 17:00:00,3.1728187477e+09,3.1728187477e+09,1.3347751131e+09,1.3347751131e+09
2020-03-23 17:05:00,3.5524081961e+09,3.5524081961e+09,1.5080132127e+09,1.5080132127e+09
2020-03-23 17:10:00,4.2136465060e+09,4.2136465060e+09,1.4283167717e+09,1.4283167717e+09
2020-03-23 17:15:00,3.5082080878e+09,3.5082080878e+09,1.3493748005e+09,1.3493748005e+09
2020-03-23 17:20:00,3.5676246673e+09,3.5676246673e+09,1.3280607537e+09,1.3280607537e+09
2020-03-23 17:25:00,3.3944028178e+09,3.3944028178e+09,1.2082495324e+09,1.2082495324e+09
2020-03-23 17:30:00,3.4378960142e+09,3.4378960142e+09,1.2840050139e+09,1.2840050139e+09
2020-03-23 17:35:00,3.2798799124e+09,3.2798799124e+09,1.6208219815e+09,1.6208219815e+09
2020-03-23 17:40:00,3.0678170113e+09,3.0678170113e+09,1.2652473204e+09,1.2652473204e+09
2020-03-23 17:45:00,3.4744309157e+09,3.4744309157e+09,1.1962983032e+09,1.1962983032e+09
2020-03-23 17:50:00,3.7509910577e+09,3.7509910577e+09,1.3903214760e+09,1.3903214760e+09
2020-03-23 17:55:00,3.4957620229e+09,3.4957620229e+09,1.3198130220e+09,1.3198130220e+09
2020-03-23 18:00:00,4.1861982657e+09,4.1861982657e+09,1.3146876614e+09,1.3146876614e+09
2020-03-23 18:05:00,3.6976748459e+09,3.6976748459e+09,1.4203019932e+09,1.4203019932e+09
2020-03-23 18:10:00,4.1411708447e+09,4.1411708447e+09,1.2366724049e+09,1.2366724049e+09
2020-03-23 18:15:00,3.5552968709e+09,3.5552968709e+09,1.5005352070e+09,1.5005352070e+09
2020-03-23 18:20:00,4.7220083806e+09,4.7220083806e+09,1.6140614880e+09,1.6140614880e+09
2020-03-23 18:25:00,5.2114082719e+09,5.2114082719e+09,1.5885519065e+09,1.5885519065e+09
2020-03-23 18:30:00,4.0617054017e+09,4.0617054017e+09,1.4216454544e+09,1.4216454544e+09
2020-03-23 18:35:00,3.6682360968e+09,3.6682360968e+09,1.5207780805e+09,1.5207780805e+09
2020-03-23 18:40:00,3.5314433911e+09,3.5314433911e+09,1.3246251821e+09,1.3246251821e+09
2020-03-23 18:45:00,3.4990833767e+09,3.4990833767e+09,1.2389281019e+09,1.2389281019e+09
2020-03-23 18:50:00,3.4156730525e+09,3.4156730525e+09,1.4990497932e+09,1.4990497932e+09
2020-03-23 18:55:00,3.2439789350e+09,3.2439789350e+09,1.4820858916e+09,1.4820858916e+09
2020-03-23 19:00:00,3.2091164518e+09,3.2091164518e+09,1.5039137744e+09,1.5039137744e+09
2020-03-23 19:05:00,3.2470221426e+09,3.2470221426e+09,1.7542771957e+09,1.7542771957e+09
2020-03-23 19:10:00,3.2852241180e+09,3.2852241180e+09,1.3598236409e+09,1.3598236409e+09
2020-03-23 19:15:00,3.2064404846e+09,3.2064404846e+09,1.4876531994e+09,1.4876531994e+09
2020-03-23 19:20:00,3.3446258716e+09,3.3446258716e+09,1.7104082077e+09,1.7104082077e+09
2020-03-23 19:25:00,4.7644674062e+09,4.7644674062e+09,1.2702962077e+09,1.2702962077e+09
2020-03-23 19:30:00,4.0317024147e+09,4.0317024147e+09,1.3000805334e+09,1.3000805334e+09
2020-03-23 19:35:00,3.4467003461e+09,3.4467003461e+09,1.4847977674e+09,1.4847977674e+09
2020-03-23 19:40:00,3.3701134854e+09,3.3701134854e+09,1.3166556058e+09,1.3166556058e+09
2020-03-23 19:45:00,3.1560994714e+09,3.1560994714e+09,1.3322486400e+09,1.3322486400e+09
2020-03-23 19:50:00,2.9962642890e+09,2.9962642890e+09,1.6349752003e+09,1.6349752003e+09
2020-03-23 19:55:00,2.9681014591e+09,2.9681014591e+09,1.3475365045e+09,1.3475365045e+09
2020-03-23 20:00:00,2.6234229735e+09,2.6234229735e+09,1.2752772733e+09,1.2752772733e+09
2020-03-23 20:05:00,2.5298016043e+09,2.5298016043e+09,1.7316879406e+09,1.7316879406e+09
2020-03-23 20:10:00,4.1319698409e+09,4.1319698409e+09,1.2937147911e+09,1.2937147911e+09
2020-03-23 20:15:00,2.7870155744e+09,2.7870155744e+09,1.2981619955e+09,1.2981619955e+09
2020-03-23 20:20:00,2.8672706379e+09,2.8672706379e+09,1.5186521613e+09,1.5186521613e+09
2020-03-23 20:25:00,3.5398151889e+09,3.5398151889e+09,1.3638302261e+09,1.3638302261e+09
2020-03-23 20:30:00,2.4024512186e+09,2.4024512186e+09,1.5837957664e+09,1.5837957664e+09
2020-03-23 20:35:00,3.4793310304e+09,3.4793310304e+09,1.7724896089e+09,1.7724896089e+09
2020-03-23 20:40:00,3.6540865999e+09,3.6540865999e+09,1.4232039609e+09,1.4232039609e+09
2020-03-23 20:45:00,4.2775500437e+09,4.2775500437e+09,1.3977923892e+09,1.3977923892e+09
2020-03-23 20:50:00,3.1425544363e+09,3.1425544363e+09,1.6475713275e+09,1.6475713275e+09
2020-03-23 20:55:00,3.7560120460e+09,3.7560120460e+09,1.4422683902e+09,1.4422683902e+09
2020-03-23 21:00:00,3.2002574877e+09,3.2002574877e+09,1.4350745035e+09,1.4350745035e+09
2020-03-23 21:05:00,3.4794598748e+09,3.4794598748e+09,1.5302591961e+09,1.5302591961e+09
2020-03-23 21:10:00,2.9034074599e+09,2.9034074599e+09,1.3813715535e+09,1.3813715535e+09
2020-03-23 21:15:00,2.7154677564e+09,2.7154677564e+09,1.3093812253e+09,1.3093812253e+09
2020-03-23 21:20:00,3.3575115928e+09,3.3575115928e+09,1.7519984339e+09,1.7519984339e+09
2020-03-23 21:25:00,2.8102938487e+09,2.8102938487e+09,1.4644664762e+09,1.4644664762e+09
2020-03-23 21:30:00,3.3174518309e+09,3.3174518309e+09,1.1542513372e+09,1.1542513372e+09
2020-03-23 21:35:00,2.9126717385e+09,2.9126717385e+09,1.5165894249e+09,1.5165894249e+09
2020-03-23 21:40:00,3.0089599278e+09,3.0089599278e+09,1.2701256441e+09,1.2701256441e+09
2020-03-23 21:45:00,2.7020343371e+09,2.7020343371e+09,1.0778083014e+09,1.0778083014e+09
2020-03-23 21:50:00,2.7362355182e+09,2.7362355182e+09,1.3207909405e+09,1.3207909405e+09
2020-03-23 21:55:00,2.8711244453e+09,2.8711244453e+09,1.0712775876e+09,1.0712775876e+09
2020-03-23 22:00:00,2.5216403639e+09,2.5216403639e+09,1.1838807241e+09,1.1838807241e+09
2020-03-23 22:05:00,2.6890783249e+09,2.6890783249e+09,1.3605693318e+09,1.3605693318e+09
2020-03-23 22:10:00,2.7978348542e+09,2.7978348542e+09,1.1320340162e+09,1.1320340162e+09
2020-03-23 22:15:00,2.7600398703e+09,2.7600398703e+09,1.2553874067e+09,1.2553874067e+09
2020-03-23 22:20:00,2.8125426273e+09,2.8125426273e+09,1.5941129085e+09,1.5941129085e+09
2020-03-23 22:25:00,3.2267897821e+09,3.2267897821e+09,1.2013553581e+09,1.2013553581e+09
2020-03-23 22:30:00,2.8818467205e+09,2.8818467205e+09,1.2503871455e+09,1.2503871455e+09
2020-03-23 22:35:00,2.9454746281e+09,2.9454746281e+09,1.4833281437e+09,1.4833281437e+09
2020-03-23 22:40:00,2.8456865756e+09,2.8456865756e+09,1.4020119966e+09,1.4020119966e+09
2020-03-23 22:45:00,2.8116312220e+09,2.8116312220e+09,1.5910140470e+09,1.5910140470e+09
2020-03-23 22:50:00,2.9515965728e+09,2.9515965728e+09,1.5077745562e+09,1.5077745562e+09
2020-03-23 22:55:00,2.7774055944e+09,2.7774055944e+09,1.5689766226e+09,1.5689766226e+09
2020-03-23 23:00:00,2.5890631017e+09,2.5890631017e+09,1.5983258555e+09,1.5983258555e+09
2020-03-23 23:05:00,2.5607261241e+09,2.5607261241e+09,1.7777351517e+09,1.7777351517e+09
2020-03-23 23:10:00,2.9965154083e+09,2.9965154083e+09,1.7563490694e+09,1.7563490694e+09
2020-03-23 23:15:00,3.3020217552e+09,3.3020217552e+09,1.2492774928e+09,1.2492774928e+09
2020-03-23 23:20:00,3.0711723732e+09,3.0711723732e+09,1.0127038841e+09,1.0127038841e+09
2020-03-23 23:25:00,3.4834534177e+09,3.4834534177e+09,1.0264323054e+09,1.0264323054e+09
2020-03-23 23:30:00,2.9271662198e+09,2.9271662198e+09,8.8269965362e+08,8.8269965362e+08
2020-03-23 23:35:00,2.6516168350e+09,2.6516168350e+09,9.2736856714e+08,9.2736856714e+08
2020-03-23 23:40:00,2.6941155637e+09,2.6941155637e+09,8.8361034356e+08,8.8361034356e+08
2020-03-23 23:45:00,3.3821593699e+09,3.3821593699e+09,1.0042590780e+09,1.0042590780e+09
2020-03-23 23:50:00,3.3395922939e+09,3.3395922939e+09,8.5297529110e+08,8.5297529110e+08
2020-03-23 23:55:00,3.4024789765e+09,3.4024789765e+09,7.9458882067e+08,7.9458882067e+08
2020-03-24 00:00:00,3.0933536448e+09,3.0933536448e+09,9.2694019337e+08,9.2694019337e+08
2020-03-24 00:05:00,2.8773438231e+09,2.8773438231e+09,8.4565900056e+08,8.4565900056e+08
2020-03-24 00:10:00,2.6960971843e+09,2.6960971843e+09,7.5427595420e+08,7.5427595420e+08
2020-03-24 00:15:00,3.3380205016e+09,3.3380205016e+09,7.9672698118e+08,7.9672698118e+08
2020-03-24 00:20:00,2.9314234499e+09,2.9314234499e+09,7.9777774927e+08,7.9777774927e+08
2020-03-24 00:25:00,3.3260042858e+09,3.3260042858e+09,7.6156437090e+08,7.6156437090e+08
2020-03-24 00:30:00,3.6340071673e+09,3.6340071673e+09,7.4823270328e+08,7.4823270328e+08
2020-03-24 00:35:00,2.5548914434e+09,2.5548914434e+09,7.3893572249e+08,7.3893572249e+08
2020-03-24 00:40:00,2.6892830903e+09,2.6892830903e+09,8.8636084598e+08,8.8636084598e+08
2020-03-24 00:45:00,2.8278810521e+09,2.8278810521e+09,9.0981787322e+08,9.0981787322e+08
2020-03-24 00:50:00,3.2878345420e+09,3.2878345420e+09,8.0955576187e+08,8.0955576187e+08
2020-03-24 00:55:00,2.9647210320e+09,2.9647210320e+09,8.7275342801e+08,8.7275342801e+08
2020-03-24 01:00:00,4.2391696960e+09,4.2391696960e+09,9.4283738165e+08,9.4283738165e+08
2020-03-24 01:05:00,2.7459249210e+09,2.7459249210e+09,1.1072020013e+09,1.1072020013e+09
2020-03-24 01:10:00,2.4668392988e+09,2.4668392988e+09,1.0131446161e+09,1.0131446161e+09
2020-03-24 01:15:00,2.6658442600e+09,2.6658442600e+09,1.0799979609e+09,1.0799979609e+09
2020-03-24 01:20:00,2.6333455168e+09,2.6333455168e+09,9.9329117895e+08,9.9329117895e+08
2020-03-24 01:25:00,3.8387861801e+09,3.8387861801e+09,8.8492102183e+08,8.8492102183e+08
2020-03-24 01:30:00,2.2240347731e+09,2.2240347731e+09,9.2753316038e+08,9.2753316038e+08
2020-03-24 01:35:00,2.6743320273e+09,2.6743320273e+09,9.4559053427e+08,9.4559053427e+08
2020-03-24 01:40:00,2.6608171992e+09,2.6608171992e+09,8.5156051381e+08,8.5156051381e+08
2020-03-24 01:45:00,2.1668518834e+09,2.1668518834e+09,7.8951644405e+08,7.8951644405e+08
2020-03-24 01:50:00,2.2221077729e+09,2.2221077729e+09,8.3546689679e+08,8.3546689679e+08
2020-03-24 01:55:00,2.2795745556e+09,2.2795745556e+09,8.0528650970e+08,8.0528650970e+08
2020-03-24 02:00:00,4.3997191374e+09,4.3997191374e+09,9.4706045568e+08,9.4706045568e+08
2020-03-24 02:05:00,2.3972221762e+09,2.3972221762e+09,7.3228817368e+08,7.3228817368e+08
2020-03-24 02:10:00,2.0983362933e+09,2.0983362933e+09,6.8873706820e+08,6.8873706820e+08
2020-03-24 02:15:00,2.2377699683e+09,2.2377699683e+09,9.5200947543e+08,9.5200947543e+08
2020-03-24 02:20:00,2.8308989612e+09,2.8308989612e+09,9.7577017598e+08,9.7577017598e+08
2020-03-24 02:25:00,2.5393252992e+09,2.5393252992e+09,8.9717113064e+08,8.9717113064e+08
2020-03-24 02:30:00,1.9472597431e+09,1.9472597431e+09,7.6748351442e+08,7.6748351442e+08
2020-03-24 02:35:00,1.7716564239e+09,1.7716564239e+09,7.6694694693e+08,7.6694694693e+08
2020-03-24 02:40:00,1.9261927974e+09,1.9261927974e+09,9.0552413862e+08,9.0552413862e+08
2020-03-24 02:45:00,1.8477515545e+09,1.8477515545e+09,8.8994305810e+08,8.8994305810e+08
2020-03-24 02:50:00,1.7736221458e+09,1.7736221458e+09,1.0378840296e+09,1.0378840296e+09
2020-03-24 02:55:00,1.6251931144e+09,1.6251931144e+09,1.0922673723e+09,1.0922673723e+09
2020-03-24 03:00:00,2.3490315596e+09,2.3490315596e+09,4.2422418095e+08,4.2422418095e+08
2020-03-24 03:05:00,3.9793764491e+09,3.9793764491e+09,7.7354768808e+08,7.7354768808e+08
2020-03-24 03:10:00,1.5791941579e+09,1.5791941579e+09,9.6068855950e+08,9.6068855950e+08
2020-03-24 03:15:00,1.7780308342e+09,1.7780308342e+09,1.2868542391e+09,1.2868542391e+09
2020-03-24 03:20:00,1.9940163405e+09,1.9940163405e+09,1.7065395920e+09,1.7065395920e+09
2020-03-24 03:25:00,1.2296745486e+09,1.2296745486e+09,1.2664125540e+09,1.2664125540e+09
2020-03-24 03:30:00,1.3426061469e+09,1.3426061469e+09,1.3278397323e+09,1.3278397323e+09
2020-03-24 03:35:00,1.3709398737e+09,1.3709398737e+09,1.0999604051e+09,1.0999604051e+09
2020-03-24 03:40:00,1.2742443942e+09,1.2742443942e+09,1.3964102559e+09,1.3964102559e+09
2020-03-24 03:45:00,1.4666344004e+09,1.4666344004e+09,1.2997511878e+09,1.2997511878e+09
2020-03-24 03:50:00,1.7015303610e+09,1.7015303610e+09,1.4716976204e+09,1.4716976204e+09
2020-03-24 03:55:00,1.9893959460e+09,1.9893959460e+09,1.3347437194e+09,1.3347437194e+09
2020-03-24 04:00:00,1.9583888465e+09,1.9583888465e+09,1.5209783423e+09,1.5209783423e+09
2020-03-24 04:05:00,1.4322647136e+09,1.4322647136e+09,1.4344857082e+09,1.4344857082e+09
2020-03-24 04:10:00,1.3125519657e+09,1.3125519657e+09,1.5193645921e+09,1.5193645921e+09
2020-03-24 04:15:00,1.1353916803e+09,1.1353916803e+09,1.0283839417e+09,1.0283839417e+09
2020-03-24 04:20:00,1.0461987365e+09,1.0461987365e+09,1.2559916718e+09,1.2559916718e+09
2020-03-24 04:25:00,1.6125279815e+09,1.6125279815e+09,1.5371504134e+09,1.5371504134e+09
2020-03-24 04:30:00,1.1810753299e+09,1.1810753299e+09,1.4696955771e+09,1.4696955771e+09
2020-03-24 04:35:00,1.1398431184e+09,1.1398431184e+09,1.2463343227e+09,1.2463343227e+09
2020-03-24 04:40:00,1.8192100161e+09,1.8192100161e+09,1.3672172681e+09,1.3672172681e+09
2020-03-24 04:45:00,2.1557924110e+09,2.1557924110e+09,1.4155809192e+09,1.4155809192e+09
2020-03-24 04:50:00,2.3127824478e+09,2.3127824478e+09,8.0631285137e+08,8.0631285137e+08
2020-03-24 04:55:00,1.9319382118e+09,1.9319382118e+09,4.9724287703e+08,4.9724287703e+08
2020-03-24 05:00:00,3.6084621698e+09,3.6084621698e+09,6.4119578378e+08,6.4119578378e+08
2020-03-24 05:05:00,2.9019208582e+09,2.9019208582e+09,1.0539693860e+09,1.0539693860e+09
2020-03-24 05:10:00,1.3636787909e+09,1.3636787909e+09,1.4752386835e+09,1.4752386835e+09
2020-03-24 05:15:00,1.5269992254e+09,1.5269992254e+09,1.4844506444e+09,1.4844506444e+09
2020-03-24 05:20:00,1.7428835410e+09,1.7428835410e+09,1.2874970712e+09,1.2874970712e+09
2020-03-24 05:25:00,1.1185897077e+09,1.1185897077e+09,2.4521835256e+09,2.4521835256e+09
2020-03-24 05:30:00,1.3850902218e+09,1.3850902218e+09,9.7819600612e+08,9.7819600612e+08
2020-03-24 05:35:00,1.0450318218e+09,1.0450318218e+09,7.6853068800e+08,7.6853068800e+08
2020-03-24 05:40:00,1.9596280120e+09,1.9596280120e+09,6.6585795131e+08,6.6585795131e+08
2020-03-24 05:45:00,2.1592860263e+09,2.1592860263e+09,7.8598366499e+08,7.8598366499e+08
2020-03-24 05:50:00,1.7973592694e+09,1.7973592694e+09,4.3136691831e+08,4.3136691831e+08
2020-03-24 05:55:00,2.6113703204e+09,2.6113703204e+09,5.7051690073e+08,5.7051690073e+08
2020-03-24 06:00:00,3.7915794892e+09,3.7915794892e+09,4.1964714858e+08,4.1964714858e+08
2020-03-24 06:05:00,3.0977582129e+09,3.0977582129e+09,5.7803523818e+08,5.7803523818e+08
2020-03-24 06:10:00,1.8368689932e+09,1.8368689932e+09,5.2156426409e+08,5.2156426409e+08
2020-03-24 06:15:00,1.6290621233e+09,1.6290621233e+09,8.5925565628e+08,8.5925565628e+08
2020-03-24 06:20:00,1.0494325740e+09,1.0494325740e+09,6.8318571446e+08,6.8318571446e+08
2020-03-24 06:25:00,1.4006935259e+09,1.4006935259e+09,3.9652834418e+08,3.9652834418e+08
2020-03-24 06:30:00,2.3263935507e+09,2.3263935507e+09,7.1100279294e+08,7.1100279294e+08
2020-03-24 06:35:00,1.6130325072e+09,1.6130325072e+09,4.7071423579e+08,4.7071423579e+08
2020-03-24 06:40:00,1.8768115303e+09,1.8768115303e+09,7.2445850313e+08,7.2445850313e+08
2020-03-24 06:45:00,2.0434367328e+09,2.0434367328e+09,5.2399196629e+08,5.2399196629e+08
2020-03-24 06:50:00,2.1696998959e+09,2.1696998959e+09,3.8955083171e+08,3.8955083171e+08
2020-03-24 06:55:00,1.6763612756e+09,1.6763612756e+09,3.3740443582e+08,3.3740443582e+08
2020-03-24 07:00:00,1.9508607577e+09,1.9508607577e+09,4.3312828918e+08,4.3312828918e+08
2020-03-24 07:05:00,1.8148972488e+09,1.8148972488e+09,6.9112410246e+08,6.9112410246e+08
2020-03-24 07:10:00,1.5097930669e+09,1.5097930669e+09,8.8178155991e+08,8.8178155991e+08
2020-03-24 07:15:00,1.4360260188e+09,1.4360260188e+09,9.7886968158e+08,9.7886968158e+08
2020-03-24 07:20:00,1.4522645388e+09,1.4522645388e+09,9.3585274138e+08,9.3585274138e+08
2020-03-24 07:25:00,2.6919626807e+09,2.6919626807e+09,9.6451335816e+08,9.6451335816e+08
2020-03-24 07:30:00,1.6798448730e+09,1.6798448730e+09,8.6570044165e+08,8.6570044165e+08
2020-03-24 07:35:00,1.5665257481e+09,1.5665257481e+09,7.9451329161e+08,7.9451329161e+08
2020-03-24 07:40:00,1.7353560067e+09,1.7353560067e+09,6.4781732538e+08,6.4781732538e+08
2020-03-24 07:45:00,1.6731939945e+09,1.6731939945e+09,4.3315931090e+08,4.3315931090e+08
2020-03-24 07:50:00,1.5982253850e+09,1.5982253850e+09,5.0932504725e+08,5.0932504725e+08
2020-03-24 07:55:00,2.1085653074e+09,2.1085653074e+09,8.4777666252e+08,8.4777666252e+08
2020-03-24 08:00:00,1.8000344060e+09,1.8000344060e+09,8.8556909395e+08,8.8556909395e+08
2020-03-24 08:05:00,1.7728753774e+09,1.7728753774e+09,9.8509769181e+08,9.8509769181e+08
2020-03-24 08:10:00,2.1757615745e+09,2.1757615745e+09,1.2858498128e+09,1.2858498128e+09
2020-03-24 08:15:00,1.9260525529e+09,1.9260525529e+09,7.2906279217e+08,7.2906279217e+08
2020-03-24 08:20:00,1.5155495250e+09,1.5155495250e+09,7.9241188738e+08,7.9241188738e+08
2020-03-24 08:25:00,1.4820508149e+09,1.4820508149e+09,1.0342576128e+09,1.0342576128e+09
2020-03-24 08:30:00,1.6291127821e+09,1.6291127821e+09,1.0867377257e+09,1.0867377257e+09
2020-03-24 08:35:00,2.2471509106e+09,2.2471509106e+09,2.6109229092e+09,2.6109229092e+09
2020-03-24 08:40:00,1.6000116732e+09,1.6000116732e+09,1.1611049513e+09,1.1611049513e+09
2020-03-24 08:45:00,1.6367160384e+09,1.6367160384e+09,1.0976067943e+09,1.0976067943e+09
2020-03-24 08:50:00,1.8276145135e+09,1.8276145135e+09,1.1304470901e+09,1.1304470901e+09
2020-03-24 08:55:00,1.5974029365e+09,1.5974029365e+09,1.2468032118e+09,1.2468032118e+09
2020-03-24 09:00:00,1.6422494916e+09,1.6422494916e+09,9.2283779041e+08,9.2283779041e+08
2020-03-24 09:05:00,2.6324316108e+09,2.6324316108e+09,9.6469396025e+08,9.6469396025e+08
2020-03-24 09:10:00,2.5687225260e+09,2.5687225260e+09,8.0718802311e+08,8.0718802311e+08
2020-03-24 09:15:00,2.1541429962e+09,2.1541429962e+09,1.3002084588e+09,1.3002084588e+09
2020-03-24 09:20:00,2.6693935412e+09,2.6693935412e+09,1.5239011174e+09,1.5239011174e+09
2020-03-24 09:25:00,2.4331016332e+09,2.4331016332e+09,1.4928669458e+09,1.4928669458e+09
2020-03-24 09:30:00,2.4381930810e+09,2.4381930810e+09,1.5159129098e+09,1.5159129098e+09
2020-03-24 09:35:00,2.3142798661e+09,2.3142798661e+09,1.3312520910e+09,1.3312520910e+09
2020-03-24 09:40:00,2.7775962285e+09,2.7775962285e+09,1.2080576575e+09,1.2080576575e+09
2020-03-24 09:45:00,2.7302958264e+09,2.7302958264e+09,1.6583609487e+09,1.6583609487e+09
2020-03-24 09:50:00,2.3865593909e+09,2.3865593909e+09,1.4210849629e+09,1.4210849629e+09
2020-03-24 09:55:00,1.9585212843e+09,1.9585212843e+09,1.3775235176e+09,1.3775235176e+09
2020-03-24 10:00:00,1.9196495147e+09,1.9196495147e+09,1.4266781564e+09,1.4266781564e+09
2020-03-24 10:05:00,2.0324492318e+09,2.0324492318e+09,1.5390134532e+09,1.5390134532e+09
2020-03-24 10:10:00,2.1949649076e+09,2.1949649076e+09,1.0054257947e+09,1.0054257947e+09
2020-03-24 10:15:00,2.2252203135e+09,2.2252203135e+09,1.2814045485e+09,1.2814045485e+09
2020-03-24 10:20:00,2.2000118518e+09,2.2000118518e+09,1.4547462509e+09,1.4547462509e+09
2020-03-24 10:25:00,1.8584822702e+09,1.8584822702e+09,9.2670399477e+08,9.2670399477e+08
2020-03-24 10:30:00,2.0237098955e+09,2.0237098955e+09,9.6797475083e+08,9.6797475083e+08
2020-03-24 10:35:00,2.2792783059e+09,2.2792783059e+09,9.3695537563e+08,9.3695537563e+08
2020-03-24 10:40:00,2.2507631178e+09,2.2507631178e+09,1.2527036160e+09,1.2527036160e+09
2020-03-24 10:45:00,2.2904952270e+09,2.2904952270e+09,1.3632712787e+09,1.3632712787e+09
2020-03-24 10:50:00,2.5593510243e+09,2.5593510243e+09,1.3313221127e+09,1.3313221127e+09
2020-03-24 10:55:00,2.5290811983e+09,2.5290811983e+09,1.3809821547e+09,1.3809821547e+09
2020-03-24 11:00:00,2.4378358988e+09,2.4378358988e+09,1.1198840859e+09,1.1198840859e+09
2020-03-24 11:05:00,2.6886163151e+09,2.6886163151e+09,1.3171730339e+09,1.3171730339e+09
2020-03-24 11:10:00,3.0864169471e+09,3.0864169471e+09,1.3434428891e+09,1.3434428891e+09
2020-03-24 11:15:00,3.3281086372e+09,3.3281086372e+09,1.4460716309e+09,1.4460716309e+09
2020-03-24 11:20:00,3.2620163038e+09,3.2620163038e+09,1.5175506789e+09,1.5175506789e+09
2020-03-24 11:25:00,3.3891462325e+09,3.3891462325e+09,1.7131033997e+09,1.7131033997e+09
2020-03-24 11:30:00,4.3546127391e+09,4.3546127391e+09,1.7542413345e+09,1.7542413345e+09
2020-03-24 11:35:00,4.6195131273e+09,4.6195131273e+09,1.5459613961e+09,1.5459613961e+09
2020-03-24 11:40:00,3.9195965057e+09,3.9195965057e+09,1.5154421671e+09,1.5154421671e+09
2020-03-24 11:45:00,4.6934026793e+09,4.6934026793e+09,1.4028987126e+09,1.4028987126e+09
2020-03-24 11:50:00,4.2387483523e+09,4.2387483523e+09,1.6592326780e+09,1.6592326780e+09
2020-03-24 11:55:00,4.0286197854e+09,4.0286197854e+09,1.3517248010e+09,1.3517248010e+09
2020-03-24 12:00:00,4.3189571597e+09,4.3189571597e+09,1.1226067916e+09,1.1226067916e+09
2020-03-24 12:05:00,4.2668051004e+09,4.2668051004e+09,1.2307644472e+09,1.2307644472e+09
2020-03-24 12:10:00,4.7320933990e+09,4.7320933990e+09,1.0849222298e+09,1.0849222298e+09
2020-03-24 12:15:00,4.9864205967e+09,4.9864205967e+09,1.2093510329e+09,1.2093510329e+09
2020-03-24 12:20:00,5.5018036576e+09,5.5018036576e+09,1.3194309431e+09,1.3194309431e+09
2020-03-24 12:25:00,4.0389574028e+09,4.0389574028e+09,1.1570691309e+09,1.1570691309e+09
2020-03-24 12:30:00,4.3942199817e+09,4.3942199817e+09,1.1006431082e+09,1.1006431082e+09
2020-03-24 12:35:00,3.5857227662e+09,3.5857227662e+09,1.1340768825e+09,1.1340768825e+09
2020-03-24 12:40:00,3.8058066313e+09,3.8058066313e+09,8.8319517357e+08,8.8319517357e+08
2020-03-24 12:45:00,4.3930051817e+09,4.3930051817e+09,8.3260999642e+08,8.3260999642e+08
2020-03-24 12:50:00,4.2015733739e+09,4.2015733739e+09,1.1914417226e+09,1.1914417226e+09
2020-03-24 12:55:00,3.9723337991e+09,3.9723337991e+09,8.9020261051e+08,8.9020261051e+08
2020-03-24 13:00:00,4.0752568057e+09,4.0752568057e+09,1.2134673374e+09,1.2134673374e+09
2020-03-24 13:05:00,3.8365536949e+09,3.8365536949e+09,1.5555716622e+09,1.5555716622e+09
2020-03-24 13:10:00,3.9373674068e+09,3.9373674068e+09,1.3642161816e+09,1.3642161816e+09
2020-03-24 13:15:00,4.3243166745e+09,4.3243166745e+09,1.1752064589e+09,1.1752064589e+09
2020-03-24 13:20:00,5.1373717369e+09,5.1373717369e+09,1.4983149024e+09,1.4983149024e+09
2020-03-24 13:25:00,4.0368226921e+09,4.0368226921e+09,1.2900481884e+09,1.2900481884e+09
2020-03-24 13:30:00,4.3693854959e+09,4.3693854959e+09,1.2579420839e+09,1.2579420839e+09
2020-03-24 13:35:00,4.1061397524e+09,4.1061397524e+09,1.1233318610e+09,1.1233318610e+09
2020-03-24 13:40:00,4.6719942687e+09,4.6719942687e+09,1.0023747268e+09,1.0023747268e+09
2020-03-24 13:45:00,5.2601400217e+09,5.2601400217e+09,1.1616525743e+09,1.1616525743e+09
2020-03-24 13:50:00,4.6312117467e+09,4.6312117467e+09,1.1178113754e+09,1.1178113754e+09
2020-03-24 13:55:00,3.7486759210e+09,3.7486759210e+09,1.2033586178e+09,1.2033586178e+09
2020-03-24 14:00:00,3.3806755767e+09,3.3806755767e+09,1.5444018910e+09,1.5444018910e+09
2020-03-24 14:05:00,3.3107050965e+09,3.3107050965e+09,1.0318959352e+09,1.0318959352e+09
2020-03-24 14:10:00,3.6873177795e+09,3.6873177795e+09,1.1565789428e+09,1.1565789428e+09
2020-03-24 14:15:00,5.7419562345e+09,5.7419562345e+09,1.0875865609e+09,1.0875865609e+09
2020-03-24 14:20:00,4.4209212508e+09,4.4209212508e+09,1.2342465077e+09,1.2342465077e+09
2020-03-24 14:25:00,3.2526684437e+09,3.2526684437e+09,1.0449083451e+09,1.0449083451e+09
