DATE,NLDU,NLDU_peak,DUNL,DUNL_peak
2020-03-17 15:15:00,6.2747094355e+09,6.2747094355e+09,1.4807954400e+04,1.4807954400e+04
2020-03-17 15:20:00,8.5103017751e+09,8.5103017751e+09,1.4635561292e+04,1.4635561292e+04
2020-03-17 15:25:00,9.0219313598e+09,9.0219313598e+09,1.4889183338e+04,1.4889183338e+04
2020-03-17 15:30:00,1.1098020308e+10,1.1098020308e+10,1.5085101880e+04,1.5085101880e+04
2020-03-17 15:35:00,9.1457763358e+09,9.1457763358e+09,1.4596121579e+04,1.4596121579e+04
2020-03-17 15:40:00,8.5591830963e+09,8.5591830963e+09,1.4898296533e+04,1.4898296533e+04
2020-03-17 15:45:00,7.1987982280e+09,7.1987982280e+09,1.4828231503e+04,1.4828231503e+04
2020-03-17 15:50:00,6.8696790967e+09,6.8696790967e+09,1.4719519875e+04,1.4719519875e+04
2020-03-17 15:55:00,8.1091386238e+09,8.1091386238e+09,1.5324966667e+04,1.5324966667e+04
2020-03-17 16:00:00,9.1479788207e+09,9.1479788207e+09,1.4749263733e+04,1.4749263733e+04
2020-03-17 16:05:00,1.3522127802e+10,1.3522127802e+10,1.4950309867e+04,1.4950309867e+04
2020-03-17 16:10:00,6.3961524021e+09,6.3961524021e+09,1.4857679184e+04,1.4857679184e+04
2020-03-17 16:15:00,5.8035912520e+09,5.8035912520e+09,1.4690867275e+04,1.4690867275e+04
2020-03-17 16:20:00,7.6469430271e+09,7.6469430271e+09,1.4818433542e+04,1.4818433542e+04
2020-03-17 16:25:00,7.6396823504e+09,7.6396823504e+09,1.5804717333e+04,1.5804717333e+04
2020-03-17 16:30:00,6.8626787445e+09,6.8626787445e+09,1.4772368267e+04,1.4772368267e+04
2020-03-17 16:35:00,7.6404105566e+09,7.6404105566e+09,1.4856806627e+04,1.4856806627e+04
2020-03-17 16:40:00,7.6266134272e+09,7.6266134272e+09,1.4911029195e+04,1.4911029195e+04
2020-03-17 16:45:00,9.8499757829e+09,9.8499757829e+09,1.4566713244e+04,1.4566713244e+04
2020-03-17 16:50:00,5.6817043985e+09,5.6817043985e+09,1.4854532800e+04,1.4854532800e+04
2020-03-17 16:55:00,5.1986721015e+09,5.1986721015e+09,1.4864953100e+04,1.4864953100e+04
2020-03-17 17:00:00,6.4408840817e+09,6.4408840817e+09,1.5374916320e+04,1.5374916320e+04
2020-03-17 17:05:00,6.4774710313e+09,6.4774710313e+09,1.4177537335e+04,1.4177537335e+04
2020-03-17 17:10:00,7.2422741763e+09,7.2422741763e+09,1.4969567076e+04,1.4969567076e+04
2020-03-17 17:15:00,6.5235239873e+09,6.5235239873e+09,1.4708404620e+04,1.4708404620e+04
2020-03-17 17:20:00,6.6255255344e+09,6.6255255344e+09,1.4547295757e+04,1.4547295757e+04
2020-03-17 17:25:00,5.8649165201e+09,5.8649165201e+09,1.4892873162e+04,1.4892873162e+04
2020-03-17 17:30:00,7.3944699400e+09,7.3944699400e+09,1.5058061519e+04,1.5058061519e+04
2020-03-17 17:35:00,6.0866926208e+09,6.0866926208e+09,1.4478165867e+04,1.4478165867e+04
2020-03-17 17:40:00,7.0500311569e+09,7.0500311569e+09,1.4990535111e+04,1.4990535111e+04
2020-03-17 17:45:00,8.3557854748e+09,8.3557854748e+09,1.4896229511e+04,1.4896229511e+04
2020-03-17 17:50:00,9.1840615960e+09,9.1840615960e+09,1.4547006044e+04,1.4547006044e+04
2020-03-17 17:55:00,1.0609585330e+10,1.0609585330e+10,1.4965705795e+04,1.4965705795e+04
2020-03-17 18:00:00,9.4223699076e+09,9.4223699076e+09,1.4804853316e+04,1.4804853316e+04
2020-03-17 18:05:00,7.0516764465e+09,7.0516764465e+09,1.4592897600e+04,1.4592897600e+04
2020-03-17 18:10:00,6.5580290693e+09,6.5580290693e+09,1.4935293333e+04,1.4935293333e+04
2020-03-17 18:15:00,1.0032191782e+10,1.0032191782e+10,1.4969529333e+04,1.4969529333e+04
2020-03-17 18:20:00,9.7898422758e+09,9.7898422758e+09,1.5049224800e+04,1.5049224800e+04
2020-03-17 18:25:00,8.4820105643e+09,8.4820105643e+09,1.5132253043e+04,1.5132253043e+04
2020-03-17 18:30:00,6.5584979877e+09,6.5584979877e+09,1.4836179313e+04,1.4836179313e+04
2020-03-17 18:35:00,7.1151646694e+09,7.1151646694e+09,1.5017198400e+04,1.5017198400e+04
2020-03-17 18:40:00,8.1248519478e+09,8.1248519478e+09,1.4903067556e+04,1.4903067556e+04
2020-03-17 18:45:00,8.3665974330e+09,8.3665974330e+09,1.4729082489e+04,1.4729082489e+04
2020-03-17 18:50:00,6.4285107793e+09,6.4285107793e+09,1.4611527822e+04,1.4611527822e+04
2020-03-17 18:55:00,5.4590143979e+09,5.4590143979e+09,1.4816406400e+04,1.4816406400e+04
2020-03-17 19:00:00,4.5716338447e+09,4.5716338447e+09,1.5002917511e+04,1.5002917511e+04
2020-03-17 19:05:00,4.2251160659e+09,4.2251160659e+09,1.4526448641e+04,1.4526448641e+04
2020-03-17 19:10:00,5.1322816049e+09,5.1322816049e+09,1.5165591625e+04,1.5165591625e+04
2020-03-17 19:15:00,4.4070925591e+09,4.4070925591e+09,1.4915580867e+04,1.4915580867e+04
2020-03-17 19:20:00,4.1423001813e+09,4.1423001813e+09,1.4500210333e+04,1.4500210333e+04
2020-03-17 19:25:00,2.9992835435e+09,2.9992835435e+09,1.4812925835e+04,1.4812925835e+04
2020-03-17 19:30:00,5.7600559658e+09,5.7600559658e+09,1.4960431101e+04,1.4960431101e+04
2020-03-17 19:35:00,9.3057439857e+09,9.3057439857e+09,1.4686657891e+04,1.4686657891e+04
2020-03-17 19:40:00,5.9834901089e+09,5.9834901089e+09,1.5051652387e+04,1.5051652387e+04
2020-03-17 19:45:00,6.2640420429e+09,6.2640420429e+09,1.4862741234e+04,1.4862741234e+04
2020-03-17 19:50:00,5.7420059893e+09,5.7420059893e+09,1.4653856885e+04,1.4653856885e+04
2020-03-17 19:55:00,5.0619849912e+09,5.0619849912e+09,1.4684707200e+04,1.4684707200e+04
2020-03-17 20:00:00,3.9848303164e+09,3.9848303164e+09,1.4610776800e+04,1.4610776800e+04
2020-03-17 20:05:00,3.0876983021e+09,3.0876983021e+09,1.5266805867e+04,1.5266805867e+04
2020-03-17 20:10:00,2.9258674060e+09,2.9258674060e+09,1.4920461758e+04,1.4920461758e+04
2020-03-17 20:15:00,4.2064555884e+09,4.2064555884e+09,1.4671599774e+04,1.4671599774e+04
2020-03-17 20:20:00,3.3086816052e+09,3.3086816052e+09,1.5554966826e+04,1.5554966826e+04
2020-03-17 20:25:00,3.6253534684e+09,3.6253534684e+09,1.4939288412e+04,1.4939288412e+04
2020-03-17 20:30:00,3.6864020135e+09,3.6864020135e+09,1.4738255846e+04,1.4738255846e+04
2020-03-17 20:35:00,3.3761129118e+09,3.3761129118e+09,1.4665064539e+04,1.4665064539e+04
2020-03-17 20:40:00,3.8335778789e+09,3.8335778789e+09,1.4829669470e+04,1.4829669470e+04
2020-03-17 20:45:00,3.1939274456e+09,3.1939274456e+09,1.4860367774e+04,1.4860367774e+04
2020-03-17 20:50:00,3.2031944418e+09,3.2031944418e+09,1.4653066867e+04,1.4653066867e+04
2020-03-17 20:55:00,4.9947821298e+09,4.9947821298e+09,1.5080651117e+04,1.5080651117e+04
2020-03-17 21:00:00,5.4089467842e+09,5.4089467842e+09,1.4832165749e+04,1.4832165749e+04
2020-03-17 21:05:00,4.5043031910e+09,4.5043031910e+09,1.4460290667e+04,1.4460290667e+04
2020-03-17 21:10:00,4.0359148713e+09,4.0359148713e+09,1.4939708342e+04,1.4939708342e+04
2020-03-17 21:15:00,3.7811958108e+09,3.7811958108e+09,1.4987327778e+04,1.4987327778e+04
2020-03-17 21:20:00,3.9937693941e+09,3.9937693941e+09,1.4667447346e+04,1.4667447346e+04
2020-03-17 21:25:00,5.2341542566e+09,5.2341542566e+09,1.5007237451e+04,1.5007237451e+04
2020-03-17 21:30:00,4.6700799418e+09,4.6700799418e+09,1.4775267805e+04,1.4775267805e+04
2020-03-17 21:35:00,3.8206778345e+09,3.8206778345e+09,1.4757549677e+04,1.4757549677e+04
2020-03-17 21:40:00,3.5085509947e+09,3.5085509947e+09,1.4741776408e+04,1.4741776408e+04
2020-03-17 21:45:00,3.3728223742e+09,3.3728223742e+09,1.4809986340e+04,1.4809986340e+04
2020-03-17 21:50:00,3.3027226284e+09,3.3027226284e+09,1.4741724251e+04,1.4741724251e+04
2020-03-17 21:55:00,3.5380713297e+09,3.5380713297e+09,1.4899205090e+04,1.4899205090e+04
2020-03-17 22:00:00,3.3575145396e+09,3.3575145396e+09,1.4713784889e+04,1.4713784889e+04
2020-03-17 22:05:00,4.0149992385e+09,4.0149992385e+09,1.4785563200e+04,1.4785563200e+04
2020-03-17 22:10:00,3.9020010804e+09,3.9020010804e+09,1.4875228750e+04,1.4875228750e+04
2020-03-17 22:15:00,6.1651939301e+09,6.1651939301e+09,1.5526193189e+04,1.5526193189e+04
2020-03-17 22:20:00,5.8735950456e+09,5.8735950456e+09,1.4832183600e+04,1.4832183600e+04
2020-03-17 22:25:00,6.1125230139e+09,6.1125230139e+09,1.4958674817e+04,1.4958674817e+04
2020-03-17 22:30:00,5.0632290619e+09,5.0632290619e+09,1.4849461867e+04,1.4849461867e+04
2020-03-17 22:35:00,6.4845903246e+09,6.4845903246e+09,1.4706024356e+04,1.4706024356e+04
2020-03-17 22:40:00,5.9565004869e+09,5.9565004869e+09,1.4578418097e+04,1.4578418097e+04
2020-03-17 22:45:00,5.4704922857e+09,5.4704922857e+09,1.4922164711e+04,1.4922164711e+04
2020-03-17 22:50:00,5.2208293484e+09,5.2208293484e+09,1.4611068068e+04,1.4611068068e+04
2020-03-17 22:55:00,5.8704700926e+09,5.8704700926e+09,1.5003877568e+04,1.5003877568e+04
2020-03-17 23:00:00,4.8075731423e+09,4.8075731423e+09,1.5049187964e+04,1.5049187964e+04
2020-03-17 23:05:00,4.5925845279e+09,4.5925845279e+09,1.4456964125e+04,1.4456964125e+04
2020-03-17 23:10:00,4.7666762279e+09,4.7666762279e+09,1.4937468444e+04,1.4937468444e+04
2020-03-17 23:15:00,4.9555960959e+09,4.9555960959e+09,1.4725100444e+04,1.4725100444e+04
2020-03-17 23:20:00,4.4213356120e+09,4.4213356120e+09,1.4784259911e+04,1.4784259911e+04
2020-03-17 23:25:00,4.4519558505e+09,4.4519558505e+09,1.5022351467e+04,1.5022351467e+04
2020-03-17 23:30:00,3.9991183897e+09,3.9991183897e+09,1.5110172136e+04,1.5110172136e+04
2020-03-17 23:35:00,4.1216232683e+09,4.1216232683e+09,1.4661946708e+04,1.4661946708e+04
2020-03-17 23:40:00,3.6685811460e+09,3.6685811460e+09,5.2178486185e+07,5.2178486185e+07
2020-03-17 23:45:00,3.6134476985e+09,3.6134476985e+09,5.4170884918e+05,5.4170884918e+05
2020-03-17 23:50:00,3.9634545051e+09,3.9634545051e+09,1.4539157043e+04,1.4539157043e+04
2020-03-17 23:55:00,4.8127304362e+09,4.8127304362e+09,1.4883788115e+04,1.4883788115e+04
2020-03-18 00:00:00,3.8239153295e+09,3.8239153295e+09,1.4814245930e+04,1.4814245930e+04
