DATE,UKUI,UKUI_peak,UIUK,UIUK_peak
2020-03-24 14:55:00,5.0343067500e+10,5.0343067500e+10,4.6513336398e+10,4.6513336398e+10
2020-03-24 15:00:00,4.9494470571e+10,4.9494470571e+10,5.2727008897e+10,5.2727008897e+10
2020-03-24 15:05:00,5.0677658871e+10,5.0677658871e+10,5.0882658548e+10,5.0882658548e+10
2020-03-24 15:10:00,5.8160978493e+10,5.8160978493e+10,4.5285531209e+10,4.5285531209e+10
2020-03-24 15:15:00,5.9892578905e+10,5.9892578905e+10,4.5269818873e+10,4.5269818873e+10
2020-03-24 15:20:00,6.2195856949e+10,6.2195856949e+10,4.6945989958e+10,4.6945989958e+10
2020-03-24 15:25:00,5.7411780160e+10,5.7411780160e+10,4.0970894566e+10,4.0970894566e+10
2020-03-24 15:30:00,6.0104328378e+10,6.0104328378e+10,4.0321783922e+10,4.0321783922e+10
2020-03-24 15:35:00,7.9973974077e+10,7.9973974077e+10,5.9992167261e+10,5.9992167261e+10
2020-03-24 15:40:00,1.1618279444e+11,1.1618279444e+11,7.1874481462e+10,7.1874481462e+10
2020-03-24 15:45:00,1.3360790138e+11,1.3360790138e+11,5.7143497396e+10,5.7143497396e+10
2020-03-24 15:50:00,7.4673531227e+10,7.4673531227e+10,4.2993969209e+10,4.2993969209e+10
2020-03-24 15:55:00,5.4386247841e+10,5.4386247841e+10,5.3559838886e+10,5.3559838886e+10
2020-03-24 16:00:00,5.1362569849e+10,5.1362569849e+10,5.8113717465e+10,5.8113717465e+10
2020-03-24 16:05:00,5.0734648193e+10,5.0734648193e+10,6.3351180127e+10,6.3351180127e+10
2020-03-24 16:10:00,7.7660283261e+10,7.7660283261e+10,5.4397807197e+10,5.4397807197e+10
2020-03-24 16:15:00,8.4388945019e+10,8.4388945019e+10,6.5419869455e+10,6.5419869455e+10
2020-03-24 16:20:00,6.2163306978e+10,6.2163306978e+10,6.5943551145e+10,6.5943551145e+10
2020-03-24 16:25:00,5.1618217069e+10,5.1618217069e+10,5.4402090683e+10,5.4402090683e+10
2020-03-24 16:30:00,4.3718407800e+10,4.3718407800e+10,5.4336312954e+10,5.4336312954e+10
2020-03-24 16:35:00,5.1295996710e+10,5.1295996710e+10,6.7292381202e+10,6.7292381202e+10
2020-03-24 16:40:00,5.5296677194e+10,5.5296677194e+10,7.9088323113e+10,7.9088323113e+10
2020-03-24 16:45:00,5.8447694420e+10,5.8447694420e+10,5.5821734140e+10,5.5821734140e+10
2020-03-24 16:50:00,6.1220859455e+10,6.1220859455e+10,6.3329810106e+10,6.3329810106e+10
2020-03-24 16:55:00,7.5558145891e+10,7.5558145891e+10,7.3604623702e+10,7.3604623702e+10
2020-03-24 17:00:00,8.4993475793e+10,8.4993475793e+10,6.1201694630e+10,6.1201694630e+10
2020-03-24 17:05:00,8.5621867243e+10,8.5621867243e+10,6.3076675442e+10,6.3076675442e+10
2020-03-24 17:10:00,7.5849994737e+10,7.5849994737e+10,6.7218166621e+10,6.7218166621e+10
2020-03-24 17:15:00,8.3722546994e+10,8.3722546994e+10,6.9668404876e+10,6.9668404876e+10
2020-03-24 17:20:00,6.9737808151e+10,6.9737808151e+10,5.7614200223e+10,5.7614200223e+10
2020-03-24 17:25:00,6.3486882893e+10,6.3486882893e+10,5.6354082592e+10,5.6354082592e+10
2020-03-24 17:30:00,6.4502214700e+10,6.4502214700e+10,4.6018068421e+10,4.6018068421e+10
2020-03-24 17:35:00,6.4752228821e+10,6.4752228821e+10,5.7985874115e+10,5.7985874115e+10
2020-03-24 17:40:00,6.4765836453e+10,6.4765836453e+10,6.6759897812e+10,6.6759897812e+10
2020-03-24 17:45:00,6.3284744306e+10,6.3284744306e+10,5.8012918540e+10,5.8012918540e+10
2020-03-24 17:50:00,1.2447294041e+11,1.2447294041e+11,4.5384017589e+10,4.5384017589e+10
2020-03-24 17:55:00,1.2906486229e+11,1.2906486229e+11,5.2787677835e+10,5.2787677835e+10
2020-03-24 18:00:00,8.0039007979e+10,8.0039007979e+10,5.0057412986e+10,5.0057412986e+10
2020-03-24 18:05:00,5.7334455307e+10,5.7334455307e+10,4.8505100975e+10,4.8505100975e+10
2020-03-24 18:10:00,5.5019098363e+10,5.5019098363e+10,5.8473910737e+10,5.8473910737e+10
2020-03-24 18:15:00,4.9412132760e+10,4.9412132760e+10,6.5484232230e+10,6.5484232230e+10
2020-03-24 18:20:00,6.0047032596e+10,6.0047032596e+10,5.6595554406e+10,5.6595554406e+10
2020-03-24 18:25:00,6.4177887553e+10,6.4177887553e+10,4.7394563003e+10,4.7394563003e+10
2020-03-24 18:30:00,6.7532736047e+10,6.7532736047e+10,4.6733751786e+10,4.6733751786e+10
2020-03-24 18:35:00,9.2795989493e+10,9.2795989493e+10,4.7457643833e+10,4.7457643833e+10
2020-03-24 18:40:00,1.5033818789e+11,1.5033818789e+11,5.2060982961e+10,5.2060982961e+10
2020-03-24 18:45:00,1.3270235068e+11,1.3270235068e+11,6.0131973378e+10,6.0131973378e+10
2020-03-24 18:50:00,1.0683099626e+11,1.0683099626e+11,5.6667190464e+10,5.6667190464e+10
2020-03-24 18:55:00,1.0225843428e+11,1.0225843428e+11,7.4066072446e+10,7.4066072446e+10
2020-03-24 19:00:00,8.8482406372e+10,8.8482406372e+10,5.4457993325e+10,5.4457993325e+10
2020-03-24 19:05:00,6.8546640972e+10,6.8546640972e+10,4.7050793224e+10,4.7050793224e+10
2020-03-24 19:10:00,1.0886587405e+11,1.0886587405e+11,5.5283384574e+10,5.5283384574e+10
2020-03-24 19:15:00,1.0621785826e+11,1.0621785826e+11,6.5704451273e+10,6.5704451273e+10
2020-03-24 19:20:00,1.0492117268e+11,1.0492117268e+11,5.7482856135e+10,5.7482856135e+10
2020-03-24 19:25:00,1.0838322232e+11,1.0838322232e+11,4.9030561011e+10,4.9030561011e+10
2020-03-24 19:30:00,9.2785087760e+10,9.2785087760e+10,5.0677367327e+10,5.0677367327e+10
2020-03-24 19:35:00,7.6070242534e+10,7.6070242534e+10,6.9814859357e+10,6.9814859357e+10
2020-03-24 19:40:00,1.0207447140e+11,1.0207447140e+11,6.1206776021e+10,6.1206776021e+10
2020-03-24 19:45:00,1.6719163638e+11,1.6719163638e+11,5.7754541765e+10,5.7754541765e+10
2020-03-24 19:50:00,1.1114175282e+11,1.1114175282e+11,5.5990245126e+10,5.5990245126e+10
2020-03-24 19:55:00,8.5428838603e+10,8.5428838603e+10,6.1992415634e+10,6.1992415634e+10
2020-03-24 20:00:00,8.5230463921e+10,8.5230463921e+10,5.3514665106e+10,5.3514665106e+10
2020-03-24 20:05:00,7.3675609494e+10,7.3675609494e+10,6.1262012476e+10,6.1262012476e+10
2020-03-24 20:10:00,7.8971842661e+10,7.8971842661e+10,6.3145140284e+10,6.3145140284e+10
2020-03-24 20:15:00,8.5190019188e+10,8.5190019188e+10,8.4832348221e+10,8.4832348221e+10
2020-03-24 20:20:00,8.0864051008e+10,8.0864051008e+10,7.4532493420e+10,7.4532493420e+10
2020-03-24 20:25:00,7.0570401329e+10,7.0570401329e+10,6.2142392264e+10,6.2142392264e+10
2020-03-24 20:30:00,7.7785983983e+10,7.7785983983e+10,5.8556383946e+10,5.8556383946e+10
2020-03-24 20:35:00,6.8933706257e+10,6.8933706257e+10,6.7545737905e+10,6.7545737905e+10
2020-03-24 20:40:00,6.3578805465e+10,6.3578805465e+10,6.1070091699e+10,6.1070091699e+10
2020-03-24 20:45:00,7.8128302890e+10,7.8128302890e+10,5.4736280683e+10,5.4736280683e+10
2020-03-24 20:50:00,8.1697564384e+10,8.1697564384e+10,5.4227103621e+10,5.4227103621e+10
2020-03-24 20:55:00,7.6453220671e+10,7.6453220671e+10,5.9766584685e+10,5.9766584685e+10
2020-03-24 21:00:00,1.1655768544e+11,1.1655768544e+11,6.3884341826e+10,6.3884341826e+10
2020-03-24 21:05:00,1.1146283181e+11,1.1146283181e+11,5.7153327428e+10,5.7153327428e+10
2020-03-24 21:10:00,8.4729059105e+10,8.4729059105e+10,5.4096253500e+10,5.4096253500e+10
2020-03-24 21:15:00,8.9308288621e+10,8.9308288621e+10,5.0559548727e+10,5.0559548727e+10
2020-03-24 21:20:00,8.5825242010e+10,8.5825242010e+10,4.5570284085e+10,4.5570284085e+10
2020-03-24 21:25:00,8.2713815547e+10,8.2713815547e+10,5.5196199409e+10,5.5196199409e+10
2020-03-24 21:30:00,7.4706906260e+10,7.4706906260e+10,5.6058649212e+10,5.6058649212e+10
2020-03-24 21:35:00,7.8943621600e+10,7.8943621600e+10,3.9231680242e+10,3.9231680242e+10
2020-03-24 21:40:00,7.4621672832e+10,7.4621672832e+10,3.8120591575e+10,3.8120591575e+10
2020-03-24 21:45:00,8.3665232876e+10,8.3665232876e+10,4.9525063795e+10,4.9525063795e+10
2020-03-24 21:50:00,1.3583300604e+11,1.3583300604e+11,4.7503869642e+10,4.7503869642e+10
2020-03-24 21:55:00,8.9854057282e+10,8.9854057282e+10,4.7203169378e+10,4.7203169378e+10
2020-03-24 22:00:00,8.1741807057e+10,8.1741807057e+10,4.7030201189e+10,4.7030201189e+10
2020-03-24 22:05:00,8.1521646378e+10,8.1521646378e+10,5.1014975772e+10,5.1014975772e+10
2020-03-24 22:10:00,8.3028779650e+10,8.3028779650e+10,4.4588317662e+10,4.4588317662e+10
2020-03-24 22:15:00,9.8188067299e+10,9.8188067299e+10,4.7235816584e+10,4.7235816584e+10
2020-03-24 22:20:00,8.8354671878e+10,8.8354671878e+10,5.4393368673e+10,5.4393368673e+10
2020-03-24 22:25:00,8.1521249305e+10,8.1521249305e+10,6.3587997365e+10,6.3587997365e+10
2020-03-24 22:30:00,8.6294195443e+10,8.6294195443e+10,4.6192280189e+10,4.6192280189e+10
2020-03-24 22:35:00,9.1102116389e+10,9.1102116389e+10,5.6347815587e+10,5.6347815587e+10
2020-03-24 22:40:00,7.3771861288e+10,7.3771861288e+10,6.0866242085e+10,6.0866242085e+10
2020-03-24 22:45:00,7.0474681093e+10,7.0474681093e+10,5.4849112996e+10,5.4849112996e+10
2020-03-24 22:50:00,8.3318385361e+10,8.3318385361e+10,5.7034819712e+10,5.7034819712e+10
2020-03-24 22:55:00,7.5140536220e+10,7.5140536220e+10,4.8401825198e+10,4.8401825198e+10
2020-03-24 23:00:00,6.8430400991e+10,6.8430400991e+10,5.6064417938e+10,5.6064417938e+10
2020-03-24 23:05:00,7.8390334978e+10,7.8390334978e+10,4.3917451201e+10,4.3917451201e+10
2020-03-24 23:10:00,8.1192547497e+10,8.1192547497e+10,3.7859723675e+10,3.7859723675e+10
2020-03-24 23:15:00,7.3272704670e+10,7.3272704670e+10,4.4865111289e+10,4.4865111289e+10
2020-03-24 23:20:00,6.9287024071e+10,6.9287024071e+10,5.1148888614e+10,5.1148888614e+10
2020-03-24 23:25:00,8.0362858281e+10,8.0362858281e+10,4.3425598105e+10,4.3425598105e+10
2020-03-24 23:30:00,7.2851790627e+10,7.2851790627e+10,3.7198658793e+10,3.7198658793e+10
2020-03-24 23:35:00,8.4169018817e+10,8.4169018817e+10,6.3380502514e+10,6.3380502514e+10
2020-03-24 23:40:00,1.0455361361e+11,1.0455361361e+11,5.7259078641e+10,5.7259078641e+10
2020-03-24 23:45:00,1.1610765170e+11,1.1610765170e+11,6.6598894903e+10,6.6598894903e+10
2020-03-24 23:50:00,9.2500096684e+10,9.2500096684e+10,5.0079498604e+10,5.0079498604e+10
2020-03-24 23:55:00,9.2666203119e+10,9.2666203119e+10,4.8409043793e+10,4.8409043793e+10
2020-03-25 00:00:00,8.9017532204e+10,8.9017532204e+10,5.4892465151e+10,5.4892465151e+10
2020-03-25 00:05:00,7.8490772000e+10,7.8490772000e+10,5.3182529703e+10,5.3182529703e+10
2020-03-25 00:10:00,7.4578384634e+10,7.4578384634e+10,5.4582262978e+10,5.4582262978e+10
2020-03-25 00:15:00,7.5350963725e+10,7.5350963725e+10,4.1487130640e+10,4.1487130640e+10
2020-03-25 00:20:00,7.3791058009e+10,7.3791058009e+10,4.0986297580e+10,4.0986297580e+10
2020-03-25 00:25:00,7.0665287473e+10,7.0665287473e+10,3.9387107305e+10,3.9387107305e+10
2020-03-25 00:30:00,7.1256026691e+10,7.1256026691e+10,6.7233044523e+10,6.7233044523e+10
2020-03-25 00:35:00,7.7934086276e+10,7.7934086276e+10,5.8734002802e+10,5.8734002802e+10
2020-03-25 00:40:00,8.2285222777e+10,8.2285222777e+10,5.1840662895e+10,5.1840662895e+10
2020-03-25 00:45:00,7.8761200568e+10,7.8761200568e+10,5.2173856164e+10,5.2173856164e+10
2020-03-25 00:50:00,7.8021138506e+10,7.8021138506e+10,5.3312115096e+10,5.3312115096e+10
2020-03-25 00:55:00,7.0758847819e+10,7.0758847819e+10,6.2332704620e+10,6.2332704620e+10
2020-03-25 01:00:00,7.9652969145e+10,7.9652969145e+10,4.0462677641e+10,4.0462677641e+10
2020-03-25 01:05:00,8.1706720817e+10,8.1706720817e+10,4.0419600083e+10,4.0419600083e+10
2020-03-25 01:10:00,7.9204490619e+10,7.9204490619e+10,4.9759279595e+10,4.9759279595e+10
2020-03-25 01:15:00,7.3638379496e+10,7.3638379496e+10,6.7634509865e+10,6.7634509865e+10
2020-03-25 01:20:00,9.2213560158e+10,9.2213560158e+10,5.7046509789e+10,5.7046509789e+10
2020-03-25 01:25:00,8.5044714097e+10,8.5044714097e+10,5.7028149952e+10,5.7028149952e+10
2020-03-25 01:30:00,8.9434894268e+10,8.9434894268e+10,6.4543558748e+10,6.4543558748e+10
2020-03-25 01:35:00,9.6759820288e+10,9.6759820288e+10,5.9704752009e+10,5.9704752009e+10
2020-03-25 01:40:00,7.9454227876e+10,7.9454227876e+10,4.7904835750e+10,4.7904835750e+10
2020-03-25 01:45:00,7.7545216920e+10,7.7545216920e+10,4.7495275062e+10,4.7495275062e+10
2020-03-25 01:50:00,7.6554652105e+10,7.6554652105e+10,5.3953666675e+10,5.3953666675e+10
2020-03-25 01:55:00,7.3638069568e+10,7.3638069568e+10,6.5666804641e+10,6.5666804641e+10
2020-03-25 02:00:00,6.4372047808e+10,6.4372047808e+10,6.3148579182e+10,6.3148579182e+10
2020-03-25 02:05:00,5.9831502265e+10,5.9831502265e+10,4.7734068344e+10,4.7734068344e+10
2020-03-25 02:10:00,7.1077470379e+10,7.1077470379e+10,6.5417050009e+10,6.5417050009e+10
2020-03-25 02:15:00,7.0292951242e+10,7.0292951242e+10,5.5171698768e+10,5.5171698768e+10
2020-03-25 02:20:00,6.5094520729e+10,6.5094520729e+10,5.2890323583e+10,5.2890323583e+10
2020-03-25 02:25:00,6.3554929778e+10,6.3554929778e+10,7.3302507377e+10,7.3302507377e+10
2020-03-25 02:30:00,7.4724364270e+10,7.4724364270e+10,5.7641034241e+10,5.7641034241e+10
2020-03-25 02:35:00,6.4875612932e+10,6.4875612932e+10,6.0115963820e+10,6.0115963820e+10
2020-03-25 02:40:00,6.2820093106e+10,6.2820093106e+10,6.0032158376e+10,6.0032158376e+10
2020-03-25 02:45:00,6.2551554360e+10,6.2551554360e+10,6.6990314786e+10,6.6990314786e+10
2020-03-25 02:50:00,5.9884906138e+10,5.9884906138e+10,5.7844184127e+10,5.7844184127e+10
2020-03-25 02:55:00,7.3218518481e+10,7.3218518481e+10,4.6089133283e+10,4.6089133283e+10
2020-03-25 03:00:00,7.0320757466e+10,7.0320757466e+10,5.8858782143e+10,5.8858782143e+10
2020-03-25 03:05:00,7.8152317288e+10,7.8152317288e+10,3.8858811335e+10,3.8858811335e+10
2020-03-25 03:10:00,7.4587386751e+10,7.4587386751e+10,4.0428324767e+10,4.0428324767e+10
2020-03-25 03:15:00,7.1081954611e+10,7.1081954611e+10,4.5070341848e+10,4.5070341848e+10
2020-03-25 03:20:00,7.6456864129e+10,7.6456864129e+10,6.1621579093e+10,6.1621579093e+10
2020-03-25 03:25:00,6.6220156740e+10,6.6220156740e+10,6.7851456627e+10,6.7851456627e+10
2020-03-25 03:30:00,5.8192205240e+10,5.8192205240e+10,6.7304105747e+10,6.7304105747e+10
2020-03-25 03:35:00,5.9073856419e+10,5.9073856419e+10,7.0393304930e+10,7.0393304930e+10
2020-03-25 03:40:00,7.7376356173e+10,7.7376356173e+10,5.4054921003e+10,5.4054921003e+10
2020-03-25 03:45:00,6.1801928881e+10,6.1801928881e+10,5.2713431468e+10,5.2713431468e+10
2020-03-25 03:50:00,6.0520682829e+10,6.0520682829e+10,5.6290876485e+10,5.6290876485e+10
2020-03-25 03:55:00,6.0949007332e+10,6.0949007332e+10,6.5757563447e+10,6.5757563447e+10
2020-03-25 04:00:00,6.6017108591e+10,6.6017108591e+10,4.9828351225e+10,4.9828351225e+10
2020-03-25 04:05:00,6.5518708550e+10,6.5518708550e+10,4.8453997495e+10,4.8453997495e+10
2020-03-25 04:10:00,6.5911394850e+10,6.5911394850e+10,5.3708154709e+10,5.3708154709e+10
2020-03-25 04:15:00,7.2734461776e+10,7.2734461776e+10,6.9586833184e+10,6.9586833184e+10
2020-03-25 04:20:00,6.6589077655e+10,6.6589077655e+10,5.0894520436e+10,5.0894520436e+10
2020-03-25 04:25:00,5.9921120718e+10,5.9921120718e+10,4.2291403479e+10,4.2291403479e+10
2020-03-25 04:30:00,1.0099066745e+11,1.0099066745e+11,6.5336663384e+10,6.5336663384e+10
2020-03-25 04:35:00,6.8458017446e+10,6.8458017446e+10,5.1964829417e+10,5.1964829417e+10
2020-03-25 04:40:00,6.5998754796e+10,6.5998754796e+10,4.3034327735e+10,4.3034327735e+10
2020-03-25 04:45:00,7.8706929409e+10,7.8706929409e+10,4.5873936566e+10,4.5873936566e+10
2020-03-25 04:50:00,6.4054387704e+10,6.4054387704e+10,4.8124147431e+10,4.8124147431e+10
2020-03-25 04:55:00,6.8639649416e+10,6.8639649416e+10,5.4376627763e+10,5.4376627763e+10
2020-03-25 05:00:00,6.4972162081e+10,6.4972162081e+10,4.9665664544e+10,4.9665664544e+10
2020-03-25 05:05:00,5.6766936554e+10,5.6766936554e+10,5.5800056746e+10,5.5800056746e+10
2020-03-25 05:10:00,5.2861826828e+10,5.2861826828e+10,5.4517454687e+10,5.4517454687e+10
2020-03-25 05:15:00,5.4337593866e+10,5.4337593866e+10,4.5314178430e+10,4.5314178430e+10
2020-03-25 05:20:00,5.0345466885e+10,5.0345466885e+10,5.1685662380e+10,5.1685662380e+10
2020-03-25 05:25:00,5.4769666846e+10,5.4769666846e+10,4.4895090679e+10,4.4895090679e+10
2020-03-25 05:30:00,1.0371412981e+11,1.0371412981e+11,5.6471542172e+10,5.6471542172e+10
2020-03-25 05:35:00,1.2019831717e+11,1.2019831717e+11,5.5930247943e+10,5.5930247943e+10
2020-03-25 05:40:00,7.5790708528e+10,7.5790708528e+10,4.7581931853e+10,4.7581931853e+10
2020-03-25 05:45:00,7.6323192595e+10,7.6323192595e+10,5.0654419072e+10,5.0654419072e+10
2020-03-25 05:50:00,7.4691775959e+10,7.4691775959e+10,6.3006865330e+10,6.3006865330e+10
2020-03-25 05:55:00,5.9972699746e+10,5.9972699746e+10,5.7642640223e+10,5.7642640223e+10
2020-03-25 06:00:00,5.8307447581e+10,5.8307447581e+10,5.0626522187e+10,5.0626522187e+10
2020-03-25 06:05:00,7.9780269355e+10,7.9780269355e+10,5.6205734552e+10,5.6205734552e+10
2020-03-25 06:10:00,5.2635834865e+10,5.2635834865e+10,6.2183211604e+10,6.2183211604e+10
2020-03-25 06:15:00,5.3778418518e+10,5.3778418518e+10,6.9333366569e+10,6.9333366569e+10
2020-03-25 06:20:00,7.8780809419e+10,7.8780809419e+10,5.2387689162e+10,5.2387689162e+10
2020-03-25 06:25:00,8.9030978751e+10,8.9030978751e+10,5.8562349667e+10,5.8562349667e+10
2020-03-25 06:30:00,5.3035124010e+10,5.3035124010e+10,4.6904242931e+10,4.6904242931e+10
2020-03-25 06:35:00,6.4368952639e+10,6.4368952639e+10,6.5044143098e+10,6.5044143098e+10
2020-03-25 06:40:00,6.8867218031e+10,6.8867218031e+10,5.1722791797e+10,5.1722791797e+10
2020-03-25 06:45:00,6.6654405803e+10,6.6654405803e+10,6.0958199586e+10,6.0958199586e+10
2020-03-25 06:50:00,7.2736415769e+10,7.2736415769e+10,7.5573180628e+10,7.5573180628e+10
2020-03-25 06:55:00,6.5206352998e+10,6.5206352998e+10,6.1773851638e+10,6.1773851638e+10
2020-03-25 07:00:00,6.1430582991e+10,6.1430582991e+10,6.4158289407e+10,6.4158289407e+10
2020-03-25 07:05:00,5.7952595974e+10,5.7952595974e+10,6.4928646095e+10,6.4928646095e+10
2020-03-25 07:10:00,9.5341429289e+10,9.5341429289e+10,6.8895967602e+10,6.8895967602e+10
2020-03-25 07:15:00,1.2472561309e+11,1.2472561309e+11,4.8195063865e+10,4.8195063865e+10
2020-03-25 07:20:00,7.8482721530e+10,7.8482721530e+10,6.3121836534e+10,6.3121836534e+10
2020-03-25 07:25:00,5.9706643911e+10,5.9706643911e+10,7.5155919285e+10,7.5155919285e+10
2020-03-25 07:30:00,6.0217818466e+10,6.0217818466e+10,5.8521108007e+10,5.8521108007e+10
2020-03-25 07:35:00,7.6228680997e+10,7.6228680997e+10,4.9654939220e+10,4.9654939220e+10
2020-03-25 07:40:00,7.7488831121e+10,7.7488831121e+10,6.7660621035e+10,6.7660621035e+10
2020-03-25 07:45:00,8.3982048657e+10,8.3982048657e+10,6.5595185102e+10,6.5595185102e+10
2020-03-25 07:50:00,5.1514999373e+10,5.1514999373e+10,5.8597788112e+10,5.8597788112e+10
2020-03-25 07:55:00,4.4525600264e+10,4.4525600264e+10,7.1816566937e+10,7.1816566937e+10
2020-03-25 08:00:00,1.1012519337e+11,1.1012519337e+11,7.7224622340e+10,7.7224622340e+10
2020-03-25 08:05:00,1.3203758645e+11,1.3203758645e+11,5.9717480315e+10,5.9717480315e+10
2020-03-25 08:10:00,1.0457667179e+11,1.0457667179e+11,6.2032917604e+10,6.2032917604e+10
2020-03-25 08:15:00,5.7316374285e+10,5.7316374285e+10,5.7951695938e+10,5.7951695938e+10
2020-03-25 08:20:00,5.8852604095e+10,5.8852604095e+10,7.4639051409e+10,7.4639051409e+10
2020-03-25 08:25:00,5.7092754736e+10,5.7092754736e+10,7.8194074142e+10,7.8194074142e+10
2020-03-25 08:30:00,5.2948583129e+10,5.2948583129e+10,7.5420560373e+10,7.5420560373e+10
2020-03-25 08:35:00,6.1607171293e+10,6.1607171293e+10,6.8048144202e+10,6.8048144202e+10
2020-03-25 08:40:00,5.7795473680e+10,5.7795473680e+10,6.6229877288e+10,6.6229877288e+10
2020-03-25 08:45:00,6.2190886821e+10,6.2190886821e+10,7.1467703734e+10,7.1467703734e+10
2020-03-25 08:50:00,8.9955074366e+10,8.9955074366e+10,7.7322998307e+10,7.7322998307e+10
2020-03-25 08:55:00,1.3323575453e+11,1.3323575453e+11,6.3265916319e+10,6.3265916319e+10
2020-03-25 09:00:00,1.0866955141e+11,1.0866955141e+11,6.9051345886e+10,6.9051345886e+10
2020-03-25 09:05:00,7.0494575959e+10,7.0494575959e+10,7.6025717240e+10,7.6025717240e+10
2020-03-25 09:10:00,7.1427804102e+10,7.1427804102e+10,6.3415671767e+10,6.3415671767e+10
2020-03-25 09:15:00,6.4637392616e+10,6.4637392616e+10,6.0739710368e+10,6.0739710368e+10
2020-03-25 09:20:00,7.3420832205e+10,7.3420832205e+10,5.3906079784e+10,5.3906079784e+10
2020-03-25 09:25:00,7.1983008039e+10,7.1983008039e+10,5.1584548403e+10,5.1584548403e+10
2020-03-25 09:30:00,6.6875519832e+10,6.6875519832e+10,5.1214852115e+10,5.1214852115e+10
2020-03-25 09:35:00,8.0941914333e+10,8.0941914333e+10,4.2376937296e+10,4.2376937296e+10
2020-03-25 09:40:00,8.3070415134e+10,8.3070415134e+10,4.6001561714e+10,4.6001561714e+10
2020-03-25 09:45:00,8.1884738071e+10,8.1884738071e+10,4.7254649943e+10,4.7254649943e+10
2020-03-25 09:50:00,6.9273180070e+10,6.9273180070e+10,5.0781703624e+10,5.0781703624e+10
2020-03-25 09:55:00,1.1815764313e+11,1.1815764313e+11,6.1924864681e+10,6.1924864681e+10
2020-03-25 10:00:00,1.5450787332e+11,1.5450787332e+11,6.6925292407e+10,6.6925292407e+10
2020-03-25 10:05:00,1.1511715614e+11,1.1511715614e+11,6.8887672850e+10,6.8887672850e+10
2020-03-25 10:10:00,7.8298965454e+10,7.8298965454e+10,7.2531973007e+10,7.2531973007e+10
2020-03-25 10:15:00,6.7856409401e+10,6.7856409401e+10,5.2773545686e+10,5.2773545686e+10
2020-03-25 10:20:00,6.6265157685e+10,6.6265157685e+10,5.5596769200e+10,5.5596769200e+10
2020-03-25 10:25:00,5.7533578651e+10,5.7533578651e+10,5.6237431518e+10,5.6237431518e+10
2020-03-25 10:30:00,6.0489721737e+10,6.0489721737e+10,4.5799888565e+10,4.5799888565e+10
2020-03-25 10:35:00,5.6620048319e+10,5.6620048319e+10,5.9789460107e+10,5.9789460107e+10
2020-03-25 10:40:00,7.1602616191e+10,7.1602616191e+10,5.7687985800e+10,5.7687985800e+10
2020-03-25 10:45:00,7.1351112105e+10,7.1351112105e+10,5.0230197596e+10,5.0230197596e+10
2020-03-25 10:50:00,6.1047011473e+10,6.1047011473e+10,5.0828259641e+10,5.0828259641e+10
2020-03-25 10:55:00,8.5891153824e+10,8.5891153824e+10,4.6254619300e+10,4.6254619300e+10
2020-03-25 11:00:00,1.3556348139e+11,1.3556348139e+11,6.0376739566e+10,6.0376739566e+10
2020-03-25 11:05:00,8.8449947568e+10,8.8449947568e+10,3.8306013473e+10,3.8306013473e+10
2020-03-25 11:10:00,8.4770657474e+10,8.4770657474e+10,3.4065025031e+10,3.4065025031e+10
2020-03-25 11:15:00,7.5281673674e+10,7.5281673674e+10,4.1870368329e+10,4.1870368329e+10
2020-03-25 11:20:00,8.3162454727e+10,8.3162454727e+10,4.4542302962e+10,4.4542302962e+10
2020-03-25 11:25:00,8.0981482750e+10,8.0981482750e+10,4.4626905286e+10,4.4626905286e+10
2020-03-25 11:30:00,8.3512368167e+10,8.3512368167e+10,3.8902830960e+10,3.8902830960e+10
2020-03-25 11:35:00,7.9956691987e+10,7.9956691987e+10,5.6981563294e+10,5.6981563294e+10
2020-03-25 11:40:00,7.6296807113e+10,7.6296807113e+10,5.8717158087e+10,5.8717158087e+10
2020-03-25 11:45:00,1.2446774949e+11,1.2446774949e+11,5.3602251510e+10,5.3602251510e+10
2020-03-25 11:50:00,1.5196266167e+11,1.5196266167e+11,5.7421624254e+10,5.7421624254e+10
2020-03-25 11:55:00,9.0812471455e+10,9.0812471455e+10,6.6551217488e+10,6.6551217488e+10
2020-03-25 12:00:00,7.7435486091e+10,7.7435486091e+10,5.4378605326e+10,5.4378605326e+10
2020-03-25 12:05:00,7.5000780137e+10,7.5000780137e+10,5.3398555264e+10,5.3398555264e+10
2020-03-25 12:10:00,7.1954339091e+10,7.1954339091e+10,6.8293606204e+10,6.8293606204e+10
2020-03-25 12:15:00,7.0573691358e+10,7.0573691358e+10,6.4332096438e+10,6.4332096438e+10
2020-03-25 12:20:00,7.3083984833e+10,7.3083984833e+10,5.5828610640e+10,5.5828610640e+10
2020-03-25 12:25:00,8.0723182138e+10,8.0723182138e+10,5.0651472037e+10,5.0651472037e+10
2020-03-25 12:30:00,8.6382328510e+10,8.6382328510e+10,5.4712677270e+10,5.4712677270e+10
2020-03-25 12:35:00,1.3791763888e+11,1.3791763888e+11,8.1929175889e+10,8.1929175889e+10
2020-03-25 12:40:00,1.0209130644e+11,1.0209130644e+11,6.0349734466e+10,6.0349734466e+10
2020-03-25 12:45:00,7.7470350681e+10,7.7470350681e+10,7.0931851813e+10,7.0931851813e+10
