DATE,GRGC,GRGC_peak,GCGR,GCGR_peak
2020-03-15 19:55:00,2.0790193237e+09,2.0790193237e+09,3.0860509785e+09,3.0860509785e+09
2020-03-15 20:00:00,2.5102046332e+09,2.5102046332e+09,3.1061111274e+09,3.1061111274e+09
2020-03-15 20:05:00,2.3804516605e+09,2.3804516605e+09,2.6049276627e+09,2.6049276627e+09
2020-03-15 20:10:00,3.5624121100e+09,3.5624121100e+09,2.9459441774e+09,2.9459441774e+09
2020-03-15 20:15:00,2.7944250110e+09,2.7944250110e+09,2.4622453687e+09,2.4622453687e+09
2020-03-15 20:20:00,3.5919256467e+09,3.5919256467e+09,2.5389127808e+09,2.5389127808e+09
2020-03-15 20:25:00,2.3980939449e+09,2.3980939449e+09,2.6539768880e+09,2.6539768880e+09
2020-03-15 20:30:00,2.2775082906e+09,2.2775082906e+09,2.6745923772e+09,2.6745923772e+09
2020-03-15 20:35:00,2.6745275783e+09,2.6745275783e+09,2.4585265042e+09,2.4585265042e+09
2020-03-15 20:40:00,2.5584697713e+09,2.5584697713e+09,2.1142814176e+09,2.1142814176e+09
2020-03-15 20:45:00,2.7038903934e+09,2.7038903934e+09,2.5413245237e+09,2.5413245237e+09
2020-03-15 20:50:00,2.7481269998e+09,2.7481269998e+09,3.0135387078e+09,3.0135387078e+09
2020-03-15 20:55:00,2.1717870538e+09,2.1717870538e+09,2.7466608067e+09,2.7466608067e+09
2020-03-15 21:00:00,2.1143942327e+09,2.1143942327e+09,2.1538219659e+09,2.1538219659e+09
2020-03-15 21:05:00,2.7709308434e+09,2.7709308434e+09,1.5815685078e+09,1.5815685078e+09
2020-03-15 21:10:00,2.4160445762e+09,2.4160445762e+09,2.1423018941e+09,2.1423018941e+09
2020-03-15 21:15:00,2.1379909341e+09,2.1379909341e+09,2.0113774995e+09,2.0113774995e+09
2020-03-15 21:20:00,2.4802469827e+09,2.4802469827e+09,2.3041184941e+09,2.3041184941e+09
2020-03-15 21:25:00,2.5971548912e+09,2.5971548912e+09,2.4283515129e+09,2.4283515129e+09
2020-03-15 21:30:00,3.2044917987e+09,3.2044917987e+09,2.4574137267e+09,2.4574137267e+09
2020-03-15 21:35:00,3.4314185283e+09,3.4314185283e+09,2.3225000475e+09,2.3225000475e+09
2020-03-15 21:40:00,2.8011723714e+09,2.8011723714e+09,2.2997871517e+09,2.2997871517e+09
2020-03-15 21:45:00,3.9465685870e+09,3.9465685870e+09,2.8729482566e+09,2.8729482566e+09
2020-03-15 21:50:00,3.7966130813e+09,3.7966130813e+09,2.9191312188e+09,2.9191312188e+09
2020-03-15 21:55:00,4.6216485311e+09,4.6216485311e+09,2.2359357001e+09,2.2359357001e+09
2020-03-15 22:00:00,5.0066797788e+09,5.0066797788e+09,2.4221337181e+09,2.4221337181e+09
2020-03-15 22:05:00,4.8021464218e+09,4.8021464218e+09,2.6026253795e+09,2.6026253795e+09
2020-03-15 22:10:00,4.7028022152e+09,4.7028022152e+09,2.5617066530e+09,2.5617066530e+09
2020-03-15 22:15:00,4.6743424124e+09,4.6743424124e+09,2.3339943573e+09,2.3339943573e+09
2020-03-15 22:20:00,5.1812496711e+09,5.1812496711e+09,2.5690511873e+09,2.5690511873e+09
2020-03-15 22:25:00,4.5751659753e+09,4.5751659753e+09,2.1810477316e+09,2.1810477316e+09
2020-03-15 22:30:00,4.2368236792e+09,4.2368236792e+09,2.0444027885e+09,2.0444027885e+09
2020-03-15 22:35:00,5.0260404614e+09,5.0260404614e+09,2.7310623992e+09,2.7310623992e+09
2020-03-15 22:40:00,4.6871207579e+09,4.6871207579e+09,2.0762752368e+09,2.0762752368e+09
2020-03-15 22:45:00,3.9986109732e+09,3.9986109732e+09,2.4345370246e+09,2.4345370246e+09
2020-03-15 22:50:00,4.6207287774e+09,4.6207287774e+09,2.0253306431e+09,2.0253306431e+09
2020-03-15 22:55:00,5.1974544010e+09,5.1974544010e+09,2.1966024380e+09,2.1966024380e+09
2020-03-15 23:00:00,4.6413514341e+09,4.6413514341e+09,2.3392980073e+09,2.3392980073e+09
2020-03-15 23:05:00,4.6054735241e+09,4.6054735241e+09,2.4625283968e+09,2.4625283968e+09
2020-03-15 23:10:00,5.0986560362e+09,5.0986560362e+09,2.6191873256e+09,2.6191873256e+09
2020-03-15 23:15:00,4.0411657343e+09,4.0411657343e+09,2.7931642825e+09,2.7931642825e+09
2020-03-15 23:20:00,5.2815113640e+09,5.2815113640e+09,2.9686431445e+09,2.9686431445e+09
2020-03-15 23:25:00,4.5022836292e+09,4.5022836292e+09,2.2702743967e+09,2.2702743967e+09
2020-03-15 23:30:00,3.7132290121e+09,3.7132290121e+09,2.1035174687e+09,2.1035174687e+09
2020-03-15 23:35:00,4.5288581232e+09,4.5288581232e+09,2.0314791763e+09,2.0314791763e+09
2020-03-15 23:40:00,3.2563222993e+09,3.2563222993e+09,2.2895490731e+09,2.2895490731e+09
2020-03-15 23:45:00,2.6908950548e+09,2.6908950548e+09,2.7216107479e+09,2.7216107479e+09
2020-03-15 23:50:00,3.3304119750e+09,3.3304119750e+09,2.1292466419e+09,2.1292466419e+09
2020-03-15 23:55:00,3.1431187303e+09,3.1431187303e+09,1.8094024685e+09,1.8094024685e+09
2020-03-16 00:00:00,2.6678476380e+09,2.6678476380e+09,1.9318506105e+09,1.9318506105e+09
2020-03-16 22:05:00,4.6919414247e+09,4.6919414247e+09,2.2352680861e+09,2.2352680861e+09
2020-03-16 22:10:00,3.5529384815e+09,3.5529384815e+09,2.4848012221e+09,2.4848012221e+09
2020-03-16 22:15:00,3.2148178857e+09,3.2148178857e+09,3.0859048209e+09,3.0859048209e+09
2020-03-16 22:20:00,3.1405505288e+09,3.1405505288e+09,3.0176128665e+09,3.0176128665e+09
2020-03-16 22:25:00,3.6602922764e+09,3.6602922764e+09,2.5292859411e+09,2.5292859411e+09
2020-03-16 22:30:00,2.8722249914e+09,2.8722249914e+09,2.4869022536e+09,2.4869022536e+09
2020-03-16 22:35:00,3.5200120709e+09,3.5200120709e+09,2.5422253015e+09,2.5422253015e+09
2020-03-16 22:40:00,4.3105889365e+09,4.3105889365e+09,2.5859666127e+09,2.5859666127e+09
2020-03-16 22:45:00,3.4770851183e+09,3.4770851183e+09,2.7232734836e+09,2.7232734836e+09
2020-03-16 22:50:00,2.8716447942e+09,2.8716447942e+09,2.1332570911e+09,2.1332570911e+09
2020-03-16 22:55:00,3.1543950483e+09,3.1543950483e+09,2.5022123615e+09,2.5022123615e+09
2020-03-16 23:00:00,1.7181497295e+09,1.7181497295e+09,2.0684569175e+09,2.0684569175e+09
2020-03-16 23:05:00,2.0059169159e+09,2.0059169159e+09,2.5689072141e+09,2.5689072141e+09
2020-03-16 23:10:00,1.9440108789e+09,1.9440108789e+09,2.7251380622e+09,2.7251380622e+09
2020-03-16 23:15:00,1.9417502660e+09,1.9417502660e+09,2.8026092478e+09,2.8026092478e+09
2020-03-16 23:20:00,2.8375883668e+09,2.8375883668e+09,3.0353345165e+09,3.0353345165e+09
2020-03-16 23:25:00,1.9520423859e+09,1.9520423859e+09,2.2413823868e+09,2.2413823868e+09
2020-03-16 23:30:00,2.7937003557e+09,2.7937003557e+09,1.7162167415e+09,1.7162167415e+09
2020-03-16 23:35:00,2.8110078288e+09,2.8110078288e+09,2.2696924875e+09,2.2696924875e+09
2020-03-16 23:40:00,3.0818533597e+09,3.0818533597e+09,2.2254162720e+09,2.2254162720e+09
2020-03-16 23:45:00,3.8117827479e+09,3.8117827479e+09,2.7379316367e+09,2.7379316367e+09
2020-03-16 23:50:00,3.1771682552e+09,3.1771682552e+09,2.5775008955e+09,2.5775008955e+09
2020-03-16 23:55:00,3.0801564161e+09,3.0801564161e+09,2.9288205783e+09,2.9288205783e+09
2020-03-17 00:00:00,2.1716209199e+09,2.1716209199e+09,2.9996097205e+09,2.9996097205e+09
2020-03-17 00:05:00,2.8243668396e+09,2.8243668396e+09,2.7698603928e+09,2.7698603928e+09
2020-03-17 00:10:00,3.5502593078e+09,3.5502593078e+09,2.5954947508e+09,2.5954947508e+09
2020-03-17 00:15:00,3.2237977564e+09,3.2237977564e+09,2.6915633159e+09,2.6915633159e+09
2020-03-17 00:20:00,3.1155877969e+09,3.1155877969e+09,2.0553702356e+09,2.0553702356e+09
2020-03-17 00:25:00,3.3154035557e+09,3.3154035557e+09,2.1382247209e+09,2.1382247209e+09
2020-03-17 00:30:00,2.8047890550e+09,2.8047890550e+09,1.4598259958e+09,1.4598259958e+09
2020-03-17 00:35:00,3.9401184036e+09,3.9401184036e+09,1.6250694768e+09,1.6250694768e+09
2020-03-17 00:40:00,3.1536334578e+09,3.1536334578e+09,1.5661396097e+09,1.5661396097e+09
2020-03-17 00:45:00,2.8812494997e+09,2.8812494997e+09,1.8294283279e+09,1.8294283279e+09
2020-03-17 00:50:00,3.3846961423e+09,3.3846961423e+09,1.9955533398e+09,1.9955533398e+09
2020-03-17 00:55:00,3.3670497074e+09,3.3670497074e+09,1.5900055199e+09,1.5900055199e+09
2020-03-17 01:00:00,3.0317483918e+09,3.0317483918e+09,1.7488162622e+09,1.7488162622e+09
2020-03-17 01:05:00,5.1194057509e+09,5.1194057509e+09,1.3853805756e+09,1.3853805756e+09
2020-03-17 01:10:00,3.1921295689e+09,3.1921295689e+09,1.4007603198e+09,1.4007603198e+09
2020-03-17 01:15:00,3.0901791330e+09,3.0901791330e+09,1.4967278691e+09,1.4967278691e+09
2020-03-17 01:20:00,3.2887583700e+09,3.2887583700e+09,1.9302284235e+09,1.9302284235e+09
2020-03-17 01:25:00,3.0229892560e+09,3.0229892560e+09,1.3468164031e+09,1.3468164031e+09
2020-03-17 01:30:00,2.7739384862e+09,2.7739384862e+09,1.6783844613e+09,1.6783844613e+09
2020-03-17 01:35:00,2.9214884662e+09,2.9214884662e+09,1.2841050430e+09,1.2841050430e+09
2020-03-17 01:40:00,1.9120281840e+09,1.9120281840e+09,1.4139748113e+09,1.4139748113e+09
2020-03-17 01:45:00,1.9097391110e+09,1.9097391110e+09,1.5522395826e+09,1.5522395826e+09
2020-03-17 01:50:00,2.6438281216e+09,2.6438281216e+09,1.6071332347e+09,1.6071332347e+09
2020-03-17 01:55:00,2.3914596620e+09,2.3914596620e+09,1.9858995903e+09,1.9858995903e+09
2020-03-17 02:00:00,2.1565313058e+09,2.1565313058e+09,1.6187172168e+09,1.6187172168e+09
2020-03-17 02:05:00,2.3209550937e+09,2.3209550937e+09,1.5532973855e+09,1.5532973855e+09
2020-03-17 02:10:00,2.7199201124e+09,2.7199201124e+09,1.5241763219e+09,1.5241763219e+09
2020-03-17 02:15:00,2.4948499488e+09,2.4948499488e+09,1.7679918703e+09,1.7679918703e+09
2020-03-17 02:20:00,3.0726075343e+09,3.0726075343e+09,1.4670780849e+09,1.4670780849e+09
2020-03-17 02:25:00,2.5522021962e+09,2.5522021962e+09,1.5282286743e+09,1.5282286743e+09
2020-03-17 02:30:00,2.8469305291e+09,2.8469305291e+09,1.5869849235e+09,1.5869849235e+09
2020-03-17 02:35:00,3.8691643798e+09,3.8691643798e+09,1.3695524459e+09,1.3695524459e+09
2020-03-17 02:40:00,2.5341411452e+09,2.5341411452e+09,1.4376462622e+09,1.4376462622e+09
2020-03-17 02:45:00,1.9814015057e+09,1.9814015057e+09,1.4397167644e+09,1.4397167644e+09
2020-03-17 02:50:00,3.0209061837e+09,3.0209061837e+09,1.4324432784e+09,1.4324432784e+09
2020-03-17 02:55:00,1.9722550838e+09,1.9722550838e+09,1.2750579670e+09,1.2750579670e+09
2020-03-17 03:00:00,2.0895232273e+09,2.0895232273e+09,1.4010207392e+09,1.4010207392e+09
2020-03-17 03:05:00,2.9458356495e+09,2.9458356495e+09,1.2838109658e+09,1.2838109658e+09
2020-03-17 03:10:00,3.5470087945e+09,3.5470087945e+09,1.6927688229e+09,1.6927688229e+09
2020-03-17 03:15:00,1.8622322582e+09,1.8622322582e+09,1.9503502847e+09,1.9503502847e+09
2020-03-17 03:20:00,3.7629365244e+09,3.7629365244e+09,1.7369825935e+09,1.7369825935e+09
2020-03-17 03:25:00,2.5943904376e+09,2.5943904376e+09,1.9215802905e+09,1.9215802905e+09
2020-03-17 03:30:00,2.1579007448e+09,2.1579007448e+09,2.0580452321e+09,2.0580452321e+09
2020-03-17 03:35:00,3.0233169607e+09,3.0233169607e+09,1.6472439257e+09,1.6472439257e+09
2020-03-17 03:40:00,2.7308754034e+09,2.7308754034e+09,1.8978050624e+09,1.8978050624e+09
2020-03-17 03:45:00,2.1949731605e+09,2.1949731605e+09,1.7999578703e+09,1.7999578703e+09
2020-03-17 03:50:00,3.0802713960e+09,3.0802713960e+09,1.7268109047e+09,1.7268109047e+09
2020-03-17 03:55:00,2.1334168146e+09,2.1334168146e+09,1.6301181657e+09,1.6301181657e+09
2020-03-17 04:00:00,2.3683662802e+09,2.3683662802e+09,2.3696370184e+09,2.3696370184e+09
2020-03-17 04:05:00,3.4624538469e+09,3.4624538469e+09,1.6745979696e+09,1.6745979696e+09
2020-03-17 04:10:00,2.7104826825e+09,2.7104826825e+09,2.1335398662e+09,2.1335398662e+09
2020-03-17 04:15:00,2.4051531334e+09,2.4051531334e+09,2.6129220172e+09,2.6129220172e+09
2020-03-17 04:20:00,3.6683626162e+09,3.6683626162e+09,1.8887722114e+09,1.8887722114e+09
2020-03-17 04:25:00,3.5488431547e+09,3.5488431547e+09,1.7724778304e+09,1.7724778304e+09
2020-03-17 04:30:00,2.6976713130e+09,2.6976713130e+09,2.4760667560e+09,2.4760667560e+09
2020-03-17 04:35:00,3.6864010904e+09,3.6864010904e+09,1.8796525384e+09,1.8796525384e+09
2020-03-17 04:40:00,3.8402722361e+09,3.8402722361e+09,1.8424880267e+09,1.8424880267e+09
2020-03-17 04:45:00,2.3612203492e+09,2.3612203492e+09,1.9797590836e+09,1.9797590836e+09
2020-03-17 04:50:00,3.6938616717e+09,3.6938616717e+09,2.1408226680e+09,2.1408226680e+09
2020-03-17 04:55:00,2.2522725902e+09,2.2522725902e+09,2.7373074673e+09,2.7373074673e+09
2020-03-17 05:00:00,2.2225062641e+09,2.2225062641e+09,2.0759538862e+09,2.0759538862e+09
2020-03-17 05:05:00,3.1471502839e+09,3.1471502839e+09,2.1665503975e+09,2.1665503975e+09
2020-03-17 05:10:00,3.3500004431e+09,3.3500004431e+09,1.8782209729e+09,1.8782209729e+09
2020-03-17 05:15:00,2.4045564897e+09,2.4045564897e+09,3.0873134588e+09,3.0873134588e+09
2020-03-17 05:20:00,4.0080636549e+09,4.0080636549e+09,2.6961204800e+09,2.6961204800e+09
2020-03-17 05:25:00,3.1301778013e+09,3.1301778013e+09,1.9321507712e+09,1.9321507712e+09
2020-03-17 05:30:00,2.5820097526e+09,2.5820097526e+09,1.7225059860e+09,1.7225059860e+09
2020-03-17 05:35:00,2.8525585599e+09,2.8525585599e+09,2.6146990499e+09,2.6146990499e+09
2020-03-17 05:40:00,4.5697592590e+09,4.5697592590e+09,1.8500520296e+09,1.8500520296e+09
2020-03-17 05:45:00,3.1986707363e+09,3.1986707363e+09,3.4901244497e+09,3.4901244497e+09
2020-03-17 05:50:00,3.2032292341e+09,3.2032292341e+09,2.9783429193e+09,2.9783429193e+09
2020-03-17 05:55:00,3.0491467124e+09,3.0491467124e+09,2.2380072232e+09,2.2380072232e+09
2020-03-17 06:00:00,2.6528018217e+09,2.6528018217e+09,1.4722847850e+09,1.4722847850e+09
2020-03-17 06:05:00,3.8201571416e+09,3.8201571416e+09,1.9037588793e+09,1.9037588793e+09
2020-03-17 06:10:00,3.2058781761e+09,3.2058781761e+09,2.1607804204e+09,2.1607804204e+09
2020-03-17 06:15:00,3.0264451181e+09,3.0264451181e+09,2.5589588659e+09,2.5589588659e+09
2020-03-17 06:20:00,3.9480055481e+09,3.9480055481e+09,2.0320751063e+09,2.0320751063e+09
2020-03-17 06:25:00,3.9776189029e+09,3.9776189029e+09,1.2692522690e+09,1.2692522690e+09
2020-03-17 06:30:00,3.0558311707e+09,3.0558311707e+09,1.1539997871e+09,1.1539997871e+09
2020-03-17 06:35:00,3.5967452826e+09,3.5967452826e+09,1.9154262845e+09,1.9154262845e+09
2020-03-17 06:40:00,3.4411110990e+09,3.4411110990e+09,2.9424991210e+09,2.9424991210e+09
2020-03-17 06:45:00,2.7344871294e+09,2.7344871294e+09,2.3170390704e+09,2.3170390704e+09
2020-03-17 06:50:00,3.0173001336e+09,3.0173001336e+09,2.1260314813e+09,2.1260314813e+09
2020-03-17 06:55:00,3.2356300186e+09,3.2356300186e+09,1.7684405232e+09,1.7684405232e+09
2020-03-17 07:00:00,2.5937050114e+09,2.5937050114e+09,1.5718055963e+09,1.5718055963e+09
2020-03-17 07:05:00,3.6768301687e+09,3.6768301687e+09,2.6967993757e+09,2.6967993757e+09
2020-03-17 07:10:00,3.2713718445e+09,3.2713718445e+09,2.2211392625e+09,2.2211392625e+09
2020-03-17 07:15:00,3.1988298328e+09,3.1988298328e+09,2.6714796249e+09,2.6714796249e+09
2020-03-17 07:20:00,3.5241970156e+09,3.5241970156e+09,2.4323853825e+09,2.4323853825e+09
2020-03-17 07:25:00,3.6080828978e+09,3.6080828978e+09,1.9891927527e+09,1.9891927527e+09
2020-03-17 07:30:00,2.9067197049e+09,2.9067197049e+09,2.4306606167e+09,2.4306606167e+09
2020-03-17 07:35:00,4.0248665730e+09,4.0248665730e+09,1.8994103255e+09,1.8994103255e+09
2020-03-17 07:40:00,4.0893575636e+09,4.0893575636e+09,1.8328519128e+09,1.8328519128e+09
2020-03-17 07:45:00,3.4140852904e+09,3.4140852904e+09,2.5409424993e+09,2.5409424993e+09
2020-03-17 07:50:00,3.9678345053e+09,3.9678345053e+09,2.0657366575e+09,2.0657366575e+09
2020-03-17 07:55:00,3.5569545646e+09,3.5569545646e+09,2.4323974690e+09,2.4323974690e+09
2020-03-17 08:00:00,2.8528993060e+09,2.8528993060e+09,2.9042921194e+09,2.9042921194e+09
2020-03-17 08:05:00,3.3525802422e+09,3.3525802422e+09,2.4317642994e+09,2.4317642994e+09
2020-03-17 08:10:00,3.9414243009e+09,3.9414243009e+09,2.2335928098e+09,2.2335928098e+09
2020-03-17 08:15:00,3.0061734040e+09,3.0061734040e+09,2.2464067084e+09,2.2464067084e+09
2020-03-17 08:20:00,3.7422989601e+09,3.7422989601e+09,2.2950481195e+09,2.2950481195e+09
2020-03-17 08:25:00,3.6805320612e+09,3.6805320612e+09,2.0032035189e+09,2.0032035189e+09
2020-03-17 08:30:00,3.2692362334e+09,3.2692362334e+09,2.1558212207e+09,2.1558212207e+09
2020-03-17 08:35:00,4.7906094652e+09,4.7906094652e+09,1.7128377744e+09,1.7128377744e+09
2020-03-17 08:40:00,4.2963516493e+09,4.2963516493e+09,1.7158875743e+09,1.7158875743e+09
2020-03-17 08:45:00,3.9964998311e+09,3.9964998311e+09,2.1746577148e+09,2.1746577148e+09
2020-03-17 08:50:00,3.2868123555e+09,3.2868123555e+09,2.8792311439e+09,2.8792311439e+09
2020-03-17 08:55:00,2.8745758788e+09,2.8745758788e+09,2.1928105704e+09,2.1928105704e+09
2020-03-17 09:00:00,3.3646226440e+09,3.3646226440e+09,1.5961970169e+09,1.5961970169e+09
2020-03-17 09:05:00,4.3251821200e+09,4.3251821200e+09,2.7602589544e+09,2.7602589544e+09
2020-03-17 09:10:00,3.9166832456e+09,3.9166832456e+09,1.9059225497e+09,1.9059225497e+09
2020-03-17 09:15:00,4.2694745623e+09,4.2694745623e+09,1.9109893204e+09,1.9109893204e+09
2020-03-17 09:20:00,2.8157204913e+09,2.8157204913e+09,2.5609075225e+09,2.5609075225e+09
2020-03-17 09:25:00,3.7511338364e+09,3.7511338364e+09,2.7293302084e+09,2.7293302084e+09
2020-03-17 09:30:00,3.9504725844e+09,3.9504725844e+09,2.9894741959e+09,2.9894741959e+09
2020-03-17 09:35:00,3.8582690249e+09,3.8582690249e+09,1.8065862285e+09,1.8065862285e+09
2020-03-17 09:40:00,3.4331801002e+09,3.4331801002e+09,1.6332736107e+09,1.6332736107e+09
2020-03-17 09:45:00,3.1497933236e+09,3.1497933236e+09,1.9443330335e+09,1.9443330335e+09
2020-03-17 09:50:00,3.9006749758e+09,3.9006749758e+09,2.3675227663e+09,2.3675227663e+09
2020-03-17 09:55:00,3.7194856121e+09,3.7194856121e+09,2.5694582858e+09,2.5694582858e+09
2020-03-17 10:00:00,4.4365647564e+09,4.4365647564e+09,2.3256452819e+09,2.3256452819e+09
2020-03-17 10:05:00,3.9741676043e+09,3.9741676043e+09,2.0762913421e+09,2.0762913421e+09
2020-03-17 10:10:00,4.0403284536e+09,4.0403284536e+09,2.2022497031e+09,2.2022497031e+09
2020-03-17 10:15:00,3.4053325727e+09,3.4053325727e+09,2.5033509735e+09,2.5033509735e+09
2020-03-17 10:20:00,5.0823099286e+09,5.0823099286e+09,2.1753371635e+09,2.1753371635e+09
2020-03-17 10:25:00,5.3002026308e+09,5.3002026308e+09,2.9778782518e+09,2.9778782518e+09
2020-03-17 10:30:00,4.4405603051e+09,4.4405603051e+09,2.4703348545e+09,2.4703348545e+09
2020-03-17 10:35:00,3.8330468723e+09,3.8330468723e+09,1.7537042757e+09,1.7537042757e+09
2020-03-17 10:40:00,3.6481432208e+09,3.6481432208e+09,1.5052452995e+09,1.5052452995e+09
2020-03-17 10:45:00,3.3259379004e+09,3.3259379004e+09,1.7855531174e+09,1.7855531174e+09
2020-03-17 10:50:00,4.8487201637e+09,4.8487201637e+09,1.8928944055e+09,1.8928944055e+09
2020-03-17 10:55:00,3.8768205664e+09,3.8768205664e+09,2.1105134562e+09,2.1105134562e+09
2020-03-17 11:00:00,3.5503038677e+09,3.5503038677e+09,2.6979599010e+09,2.6979599010e+09
2020-03-17 11:05:00,4.4457238481e+09,4.4457238481e+09,1.7381931982e+09,1.7381931982e+09
2020-03-17 11:10:00,4.6990421638e+09,4.6990421638e+09,1.9595669307e+09,1.9595669307e+09
2020-03-17 11:15:00,4.2025749554e+09,4.2025749554e+09,1.4584561201e+09,1.4584561201e+09
2020-03-17 11:20:00,4.1714850820e+09,4.1714850820e+09,1.9028098284e+09,1.9028098284e+09
2020-03-17 11:25:00,4.2153097524e+09,4.2153097524e+09,1.9030410922e+09,1.9030410922e+09
2020-03-17 11:30:00,3.1358232159e+09,3.1358232159e+09,1.9835807803e+09,1.9835807803e+09
2020-03-17 11:35:00,3.0288049556e+09,3.0288049556e+09,2.5738997351e+09,2.5738997351e+09
2020-03-17 11:40:00,3.1719659302e+09,3.1719659302e+09,2.6435774428e+09,2.6435774428e+09
2020-03-17 11:45:00,2.9823216829e+09,2.9823216829e+09,2.0650767676e+09,2.0650767676e+09
2020-03-17 11:50:00,3.7036046075e+09,3.7036046075e+09,2.7658266696e+09,2.7658266696e+09
2020-03-17 11:55:00,3.5113858881e+09,3.5113858881e+09,3.2771471375e+09,3.2771471375e+09
2020-03-17 12:00:00,2.8607651329e+09,2.8607651329e+09,3.4266894689e+09,3.4266894689e+09
2020-03-17 12:05:00,2.8327705487e+09,2.8327705487e+09,2.1983184622e+09,2.1983184622e+09
2020-03-17 12:10:00,3.5639987708e+09,3.5639987708e+09,2.4428624189e+09,2.4428624189e+09
2020-03-17 12:15:00,3.3757946693e+09,3.3757946693e+09,2.1488685802e+09,2.1488685802e+09
2020-03-17 12:20:00,3.0998594678e+09,3.0998594678e+09,2.3962975348e+09,2.3962975348e+09
2020-03-17 12:25:00,3.4743215884e+09,3.4743215884e+09,2.6160790216e+09,2.6160790216e+09
2020-03-17 12:30:00,2.5963422578e+09,2.5963422578e+09,2.5820702575e+09,2.5820702575e+09
2020-03-17 12:35:00,3.7175658036e+09,3.7175658036e+09,2.1965655104e+09,2.1965655104e+09
2020-03-17 12:40:00,2.7145336432e+09,2.7145336432e+09,2.1899744272e+09,2.1899744272e+09
2020-03-17 12:45:00,2.1022181264e+09,2.1022181264e+09,2.6667760686e+09,2.6667760686e+09
2020-03-17 12:50:00,3.0059672394e+09,3.0059672394e+09,2.2166545058e+09,2.2166545058e+09
2020-03-17 12:55:00,2.9174951725e+09,2.9174951725e+09,2.5787278652e+09,2.5787278652e+09
2020-03-17 13:00:00,2.3351320216e+09,2.3351320216e+09,1.8295830386e+09,1.8295830386e+09
2020-03-17 13:05:00,3.0807403578e+09,3.0807403578e+09,1.1979186258e+09,1.1979186258e+09
2020-03-17 13:10:00,2.2347301541e+09,2.2347301541e+09,1.4797111190e+09,1.4797111190e+09
2020-03-17 13:15:00,2.1375299654e+09,2.1375299654e+09,1.5079806249e+09,1.5079806249e+09
2020-03-17 13:20:00,3.6646626182e+09,3.6646626182e+09,2.4783159916e+09,2.4783159916e+09
2020-03-17 13:25:00,3.2305111135e+09,3.2305111135e+09,2.2810238775e+09,2.2810238775e+09
2020-03-17 13:30:00,2.4146792100e+09,2.4146792100e+09,2.5025658845e+09,2.5025658845e+09
2020-03-17 13:35:00,2.5518825043e+09,2.5518825043e+09,1.9925887348e+09,1.9925887348e+09
2020-03-17 13:40:00,3.0529962284e+09,3.0529962284e+09,2.0690529316e+09,2.0690529316e+09
2020-03-17 13:45:00,3.0800035455e+09,3.0800035455e+09,1.8027243677e+09,1.8027243677e+09
2020-03-17 13:50:00,2.6806801387e+09,2.6806801387e+09,2.2024757253e+09,2.2024757253e+09
2020-03-17 13:55:00,2.9915178095e+09,2.9915178095e+09,2.2586578626e+09,2.2586578626e+09
2020-03-17 14:00:00,3.1333203927e+09,3.1333203927e+09,2.7429469589e+09,2.7429469589e+09
2020-03-17 14:05:00,2.8219332002e+09,2.8219332002e+09,2.4556211301e+09,2.4556211301e+09
2020-03-17 14:10:00,3.1582322288e+09,3.1582322288e+09,1.8534893237e+09,1.8534893237e+09
2020-03-17 14:15:00,4.1999063351e+09,4.1999063351e+09,2.5830438210e+09,2.5830438210e+09
2020-03-17 14:20:00,3.5981561523e+09,3.5981561523e+09,3.5200021545e+09,3.5200021545e+09
2020-03-17 14:25:00,2.9602119830e+09,2.9602119830e+09,2.1902713379e+09,2.1902713379e+09
2020-03-17 14:30:00,2.4563822445e+09,2.4563822445e+09,2.3433106285e+09,2.3433106285e+09
2020-03-17 14:35:00,3.4322871432e+09,3.4322871432e+09,2.4897685832e+09,2.4897685832e+09
2020-03-17 14:40:00,3.0079993149e+09,3.0079993149e+09,2.1076161527e+09,2.1076161527e+09
2020-03-17 14:45:00,2.6529795573e+09,2.6529795573e+09,2.5545888320e+09,2.5545888320e+09
2020-03-17 14:50:00,2.4271002593e+09,2.4271002593e+09,1.9446352841e+09,1.9446352841e+09
2020-03-17 14:55:00,2.4691406090e+09,2.4691406090e+09,2.3469514757e+09,2.3469514757e+09
2020-03-17 15:00:00,1.9752206364e+09,1.9752206364e+09,2.6381774288e+09,2.6381774288e+09
2020-03-17 15:05:00,2.1081084953e+09,2.1081084953e+09,2.2544546704e+09,2.2544546704e+09
2020-03-17 15:10:00,2.1558005028e+09,2.1558005028e+09,2.1357433992e+09,2.1357433992e+09
2020-03-17 15:15:00,1.6266094986e+09,1.6266094986e+09,2.8878557003e+09,2.8878557003e+09
2020-03-17 15:20:00,2.3447825212e+09,2.3447825212e+09,2.0354101376e+09,2.0354101376e+09
2020-03-17 15:25:00,2.2867546060e+09,2.2867546060e+09,1.6952878873e+09,1.6952878873e+09
2020-03-17 15:30:00,2.0239331412e+09,2.0239331412e+09,1.6282286102e+09,1.6282286102e+09
2020-03-17 15:35:00,2.4651449050e+09,2.4651449050e+09,1.5628988220e+09,1.5628988220e+09
2020-03-17 15:40:00,2.3882165780e+09,2.3882165780e+09,1.4845968322e+09,1.4845968322e+09
2020-03-17 15:45:00,2.2295732623e+09,2.2295732623e+09,1.7456507221e+09,1.7456507221e+09
