DATE,ATHR,ATHR_peak,HRAT,ATHR_peak
2020-03-15 19:45:00,2.0748673663e+06,2.0748673663e+06,9.4484199003e+05,9.4484199003e+05
2020-03-15 19:50:00,1.9307790642e+06,1.9307790642e+06,1.0345621232e+06,1.0345621232e+06
2020-03-15 19:55:00,1.7255280869e+06,1.7255280869e+06,9.2536453351e+05,9.2536453351e+05
2020-03-15 20:00:00,1.6022146833e+06,1.6022146833e+06,1.0965470158e+06,1.0965470158e+06
2020-03-15 20:05:00,1.7751140907e+06,1.7751140907e+06,9.1813362295e+05,9.1813362295e+05
2020-03-15 20:10:00,2.3073449839e+06,2.3073449839e+06,9.7075151324e+05,9.7075151324e+05
2020-03-15 20:15:00,2.5574692876e+06,2.5574692876e+06,9.7474500978e+05,9.7474500978e+05
2020-03-15 20:20:00,2.3873639260e+06,2.3873639260e+06,9.5910798987e+05,9.5910798987e+05
2020-03-15 20:25:00,2.9904440260e+06,2.9904440260e+06,1.0705416046e+06,1.0705416046e+06
2020-03-15 20:30:00,4.7637745758e+06,4.7637745758e+06,1.0230983948e+06,1.0230983948e+06
2020-03-15 20:35:00,5.3573070805e+06,5.3573070805e+06,1.0231822002e+06,1.0231822002e+06
2020-03-15 20:40:00,5.4504543568e+06,5.4504543568e+06,9.8706550560e+05,9.8706550560e+05
2020-03-15 20:45:00,9.6838485118e+06,9.6838485118e+06,1.0535037058e+06,1.0535037058e+06
2020-03-15 20:50:00,1.0136679630e+07,1.0136679630e+07,9.7682204551e+05,9.7682204551e+05
2020-03-15 20:55:00,1.1751315303e+07,1.1751315303e+07,9.3852923129e+05,9.3852923129e+05
2020-03-15 21:00:00,1.0443396043e+07,1.0443396043e+07,1.0605548298e+06,1.0605548298e+06
2020-03-15 21:05:00,6.5686845516e+06,6.5686845516e+06,1.0082794673e+06,1.0082794673e+06
2020-03-15 21:10:00,4.2190224035e+06,4.2190224035e+06,9.6783326487e+05,9.6783326487e+05
2020-03-15 21:15:00,2.2128594903e+06,2.2128594903e+06,9.3665740960e+05,9.3665740960e+05
2020-03-15 21:20:00,1.9242002320e+06,1.9242002320e+06,9.5394154027e+05,9.5394154027e+05
2020-03-15 21:25:00,1.7432204160e+06,1.7432204160e+06,9.7837944178e+05,9.7837944178e+05
2020-03-15 21:30:00,1.4483126183e+06,1.4483126183e+06,9.1533389991e+05,9.1533389991e+05
2020-03-15 21:35:00,1.5876514507e+06,1.5876514507e+06,1.0569654059e+06,1.0569654059e+06
2020-03-15 21:40:00,1.5413876073e+06,1.5413876073e+06,1.0072684155e+06,1.0072684155e+06
2020-03-15 21:45:00,1.7750937770e+06,1.7750937770e+06,9.5518954220e+05,9.5518954220e+05
2020-03-15 21:50:00,2.9027076965e+06,2.9027076965e+06,9.3990799403e+05,9.3990799403e+05
2020-03-15 21:55:00,2.8835714135e+06,2.8835714135e+06,9.4403916547e+05,9.4403916547e+05
2020-03-15 22:00:00,2.3269519760e+06,2.3269519760e+06,1.0077309666e+06,1.0077309666e+06
2020-03-15 22:05:00,2.0879612729e+06,2.0879612729e+06,9.7914962204e+05,9.7914962204e+05
2020-03-15 22:10:00,1.5766590155e+06,1.5766590155e+06,9.5675300622e+05,9.5675300622e+05
2020-03-15 22:15:00,1.7236227865e+06,1.7236227865e+06,1.0267846423e+06,1.0267846423e+06
2020-03-15 22:20:00,1.7581853701e+06,1.7581853701e+06,9.4784993760e+05,9.4784993760e+05
2020-03-15 22:25:00,1.1533705222e+07,1.1533705222e+07,9.4334492498e+05,9.4334492498e+05
2020-03-15 22:30:00,5.8012161100e+06,5.8012161100e+06,9.9443382258e+05,9.9443382258e+05
2020-03-15 22:35:00,8.9983899074e+06,8.9983899074e+06,1.1284437337e+06,1.1284437337e+06
2020-03-15 22:40:00,1.6118179383e+06,1.6118179383e+06,1.0002235456e+06,1.0002235456e+06
2020-03-15 22:45:00,4.7271263320e+06,4.7271263320e+06,9.7649967900e+05,9.7649967900e+05
2020-03-15 22:50:00,2.5773382055e+06,2.5773382055e+06,1.0129029065e+06,1.0129029065e+06
2020-03-15 22:55:00,1.5136024349e+06,1.5136024349e+06,9.5579865722e+05,9.5579865722e+05
2020-03-15 23:00:00,2.3417546645e+06,2.3417546645e+06,9.9843262169e+05,9.9843262169e+05
2020-03-15 23:05:00,2.1798041911e+06,2.1798041911e+06,9.8793524320e+05,9.8793524320e+05
2020-03-15 23:10:00,1.6400039134e+06,1.6400039134e+06,9.6374241547e+05,9.6374241547e+05
2020-03-15 23:15:00,1.8456054868e+06,1.8456054868e+06,9.1925217244e+05,9.1925217244e+05
2020-03-15 23:20:00,1.2089117627e+06,1.2089117627e+06,9.5653818827e+05,9.5653818827e+05
2020-03-15 23:25:00,1.2655599225e+06,1.2655599225e+06,1.0263217998e+06,1.0263217998e+06
2020-03-15 23:30:00,1.1142100356e+06,1.1142100356e+06,9.5202096853e+05,9.5202096853e+05
2020-03-15 23:35:00,1.1297870208e+06,1.1297870208e+06,1.0517809157e+06,1.0517809157e+06
2020-03-15 23:40:00,1.6440825927e+06,1.6440825927e+06,9.2460744267e+05,9.2460744267e+05
2020-03-15 23:45:00,1.2684953204e+06,1.2684953204e+06,9.7574882400e+05,9.7574882400e+05
2020-03-15 23:50:00,1.0357493273e+06,1.0357493273e+06,9.2059042613e+05,9.2059042613e+05
2020-03-15 23:55:00,1.0609542306e+06,1.0609542306e+06,9.5145292889e+05,9.5145292889e+05
2020-03-16 00:00:00,6.9482876245e+06,6.9482876245e+06,1.0069887101e+06,1.0069887101e+06
2020-03-16 22:05:00,2.9366034307e+06,2.9366034307e+06,8.9555291806e+05,8.9555291806e+05
2020-03-16 22:10:00,4.2522195099e+06,4.2522195099e+06,9.4416321509e+05,9.4416321509e+05
2020-03-16 22:15:00,2.4063276258e+06,2.4063276258e+06,1.0279144421e+06,1.0279144421e+06
2020-03-16 22:20:00,2.9908844318e+06,2.9908844318e+06,9.2997030062e+05,9.2997030062e+05
2020-03-16 22:25:00,3.7413346324e+06,3.7413346324e+06,1.0568666564e+06,1.0568666564e+06
2020-03-16 22:30:00,4.3796152727e+06,4.3796152727e+06,9.0566900160e+05,9.0566900160e+05
2020-03-16 22:35:00,4.7823190985e+06,4.7823190985e+06,9.7103897488e+05,9.7103897488e+05
2020-03-16 22:40:00,3.2098074227e+06,3.2098074227e+06,9.2492652971e+05,9.2492652971e+05
2020-03-16 22:45:00,2.5783578662e+06,2.5783578662e+06,1.0356064831e+06,1.0356064831e+06
2020-03-16 22:50:00,1.9988654855e+06,1.9988654855e+06,9.9029406258e+05,9.9029406258e+05
2020-03-16 22:55:00,1.7621345653e+06,1.7621345653e+06,1.0973459100e+06,1.0973459100e+06
2020-03-16 23:00:00,1.6030827798e+06,1.6030827798e+06,1.0832884965e+06,1.0832884965e+06
2020-03-16 23:05:00,1.3497163920e+06,1.3497163920e+06,9.3649526148e+05,9.3649526148e+05
2020-03-16 23:10:00,1.6569986999e+06,1.6569986999e+06,9.6073094530e+05,9.6073094530e+05
2020-03-16 23:15:00,1.1785317157e+06,1.1785317157e+06,9.4403571909e+05,9.4403571909e+05
2020-03-16 23:20:00,1.1208912770e+06,1.1208912770e+06,1.0312044855e+06,1.0312044855e+06
2020-03-16 23:25:00,1.1969870256e+06,1.1969870256e+06,1.0373720053e+06,1.0373720053e+06
2020-03-16 23:30:00,1.3591474921e+06,1.3591474921e+06,9.3118197618e+05,9.3118197618e+05
2020-03-16 23:35:00,1.6643193081e+06,1.6643193081e+06,9.7852457298e+05,9.7852457298e+05
2020-03-16 23:40:00,1.5422475836e+06,1.5422475836e+06,9.2557277244e+05,9.2557277244e+05
2020-03-16 23:45:00,1.5658606261e+06,1.5658606261e+06,9.4819502649e+05,9.4819502649e+05
2020-03-16 23:50:00,1.6031242629e+06,1.6031242629e+06,9.4366106436e+05,9.4366106436e+05
2020-03-16 23:55:00,1.9866027102e+06,1.9866027102e+06,9.4270678009e+05,9.4270678009e+05
2020-03-17 00:00:00,7.9184529596e+06,7.9184529596e+06,1.1991506983e+06,1.1991506983e+06
2020-03-17 00:05:00,4.1259189712e+07,4.1259189712e+07,1.1011007248e+06,1.1011007248e+06
2020-03-17 00:10:00,3.1124623942e+07,3.1124623942e+07,1.0948940946e+06,1.0948940946e+06
2020-03-17 00:15:00,2.1856315074e+06,2.1856315074e+06,9.3383982507e+05,9.3383982507e+05
2020-03-17 00:20:00,1.7524915182e+06,1.7524915182e+06,9.6162504267e+05,9.6162504267e+05
2020-03-17 00:25:00,1.8902299980e+06,1.8902299980e+06,9.3764421867e+05,9.3764421867e+05
2020-03-17 00:30:00,1.6441602050e+06,1.6441602050e+06,9.9886652978e+05,9.9886652978e+05
2020-03-17 00:35:00,1.2171676626e+06,1.2171676626e+06,1.0661638782e+06,1.0661638782e+06
2020-03-17 00:40:00,1.1613813796e+06,1.1613813796e+06,1.0065780642e+06,1.0065780642e+06
2020-03-17 00:45:00,1.1515332572e+06,1.1515332572e+06,1.0419932898e+06,1.0419932898e+06
2020-03-17 00:50:00,1.3628161531e+06,1.3628161531e+06,9.5576374844e+05,9.5576374844e+05
2020-03-17 00:55:00,1.1522352940e+06,1.1522352940e+06,9.1471782116e+05,9.1471782116e+05
2020-03-17 01:00:00,1.3115478174e+06,1.3115478174e+06,1.0976873236e+06,1.0976873236e+06
2020-03-17 01:05:00,1.4787802040e+06,1.4787802040e+06,9.2180631358e+05,9.2180631358e+05
2020-03-17 01:10:00,1.3052962059e+06,1.3052962059e+06,1.0659897514e+06,1.0659897514e+06
2020-03-17 01:15:00,1.5167486047e+06,1.5167486047e+06,9.2375832982e+05,9.2375832982e+05
2020-03-17 01:20:00,1.8880939138e+06,1.8880939138e+06,9.5212413031e+05,9.5212413031e+05
2020-03-17 01:25:00,1.6540072340e+06,1.6540072340e+06,9.4290310027e+05,9.4290310027e+05
2020-03-17 01:30:00,1.9203554258e+06,1.9203554258e+06,1.0085234905e+06,1.0085234905e+06
2020-03-17 01:35:00,1.7188562786e+06,1.7188562786e+06,9.6331609724e+05,9.6331609724e+05
2020-03-17 01:40:00,1.6935166674e+06,1.6935166674e+06,9.0870512711e+05,9.0870512711e+05
2020-03-17 01:45:00,2.0971479321e+06,2.0971479321e+06,9.4655072996e+05,9.4655072996e+05
2020-03-17 01:50:00,1.7041480908e+06,1.7041480908e+06,1.0147206581e+06,1.0147206581e+06
2020-03-17 01:55:00,1.7630695036e+06,1.7630695036e+06,9.6214026756e+05,9.6214026756e+05
2020-03-17 02:00:00,1.7701156706e+06,1.7701156706e+06,9.8979173742e+05,9.8979173742e+05
2020-03-17 02:05:00,1.7646992373e+06,1.7646992373e+06,9.7464248107e+05,9.7464248107e+05
2020-03-17 02:10:00,1.7931935835e+06,1.7931935835e+06,9.6416419324e+05,9.6416419324e+05
2020-03-17 02:15:00,1.6381531582e+06,1.6381531582e+06,9.4275407804e+05,9.4275407804e+05
2020-03-17 02:20:00,1.0734825303e+06,1.0734825303e+06,1.0199695872e+06,1.0199695872e+06
2020-03-17 02:25:00,1.0892492489e+06,1.0892492489e+06,1.1077576892e+06,1.1077576892e+06
2020-03-17 02:30:00,1.0893728245e+06,1.0893728245e+06,9.9532774756e+05,9.9532774756e+05
2020-03-17 02:35:00,1.1227727458e+06,1.1227727458e+06,1.0794515733e+06,1.0794515733e+06
2020-03-17 02:40:00,1.0444974203e+06,1.0444974203e+06,9.0677117744e+05,9.0677117744e+05
2020-03-17 02:45:00,1.1047441456e+06,1.1047441456e+06,9.6829075154e+05,9.6829075154e+05
2020-03-17 02:50:00,1.0725337372e+06,1.0725337372e+06,9.3368485040e+05,9.3368485040e+05
2020-03-17 02:55:00,1.0668606228e+06,1.0668606228e+06,9.4269347218e+05,9.4269347218e+05
2020-03-17 03:00:00,1.1176495557e+06,1.1176495557e+06,9.9112735680e+05,9.9112735680e+05
2020-03-17 03:05:00,1.1463864377e+06,1.1463864377e+06,1.0833867483e+06,1.0833867483e+06
2020-03-17 03:10:00,1.1009839140e+06,1.1009839140e+06,9.8183529440e+05,9.8183529440e+05
2020-03-17 03:15:00,1.0229965780e+06,1.0229965780e+06,9.0701382222e+05,9.0701382222e+05
2020-03-17 03:20:00,1.0652381472e+06,1.0652381472e+06,9.3867449298e+05,9.3867449298e+05
2020-03-17 03:25:00,1.0829406375e+06,1.0829406375e+06,9.3299233049e+05,9.3299233049e+05
2020-03-17 03:30:00,1.5173189868e+06,1.5173189868e+06,9.5478994827e+05,9.5478994827e+05
2020-03-17 03:35:00,1.1604883966e+06,1.1604883966e+06,1.0237028807e+06,1.0237028807e+06
2020-03-17 03:40:00,1.1352176649e+06,1.1352176649e+06,9.9933975502e+05,9.9933975502e+05
2020-03-17 03:45:00,1.3049460140e+06,1.3049460140e+06,9.7278835911e+05,9.7278835911e+05
2020-03-17 03:50:00,1.1362753499e+06,1.1362753499e+06,9.1854120640e+05,9.1854120640e+05
2020-03-17 03:55:00,1.0867443474e+06,1.0867443474e+06,9.5168885707e+05,9.5168885707e+05
2020-03-17 04:00:00,1.1514709867e+06,1.1514709867e+06,9.8980815520e+05,9.8980815520e+05
2020-03-17 04:05:00,1.2555707804e+06,1.2555707804e+06,1.1207309769e+06,1.1207309769e+06
2020-03-17 04:10:00,8.6185731580e+05,8.6185731580e+05,8.1671326966e+05,8.1671326966e+05
2020-03-17 04:15:00,1.0492173090e+06,1.0492173090e+06,1.0770613505e+06,1.0770613505e+06
2020-03-17 04:20:00,1.0671886916e+06,1.0671886916e+06,1.0530799057e+06,1.0530799057e+06
2020-03-17 04:25:00,1.0403773097e+06,1.0403773097e+06,9.9264385138e+05,9.9264385138e+05
2020-03-17 04:30:00,1.0764867883e+06,1.0764867883e+06,9.5284235609e+05,9.5284235609e+05
2020-03-17 04:35:00,1.0687426752e+06,1.0687426752e+06,9.4950404356e+05,9.4950404356e+05
2020-03-17 04:40:00,1.1464062747e+06,1.1464062747e+06,9.9101616338e+05,9.9101616338e+05
2020-03-17 04:45:00,1.2501992114e+06,1.2501992114e+06,9.5618711441e+05,9.5618711441e+05
2020-03-17 04:50:00,1.1867106014e+06,1.1867106014e+06,1.0113230633e+06,1.0113230633e+06
2020-03-17 04:55:00,1.1802001735e+06,1.1802001735e+06,9.5759781502e+05,9.5759781502e+05
2020-03-17 05:00:00,1.2807614332e+06,1.2807614332e+06,9.6382308704e+05,9.6382308704e+05
2020-03-17 05:05:00,1.2127894062e+06,1.2127894062e+06,9.2556964098e+05,9.2556964098e+05
2020-03-17 05:10:00,1.1756760823e+06,1.1756760823e+06,1.0289178450e+06,1.0289178450e+06
2020-03-17 05:15:00,1.1808892916e+06,1.1808892916e+06,9.2331146684e+05,9.2331146684e+05
2020-03-17 05:20:00,1.2939628827e+06,1.2939628827e+06,9.7271701760e+05,9.7271701760e+05
2020-03-17 05:25:00,1.1790300263e+06,1.1790300263e+06,9.4163306133e+05,9.4163306133e+05
2020-03-17 05:30:00,1.1665717084e+06,1.1665717084e+06,1.0424859596e+06,1.0424859596e+06
2020-03-17 05:35:00,1.3865151566e+06,1.3865151566e+06,9.3585044018e+05,9.3585044018e+05
2020-03-17 05:40:00,1.5068184260e+06,1.5068184260e+06,9.3633463662e+05,9.3633463662e+05
2020-03-17 05:45:00,1.6130635511e+06,1.6130635511e+06,1.0300049147e+06,1.0300049147e+06
2020-03-17 05:50:00,1.5081391271e+06,1.5081391271e+06,9.2662799698e+05,9.2662799698e+05
2020-03-17 05:55:00,1.3732408396e+06,1.3732408396e+06,9.7200519698e+05,9.7200519698e+05
2020-03-17 06:00:00,1.2596981472e+06,1.2596981472e+06,9.5920330080e+05,9.5920330080e+05
2020-03-17 06:05:00,1.3307852450e+06,1.3307852450e+06,1.0206769678e+06,1.0206769678e+06
2020-03-17 06:10:00,1.1180315413e+06,1.1180315413e+06,9.4962725543e+05,9.4962725543e+05
2020-03-17 06:15:00,1.0812924921e+06,1.0812924921e+06,1.0910113335e+06,1.0910113335e+06
2020-03-17 06:20:00,1.0554371069e+06,1.0554371069e+06,9.8355813338e+05,9.8355813338e+05
2020-03-17 06:25:00,1.0401553760e+06,1.0401553760e+06,9.8174824551e+05,9.8174824551e+05
2020-03-17 06:30:00,1.1323899753e+06,1.1323899753e+06,1.0266743801e+06,1.0266743801e+06
2020-03-17 06:35:00,1.0793634551e+06,1.0793634551e+06,9.5695090009e+05,9.5695090009e+05
2020-03-17 06:40:00,1.0993380062e+06,1.0993380062e+06,1.0396455284e+06,1.0396455284e+06
2020-03-17 06:45:00,1.1060921461e+06,1.1060921461e+06,1.0182943756e+06,1.0182943756e+06
2020-03-17 06:50:00,1.1730460894e+06,1.1730460894e+06,9.2587935484e+05,9.2587935484e+05
2020-03-17 06:55:00,1.2991737461e+06,1.2991737461e+06,9.6897072018e+05,9.6897072018e+05
2020-03-17 07:00:00,1.5366888094e+06,1.5366888094e+06,9.5151101520e+05,9.5151101520e+05
2020-03-17 07:05:00,1.4646710418e+06,1.4646710418e+06,9.5794393125e+05,9.5794393125e+05
2020-03-17 07:10:00,1.4192021438e+06,1.4192021438e+06,9.3921676982e+05,9.3921676982e+05
2020-03-17 07:15:00,1.1283824620e+06,1.1283824620e+06,1.0500807003e+06,1.0500807003e+06
2020-03-17 07:20:00,1.2444236078e+06,1.2444236078e+06,1.0332321038e+06,1.0332321038e+06
2020-03-17 07:25:00,1.7660768462e+06,1.7660768462e+06,9.4131982844e+05,9.4131982844e+05
2020-03-17 07:30:00,1.2246351911e+06,1.2246351911e+06,9.7097626880e+05,9.7097626880e+05
2020-03-17 07:35:00,1.4764976357e+06,1.4764976357e+06,9.3373524996e+05,9.3373524996e+05
2020-03-17 07:40:00,1.3338575984e+06,1.3338575984e+06,9.5124922329e+05,9.5124922329e+05
2020-03-17 07:45:00,1.1687697632e+06,1.1687697632e+06,9.4693614702e+05,9.4693614702e+05
2020-03-17 07:50:00,1.1479054366e+06,1.1479054366e+06,1.0161943138e+06,1.0161943138e+06
2020-03-17 07:55:00,1.3214805230e+06,1.3214805230e+06,1.0456866789e+06,1.0456866789e+06
2020-03-17 08:00:00,1.1834045156e+06,1.1834045156e+06,9.6113258528e+05,9.6113258528e+05
2020-03-17 08:05:00,1.2146495362e+06,1.2146495362e+06,9.6998536777e+05,9.6998536777e+05
2020-03-17 08:10:00,4.4715567571e+06,4.4715567571e+06,1.0114625351e+06,1.0114625351e+06
2020-03-17 08:15:00,4.7956998427e+06,4.7956998427e+06,1.0412121753e+06,1.0412121753e+06
2020-03-17 08:20:00,3.9316062928e+06,3.9316062928e+06,1.0211687302e+06,1.0211687302e+06
2020-03-17 08:25:00,4.4154416363e+06,4.4154416363e+06,1.0322681249e+06,1.0322681249e+06
2020-03-17 08:30:00,5.6010576231e+06,5.6010576231e+06,1.0488303761e+06,1.0488303761e+06
2020-03-17 08:35:00,3.6729202757e+06,3.6729202757e+06,9.3231324516e+05,9.3231324516e+05
2020-03-17 08:40:00,1.4443520533e+06,1.4443520533e+06,9.5712783253e+05,9.5712783253e+05
2020-03-17 08:45:00,1.2460732883e+06,1.2460732883e+06,9.3595701825e+05,9.3595701825e+05
2020-03-17 08:50:00,1.3449671146e+06,1.3449671146e+06,9.5171315043e+05,9.5171315043e+05
2020-03-17 08:55:00,3.3017736642e+06,3.3017736642e+06,1.1474574368e+06,1.1474574368e+06
2020-03-17 09:00:00,3.9672217395e+06,3.9672217395e+06,1.0841753543e+06,1.0841753543e+06
2020-03-17 09:05:00,1.3088675383e+06,1.3088675383e+06,1.1222247657e+06,1.1222247657e+06
2020-03-17 09:10:00,1.2633070963e+06,1.2633070963e+06,1.0251918078e+06,1.0251918078e+06
2020-03-17 09:15:00,1.3069696592e+06,1.3069696592e+06,1.0846602009e+06,1.0846602009e+06
2020-03-17 09:20:00,1.4675365873e+06,1.4675365873e+06,1.0356782803e+06,1.0356782803e+06
2020-03-17 09:25:00,1.3626191431e+06,1.3626191431e+06,1.1211268725e+06,1.1211268725e+06
2020-03-17 09:30:00,1.3890238530e+06,1.3890238530e+06,1.0582138059e+06,1.0582138059e+06
2020-03-17 09:35:00,1.3111700236e+06,1.3111700236e+06,1.0434451388e+06,1.0434451388e+06
2020-03-17 09:40:00,3.9396016046e+06,3.9396016046e+06,1.1296956382e+06,1.1296956382e+06
2020-03-17 09:45:00,3.8787066802e+06,3.8787066802e+06,1.0458545545e+06,1.0458545545e+06
2020-03-17 09:50:00,3.1832429473e+06,3.1832429473e+06,1.0682615208e+06,1.0682615208e+06
2020-03-17 09:55:00,2.3971653967e+06,2.3971653967e+06,1.1385955307e+06,1.1385955307e+06
2020-03-17 10:00:00,3.6801226270e+06,3.6801226270e+06,1.0718589865e+06,1.0718589865e+06
2020-03-17 10:05:00,2.1277085697e+06,2.1277085697e+06,1.1117982139e+06,1.1117982139e+06
2020-03-17 10:10:00,2.3324544934e+06,2.3324544934e+06,1.0980465246e+06,1.0980465246e+06
2020-03-17 10:15:00,3.9776600976e+06,3.9776600976e+06,1.2350333476e+06,1.2350333476e+06
2020-03-17 10:20:00,2.6022741234e+06,2.6022741234e+06,1.0704218034e+06,1.0704218034e+06
2020-03-17 10:25:00,4.5881040738e+06,4.5881040738e+06,1.0517145228e+06,1.0517145228e+06
2020-03-17 10:30:00,3.3541906848e+06,3.3541906848e+06,1.1331239819e+06,1.1331239819e+06
2020-03-17 10:35:00,2.7681188921e+06,2.7681188921e+06,1.0441844750e+06,1.0441844750e+06
2020-03-17 10:40:00,2.0309993563e+06,2.0309993563e+06,1.0767868944e+06,1.0767868944e+06
2020-03-17 10:45:00,2.0020257198e+06,2.0020257198e+06,1.0089670622e+06,1.0089670622e+06
2020-03-17 10:50:00,2.0739158988e+06,2.0739158988e+06,1.1371424576e+06,1.1371424576e+06
2020-03-17 10:55:00,2.2514318101e+06,2.2514318101e+06,1.0399390459e+06,1.0399390459e+06
2020-03-17 11:00:00,2.0407605419e+06,2.0407605419e+06,1.1409181904e+06,1.1409181904e+06
2020-03-17 11:05:00,1.8763401100e+06,1.8763401100e+06,9.1409398151e+05,9.1409398151e+05
2020-03-17 11:10:00,2.8866029307e+06,2.8866029307e+06,9.1731909404e+05,9.1731909404e+05
2020-03-17 11:15:00,2.0937293604e+06,2.0937293604e+06,9.5207291360e+05,9.5207291360e+05
2020-03-17 11:20:00,2.1718543454e+06,2.1718543454e+06,1.0297643847e+06,1.0297643847e+06
2020-03-17 11:25:00,2.1359639691e+06,2.1359639691e+06,9.5012891520e+05,9.5012891520e+05
2020-03-17 11:30:00,1.9024116368e+06,1.9024116368e+06,9.6718278738e+05,9.6718278738e+05
2020-03-17 11:35:00,2.1299940391e+06,2.1299940391e+06,9.5884096444e+05,9.5884096444e+05
2020-03-17 11:40:00,2.1575716635e+06,2.1575716635e+06,9.4619907716e+05,9.4619907716e+05
2020-03-17 11:45:00,1.8593793436e+06,1.8593793436e+06,9.3070176196e+05,9.3070176196e+05
2020-03-17 11:50:00,3.7678905870e+06,3.7678905870e+06,9.6369549796e+05,9.6369549796e+05
2020-03-17 11:55:00,2.7751464212e+06,2.7751464212e+06,1.0048629061e+06,1.0048629061e+06
2020-03-17 12:00:00,3.1188562742e+06,3.1188562742e+06,1.0601013887e+06,1.0601013887e+06
2020-03-17 12:05:00,3.0111451144e+06,3.0111451144e+06,1.0799905976e+06,1.0799905976e+06
2020-03-17 12:10:00,4.8203496397e+06,4.8203496397e+06,9.8771499599e+05,9.8771499599e+05
2020-03-17 12:15:00,3.6715418482e+06,3.6715418482e+06,1.0263301129e+06,1.0263301129e+06
2020-03-17 12:20:00,2.1262878459e+06,2.1262878459e+06,9.2294149067e+05,9.2294149067e+05
2020-03-17 12:25:00,4.8878282267e+06,4.8878282267e+06,9.2401837049e+05,9.2401837049e+05
2020-03-17 12:30:00,4.2338978071e+06,4.2338978071e+06,9.4057924532e+05,9.4057924532e+05
2020-03-17 12:35:00,2.6580474194e+06,2.6580474194e+06,1.1396445154e+06,1.1396445154e+06
2020-03-17 12:40:00,2.7307315298e+06,2.7307315298e+06,8.7269498840e+05,8.7269498840e+05
2020-03-17 12:45:00,3.4313924466e+06,3.4313924466e+06,9.4904983662e+05,9.4904983662e+05
2020-03-17 12:50:00,6.9780152025e+06,6.9780152025e+06,9.5496205458e+05,9.5496205458e+05
2020-03-17 12:55:00,5.7736882171e+06,5.7736882171e+06,9.2241068160e+05,9.2241068160e+05
2020-03-17 13:00:00,3.6973319200e+06,3.6973319200e+06,9.9675525634e+05,9.9675525634e+05
2020-03-17 13:05:00,2.3846720591e+06,2.3846720591e+06,9.8676856591e+05,9.8676856591e+05
2020-03-17 13:10:00,2.9379969764e+06,2.9379969764e+06,1.0420337153e+06,1.0420337153e+06
2020-03-17 13:15:00,5.3026040416e+06,5.3026040416e+06,9.4542927271e+05,9.4542927271e+05
2020-03-17 13:20:00,2.1633912004e+06,2.1633912004e+06,9.2640281956e+05,9.2640281956e+05
2020-03-17 13:25:00,2.1268069652e+06,2.1268069652e+06,9.6448251058e+05,9.6448251058e+05
2020-03-17 13:30:00,2.5751405159e+06,2.5751405159e+06,9.2629860196e+05,9.2629860196e+05
2020-03-17 13:35:00,2.3150418277e+06,2.3150418277e+06,1.0168469084e+06,1.0168469084e+06
2020-03-17 13:40:00,3.2925561036e+06,3.2925561036e+06,1.0664382756e+06,1.0664382756e+06
2020-03-17 13:45:00,2.6593506348e+06,2.6593506348e+06,1.1215268102e+06,1.1215268102e+06
2020-03-17 13:50:00,2.3401664823e+06,2.3401664823e+06,9.6887475292e+05,9.6887475292e+05
2020-03-17 13:55:00,2.1819678897e+06,2.1819678897e+06,9.1136357434e+05,9.1136357434e+05
2020-03-17 14:00:00,2.3720087319e+06,2.3720087319e+06,1.0068039113e+06,1.0068039113e+06
2020-03-17 14:05:00,1.7832781156e+06,1.7832781156e+06,8.8270635022e+05,8.8270635022e+05
2020-03-17 14:10:00,1.9415641419e+06,1.9415641419e+06,1.0226123748e+06,1.0226123748e+06
2020-03-17 14:15:00,1.8769547475e+06,1.8769547475e+06,9.5963441505e+05,9.5963441505e+05
2020-03-17 14:20:00,2.0993625404e+06,2.0993625404e+06,9.8897994120e+05,9.8897994120e+05
2020-03-17 14:25:00,2.2590491731e+06,2.2590491731e+06,9.8165349246e+05,9.8165349246e+05
2020-03-17 14:30:00,2.0801555740e+06,2.0801555740e+06,9.3102163662e+05,9.3102163662e+05
2020-03-17 14:35:00,1.7180312718e+06,1.7180312718e+06,9.7457448729e+05,9.7457448729e+05
2020-03-17 14:40:00,1.8294156107e+06,1.8294156107e+06,9.9808080320e+05,9.9808080320e+05
2020-03-17 14:45:00,1.8981754375e+06,1.8981754375e+06,9.7761302649e+05,9.7761302649e+05
2020-03-17 14:50:00,2.0711417881e+06,2.0711417881e+06,9.0203637689e+05,9.0203637689e+05
2020-03-17 14:55:00,1.7962807950e+06,1.7962807950e+06,9.2925035787e+05,9.2925035787e+05
2020-03-17 15:00:00,1.8256890140e+06,1.8256890140e+06,1.0678285359e+06,1.0678285359e+06
2020-03-17 15:05:00,1.7438008576e+06,1.7438008576e+06,8.9396409008e+05,8.9396409008e+05
2020-03-17 15:10:00,1.9402563677e+06,1.9402563677e+06,9.5763157188e+05,9.5763157188e+05
2020-03-17 15:15:00,2.0932320906e+06,2.0932320906e+06,1.0081152404e+06,1.0081152404e+06
2020-03-17 15:20:00,2.2703732967e+06,2.2703732967e+06,9.6106502855e+05,9.6106502855e+05
2020-03-17 15:25:00,2.2042062539e+06,2.2042062539e+06,9.4652278654e+05,9.4652278654e+05
2020-03-17 15:30:00,2.5851260309e+06,2.5851260309e+06,9.2895648782e+05,9.2895648782e+05
2020-03-17 15:35:00,2.9887563570e+06,2.9887563570e+06,9.6670139649e+05,9.6670139649e+05
