DATE,PLAT,PLAT_peak,ATPL,ATPL_peak
2020-03-15 19:45:00,6.8206600997e+08,6.8206600997e+08,2.5275180055e+07,2.5275180055e+07
2020-03-15 19:50:00,6.6693684209e+08,6.6693684209e+08,2.6981662373e+07,2.6981662373e+07
2020-03-15 19:55:00,7.8350678480e+08,7.8350678480e+08,2.7727993986e+07,2.7727993986e+07
2020-03-15 20:00:00,8.3232550352e+08,8.3232550352e+08,3.4695314237e+07,3.4695314237e+07
2020-03-15 20:05:00,6.7558476251e+08,6.7558476251e+08,1.1435132093e+08,1.1435132093e+08
2020-03-15 20:10:00,6.8068932730e+08,6.8068932730e+08,4.0161718945e+07,4.0161718945e+07
2020-03-15 20:15:00,7.3236616144e+08,7.3236616144e+08,3.1834106973e+07,3.1834106973e+07
2020-03-15 20:20:00,6.9862842201e+08,6.9862842201e+08,2.6373299306e+07,2.6373299306e+07
2020-03-15 20:25:00,6.8336618025e+08,6.8336618025e+08,2.7686641877e+07,2.7686641877e+07
2020-03-15 20:30:00,7.1469309010e+08,7.1469309010e+08,2.7489266177e+07,2.7489266177e+07
2020-03-15 20:35:00,7.0921803816e+08,7.0921803816e+08,1.0759370848e+08,1.0759370848e+08
2020-03-15 20:40:00,6.4323801634e+08,6.4323801634e+08,3.3808945305e+07,3.3808945305e+07
2020-03-15 20:45:00,6.2117408506e+08,6.2117408506e+08,3.3260191876e+07,3.3260191876e+07
2020-03-15 20:50:00,5.9219163604e+08,5.9219163604e+08,1.2771867617e+08,1.2771867617e+08
2020-03-15 20:55:00,6.6469451093e+08,6.6469451093e+08,3.3343333344e+07,3.3343333344e+07
2020-03-15 21:00:00,7.0198469894e+08,7.0198469894e+08,3.6705207979e+07,3.6705207979e+07
2020-03-15 21:05:00,6.1782773086e+08,6.1782773086e+08,5.0287478171e+07,5.0287478171e+07
2020-03-15 21:10:00,1.2276713593e+09,1.2276713593e+09,5.4410426637e+07,5.4410426637e+07
2020-03-15 21:15:00,6.4547673404e+08,6.4547673404e+08,2.9749285068e+07,2.9749285068e+07
2020-03-15 21:20:00,6.5038314805e+08,6.5038314805e+08,6.2743440202e+08,6.2743440202e+08
2020-03-15 21:25:00,6.6777544047e+08,6.6777544047e+08,3.1466519503e+07,3.1466519503e+07
2020-03-15 21:30:00,6.3076532985e+08,6.3076532985e+08,2.7677356393e+07,2.7677356393e+07
2020-03-15 21:35:00,6.1843248487e+08,6.1843248487e+08,8.4129140609e+07,8.4129140609e+07
2020-03-15 21:40:00,5.6590212165e+08,5.6590212165e+08,2.5189878901e+07,2.5189878901e+07
2020-03-15 21:45:00,5.5560241640e+08,5.5560241640e+08,2.7197920769e+07,2.7197920769e+07
2020-03-15 21:50:00,5.7496883127e+08,5.7496883127e+08,3.4667024375e+07,3.4667024375e+07
2020-03-15 21:55:00,5.3316987599e+08,5.3316987599e+08,2.2213797555e+07,2.2213797555e+07
2020-03-15 22:00:00,5.9051982359e+08,5.9051982359e+08,2.0830701470e+07,2.0830701470e+07
2020-03-15 22:05:00,6.3717639313e+08,6.3717639313e+08,2.2675589258e+07,2.2675589258e+07
2020-03-15 22:10:00,5.7359092695e+08,5.7359092695e+08,2.3552671975e+07,2.3552671975e+07
2020-03-15 22:15:00,5.2044751408e+08,5.2044751408e+08,2.3862687835e+07,2.3862687835e+07
2020-03-15 22:20:00,5.0279028706e+08,5.0279028706e+08,2.1433338957e+07,2.1433338957e+07
2020-03-15 22:25:00,5.8151703446e+08,5.8151703446e+08,2.2002535429e+07,2.2002535429e+07
2020-03-15 22:30:00,4.2883328684e+08,4.2883328684e+08,2.1233227555e+07,2.1233227555e+07
2020-03-15 22:35:00,4.0700701101e+08,4.0700701101e+08,2.0304723986e+07,2.0304723986e+07
2020-03-15 22:40:00,4.2356810725e+08,4.2356810725e+08,2.0718390151e+07,2.0718390151e+07
2020-03-15 22:45:00,3.6773941575e+08,3.6773941575e+08,1.9455466793e+07,1.9455466793e+07
2020-03-15 22:50:00,3.3862940318e+08,3.3862940318e+08,1.6458603853e+07,1.6458603853e+07
2020-03-15 22:55:00,3.2317466903e+08,3.2317466903e+08,5.1614048631e+08,5.1614048631e+08
2020-03-15 23:00:00,3.1704027708e+08,3.1704027708e+08,2.4845368456e+07,2.4845368456e+07
2020-03-15 23:05:00,2.7987398894e+08,2.7987398894e+08,2.0380521163e+07,2.0380521163e+07
2020-03-15 23:10:00,2.8779046350e+08,2.8779046350e+08,1.7071162940e+07,1.7071162940e+07
2020-03-15 23:15:00,2.9631890093e+08,2.9631890093e+08,1.8346663377e+07,1.8346663377e+07
2020-03-15 23:20:00,3.7217136931e+08,3.7217136931e+08,2.5614081479e+07,2.5614081479e+07
2020-03-15 23:25:00,2.6795868112e+08,2.6795868112e+08,1.9081512547e+07,1.9081512547e+07
2020-03-15 23:30:00,3.3966408917e+08,3.3966408917e+08,1.7455319793e+07,1.7455319793e+07
2020-03-15 23:35:00,3.8272619428e+08,3.8272619428e+08,2.0220712798e+07,2.0220712798e+07
2020-03-15 23:40:00,3.1960763162e+08,3.1960763162e+08,1.8320129572e+07,1.8320129572e+07
2020-03-15 23:45:00,2.9020712573e+08,2.9020712573e+08,1.8527068788e+07,1.8527068788e+07
2020-03-15 23:50:00,3.1874176530e+08,3.1874176530e+08,1.6656147114e+07,1.6656147114e+07
2020-03-15 23:55:00,2.8152066952e+08,2.8152066952e+08,1.2311270175e+07,1.2311270175e+07
2020-03-16 00:00:00,3.2818265031e+08,3.2818265031e+08,1.4714681079e+07,1.4714681079e+07
2020-03-16 22:05:00,5.5778108630e+08,5.5778108630e+08,2.1262412022e+07,2.1262412022e+07
2020-03-16 22:10:00,6.0132364880e+08,6.0132364880e+08,2.0851348224e+07,2.0851348224e+07
2020-03-16 22:15:00,6.4483101226e+08,6.4483101226e+08,2.1381379610e+07,2.1381379610e+07
2020-03-16 22:20:00,5.9329284245e+08,5.9329284245e+08,1.9686892450e+07,1.9686892450e+07
2020-03-16 22:25:00,5.8817584684e+08,5.8817584684e+08,2.6020617354e+07,2.6020617354e+07
2020-03-16 22:30:00,6.1567275535e+08,6.1567275535e+08,3.0333302733e+07,3.0333302733e+07
2020-03-16 22:35:00,5.6753218923e+08,5.6753218923e+08,3.7269148929e+07,3.7269148929e+07
2020-03-16 22:40:00,5.1502500863e+08,5.1502500863e+08,3.5175540568e+07,3.5175540568e+07
2020-03-16 22:45:00,4.1686447762e+08,4.1686447762e+08,2.9995565081e+07,2.9995565081e+07
2020-03-16 22:50:00,4.1451058783e+08,4.1451058783e+08,4.8987008947e+07,4.8987008947e+07
2020-03-16 22:55:00,4.4228437920e+08,4.4228437920e+08,9.3915582412e+07,9.3915582412e+07
2020-03-16 23:00:00,4.9726866219e+08,4.9726866219e+08,2.5966318918e+07,2.5966318918e+07
2020-03-16 23:05:00,9.3351174494e+08,9.3351174494e+08,1.2667160837e+08,1.2667160837e+08
2020-03-16 23:10:00,4.0287424574e+08,4.0287424574e+08,3.0372371170e+07,3.0372371170e+07
2020-03-16 23:15:00,2.9354196419e+08,2.9354196419e+08,1.4378775990e+07,1.4378775990e+07
2020-03-16 23:20:00,3.0282114965e+08,3.0282114965e+08,4.8966927617e+07,4.8966927617e+07
2020-03-16 23:25:00,3.8095706050e+08,3.8095706050e+08,9.2407651920e+06,9.2407651920e+06
2020-03-16 23:30:00,4.5345606572e+08,4.5345606572e+08,1.0982155753e+07,1.0982155753e+07
2020-03-16 23:35:00,3.2099493307e+08,3.2099493307e+08,8.3325778858e+07,8.3325778858e+07
2020-03-16 23:40:00,4.2336030849e+08,4.2336030849e+08,1.2116160855e+07,1.2116160855e+07
2020-03-16 23:45:00,3.0507225009e+08,3.0507225009e+08,1.0340248903e+07,1.0340248903e+07
2020-03-16 23:50:00,3.0475278492e+08,3.0475278492e+08,1.1459805572e+07,1.1459805572e+07
2020-03-16 23:55:00,3.0805431724e+08,3.0805431724e+08,1.0251752454e+07,1.0251752454e+07
2020-03-17 00:00:00,4.0872248037e+08,4.0872248037e+08,1.0353734099e+07,1.0353734099e+07
2020-03-17 00:05:00,2.7699191147e+08,2.7699191147e+08,1.2832130343e+07,1.2832130343e+07
2020-03-17 00:10:00,2.7068614105e+08,2.7068614105e+08,1.2110545807e+07,1.2110545807e+07
2020-03-17 00:15:00,2.5404359988e+08,2.5404359988e+08,1.1884494503e+07,1.1884494503e+07
2020-03-17 00:20:00,3.1803388498e+08,3.1803388498e+08,5.0890769913e+08,5.0890769913e+08
2020-03-17 00:25:00,4.0025097377e+08,4.0025097377e+08,1.5479895678e+07,1.5479895678e+07
2020-03-17 00:30:00,3.4577865081e+08,3.4577865081e+08,7.5110055483e+06,7.5110055483e+06
2020-03-17 00:35:00,3.3791829177e+08,3.3791829177e+08,8.8541433219e+06,8.8541433219e+06
2020-03-17 00:40:00,2.5475591645e+08,2.5475591645e+08,3.0907635849e+08,3.0907635849e+08
2020-03-17 00:45:00,2.8955068461e+08,2.8955068461e+08,2.1140825713e+08,2.1140825713e+08
2020-03-17 00:50:00,2.0930545638e+08,2.0930545638e+08,1.0997956799e+08,1.0997956799e+08
2020-03-17 00:55:00,2.1949197329e+08,2.1949197329e+08,1.5759961881e+07,1.5759961881e+07
2020-03-17 01:00:00,2.4361835319e+08,2.4361835319e+08,1.8008559214e+07,1.8008559214e+07
2020-03-17 01:05:00,2.5115959574e+08,2.5115959574e+08,8.3414118216e+07,8.3414118216e+07
2020-03-17 01:10:00,2.7475606998e+08,2.7475606998e+08,3.2647456637e+07,3.2647456637e+07
2020-03-17 01:15:00,1.5106487347e+08,1.5106487347e+08,6.4563705914e+07,6.4563705914e+07
2020-03-17 01:20:00,1.9323293090e+08,1.9323293090e+08,4.4671314061e+07,4.4671314061e+07
2020-03-17 01:25:00,2.9642297517e+08,2.9642297517e+08,9.2084650943e+06,9.2084650943e+06
2020-03-17 01:30:00,2.4779839743e+08,2.4779839743e+08,7.7627836161e+06,7.7627836161e+06
2020-03-17 01:35:00,1.7997437981e+08,1.7997437981e+08,7.1232816739e+06,7.1232816739e+06
2020-03-17 01:40:00,2.1293545225e+08,2.1293545225e+08,6.2201935992e+06,6.2201935992e+06
2020-03-17 01:45:00,1.6567872020e+08,1.6567872020e+08,7.1049435344e+06,7.1049435344e+06
2020-03-17 01:50:00,1.3740171458e+08,1.3740171458e+08,5.0478438073e+08,5.0478438073e+08
2020-03-17 01:55:00,2.4706547009e+08,2.4706547009e+08,1.1308394924e+07,1.1308394924e+07
2020-03-17 02:00:00,7.1219781221e+08,7.1219781221e+08,7.6616076693e+06,7.6616076693e+06
2020-03-17 02:05:00,3.7985342604e+08,3.7985342604e+08,7.0748042661e+06,7.0748042661e+06
2020-03-17 02:10:00,2.2967219581e+08,2.2967219581e+08,7.1608287232e+06,7.1608287232e+06
2020-03-17 02:15:00,2.6746579187e+08,2.6746579187e+08,9.1061549696e+06,9.1061549696e+06
2020-03-17 02:20:00,2.7842639558e+08,2.7842639558e+08,5.8180585757e+06,5.8180585757e+06
2020-03-17 02:25:00,2.4947615414e+08,2.4947615414e+08,5.2286750525e+06,5.2286750525e+06
2020-03-17 02:30:00,2.0639816877e+08,2.0639816877e+08,2.7033461742e+08,2.7033461742e+08
2020-03-17 02:35:00,2.7529548309e+08,2.7529548309e+08,2.8481534398e+08,2.8481534398e+08
2020-03-17 02:40:00,2.1441376702e+08,2.1441376702e+08,1.0839455887e+07,1.0839455887e+07
2020-03-17 02:45:00,1.4101175116e+08,1.4101175116e+08,1.0905461971e+08,1.0905461971e+08
2020-03-17 02:50:00,4.1239492171e+08,4.1239492171e+08,7.9582813531e+06,7.9582813531e+06
2020-03-17 02:55:00,3.1085598922e+08,3.1085598922e+08,7.4973150368e+06,7.4973150368e+06
2020-03-17 03:00:00,2.6491255718e+08,2.6491255718e+08,5.5038852771e+06,5.5038852771e+06
2020-03-17 03:05:00,2.1227591627e+08,2.1227591627e+08,8.1835240815e+07,8.1835240815e+07
2020-03-17 03:10:00,2.3777528567e+08,2.3777528567e+08,1.0066868143e+07,1.0066868143e+07
2020-03-17 03:15:00,2.8756942350e+08,2.8756942350e+08,6.9430860759e+07,6.9430860759e+07
2020-03-17 03:20:00,2.0865075186e+08,2.0865075186e+08,8.6210018645e+06,8.6210018645e+06
2020-03-17 03:25:00,2.3679170314e+08,2.3679170314e+08,1.0589686244e+08,1.0589686244e+08
2020-03-17 03:30:00,1.7898358501e+08,1.7898358501e+08,4.5064126235e+07,4.5064126235e+07
2020-03-17 03:35:00,3.2649805037e+08,3.2649805037e+08,5.8852628664e+06,5.8852628664e+06
2020-03-17 03:40:00,1.4434650942e+08,1.4434650942e+08,4.9524669661e+06,4.9524669661e+06
2020-03-17 03:45:00,1.3859765658e+08,1.3859765658e+08,5.3952702539e+06,5.3952702539e+06
2020-03-17 03:50:00,1.5796655176e+08,1.5796655176e+08,8.5988043821e+06,8.5988043821e+06
2020-03-17 03:55:00,1.2671460745e+08,1.2671460745e+08,7.6584210309e+06,7.6584210309e+06
2020-03-17 04:00:00,1.7009019836e+08,1.7009019836e+08,7.1497217453e+06,7.1497217453e+06
2020-03-17 04:05:00,1.5751440450e+08,1.5751440450e+08,5.4773495085e+06,5.4773495085e+06
2020-03-17 04:10:00,1.0983986113e+08,1.0983986113e+08,5.9153648419e+06,5.9153648419e+06
2020-03-17 04:15:00,1.1466180556e+08,1.1466180556e+08,6.9968086772e+06,6.9968086772e+06
2020-03-17 04:20:00,1.2325562207e+08,1.2325562207e+08,5.3325431249e+06,5.3325431249e+06
2020-03-17 04:25:00,1.0738214398e+08,1.0738214398e+08,5.8217009752e+06,5.8217009752e+06
2020-03-17 04:30:00,9.9307960584e+07,9.9307960584e+07,6.9359704115e+06,6.9359704115e+06
2020-03-17 04:35:00,1.0952066792e+08,1.0952066792e+08,8.3321281643e+06,8.3321281643e+06
2020-03-17 04:40:00,2.6891751120e+08,2.6891751120e+08,7.2696252864e+06,7.2696252864e+06
2020-03-17 04:45:00,1.4024081052e+08,1.4024081052e+08,6.8320395872e+06,6.8320395872e+06
2020-03-17 04:50:00,1.5297407687e+08,1.5297407687e+08,6.8587966245e+06,6.8587966245e+06
2020-03-17 04:55:00,1.0764346260e+08,1.0764346260e+08,7.5536991025e+06,7.5536991025e+06
2020-03-17 05:00:00,1.3760290962e+08,1.3760290962e+08,7.0458250537e+06,7.0458250537e+06
2020-03-17 05:05:00,2.7695148690e+08,2.7695148690e+08,8.1348778313e+06,8.1348778313e+06
2020-03-17 05:10:00,2.4402508175e+08,2.4402508175e+08,1.7129261670e+07,1.7129261670e+07
2020-03-17 05:15:00,1.8224158801e+08,1.8224158801e+08,8.4111340603e+06,8.4111340603e+06
2020-03-17 05:20:00,1.9280886378e+08,1.9280886378e+08,9.3848226432e+07,9.3848226432e+07
2020-03-17 05:25:00,1.8861659693e+08,1.8861659693e+08,9.9880060725e+06,9.9880060725e+06
2020-03-17 05:30:00,2.0942495809e+08,2.0942495809e+08,1.1645258599e+07,1.1645258599e+07
2020-03-17 05:35:00,7.6307850017e+08,7.6307850017e+08,1.1183169189e+08,1.1183169189e+08
2020-03-17 05:40:00,3.2459001251e+08,3.2459001251e+08,1.3979157814e+07,1.3979157814e+07
2020-03-17 05:45:00,2.1410343476e+08,2.1410343476e+08,1.0287998451e+07,1.0287998451e+07
2020-03-17 05:50:00,3.4651625872e+08,3.4651625872e+08,1.2748810750e+07,1.2748810750e+07
2020-03-17 05:55:00,2.5157991438e+08,2.5157991438e+08,1.2992797051e+07,1.2992797051e+07
2020-03-17 06:00:00,3.4753615413e+08,3.4753615413e+08,1.9326025947e+07,1.9326025947e+07
2020-03-17 06:05:00,2.9475053805e+08,2.9475053805e+08,1.9283819590e+07,1.9283819590e+07
2020-03-17 06:10:00,8.0320716466e+08,8.0320716466e+08,2.0353721080e+07,2.0353721080e+07
2020-03-17 06:15:00,3.0783117345e+08,3.0783117345e+08,2.2414052689e+07,2.2414052689e+07
2020-03-17 06:20:00,3.2835699335e+08,3.2835699335e+08,1.0548419940e+08,1.0548419940e+08
2020-03-17 06:25:00,4.0439611590e+08,4.0439611590e+08,2.5142392375e+07,2.5142392375e+07
2020-03-17 06:30:00,2.8416518637e+08,2.8416518637e+08,1.1903800986e+07,1.1903800986e+07
2020-03-17 06:35:00,4.0217609764e+08,4.0217609764e+08,1.3740141684e+07,1.3740141684e+07
2020-03-17 06:40:00,5.0275365103e+08,5.0275365103e+08,1.7187841867e+07,1.7187841867e+07
2020-03-17 06:45:00,4.3634947838e+08,4.3634947838e+08,1.8997653806e+07,1.8997653806e+07
2020-03-17 06:50:00,3.9693894708e+08,3.9693894708e+08,1.9996716197e+07,1.9996716197e+07
2020-03-17 06:55:00,4.2022862022e+08,4.2022862022e+08,2.1255223088e+07,2.1255223088e+07
2020-03-17 07:00:00,5.7174789521e+08,5.7174789521e+08,1.8042262473e+07,1.8042262473e+07
2020-03-17 07:05:00,4.6142112978e+08,4.6142112978e+08,3.0100259792e+07,3.0100259792e+07
2020-03-17 07:10:00,6.0198124777e+08,6.0198124777e+08,7.3710608830e+07,7.3710608830e+07
2020-03-17 07:15:00,9.7791152173e+08,9.7791152173e+08,4.9078928227e+07,4.9078928227e+07
2020-03-17 07:20:00,5.0605649276e+08,5.0605649276e+08,4.9021900589e+07,4.9021900589e+07
2020-03-17 07:25:00,5.2826610783e+08,5.2826610783e+08,9.6286377010e+07,9.6286377010e+07
2020-03-17 07:30:00,4.8961547054e+08,4.8961547054e+08,2.6158973395e+07,2.6158973395e+07
2020-03-17 07:35:00,5.2344598301e+08,5.2344598301e+08,2.2527656283e+08,2.2527656283e+08
2020-03-17 07:40:00,6.9551712801e+08,6.9551712801e+08,3.9418852623e+08,3.9418852623e+08
2020-03-17 07:45:00,5.2782643030e+08,5.2782643030e+08,1.1983396605e+08,1.1983396605e+08
2020-03-17 07:50:00,6.9738538116e+08,6.9738538116e+08,2.1214186759e+07,2.1214186759e+07
2020-03-17 07:55:00,6.6558329626e+08,6.6558329626e+08,1.8759029201e+07,1.8759029201e+07
2020-03-17 08:00:00,7.4286494953e+08,7.4286494953e+08,1.6770633403e+07,1.6770633403e+07
2020-03-17 08:05:00,7.9750408902e+08,7.9750408902e+08,1.9382276362e+07,1.9382276362e+07
2020-03-17 08:10:00,8.1845923971e+08,8.1845923971e+08,1.7672257220e+07,1.7672257220e+07
2020-03-17 08:15:00,1.0057082432e+09,1.0057082432e+09,2.0227598081e+07,2.0227598081e+07
2020-03-17 08:20:00,1.3801265977e+09,1.3801265977e+09,1.9499194634e+07,1.9499194634e+07
2020-03-17 08:25:00,7.4892555012e+08,7.4892555012e+08,1.8320507352e+07,1.8320507352e+07
2020-03-17 08:30:00,7.0922719749e+08,7.0922719749e+08,1.1009537067e+08,1.1009537067e+08
2020-03-17 08:35:00,6.7290017128e+08,6.7290017128e+08,2.5187295394e+07,2.5187295394e+07
2020-03-17 08:40:00,7.7479091389e+08,7.7479091389e+08,2.8243864566e+07,2.8243864566e+07
2020-03-17 08:45:00,6.9337195853e+08,6.9337195853e+08,1.1674611348e+08,1.1674611348e+08
2020-03-17 08:50:00,9.1991881206e+08,9.1991881206e+08,4.3176119927e+08,4.3176119927e+08
2020-03-17 08:55:00,7.5887786986e+08,7.5887786986e+08,2.9590840771e+07,2.9590840771e+07
2020-03-17 09:00:00,8.6484826281e+08,8.6484826281e+08,2.0272074454e+07,2.0272074454e+07
2020-03-17 09:05:00,7.9457179081e+08,7.9457179081e+08,1.7643738545e+07,1.7643738545e+07
2020-03-17 09:10:00,9.8463448586e+08,9.8463448586e+08,3.1465613181e+07,3.1465613181e+07
2020-03-17 09:15:00,9.1043927805e+08,9.1043927805e+08,1.4805150364e+08,1.4805150364e+08
2020-03-17 09:20:00,7.6738525644e+08,7.6738525644e+08,2.1242954553e+07,2.1242954553e+07
2020-03-17 09:25:00,1.0106960790e+09,1.0106960790e+09,1.8465391481e+07,1.8465391481e+07
2020-03-17 09:30:00,9.7548165315e+08,9.7548165315e+08,1.9483510661e+07,1.9483510661e+07
2020-03-17 09:35:00,1.0483456530e+09,1.0483456530e+09,6.2279765543e+08,6.2279765543e+08
2020-03-17 09:40:00,8.1495809785e+08,8.1495809785e+08,2.9473532257e+07,2.9473532257e+07
2020-03-17 09:45:00,8.3942436647e+08,8.3942436647e+08,2.1836687719e+07,2.1836687719e+07
2020-03-17 09:50:00,9.5621686187e+08,9.5621686187e+08,1.9839093380e+07,1.9839093380e+07
2020-03-17 09:55:00,9.3263707928e+08,9.3263707928e+08,2.1412916381e+07,2.1412916381e+07
2020-03-17 10:00:00,9.6221003116e+08,9.6221003116e+08,5.2032198051e+08,5.2032198051e+08
2020-03-17 10:05:00,8.6461887406e+08,8.6461887406e+08,2.4285762229e+07,2.4285762229e+07
2020-03-17 10:10:00,9.7652019510e+08,9.7652019510e+08,1.4446458763e+07,1.4446458763e+07
2020-03-17 10:15:00,1.6600015276e+09,1.6600015276e+09,1.8179537741e+07,1.8179537741e+07
2020-03-17 10:20:00,7.8278914005e+08,7.8278914005e+08,1.9613102636e+07,1.9613102636e+07
2020-03-17 10:25:00,8.4861091100e+08,8.4861091100e+08,2.0731294850e+07,2.0731294850e+07
2020-03-17 10:30:00,8.9957091748e+08,8.9957091748e+08,2.0364695911e+07,2.0364695911e+07
2020-03-17 10:35:00,9.5616582050e+08,9.5616582050e+08,1.9481494498e+07,1.9481494498e+07
2020-03-17 10:40:00,8.8052852323e+08,8.8052852323e+08,3.1029259096e+07,3.1029259096e+07
2020-03-17 10:45:00,9.2799198946e+08,9.2799198946e+08,3.5430278785e+07,3.5430278785e+07
2020-03-17 10:50:00,8.4735964234e+08,8.4735964234e+08,3.0747144237e+07,3.0747144237e+07
2020-03-17 10:55:00,8.3586674228e+08,8.3586674228e+08,1.9663949518e+07,1.9663949518e+07
2020-03-17 11:00:00,7.8239092950e+08,7.8239092950e+08,1.9342541712e+07,1.9342541712e+07
2020-03-17 11:05:00,7.8855193383e+08,7.8855193383e+08,2.1034778057e+07,2.1034778057e+07
2020-03-17 11:10:00,7.6238030666e+08,7.6238030666e+08,2.0210145749e+07,2.0210145749e+07
2020-03-17 11:15:00,8.7984142757e+08,8.7984142757e+08,1.9873896335e+07,1.9873896335e+07
2020-03-17 11:20:00,8.5141662088e+08,8.5141662088e+08,3.4047600841e+07,3.4047600841e+07
2020-03-17 11:25:00,8.9218688459e+08,8.9218688459e+08,3.4612738532e+07,3.4612738532e+07
2020-03-17 11:30:00,8.4870804350e+08,8.4870804350e+08,2.1211225073e+07,2.1211225073e+07
2020-03-17 11:35:00,8.2384642275e+08,8.2384642275e+08,1.0735260610e+08,1.0735260610e+08
2020-03-17 11:40:00,9.6618777400e+08,9.6618777400e+08,1.0075044867e+08,1.0075044867e+08
2020-03-17 11:45:00,9.1083889792e+08,9.1083889792e+08,3.0638544936e+07,3.0638544936e+07
2020-03-17 11:50:00,8.9015483512e+08,8.9015483512e+08,2.4807566000e+07,2.4807566000e+07
2020-03-17 11:55:00,8.5674430046e+08,8.5674430046e+08,2.8562762947e+07,2.8562762947e+07
2020-03-17 12:00:00,9.5845049759e+08,9.5845049759e+08,3.2594943343e+07,3.2594943343e+07
2020-03-17 12:05:00,9.1800767340e+08,9.1800767340e+08,2.6562923887e+07,2.6562923887e+07
2020-03-17 12:10:00,9.0049443798e+08,9.0049443798e+08,1.0085226843e+08,1.0085226843e+08
2020-03-17 12:15:00,9.0275519621e+08,9.0275519621e+08,2.7211667706e+07,2.7211667706e+07
2020-03-17 12:20:00,9.2206722617e+08,9.2206722617e+08,3.9287380964e+07,3.9287380964e+07
2020-03-17 12:25:00,1.0095426383e+09,1.0095426383e+09,3.5630232671e+07,3.5630232671e+07
2020-03-17 12:30:00,9.4024065750e+08,9.4024065750e+08,1.2779289747e+08,1.2779289747e+08
2020-03-17 12:35:00,8.4882195092e+08,8.4882195092e+08,2.4977813894e+07,2.4977813894e+07
2020-03-17 12:40:00,9.3077564643e+08,9.3077564643e+08,2.5462376804e+07,2.5462376804e+07
2020-03-17 12:45:00,9.1751195862e+08,9.1751195862e+08,2.5044713556e+07,2.5044713556e+07
2020-03-17 12:50:00,1.0486806423e+09,1.0486806423e+09,2.6576011669e+07,2.6576011669e+07
2020-03-17 12:55:00,9.1810911315e+08,9.1810911315e+08,2.1488732834e+07,2.1488732834e+07
2020-03-17 13:00:00,1.1321675966e+09,1.1321675966e+09,2.4353561655e+07,2.4353561655e+07
2020-03-17 13:05:00,1.2641787704e+09,1.2641787704e+09,2.3357206874e+07,2.3357206874e+07
2020-03-17 13:10:00,1.0558037654e+09,1.0558037654e+09,2.1520145565e+07,2.1520145565e+07
2020-03-17 13:15:00,1.0423607097e+09,1.0423607097e+09,2.5276739149e+07,2.5276739149e+07
2020-03-17 13:20:00,8.8392810511e+08,8.8392810511e+08,2.3648402297e+07,2.3648402297e+07
2020-03-17 13:25:00,9.2690329074e+08,9.2690329074e+08,2.4475878875e+07,2.4475878875e+07
2020-03-17 13:30:00,1.4832646209e+09,1.4832646209e+09,2.6477368939e+07,2.6477368939e+07
2020-03-17 13:35:00,1.0201364518e+09,1.0201364518e+09,2.1199682057e+07,2.1199682057e+07
2020-03-17 13:40:00,8.6339426326e+08,8.6339426326e+08,2.1695550817e+07,2.1695550817e+07
2020-03-17 13:45:00,8.8912104953e+08,8.8912104953e+08,2.2063216518e+07,2.2063216518e+07
2020-03-17 13:50:00,8.1047591958e+08,8.1047591958e+08,1.0278804785e+08,1.0278804785e+08
2020-03-17 13:55:00,7.3853406678e+08,7.3853406678e+08,2.3848912325e+07,2.3848912325e+07
2020-03-17 14:00:00,8.5413940530e+08,8.5413940530e+08,2.8590440913e+07,2.8590440913e+07
2020-03-17 14:05:00,8.4580054442e+08,8.4580054442e+08,2.9490283873e+07,2.9490283873e+07
2020-03-17 14:10:00,8.1685451275e+08,8.1685451275e+08,2.9489912496e+07,2.9489912496e+07
2020-03-17 14:15:00,7.9869732905e+08,7.9869732905e+08,3.4142926626e+07,3.4142926626e+07
2020-03-17 14:20:00,7.2181640929e+08,7.2181640929e+08,3.0202355165e+07,3.0202355165e+07
2020-03-17 14:25:00,8.8237944103e+08,8.8237944103e+08,3.2083046168e+07,3.2083046168e+07
2020-03-17 14:30:00,8.2057995848e+08,8.2057995848e+08,3.5112573728e+07,3.5112573728e+07
2020-03-17 14:35:00,8.5464897767e+08,8.5464897767e+08,2.9000701217e+07,2.9000701217e+07
2020-03-17 14:40:00,8.7484615512e+08,8.7484615512e+08,2.7036297674e+07,2.7036297674e+07
2020-03-17 14:45:00,8.8020630093e+08,8.8020630093e+08,2.2179068318e+07,2.2179068318e+07
2020-03-17 14:50:00,8.6466036923e+08,8.6466036923e+08,2.3592076552e+07,2.3592076552e+07
2020-03-17 14:55:00,9.6729075244e+08,9.6729075244e+08,2.7081509162e+07,2.7081509162e+07
2020-03-17 15:00:00,8.4813224073e+08,8.4813224073e+08,2.6650474941e+07,2.6650474941e+07
2020-03-17 15:05:00,1.3625503800e+09,1.3625503800e+09,2.7758334264e+07,2.7758334264e+07
2020-03-17 15:10:00,8.3860735803e+08,8.3860735803e+08,2.4908393387e+07,2.4908393387e+07
2020-03-17 15:15:00,7.8124756711e+08,7.8124756711e+08,2.7730627960e+07,2.7730627960e+07
2020-03-17 15:20:00,8.6169646111e+08,8.6169646111e+08,2.5498234305e+07,2.5498234305e+07
2020-03-17 15:25:00,1.0377785466e+09,1.0377785466e+09,2.5082985705e+07,2.5082985705e+07
2020-03-17 15:30:00,9.2895801389e+08,9.2895801389e+08,1.2642368941e+08,1.2642368941e+08
2020-03-17 15:35:00,8.8817346779e+08,8.8817346779e+08,3.1938586447e+07,3.1938586447e+07
