DATE,DEPL,DEPL_peak,PLDE,DEPL_peak
2020-03-24 04:30:00,2.3118494529e+09,2.3118494529e+09,2.4269641577e+09,2.4269641577e+09
2020-03-24 04:35:00,7.0345129232e+09,7.0345129232e+09,1.5063200829e+09,1.5063200829e+09
2020-03-24 04:40:00,4.3734641480e+09,4.3734641480e+09,1.6142312974e+09,1.6142312974e+09
2020-03-24 04:45:00,3.4733607986e+09,3.4733607986e+09,1.5837205638e+09,1.5837205638e+09
2020-03-24 04:50:00,3.6406395555e+09,3.6406395555e+09,1.5827190625e+09,1.5827190625e+09
2020-03-24 04:55:00,3.9398182942e+09,3.9398182942e+09,1.4998667723e+09,1.4998667723e+09
2020-03-24 05:00:00,3.1611065145e+09,3.1611065145e+09,1.5972704831e+09,1.5972704831e+09
2020-03-24 05:05:00,2.7137405516e+09,2.7137405516e+09,2.1153671718e+09,2.1153671718e+09
2020-03-24 05:10:00,3.3104524671e+09,3.3104524671e+09,1.7134056314e+09,1.7134056314e+09
2020-03-24 05:15:00,3.0373581440e+09,3.0373581440e+09,1.2982988725e+09,1.2982988725e+09
2020-03-24 05:20:00,2.6332362090e+09,2.6332362090e+09,1.3649572847e+09,1.3649572847e+09
2020-03-24 05:25:00,4.2942972869e+09,4.2942972869e+09,1.5538907261e+09,1.5538907261e+09
2020-03-24 05:30:00,3.5678884881e+09,3.5678884881e+09,1.5290575821e+09,1.5290575821e+09
2020-03-24 05:35:00,3.8203910841e+09,3.8203910841e+09,1.6245209983e+09,1.6245209983e+09
2020-03-24 05:40:00,4.5001034965e+09,4.5001034965e+09,1.8325510399e+09,1.8325510399e+09
2020-03-24 05:45:00,3.6732402740e+09,3.6732402740e+09,2.2377686640e+09,2.2377686640e+09
2020-03-24 05:50:00,3.7255862210e+09,3.7255862210e+09,1.8686296535e+09,1.8686296535e+09
2020-03-24 05:55:00,2.8442070239e+09,2.8442070239e+09,2.0346571191e+09,2.0346571191e+09
2020-03-24 06:00:00,3.5237372715e+09,3.5237372715e+09,2.9154136272e+09,2.9154136272e+09
2020-03-24 06:05:00,2.9626983588e+09,2.9626983588e+09,3.1369103021e+09,3.1369103021e+09
2020-03-24 06:10:00,2.8884650461e+09,2.8884650461e+09,3.3544398642e+09,3.3544398642e+09
2020-03-24 06:15:00,2.9521604379e+09,2.9521604379e+09,2.6694043013e+09,2.6694043013e+09
2020-03-24 06:20:00,3.2184979168e+09,3.2184979168e+09,3.0567348022e+09,3.0567348022e+09
2020-03-24 06:25:00,3.3370353751e+09,3.3370353751e+09,3.0035557284e+09,3.0035557284e+09
2020-03-24 06:30:00,2.3693200340e+09,2.3693200340e+09,3.2328275193e+09,3.2328275193e+09
2020-03-24 06:35:00,2.5597737701e+09,2.5597737701e+09,3.2358478646e+09,3.2358478646e+09
2020-03-24 06:40:00,3.0148309938e+09,3.0148309938e+09,2.9275931507e+09,2.9275931507e+09
2020-03-24 06:45:00,3.2431109968e+09,3.2431109968e+09,2.9961857045e+09,2.9961857045e+09
2020-03-24 06:50:00,2.7430530489e+09,2.7430530489e+09,3.5141745038e+09,3.5141745038e+09
2020-03-24 06:55:00,3.5259804770e+09,3.5259804770e+09,3.2017273488e+09,3.2017273488e+09
2020-03-24 07:00:00,3.2876971708e+09,3.2876971708e+09,3.5846594119e+09,3.5846594119e+09
2020-03-24 07:05:00,3.7163375799e+09,3.7163375799e+09,3.2033962665e+09,3.2033962665e+09
2020-03-24 07:10:00,3.9517336031e+09,3.9517336031e+09,4.6314222414e+09,4.6314222414e+09
2020-03-24 07:15:00,3.1233695899e+09,3.1233695899e+09,5.6221596014e+09,5.6221596014e+09
2020-03-24 07:20:00,3.1912975764e+09,3.1912975764e+09,3.7651253237e+09,3.7651253237e+09
2020-03-24 07:25:00,3.3833485770e+09,3.3833485770e+09,3.4325341257e+09,3.4325341257e+09
2020-03-24 07:30:00,3.2532755698e+09,3.2532755698e+09,3.3081359960e+09,3.3081359960e+09
2020-03-24 07:35:00,3.6782047365e+09,3.6782047365e+09,3.7019187279e+09,3.7019187279e+09
2020-03-24 07:40:00,3.6545642093e+09,3.6545642093e+09,3.9692993283e+09,3.9692993283e+09
2020-03-24 07:45:00,3.8426917978e+09,3.8426917978e+09,4.1190825523e+09,4.1190825523e+09
2020-03-24 07:50:00,3.1088961361e+09,3.1088961361e+09,4.4363892338e+09,4.4363892338e+09
2020-03-24 07:55:00,3.3165026463e+09,3.3165026463e+09,4.0172324103e+09,4.0172324103e+09
2020-03-24 08:00:00,3.5296848344e+09,3.5296848344e+09,4.0297776593e+09,4.0297776593e+09
2020-03-24 08:05:00,3.7043984969e+09,3.7043984969e+09,5.1251122683e+09,5.1251122683e+09
2020-03-24 08:10:00,3.9771829178e+09,3.9771829178e+09,4.1181536905e+09,4.1181536905e+09
2020-03-24 08:15:00,3.4042098791e+09,3.4042098791e+09,4.1330403140e+09,4.1330403140e+09
2020-03-24 08:20:00,4.6351038527e+09,4.6351038527e+09,4.7925369868e+09,4.7925369868e+09
2020-03-24 08:25:00,3.3570568254e+09,3.3570568254e+09,8.2882528750e+09,8.2882528750e+09
2020-03-24 08:30:00,2.9983202931e+09,2.9983202931e+09,6.6009133553e+09,6.6009133553e+09
2020-03-24 08:35:00,3.4266191006e+09,3.4266191006e+09,6.0236745918e+09,6.0236745918e+09
2020-03-24 08:40:00,4.2814292838e+09,4.2814292838e+09,5.5293401339e+09,5.5293401339e+09
2020-03-24 08:45:00,4.0856924896e+09,4.0856924896e+09,4.4605328857e+09,4.4605328857e+09
2020-03-24 08:50:00,4.0801649698e+09,4.0801649698e+09,4.7010846916e+09,4.7010846916e+09
2020-03-24 08:55:00,3.9935006152e+09,3.9935006152e+09,4.7396658193e+09,4.7396658193e+09
2020-03-24 09:00:00,3.2199866766e+09,3.2199866766e+09,4.5728946656e+09,4.5728946656e+09
2020-03-24 09:05:00,3.0886449130e+09,3.0886449130e+09,4.5743153713e+09,4.5743153713e+09
2020-03-24 09:10:00,3.3068830361e+09,3.3068830361e+09,5.0997336950e+09,5.0997336950e+09
2020-03-24 09:15:00,4.1572788023e+09,4.1572788023e+09,5.0852842299e+09,5.0852842299e+09
2020-03-24 09:20:00,4.6359067119e+09,4.6359067119e+09,4.9904174931e+09,4.9904174931e+09
2020-03-24 09:25:00,3.7453548369e+09,3.7453548369e+09,5.4701105392e+09,5.4701105392e+09
2020-03-24 09:30:00,3.8273090272e+09,3.8273090272e+09,5.5412220603e+09,5.5412220603e+09
2020-03-24 09:35:00,3.1978684663e+09,3.1978684663e+09,5.0744477566e+09,5.0744477566e+09
2020-03-24 09:40:00,3.3585712112e+09,3.3585712112e+09,5.7059068738e+09,5.7059068738e+09
2020-03-24 09:45:00,3.8449191872e+09,3.8449191872e+09,4.9143851672e+09,4.9143851672e+09
2020-03-24 09:50:00,3.5476697405e+09,3.5476697405e+09,5.1605708631e+09,5.1605708631e+09
2020-03-24 09:55:00,4.5812425307e+09,4.5812425307e+09,5.5700282972e+09,5.5700282972e+09
2020-03-24 10:00:00,5.4285951600e+09,5.4285951600e+09,6.1966162887e+09,6.1966162887e+09
2020-03-24 10:05:00,3.9695217859e+09,3.9695217859e+09,6.1108469215e+09,6.1108469215e+09
2020-03-24 10:10:00,4.6638109793e+09,4.6638109793e+09,5.4436255209e+09,5.4436255209e+09
2020-03-24 10:15:00,4.7298340811e+09,4.7298340811e+09,5.3851921980e+09,5.3851921980e+09
2020-03-24 10:20:00,3.8065130355e+09,3.8065130355e+09,5.6999216320e+09,5.6999216320e+09
2020-03-24 10:25:00,3.9870389962e+09,3.9870389962e+09,5.0563472359e+09,5.0563472359e+09
2020-03-24 10:30:00,3.5431329895e+09,3.5431329895e+09,5.1291975891e+09,5.1291975891e+09
2020-03-24 10:35:00,3.7180951766e+09,3.7180951766e+09,5.1159561943e+09,5.1159561943e+09
2020-03-24 10:40:00,3.7476386189e+09,3.7476386189e+09,5.7864137029e+09,5.7864137029e+09
2020-03-24 10:45:00,3.2002071385e+09,3.2002071385e+09,5.2017943036e+09,5.2017943036e+09
2020-03-24 10:50:00,3.9936200205e+09,3.9936200205e+09,5.1971879871e+09,5.1971879871e+09
2020-03-24 10:55:00,3.6073572578e+09,3.6073572578e+09,5.6474455576e+09,5.6474455576e+09
2020-03-24 11:00:00,3.4774350219e+09,3.4774350219e+09,5.5290277760e+09,5.5290277760e+09
2020-03-24 11:05:00,3.6628809972e+09,3.6628809972e+09,5.3307808455e+09,5.3307808455e+09
2020-03-24 11:10:00,3.3401944556e+09,3.3401944556e+09,5.4310579773e+09,5.4310579773e+09
2020-03-24 11:15:00,3.2572380504e+09,3.2572380504e+09,5.3361325202e+09,5.3361325202e+09
2020-03-24 11:20:00,3.7071274205e+09,3.7071274205e+09,5.8770027863e+09,5.8770027863e+09
2020-03-24 11:25:00,4.6408139580e+09,4.6408139580e+09,6.0982910477e+09,6.0982910477e+09
2020-03-24 11:30:00,4.3619689902e+09,4.3619689902e+09,5.2791302951e+09,5.2791302951e+09
2020-03-24 11:35:00,3.6220962621e+09,3.6220962621e+09,5.1357918453e+09,5.1357918453e+09
2020-03-24 11:40:00,3.7639962614e+09,3.7639962614e+09,5.7315127863e+09,5.7315127863e+09
2020-03-24 11:45:00,6.5664709975e+09,6.5664709975e+09,5.6346484715e+09,5.6346484715e+09
2020-03-24 11:50:00,5.7986690996e+09,5.7986690996e+09,5.5474119440e+09,5.5474119440e+09
2020-03-24 11:55:00,4.1501220945e+09,4.1501220945e+09,6.0554459349e+09,6.0554459349e+09
2020-03-24 12:00:00,3.8003635306e+09,3.8003635306e+09,5.2549135190e+09,5.2549135190e+09
2020-03-24 12:05:00,4.3203921075e+09,4.3203921075e+09,5.5898562277e+09,5.5898562277e+09
2020-03-24 12:10:00,3.5772531114e+09,3.5772531114e+09,5.3703553865e+09,5.3703553865e+09
2020-03-24 12:15:00,3.7678859626e+09,3.7678859626e+09,5.7951765424e+09,5.7951765424e+09
2020-03-24 12:20:00,3.9469487395e+09,3.9469487395e+09,5.0941125093e+09,5.0941125093e+09
2020-03-24 12:25:00,3.6367938416e+09,3.6367938416e+09,4.8649497590e+09,4.8649497590e+09
2020-03-24 12:30:00,4.0826887784e+09,4.0826887784e+09,4.9926244572e+09,4.9926244572e+09
2020-03-24 12:35:00,3.2445487834e+09,3.2445487834e+09,5.0499133975e+09,5.0499133975e+09
2020-03-24 12:40:00,3.2001215661e+09,3.2001215661e+09,5.3863428450e+09,5.3863428450e+09
2020-03-24 12:45:00,3.2233559987e+09,3.2233559987e+09,5.5996700721e+09,5.5996700721e+09
2020-03-24 12:50:00,4.1527265423e+09,4.1527265423e+09,5.3715690697e+09,5.3715690697e+09
2020-03-24 12:55:00,3.2957797349e+09,3.2957797349e+09,5.1274545450e+09,5.1274545450e+09
2020-03-24 13:00:00,3.5489214388e+09,3.5489214388e+09,6.1792269706e+09,6.1792269706e+09
2020-03-24 13:05:00,4.2479103611e+09,4.2479103611e+09,4.9043120094e+09,4.9043120094e+09
2020-03-24 13:10:00,3.7617554709e+09,3.7617554709e+09,5.0554990489e+09,5.0554990489e+09
2020-03-24 13:15:00,3.3409155659e+09,3.3409155659e+09,5.8148498450e+09,5.8148498450e+09
2020-03-24 13:20:00,4.1671961035e+09,4.1671961035e+09,5.0858559437e+09,5.0858559437e+09
2020-03-24 13:25:00,4.2279636555e+09,4.2279636555e+09,5.3745891937e+09,5.3745891937e+09
2020-03-24 13:30:00,3.8686402713e+09,3.8686402713e+09,5.9498177946e+09,5.9498177946e+09
2020-03-24 13:35:00,3.8503082853e+09,3.8503082853e+09,5.5754757436e+09,5.5754757436e+09
2020-03-24 13:40:00,3.5554110501e+09,3.5554110501e+09,6.3768814653e+09,6.3768814653e+09
2020-03-24 13:45:00,3.4846139851e+09,3.4846139851e+09,5.9586356493e+09,5.9586356493e+09
2020-03-24 13:50:00,3.5860338519e+09,3.5860338519e+09,5.7630177835e+09,5.7630177835e+09
2020-03-24 13:55:00,3.3422044000e+09,3.3422044000e+09,5.5594935116e+09,5.5594935116e+09
2020-03-24 14:00:00,4.9323282104e+09,4.9323282104e+09,5.2460064371e+09,5.2460064371e+09
2020-03-24 14:05:00,4.4434070978e+09,4.4434070978e+09,5.9228084508e+09,5.9228084508e+09
2020-03-24 14:10:00,4.2136407908e+09,4.2136407908e+09,5.9595113630e+09,5.9595113630e+09
2020-03-24 14:15:00,3.5981124142e+09,3.5981124142e+09,5.8675517146e+09,5.8675517146e+09
2020-03-24 14:20:00,3.6697315562e+09,3.6697315562e+09,5.4068489826e+09,5.4068489826e+09
2020-03-24 14:25:00,4.1058425235e+09,4.1058425235e+09,5.8479169908e+09,5.8479169908e+09
2020-03-24 14:30:00,3.8430216460e+09,3.8430216460e+09,6.3450441107e+09,6.3450441107e+09
2020-03-24 14:35:00,4.4340199528e+09,4.4340199528e+09,6.0711995998e+09,6.0711995998e+09
2020-03-24 14:40:00,3.3464806861e+09,3.3464806861e+09,4.9153836372e+09,4.9153836372e+09
2020-03-24 14:45:00,2.8084460388e+09,2.8084460388e+09,5.1792268922e+09,5.1792268922e+09
2020-03-24 14:50:00,3.3449366793e+09,3.3449366793e+09,5.2441131788e+09,5.2441131788e+09
2020-03-24 14:55:00,3.4397906876e+09,3.4397906876e+09,5.3271866574e+09,5.3271866574e+09
2020-03-24 15:00:00,3.7111658864e+09,3.7111658864e+09,5.0393405689e+09,5.0393405689e+09
2020-03-24 15:05:00,3.3682152781e+09,3.3682152781e+09,4.7964751610e+09,4.7964751610e+09
2020-03-24 15:10:00,2.8286603127e+09,2.8286603127e+09,5.0272172389e+09,5.0272172389e+09
2020-03-24 15:15:00,2.7446026663e+09,2.7446026663e+09,5.7730455933e+09,5.7730455933e+09
2020-03-24 15:20:00,3.5386627062e+09,3.5386627062e+09,5.7550659357e+09,5.7550659357e+09
2020-03-24 15:25:00,3.2089827146e+09,3.2089827146e+09,5.6929384015e+09,5.6929384015e+09
2020-03-24 15:30:00,2.9651747396e+09,2.9651747396e+09,6.0904699517e+09,6.0904699517e+09
2020-03-24 15:35:00,2.8150115957e+09,2.8150115957e+09,5.1737676124e+09,5.1737676124e+09
2020-03-24 15:40:00,3.0939301362e+09,3.0939301362e+09,5.2233752017e+09,5.2233752017e+09
2020-03-24 15:45:00,2.7264215029e+09,2.7264215029e+09,5.5555746785e+09,5.5555746785e+09
2020-03-24 15:50:00,2.7901403281e+09,2.7901403281e+09,5.7725200096e+09,5.7725200096e+09
2020-03-24 15:55:00,3.5703553699e+09,3.5703553699e+09,5.2991582717e+09,5.2991582717e+09
2020-03-24 16:00:00,2.5185287407e+09,2.5185287407e+09,5.2853840488e+09,5.2853840488e+09
2020-03-24 16:05:00,2.6775462157e+09,2.6775462157e+09,4.9994840871e+09,4.9994840871e+09
2020-03-24 16:10:00,2.9552662569e+09,2.9552662569e+09,5.4458988824e+09,5.4458988824e+09
2020-03-24 16:15:00,2.5696877751e+09,2.5696877751e+09,5.8778005201e+09,5.8778005201e+09
2020-03-24 16:20:00,2.5143386700e+09,2.5143386700e+09,5.4463001834e+09,5.4463001834e+09
2020-03-24 16:25:00,2.6547367274e+09,2.6547367274e+09,4.9717951763e+09,4.9717951763e+09
2020-03-24 16:30:00,2.7421630623e+09,2.7421630623e+09,5.3242782459e+09,5.3242782459e+09
2020-03-24 16:35:00,3.2377623941e+09,3.2377623941e+09,5.2299469543e+09,5.2299469543e+09
2020-03-24 16:40:00,4.0216820487e+09,4.0216820487e+09,5.1834029196e+09,5.1834029196e+09
2020-03-24 16:45:00,3.5143875629e+09,3.5143875629e+09,5.3263116927e+09,5.3263116927e+09
2020-03-24 16:50:00,3.3835015767e+09,3.3835015767e+09,5.4358360075e+09,5.4358360075e+09
2020-03-24 16:55:00,4.1360735636e+09,4.1360735636e+09,5.8258185420e+09,5.8258185420e+09
2020-03-24 17:00:00,5.1900713351e+09,5.1900713351e+09,6.3916123528e+09,6.3916123528e+09
2020-03-24 17:05:00,3.5759546951e+09,3.5759546951e+09,5.3337647537e+09,5.3337647537e+09
2020-03-24 17:10:00,3.3296038781e+09,3.3296038781e+09,5.3191509098e+09,5.3191509098e+09
2020-03-24 17:15:00,3.3964337500e+09,3.3964337500e+09,5.0307197320e+09,5.0307197320e+09
2020-03-24 17:20:00,4.0321651988e+09,4.0321651988e+09,4.7907186402e+09,4.7907186402e+09
2020-03-24 17:25:00,3.4483940797e+09,3.4483940797e+09,4.9406062614e+09,4.9406062614e+09
2020-03-24 17:30:00,3.3473935687e+09,3.3473935687e+09,4.3754694675e+09,4.3754694675e+09
2020-03-24 17:35:00,4.1744070788e+09,4.1744070788e+09,5.0922431034e+09,5.0922431034e+09
2020-03-24 17:40:00,3.5096879028e+09,3.5096879028e+09,4.7421865116e+09,4.7421865116e+09
2020-03-24 17:45:00,3.6666662883e+09,3.6666662883e+09,5.3264976139e+09,5.3264976139e+09
2020-03-24 17:50:00,4.3383671089e+09,4.3383671089e+09,4.8321989543e+09,4.8321989543e+09
2020-03-24 17:55:00,3.9313226586e+09,3.9313226586e+09,5.4587802761e+09,5.4587802761e+09
2020-03-24 18:00:00,3.3865212369e+09,3.3865212369e+09,6.1484384197e+09,6.1484384197e+09
2020-03-24 18:05:00,3.5416534296e+09,3.5416534296e+09,5.5027302431e+09,5.5027302431e+09
2020-03-24 18:10:00,3.7096684697e+09,3.7096684697e+09,5.3033046566e+09,5.3033046566e+09
2020-03-24 18:15:00,3.4656811271e+09,3.4656811271e+09,4.9207007773e+09,4.9207007773e+09
2020-03-24 18:20:00,3.9309125231e+09,3.9309125231e+09,5.6677731924e+09,5.6677731924e+09
2020-03-24 18:25:00,3.1509061676e+09,3.1509061676e+09,5.5311400424e+09,5.5311400424e+09
2020-03-24 18:30:00,3.9603957246e+09,3.9603957246e+09,5.6051161454e+09,5.6051161454e+09
2020-03-24 18:35:00,3.7539560376e+09,3.7539560376e+09,4.9833180533e+09,4.9833180533e+09
2020-03-24 18:40:00,3.5767658849e+09,3.5767658849e+09,4.8021227517e+09,4.8021227517e+09
2020-03-24 18:45:00,3.1018052574e+09,3.1018052574e+09,5.2841914259e+09,5.2841914259e+09
2020-03-24 18:50:00,3.0161067472e+09,3.0161067472e+09,4.6629038526e+09,4.6629038526e+09
2020-03-24 18:55:00,3.9410611009e+09,3.9410611009e+09,4.8140642926e+09,4.8140642926e+09
2020-03-24 19:00:00,3.9514959750e+09,3.9514959750e+09,5.1627650359e+09,5.1627650359e+09
2020-03-24 19:05:00,3.2659946283e+09,3.2659946283e+09,4.6647535456e+09,4.6647535456e+09
2020-03-24 19:10:00,3.3490779921e+09,3.3490779921e+09,5.0465428548e+09,5.0465428548e+09
2020-03-24 19:15:00,3.6040903945e+09,3.6040903945e+09,4.8097703395e+09,4.8097703395e+09
2020-03-24 19:20:00,3.0885310921e+09,3.0885310921e+09,5.3800260192e+09,5.3800260192e+09
2020-03-24 19:25:00,3.6731313281e+09,3.6731313281e+09,5.9285895953e+09,5.9285895953e+09
2020-03-24 19:30:00,3.2332402255e+09,3.2332402255e+09,5.4140444757e+09,5.4140444757e+09
2020-03-24 19:35:00,3.4423908181e+09,3.4423908181e+09,5.9259911780e+09,5.9259911780e+09
2020-03-24 19:40:00,3.6951441091e+09,3.6951441091e+09,5.5972507238e+09,5.5972507238e+09
2020-03-24 19:45:00,3.1784280695e+09,3.1784280695e+09,5.5174850192e+09,5.5174850192e+09
2020-03-24 19:50:00,3.1634135289e+09,3.1634135289e+09,5.2036488167e+09,5.2036488167e+09
2020-03-24 19:55:00,3.1711183773e+09,3.1711183773e+09,6.1394522754e+09,6.1394522754e+09
2020-03-24 20:00:00,3.2604796455e+09,3.2604796455e+09,5.5272012566e+09,5.5272012566e+09
2020-03-24 20:05:00,3.8904994777e+09,3.8904994777e+09,6.2824261972e+09,6.2824261972e+09
2020-03-24 20:10:00,3.0026164012e+09,3.0026164012e+09,6.4393207744e+09,6.4393207744e+09
2020-03-24 20:15:00,3.3784452035e+09,3.3784452035e+09,4.9578939055e+09,4.9578939055e+09
2020-03-24 20:20:00,2.8449006661e+09,2.8449006661e+09,5.0578599749e+09,5.0578599749e+09
2020-03-24 20:25:00,3.1609981030e+09,3.1609981030e+09,5.3597871848e+09,5.3597871848e+09
2020-03-24 20:30:00,3.1140447656e+09,3.1140447656e+09,4.9752226451e+09,4.9752226451e+09
2020-03-24 20:35:00,3.5816718197e+09,3.5816718197e+09,5.3989611572e+09,5.3989611572e+09
2020-03-24 20:40:00,2.9728949050e+09,2.9728949050e+09,5.7651637790e+09,5.7651637790e+09
2020-03-24 20:45:00,2.9380999895e+09,2.9380999895e+09,5.5164589874e+09,5.5164589874e+09
2020-03-24 20:50:00,3.5185843838e+09,3.5185843838e+09,4.8115923692e+09,4.8115923692e+09
2020-03-24 20:55:00,3.8635359709e+09,3.8635359709e+09,4.7564480400e+09,4.7564480400e+09
2020-03-24 21:00:00,3.6432093829e+09,3.6432093829e+09,4.9641155972e+09,4.9641155972e+09
2020-03-24 21:05:00,2.8412950600e+09,2.8412950600e+09,5.2006148414e+09,5.2006148414e+09
2020-03-24 21:10:00,3.1653683018e+09,3.1653683018e+09,4.6566216960e+09,4.6566216960e+09
2020-03-24 21:15:00,3.8000069527e+09,3.8000069527e+09,4.8556277388e+09,4.8556277388e+09
2020-03-24 21:20:00,2.8691163455e+09,2.8691163455e+09,5.1112653974e+09,5.1112653974e+09
2020-03-24 21:25:00,3.4046102021e+09,3.4046102021e+09,5.5204353468e+09,5.5204353468e+09
2020-03-24 21:30:00,3.4448177437e+09,3.4448177437e+09,5.4550192859e+09,5.4550192859e+09
2020-03-24 21:35:00,3.4348408384e+09,3.4348408384e+09,5.5294559168e+09,5.5294559168e+09
2020-03-24 21:40:00,5.1579882231e+09,5.1579882231e+09,5.1564046882e+09,5.1564046882e+09
2020-03-24 21:45:00,4.4388694214e+09,4.4388694214e+09,5.2342378246e+09,5.2342378246e+09
2020-03-24 21:50:00,3.1661351892e+09,3.1661351892e+09,5.1019769594e+09,5.1019769594e+09
2020-03-24 21:55:00,2.9894953748e+09,2.9894953748e+09,4.7824420429e+09,4.7824420429e+09
