DATE,IRIE,IRIE_peak,IEIR,IEIR_peak
2020-03-23 23:55:00,5.9860177296e+07,5.9860177296e+07,5.0511686708e+07,5.0511686708e+07
2020-03-24 00:00:00,1.0218071271e+08,1.0218071271e+08,6.7805973425e+07,6.7805973425e+07
2020-03-24 00:05:00,5.8499076799e+07,5.8499076799e+07,3.4522468363e+07,3.4522468363e+07
2020-03-24 00:10:00,4.5773229385e+07,4.5773229385e+07,5.0951849706e+07,5.0951849706e+07
2020-03-24 00:15:00,6.8687662529e+07,6.8687662529e+07,4.6370125520e+07,4.6370125520e+07
2020-03-24 00:20:00,6.0195716698e+07,6.0195716698e+07,2.3732565496e+07,2.3732565496e+07
2020-03-24 00:25:00,6.1112922471e+07,6.1112922471e+07,2.7005715038e+07,2.7005715038e+07
2020-03-24 00:30:00,5.0977493206e+07,5.0977493206e+07,5.9575168129e+07,5.9575168129e+07
2020-03-24 00:35:00,5.7457265910e+07,5.7457265910e+07,4.5464910044e+07,4.5464910044e+07
2020-03-24 00:40:00,2.7554947312e+07,2.7554947312e+07,4.8080936553e+07,4.8080936553e+07
2020-03-24 00:45:00,4.5169832845e+07,4.5169832845e+07,4.7159777337e+07,4.7159777337e+07
2020-03-24 00:50:00,4.7457553336e+07,4.7457553336e+07,4.2558033072e+07,4.2558033072e+07
2020-03-24 00:55:00,5.7841862434e+07,5.7841862434e+07,3.4185207053e+07,3.4185207053e+07
2020-03-24 01:00:00,5.7434841922e+07,5.7434841922e+07,2.3912866281e+07,2.3912866281e+07
2020-03-24 01:05:00,5.9190527890e+07,5.9190527890e+07,3.2556288185e+07,3.2556288185e+07
2020-03-24 01:10:00,6.2290461634e+07,6.2290461634e+07,5.9954264193e+07,5.9954264193e+07
2020-03-24 01:15:00,7.6948523145e+07,7.6948523145e+07,3.7386343764e+07,3.7386343764e+07
2020-03-24 01:20:00,6.2034691389e+07,6.2034691389e+07,6.1580363302e+07,6.1580363302e+07
2020-03-24 01:25:00,6.0962442404e+07,6.0962442404e+07,3.3482801493e+07,3.3482801493e+07
2020-03-24 01:30:00,6.2018776137e+07,6.2018776137e+07,4.1436795612e+07,4.1436795612e+07
2020-03-24 01:35:00,7.7440211926e+07,7.7440211926e+07,3.5578990866e+07,3.5578990866e+07
2020-03-24 01:40:00,8.0214134546e+07,8.0214134546e+07,2.9166278434e+07,2.9166278434e+07
2020-03-24 01:45:00,6.5214666984e+07,6.5214666984e+07,2.6091382322e+07,2.6091382322e+07
2020-03-24 01:50:00,6.6183623181e+07,6.6183623181e+07,2.5089723315e+07,2.5089723315e+07
2020-03-24 01:55:00,8.8832226146e+07,8.8832226146e+07,2.8230878698e+07,2.8230878698e+07
2020-03-24 02:00:00,6.6588978439e+07,6.6588978439e+07,4.6655799541e+07,4.6655799541e+07
2020-03-24 02:05:00,2.7529197836e+07,2.7529197836e+07,3.9152629435e+07,3.9152629435e+07
2020-03-24 02:10:00,4.4725136584e+07,4.4725136584e+07,7.7341893497e+07,7.7341893497e+07
2020-03-24 02:15:00,4.8333217917e+07,4.8333217917e+07,6.0464473557e+07,6.0464473557e+07
2020-03-24 02:20:00,4.4446939201e+07,4.4446939201e+07,7.0283978521e+07,7.0283978521e+07
2020-03-24 02:25:00,5.7718307842e+07,5.7718307842e+07,5.5339327007e+07,5.5339327007e+07
2020-03-24 02:30:00,5.8145435232e+07,5.8145435232e+07,3.6473713720e+07,3.6473713720e+07
2020-03-24 02:35:00,5.0861852305e+07,5.0861852305e+07,3.3597848128e+07,3.3597848128e+07
2020-03-24 02:40:00,7.2331697685e+07,7.2331697685e+07,4.8507129201e+07,4.8507129201e+07
2020-03-24 02:45:00,7.7945313591e+07,7.7945313591e+07,4.0454595976e+07,4.0454595976e+07
2020-03-24 02:50:00,5.0465227310e+07,5.0465227310e+07,3.0028793342e+07,3.0028793342e+07
2020-03-24 02:55:00,5.4224330761e+07,5.4224330761e+07,2.6246929275e+07,2.6246929275e+07
2020-03-24 03:00:00,5.7800371474e+07,5.7800371474e+07,3.0098271815e+07,3.0098271815e+07
2020-03-24 03:05:00,6.2602525461e+07,6.2602525461e+07,2.3405637234e+07,2.3405637234e+07
2020-03-24 03:10:00,4.9064734220e+07,4.9064734220e+07,2.1844791694e+07,2.1844791694e+07
2020-03-24 03:15:00,6.0563234272e+07,6.0563234272e+07,2.1046161714e+07,2.1046161714e+07
2020-03-24 03:20:00,4.8057876027e+07,4.8057876027e+07,5.1337066601e+07,5.1337066601e+07
2020-03-24 03:25:00,4.8829349748e+07,4.8829349748e+07,4.3309889055e+07,4.3309889055e+07
2020-03-24 03:30:00,4.2633868864e+07,4.2633868864e+07,3.8394519447e+07,3.8394519447e+07
2020-03-24 03:35:00,5.2553293840e+07,5.2553293840e+07,3.2314997930e+07,3.2314997930e+07
2020-03-24 03:40:00,4.3861833002e+07,4.3861833002e+07,3.7495058313e+07,3.7495058313e+07
2020-03-24 03:45:00,5.6521080543e+07,5.6521080543e+07,3.2670533050e+07,3.2670533050e+07
2020-03-24 03:50:00,6.8318860380e+07,6.8318860380e+07,6.3984888660e+07,6.3984888660e+07
2020-03-24 03:55:00,7.2482283243e+07,7.2482283243e+07,3.5905728157e+07,3.5905728157e+07
2020-03-24 04:00:00,4.8382139227e+07,4.8382139227e+07,6.9111640547e+07,6.9111640547e+07
2020-03-24 04:05:00,4.7868567452e+07,4.7868567452e+07,5.2085741876e+07,5.2085741876e+07
2020-03-24 04:10:00,4.2949310932e+07,4.2949310932e+07,3.9021928778e+07,3.9021928778e+07
2020-03-24 04:15:00,5.6523387918e+07,5.6523387918e+07,3.1224957330e+07,3.1224957330e+07
2020-03-24 04:20:00,6.0181015795e+07,6.0181015795e+07,4.4684907552e+07,4.4684907552e+07
2020-03-24 04:25:00,4.9049395548e+07,4.9049395548e+07,3.1644164305e+07,3.1644164305e+07
2020-03-24 04:30:00,4.9059467958e+07,4.9059467958e+07,3.8504187839e+07,3.8504187839e+07
2020-03-24 04:35:00,4.8373373400e+07,4.8373373400e+07,3.6771930010e+07,3.6771930010e+07
2020-03-24 04:40:00,6.7580423857e+07,6.7580423857e+07,6.3538695026e+07,6.3538695026e+07
2020-03-24 04:45:00,5.1589174201e+07,5.1589174201e+07,6.1027556387e+07,6.1027556387e+07
2020-03-24 04:50:00,5.5410318590e+07,5.5410318590e+07,8.0126656197e+07,8.0126656197e+07
2020-03-24 04:55:00,4.6491085979e+07,4.6491085979e+07,8.5982102130e+08,8.5982102130e+08
2020-03-24 05:00:00,4.2802842745e+07,4.2802842745e+07,6.7796687570e+08,6.7796687570e+08
2020-03-24 05:05:00,1.0000121625e+08,1.0000121625e+08,3.7248902989e+08,3.7248902989e+08
2020-03-24 05:10:00,7.0252226889e+07,7.0252226889e+07,9.2104073140e+08,9.2104073140e+08
2020-03-24 05:15:00,6.4222433584e+07,6.4222433584e+07,7.6647119933e+08,7.6647119933e+08
2020-03-24 05:20:00,6.9680166047e+07,6.9680166047e+07,6.9164249474e+08,6.9164249474e+08
2020-03-24 05:25:00,4.4521948242e+07,4.4521948242e+07,3.2729193646e+08,3.2729193646e+08
2020-03-24 05:30:00,6.4037983441e+07,6.4037983441e+07,8.1642768416e+08,8.1642768416e+08
2020-03-24 05:35:00,4.6756484633e+07,4.6756484633e+07,7.3050612490e+08,7.3050612490e+08
2020-03-24 05:40:00,5.3806762925e+07,5.3806762925e+07,9.1251283903e+08,9.1251283903e+08
2020-03-24 05:45:00,5.9454360871e+07,5.9454360871e+07,4.8665952510e+08,4.8665952510e+08
2020-03-24 05:50:00,7.0223133085e+07,7.0223133085e+07,6.9534918914e+08,6.9534918914e+08
2020-03-24 05:55:00,6.0759143693e+07,6.0759143693e+07,8.2809468017e+08,8.2809468017e+08
2020-03-24 06:00:00,5.4490099831e+07,5.4490099831e+07,4.8333480615e+08,4.8333480615e+08
2020-03-24 06:05:00,4.6701849889e+07,4.6701849889e+07,6.9240844411e+08,6.9240844411e+08
2020-03-24 06:10:00,4.7960891265e+07,4.7960891265e+07,8.8809361838e+08,8.8809361838e+08
2020-03-24 06:15:00,5.3718300875e+07,5.3718300875e+07,5.0865509384e+08,5.0865509384e+08
2020-03-24 06:20:00,6.0764189315e+07,6.0764189315e+07,6.7251992090e+08,6.7251992090e+08
2020-03-24 06:25:00,5.8202496208e+07,5.8202496208e+07,6.4570801053e+07,6.4570801053e+07
2020-03-24 06:30:00,5.7102495929e+07,5.7102495929e+07,2.5426775579e+07,2.5426775579e+07
2020-03-24 06:35:00,6.4378750188e+07,6.4378750188e+07,3.7814281506e+07,3.7814281506e+07
2020-03-24 06:40:00,6.5784335986e+07,6.5784335986e+07,3.3373347332e+07,3.3373347332e+07
2020-03-24 06:45:00,6.3080362571e+07,6.3080362571e+07,5.0694859415e+07,5.0694859415e+07
2020-03-24 06:50:00,4.7327465384e+07,4.7327465384e+07,4.7122591785e+07,4.7122591785e+07
2020-03-24 06:55:00,4.9366114350e+07,4.9366114350e+07,2.4460440430e+07,2.4460440430e+07
2020-03-24 07:00:00,6.2002069040e+07,6.2002069040e+07,4.0796071337e+07,4.0796071337e+07
2020-03-24 07:05:00,8.7095127755e+07,8.7095127755e+07,1.3452648336e+08,1.3452648336e+08
2020-03-24 07:10:00,1.0624113466e+08,1.0624113466e+08,1.5538516509e+08,1.5538516509e+08
2020-03-24 07:15:00,8.4825100995e+07,8.4825100995e+07,1.6848207438e+08,1.6848207438e+08
2020-03-24 07:20:00,9.4146997513e+07,9.4146997513e+07,4.9761719238e+07,4.9761719238e+07
2020-03-24 07:25:00,1.4063170513e+08,1.4063170513e+08,5.4164719049e+07,5.4164719049e+07
2020-03-24 07:30:00,1.0758026329e+08,1.0758026329e+08,7.0851332440e+07,7.0851332440e+07
2020-03-24 07:35:00,1.8563144383e+08,1.8563144383e+08,5.0536035790e+07,5.0536035790e+07
2020-03-24 07:40:00,1.3427938335e+08,1.3427938335e+08,7.0024411147e+07,7.0024411147e+07
2020-03-24 07:45:00,1.1614313438e+08,1.1614313438e+08,6.5095202948e+07,6.5095202948e+07
2020-03-24 07:50:00,1.1194789890e+08,1.1194789890e+08,7.5434816171e+07,7.5434816171e+07
2020-03-24 07:55:00,1.2295085429e+08,1.2295085429e+08,5.1101692142e+07,5.1101692142e+07
2020-03-24 08:00:00,1.5524264262e+08,1.5524264262e+08,5.0375356053e+07,5.0375356053e+07
2020-03-24 08:05:00,1.8827129968e+08,1.8827129968e+08,3.9693129033e+07,3.9693129033e+07
2020-03-24 08:10:00,1.8161417307e+08,1.8161417307e+08,2.5546055024e+07,2.5546055024e+07
2020-03-24 08:15:00,1.9829450697e+08,1.9829450697e+08,2.4951291629e+07,2.4951291629e+07
2020-03-24 08:20:00,1.9390445419e+08,1.9390445419e+08,3.8550743319e+07,3.8550743319e+07
2020-03-24 08:25:00,1.9864597115e+08,1.9864597115e+08,3.7784576631e+07,3.7784576631e+07
2020-03-24 08:30:00,2.0370491711e+08,2.0370491711e+08,4.2800510564e+07,4.2800510564e+07
2020-03-24 08:35:00,3.3419908885e+08,3.3419908885e+08,4.1248978940e+07,4.1248978940e+07
2020-03-24 08:40:00,6.7995564448e+08,6.7995564448e+08,4.3407472677e+07,4.3407472677e+07
2020-03-24 08:45:00,7.4067368977e+08,7.4067368977e+08,3.9926455918e+07,3.9926455918e+07
2020-03-24 08:50:00,7.2911679674e+08,7.2911679674e+08,4.2322019977e+07,4.2322019977e+07
2020-03-24 08:55:00,7.2670636160e+08,7.2670636160e+08,6.2499349450e+07,6.2499349450e+07
2020-03-24 09:00:00,4.7425855613e+08,4.7425855613e+08,4.8583029596e+07,4.8583029596e+07
2020-03-24 09:05:00,3.3048546542e+08,3.3048546542e+08,3.6654391651e+07,3.6654391651e+07
2020-03-24 09:10:00,3.2782306432e+08,3.2782306432e+08,4.7276468978e+07,4.7276468978e+07
2020-03-24 09:15:00,2.9839065861e+08,2.9839065861e+08,6.2127283858e+07,6.2127283858e+07
2020-03-24 09:20:00,3.1797720585e+08,3.1797720585e+08,4.1748677931e+07,4.1748677931e+07
2020-03-24 09:25:00,3.3761140203e+08,3.3761140203e+08,2.6649131421e+07,2.6649131421e+07
2020-03-24 09:30:00,3.3973798205e+08,3.3973798205e+08,5.8142379656e+07,5.8142379656e+07
2020-03-24 09:35:00,3.1485155786e+08,3.1485155786e+08,6.5598801691e+07,6.5598801691e+07
2020-03-24 09:40:00,3.0534709940e+08,3.0534709940e+08,4.6378786108e+07,4.6378786108e+07
2020-03-24 09:45:00,6.4106440193e+08,6.4106440193e+08,4.0904292659e+07,4.0904292659e+07
2020-03-24 09:50:00,9.6178698347e+08,9.6178698347e+08,4.3636516516e+07,4.3636516516e+07
2020-03-24 09:55:00,1.0678439770e+09,1.0678439770e+09,4.5391334568e+07,4.5391334568e+07
2020-03-24 10:00:00,6.8657581623e+08,6.8657581623e+08,4.7785520848e+07,4.7785520848e+07
2020-03-24 10:05:00,3.2383975500e+08,3.2383975500e+08,4.8642220926e+07,4.8642220926e+07
2020-03-24 10:10:00,4.3225989452e+08,4.3225989452e+08,6.7591785738e+07,6.7591785738e+07
2020-03-24 10:15:00,4.9654145471e+08,4.9654145471e+08,5.6571859999e+07,5.6571859999e+07
2020-03-24 10:20:00,2.8307658661e+08,2.8307658661e+08,4.6138467568e+07,4.6138467568e+07
2020-03-24 10:25:00,2.5956635635e+08,2.5956635635e+08,3.1590004493e+07,3.1590004493e+07
2020-03-24 10:30:00,2.5859970158e+08,2.5859970158e+08,5.9206986386e+07,5.9206986386e+07
2020-03-24 10:35:00,2.6216858861e+08,2.6216858861e+08,8.5473307457e+07,8.5473307457e+07
2020-03-24 10:40:00,2.6617471982e+08,2.6617471982e+08,3.9979651250e+07,3.9979651250e+07
2020-03-24 10:45:00,2.5525855853e+08,2.5525855853e+08,3.6315408133e+07,3.6315408133e+07
2020-03-24 10:50:00,2.6140753998e+08,2.6140753998e+08,4.6275265915e+07,4.6275265915e+07
2020-03-24 10:55:00,2.4530647361e+08,2.4530647361e+08,3.7425951881e+07,3.7425951881e+07
2020-03-24 11:00:00,2.4576874816e+08,2.4576874816e+08,3.5171088071e+07,3.5171088071e+07
2020-03-24 11:05:00,2.4037236733e+08,2.4037236733e+08,3.5279140597e+07,3.5279140597e+07
2020-03-24 11:10:00,2.5364438800e+08,2.5364438800e+08,3.5139591994e+07,3.5139591994e+07
2020-03-24 11:15:00,2.3611908671e+08,2.3611908671e+08,4.7074307305e+07,4.7074307305e+07
2020-03-24 11:20:00,2.4004627893e+08,2.4004627893e+08,4.6076097231e+07,4.6076097231e+07
2020-03-24 11:25:00,2.3110762531e+08,2.3110762531e+08,3.4311220573e+07,3.4311220573e+07
2020-03-24 11:30:00,2.2148615062e+08,2.2148615062e+08,4.7945611637e+07,4.7945611637e+07
2020-03-24 11:35:00,2.3611292566e+08,2.3611292566e+08,3.2798966354e+07,3.2798966354e+07
2020-03-24 11:40:00,2.6638849982e+08,2.6638849982e+08,4.7712345408e+07,4.7712345408e+07
2020-03-24 11:45:00,2.5297047991e+08,2.5297047991e+08,4.3789235486e+07,4.3789235486e+07
2020-03-24 11:50:00,2.5898505416e+08,2.5898505416e+08,3.4035526208e+07,3.4035526208e+07
2020-03-24 11:55:00,2.1943134122e+08,2.1943134122e+08,3.6051911397e+07,3.6051911397e+07
2020-03-24 12:00:00,1.8555802760e+08,1.8555802760e+08,3.8212956076e+07,3.8212956076e+07
2020-03-24 12:05:00,1.9325364641e+08,1.9325364641e+08,5.2184189971e+07,5.2184189971e+07
2020-03-24 12:10:00,1.9581232864e+08,1.9581232864e+08,4.9932753551e+07,4.9932753551e+07
2020-03-24 12:15:00,2.2548164253e+08,2.2548164253e+08,6.3138143352e+07,6.3138143352e+07
2020-03-24 12:20:00,2.5992149720e+08,2.5992149720e+08,4.5976067217e+07,4.5976067217e+07
2020-03-24 12:25:00,2.7047596634e+08,2.7047596634e+08,6.3226955010e+07,6.3226955010e+07
2020-03-24 12:30:00,2.3856036901e+08,2.3856036901e+08,6.0554667608e+07,6.0554667608e+07
2020-03-24 12:35:00,2.0044303878e+08,2.0044303878e+08,5.5406003596e+07,5.5406003596e+07
2020-03-24 12:40:00,2.0435783714e+08,2.0435783714e+08,4.6745549218e+07,4.6745549218e+07
2020-03-24 12:45:00,2.0143577040e+08,2.0143577040e+08,1.8182244444e+08,1.8182244444e+08
2020-03-24 12:50:00,2.3148859824e+08,2.3148859824e+08,8.7535460550e+07,8.7535460550e+07
2020-03-24 12:55:00,3.6361282284e+08,3.6361282284e+08,5.9585623816e+07,5.9585623816e+07
2020-03-24 13:00:00,1.7980203751e+08,1.7980203751e+08,4.5393133330e+07,4.5393133330e+07
2020-03-24 13:05:00,2.6674586905e+08,2.6674586905e+08,4.1457030834e+07,4.1457030834e+07
2020-03-24 13:10:00,2.5322116806e+08,2.5322116806e+08,5.5300053808e+07,5.5300053808e+07
2020-03-24 13:15:00,2.7003625546e+08,2.7003625546e+08,5.7433200239e+07,5.7433200239e+07
2020-03-24 13:20:00,2.7397106831e+08,2.7397106831e+08,5.7248751614e+07,5.7248751614e+07
2020-03-24 13:25:00,2.6970814605e+08,2.6970814605e+08,5.1372249900e+07,5.1372249900e+07
2020-03-24 13:30:00,2.7785099679e+08,2.7785099679e+08,8.2503814656e+07,8.2503814656e+07
2020-03-24 13:35:00,2.9308464607e+08,2.9308464607e+08,6.3091824766e+07,6.3091824766e+07
2020-03-24 13:40:00,2.5104010535e+08,2.5104010535e+08,6.5187103323e+07,6.5187103323e+07
2020-03-24 13:45:00,2.4893267610e+08,2.4893267610e+08,5.7980615469e+07,5.7980615469e+07
2020-03-24 13:50:00,2.1904642870e+08,2.1904642870e+08,7.7883183713e+07,7.7883183713e+07
2020-03-24 13:55:00,1.7873365266e+08,1.7873365266e+08,7.4901140917e+07,7.4901140917e+07
2020-03-24 14:00:00,2.0873578382e+08,2.0873578382e+08,8.9214571431e+07,8.9214571431e+07
2020-03-24 14:05:00,2.2576585645e+08,2.2576585645e+08,9.0390789422e+07,9.0390789422e+07
2020-03-24 14:10:00,1.9810923265e+08,1.9810923265e+08,6.0990882774e+07,6.0990882774e+07
2020-03-24 14:15:00,2.7482113222e+08,2.7482113222e+08,4.7699514933e+07,4.7699514933e+07
2020-03-24 14:20:00,2.0256271402e+08,2.0256271402e+08,5.5475879237e+07,5.5475879237e+07
2020-03-24 14:25:00,2.1302425444e+08,2.1302425444e+08,4.9623432014e+07,4.9623432014e+07
2020-03-24 14:30:00,2.3923563172e+08,2.3923563172e+08,5.1809900782e+07,5.1809900782e+07
2020-03-24 14:35:00,2.2832181064e+08,2.2832181064e+08,6.2657641928e+07,6.2657641928e+07
2020-03-24 14:40:00,2.3114374686e+08,2.3114374686e+08,6.5721943689e+07,6.5721943689e+07
2020-03-24 14:45:00,2.4102438382e+08,2.4102438382e+08,6.2245400332e+07,6.2245400332e+07
2020-03-24 14:50:00,2.4786544602e+08,2.4786544602e+08,5.7781698715e+07,5.7781698715e+07
2020-03-24 14:55:00,3.4874815765e+08,3.4874815765e+08,7.4681656841e+07,7.4681656841e+07
2020-03-24 15:00:00,3.3917796703e+08,3.3917796703e+08,6.2750572634e+07,6.2750572634e+07
2020-03-24 15:05:00,2.7771357496e+08,2.7771357496e+08,7.5187231092e+07,7.5187231092e+07
2020-03-24 15:10:00,2.5647203714e+08,2.5647203714e+08,4.9149916888e+07,4.9149916888e+07
2020-03-24 15:15:00,2.3291770844e+08,2.3291770844e+08,6.8095446439e+07,6.8095446439e+07
2020-03-24 15:20:00,2.6873928186e+08,2.6873928186e+08,6.2541147781e+07,6.2541147781e+07
2020-03-24 15:25:00,2.3271533168e+08,2.3271533168e+08,6.5974517773e+07,6.5974517773e+07
2020-03-24 15:30:00,2.0236705181e+08,2.0236705181e+08,6.2409621135e+07,6.2409621135e+07
2020-03-24 15:35:00,2.2301691354e+08,2.2301691354e+08,5.7085797863e+07,5.7085797863e+07
2020-03-24 15:40:00,2.3746051964e+08,2.3746051964e+08,4.4350032606e+07,4.4350032606e+07
2020-03-24 15:45:00,2.3136188386e+08,2.3136188386e+08,4.4850599691e+07,4.4850599691e+07
2020-03-24 15:50:00,2.1988122270e+08,2.1988122270e+08,4.5862298435e+07,4.5862298435e+07
2020-03-24 15:55:00,2.0663027891e+08,2.0663027891e+08,5.3351248596e+07,5.3351248596e+07
2020-03-24 16:00:00,2.0499966966e+08,2.0499966966e+08,5.0846745223e+07,5.0846745223e+07
2020-03-24 16:05:00,2.1577254152e+08,2.1577254152e+08,6.2640831671e+07,6.2640831671e+07
2020-03-24 16:10:00,2.0601199063e+08,2.0601199063e+08,5.2271855624e+07,5.2271855624e+07
2020-03-24 16:15:00,1.9223351108e+08,1.9223351108e+08,4.5978625636e+07,4.5978625636e+07
2020-03-24 16:20:00,2.3463520620e+08,2.3463520620e+08,6.2247133629e+07,6.2247133629e+07
2020-03-24 16:25:00,1.9648556573e+08,1.9648556573e+08,5.0037822688e+07,5.0037822688e+07
2020-03-24 16:30:00,1.9502618754e+08,1.9502618754e+08,5.3690583224e+07,5.3690583224e+07
2020-03-24 16:35:00,1.9892290563e+08,1.9892290563e+08,5.1792580169e+07,5.1792580169e+07
2020-03-24 16:40:00,1.8523107860e+08,1.8523107860e+08,4.8699976718e+07,4.8699976718e+07
2020-03-24 16:45:00,1.6492188113e+08,1.6492188113e+08,3.5811635457e+07,3.5811635457e+07
2020-03-24 16:50:00,2.0767339745e+08,2.0767339745e+08,3.2277393624e+07,3.2277393624e+07
2020-03-24 16:55:00,1.7507924412e+08,1.7507924412e+08,3.1380080996e+07,3.1380080996e+07
2020-03-24 17:00:00,1.9300807239e+08,1.9300807239e+08,3.4869027941e+07,3.4869027941e+07
2020-03-24 17:05:00,2.1859372880e+08,2.1859372880e+08,8.9405243492e+07,8.9405243492e+07
2020-03-24 17:10:00,1.9767807076e+08,1.9767807076e+08,1.2813644369e+08,1.2813644369e+08
2020-03-24 17:15:00,1.8060582851e+08,1.8060582851e+08,1.4213360304e+08,1.4213360304e+08
2020-03-24 17:20:00,1.9190295232e+08,1.9190295232e+08,1.6127859712e+08,1.6127859712e+08
2020-03-24 17:25:00,1.9004890222e+08,1.9004890222e+08,1.6633138990e+08,1.6633138990e+08
2020-03-24 17:30:00,1.7869385561e+08,1.7869385561e+08,1.7197164302e+08,1.7197164302e+08
2020-03-24 17:35:00,1.6180725476e+08,1.6180725476e+08,1.5401539904e+08,1.5401539904e+08
2020-03-24 17:40:00,2.1862194063e+08,2.1862194063e+08,1.8178225513e+08,1.8178225513e+08
2020-03-24 17:45:00,1.6825022263e+08,1.6825022263e+08,1.7630589158e+08,1.7630589158e+08
2020-03-24 17:50:00,1.4701686296e+08,1.4701686296e+08,1.3887359920e+08,1.3887359920e+08
2020-03-24 17:55:00,1.5883146691e+08,1.5883146691e+08,1.3349874790e+08,1.3349874790e+08
2020-03-24 18:00:00,1.5800943355e+08,1.5800943355e+08,1.8281749711e+08,1.8281749711e+08
2020-03-24 18:05:00,1.4581022015e+08,1.4581022015e+08,1.7022361288e+08,1.7022361288e+08
2020-03-24 18:10:00,1.6167804062e+08,1.6167804062e+08,1.4237224756e+08,1.4237224756e+08
2020-03-24 18:15:00,1.3664951755e+08,1.3664951755e+08,1.4690742621e+08,1.4690742621e+08
2020-03-24 18:20:00,1.4458364021e+08,1.4458364021e+08,1.3416835665e+08,1.3416835665e+08
2020-03-24 18:25:00,1.3137028121e+08,1.3137028121e+08,1.5517378478e+08,1.5517378478e+08
2020-03-24 18:30:00,1.8204940446e+08,1.8204940446e+08,1.6729120665e+08,1.6729120665e+08
2020-03-24 18:35:00,1.7253473408e+08,1.7253473408e+08,1.6803562512e+08,1.6803562512e+08
2020-03-24 18:40:00,1.6931966695e+08,1.6931966695e+08,1.5879834552e+08,1.5879834552e+08
2020-03-24 18:45:00,1.6173900066e+08,1.6173900066e+08,1.5023804238e+08,1.5023804238e+08
2020-03-24 18:50:00,1.8902216465e+08,1.8902216465e+08,6.3747346062e+07,6.3747346062e+07
2020-03-24 18:55:00,1.8138546139e+08,1.8138546139e+08,6.4915273973e+07,6.4915273973e+07
2020-03-24 19:00:00,1.5870748413e+08,1.5870748413e+08,5.6092489406e+07,5.6092489406e+07
2020-03-24 19:05:00,1.5180794689e+08,1.5180794689e+08,7.8722746077e+07,7.8722746077e+07
2020-03-24 19:10:00,1.5251226869e+08,1.5251226869e+08,4.7980458592e+07,4.7980458592e+07
2020-03-24 19:15:00,1.4135682269e+08,1.4135682269e+08,4.8852949174e+07,4.8852949174e+07
2020-03-24 19:20:00,1.4874431173e+08,1.4874431173e+08,4.2678271740e+07,4.2678271740e+07
2020-03-24 19:25:00,1.4704322030e+08,1.4704322030e+08,4.8940205139e+07,4.8940205139e+07
2020-03-24 19:30:00,1.5138701002e+08,1.5138701002e+08,4.1950585621e+07,4.1950585621e+07
2020-03-24 19:35:00,1.4697582119e+08,1.4697582119e+08,4.7396257594e+07,4.7396257594e+07
2020-03-24 19:40:00,1.4881517766e+08,1.4881517766e+08,4.6940160489e+07,4.6940160489e+07
2020-03-24 19:45:00,1.5607205771e+08,1.5607205771e+08,4.6609147915e+07,4.6609147915e+07
2020-03-24 19:50:00,1.5194060838e+08,1.5194060838e+08,6.1282577784e+07,6.1282577784e+07
2020-03-24 19:55:00,2.2941560910e+08,2.2941560910e+08,5.8488894126e+07,5.8488894126e+07
2020-03-24 20:00:00,7.2118065959e+08,7.2118065959e+08,3.2446046537e+07,3.2446046537e+07
2020-03-24 20:05:00,2.1124998192e+08,2.1124998192e+08,3.1843792627e+07,3.1843792627e+07
2020-03-24 20:10:00,4.4760237451e+08,4.4760237451e+08,6.4059085644e+07,6.4059085644e+07
2020-03-24 20:15:00,5.1849652445e+08,5.1849652445e+08,5.0902042094e+07,5.0902042094e+07
2020-03-24 20:20:00,1.7783876655e+08,1.7783876655e+08,4.9733844352e+07,4.9733844352e+07
2020-03-24 20:25:00,1.3743200291e+08,1.3743200291e+08,4.4174383488e+07,4.4174383488e+07
2020-03-24 20:30:00,8.2583036016e+07,8.2583036016e+07,2.8129555778e+07,2.8129555778e+07
2020-03-24 20:35:00,8.9924029668e+07,8.9924029668e+07,2.3887153182e+07,2.3887153182e+07
2020-03-24 20:40:00,8.9081072274e+07,8.9081072274e+07,3.6586648070e+07,3.6586648070e+07
2020-03-24 20:45:00,9.5452451687e+07,9.5452451687e+07,3.1005511700e+07,3.1005511700e+07
2020-03-24 20:50:00,9.1527533086e+07,9.1527533086e+07,3.6639739977e+07,3.6639739977e+07
2020-03-24 20:55:00,8.3822706222e+07,8.3822706222e+07,5.6473132949e+07,5.6473132949e+07
2020-03-24 21:00:00,7.9275551787e+07,7.9275551787e+07,4.6465976276e+07,4.6465976276e+07
2020-03-24 21:05:00,8.4712225770e+07,8.4712225770e+07,3.6589084117e+07,3.6589084117e+07
2020-03-24 21:10:00,7.7581081553e+07,7.7581081553e+07,2.6295184454e+07,2.6295184454e+07
2020-03-24 21:15:00,1.0320497971e+08,1.0320497971e+08,2.6991767414e+07,2.6991767414e+07
2020-03-24 21:20:00,9.7357332841e+07,9.7357332841e+07,3.8538400586e+07,3.8538400586e+07
2020-03-24 21:25:00,6.7158952584e+07,6.7158952584e+07,3.9072823243e+07,3.9072823243e+07
2020-03-24 21:30:00,7.0279501480e+07,7.0279501480e+07,5.7511888025e+07,5.7511888025e+07
2020-03-24 21:35:00,9.3557183941e+07,9.3557183941e+07,4.9968393324e+07,4.9968393324e+07
2020-03-24 21:40:00,9.6738413714e+07,9.6738413714e+07,5.6307662333e+07,5.6307662333e+07
2020-03-24 21:45:00,8.1155206316e+07,8.1155206316e+07,3.8890125613e+07,3.8890125613e+07
