DATE,LTLN,LTLN_peak,LNLT,LNLT_peak
2020-03-23 18:10:00,1.3094552820e+06,1.3094552820e+06,1.4657923964e+06,1.4657923964e+06
2020-03-23 18:15:00,4.1266630765e+06,4.1266630765e+06,1.5410405892e+06,1.5410405892e+06
2020-03-23 18:20:00,8.6567267054e+07,8.6567267054e+07,1.8725005253e+06,1.8725005253e+06
2020-03-23 18:25:00,9.0898278698e+07,9.0898278698e+07,4.0149271157e+06,4.0149271157e+06
2020-03-23 18:30:00,1.8917490062e+06,1.8917490062e+06,1.4688530896e+06,1.4688530896e+06
2020-03-23 18:35:00,1.3028781003e+06,1.3028781003e+06,1.4586681764e+06,1.4586681764e+06
2020-03-23 18:40:00,1.4607619273e+06,1.4607619273e+06,1.4561902412e+06,1.4561902412e+06
2020-03-23 18:45:00,9.3240850684e+07,9.3240850684e+07,1.7005190824e+06,1.7005190824e+06
2020-03-23 18:50:00,1.9040751180e+06,1.9040751180e+06,1.6688149729e+06,1.6688149729e+06
2020-03-23 18:55:00,1.3616286716e+06,1.3616286716e+06,2.8123611196e+06,2.8123611196e+06
2020-03-23 19:00:00,1.5000209294e+06,1.5000209294e+06,1.4067368597e+06,1.4067368597e+06
2020-03-23 19:05:00,9.0345717394e+07,9.0345717394e+07,4.6771856732e+06,4.6771856732e+06
2020-03-23 19:10:00,1.9278411484e+06,1.9278411484e+06,1.3471922064e+06,1.3471922064e+06
2020-03-23 19:15:00,1.4817426910e+06,1.4817426910e+06,1.3359752137e+06,1.3359752137e+06
2020-03-23 19:20:00,1.2562829970e+06,1.2562829970e+06,1.7894495171e+06,1.7894495171e+06
2020-03-23 19:25:00,1.3224380134e+06,1.3224380134e+06,2.5655845482e+06,2.5655845482e+06
2020-03-23 19:30:00,1.2670343186e+06,1.2670343186e+06,1.3531020859e+06,1.3531020859e+06
2020-03-23 19:35:00,1.5203838398e+06,1.5203838398e+06,1.3564684100e+06,1.3564684100e+06
2020-03-23 19:40:00,1.7769034806e+06,1.7769034806e+06,1.3913670184e+06,1.3913670184e+06
2020-03-23 19:45:00,1.2814620669e+06,1.2814620669e+06,1.4138663874e+06,1.4138663874e+06
2020-03-23 19:50:00,1.2918904947e+06,1.2918904947e+06,1.5727389028e+06,1.5727389028e+06
2020-03-23 19:55:00,1.3266126190e+06,1.3266126190e+06,2.9710197897e+06,2.9710197897e+06
2020-03-23 20:00:00,1.2701692199e+06,1.2701692199e+06,1.3782949625e+06,1.3782949625e+06
2020-03-23 20:05:00,1.4122907367e+06,1.4122907367e+06,4.3824632053e+06,4.3824632053e+06
2020-03-23 20:10:00,1.2761540875e+06,1.2761540875e+06,1.3636595337e+06,1.3636595337e+06
2020-03-23 20:15:00,1.2835273765e+06,1.2835273765e+06,1.3432822010e+06,1.3432822010e+06
2020-03-23 20:20:00,1.2826501632e+06,1.2826501632e+06,1.5374620115e+06,1.5374620115e+06
2020-03-23 20:25:00,4.6915992000e+06,4.6915992000e+06,2.8425151777e+06,2.8425151777e+06
2020-03-23 20:30:00,1.5575390960e+07,1.5575390960e+07,1.6572305975e+06,1.6572305975e+06
2020-03-23 20:35:00,1.3806026478e+06,1.3806026478e+06,1.3306906281e+06,1.3306906281e+06
2020-03-23 20:40:00,1.2867683464e+06,1.2867683464e+06,1.3748492186e+06,1.3748492186e+06
2020-03-23 20:45:00,1.2680738772e+06,1.2680738772e+06,1.3207794707e+06,1.3207794707e+06
2020-03-23 20:50:00,1.2840299102e+06,1.2840299102e+06,1.5438497218e+06,1.5438497218e+06
2020-03-23 20:55:00,1.3153729237e+06,1.3153729237e+06,2.7563882352e+06,2.7563882352e+06
2020-03-23 21:00:00,1.3074023221e+06,1.3074023221e+06,1.3666902848e+06,1.3666902848e+06
2020-03-23 21:05:00,1.4230752215e+06,1.4230752215e+06,4.3790052916e+06,4.3790052916e+06
2020-03-23 21:10:00,1.4680401824e+06,1.4680401824e+06,1.4403477659e+06,1.4403477659e+06
2020-03-23 21:15:00,1.2922755577e+06,1.2922755577e+06,1.3371581680e+06,1.3371581680e+06
2020-03-23 21:20:00,1.2852835894e+06,1.2852835894e+06,1.4455911938e+06,1.4455911938e+06
2020-03-23 21:25:00,1.3155935019e+06,1.3155935019e+06,2.9758264172e+06,2.9758264172e+06
2020-03-23 21:30:00,1.2851572978e+06,1.2851572978e+06,1.4455152232e+06,1.4455152232e+06
2020-03-23 21:35:00,1.8731670330e+06,1.8731670330e+06,1.5114909128e+06,1.5114909128e+06
2020-03-23 21:40:00,1.2786712966e+06,1.2786712966e+06,1.5158199007e+06,1.5158199007e+06
2020-03-23 21:45:00,1.2726262968e+06,1.2726262968e+06,1.5633920319e+06,1.5633920319e+06
2020-03-23 21:50:00,1.3117863270e+06,1.3117863270e+06,1.7169295270e+06,1.7169295270e+06
2020-03-23 21:55:00,1.3269204281e+06,1.3269204281e+06,4.2419105150e+06,4.2419105150e+06
2020-03-23 22:00:00,1.2973385188e+06,1.2973385188e+06,1.4662640494e+06,1.4662640494e+06
2020-03-23 22:05:00,4.4590362126e+07,4.4590362126e+07,4.5393409343e+06,4.5393409343e+06
2020-03-23 22:10:00,4.7609703423e+07,4.7609703423e+07,1.5108632076e+06,1.5108632076e+06
2020-03-23 22:15:00,1.4604375019e+06,1.4604375019e+06,1.3664870021e+06,1.3664870021e+06
2020-03-23 22:20:00,1.2940160427e+06,1.2940160427e+06,2.0082772180e+06,2.0082772180e+06
2020-03-23 22:25:00,1.3065984100e+06,1.3065984100e+06,2.3689249155e+06,2.3689249155e+06
2020-03-23 22:30:00,1.2799933441e+06,1.2799933441e+06,1.4328592376e+06,1.4328592376e+06
2020-03-23 22:35:00,1.2818887070e+06,1.2818887070e+06,1.3377536279e+06,1.3377536279e+06
2020-03-23 22:40:00,1.3092452244e+06,1.3092452244e+06,1.3438362918e+06,1.3438362918e+06
2020-03-23 22:45:00,1.4017239072e+06,1.4017239072e+06,1.3509097998e+06,1.3509097998e+06
2020-03-23 22:50:00,1.2691609202e+06,1.2691609202e+06,1.5304578236e+06,1.5304578236e+06
2020-03-23 22:55:00,1.3364086879e+06,1.3364086879e+06,2.7650067166e+06,2.7650067166e+06
2020-03-23 23:00:00,5.4137162021e+07,5.4137162021e+07,1.5128955561e+06,1.5128955561e+06
2020-03-23 23:05:00,3.7498661742e+07,3.7498661742e+07,9.4940219011e+07,9.4940219011e+07
2020-03-23 23:10:00,1.4146298213e+06,1.4146298213e+06,1.6490638958e+06,1.6490638958e+06
2020-03-23 23:15:00,1.2871461062e+06,1.2871461062e+06,1.3594458841e+06,1.3594458841e+06
2020-03-23 23:20:00,1.4933314692e+06,1.4933314692e+06,1.5194112259e+06,1.5194112259e+06
2020-03-23 23:25:00,1.3974378559e+06,1.3974378559e+06,9.1309626246e+07,9.1309626246e+07
2020-03-23 23:30:00,8.4735268072e+07,8.4735268072e+07,2.6907173997e+06,2.6907173997e+06
2020-03-23 23:35:00,1.5541820129e+06,1.5541820129e+06,1.4219662557e+06,1.4219662557e+06
2020-03-23 23:40:00,1.2956459513e+06,1.2956459513e+06,1.3497202116e+06,1.3497202116e+06
2020-03-23 23:45:00,1.2607444925e+06,1.2607444925e+06,1.3238215269e+06,1.3238215269e+06
2020-03-23 23:50:00,1.2857674098e+06,1.2857674098e+06,1.5371735511e+06,1.5371735511e+06
2020-03-23 23:55:00,1.3170347114e+06,1.3170347114e+06,2.7856844491e+06,2.7856844491e+06
2020-03-24 00:00:00,1.3100192395e+06,1.3100192395e+06,1.4488152631e+06,1.4488152631e+06
2020-03-24 00:05:00,1.3906776817e+06,1.3906776817e+06,4.4092875969e+06,4.4092875969e+06
2020-03-24 00:10:00,1.2912281739e+06,1.2912281739e+06,1.4745505193e+06,1.4745505193e+06
2020-03-24 00:15:00,1.2942089890e+06,1.2942089890e+06,1.3606486407e+06,1.3606486407e+06
2020-03-24 00:20:00,1.2967554723e+06,1.2967554723e+06,1.6075122973e+06,1.6075122973e+06
2020-03-24 00:25:00,1.2529128442e+06,1.2529128442e+06,2.7075668795e+06,2.7075668795e+06
2020-03-24 00:30:00,1.4125514595e+06,1.4125514595e+06,1.3763707348e+06,1.3763707348e+06
2020-03-24 00:35:00,1.2566200891e+06,1.2566200891e+06,1.3467060095e+06,1.3467060095e+06
2020-03-24 00:40:00,1.1427294996e+06,1.1427294996e+06,1.3316930319e+06,1.3316930319e+06
2020-03-24 00:45:00,1.4333356110e+06,1.4333356110e+06,1.4473815292e+06,1.4473815292e+06
2020-03-24 00:50:00,9.1519090063e+07,9.1519090063e+07,1.8387694610e+06,1.8387694610e+06
2020-03-24 00:55:00,2.0567886050e+06,2.0567886050e+06,2.8223933873e+06,2.8223933873e+06
2020-03-24 01:00:00,1.4276226993e+06,1.4276226993e+06,1.4377489670e+06,1.4377489670e+06
2020-03-24 01:05:00,1.5204315089e+06,1.5204315089e+06,4.5171336276e+06,4.5171336276e+06
2020-03-24 01:10:00,1.4269360985e+06,1.4269360985e+06,1.5362258629e+06,1.5362258629e+06
2020-03-24 01:15:00,1.4328078760e+06,1.4328078760e+06,1.5965348431e+06,1.5965348431e+06
2020-03-24 01:20:00,1.4219978744e+06,1.4219978744e+06,2.2176575200e+06,2.2176575200e+06
2020-03-24 01:25:00,1.3242825246e+06,1.3242825246e+06,3.0988338408e+06,3.0988338408e+06
2020-03-24 01:30:00,1.4187646758e+06,1.4187646758e+06,1.5421060569e+06,1.5421060569e+06
2020-03-24 01:35:00,1.4389231279e+06,1.4389231279e+06,1.4630835399e+06,1.4630835399e+06
2020-03-24 01:40:00,1.4468680499e+06,1.4468680499e+06,1.4727713892e+06,1.4727713892e+06
2020-03-24 01:45:00,1.4187333120e+06,1.4187333120e+06,1.5204206795e+06,1.5204206795e+06
2020-03-24 01:50:00,1.4337455769e+06,1.4337455769e+06,1.7884256124e+06,1.7884256124e+06
2020-03-24 01:55:00,1.4584206535e+06,1.4584206535e+06,2.7137914153e+06,2.7137914153e+06
2020-03-24 02:00:00,1.4395823385e+06,1.4395823385e+06,1.4636547924e+06,1.4636547924e+06
2020-03-24 02:05:00,1.2651198127e+06,1.2651198127e+06,4.1993262898e+06,4.1993262898e+06
2020-03-24 02:10:00,1.3512843378e+06,1.3512843378e+06,1.3819227490e+06,1.3819227490e+06
2020-03-24 02:15:00,1.3029854184e+06,1.3029854184e+06,1.4394989173e+06,1.4394989173e+06
2020-03-24 02:20:00,1.3687983232e+06,1.3687983232e+06,7.0866357325e+06,7.0866357325e+06
2020-03-24 02:25:00,1.3763854236e+06,1.3763854236e+06,1.1777332708e+07,1.1777332708e+07
2020-03-24 02:30:00,1.5207457549e+06,1.5207457549e+06,1.4978756793e+06,1.4978756793e+06
2020-03-24 02:35:00,1.3130054742e+06,1.3130054742e+06,1.5164479883e+06,1.5164479883e+06
2020-03-24 02:40:00,1.3182540673e+06,1.3182540673e+06,1.3781157623e+06,1.3781157623e+06
2020-03-24 02:45:00,1.3511055423e+06,1.3511055423e+06,1.4543147648e+06,1.4543147648e+06
2020-03-24 02:50:00,1.3195629540e+06,1.3195629540e+06,1.5763184503e+06,1.5763184503e+06
2020-03-24 02:55:00,1.3755604700e+06,1.3755604700e+06,2.7064333400e+06,2.7064333400e+06
2020-03-24 03:00:00,1.3284437818e+06,1.3284437818e+06,1.4452372701e+06,1.4452372701e+06
2020-03-24 03:05:00,1.4481127816e+06,1.4481127816e+06,4.5879884919e+06,4.5879884919e+06
2020-03-24 03:10:00,1.3616367457e+06,1.3616367457e+06,1.5118429498e+06,1.5118429498e+06
2020-03-24 03:15:00,1.3169591895e+06,1.3169591895e+06,1.4722942082e+06,1.4722942082e+06
2020-03-24 03:20:00,1.3235772761e+06,1.3235772761e+06,1.5687472141e+06,1.5687472141e+06
2020-03-24 03:25:00,1.3441466967e+06,1.3441466967e+06,2.7358308912e+06,2.7358308912e+06
2020-03-24 03:30:00,1.3203164886e+06,1.3203164886e+06,1.4038865828e+06,1.4038865828e+06
2020-03-24 03:35:00,1.3249333117e+06,1.3249333117e+06,1.3846401521e+06,1.3846401521e+06
2020-03-24 03:40:00,1.3133643115e+06,1.3133643115e+06,1.3616118152e+06,1.3616118152e+06
2020-03-24 03:45:00,1.3357589122e+06,1.3357589122e+06,1.5505843191e+06,1.5505843191e+06
2020-03-24 03:50:00,1.3130065023e+06,1.3130065023e+06,1.4602772155e+06,1.4602772155e+06
2020-03-24 03:55:00,1.3499705537e+06,1.3499705537e+06,3.1259585173e+06,3.1259585173e+06
2020-03-24 04:00:00,1.3261634661e+06,1.3261634661e+06,1.3826833556e+06,1.3826833556e+06
2020-03-24 04:05:00,8.4604416465e+07,8.4604416465e+07,4.6675304968e+06,4.6675304968e+06
2020-03-24 04:10:00,1.6505601898e+06,1.6505601898e+06,1.3539009013e+06,1.3539009013e+06
2020-03-24 04:15:00,1.3395292859e+06,1.3395292859e+06,1.3447178240e+06,1.3447178240e+06
2020-03-24 04:20:00,7.9976577681e+07,7.9976577681e+07,2.0146499868e+06,2.0146499868e+06
2020-03-24 04:25:00,1.6499056655e+06,1.6499056655e+06,2.7940770947e+06,2.7940770947e+06
2020-03-24 04:30:00,1.3239740657e+06,1.3239740657e+06,1.3589540790e+06,1.3589540790e+06
2020-03-24 04:35:00,1.3376833567e+06,1.3376833567e+06,1.5624349089e+06,1.5624349089e+06
2020-03-24 04:40:00,1.3008980914e+06,1.3008980914e+06,1.3937392501e+06,1.3937392501e+06
2020-03-24 04:45:00,8.6348690849e+07,8.6348690849e+07,9.1872683192e+07,9.1872683192e+07
2020-03-24 04:50:00,2.0412534488e+06,2.0412534488e+06,9.1372934617e+07,9.1372934617e+07
2020-03-24 04:55:00,1.3463642658e+06,1.3463642658e+06,3.5651085020e+06,3.5651085020e+06
2020-03-24 05:00:00,1.3260232575e+06,1.3260232575e+06,1.3814279915e+06,1.3814279915e+06
2020-03-24 05:05:00,1.4245566904e+06,1.4245566904e+06,4.4695905401e+06,4.4695905401e+06
2020-03-24 05:10:00,1.3200554055e+06,1.3200554055e+06,1.4561753407e+06,1.4561753407e+06
2020-03-24 05:15:00,1.3691915255e+06,1.3691915255e+06,1.4456741040e+06,1.4456741040e+06
2020-03-24 05:20:00,1.3231686414e+06,1.3231686414e+06,1.6982964224e+06,1.6982964224e+06
2020-03-24 05:25:00,2.1853929708e+06,2.1853929708e+06,2.6982962708e+06,2.6982962708e+06
2020-03-24 05:30:00,1.3406430596e+06,1.3406430596e+06,1.3781281890e+06,1.3781281890e+06
2020-03-24 05:35:00,1.3443632523e+06,1.3443632523e+06,1.4489709040e+06,1.4489709040e+06
2020-03-24 05:40:00,1.3175002575e+06,1.3175002575e+06,1.3547414218e+06,1.3547414218e+06
2020-03-24 05:45:00,1.3145526426e+06,1.3145526426e+06,1.3498170533e+06,1.3498170533e+06
2020-03-24 05:50:00,1.3282114679e+06,1.3282114679e+06,1.5968173304e+06,1.5968173304e+06
2020-03-24 05:55:00,1.3458237458e+06,1.3458237458e+06,2.7367179863e+06,2.7367179863e+06
2020-03-24 06:00:00,1.3220735730e+06,1.3220735730e+06,1.3859469540e+06,1.3859469540e+06
2020-03-24 06:05:00,1.4486857124e+06,1.4486857124e+06,4.4111562484e+06,4.4111562484e+06
2020-03-24 06:10:00,8.9484537547e+07,8.9484537547e+07,1.7335343321e+06,1.7335343321e+06
2020-03-24 06:15:00,1.9215971694e+06,1.9215971694e+06,1.4180131861e+06,1.4180131861e+06
2020-03-24 06:20:00,1.4908425783e+06,1.4908425783e+06,1.6970110944e+06,1.6970110944e+06
2020-03-24 06:25:00,1.9200815252e+06,1.9200815252e+06,2.6386089539e+06,2.6386089539e+06
2020-03-24 06:30:00,1.3529769789e+06,1.3529769789e+06,1.3727139386e+06,1.3727139386e+06
2020-03-24 06:35:00,1.3446440121e+06,1.3446440121e+06,1.3966211793e+06,1.3966211793e+06
2020-03-24 06:40:00,1.3863735399e+06,1.3863735399e+06,1.3973131842e+06,1.3973131842e+06
2020-03-24 06:45:00,1.3124927492e+06,1.3124927492e+06,1.4391527719e+06,1.4391527719e+06
2020-03-24 06:50:00,2.2064280139e+06,2.2064280139e+06,1.6071654026e+06,1.6071654026e+06
2020-03-24 06:55:00,1.3791696844e+06,1.3791696844e+06,2.8593401617e+06,2.8593401617e+06
2020-03-24 07:00:00,1.3378198836e+06,1.3378198836e+06,1.4772311302e+06,1.4772311302e+06
2020-03-24 07:05:00,1.4431683469e+06,1.4431683469e+06,4.4982329947e+06,4.4982329947e+06
2020-03-24 07:10:00,1.8385782992e+06,1.8385782992e+06,1.4419837047e+06,1.4419837047e+06
2020-03-24 07:15:00,1.3507886317e+06,1.3507886317e+06,1.4140613428e+06,1.4140613428e+06
2020-03-24 07:20:00,1.3546924535e+06,1.3546924535e+06,1.6334278704e+06,1.6334278704e+06
2020-03-24 07:25:00,1.3793717594e+06,1.3793717594e+06,2.8881395197e+06,2.8881395197e+06
2020-03-24 07:30:00,1.3398717804e+06,1.3398717804e+06,1.5530271657e+06,1.5530271657e+06
2020-03-24 07:35:00,1.3422240877e+06,1.3422240877e+06,1.5284570465e+06,1.5284570465e+06
2020-03-24 07:40:00,1.3219446659e+06,1.3219446659e+06,1.5195938870e+06,1.5195938870e+06
2020-03-24 07:45:00,1.3660506315e+06,1.3660506315e+06,1.5131177700e+06,1.5131177700e+06
2020-03-24 07:50:00,1.3495774163e+06,1.3495774163e+06,1.5544298744e+06,1.5544298744e+06
2020-03-24 07:55:00,1.3725177417e+06,1.3725177417e+06,2.8888077454e+06,2.8888077454e+06
2020-03-24 08:00:00,1.9073701689e+06,1.9073701689e+06,1.4513622103e+06,1.4513622103e+06
2020-03-24 08:05:00,1.9239832009e+06,1.9239832009e+06,4.4124085356e+06,4.4124085356e+06
2020-03-24 08:10:00,1.3473232411e+06,1.3473232411e+06,1.3983617006e+06,1.3983617006e+06
2020-03-24 08:15:00,1.3252872652e+06,1.3252872652e+06,1.3864349175e+06,1.3864349175e+06
2020-03-24 08:20:00,1.3465051627e+06,1.3465051627e+06,1.5394699664e+06,1.5394699664e+06
2020-03-24 08:25:00,1.3759789708e+06,1.3759789708e+06,2.7798849793e+06,2.7798849793e+06
2020-03-24 08:30:00,1.3563106426e+06,1.3563106426e+06,1.5736773416e+06,1.5736773416e+06
2020-03-24 08:35:00,1.3371459480e+06,1.3371459480e+06,1.4031988562e+06,1.4031988562e+06
2020-03-24 08:40:00,1.3239901320e+06,1.3239901320e+06,1.3886760528e+06,1.3886760528e+06
2020-03-24 08:45:00,1.3322457634e+06,1.3322457634e+06,1.6899529252e+06,1.6899529252e+06
2020-03-24 08:50:00,1.3451632598e+06,1.3451632598e+06,1.5232891801e+06,1.5232891801e+06
2020-03-24 08:55:00,1.3533716929e+06,1.3533716929e+06,2.9827380506e+06,2.9827380506e+06
2020-03-24 09:00:00,1.3496648736e+06,1.3496648736e+06,1.6785815129e+06,1.6785815129e+06
2020-03-24 09:05:00,1.4458001404e+06,1.4458001404e+06,4.6955557106e+06,4.6955557106e+06
2020-03-24 09:10:00,1.3283831365e+06,1.3283831365e+06,1.5525680198e+06,1.5525680198e+06
2020-03-24 09:15:00,1.3393759340e+06,1.3393759340e+06,1.4950348571e+06,1.4950348571e+06
2020-03-24 09:20:00,1.3186480330e+06,1.3186480330e+06,1.7273493612e+06,1.7273493612e+06
2020-03-24 09:25:00,1.6546387634e+06,1.6546387634e+06,2.8473903863e+06,2.8473903863e+06
2020-03-24 09:30:00,2.2333240428e+06,2.2333240428e+06,1.7506257993e+06,1.7506257993e+06
2020-03-24 09:35:00,1.3407663618e+06,1.3407663618e+06,1.5666668933e+06,1.5666668933e+06
2020-03-24 09:40:00,1.7208945531e+06,1.7208945531e+06,1.5017522106e+06,1.5017522106e+06
2020-03-24 09:45:00,1.4671835194e+06,1.4671835194e+06,1.5991780904e+06,1.5991780904e+06
2020-03-24 09:50:00,1.8779472082e+06,1.8779472082e+06,1.6387009909e+06,1.6387009909e+06
2020-03-24 09:55:00,1.3784057913e+06,1.3784057913e+06,2.8410151874e+06,2.8410151874e+06
2020-03-24 10:00:00,1.4502156436e+06,1.4502156436e+06,1.5314291203e+06,1.5314291203e+06
2020-03-24 10:05:00,1.4983929695e+06,1.4983929695e+06,4.6343715064e+06,4.6343715064e+06
2020-03-24 10:10:00,1.3550262288e+06,1.3550262288e+06,1.5565557759e+06,1.5565557759e+06
2020-03-24 10:15:00,1.3947863010e+06,1.3947863010e+06,1.5792828421e+06,1.5792828421e+06
2020-03-24 10:20:00,1.5038343648e+06,1.5038343648e+06,1.6745178237e+06,1.6745178237e+06
2020-03-24 10:25:00,1.3659185270e+06,1.3659185270e+06,2.8807547980e+06,2.8807547980e+06
2020-03-24 10:30:00,1.3630613777e+06,1.3630613777e+06,1.4984167860e+06,1.4984167860e+06
2020-03-24 10:35:00,1.3493578427e+06,1.3493578427e+06,1.5706222075e+06,1.5706222075e+06
2020-03-24 10:40:00,1.3814097489e+06,1.3814097489e+06,2.3571076853e+06,2.3571076853e+06
2020-03-24 10:45:00,1.3487154650e+06,1.3487154650e+06,1.5317209888e+06,1.5317209888e+06
2020-03-24 10:50:00,1.3166908716e+06,1.3166908716e+06,1.8766481655e+06,1.8766481655e+06
2020-03-24 10:55:00,1.7204033291e+06,1.7204033291e+06,2.8654386767e+06,2.8654386767e+06
2020-03-24 11:00:00,1.6923819014e+06,1.6923819014e+06,1.5615618671e+06,1.5615618671e+06
2020-03-24 11:05:00,1.7656446304e+06,1.7656446304e+06,4.4709694943e+06,4.4709694943e+06
2020-03-24 11:10:00,1.6781645960e+06,1.6781645960e+06,1.4413155875e+06,1.4413155875e+06
2020-03-24 11:15:00,1.6594847465e+06,1.6594847465e+06,1.3477308617e+06,1.3477308617e+06
2020-03-24 11:20:00,1.6710965323e+06,1.6710965323e+06,1.5022679272e+06,1.5022679272e+06
2020-03-24 11:25:00,1.6164162304e+06,1.6164162304e+06,2.7791277626e+06,2.7791277626e+06
2020-03-24 11:30:00,1.7114102979e+06,1.7114102979e+06,1.4603720408e+06,1.4603720408e+06
2020-03-24 11:35:00,1.6371847025e+06,1.6371847025e+06,1.6991563601e+06,1.6991563601e+06
2020-03-24 11:40:00,8.2958966413e+07,8.2958966413e+07,2.4804774961e+06,2.4804774961e+06
2020-03-24 11:45:00,2.0235699370e+06,2.0235699370e+06,1.3878287804e+06,1.3878287804e+06
2020-03-24 11:50:00,2.7209836961e+06,2.7209836961e+06,1.6100990634e+06,1.6100990634e+06
2020-03-24 11:55:00,1.8424769090e+06,1.8424769090e+06,2.7007658156e+06,2.7007658156e+06
2020-03-24 12:00:00,9.6067443111e+07,9.6067443111e+07,9.1463325388e+07,9.1463325388e+07
2020-03-24 12:05:00,2.2790489924e+06,2.2790489924e+06,5.1346802096e+06,5.1346802096e+06
2020-03-24 12:10:00,1.3137114580e+06,1.3137114580e+06,1.4675383292e+06,1.4675383292e+06
2020-03-24 12:15:00,1.3515127134e+06,1.3515127134e+06,2.8993719051e+06,2.8993719051e+06
2020-03-24 12:20:00,1.3254551968e+06,1.3254551968e+06,1.7273478717e+06,1.7273478717e+06
2020-03-24 12:25:00,1.3110554895e+06,1.3110554895e+06,2.9457534192e+06,2.9457534192e+06
2020-03-24 12:30:00,1.5130586695e+06,1.5130586695e+06,1.5108238927e+06,1.5108238927e+06
2020-03-24 12:35:00,1.3489243515e+06,1.3489243515e+06,1.6378058091e+06,1.6378058091e+06
2020-03-24 12:40:00,1.3216949920e+06,1.3216949920e+06,1.4538785956e+06,1.4538785956e+06
2020-03-24 12:45:00,1.3382821914e+06,1.3382821914e+06,1.6052443320e+06,1.6052443320e+06
2020-03-24 12:50:00,1.7954294271e+06,1.7954294271e+06,1.7538042887e+06,1.7538042887e+06
2020-03-24 12:55:00,1.4584081669e+06,1.4584081669e+06,3.0077570019e+06,3.0077570019e+06
2020-03-24 13:00:00,1.3530088260e+06,1.3530088260e+06,1.5126916791e+06,1.5126916791e+06
2020-03-24 13:05:00,1.4423563858e+06,1.4423563858e+06,4.6213620724e+06,4.6213620724e+06
2020-03-24 13:10:00,1.3145182888e+06,1.3145182888e+06,1.4575774611e+06,1.4575774611e+06
2020-03-24 13:15:00,1.3251275376e+06,1.3251275376e+06,1.4499137526e+06,1.4499137526e+06
2020-03-24 13:20:00,1.3475953590e+06,1.3475953590e+06,2.9088461356e+06,2.9088461356e+06
2020-03-24 13:25:00,1.3946891203e+06,1.3946891203e+06,2.6713995392e+06,2.6713995392e+06
2020-03-24 13:30:00,1.9732044109e+07,1.9732044109e+07,1.3899965096e+06,1.3899965096e+06
2020-03-24 13:35:00,2.5769867162e+07,2.5769867162e+07,1.3541696672e+06,1.3541696672e+06
2020-03-24 13:40:00,2.9365730757e+07,2.9365730757e+07,1.3707402669e+06,1.3707402669e+06
2020-03-24 13:45:00,3.2800322132e+07,3.2800322132e+07,1.8298178585e+06,1.8298178585e+06
2020-03-24 13:50:00,3.7030314756e+07,3.7030314756e+07,1.6270479320e+06,1.6270479320e+06
2020-03-24 13:55:00,2.4374798410e+07,2.4374798410e+07,2.9537431977e+06,2.9537431977e+06
2020-03-24 14:00:00,1.4982672503e+06,1.4982672503e+06,1.4018033858e+06,1.4018033858e+06
2020-03-24 14:05:00,1.4563753245e+06,1.4563753245e+06,4.4661540870e+06,4.4661540870e+06
2020-03-24 14:10:00,1.3215437986e+06,1.3215437986e+06,1.5241491971e+06,1.5241491971e+06
2020-03-24 14:15:00,1.3495179284e+06,1.3495179284e+06,1.4119822630e+06,1.4119822630e+06
2020-03-24 14:20:00,1.3500255185e+06,1.3500255185e+06,1.7124835533e+06,1.7124835533e+06
2020-03-24 14:25:00,1.3490692212e+06,1.3490692212e+06,2.8694412215e+06,2.8694412215e+06
2020-03-24 14:30:00,3.0393617330e+06,3.0393617330e+06,1.5659712713e+06,1.5659712713e+06
2020-03-24 14:35:00,3.7611751353e+06,3.7611751353e+06,7.6144773076e+07,7.6144773076e+07
2020-03-24 14:40:00,1.5161342097e+06,1.5161342097e+06,1.6935236998e+06,1.6935236998e+06
2020-03-24 14:45:00,1.3406752638e+06,1.3406752638e+06,1.4630025363e+06,1.4630025363e+06
2020-03-24 14:50:00,1.3548499188e+06,1.3548499188e+06,1.7024042075e+06,1.7024042075e+06
2020-03-24 14:55:00,1.3720114123e+06,1.3720114123e+06,3.8815248369e+06,3.8815248369e+06
2020-03-24 15:00:00,1.3428336915e+06,1.3428336915e+06,1.4299967212e+06,1.4299967212e+06
2020-03-24 15:05:00,3.1000882714e+06,3.1000882714e+06,4.5325992287e+06,4.5325992287e+06
2020-03-24 15:10:00,2.8478971573e+07,2.8478971573e+07,1.6918901701e+06,1.6918901701e+06
2020-03-24 15:15:00,2.5668152500e+07,2.5668152500e+07,1.4177100863e+06,1.4177100863e+06
2020-03-24 15:20:00,1.4530787592e+06,1.4530787592e+06,1.5813117784e+06,1.5813117784e+06
2020-03-24 15:25:00,1.3799332826e+06,1.3799332826e+06,2.8992509304e+06,2.8992509304e+06
2020-03-24 15:30:00,1.7578520462e+06,1.7578520462e+06,1.3924813336e+06,1.3924813336e+06
2020-03-24 15:35:00,2.4977820923e+07,2.4977820923e+07,1.3769664446e+06,1.3769664446e+06
2020-03-24 15:40:00,2.3849429997e+07,2.3849429997e+07,1.7400634747e+06,1.7400634747e+06
2020-03-24 15:45:00,1.0114182638e+07,1.0114182638e+07,1.4271114266e+06,1.4271114266e+06
2020-03-24 15:50:00,1.3962283689e+06,1.3962283689e+06,1.5318480165e+06,1.5318480165e+06
2020-03-24 15:55:00,2.4978499046e+07,2.4978499046e+07,2.7739886867e+06,2.7739886867e+06
2020-03-24 16:00:00,1.4826633676e+06,1.4826633676e+06,1.4533640028e+06,1.4533640028e+06
