DATE,GRIT,GRIT_peak,ITGR,GRIT_peak
2020-03-15 19:45:00,6.3986818389e+09,6.3986818389e+09,5.9798467192e+09,5.9798467192e+09
2020-03-15 19:50:00,7.0224206276e+09,7.0224206276e+09,5.4468402664e+09,5.4468402664e+09
2020-03-15 19:55:00,6.8237660716e+09,6.8237660716e+09,6.6209791706e+09,6.6209791706e+09
2020-03-15 20:00:00,6.5691922964e+09,6.5691922964e+09,5.4097733421e+09,5.4097733421e+09
2020-03-15 20:05:00,6.1500690507e+09,6.1500690507e+09,6.1041198238e+09,6.1041198238e+09
2020-03-15 20:10:00,5.8173842933e+09,5.8173842933e+09,6.3981430102e+09,6.3981430102e+09
2020-03-15 20:15:00,5.9423574669e+09,5.9423574669e+09,6.2641650095e+09,6.2641650095e+09
2020-03-15 20:20:00,5.7971028436e+09,5.7971028436e+09,6.2481971745e+09,6.2481971745e+09
2020-03-15 20:25:00,5.5265759844e+09,5.5265759844e+09,6.2664719504e+09,6.2664719504e+09
2020-03-15 20:30:00,6.1872326305e+09,6.1872326305e+09,7.2603160028e+09,7.2603160028e+09
2020-03-15 20:35:00,5.9554081528e+09,5.9554081528e+09,5.9177855598e+09,5.9177855598e+09
2020-03-15 20:40:00,6.4102118051e+09,6.4102118051e+09,5.2369062461e+09,5.2369062461e+09
2020-03-15 20:45:00,6.1938129585e+09,6.1938129585e+09,5.3856600608e+09,5.3856600608e+09
2020-03-15 20:50:00,6.8751015026e+09,6.8751015026e+09,6.1862805153e+09,6.1862805153e+09
2020-03-15 20:55:00,6.8872731770e+09,6.8872731770e+09,5.0995800202e+09,5.0995800202e+09
2020-03-15 21:00:00,7.1976664082e+09,7.1976664082e+09,4.8374237787e+09,4.8374237787e+09
2020-03-15 21:05:00,6.9652942703e+09,6.9652942703e+09,3.3745346819e+09,3.3745346819e+09
2020-03-15 21:10:00,6.5503709951e+09,6.5503709951e+09,4.8828133784e+09,4.8828133784e+09
2020-03-15 21:15:00,6.2934314209e+09,6.2934314209e+09,4.9121011747e+09,4.9121011747e+09
2020-03-15 21:20:00,5.8155683898e+09,5.8155683898e+09,5.6576201206e+09,5.6576201206e+09
2020-03-15 21:25:00,6.5252002426e+09,6.5252002426e+09,5.7538977790e+09,5.7538977790e+09
2020-03-15 21:30:00,5.9465386484e+09,5.9465386484e+09,5.4054965725e+09,5.4054965725e+09
2020-03-15 21:35:00,6.3068719038e+09,6.3068719038e+09,5.3654469577e+09,5.3654469577e+09
2020-03-15 21:40:00,4.5843144628e+09,4.5843144628e+09,5.3355173868e+09,5.3355173868e+09
2020-03-15 21:45:00,4.1161369498e+09,4.1161369498e+09,5.9190479927e+09,5.9190479927e+09
2020-03-15 21:50:00,4.7537383022e+09,4.7537383022e+09,6.0131993715e+09,6.0131993715e+09
2020-03-15 21:55:00,4.9578601694e+09,4.9578601694e+09,5.4531366628e+09,5.4531366628e+09
2020-03-15 22:00:00,5.5300113726e+09,5.5300113726e+09,5.0735597026e+09,5.0735597026e+09
2020-03-15 22:05:00,6.1490087669e+09,6.1490087669e+09,5.3094166763e+09,5.3094166763e+09
2020-03-15 22:10:00,6.9352265853e+09,6.9352265853e+09,5.7187741544e+09,5.7187741544e+09
2020-03-15 22:15:00,6.0399838159e+09,6.0399838159e+09,5.9141112414e+09,5.9141112414e+09
2020-03-15 22:20:00,6.4599320315e+09,6.4599320315e+09,5.4446485373e+09,5.4446485373e+09
2020-03-15 22:25:00,6.0965574718e+09,6.0965574718e+09,4.4519039070e+09,4.4519039070e+09
2020-03-15 22:30:00,6.1577780610e+09,6.1577780610e+09,4.9296130153e+09,4.9296130153e+09
2020-03-15 22:35:00,6.1365980138e+09,6.1365980138e+09,7.2123605945e+09,7.2123605945e+09
2020-03-15 22:40:00,5.8085933013e+09,5.8085933013e+09,7.2308831084e+09,7.2308831084e+09
2020-03-15 22:45:00,5.5262602188e+09,5.5262602188e+09,6.1001337192e+09,6.1001337192e+09
2020-03-15 22:50:00,5.8774887934e+09,5.8774887934e+09,6.9279350938e+09,6.9279350938e+09
2020-03-15 22:55:00,5.2520662890e+09,5.2520662890e+09,6.7345140766e+09,6.7345140766e+09
2020-03-15 23:00:00,6.4149805069e+09,6.4149805069e+09,5.8928530303e+09,5.8928530303e+09
2020-03-15 23:05:00,5.8740441639e+09,5.8740441639e+09,6.2006817971e+09,6.2006817971e+09
2020-03-15 23:10:00,4.3072951805e+09,4.3072951805e+09,6.6185908640e+09,6.6185908640e+09
2020-03-15 23:15:00,3.5942592329e+09,3.5942592329e+09,7.5495571798e+09,7.5495571798e+09
2020-03-15 23:20:00,4.6336772322e+09,4.6336772322e+09,6.4366322906e+09,6.4366322906e+09
2020-03-15 23:25:00,4.7352350180e+09,4.7352350180e+09,5.6982235242e+09,5.6982235242e+09
2020-03-15 23:30:00,4.7751067557e+09,4.7751067557e+09,4.8410740303e+09,4.8410740303e+09
2020-03-15 23:35:00,5.0461317362e+09,5.0461317362e+09,4.2338738698e+09,4.2338738698e+09
2020-03-15 23:40:00,4.5662797144e+09,4.5662797144e+09,4.6520132677e+09,4.6520132677e+09
2020-03-15 23:45:00,4.0412668974e+09,4.0412668974e+09,5.7627071812e+09,5.7627071812e+09
2020-03-15 23:50:00,4.3162932711e+09,4.3162932711e+09,4.9995324591e+09,4.9995324591e+09
2020-03-15 23:55:00,4.2541924493e+09,4.2541924493e+09,4.1358368126e+09,4.1358368126e+09
2020-03-16 00:00:00,5.2107994462e+09,5.2107994462e+09,4.5420603495e+09,4.5420603495e+09
2020-03-16 22:05:00,5.8992472762e+09,5.8992472762e+09,4.4810574028e+09,4.4810574028e+09
2020-03-16 22:10:00,5.7531513393e+09,5.7531513393e+09,5.6454647636e+09,5.6454647636e+09
2020-03-16 22:15:00,5.7780567674e+09,5.7780567674e+09,6.2594862216e+09,6.2594862216e+09
2020-03-16 22:20:00,6.1143130291e+09,6.1143130291e+09,6.1549687761e+09,6.1549687761e+09
2020-03-16 22:25:00,5.3106602182e+09,5.3106602182e+09,6.4791632647e+09,6.4791632647e+09
2020-03-16 22:30:00,5.5214958690e+09,5.5214958690e+09,5.9300300263e+09,5.9300300263e+09
2020-03-16 22:35:00,4.4481963733e+09,4.4481963733e+09,5.9511497731e+09,5.9511497731e+09
2020-03-16 22:40:00,4.1455335310e+09,4.1455335310e+09,5.4870856979e+09,5.4870856979e+09
2020-03-16 22:45:00,2.9759607486e+09,2.9759607486e+09,6.3141761013e+09,6.3141761013e+09
2020-03-16 22:50:00,3.6401711360e+09,3.6401711360e+09,5.5110537958e+09,5.5110537958e+09
2020-03-16 22:55:00,4.2620296904e+09,4.2620296904e+09,5.2736983750e+09,5.2736983750e+09
2020-03-16 23:00:00,5.2958724733e+09,5.2958724733e+09,5.1719879127e+09,5.1719879127e+09
2020-03-16 23:05:00,5.4563272783e+09,5.4563272783e+09,6.7550639727e+09,6.7550639727e+09
2020-03-16 23:10:00,4.6834550478e+09,4.6834550478e+09,5.9351328417e+09,5.9351328417e+09
2020-03-16 23:15:00,4.9378713889e+09,4.9378713889e+09,6.0029700656e+09,6.0029700656e+09
2020-03-16 23:20:00,4.7860665684e+09,4.7860665684e+09,6.3041530493e+09,6.3041530493e+09
2020-03-16 23:25:00,3.6969976940e+09,3.6969976940e+09,5.2424139934e+09,5.2424139934e+09
2020-03-16 23:30:00,4.8966283417e+09,4.8966283417e+09,4.3610481659e+09,4.3610481659e+09
2020-03-16 23:35:00,4.2586883563e+09,4.2586883563e+09,5.9827200248e+09,5.9827200248e+09
2020-03-16 23:40:00,4.4647362253e+09,4.4647362253e+09,5.4979722809e+09,5.4979722809e+09
2020-03-16 23:45:00,4.5923916863e+09,4.5923916863e+09,6.3133599590e+09,6.3133599590e+09
2020-03-16 23:50:00,5.0911944897e+09,5.0911944897e+09,5.0971932956e+09,5.0971932956e+09
2020-03-16 23:55:00,4.8413930238e+09,4.8413930238e+09,5.9797164408e+09,5.9797164408e+09
2020-03-17 00:00:00,4.3319828455e+09,4.3319828455e+09,5.0676984227e+09,5.0676984227e+09
2020-03-17 00:05:00,4.2913466223e+09,4.2913466223e+09,5.6477481379e+09,5.6477481379e+09
2020-03-17 00:10:00,4.4736266504e+09,4.4736266504e+09,5.1736586524e+09,5.1736586524e+09
2020-03-17 00:15:00,4.4464832276e+09,4.4464832276e+09,5.4651784135e+09,5.4651784135e+09
2020-03-17 00:20:00,4.8232964013e+09,4.8232964013e+09,4.8107172708e+09,4.8107172708e+09
2020-03-17 00:25:00,3.8906864455e+09,3.8906864455e+09,4.6603420511e+09,4.6603420511e+09
2020-03-17 00:30:00,4.8282122689e+09,4.8282122689e+09,3.4960880448e+09,3.4960880448e+09
2020-03-17 00:35:00,4.6846696180e+09,4.6846696180e+09,3.8349360899e+09,3.8349360899e+09
2020-03-17 00:40:00,5.2890157529e+09,5.2890157529e+09,3.3145867896e+09,3.3145867896e+09
2020-03-17 00:45:00,4.7156491732e+09,4.7156491732e+09,3.7080047431e+09,3.7080047431e+09
2020-03-17 00:50:00,4.5239274004e+09,4.5239274004e+09,4.4470365869e+09,4.4470365869e+09
2020-03-17 00:55:00,4.1642879375e+09,4.1642879375e+09,3.4676376442e+09,3.4676376442e+09
2020-03-17 01:00:00,4.0925740701e+09,4.0925740701e+09,4.0352639008e+09,4.0352639008e+09
2020-03-17 01:05:00,4.9721771570e+09,4.9721771570e+09,3.3111085193e+09,3.3111085193e+09
2020-03-17 01:10:00,3.5159636107e+09,3.5159636107e+09,3.8697657192e+09,3.8697657192e+09
2020-03-17 01:15:00,3.0902521098e+09,3.0902521098e+09,3.6265548725e+09,3.6265548725e+09
2020-03-17 01:20:00,3.0311874003e+09,3.0311874003e+09,3.9373767722e+09,3.9373767722e+09
2020-03-17 01:25:00,2.6155111803e+09,2.6155111803e+09,2.8711268556e+09,2.8711268556e+09
2020-03-17 01:30:00,3.8452677323e+09,3.8452677323e+09,3.5444227907e+09,3.5444227907e+09
2020-03-17 01:35:00,3.8120227645e+09,3.8120227645e+09,3.1637744471e+09,3.1637744471e+09
2020-03-17 01:40:00,3.5763967059e+09,3.5763967059e+09,3.5742184509e+09,3.5742184509e+09
2020-03-17 01:45:00,3.9796324018e+09,3.9796324018e+09,4.0296938238e+09,4.0296938238e+09
2020-03-17 01:50:00,4.6148006318e+09,4.6148006318e+09,3.8834111592e+09,3.8834111592e+09
2020-03-17 01:55:00,4.1139254766e+09,4.1139254766e+09,3.7584948877e+09,3.7584948877e+09
2020-03-17 02:00:00,4.2845518696e+09,4.2845518696e+09,3.5670363993e+09,3.5670363993e+09
2020-03-17 02:05:00,4.0429118054e+09,4.0429118054e+09,3.2800314720e+09,3.2800314720e+09
2020-03-17 02:10:00,3.9739008780e+09,3.9739008780e+09,3.0897615001e+09,3.0897615001e+09
2020-03-17 02:15:00,3.3293097426e+09,3.3293097426e+09,3.5434675397e+09,3.5434675397e+09
2020-03-17 02:20:00,3.1453885583e+09,3.1453885583e+09,3.1752243530e+09,3.1752243530e+09
2020-03-17 02:25:00,3.9397446050e+09,3.9397446050e+09,3.1897513213e+09,3.1897513213e+09
2020-03-17 02:30:00,3.4741016736e+09,3.4741016736e+09,3.2975399595e+09,3.2975399595e+09
2020-03-17 02:35:00,4.4014859546e+09,4.4014859546e+09,3.5405622721e+09,3.5405622721e+09
2020-03-17 02:40:00,2.8775968708e+09,2.8775968708e+09,3.8555509356e+09,3.8555509356e+09
2020-03-17 02:45:00,3.6702501513e+09,3.6702501513e+09,2.8620335982e+09,2.8620335982e+09
2020-03-17 02:50:00,3.3221456849e+09,3.3221456849e+09,3.0353845727e+09,3.0353845727e+09
2020-03-17 02:55:00,3.4542615188e+09,3.4542615188e+09,2.9334707716e+09,2.9334707716e+09
2020-03-17 03:00:00,4.4093664375e+09,4.4093664375e+09,3.4749203837e+09,3.4749203837e+09
2020-03-17 03:05:00,3.7044078944e+09,3.7044078944e+09,3.5994876681e+09,3.5994876681e+09
2020-03-17 03:10:00,3.0681607847e+09,3.0681607847e+09,4.5419835363e+09,4.5419835363e+09
2020-03-17 03:15:00,2.2991827527e+09,2.2991827527e+09,4.1534301488e+09,4.1534301488e+09
2020-03-17 03:20:00,3.0784281901e+09,3.0784281901e+09,3.5958891838e+09,3.5958891838e+09
2020-03-17 03:25:00,2.7657289167e+09,2.7657289167e+09,3.5913135048e+09,3.5913135048e+09
2020-03-17 03:30:00,3.7845303010e+09,3.7845303010e+09,4.4871480004e+09,4.4871480004e+09
2020-03-17 03:35:00,3.9530143226e+09,3.9530143226e+09,4.9557923909e+09,4.9557923909e+09
2020-03-17 03:40:00,2.5814281432e+09,2.5814281432e+09,5.9200904101e+09,5.9200904101e+09
2020-03-17 03:45:00,2.4824569251e+09,2.4824569251e+09,7.3788557270e+09,7.3788557270e+09
2020-03-17 03:50:00,3.2325674201e+09,3.2325674201e+09,8.4214975702e+09,8.4214975702e+09
2020-03-17 03:55:00,3.2690131399e+09,3.2690131399e+09,8.4108992308e+09,8.4108992308e+09
2020-03-17 04:00:00,4.0175840737e+09,4.0175840737e+09,9.6874914376e+09,9.6874914376e+09
2020-03-17 04:05:00,3.9537938287e+09,3.9537938287e+09,4.9590990431e+09,4.9590990431e+09
2020-03-17 04:10:00,3.6399222896e+09,3.6399222896e+09,4.2042917388e+09,4.2042917388e+09
2020-03-17 04:15:00,3.9832696914e+09,3.9832696914e+09,4.7286532003e+09,4.7286532003e+09
2020-03-17 04:20:00,4.0346428323e+09,4.0346428323e+09,4.1195070184e+09,4.1195070184e+09
2020-03-17 04:25:00,3.5570972641e+09,3.5570972641e+09,3.8708770589e+09,3.8708770589e+09
2020-03-17 04:30:00,3.7009572157e+09,3.7009572157e+09,4.8823929695e+09,4.8823929695e+09
2020-03-17 04:35:00,3.6091628853e+09,3.6091628853e+09,4.4078182541e+09,4.4078182541e+09
2020-03-17 04:40:00,3.8713956141e+09,3.8713956141e+09,5.1005987851e+09,5.1005987851e+09
2020-03-17 04:45:00,3.3655782043e+09,3.3655782043e+09,4.8079627538e+09,4.8079627538e+09
2020-03-17 04:50:00,3.5926260928e+09,3.5926260928e+09,5.4555701324e+09,5.4555701324e+09
2020-03-17 04:55:00,3.6220197024e+09,3.6220197024e+09,6.4929656451e+09,6.4929656451e+09
2020-03-17 05:00:00,4.3786545949e+09,4.3786545949e+09,4.6849064764e+09,4.6849064764e+09
2020-03-17 05:05:00,4.5556924437e+09,4.5556924437e+09,6.4330544812e+09,6.4330544812e+09
2020-03-17 05:10:00,3.0955932371e+09,3.0955932371e+09,5.6416897284e+09,5.6416897284e+09
2020-03-17 05:15:00,3.8667623018e+09,3.8667623018e+09,7.2201196911e+09,7.2201196911e+09
2020-03-17 05:20:00,4.4915004538e+09,4.4915004538e+09,5.8155127751e+09,5.8155127751e+09
2020-03-17 05:25:00,3.6654469158e+09,3.6654469158e+09,4.8900192153e+09,4.8900192153e+09
2020-03-17 05:30:00,4.1302974942e+09,4.1302974942e+09,4.2504758321e+09,4.2504758321e+09
2020-03-17 05:35:00,4.0577513312e+09,4.0577513312e+09,6.1862796289e+09,6.1862796289e+09
2020-03-17 05:40:00,4.9347100417e+09,4.9347100417e+09,4.3172316446e+09,4.3172316446e+09
2020-03-17 05:45:00,4.8359317109e+09,4.8359317109e+09,6.5872701233e+09,6.5872701233e+09
2020-03-17 05:50:00,4.4129519977e+09,4.4129519977e+09,6.2292984113e+09,6.2292984113e+09
2020-03-17 05:55:00,4.3896221100e+09,4.3896221100e+09,4.1936137777e+09,4.1936137777e+09
2020-03-17 06:00:00,4.6497346467e+09,4.6497346467e+09,3.6590033189e+09,3.6590033189e+09
2020-03-17 06:05:00,5.0088660134e+09,5.0088660134e+09,4.8503392935e+09,4.8503392935e+09
2020-03-17 06:10:00,4.5332910982e+09,4.5332910982e+09,4.8707831102e+09,4.8707831102e+09
2020-03-17 06:15:00,5.0198731010e+09,5.0198731010e+09,6.0539897687e+09,6.0539897687e+09
2020-03-17 06:20:00,5.3134362688e+09,5.3134362688e+09,4.5022787384e+09,4.5022787384e+09
2020-03-17 06:25:00,6.3857936591e+09,6.3857936591e+09,4.8338476325e+09,4.8338476325e+09
2020-03-17 06:30:00,6.4809125904e+09,6.4809125904e+09,3.1090360723e+09,3.1090360723e+09
2020-03-17 06:35:00,6.3291329133e+09,6.3291329133e+09,4.5635780288e+09,4.5635780288e+09
2020-03-17 06:40:00,5.9317849957e+09,5.9317849957e+09,6.4264532919e+09,6.4264532919e+09
2020-03-17 06:45:00,5.6670288392e+09,5.6670288392e+09,5.5537044713e+09,5.5537044713e+09
2020-03-17 06:50:00,6.1639789533e+09,6.1639789533e+09,4.3529264392e+09,4.3529264392e+09
2020-03-17 06:55:00,6.4470850308e+09,6.4470850308e+09,3.8686831349e+09,3.8686831349e+09
2020-03-17 07:00:00,6.3928127450e+09,6.3928127450e+09,3.8140628399e+09,3.8140628399e+09
2020-03-17 07:05:00,5.7208004725e+09,5.7208004725e+09,5.9536815519e+09,5.9536815519e+09
2020-03-17 07:10:00,6.3682750019e+09,6.3682750019e+09,5.7312218553e+09,5.7312218553e+09
2020-03-17 07:15:00,6.4401858633e+09,6.4401858633e+09,6.0456567585e+09,6.0456567585e+09
2020-03-17 07:20:00,7.0961856822e+09,7.0961856822e+09,5.6526727632e+09,5.6526727632e+09
2020-03-17 07:25:00,6.5018720202e+09,6.5018720202e+09,6.1142013469e+09,6.1142013469e+09
2020-03-17 07:30:00,6.3201354282e+09,6.3201354282e+09,6.4283627327e+09,6.4283627327e+09
2020-03-17 07:35:00,6.1516277560e+09,6.1516277560e+09,4.8972828771e+09,4.8972828771e+09
2020-03-17 07:40:00,4.9484201880e+09,4.9484201880e+09,4.1888076637e+09,4.1888076637e+09
2020-03-17 07:45:00,4.9717451090e+09,4.9717451090e+09,5.9585558426e+09,5.9585558426e+09
2020-03-17 07:50:00,5.7071289363e+09,5.7071289363e+09,5.3165327643e+09,5.3165327643e+09
2020-03-17 07:55:00,7.5712842455e+09,7.5712842455e+09,5.8944412551e+09,5.8944412551e+09
2020-03-17 08:00:00,8.0887875095e+09,8.0887875095e+09,6.0790510011e+09,6.0790510011e+09
2020-03-17 08:05:00,7.7275049888e+09,7.7275049888e+09,5.2794053895e+09,5.2794053895e+09
2020-03-17 08:10:00,7.5303896416e+09,7.5303896416e+09,5.0107526776e+09,5.0107526776e+09
2020-03-17 08:15:00,8.1577848376e+09,8.1577848376e+09,5.0370358357e+09,5.0370358357e+09
2020-03-17 08:20:00,8.4482898521e+09,8.4482898521e+09,5.7665762920e+09,5.7665762920e+09
2020-03-17 08:25:00,7.8841713810e+09,7.8841713810e+09,5.4031224961e+09,5.4031224961e+09
2020-03-17 08:30:00,7.5305946658e+09,7.5305946658e+09,5.7438396836e+09,5.7438396836e+09
2020-03-17 08:35:00,6.9363913779e+09,6.9363913779e+09,4.7992918869e+09,4.7992918869e+09
2020-03-17 08:40:00,7.4173563255e+09,7.4173563255e+09,4.4889638216e+09,4.4889638216e+09
2020-03-17 08:45:00,7.2553152847e+09,7.2553152847e+09,5.3579342189e+09,5.3579342189e+09
2020-03-17 08:50:00,6.9694768553e+09,6.9694768553e+09,6.2879144974e+09,6.2879144974e+09
2020-03-17 08:55:00,7.3889897852e+09,7.3889897852e+09,5.0434821666e+09,5.0434821666e+09
2020-03-17 09:00:00,7.7620442059e+09,7.7620442059e+09,4.3483850609e+09,4.3483850609e+09
2020-03-17 09:05:00,6.9565741783e+09,6.9565741783e+09,5.5666630703e+09,5.5666630703e+09
2020-03-17 09:10:00,6.4540445260e+09,6.4540445260e+09,4.1269033087e+09,4.1269033087e+09
2020-03-17 09:15:00,6.8338160281e+09,6.8338160281e+09,4.8600640954e+09,4.8600640954e+09
2020-03-17 09:20:00,7.6981672704e+09,7.6981672704e+09,6.3752608438e+09,6.3752608438e+09
2020-03-17 09:25:00,7.1993719824e+09,7.1993719824e+09,4.9283222123e+09,4.9283222123e+09
2020-03-17 09:30:00,8.5427319496e+09,8.5427319496e+09,6.2051077973e+09,6.2051077973e+09
2020-03-17 09:35:00,8.5162338876e+09,8.5162338876e+09,4.6285465403e+09,4.6285465403e+09
2020-03-17 09:40:00,7.9283774614e+09,7.9283774614e+09,3.6892770332e+09,3.6892770332e+09
2020-03-17 09:45:00,7.9549457924e+09,7.9549457924e+09,4.9964468887e+09,4.9964468887e+09
2020-03-17 09:50:00,8.5866771923e+09,8.5866771923e+09,5.5859811172e+09,5.5859811172e+09
2020-03-17 09:55:00,8.5459012587e+09,8.5459012587e+09,5.7280959655e+09,5.7280959655e+09
2020-03-17 10:00:00,7.8734272435e+09,7.8734272435e+09,5.5663677404e+09,5.5663677404e+09
2020-03-17 10:05:00,7.8204425370e+09,7.8204425370e+09,4.5941843679e+09,4.5941843679e+09
2020-03-17 10:10:00,7.9352770713e+09,7.9352770713e+09,5.0977599666e+09,5.0977599666e+09
2020-03-17 10:15:00,7.9336841045e+09,7.9336841045e+09,5.1176075536e+09,5.1176075536e+09
2020-03-17 10:20:00,8.7086460860e+09,8.7086460860e+09,4.8240968531e+09,4.8240968531e+09
2020-03-17 10:25:00,8.2624443256e+09,8.2624443256e+09,6.0191884099e+09,6.0191884099e+09
2020-03-17 10:30:00,7.9699744101e+09,7.9699744101e+09,4.8995381111e+09,4.8995381111e+09
2020-03-17 10:35:00,8.6549093919e+09,8.6549093919e+09,4.0561120717e+09,4.0561120717e+09
2020-03-17 10:40:00,8.6397395497e+09,8.6397395497e+09,3.5768578607e+09,3.5768578607e+09
2020-03-17 10:45:00,8.0433975422e+09,8.0433975422e+09,4.4878548058e+09,4.4878548058e+09
2020-03-17 10:50:00,7.9783676306e+09,7.9783676306e+09,4.1437887989e+09,4.1437887989e+09
2020-03-17 10:55:00,8.5876458080e+09,8.5876458080e+09,3.9566163498e+09,3.9566163498e+09
2020-03-17 11:00:00,8.5290822585e+09,8.5290822585e+09,5.9638335388e+09,5.9638335388e+09
2020-03-17 11:05:00,8.4488437998e+09,8.4488437998e+09,4.6201003461e+09,4.6201003461e+09
2020-03-17 11:10:00,7.5697465627e+09,7.5697465627e+09,5.1889380226e+09,5.1889380226e+09
2020-03-17 11:15:00,8.3223518733e+09,8.3223518733e+09,3.8819086531e+09,3.8819086531e+09
2020-03-17 11:20:00,8.4064680639e+09,8.4064680639e+09,4.9779540324e+09,4.9779540324e+09
2020-03-17 11:25:00,8.1253851341e+09,8.1253851341e+09,4.5831317897e+09,4.5831317897e+09
2020-03-17 11:30:00,8.0092840676e+09,8.0092840676e+09,4.9532773536e+09,4.9532773536e+09
2020-03-17 11:35:00,8.0885549379e+09,8.0885549379e+09,5.8687779350e+09,5.8687779350e+09
2020-03-17 11:40:00,7.8662101392e+09,7.8662101392e+09,6.2873641000e+09,6.2873641000e+09
2020-03-17 11:45:00,8.2718702916e+09,8.2718702916e+09,5.8381720176e+09,5.8381720176e+09
2020-03-17 11:50:00,8.8095198735e+09,8.8095198735e+09,6.2001796999e+09,6.2001796999e+09
2020-03-17 11:55:00,8.3884389535e+09,8.3884389535e+09,7.8592473579e+09,7.8592473579e+09
2020-03-17 12:00:00,8.3152096620e+09,8.3152096620e+09,7.1871143389e+09,7.1871143389e+09
2020-03-17 12:05:00,7.5614921452e+09,7.5614921452e+09,5.4827346686e+09,5.4827346686e+09
2020-03-17 12:10:00,6.6809598662e+09,6.6809598662e+09,5.9077516335e+09,5.9077516335e+09
2020-03-17 12:15:00,7.0952920280e+09,7.0952920280e+09,6.1016347833e+09,6.1016347833e+09
2020-03-17 12:20:00,7.4178531803e+09,7.4178531803e+09,5.8058256478e+09,5.8058256478e+09
2020-03-17 12:25:00,7.3210878220e+09,7.3210878220e+09,6.1221321913e+09,6.1221321913e+09
2020-03-17 12:30:00,7.3005464293e+09,7.3005464293e+09,5.7517006731e+09,5.7517006731e+09
2020-03-17 12:35:00,6.1064492423e+09,6.1064492423e+09,4.8815992663e+09,4.8815992663e+09
2020-03-17 12:40:00,6.8534581036e+09,6.8534581036e+09,4.8674604667e+09,4.8674604667e+09
2020-03-17 12:45:00,6.7262404819e+09,6.7262404819e+09,5.7735574939e+09,5.7735574939e+09
2020-03-17 12:50:00,6.6947508327e+09,6.6947508327e+09,4.6752431704e+09,4.6752431704e+09
2020-03-17 12:55:00,6.8914166793e+09,6.8914166793e+09,5.3034650858e+09,5.3034650858e+09
2020-03-17 13:00:00,6.3370727541e+09,6.3370727541e+09,4.6835915517e+09,4.6835915517e+09
2020-03-17 13:05:00,6.1561804814e+09,6.1561804814e+09,4.1191361818e+09,4.1191361818e+09
2020-03-17 13:10:00,6.1598464253e+09,6.1598464253e+09,3.7944666026e+09,3.7944666026e+09
2020-03-17 13:15:00,6.3198862778e+09,6.3198862778e+09,3.7852949545e+09,3.7852949545e+09
2020-03-17 13:20:00,5.9703329877e+09,5.9703329877e+09,6.5432090405e+09,6.5432090405e+09
2020-03-17 13:25:00,6.0642756249e+09,6.0642756249e+09,5.4733931616e+09,5.4733931616e+09
2020-03-17 13:30:00,6.1808676407e+09,6.1808676407e+09,5.0392143743e+09,5.0392143743e+09
2020-03-17 13:35:00,6.7566523016e+09,6.7566523016e+09,4.2565763451e+09,4.2565763451e+09
2020-03-17 13:40:00,6.3448049551e+09,6.3448049551e+09,5.0161813412e+09,5.0161813412e+09
2020-03-17 13:45:00,6.2574403792e+09,6.2574403792e+09,4.6689147507e+09,4.6689147507e+09
2020-03-17 13:50:00,6.3293383254e+09,6.3293383254e+09,5.6336005022e+09,5.6336005022e+09
2020-03-17 13:55:00,6.4160000036e+09,6.4160000036e+09,5.4597468847e+09,5.4597468847e+09
2020-03-17 14:00:00,6.0692385949e+09,6.0692385949e+09,6.0824842295e+09,6.0824842295e+09
2020-03-17 14:05:00,6.0753226762e+09,6.0753226762e+09,6.3970657462e+09,6.3970657462e+09
2020-03-17 14:10:00,5.9340168404e+09,5.9340168404e+09,5.6199050802e+09,5.6199050802e+09
2020-03-17 14:15:00,6.2475953021e+09,6.2475953021e+09,5.7846515174e+09,5.7846515174e+09
2020-03-17 14:20:00,5.6329255155e+09,5.6329255155e+09,6.7262139485e+09,6.7262139485e+09
2020-03-17 14:25:00,5.9679965207e+09,5.9679965207e+09,4.4648112730e+09,4.4648112730e+09
2020-03-17 14:30:00,6.3585033506e+09,6.3585033506e+09,5.1543563811e+09,5.1543563811e+09
2020-03-17 14:35:00,6.5088161544e+09,6.5088161544e+09,5.1970246348e+09,5.1970246348e+09
2020-03-17 14:40:00,6.2407365208e+09,6.2407365208e+09,4.6108992365e+09,4.6108992365e+09
2020-03-17 14:45:00,6.4415259922e+09,6.4415259922e+09,6.4545380382e+09,6.4545380382e+09
2020-03-17 14:50:00,6.0106150430e+09,6.0106150430e+09,5.8862377850e+09,5.8862377850e+09
2020-03-17 14:55:00,5.2411665256e+09,5.2411665256e+09,5.5145824784e+09,5.5145824784e+09
2020-03-17 15:00:00,5.1808082051e+09,5.1808082051e+09,5.6844629654e+09,5.6844629654e+09
2020-03-17 15:05:00,4.8784926130e+09,4.8784926130e+09,5.3625211868e+09,5.3625211868e+09
2020-03-17 15:10:00,5.6863619828e+09,5.6863619828e+09,4.6299653414e+09,4.6299653414e+09
2020-03-17 15:15:00,4.9155066997e+09,4.9155066997e+09,5.3649317134e+09,5.3649317134e+09
2020-03-17 15:20:00,5.6988146690e+09,5.6988146690e+09,4.1625529365e+09,4.1625529365e+09
2020-03-17 15:25:00,5.9190882026e+09,5.9190882026e+09,3.9987974789e+09,3.9987974789e+09
2020-03-17 15:30:00,5.9133889273e+09,5.9133889273e+09,4.5009950971e+09,4.5009950971e+09
2020-03-17 15:35:00,6.1010928595e+09,6.1010928595e+09,3.6664639489e+09,3.6664639489e+09
