DATE,LVET,LVET_peak,ETLV,ETLV_peak
2020-03-23 16:40:00,3.1204519671e+07,3.1204519671e+07,1.2746191145e+08,1.2746191145e+08
2020-03-23 16:45:00,4.5669043406e+07,4.5669043406e+07,8.8894386584e+07,8.8894386584e+07
2020-03-23 16:50:00,2.8630997783e+07,2.8630997783e+07,1.0221024703e+08,1.0221024703e+08
2020-03-23 16:55:00,3.2856116269e+07,3.2856116269e+07,1.1305831628e+08,1.1305831628e+08
2020-03-23 17:00:00,4.8870018251e+07,4.8870018251e+07,9.8910018400e+07,9.8910018400e+07
2020-03-23 17:05:00,3.5376152817e+07,3.5376152817e+07,8.8058230853e+07,8.8058230853e+07
2020-03-23 17:10:00,1.2534935115e+08,1.2534935115e+08,1.5068642898e+08,1.5068642898e+08
2020-03-23 17:15:00,3.3891786904e+07,3.3891786904e+07,8.5058722243e+07,8.5058722243e+07
2020-03-23 17:20:00,5.6603424969e+07,5.6603424969e+07,1.0884687412e+08,1.0884687412e+08
2020-03-23 17:25:00,5.5880094963e+07,5.5880094963e+07,8.9080105166e+07,8.9080105166e+07
2020-03-23 17:30:00,6.5762255573e+07,6.5762255573e+07,1.5283423849e+08,1.5283423849e+08
2020-03-23 17:35:00,3.7632922346e+07,3.7632922346e+07,9.6760528265e+07,9.6760528265e+07
2020-03-23 17:40:00,3.3908748477e+07,3.3908748477e+07,1.0961193133e+08,1.0961193133e+08
2020-03-23 17:45:00,2.7312068503e+07,2.7312068503e+07,1.4336531531e+08,1.4336531531e+08
2020-03-23 17:50:00,3.3149731629e+07,3.3149731629e+07,2.2160477878e+08,2.2160477878e+08
2020-03-23 17:55:00,3.7206504983e+07,3.7206504983e+07,1.4757659170e+08,1.4757659170e+08
2020-03-23 18:00:00,3.1992577419e+07,3.1992577419e+07,1.5203421624e+08,1.5203421624e+08
2020-03-23 18:05:00,3.4067080527e+07,3.4067080527e+07,2.1122144609e+08,2.1122144609e+08
2020-03-23 18:10:00,3.6946961671e+07,3.6946961671e+07,1.3924678675e+08,1.3924678675e+08
2020-03-23 18:15:00,1.4584420071e+08,1.4584420071e+08,4.0193536520e+08,4.0193536520e+08
2020-03-23 18:20:00,3.9151937933e+07,3.9151937933e+07,2.0272090556e+08,2.0272090556e+08
2020-03-23 18:25:00,1.4141888148e+08,1.4141888148e+08,2.0421839618e+08,2.0421839618e+08
2020-03-23 18:30:00,1.2282218990e+08,1.2282218990e+08,1.8528764124e+08,1.8528764124e+08
2020-03-23 18:35:00,3.3463909031e+07,3.3463909031e+07,1.8472213146e+08,1.8472213146e+08
2020-03-23 18:40:00,3.4695201515e+07,3.4695201515e+07,2.2005881321e+08,2.2005881321e+08
2020-03-23 18:45:00,3.7982327002e+07,3.7982327002e+07,3.1106672370e+08,3.1106672370e+08
2020-03-23 18:50:00,3.1417529225e+07,3.1417529225e+07,2.1528369582e+08,2.1528369582e+08
2020-03-23 18:55:00,3.1387809267e+07,3.1387809267e+07,2.0610442138e+08,2.0610442138e+08
2020-03-23 19:00:00,2.7464942726e+07,2.7464942726e+07,1.7441651518e+08,1.7441651518e+08
2020-03-23 19:05:00,3.4098303600e+07,3.4098303600e+07,2.7512348383e+08,2.7512348383e+08
2020-03-23 19:10:00,3.8830832081e+07,3.8830832081e+07,1.9717609339e+08,1.9717609339e+08
2020-03-23 19:15:00,2.7436080640e+07,2.7436080640e+07,1.8349467748e+08,1.8349467748e+08
2020-03-23 19:20:00,3.1122478643e+07,3.1122478643e+07,1.8431097938e+08,1.8431097938e+08
2020-03-23 19:25:00,4.3518351376e+07,4.3518351376e+07,1.9395980213e+08,1.9395980213e+08
2020-03-23 19:30:00,2.6674200998e+07,2.6674200998e+07,1.7097921832e+08,1.7097921832e+08
2020-03-23 19:35:00,1.1528029435e+08,1.1528029435e+08,1.5027332904e+08,1.5027332904e+08
2020-03-23 19:40:00,2.9896746988e+07,2.9896746988e+07,1.8702652953e+08,1.8702652953e+08
2020-03-23 19:45:00,2.9823298004e+07,2.9823298004e+07,1.8780264347e+08,1.8780264347e+08
2020-03-23 19:50:00,4.5379054979e+07,4.5379054979e+07,1.4753950252e+08,1.4753950252e+08
2020-03-23 19:55:00,3.0980756178e+07,3.0980756178e+07,1.2007384776e+08,1.2007384776e+08
2020-03-23 20:00:00,3.1396963842e+07,3.1396963842e+07,1.5281696868e+08,1.5281696868e+08
2020-03-23 20:05:00,5.3362185828e+07,5.3362185828e+07,1.5363262415e+08,1.5363262415e+08
2020-03-23 20:10:00,3.4776078811e+07,3.4776078811e+07,1.4135086295e+08,1.4135086295e+08
2020-03-23 20:15:00,2.4739347116e+07,2.4739347116e+07,1.4600056986e+08,1.4600056986e+08
2020-03-23 20:20:00,1.1581421257e+08,1.1581421257e+08,1.5074318348e+08,1.5074318348e+08
2020-03-23 20:25:00,2.8366770950e+07,2.8366770950e+07,9.2107214197e+07,9.2107214197e+07
2020-03-23 20:30:00,3.3625713274e+07,3.3625713274e+07,1.1928587084e+08,1.1928587084e+08
2020-03-23 20:35:00,3.7375303510e+07,3.7375303510e+07,1.0499314181e+08,1.0499314181e+08
2020-03-23 20:40:00,4.2582571201e+07,4.2582571201e+07,1.0774100877e+08,1.0774100877e+08
2020-03-23 20:45:00,4.2623847022e+07,4.2623847022e+07,9.7231139397e+07,9.7231139397e+07
2020-03-23 20:50:00,4.1371547629e+07,4.1371547629e+07,9.1631474580e+07,9.1631474580e+07
2020-03-23 20:55:00,5.1828029014e+07,5.1828029014e+07,6.6947122117e+07,6.6947122117e+07
2020-03-23 21:00:00,4.9511937314e+07,4.9511937314e+07,1.2045654096e+08,1.2045654096e+08
2020-03-23 21:05:00,2.8592048271e+07,2.8592048271e+07,1.1099824480e+08,1.1099824480e+08
2020-03-23 21:10:00,1.5760978556e+08,1.5760978556e+08,1.4529560399e+08,1.4529560399e+08
2020-03-23 21:15:00,7.9799913580e+07,7.9799913580e+07,1.2131910642e+08,1.2131910642e+08
2020-03-23 21:20:00,4.1994608880e+07,4.1994608880e+07,1.1237981552e+08,1.1237981552e+08
2020-03-23 21:25:00,3.0077962804e+07,3.0077962804e+07,8.7039688922e+07,8.7039688922e+07
2020-03-23 21:30:00,2.5224877958e+07,2.5224877958e+07,9.7235455224e+07,9.7235455224e+07
2020-03-23 21:35:00,2.9341573594e+07,2.9341573594e+07,9.5737925897e+07,9.5737925897e+07
2020-03-23 21:40:00,2.4909152640e+07,2.4909152640e+07,9.3768418990e+07,9.3768418990e+07
2020-03-23 21:45:00,2.1759735662e+07,2.1759735662e+07,9.3602978417e+07,9.3602978417e+07
2020-03-23 21:50:00,2.4265916570e+07,2.4265916570e+07,1.1723842305e+08,1.1723842305e+08
2020-03-23 21:55:00,3.1794089905e+07,3.1794089905e+07,1.1325595270e+08,1.1325595270e+08
2020-03-23 22:00:00,3.0648598686e+07,3.0648598686e+07,2.0455974787e+08,2.0455974787e+08
2020-03-23 22:05:00,2.8378647041e+07,2.8378647041e+07,9.8653497982e+07,9.8653497982e+07
2020-03-23 22:10:00,1.1313326970e+08,1.1313326970e+08,1.8995017381e+08,1.8995017381e+08
2020-03-23 22:15:00,2.9360978366e+07,2.9360978366e+07,1.0560856937e+08,1.0560856937e+08
2020-03-23 22:20:00,2.7626769447e+07,2.7626769447e+07,1.3048819805e+08,1.3048819805e+08
2020-03-23 22:25:00,3.8780916459e+07,3.8780916459e+07,2.0797034710e+08,2.0797034710e+08
2020-03-23 22:30:00,3.6237620092e+07,3.6237620092e+07,1.2879223435e+08,1.2879223435e+08
2020-03-23 22:35:00,3.5660941468e+07,3.5660941468e+07,1.1076827589e+08,1.1076827589e+08
2020-03-23 22:40:00,1.2471658166e+08,1.2471658166e+08,9.6633475082e+07,9.6633475082e+07
2020-03-23 22:45:00,3.3513234772e+07,3.3513234772e+07,9.3780919628e+07,9.3780919628e+07
2020-03-23 22:50:00,3.1877730899e+07,3.1877730899e+07,1.7831923194e+08,1.7831923194e+08
2020-03-23 22:55:00,3.2579491266e+07,3.2579491266e+07,7.9814100292e+07,7.9814100292e+07
2020-03-23 23:00:00,2.8565341090e+07,2.8565341090e+07,1.4325021040e+08,1.4325021040e+08
2020-03-23 23:05:00,3.3228763015e+07,3.3228763015e+07,1.3095307511e+08,1.3095307511e+08
2020-03-23 23:10:00,3.2032018774e+07,3.2032018774e+07,7.6481636289e+07,7.6481636289e+07
2020-03-23 23:15:00,3.2760982710e+07,3.2760982710e+07,7.2720565146e+07,7.2720565146e+07
2020-03-23 23:20:00,3.5064817300e+07,3.5064817300e+07,7.8457430983e+07,7.8457430983e+07
2020-03-23 23:25:00,3.3183438388e+07,3.3183438388e+07,6.0730945483e+07,6.0730945483e+07
2020-03-23 23:30:00,5.0770793782e+07,5.0770793782e+07,8.0401523134e+07,8.0401523134e+07
2020-03-23 23:35:00,3.0317732667e+07,3.0317732667e+07,7.4405832855e+07,7.4405832855e+07
2020-03-23 23:40:00,3.2634182840e+07,3.2634182840e+07,6.4747615593e+07,6.4747615593e+07
2020-03-23 23:45:00,3.5790417703e+07,3.5790417703e+07,6.6165897665e+07,6.6165897665e+07
2020-03-23 23:50:00,2.5938394045e+07,2.5938394045e+07,6.0118360118e+07,6.0118360118e+07
2020-03-23 23:55:00,1.2230419651e+08,1.2230419651e+08,5.7703433959e+07,5.7703433959e+07
2020-03-24 00:00:00,1.2272044783e+08,1.2272044783e+08,1.4439995208e+08,1.4439995208e+08
2020-03-24 00:05:00,3.9495874835e+07,3.9495874835e+07,1.4499900325e+08,1.4499900325e+08
2020-03-24 00:10:00,4.2324970096e+07,4.2324970096e+07,5.4759533226e+07,5.4759533226e+07
2020-03-24 00:15:00,4.4709000016e+07,4.4709000016e+07,1.3390996532e+08,1.3390996532e+08
2020-03-24 00:20:00,4.0100499253e+07,4.0100499253e+07,6.9664685271e+07,6.9664685271e+07
2020-03-24 00:25:00,4.7179368307e+07,4.7179368307e+07,1.4450383813e+08,1.4450383813e+08
2020-03-24 00:30:00,3.5599909116e+07,3.5599909116e+07,5.3498574640e+07,5.3498574640e+07
2020-03-24 00:35:00,3.6326239513e+07,3.6326239513e+07,5.7460265201e+07,5.7460265201e+07
2020-03-24 00:40:00,2.5702537550e+07,2.5702537550e+07,5.1570720343e+07,5.1570720343e+07
2020-03-24 00:45:00,2.5655378141e+07,2.5655378141e+07,5.8941126122e+07,5.8941126122e+07
2020-03-24 00:50:00,2.4894788236e+07,2.4894788236e+07,1.5852281437e+08,1.5852281437e+08
2020-03-24 00:55:00,2.3827870712e+07,2.3827870712e+07,5.8943898705e+07,5.8943898705e+07
2020-03-24 01:00:00,2.6293027860e+07,2.6293027860e+07,1.0534738331e+08,1.0534738331e+08
2020-03-24 01:05:00,1.9963092794e+07,1.9963092794e+07,4.2962823104e+07,4.2962823104e+07
2020-03-24 01:10:00,2.1542348075e+07,2.1542348075e+07,5.0261168853e+07,5.0261168853e+07
2020-03-24 01:15:00,2.3956143858e+07,2.3956143858e+07,7.2605908627e+07,7.2605908627e+07
2020-03-24 01:20:00,1.1981929812e+08,1.1981929812e+08,4.3251245434e+07,4.3251245434e+07
2020-03-24 01:25:00,4.2931707703e+07,4.2931707703e+07,3.6278876050e+07,3.6278876050e+07
2020-03-24 01:30:00,4.1614761562e+07,4.1614761562e+07,4.1114576412e+07,4.1114576412e+07
2020-03-24 01:35:00,3.3566005160e+07,3.3566005160e+07,5.8217220994e+07,5.8217220994e+07
2020-03-24 01:40:00,3.6268434864e+07,3.6268434864e+07,4.0404373986e+07,4.0404373986e+07
2020-03-24 01:45:00,3.2620104535e+07,3.2620104535e+07,4.3779347376e+07,4.3779347376e+07
2020-03-24 01:50:00,2.9884179609e+07,2.9884179609e+07,3.8673647861e+07,3.8673647861e+07
2020-03-24 01:55:00,2.5374550450e+07,2.5374550450e+07,4.2505830331e+07,4.2505830331e+07
2020-03-24 02:00:00,2.6469790857e+07,2.6469790857e+07,4.4827082608e+07,4.4827082608e+07
2020-03-24 02:05:00,2.8270338214e+07,2.8270338214e+07,3.4124925676e+07,3.4124925676e+07
2020-03-24 02:10:00,2.1640992190e+07,2.1640992190e+07,1.1517751660e+08,1.1517751660e+08
2020-03-24 02:15:00,2.1831455405e+07,2.1831455405e+07,4.2830203919e+07,4.2830203919e+07
2020-03-24 02:20:00,2.6614431829e+07,2.6614431829e+07,3.0655917703e+07,3.0655917703e+07
2020-03-24 02:25:00,3.0305848878e+07,3.0305848878e+07,3.4976358355e+07,3.4976358355e+07
2020-03-24 02:30:00,1.9724649288e+07,1.9724649288e+07,4.9188925483e+07,4.9188925483e+07
2020-03-24 02:35:00,2.3946540068e+07,2.3946540068e+07,3.7176868634e+07,3.7176868634e+07
2020-03-24 02:40:00,2.2406834105e+07,2.2406834105e+07,4.6528920540e+07,4.6528920540e+07
2020-03-24 02:45:00,2.9011279259e+07,2.9011279259e+07,3.0543523347e+07,3.0543523347e+07
2020-03-24 02:50:00,3.0908201662e+07,3.0908201662e+07,3.2793247209e+07,3.2793247209e+07
2020-03-24 02:55:00,2.9502062435e+07,2.9502062435e+07,3.5706764113e+07,3.5706764113e+07
2020-03-24 03:00:00,2.8060540885e+07,2.8060540885e+07,2.6006226279e+07,2.6006226279e+07
2020-03-24 03:05:00,5.1035300902e+07,5.1035300902e+07,5.6413260671e+07,5.6413260671e+07
2020-03-24 03:10:00,1.7784373924e+07,1.7784373924e+07,6.4126413315e+07,6.4126413315e+07
2020-03-24 03:15:00,2.5352846114e+07,2.5352846114e+07,9.0729856656e+07,9.0729856656e+07
2020-03-24 03:20:00,4.0516555023e+07,4.0516555023e+07,5.0760937490e+07,5.0760937490e+07
2020-03-24 03:25:00,3.5451765352e+07,3.5451765352e+07,4.2803070273e+07,4.2803070273e+07
2020-03-24 03:30:00,2.8548557716e+07,2.8548557716e+07,4.2494675709e+07,4.2494675709e+07
2020-03-24 03:35:00,2.0661444364e+07,2.0661444364e+07,4.4702307379e+07,4.4702307379e+07
2020-03-24 03:40:00,1.2837606802e+07,1.2837606802e+07,4.2763161412e+07,4.2763161412e+07
2020-03-24 03:45:00,1.4019677582e+07,1.4019677582e+07,5.1977141251e+07,5.1977141251e+07
2020-03-24 03:50:00,9.9184433128e+07,9.9184433128e+07,4.5988636115e+07,4.5988636115e+07
2020-03-24 03:55:00,1.5020201388e+07,1.5020201388e+07,4.3526787212e+07,4.3526787212e+07
2020-03-24 04:00:00,1.3269856099e+07,1.3269856099e+07,4.2946421935e+07,4.2946421935e+07
2020-03-24 04:05:00,7.8408366197e+07,7.8408366197e+07,7.1678000340e+07,7.1678000340e+07
2020-03-24 04:10:00,1.5484073063e+07,1.5484073063e+07,3.0511970419e+07,3.0511970419e+07
2020-03-24 04:15:00,1.5464271289e+07,1.5464271289e+07,3.0759534482e+07,3.0759534482e+07
2020-03-24 04:20:00,1.4227110161e+07,1.4227110161e+07,1.1455289555e+08,1.1455289555e+08
2020-03-24 04:25:00,1.8814782138e+07,1.8814782138e+07,3.2656279080e+07,3.2656279080e+07
2020-03-24 04:30:00,2.7363603072e+07,2.7363603072e+07,5.4604596764e+07,5.4604596764e+07
2020-03-24 04:35:00,3.8078345192e+07,3.8078345192e+07,4.5564891123e+07,4.5564891123e+07
2020-03-24 04:40:00,1.6951044039e+07,1.6951044039e+07,3.3670231901e+07,3.3670231901e+07
2020-03-24 04:45:00,1.8820001229e+07,1.8820001229e+07,3.6406972583e+07,3.6406972583e+07
2020-03-24 04:50:00,2.5634528829e+07,2.5634528829e+07,2.9245460996e+07,2.9245460996e+07
2020-03-24 04:55:00,2.9567818640e+07,2.9567818640e+07,3.7340156863e+07,3.7340156863e+07
2020-03-24 05:00:00,3.2778665853e+07,3.2778665853e+07,5.9302632694e+07,5.9302632694e+07
2020-03-24 05:05:00,2.4022932468e+07,2.4022932468e+07,4.3666050127e+07,4.3666050127e+07
2020-03-24 05:10:00,3.5277002672e+07,3.5277002672e+07,3.5338737722e+07,3.5338737722e+07
2020-03-24 05:15:00,2.4864286407e+07,2.4864286407e+07,3.8503974104e+07,3.8503974104e+07
2020-03-24 05:20:00,2.4804207888e+07,2.4804207888e+07,3.6267094342e+07,3.6267094342e+07
2020-03-24 05:25:00,2.3333056135e+07,2.3333056135e+07,3.7146099356e+07,3.7146099356e+07
2020-03-24 05:30:00,1.7761521012e+07,1.7761521012e+07,4.6983562708e+07,4.6983562708e+07
2020-03-24 05:35:00,2.4937061466e+07,2.4937061466e+07,4.7878921771e+07,4.7878921771e+07
2020-03-24 05:40:00,3.0476576514e+07,3.0476576514e+07,4.9252159558e+07,4.9252159558e+07
2020-03-24 05:45:00,2.2340801952e+07,2.2340801952e+07,9.3232833313e+07,9.3232833313e+07
2020-03-24 05:50:00,2.0281403805e+07,2.0281403805e+07,4.9606411412e+07,4.9606411412e+07
2020-03-24 05:55:00,1.8492483895e+07,1.8492483895e+07,1.3515581439e+08,1.3515581439e+08
2020-03-24 06:00:00,1.7477184961e+07,1.7477184961e+07,4.5513979954e+07,4.5513979954e+07
2020-03-24 06:05:00,2.2694283944e+07,2.2694283944e+07,5.1548869965e+07,5.1548869965e+07
2020-03-24 06:10:00,1.0747898194e+08,1.0747898194e+08,1.7699862782e+08,1.7699862782e+08
2020-03-24 06:15:00,1.8771320993e+07,1.8771320993e+07,4.9654578941e+07,4.9654578941e+07
2020-03-24 06:20:00,2.5216267097e+07,2.5216267097e+07,5.8748984638e+07,5.8748984638e+07
2020-03-24 06:25:00,1.9530192995e+08,1.9530192995e+08,1.5332211947e+08,1.5332211947e+08
2020-03-24 06:30:00,1.1388604674e+08,1.1388604674e+08,8.1339893084e+07,8.1339893084e+07
2020-03-24 06:35:00,2.2152782076e+07,2.2152782076e+07,8.8212631703e+07,8.8212631703e+07
2020-03-24 06:40:00,2.3730229893e+07,2.3730229893e+07,8.4968382522e+07,8.4968382522e+07
2020-03-24 06:45:00,2.8201607905e+07,2.8201607905e+07,7.2576373054e+07,7.2576373054e+07
2020-03-24 06:50:00,2.4980799864e+07,2.4980799864e+07,7.5419965325e+07,7.5419965325e+07
2020-03-24 06:55:00,2.9196290003e+07,2.9196290003e+07,7.9658819829e+07,7.9658819829e+07
2020-03-24 07:00:00,3.3624038766e+07,3.3624038766e+07,7.1319785817e+07,7.1319785817e+07
2020-03-24 07:05:00,3.2171297198e+07,3.2171297198e+07,9.1779179642e+07,9.1779179642e+07
2020-03-24 07:10:00,2.7066491597e+07,2.7066491597e+07,1.1562270100e+08,1.1562270100e+08
2020-03-24 07:15:00,3.1948081668e+07,3.1948081668e+07,1.4589277716e+08,1.4589277716e+08
2020-03-24 07:20:00,3.8008025497e+07,3.8008025497e+07,9.9542733912e+07,9.9542733912e+07
2020-03-24 07:25:00,3.1143331059e+07,3.1143331059e+07,9.9595868258e+07,9.9595868258e+07
2020-03-24 07:30:00,3.2085599373e+07,3.2085599373e+07,9.3817368241e+07,9.3817368241e+07
2020-03-24 07:35:00,2.9489312013e+07,2.9489312013e+07,1.9868595978e+08,1.9868595978e+08
2020-03-24 07:40:00,1.2097634586e+08,1.2097634586e+08,1.2318057329e+08,1.2318057329e+08
2020-03-24 07:45:00,3.9342634316e+07,3.9342634316e+07,8.7212733470e+07,8.7212733470e+07
2020-03-24 07:50:00,2.6178909353e+07,2.6178909353e+07,1.0700597212e+08,1.0700597212e+08
2020-03-24 07:55:00,3.6547756733e+07,3.6547756733e+07,1.0291610328e+08,1.0291610328e+08
2020-03-24 08:00:00,6.6713772040e+07,6.6713772040e+07,9.9568624646e+07,9.9568624646e+07
2020-03-24 08:05:00,7.0021925540e+07,7.0021925540e+07,1.2320461737e+08,1.2320461737e+08
2020-03-24 08:10:00,6.6403140327e+07,6.6403140327e+07,1.0654637072e+08,1.0654637072e+08
2020-03-24 08:15:00,6.8801755613e+07,6.8801755613e+07,1.2497905588e+08,1.2497905588e+08
2020-03-24 08:20:00,5.3630149052e+07,5.3630149052e+07,1.1150775637e+08,1.1150775637e+08
2020-03-24 08:25:00,5.2698965658e+07,5.2698965658e+07,1.3920175052e+08,1.3920175052e+08
2020-03-24 08:30:00,4.1893888610e+07,4.1893888610e+07,1.3644950404e+08,1.3644950404e+08
2020-03-24 08:35:00,7.5411253913e+07,7.5411253913e+07,1.3455538840e+08,1.3455538840e+08
2020-03-24 08:40:00,7.3846317956e+07,7.3846317956e+07,1.4285460261e+08,1.4285460261e+08
2020-03-24 08:45:00,6.4930638416e+07,6.4930638416e+07,1.5321108910e+08,1.5321108910e+08
2020-03-24 08:50:00,5.2580118775e+07,5.2580118775e+07,1.2321932667e+08,1.2321932667e+08
2020-03-24 08:55:00,5.7181362227e+07,5.7181362227e+07,1.2615715592e+08,1.2615715592e+08
2020-03-24 09:00:00,6.1984412294e+07,6.1984412294e+07,1.7507014379e+08,1.7507014379e+08
2020-03-24 09:05:00,6.0057039585e+07,6.0057039585e+07,1.8936062690e+08,1.8936062690e+08
2020-03-24 09:10:00,5.7487837771e+07,5.7487837771e+07,1.3546980923e+08,1.3546980923e+08
2020-03-24 09:15:00,5.0674895231e+07,5.0674895231e+07,1.2405099102e+08,1.2405099102e+08
2020-03-24 09:20:00,5.1772461793e+07,5.1772461793e+07,1.0742819292e+08,1.0742819292e+08
2020-03-24 09:25:00,5.5516854449e+07,5.5516854449e+07,1.2293095311e+08,1.2293095311e+08
2020-03-24 09:30:00,5.3665335435e+07,5.3665335435e+07,1.3588340811e+08,1.3588340811e+08
2020-03-24 09:35:00,4.7996630400e+07,4.7996630400e+07,1.4792741335e+08,1.4792741335e+08
2020-03-24 09:40:00,5.4471579166e+07,5.4471579166e+07,1.4426099006e+08,1.4426099006e+08
2020-03-24 09:45:00,5.9955855010e+07,5.9955855010e+07,1.5268878527e+08,1.5268878527e+08
2020-03-24 09:50:00,1.3277478982e+08,1.3277478982e+08,1.9882641914e+08,1.9882641914e+08
2020-03-24 09:55:00,6.0090199090e+07,6.0090199090e+07,1.6655706588e+08,1.6655706588e+08
2020-03-24 10:00:00,1.5712465257e+08,1.5712465257e+08,1.4876777672e+08,1.4876777672e+08
2020-03-24 10:05:00,1.0552794383e+08,1.0552794383e+08,2.0080857997e+08,2.0080857997e+08
2020-03-24 10:10:00,7.4900789313e+07,7.4900789313e+07,2.0464786064e+08,2.0464786064e+08
2020-03-24 10:15:00,7.0438123940e+07,7.0438123940e+07,1.8271771168e+08,1.8271771168e+08
2020-03-24 10:20:00,5.6434170522e+07,5.6434170522e+07,1.4588823209e+08,1.4588823209e+08
2020-03-24 10:25:00,3.1595602081e+07,3.1595602081e+07,1.8831170726e+08,1.8831170726e+08
2020-03-24 10:30:00,3.7047367768e+07,3.7047367768e+07,1.9275802723e+08,1.9275802723e+08
2020-03-24 10:35:00,3.9213599880e+07,3.9213599880e+07,1.5063324272e+08,1.5063324272e+08
2020-03-24 10:40:00,3.8471602475e+07,3.8471602475e+07,1.6561537857e+08,1.6561537857e+08
2020-03-24 10:45:00,3.9958720298e+07,3.9958720298e+07,1.4271211182e+08,1.4271211182e+08
2020-03-24 10:50:00,6.5158356790e+07,6.5158356790e+07,1.9776470040e+08,1.9776470040e+08
2020-03-24 10:55:00,4.3764300780e+07,4.3764300780e+07,2.5630688952e+08,2.5630688952e+08
2020-03-24 11:00:00,3.9822234649e+07,3.9822234649e+07,2.1793223184e+08,2.1793223184e+08
2020-03-24 11:05:00,3.6007804749e+07,3.6007804749e+07,1.4912194097e+08,1.4912194097e+08
2020-03-24 11:10:00,3.3341756324e+07,3.3341756324e+07,1.5999307496e+08,1.5999307496e+08
2020-03-24 11:15:00,2.9936352284e+07,2.9936352284e+07,1.6392581126e+08,1.6392581126e+08
2020-03-24 11:20:00,2.7786541071e+07,2.7786541071e+07,1.4955858624e+08,1.4955858624e+08
2020-03-24 11:25:00,1.0054443373e+08,1.0054443373e+08,2.0086346707e+08,2.0086346707e+08
2020-03-24 11:30:00,7.2085623245e+07,7.2085623245e+07,1.4257707745e+08,1.4257707745e+08
2020-03-24 11:35:00,1.6568288243e+08,1.6568288243e+08,1.2127195260e+08,1.2127195260e+08
2020-03-24 11:40:00,5.3611769082e+07,5.3611769082e+07,1.3010169765e+08,1.3010169765e+08
2020-03-24 11:45:00,3.3077282133e+07,3.3077282133e+07,1.4673572283e+08,1.4673572283e+08
2020-03-24 11:50:00,4.5184498613e+07,4.5184498613e+07,1.2846611480e+08,1.2846611480e+08
2020-03-24 11:55:00,6.4167017653e+07,6.4167017653e+07,2.9810708017e+08,2.9810708017e+08
2020-03-24 12:00:00,1.8354002343e+08,1.8354002343e+08,2.9086893071e+08,2.9086893071e+08
2020-03-24 12:05:00,9.5974684886e+07,9.5974684886e+07,1.3529783680e+08,1.3529783680e+08
2020-03-24 12:10:00,5.6280751425e+07,5.6280751425e+07,2.1272744391e+08,2.1272744391e+08
2020-03-24 12:15:00,5.4735509876e+07,5.4735509876e+07,2.5088137367e+08,2.5088137367e+08
2020-03-24 12:20:00,5.8937158637e+07,5.8937158637e+07,1.3965911044e+08,1.3965911044e+08
2020-03-24 12:25:00,7.2539564554e+07,7.2539564554e+07,1.5846905123e+08,1.5846905123e+08
2020-03-24 12:30:00,7.2476043223e+07,7.2476043223e+07,1.3547122365e+08,1.3547122365e+08
2020-03-24 12:35:00,7.3213187880e+07,7.3213187880e+07,1.3767477333e+08,1.3767477333e+08
2020-03-24 12:40:00,7.7299641409e+07,7.7299641409e+07,1.4046659208e+08,1.4046659208e+08
2020-03-24 12:45:00,4.7139037858e+07,4.7139037858e+07,1.7873829667e+08,1.7873829667e+08
2020-03-24 12:50:00,3.0372423439e+07,3.0372423439e+07,1.4605985107e+08,1.4605985107e+08
2020-03-24 12:55:00,3.1758915861e+07,3.1758915861e+07,1.4040429875e+08,1.4040429875e+08
2020-03-24 13:00:00,3.0784784995e+07,3.0784784995e+07,1.4662421911e+08,1.4662421911e+08
2020-03-24 13:05:00,3.4498106621e+07,3.4498106621e+07,1.5441612067e+08,1.5441612067e+08
2020-03-24 13:10:00,4.4136662123e+07,4.4136662123e+07,1.4158412729e+08,1.4158412729e+08
2020-03-24 13:15:00,1.2351418176e+08,1.2351418176e+08,1.5558099917e+08,1.5558099917e+08
2020-03-24 13:20:00,1.3804748735e+08,1.3804748735e+08,2.0182399278e+08,2.0182399278e+08
2020-03-24 13:25:00,4.3008278001e+07,4.3008278001e+07,1.7582728576e+08,1.7582728576e+08
2020-03-24 13:30:00,5.7383612528e+07,5.7383612528e+07,1.6061168690e+08,1.6061168690e+08
2020-03-24 13:35:00,5.0601359633e+07,5.0601359633e+07,1.7325449651e+08,1.7325449651e+08
2020-03-24 13:40:00,5.1227627654e+07,5.1227627654e+07,1.6291662723e+08,1.6291662723e+08
2020-03-24 13:45:00,7.4394841329e+07,7.4394841329e+07,1.4395691623e+08,1.4395691623e+08
2020-03-24 13:50:00,8.5088719954e+07,8.5088719954e+07,1.6930474762e+08,1.6930474762e+08
2020-03-24 13:55:00,8.1572242217e+07,8.1572242217e+07,1.5119180231e+08,1.5119180231e+08
2020-03-24 14:00:00,9.7343813563e+07,9.7343813563e+07,1.0791788954e+08,1.0791788954e+08
2020-03-24 14:05:00,7.8952634668e+07,7.8952634668e+07,1.9673662608e+08,1.9673662608e+08
2020-03-24 14:10:00,6.1273809252e+07,6.1273809252e+07,1.2555375030e+08,1.2555375030e+08
2020-03-24 14:15:00,7.3098804731e+07,7.3098804731e+07,1.2425335005e+08,1.2425335005e+08
2020-03-24 14:20:00,9.1774120926e+07,9.1774120926e+07,1.4054299273e+08,1.4054299273e+08
2020-03-24 14:25:00,9.8239599603e+07,9.8239599603e+07,1.2623533862e+08,1.2623533862e+08
2020-03-24 14:30:00,6.1624582765e+07,6.1624582765e+07,1.2906614726e+08,1.2906614726e+08
