DATE,IEUK,IEUK_peak,UKIE,IEUK_peak
2020-03-24 05:25:00,8.3873857852e+08,8.3873857852e+08,4.3796487543e+08,4.3796487543e+08
2020-03-24 05:30:00,7.9579106835e+08,7.9579106835e+08,4.6245772684e+08,4.6245772684e+08
2020-03-24 05:35:00,7.6775860586e+08,7.6775860586e+08,4.6120490022e+08,4.6120490022e+08
2020-03-24 05:40:00,7.9324085688e+08,7.9324085688e+08,4.5147707834e+08,4.5147707834e+08
2020-03-24 05:45:00,7.8647582434e+08,7.8647582434e+08,4.6370793540e+08,4.6370793540e+08
2020-03-24 05:50:00,7.4345609402e+08,7.4345609402e+08,4.6333663056e+08,4.6333663056e+08
2020-03-24 05:55:00,7.1677161807e+08,7.1677161807e+08,4.4882562447e+08,4.4882562447e+08
2020-03-24 06:00:00,7.0062564275e+08,7.0062564275e+08,4.9812562725e+08,4.9812562725e+08
2020-03-24 06:05:00,8.3959729851e+08,8.3959729851e+08,4.7529488341e+08,4.7529488341e+08
2020-03-24 06:10:00,8.8333697831e+08,8.8333697831e+08,4.8337468065e+08,4.8337468065e+08
2020-03-24 06:15:00,8.1372925326e+08,8.1372925326e+08,4.9467698522e+08,4.9467698522e+08
2020-03-24 06:20:00,7.8257917961e+08,7.8257917961e+08,7.0265593659e+08,7.0265593659e+08
2020-03-24 06:25:00,7.8483122644e+08,7.8483122644e+08,6.1147343919e+08,6.1147343919e+08
2020-03-24 06:30:00,6.5928309509e+08,6.5928309509e+08,5.5055109517e+08,5.5055109517e+08
2020-03-24 06:35:00,6.8210632032e+08,6.8210632032e+08,6.0107820232e+08,6.0107820232e+08
2020-03-24 06:40:00,6.6500554081e+08,6.6500554081e+08,5.9392050173e+08,5.9392050173e+08
2020-03-24 06:45:00,6.5564163267e+08,6.5564163267e+08,6.6298515491e+08,6.6298515491e+08
2020-03-24 06:50:00,6.7664809262e+08,6.7664809262e+08,6.8643876996e+08,6.8643876996e+08
2020-03-24 06:55:00,7.1878662680e+08,7.1878662680e+08,8.4720636610e+08,8.4720636610e+08
2020-03-24 07:00:00,7.0429379578e+08,7.0429379578e+08,7.5408222050e+08,7.5408222050e+08
2020-03-24 07:05:00,8.9106676264e+08,8.9106676264e+08,8.5817302546e+08,8.5817302546e+08
2020-03-24 07:10:00,7.3431875657e+08,7.3431875657e+08,8.4299138749e+08,8.4299138749e+08
2020-03-24 07:15:00,8.3681213395e+08,8.3681213395e+08,7.4618232653e+08,7.4618232653e+08
2020-03-24 07:20:00,9.1955533866e+08,9.1955533866e+08,6.9838354973e+08,6.9838354973e+08
2020-03-24 07:25:00,6.9996242630e+08,6.9996242630e+08,6.9902054158e+08,6.9902054158e+08
2020-03-24 07:30:00,7.2862866356e+08,7.2862866356e+08,7.0846390774e+08,7.0846390774e+08
2020-03-24 07:35:00,7.4265507148e+08,7.4265507148e+08,7.3033580856e+08,7.3033580856e+08
2020-03-24 07:40:00,7.0756892883e+08,7.0756892883e+08,7.3530325109e+08,7.3530325109e+08
2020-03-24 07:45:00,7.0586963334e+08,7.0586963334e+08,7.4998976825e+08,7.4998976825e+08
2020-03-24 07:50:00,7.0710456017e+08,7.0710456017e+08,8.5803194877e+08,8.5803194877e+08
2020-03-24 07:55:00,7.9400958765e+08,7.9400958765e+08,7.6680404875e+08,7.6680404875e+08
2020-03-24 08:00:00,7.6145380979e+08,7.6145380979e+08,8.9263936422e+08,8.9263936422e+08
2020-03-24 08:05:00,8.2665600959e+08,8.2665600959e+08,8.8100663095e+08,8.8100663095e+08
2020-03-24 08:10:00,8.1160507590e+08,8.1160507590e+08,8.5502393436e+08,8.5502393436e+08
2020-03-24 08:15:00,8.1257239228e+08,8.1257239228e+08,9.1392870645e+08,9.1392870645e+08
2020-03-24 08:20:00,9.2333319613e+08,9.2333319613e+08,1.0134305665e+09,1.0134305665e+09
2020-03-24 08:25:00,9.0785284343e+08,9.0785284343e+08,8.7590342382e+08,8.7590342382e+08
2020-03-24 08:30:00,8.9880255259e+08,8.9880255259e+08,9.3654996255e+08,9.3654996255e+08
2020-03-24 08:35:00,1.0255021272e+09,1.0255021272e+09,1.0391157989e+09,1.0391157989e+09
2020-03-24 08:40:00,8.9915427548e+08,8.9915427548e+08,1.1862750374e+09,1.1862750374e+09
2020-03-24 08:45:00,8.8953988768e+08,8.8953988768e+08,1.0005316190e+09,1.0005316190e+09
2020-03-24 08:50:00,9.9358995053e+08,9.9358995053e+08,1.0340152489e+09,1.0340152489e+09
2020-03-24 08:55:00,9.8611408609e+08,9.8611408609e+08,1.0638490575e+09,1.0638490575e+09
2020-03-24 09:00:00,1.0473543890e+09,1.0473543890e+09,1.2327558940e+09,1.2327558940e+09
2020-03-24 09:05:00,1.2350853938e+09,1.2350853938e+09,1.2137515845e+09,1.2137515845e+09
2020-03-24 09:10:00,1.1435158063e+09,1.1435158063e+09,1.3586156383e+09,1.3586156383e+09
2020-03-24 09:15:00,1.0815745391e+09,1.0815745391e+09,1.1710690268e+09,1.1710690268e+09
2020-03-24 09:20:00,1.0637129908e+09,1.0637129908e+09,1.1681434109e+09,1.1681434109e+09
2020-03-24 09:25:00,1.1050423672e+09,1.1050423672e+09,1.1260779883e+09,1.1260779883e+09
2020-03-24 09:30:00,1.1219408124e+09,1.1219408124e+09,1.1786823431e+09,1.1786823431e+09
2020-03-24 09:35:00,1.1124742529e+09,1.1124742529e+09,1.1690802160e+09,1.1690802160e+09
2020-03-24 09:40:00,1.2215095805e+09,1.2215095805e+09,1.0752291963e+09,1.0752291963e+09
2020-03-24 09:45:00,1.3152831917e+09,1.3152831917e+09,1.1575525457e+09,1.1575525457e+09
2020-03-24 09:50:00,1.1598572667e+09,1.1598572667e+09,1.1317045857e+09,1.1317045857e+09
2020-03-24 09:55:00,1.2862853012e+09,1.2862853012e+09,1.1304322729e+09,1.1304322729e+09
2020-03-24 10:00:00,1.2744197433e+09,1.2744197433e+09,1.0882059627e+09,1.0882059627e+09
2020-03-24 10:05:00,1.2404312437e+09,1.2404312437e+09,1.1221973708e+09,1.1221973708e+09
2020-03-24 10:10:00,1.5890523430e+09,1.5890523430e+09,1.1410755925e+09,1.1410755925e+09
2020-03-24 10:15:00,1.4501045718e+09,1.4501045718e+09,1.1749163836e+09,1.1749163836e+09
2020-03-24 10:20:00,1.2830118186e+09,1.2830118186e+09,1.1984920221e+09,1.1984920221e+09
2020-03-24 10:25:00,1.4174617788e+09,1.4174617788e+09,1.1511935078e+09,1.1511935078e+09
2020-03-24 10:30:00,1.4707433247e+09,1.4707433247e+09,1.2401858619e+09,1.2401858619e+09
2020-03-24 10:35:00,1.3473481113e+09,1.3473481113e+09,1.3235827353e+09,1.3235827353e+09
2020-03-24 10:40:00,1.3137912864e+09,1.3137912864e+09,1.3121850785e+09,1.3121850785e+09
2020-03-24 10:45:00,1.3239640887e+09,1.3239640887e+09,1.2784983830e+09,1.2784983830e+09
2020-03-24 10:50:00,1.2987485632e+09,1.2987485632e+09,1.3392474031e+09,1.3392474031e+09
2020-03-24 10:55:00,1.5053058144e+09,1.5053058144e+09,1.2657388059e+09,1.2657388059e+09
2020-03-24 11:00:00,1.4475049475e+09,1.4475049475e+09,1.3801722698e+09,1.3801722698e+09
2020-03-24 11:05:00,1.4033834416e+09,1.4033834416e+09,1.3487389189e+09,1.3487389189e+09
2020-03-24 11:10:00,1.4542085067e+09,1.4542085067e+09,1.2946392849e+09,1.2946392849e+09
2020-03-24 11:15:00,1.4068245606e+09,1.4068245606e+09,1.3153954169e+09,1.3153954169e+09
2020-03-24 11:20:00,1.4757415870e+09,1.4757415870e+09,1.3597224417e+09,1.3597224417e+09
2020-03-24 11:25:00,1.5088704523e+09,1.5088704523e+09,1.3850307924e+09,1.3850307924e+09
2020-03-24 11:30:00,1.4014664573e+09,1.4014664573e+09,1.3882847796e+09,1.3882847796e+09
2020-03-24 11:35:00,1.3372788456e+09,1.3372788456e+09,1.2709804217e+09,1.2709804217e+09
2020-03-24 11:40:00,1.3860113196e+09,1.3860113196e+09,1.2316484139e+09,1.2316484139e+09
2020-03-24 11:45:00,1.2567449317e+09,1.2567449317e+09,1.2668069690e+09,1.2668069690e+09
2020-03-24 11:50:00,1.2340318356e+09,1.2340318356e+09,1.2803345771e+09,1.2803345771e+09
2020-03-24 11:55:00,1.4947873580e+09,1.4947873580e+09,1.1981084999e+09,1.1981084999e+09
2020-03-24 12:00:00,1.3159169922e+09,1.3159169922e+09,1.1305757214e+09,1.1305757214e+09
2020-03-24 12:05:00,1.3839488761e+09,1.3839488761e+09,1.2518602724e+09,1.2518602724e+09
2020-03-24 12:10:00,1.4883084669e+09,1.4883084669e+09,1.2092751164e+09,1.2092751164e+09
2020-03-24 12:15:00,1.4079743015e+09,1.4079743015e+09,1.3069914186e+09,1.3069914186e+09
2020-03-24 12:20:00,1.3020767242e+09,1.3020767242e+09,1.3055408107e+09,1.3055408107e+09
2020-03-24 12:25:00,1.2647397733e+09,1.2647397733e+09,1.2795995082e+09,1.2795995082e+09
2020-03-24 12:30:00,1.4218749474e+09,1.4218749474e+09,1.2374715036e+09,1.2374715036e+09
2020-03-24 12:35:00,1.4567533555e+09,1.4567533555e+09,1.2041902296e+09,1.2041902296e+09
2020-03-24 12:40:00,1.5208001648e+09,1.5208001648e+09,1.0871769499e+09,1.0871769499e+09
2020-03-24 12:45:00,1.4225941592e+09,1.4225941592e+09,1.1531311242e+09,1.1531311242e+09
2020-03-24 12:50:00,1.4653346325e+09,1.4653346325e+09,1.1675619345e+09,1.1675619345e+09
2020-03-24 12:55:00,1.4308657114e+09,1.4308657114e+09,1.1503066326e+09,1.1503066326e+09
2020-03-24 13:00:00,1.6007935115e+09,1.6007935115e+09,1.0821487203e+09,1.0821487203e+09
2020-03-24 13:05:00,1.3636366847e+09,1.3636366847e+09,1.0538459721e+09,1.0538459721e+09
2020-03-24 13:10:00,1.7355328276e+09,1.7355328276e+09,1.0811477524e+09,1.0811477524e+09
2020-03-24 13:15:00,1.2481749561e+09,1.2481749561e+09,1.0465680188e+09,1.0465680188e+09
2020-03-24 13:20:00,1.2389616134e+09,1.2389616134e+09,1.0461272370e+09,1.0461272370e+09
2020-03-24 13:25:00,1.2673467780e+09,1.2673467780e+09,1.0340931244e+09,1.0340931244e+09
2020-03-24 13:30:00,1.2897839732e+09,1.2897839732e+09,1.0436900207e+09,1.0436900207e+09
2020-03-24 13:35:00,1.1885984865e+09,1.1885984865e+09,9.7933041189e+08,9.7933041189e+08
2020-03-24 13:40:00,1.2802281845e+09,1.2802281845e+09,1.0252630025e+09,1.0252630025e+09
2020-03-24 13:45:00,1.3586339985e+09,1.3586339985e+09,9.7753428999e+08,9.7753428999e+08
2020-03-24 13:50:00,1.2840656471e+09,1.2840656471e+09,9.9011261997e+08,9.9011261997e+08
2020-03-24 13:55:00,1.3397167664e+09,1.3397167664e+09,9.8560354838e+08,9.8560354838e+08
2020-03-24 14:00:00,1.3657750466e+09,1.3657750466e+09,9.3101854155e+08,9.3101854155e+08
2020-03-24 14:05:00,1.3481860624e+09,1.3481860624e+09,9.7263939261e+08,9.7263939261e+08
2020-03-24 14:10:00,1.3604554656e+09,1.3604554656e+09,1.0207213252e+09,1.0207213252e+09
2020-03-24 14:15:00,1.4268862307e+09,1.4268862307e+09,9.9675759738e+08,9.9675759738e+08
2020-03-24 14:20:00,1.2955956153e+09,1.2955956153e+09,1.0332866106e+09,1.0332866106e+09
2020-03-24 14:25:00,1.3442952011e+09,1.3442952011e+09,1.0393928731e+09,1.0393928731e+09
2020-03-24 14:30:00,1.3908049897e+09,1.3908049897e+09,1.0024455736e+09,1.0024455736e+09
2020-03-24 14:35:00,1.4218846692e+09,1.4218846692e+09,1.5557807309e+09,1.5557807309e+09
2020-03-24 14:40:00,1.1659997281e+09,1.1659997281e+09,1.6332185778e+09,1.6332185778e+09
2020-03-24 14:45:00,1.2224283180e+09,1.2224283180e+09,1.1641728816e+09,1.1641728816e+09
2020-03-24 14:50:00,1.2252596078e+09,1.2252596078e+09,1.2042259613e+09,1.2042259613e+09
2020-03-24 14:55:00,1.3401158376e+09,1.3401158376e+09,1.3459597868e+09,1.3459597868e+09
2020-03-24 15:00:00,1.4540893706e+09,1.4540893706e+09,1.5283874771e+09,1.5283874771e+09
2020-03-24 15:05:00,1.3734345827e+09,1.3734345827e+09,1.2175032677e+09,1.2175032677e+09
2020-03-24 15:10:00,1.1647720575e+09,1.1647720575e+09,1.1547668782e+09,1.1547668782e+09
2020-03-24 15:15:00,1.3348446011e+09,1.3348446011e+09,1.5401562620e+09,1.5401562620e+09
2020-03-24 15:20:00,1.1491496058e+09,1.1491496058e+09,1.5013269285e+09,1.5013269285e+09
2020-03-24 15:25:00,1.2758979580e+09,1.2758979580e+09,1.2850979215e+09,1.2850979215e+09
2020-03-24 15:30:00,1.1945053788e+09,1.1945053788e+09,1.2165260218e+09,1.2165260218e+09
2020-03-24 15:35:00,1.2621736832e+09,1.2621736832e+09,1.2336082768e+09,1.2336082768e+09
2020-03-24 15:40:00,1.2012517381e+09,1.2012517381e+09,1.1562404491e+09,1.1562404491e+09
2020-03-24 15:45:00,1.0774932691e+09,1.0774932691e+09,1.1682324635e+09,1.1682324635e+09
2020-03-24 15:50:00,1.1011198861e+09,1.1011198861e+09,1.1779565678e+09,1.1779565678e+09
2020-03-24 15:55:00,1.0285930055e+09,1.0285930055e+09,1.0954291171e+09,1.0954291171e+09
2020-03-24 16:00:00,1.1044051016e+09,1.1044051016e+09,1.0252927740e+09,1.0252927740e+09
2020-03-24 16:05:00,1.2432315417e+09,1.2432315417e+09,1.2367207996e+09,1.2367207996e+09
2020-03-24 16:10:00,1.2665054778e+09,1.2665054778e+09,1.3264236734e+09,1.3264236734e+09
2020-03-24 16:15:00,1.1996499511e+09,1.1996499511e+09,1.2086851088e+09,1.2086851088e+09
2020-03-24 16:20:00,1.4560113258e+09,1.4560113258e+09,1.3645521353e+09,1.3645521353e+09
2020-03-24 16:25:00,1.1349623812e+09,1.1349623812e+09,1.4672194380e+09,1.4672194380e+09
2020-03-24 16:30:00,1.2018970298e+09,1.2018970298e+09,1.3647179718e+09,1.3647179718e+09
2020-03-24 16:35:00,1.2285428603e+09,1.2285428603e+09,1.0141452983e+09,1.0141452983e+09
2020-03-24 16:40:00,1.0369121830e+09,1.0369121830e+09,1.0570298583e+09,1.0570298583e+09
2020-03-24 16:45:00,1.1348458488e+09,1.1348458488e+09,1.0555752332e+09,1.0555752332e+09
2020-03-24 16:50:00,1.0996731781e+09,1.0996731781e+09,1.1117308305e+09,1.1117308305e+09
2020-03-24 16:55:00,1.2002586187e+09,1.2002586187e+09,1.0064041253e+09,1.0064041253e+09
2020-03-24 17:00:00,1.1889258965e+09,1.1889258965e+09,9.3527729521e+08,9.3527729521e+08
2020-03-24 17:05:00,1.1890423048e+09,1.1890423048e+09,9.6557917186e+08,9.6557917186e+08
2020-03-24 17:10:00,1.0883694401e+09,1.0883694401e+09,9.8015958950e+08,9.8015958950e+08
2020-03-24 17:15:00,1.0504778770e+09,1.0504778770e+09,9.6088890580e+08,9.6088890580e+08
2020-03-24 17:20:00,1.1996872679e+09,1.1996872679e+09,9.7090498894e+08,9.7090498894e+08
2020-03-24 17:25:00,1.2254502887e+09,1.2254502887e+09,9.2048329292e+08,9.2048329292e+08
2020-03-24 17:30:00,1.2300838329e+09,1.2300838329e+09,8.9832322868e+08,8.9832322868e+08
2020-03-24 17:35:00,1.2440117062e+09,1.2440117062e+09,9.2191498081e+08,9.2191498081e+08
2020-03-24 17:40:00,1.2377620244e+09,1.2377620244e+09,1.0233199864e+09,1.0233199864e+09
2020-03-24 17:45:00,1.2719420603e+09,1.2719420603e+09,9.4923716357e+08,9.4923716357e+08
2020-03-24 17:50:00,1.3256817672e+09,1.3256817672e+09,8.5489423928e+08,8.5489423928e+08
2020-03-24 17:55:00,1.0528102065e+09,1.0528102065e+09,8.3120032778e+08,8.3120032778e+08
2020-03-24 18:00:00,1.0666325067e+09,1.0666325067e+09,8.5712672065e+08,8.5712672065e+08
2020-03-24 18:05:00,1.1611010327e+09,1.1611010327e+09,8.6754092039e+08,8.6754092039e+08
2020-03-24 18:10:00,1.2347715307e+09,1.2347715307e+09,1.0057716459e+09,1.0057716459e+09
2020-03-24 18:15:00,1.1941654615e+09,1.1941654615e+09,1.0255359046e+09,1.0255359046e+09
2020-03-24 18:20:00,1.2670094308e+09,1.2670094308e+09,1.6339684887e+09,1.6339684887e+09
2020-03-24 18:25:00,1.1236217448e+09,1.1236217448e+09,9.9873362858e+08,9.9873362858e+08
2020-03-24 18:30:00,1.0733656719e+09,1.0733656719e+09,7.9626491189e+08,7.9626491189e+08
2020-03-24 18:35:00,1.0047326987e+09,1.0047326987e+09,7.4972770022e+08,7.4972770022e+08
2020-03-24 18:40:00,1.0119692367e+09,1.0119692367e+09,7.7444362710e+08,7.7444362710e+08
2020-03-24 18:45:00,1.1254748866e+09,1.1254748866e+09,7.8944735457e+08,7.8944735457e+08
2020-03-24 18:50:00,1.0360366409e+09,1.0360366409e+09,6.8053708086e+08,6.8053708086e+08
2020-03-24 18:55:00,1.0636589463e+09,1.0636589463e+09,6.4627482747e+08,6.4627482747e+08
2020-03-24 19:00:00,1.0631072751e+09,1.0631072751e+09,6.4964330088e+08,6.4964330088e+08
2020-03-24 19:05:00,1.0836825414e+09,1.0836825414e+09,7.2724164943e+08,7.2724164943e+08
2020-03-24 19:10:00,1.0649603748e+09,1.0649603748e+09,7.0187506056e+08,7.0187506056e+08
2020-03-24 19:15:00,1.0774191880e+09,1.0774191880e+09,7.3712118084e+08,7.3712118084e+08
2020-03-24 19:20:00,1.0731482855e+09,1.0731482855e+09,7.5861338293e+08,7.5861338293e+08
2020-03-24 19:25:00,1.0152502286e+09,1.0152502286e+09,7.6147615531e+08,7.6147615531e+08
2020-03-24 19:30:00,1.0523490583e+09,1.0523490583e+09,8.6010520074e+08,8.6010520074e+08
2020-03-24 19:35:00,9.5604393392e+08,9.5604393392e+08,8.8421094846e+08,8.8421094846e+08
2020-03-24 19:40:00,9.6155020509e+08,9.6155020509e+08,7.8556237618e+08,7.8556237618e+08
2020-03-24 19:45:00,9.5026708410e+08,9.5026708410e+08,7.8455470243e+08,7.8455470243e+08
2020-03-24 19:50:00,9.9479772118e+08,9.9479772118e+08,6.6860351178e+08,6.6860351178e+08
2020-03-24 19:55:00,9.4022748005e+08,9.4022748005e+08,6.3445760006e+08,6.3445760006e+08
2020-03-24 20:00:00,1.1054852007e+09,1.1054852007e+09,6.5830684929e+08,6.5830684929e+08
2020-03-24 20:05:00,1.0204822405e+09,1.0204822405e+09,6.8059892805e+08,6.8059892805e+08
2020-03-24 20:10:00,1.0401341415e+09,1.0401341415e+09,7.2850584282e+08,7.2850584282e+08
2020-03-24 20:15:00,1.0556939186e+09,1.0556939186e+09,6.7194660996e+08,6.7194660996e+08
2020-03-24 20:20:00,1.0258570113e+09,1.0258570113e+09,6.5411582981e+08,6.5411582981e+08
2020-03-24 20:25:00,1.0993135483e+09,1.0993135483e+09,6.7424472583e+08,6.7424472583e+08
2020-03-24 20:30:00,1.0027341921e+09,1.0027341921e+09,8.0573101985e+08,8.0573101985e+08
2020-03-24 20:35:00,9.5415448695e+08,9.5415448695e+08,6.9751440362e+08,6.9751440362e+08
2020-03-24 20:40:00,1.0112750164e+09,1.0112750164e+09,7.5649658734e+08,7.5649658734e+08
2020-03-24 20:45:00,1.0171386847e+09,1.0171386847e+09,6.3438685442e+08,6.3438685442e+08
2020-03-24 20:50:00,1.0027040731e+09,1.0027040731e+09,6.7942053649e+08,6.7942053649e+08
2020-03-24 20:55:00,1.0372891020e+09,1.0372891020e+09,7.2701272844e+08,7.2701272844e+08
2020-03-24 21:00:00,9.3838837791e+08,9.3838837791e+08,6.9080079608e+08,6.9080079608e+08
2020-03-24 21:05:00,1.0171136296e+09,1.0171136296e+09,6.2360798486e+08,6.2360798486e+08
2020-03-24 21:10:00,9.3452693091e+08,9.3452693091e+08,5.7446151588e+08,5.7446151588e+08
2020-03-24 21:15:00,1.1101031067e+09,1.1101031067e+09,5.8940344434e+08,5.8940344434e+08
2020-03-24 21:20:00,9.8588232822e+08,9.8588232822e+08,5.6178580967e+08,5.6178580967e+08
2020-03-24 21:25:00,1.0145794653e+09,1.0145794653e+09,5.5974784448e+08,5.5974784448e+08
2020-03-24 21:30:00,1.0705992296e+09,1.0705992296e+09,6.2615818926e+08,6.2615818926e+08
2020-03-24 21:35:00,1.2359414252e+09,1.2359414252e+09,6.1137139208e+08,6.1137139208e+08
2020-03-24 21:40:00,1.2279820193e+09,1.2279820193e+09,5.8563525760e+08,5.8563525760e+08
2020-03-24 21:45:00,1.1758276523e+09,1.1758276523e+09,6.5251884393e+08,6.5251884393e+08
2020-03-24 21:50:00,1.2656766091e+09,1.2656766091e+09,5.4342086682e+08,5.4342086682e+08
2020-03-24 21:55:00,1.0796565571e+09,1.0796565571e+09,5.1588446540e+08,5.1588446540e+08
2020-03-24 22:00:00,1.1730262975e+09,1.1730262975e+09,4.6544111378e+08,4.6544111378e+08
2020-03-24 22:05:00,1.1448725820e+09,1.1448725820e+09,5.4760340792e+08,5.4760340792e+08
2020-03-24 22:10:00,1.1094727004e+09,1.1094727004e+09,6.1149545575e+08,6.1149545575e+08
2020-03-24 22:15:00,1.1753487861e+09,1.1753487861e+09,6.0222990185e+08,6.0222990185e+08
2020-03-24 22:20:00,1.1822324190e+09,1.1822324190e+09,5.5518330881e+08,5.5518330881e+08
2020-03-24 22:25:00,1.0502403475e+09,1.0502403475e+09,5.4779242452e+08,5.4779242452e+08
2020-03-24 22:30:00,1.4000001651e+09,1.4000001651e+09,5.9185945736e+08,5.9185945736e+08
2020-03-24 22:35:00,1.0707872840e+09,1.0707872840e+09,5.2974781293e+08,5.2974781293e+08
2020-03-24 22:40:00,1.1064150334e+09,1.1064150334e+09,5.9991462980e+08,5.9991462980e+08
2020-03-24 22:45:00,1.2389487040e+09,1.2389487040e+09,5.5220063479e+08,5.5220063479e+08
2020-03-24 22:50:00,1.0743454842e+09,1.0743454842e+09,5.4359273970e+08,5.4359273970e+08
2020-03-24 22:55:00,9.4865988265e+08,9.4865988265e+08,4.4017324659e+08,4.4017324659e+08
2020-03-24 23:00:00,9.9877966867e+08,9.9877966867e+08,5.4790217132e+08,5.4790217132e+08
2020-03-24 23:05:00,1.1026579834e+09,1.1026579834e+09,5.4131279601e+08,5.4131279601e+08
2020-03-24 23:10:00,1.2574272939e+09,1.2574272939e+09,5.0551376613e+08,5.0551376613e+08
2020-03-24 23:15:00,1.1743035827e+09,1.1743035827e+09,4.6208730454e+08,4.6208730454e+08
2020-03-24 23:20:00,1.2448002352e+09,1.2448002352e+09,5.5322777790e+08,5.5322777790e+08
2020-03-24 23:25:00,1.3119175951e+09,1.3119175951e+09,5.0284610466e+08,5.0284610466e+08
2020-03-24 23:30:00,1.1751056984e+09,1.1751056984e+09,5.0686588518e+08,5.0686588518e+08
2020-03-24 23:35:00,1.2497402692e+09,1.2497402692e+09,4.9428461596e+08,4.9428461596e+08
2020-03-24 23:40:00,1.2875600029e+09,1.2875600029e+09,4.2700115809e+08,4.2700115809e+08
2020-03-24 23:45:00,1.0557292278e+09,1.0557292278e+09,4.3537435160e+08,4.3537435160e+08
2020-03-24 23:50:00,1.1531516796e+09,1.1531516796e+09,4.0660807418e+08,4.0660807418e+08
2020-03-24 23:55:00,1.0430800443e+09,1.0430800443e+09,4.3401937287e+08,4.3401937287e+08
2020-03-25 00:00:00,9.4761406738e+08,9.4761406738e+08,4.5584150025e+08,4.5584150025e+08
2020-03-25 00:05:00,9.8180572294e+08,9.8180572294e+08,5.3857592556e+08,5.3857592556e+08
2020-03-25 00:10:00,9.8366440005e+08,9.8366440005e+08,4.8471625125e+08,4.8471625125e+08
2020-03-25 00:15:00,1.0713783124e+09,1.0713783124e+09,4.3996767437e+08,4.3996767437e+08
2020-03-25 00:20:00,1.1124200288e+09,1.1124200288e+09,5.7538563162e+08,5.7538563162e+08
2020-03-25 00:25:00,1.0325400071e+09,1.0325400071e+09,4.5203700435e+08,4.5203700435e+08
2020-03-25 00:30:00,9.6160717514e+08,9.6160717514e+08,4.8096267577e+08,4.8096267577e+08
2020-03-25 00:35:00,8.4782690465e+08,8.4782690465e+08,4.4247097049e+08,4.4247097049e+08
2020-03-25 00:40:00,9.0016924543e+08,9.0016924543e+08,5.4028093392e+08,5.4028093392e+08
2020-03-25 00:45:00,7.3361585165e+08,7.3361585165e+08,4.7132724125e+08,4.7132724125e+08
2020-03-25 00:50:00,7.8068951684e+08,7.8068951684e+08,4.4519593114e+08,4.4519593114e+08
2020-03-25 00:55:00,7.6268760064e+08,7.6268760064e+08,4.9700238737e+08,4.9700238737e+08
2020-03-25 01:00:00,8.5657672920e+08,8.5657672920e+08,4.4056282250e+08,4.4056282250e+08
2020-03-25 01:05:00,7.5911315980e+08,7.5911315980e+08,5.4301271335e+08,5.4301271335e+08
2020-03-25 01:10:00,8.6988055755e+08,8.6988055755e+08,4.6220791785e+08,4.6220791785e+08
2020-03-25 01:15:00,8.6118137319e+08,8.6118137319e+08,5.0491866682e+08,5.0491866682e+08
2020-03-25 01:20:00,8.3550941406e+08,8.3550941406e+08,4.6700062683e+08,4.6700062683e+08
2020-03-25 01:25:00,6.9714772024e+08,6.9714772024e+08,4.3721224355e+08,4.3721224355e+08
2020-03-25 01:30:00,7.1723124861e+08,7.1723124861e+08,4.5220010735e+08,4.5220010735e+08
2020-03-25 01:35:00,6.2168188743e+08,6.2168188743e+08,4.4260301145e+08,4.4260301145e+08
2020-03-25 01:40:00,1.0200164669e+09,1.0200164669e+09,4.8380054275e+08,4.8380054275e+08
2020-03-25 01:45:00,1.3667655289e+09,1.3667655289e+09,4.7835453415e+08,4.7835453415e+08
2020-03-25 01:50:00,1.5680460765e+09,1.5680460765e+09,4.9184759364e+08,4.9184759364e+08
2020-03-25 01:55:00,1.1352342347e+09,1.1352342347e+09,4.6511225597e+08,4.6511225597e+08
2020-03-25 02:00:00,3.9810741376e+08,3.9810741376e+08,4.0465215925e+08,4.0465215925e+08
2020-03-25 02:05:00,4.1911330815e+08,4.1911330815e+08,4.7447530899e+08,4.7447530899e+08
2020-03-25 02:10:00,1.0449896656e+09,1.0449896656e+09,4.6529859439e+08,4.6529859439e+08
2020-03-25 02:15:00,1.2841699058e+09,1.2841699058e+09,4.4522421280e+08,4.4522421280e+08
2020-03-25 02:20:00,1.5066205691e+09,1.5066205691e+09,4.6495941758e+08,4.6495941758e+08
2020-03-25 02:25:00,1.4614577332e+09,1.4614577332e+09,4.9091407623e+08,4.9091407623e+08
2020-03-25 02:30:00,1.1593449249e+09,1.1593449249e+09,4.7819480294e+08,4.7819480294e+08
2020-03-25 02:35:00,4.5238086853e+08,4.5238086853e+08,5.0751266164e+08,5.0751266164e+08
2020-03-25 02:40:00,2.5587069060e+08,2.5587069060e+08,4.6983131734e+08,4.6983131734e+08
2020-03-25 02:45:00,2.3894991781e+08,2.3894991781e+08,4.7004964960e+08,4.7004964960e+08
2020-03-25 02:50:00,2.3075785329e+08,2.3075785329e+08,4.4444946979e+08,4.4444946979e+08
2020-03-25 02:55:00,2.6070956165e+08,2.6070956165e+08,4.0571718187e+08,4.0571718187e+08
2020-03-25 03:00:00,2.6511939361e+08,2.6511939361e+08,3.7704332908e+08,3.7704332908e+08
2020-03-25 03:05:00,3.7629918521e+08,3.7629918521e+08,4.2314319518e+08,4.2314319518e+08
2020-03-25 03:10:00,3.0678407608e+08,3.0678407608e+08,4.5137453116e+08,4.5137453116e+08
2020-03-25 03:15:00,3.9046060226e+08,3.9046060226e+08,4.2463082612e+08,4.2463082612e+08
