DATE,DECZ,DECZ_peak,CZDE,CZDE_peak
2020-03-15 19:50:00,3.6453228291e+10,3.6453228291e+10,1.1787655135e+10,1.1787655135e+10
2020-03-15 19:55:00,2.8347244472e+10,2.8347244472e+10,1.0833413325e+10,1.0833413325e+10
2020-03-15 20:00:00,2.3806233052e+10,2.3806233052e+10,6.9614661288e+09,6.9614661288e+09
2020-03-15 20:05:00,2.6178032432e+10,2.6178032432e+10,9.4106488183e+09,9.4106488183e+09
2020-03-15 20:10:00,3.1441801260e+10,3.1441801260e+10,7.7402521535e+09,7.7402521535e+09
2020-03-15 20:15:00,4.9967201479e+10,4.9967201479e+10,2.8144712036e+10,2.8144712036e+10
2020-03-15 20:20:00,4.8309902459e+10,4.8309902459e+10,2.0147253949e+10,2.0147253949e+10
2020-03-15 20:25:00,2.8048100030e+10,2.8048100030e+10,8.5950182000e+09,8.5950182000e+09
2020-03-15 20:30:00,2.9627164305e+10,2.9627164305e+10,6.9971285655e+09,6.9971285655e+09
2020-03-15 20:35:00,3.5638380446e+10,3.5638380446e+10,1.7358068424e+10,1.7358068424e+10
2020-03-15 20:40:00,2.3446174690e+10,2.3446174690e+10,1.4523126777e+10,1.4523126777e+10
2020-03-15 20:45:00,3.5945315108e+10,3.5945315108e+10,3.6618854133e+10,3.6618854133e+10
2020-03-15 20:50:00,2.7487513403e+10,2.7487513403e+10,3.4813714605e+10,3.4813714605e+10
2020-03-15 20:55:00,2.5193142799e+10,2.5193142799e+10,2.8455732243e+10,2.8455732243e+10
2020-03-15 21:00:00,2.6386961013e+10,2.6386961013e+10,1.1324996846e+10,1.1324996846e+10
2020-03-15 21:05:00,2.8021933581e+10,2.8021933581e+10,1.0790464183e+10,1.0790464183e+10
2020-03-15 21:10:00,2.1937952587e+10,2.1937952587e+10,1.1330963260e+10,1.1330963260e+10
2020-03-15 21:15:00,2.8931975110e+10,2.8931975110e+10,8.1742165768e+09,8.1742165768e+09
2020-03-15 21:20:00,2.7945143576e+10,2.7945143576e+10,9.8489229225e+09,9.8489229225e+09
2020-03-15 21:25:00,2.4842076220e+10,2.4842076220e+10,8.2387652363e+09,8.2387652363e+09
2020-03-15 21:30:00,2.6090345699e+10,2.6090345699e+10,1.2436447553e+10,1.2436447553e+10
2020-03-15 21:35:00,2.9775930827e+10,2.9775930827e+10,1.2829926038e+10,1.2829926038e+10
2020-03-15 21:40:00,2.5824436973e+10,2.5824436973e+10,1.0931130624e+10,1.0931130624e+10
2020-03-15 21:45:00,3.4478431973e+10,3.4478431973e+10,3.4070795469e+10,3.4070795469e+10
2020-03-15 21:50:00,2.7308263283e+10,2.7308263283e+10,3.7161338993e+10,3.7161338993e+10
2020-03-15 21:55:00,2.6676395003e+10,2.6676395003e+10,3.8151504198e+10,3.8151504198e+10
2020-03-15 22:00:00,3.0214370886e+10,3.0214370886e+10,2.8073161041e+10,2.8073161041e+10
2020-03-15 22:05:00,3.0543884208e+10,3.0543884208e+10,1.6959094305e+10,1.6959094305e+10
2020-03-15 22:10:00,2.2618896144e+10,2.2618896144e+10,1.5774830119e+10,1.5774830119e+10
2020-03-15 22:15:00,3.9625267378e+10,3.9625267378e+10,1.4129274790e+10,1.4129274790e+10
2020-03-15 22:20:00,4.0691349782e+10,4.0691349782e+10,1.7682281030e+10,1.7682281030e+10
2020-03-15 22:25:00,3.5320871626e+10,3.5320871626e+10,1.5017704597e+10,1.5017704597e+10
2020-03-15 22:30:00,3.1029574344e+10,3.1029574344e+10,1.4191808039e+10,1.4191808039e+10
2020-03-15 22:35:00,3.1652879126e+10,3.1652879126e+10,1.1440717472e+10,1.1440717472e+10
2020-03-15 22:40:00,2.3545892102e+10,2.3545892102e+10,1.4097333033e+10,1.4097333033e+10
2020-03-15 22:45:00,2.5430062828e+10,2.5430062828e+10,2.3582808943e+10,2.3582808943e+10
2020-03-15 22:50:00,2.5244304329e+10,2.5244304329e+10,3.8062600931e+10,3.8062600931e+10
2020-03-15 22:55:00,2.3323460192e+10,2.3323460192e+10,3.5513734049e+10,3.5513734049e+10
2020-03-15 23:00:00,2.5073972393e+10,2.5073972393e+10,2.1152036280e+10,2.1152036280e+10
2020-03-15 23:05:00,2.2593884701e+10,2.2593884701e+10,1.6329191461e+10,1.6329191461e+10
2020-03-15 23:10:00,1.7671145285e+10,1.7671145285e+10,1.5997281887e+10,1.5997281887e+10
2020-03-15 23:15:00,1.6789043697e+10,1.6789043697e+10,1.6205125191e+10,1.6205125191e+10
2020-03-15 23:20:00,1.6346865407e+10,1.6346865407e+10,1.3890342566e+10,1.3890342566e+10
2020-03-15 23:25:00,2.0993580249e+10,2.0993580249e+10,1.6167503787e+10,1.6167503787e+10
2020-03-15 23:30:00,1.7525556823e+10,1.7525556823e+10,1.4438673085e+10,1.4438673085e+10
2020-03-15 23:35:00,2.2121774555e+10,2.2121774555e+10,1.1414013019e+10,1.1414013019e+10
2020-03-15 23:40:00,1.8126032019e+10,1.8126032019e+10,1.0941896692e+10,1.0941896692e+10
2020-03-15 23:45:00,2.1715829156e+10,2.1715829156e+10,9.9590705591e+09,9.9590705591e+09
2020-03-15 23:50:00,2.7745210906e+10,2.7745210906e+10,1.0594678659e+10,1.0594678659e+10
2020-03-15 23:55:00,1.7838870908e+10,1.7838870908e+10,1.0192091513e+10,1.0192091513e+10
2020-03-16 00:00:00,1.7878605849e+10,1.7878605849e+10,9.7746414644e+09,9.7746414644e+09
2020-03-16 22:05:00,4.0193294389e+10,4.0193294389e+10,1.3146880781e+10,1.3146880781e+10
2020-03-16 22:10:00,3.7916397812e+10,3.7916397812e+10,1.3828082625e+10,1.3828082625e+10
2020-03-16 22:15:00,3.9691343993e+10,3.9691343993e+10,8.9353685871e+09,8.9353685871e+09
2020-03-16 22:20:00,4.5660039070e+10,4.5660039070e+10,5.0561569665e+09,5.0561569665e+09
2020-03-16 22:25:00,5.0865015891e+10,5.0865015891e+10,5.7773235365e+09,5.7773235365e+09
2020-03-16 22:30:00,5.0810444216e+10,5.0810444216e+10,1.2102659117e+10,1.2102659117e+10
2020-03-16 22:35:00,5.3718089769e+10,5.3718089769e+10,1.5203887027e+10,1.5203887027e+10
2020-03-16 22:40:00,3.4651363044e+10,3.4651363044e+10,1.5981870767e+10,1.5981870767e+10
2020-03-16 22:45:00,3.9575919719e+10,3.9575919719e+10,1.2149457061e+10,1.2149457061e+10
2020-03-16 22:50:00,2.6608720476e+10,2.6608720476e+10,5.8166654711e+09,5.8166654711e+09
2020-03-16 22:55:00,3.5936552844e+10,3.5936552844e+10,5.0783282053e+09,5.0783282053e+09
2020-03-16 23:00:00,3.7861108872e+10,3.7861108872e+10,1.8728916463e+10,1.8728916463e+10
2020-03-16 23:05:00,3.5134183022e+10,3.5134183022e+10,3.1667613473e+10,3.1667613473e+10
2020-03-16 23:10:00,2.5234226129e+10,2.5234226129e+10,3.5971665954e+10,3.5971665954e+10
2020-03-16 23:15:00,3.1868233419e+10,3.1868233419e+10,4.6840428725e+10,4.6840428725e+10
2020-03-16 23:20:00,2.6956483487e+10,2.6956483487e+10,3.0152105075e+10,3.0152105075e+10
2020-03-16 23:25:00,3.8817978222e+10,3.8817978222e+10,2.2561550296e+10,2.2561550296e+10
2020-03-16 23:30:00,3.3432667092e+10,3.3432667092e+10,1.9070313799e+10,1.9070313799e+10
2020-03-16 23:35:00,2.3780302731e+10,2.3780302731e+10,1.6838737800e+10,1.6838737800e+10
2020-03-16 23:40:00,2.3205686367e+10,2.3205686367e+10,2.3430811858e+10,2.3430811858e+10
2020-03-16 23:45:00,2.8018677674e+10,2.8018677674e+10,2.2818385538e+10,2.2818385538e+10
2020-03-16 23:50:00,2.9233222046e+10,2.9233222046e+10,1.3377404295e+10,1.3377404295e+10
2020-03-16 23:55:00,2.8168303553e+10,2.8168303553e+10,1.1256936941e+10,1.1256936941e+10
2020-03-17 00:00:00,2.6977849646e+10,2.6977849646e+10,1.1775970242e+10,1.1775970242e+10
2020-03-17 00:05:00,2.4489515275e+10,2.4489515275e+10,1.0930526411e+10,1.0930526411e+10
2020-03-17 00:10:00,2.8069960176e+10,2.8069960176e+10,1.3378726779e+10,1.3378726779e+10
2020-03-17 00:15:00,2.4680808187e+10,2.4680808187e+10,1.6786846620e+10,1.6786846620e+10
2020-03-17 00:20:00,3.2660638373e+10,3.2660638373e+10,1.6019533227e+10,1.6019533227e+10
2020-03-17 00:25:00,2.7134648943e+10,2.7134648943e+10,1.5347371455e+10,1.5347371455e+10
2020-03-17 00:30:00,2.1913931818e+10,2.1913931818e+10,6.8586143789e+09,6.8586143789e+09
2020-03-17 00:35:00,2.9096384498e+10,2.9096384498e+10,6.2676716272e+09,6.2676716272e+09
2020-03-17 00:40:00,2.5849086887e+10,2.5849086887e+10,5.8570193087e+09,5.8570193087e+09
2020-03-17 00:45:00,2.2850077859e+10,2.2850077859e+10,4.8199102863e+09,4.8199102863e+09
2020-03-17 00:50:00,2.0682748890e+10,2.0682748890e+10,5.4232841976e+09,5.4232841976e+09
2020-03-17 00:55:00,2.2321563317e+10,2.2321563317e+10,6.4670157594e+09,6.4670157594e+09
2020-03-17 01:00:00,2.5287265734e+10,2.5287265734e+10,6.7303003124e+09,6.7303003124e+09
2020-03-17 01:05:00,2.8606573358e+10,2.8606573358e+10,7.9419894727e+09,7.9419894727e+09
2020-03-17 01:10:00,2.2385496212e+10,2.2385496212e+10,6.6996100169e+09,6.6996100169e+09
2020-03-17 01:15:00,2.0912957396e+10,2.0912957396e+10,5.2762384631e+09,5.2762384631e+09
2020-03-17 01:20:00,2.3073678057e+10,2.3073678057e+10,8.7529196201e+09,8.7529196201e+09
2020-03-17 01:25:00,2.4440742997e+10,2.4440742997e+10,6.5132851256e+09,6.5132851256e+09
2020-03-17 01:30:00,2.8655600096e+10,2.8655600096e+10,1.0904974885e+10,1.0904974885e+10
2020-03-17 01:35:00,4.1002490252e+10,4.1002490252e+10,3.3298106970e+10,3.3298106970e+10
2020-03-17 01:40:00,2.1547080735e+10,2.1547080735e+10,2.7645046099e+10,2.7645046099e+10
2020-03-17 01:45:00,1.4737317585e+10,1.4737317585e+10,2.1877651034e+10,2.1877651034e+10
2020-03-17 01:50:00,1.5049777466e+10,1.5049777466e+10,1.2938815648e+10,1.2938815648e+10
2020-03-17 01:55:00,1.5389646700e+10,1.5389646700e+10,7.4757993037e+09,7.4757993037e+09
2020-03-17 02:00:00,1.5298417552e+10,1.5298417552e+10,6.3878611423e+09,6.3878611423e+09
2020-03-17 02:05:00,4.0422034102e+10,4.0422034102e+10,9.2405774516e+09,9.2405774516e+09
2020-03-17 02:10:00,3.1999091108e+10,3.1999091108e+10,7.7550301689e+09,7.7550301689e+09
2020-03-17 02:15:00,2.7638950308e+10,2.7638950308e+10,4.5399634411e+09,4.5399634411e+09
2020-03-17 02:20:00,1.5302259016e+10,1.5302259016e+10,4.6054646151e+09,4.6054646151e+09
2020-03-17 02:25:00,1.2467886594e+10,1.2467886594e+10,4.2985128944e+09,4.2985128944e+09
2020-03-17 02:30:00,2.1776502190e+10,2.1776502190e+10,7.2606412181e+09,7.2606412181e+09
2020-03-17 02:35:00,3.3117843113e+10,3.3117843113e+10,1.6134765270e+10,1.6134765270e+10
2020-03-17 02:40:00,2.5210049106e+10,2.5210049106e+10,3.0510452132e+10,3.0510452132e+10
2020-03-17 02:45:00,2.4472129166e+10,2.4472129166e+10,3.0065301763e+10,3.0065301763e+10
2020-03-17 02:50:00,2.3648424364e+10,2.3648424364e+10,1.8923602895e+10,1.8923602895e+10
2020-03-17 02:55:00,1.8165917884e+10,1.8165917884e+10,7.3664525978e+09,7.3664525978e+09
2020-03-17 03:00:00,2.1539507543e+10,2.1539507543e+10,7.6236974293e+09,7.6236974293e+09
2020-03-17 03:05:00,2.7876983112e+10,2.7876983112e+10,7.6356136508e+09,7.6356136508e+09
2020-03-17 03:10:00,2.3499381563e+10,2.3499381563e+10,6.2634719899e+09,6.2634719899e+09
2020-03-17 03:15:00,2.0419934150e+10,2.0419934150e+10,4.3890258490e+09,4.3890258490e+09
2020-03-17 03:20:00,1.8205153009e+10,1.8205153009e+10,5.7851071481e+09,5.7851071481e+09
2020-03-17 03:25:00,1.2730794820e+10,1.2730794820e+10,5.6926534100e+09,5.6926534100e+09
2020-03-17 03:30:00,1.3718611889e+10,1.3718611889e+10,5.5912893212e+09,5.5912893212e+09
2020-03-17 03:35:00,1.3411505285e+10,1.3411505285e+10,5.5800669869e+09,5.5800669869e+09
2020-03-17 03:40:00,1.3502272474e+10,1.3502272474e+10,1.9938527413e+10,1.9938527413e+10
2020-03-17 03:45:00,1.6265859777e+10,1.6265859777e+10,1.8089431682e+10,1.8089431682e+10
2020-03-17 03:50:00,1.5542284733e+10,1.5542284733e+10,1.8587381014e+10,1.8587381014e+10
2020-03-17 03:55:00,1.3328703901e+10,1.3328703901e+10,2.0309956860e+10,2.0309956860e+10
2020-03-17 04:00:00,1.9637767763e+10,1.9637767763e+10,9.1695159032e+09,9.1695159032e+09
2020-03-17 04:05:00,1.4514681548e+10,1.4514681548e+10,5.6628788628e+09,5.6628788628e+09
2020-03-17 04:10:00,3.0210539411e+10,3.0210539411e+10,5.2580847221e+09,5.2580847221e+09
2020-03-17 04:15:00,2.4805111474e+10,2.4805111474e+10,2.6593203776e+10,2.6593203776e+10
2020-03-17 04:20:00,1.8708809920e+10,1.8708809920e+10,2.2672131972e+10,2.2672131972e+10
2020-03-17 04:25:00,1.7248304143e+10,1.7248304143e+10,1.3826586341e+10,1.3826586341e+10
2020-03-17 04:30:00,1.7686479265e+10,1.7686479265e+10,1.1071206411e+10,1.1071206411e+10
2020-03-17 04:35:00,1.7907790402e+10,1.7907790402e+10,7.7413833628e+09,7.7413833628e+09
2020-03-17 04:40:00,3.5304767660e+10,3.5304767660e+10,2.2621135035e+10,2.2621135035e+10
2020-03-17 04:45:00,3.1825980910e+10,3.1825980910e+10,3.3007395903e+10,3.3007395903e+10
2020-03-17 04:50:00,2.6072189632e+10,2.6072189632e+10,1.8713161666e+10,1.8713161666e+10
2020-03-17 04:55:00,1.7893052372e+10,1.7893052372e+10,1.6603510495e+10,1.6603510495e+10
2020-03-17 05:00:00,1.5250577530e+10,1.5250577530e+10,1.7494779448e+10,1.7494779448e+10
2020-03-17 05:05:00,1.5830865659e+10,1.5830865659e+10,1.7655327447e+10,1.7655327447e+10
2020-03-17 05:10:00,2.2526564630e+10,2.2526564630e+10,2.0891383860e+10,2.0891383860e+10
2020-03-17 05:15:00,3.4254560327e+10,3.4254560327e+10,2.5294783249e+10,2.5294783249e+10
2020-03-17 05:20:00,3.1333794929e+10,3.1333794929e+10,2.4623965190e+10,2.4623965190e+10
2020-03-17 05:25:00,2.6799398512e+10,2.6799398512e+10,1.5132601992e+10,1.5132601992e+10
2020-03-17 05:30:00,2.5776846681e+10,2.5776846681e+10,8.3413188689e+09,8.3413188689e+09
2020-03-17 05:35:00,3.2507855695e+10,3.2507855695e+10,5.9348514366e+09,5.9348514366e+09
2020-03-17 05:40:00,2.5268834184e+10,2.5268834184e+10,8.6429704890e+09,8.6429704890e+09
2020-03-17 05:45:00,2.2659584943e+10,2.2659584943e+10,2.9259032438e+10,2.9259032438e+10
2020-03-17 05:50:00,2.0426897587e+10,2.0426897587e+10,3.1453307342e+10,3.1453307342e+10
2020-03-17 05:55:00,2.1746790905e+10,2.1746790905e+10,1.9656872334e+10,1.9656872334e+10
2020-03-17 06:00:00,2.1488621643e+10,2.1488621643e+10,1.1285024330e+10,1.1285024330e+10
2020-03-17 06:05:00,2.4835531379e+10,2.4835531379e+10,9.8133920621e+09,9.8133920621e+09
2020-03-17 06:10:00,2.0173432119e+10,2.0173432119e+10,1.1014430920e+10,1.1014430920e+10
2020-03-17 06:15:00,4.2335774086e+10,4.2335774086e+10,1.5759976132e+10,1.5759976132e+10
2020-03-17 06:20:00,2.7572526965e+10,2.7572526965e+10,1.1230212328e+10,1.1230212328e+10
2020-03-17 06:25:00,2.2227523918e+10,2.2227523918e+10,6.3276427573e+09,6.3276427573e+09
2020-03-17 06:30:00,2.2635887276e+10,2.2635887276e+10,6.0022954405e+09,6.0022954405e+09
2020-03-17 06:35:00,2.8324205430e+10,2.8324205430e+10,6.9099806347e+09,6.9099806347e+09
2020-03-17 06:40:00,2.4211589017e+10,2.4211589017e+10,8.3205370828e+09,8.3205370828e+09
2020-03-17 06:45:00,2.4457508703e+10,2.4457508703e+10,2.4917552000e+10,2.4917552000e+10
2020-03-17 06:50:00,3.2306892213e+10,3.2306892213e+10,3.5674301395e+10,3.5674301395e+10
2020-03-17 06:55:00,3.1471651496e+10,3.1471651496e+10,1.8142317598e+10,1.8142317598e+10
2020-03-17 07:00:00,3.2065493847e+10,3.2065493847e+10,1.0296697759e+10,1.0296697759e+10
2020-03-17 07:05:00,3.2927934661e+10,3.2927934661e+10,8.5171290468e+09,8.5171290468e+09
2020-03-17 07:10:00,3.3852875079e+10,3.3852875079e+10,1.0820701622e+10,1.0820701622e+10
2020-03-17 07:15:00,2.7923670386e+10,2.7923670386e+10,8.4588704950e+09,8.4588704950e+09
2020-03-17 07:20:00,2.7938048350e+10,2.7938048350e+10,7.0725304907e+09,7.0725304907e+09
2020-03-17 07:25:00,3.3977020691e+10,3.3977020691e+10,6.9111916029e+09,6.9111916029e+09
2020-03-17 07:30:00,2.9598795458e+10,2.9598795458e+10,8.1066575522e+09,8.1066575522e+09
2020-03-17 07:35:00,3.2913857516e+10,3.2913857516e+10,6.2410685721e+09,6.2410685721e+09
2020-03-17 07:40:00,3.4520335685e+10,3.4520335685e+10,9.1734962089e+09,9.1734962089e+09
2020-03-17 07:45:00,3.3177158566e+10,3.3177158566e+10,1.1368654701e+10,1.1368654701e+10
2020-03-17 07:50:00,6.6838318059e+10,6.6838318059e+10,3.0708372300e+10,3.0708372300e+10
2020-03-17 07:55:00,5.8519595934e+10,5.8519595934e+10,3.0602715064e+10,3.0602715064e+10
2020-03-17 08:00:00,4.8149305780e+10,4.8149305780e+10,2.9836277344e+10,2.9836277344e+10
2020-03-17 08:05:00,4.0451619995e+10,4.0451619995e+10,2.5736131194e+10,2.5736131194e+10
2020-03-17 08:10:00,3.9657679923e+10,3.9657679923e+10,1.1282673133e+10,1.1282673133e+10
2020-03-17 08:15:00,4.2446842528e+10,4.2446842528e+10,1.1513214089e+10,1.1513214089e+10
2020-03-17 08:20:00,5.5438292216e+10,5.5438292216e+10,9.5707005152e+09,9.5707005152e+09
2020-03-17 08:25:00,6.3238547947e+10,6.3238547947e+10,1.0707478009e+10,1.0707478009e+10
2020-03-17 08:30:00,4.4708673741e+10,4.4708673741e+10,9.6771822280e+09,9.6771822280e+09
2020-03-17 08:35:00,4.8801761425e+10,4.8801761425e+10,8.9057584729e+09,8.9057584729e+09
2020-03-17 08:40:00,4.5016084972e+10,4.5016084972e+10,7.6436354756e+09,7.6436354756e+09
2020-03-17 08:45:00,5.2012581638e+10,5.2012581638e+10,9.0717603001e+09,9.0717603001e+09
2020-03-17 08:50:00,4.2844381164e+10,4.2844381164e+10,2.2355261606e+10,2.2355261606e+10
2020-03-17 08:55:00,3.7036736589e+10,3.7036736589e+10,1.9540307936e+10,1.9540307936e+10
2020-03-17 09:00:00,4.1501913132e+10,4.1501913132e+10,6.8662657849e+09,6.8662657849e+09
2020-03-17 09:05:00,3.6756275755e+10,3.6756275755e+10,7.5933474047e+09,7.5933474047e+09
2020-03-17 09:10:00,3.4582324015e+10,3.4582324015e+10,7.6303754081e+09,7.6303754081e+09
2020-03-17 09:15:00,3.8493073507e+10,3.8493073507e+10,6.9983352273e+09,6.9983352273e+09
2020-03-17 09:20:00,5.9925881295e+10,5.9925881295e+10,7.6118738492e+09,7.6118738492e+09
2020-03-17 09:25:00,4.6120614154e+10,4.6120614154e+10,6.0174080783e+09,6.0174080783e+09
2020-03-17 09:30:00,3.7990364538e+10,3.7990364538e+10,7.0201728572e+09,7.0201728572e+09
2020-03-17 09:35:00,3.9276286868e+10,3.9276286868e+10,9.7999358991e+09,9.7999358991e+09
2020-03-17 09:40:00,3.5870052415e+10,3.5870052415e+10,7.7162381797e+09,7.7162381797e+09
2020-03-17 09:45:00,3.3137158147e+10,3.3137158147e+10,8.3817510231e+09,8.3817510231e+09
2020-03-17 09:50:00,5.1989607689e+10,5.1989607689e+10,2.3748796416e+10,2.3748796416e+10
2020-03-17 09:55:00,4.6282932392e+10,4.6282932392e+10,2.8091773735e+10,2.8091773735e+10
2020-03-17 10:00:00,4.4175738809e+10,4.4175738809e+10,2.6907890985e+10,2.6907890985e+10
2020-03-17 10:05:00,4.8081044376e+10,4.8081044376e+10,2.5423912837e+10,2.5423912837e+10
2020-03-17 10:10:00,5.2593709886e+10,5.2593709886e+10,1.7222296394e+10,1.7222296394e+10
2020-03-17 10:15:00,4.5142348881e+10,4.5142348881e+10,1.3729030986e+10,1.3729030986e+10
2020-03-17 10:20:00,4.8336973163e+10,4.8336973163e+10,1.1609470935e+10,1.1609470935e+10
2020-03-17 10:25:00,4.6923401000e+10,4.6923401000e+10,9.3785721398e+09,9.3785721398e+09
2020-03-17 10:30:00,4.0955023161e+10,4.0955023161e+10,6.0914467365e+09,6.0914467365e+09
2020-03-17 10:35:00,4.4016183336e+10,4.4016183336e+10,8.1866263829e+09,8.1866263829e+09
2020-03-17 10:40:00,3.7713704565e+10,3.7713704565e+10,7.3524251451e+09,7.3524251451e+09
2020-03-17 10:45:00,3.3322304285e+10,3.3322304285e+10,7.6286142177e+09,7.6286142177e+09
2020-03-17 10:50:00,3.2206246592e+10,3.2206246592e+10,6.4043712324e+09,6.4043712324e+09
2020-03-17 10:55:00,5.1877641386e+10,5.1877641386e+10,7.4118264226e+09,7.4118264226e+09
2020-03-17 11:00:00,5.0031039020e+10,5.0031039020e+10,7.6872329514e+09,7.6872329514e+09
2020-03-17 11:05:00,4.2952318803e+10,4.2952318803e+10,6.1804573328e+09,6.1804573328e+09
2020-03-17 11:10:00,6.1293553018e+10,6.1293553018e+10,6.1535937832e+09,6.1535937832e+09
2020-03-17 11:15:00,5.4688684226e+10,5.4688684226e+10,7.7318401603e+09,7.7318401603e+09
2020-03-17 11:20:00,6.7032277258e+10,6.7032277258e+10,9.9899186869e+09,9.9899186869e+09
2020-03-17 11:25:00,5.1607276199e+10,5.1607276199e+10,8.1121030960e+09,8.1121030960e+09
2020-03-17 11:30:00,5.1142196542e+10,5.1142196542e+10,7.2928333709e+09,7.2928333709e+09
2020-03-17 11:35:00,5.5096935801e+10,5.5096935801e+10,7.5547668410e+09,7.5547668410e+09
2020-03-17 11:40:00,4.7753780383e+10,4.7753780383e+10,8.5818815391e+09,8.5818815391e+09
2020-03-17 11:45:00,4.1935693387e+10,4.1935693387e+10,6.7884056149e+09,6.7884056149e+09
2020-03-17 11:50:00,3.6354509255e+10,3.6354509255e+10,7.4420069166e+09,7.4420069166e+09
2020-03-17 11:55:00,3.8159468273e+10,3.8159468273e+10,7.7699660411e+09,7.7699660411e+09
2020-03-17 12:00:00,3.9722803461e+10,3.9722803461e+10,8.3393097639e+09,8.3393097639e+09
2020-03-17 12:05:00,5.0704706809e+10,5.0704706809e+10,8.8855136022e+09,8.8855136022e+09
2020-03-17 12:10:00,6.2041718914e+10,6.2041718914e+10,1.0249955360e+10,1.0249955360e+10
2020-03-17 12:15:00,6.7488996060e+10,6.7488996060e+10,8.8084350716e+09,8.8084350716e+09
2020-03-17 12:20:00,5.4353330274e+10,5.4353330274e+10,8.9732117794e+09,8.9732117794e+09
2020-03-17 12:25:00,5.3471606211e+10,5.3471606211e+10,8.3192336259e+09,8.3192336259e+09
2020-03-17 12:30:00,6.1011454928e+10,6.1011454928e+10,9.3964656104e+09,9.3964656104e+09
2020-03-17 12:35:00,6.1909716225e+10,6.1909716225e+10,8.4238945604e+09,8.4238945604e+09
2020-03-17 12:40:00,6.1786910261e+10,6.1786910261e+10,8.8169309352e+09,8.8169309352e+09
2020-03-17 12:45:00,5.7655646148e+10,5.7655646148e+10,7.7724297451e+09,7.7724297451e+09
2020-03-17 12:50:00,5.2252228861e+10,5.2252228861e+10,1.0287097481e+10,1.0287097481e+10
2020-03-17 12:55:00,4.9830427740e+10,4.9830427740e+10,1.1094083133e+10,1.1094083133e+10
2020-03-17 13:00:00,5.7787533576e+10,5.7787533576e+10,1.2172014018e+10,1.2172014018e+10
2020-03-17 13:05:00,5.0309565030e+10,5.0309565030e+10,7.4969166251e+09,7.4969166251e+09
2020-03-17 13:10:00,5.4806407506e+10,5.4806407506e+10,8.1227068701e+09,8.1227068701e+09
2020-03-17 13:15:00,6.2233703404e+10,6.2233703404e+10,8.4254408937e+09,8.4254408937e+09
2020-03-17 13:20:00,5.8370026223e+10,5.8370026223e+10,8.7067138803e+09,8.7067138803e+09
2020-03-17 13:25:00,5.2804604528e+10,5.2804604528e+10,2.4280874911e+10,2.4280874911e+10
2020-03-17 13:30:00,4.8222075465e+10,4.8222075465e+10,1.8909971641e+10,1.8909971641e+10
2020-03-17 13:35:00,4.7603523418e+10,4.7603523418e+10,6.7833180070e+09,6.7833180070e+09
2020-03-17 13:40:00,4.9961799312e+10,4.9961799312e+10,6.8877706131e+09,6.8877706131e+09
2020-03-17 13:45:00,4.7631092063e+10,4.7631092063e+10,6.6414254141e+09,6.6414254141e+09
2020-03-17 13:50:00,4.1580764780e+10,4.1580764780e+10,6.8555758366e+09,6.8555758366e+09
2020-03-17 13:55:00,4.2828465312e+10,4.2828465312e+10,2.4997992092e+10,2.4997992092e+10
2020-03-17 14:00:00,4.6460636750e+10,4.6460636750e+10,3.6052528233e+10,3.6052528233e+10
2020-03-17 14:05:00,4.7522995688e+10,4.7522995688e+10,2.2967616085e+10,2.2967616085e+10
2020-03-17 14:10:00,3.8733208336e+10,3.8733208336e+10,1.8954264741e+10,1.8954264741e+10
2020-03-17 14:15:00,3.6929457136e+10,3.6929457136e+10,1.4765484659e+10,1.4765484659e+10
2020-03-17 14:20:00,3.4337716755e+10,3.4337716755e+10,1.4477424990e+10,1.4477424990e+10
2020-03-17 14:25:00,3.2228445411e+10,3.2228445411e+10,7.0684908286e+09,7.0684908286e+09
2020-03-17 14:30:00,4.8537009420e+10,4.8537009420e+10,2.5715872077e+10,2.5715872077e+10
2020-03-17 14:35:00,5.1948221622e+10,5.1948221622e+10,2.4414886100e+10,2.4414886100e+10
2020-03-17 14:40:00,4.0780852807e+10,4.0780852807e+10,2.1714165697e+10,2.1714165697e+10
2020-03-17 14:45:00,4.6606161082e+10,4.6606161082e+10,2.0855644152e+10,2.0855644152e+10
2020-03-17 14:50:00,4.2129135795e+10,4.2129135795e+10,1.8860687338e+10,1.8860687338e+10
2020-03-17 14:55:00,3.1180052053e+10,3.1180052053e+10,1.4901635784e+10,1.4901635784e+10
2020-03-17 15:00:00,4.1410374368e+10,4.1410374368e+10,1.5361906307e+10,1.5361906307e+10
2020-03-17 15:05:00,4.8870221885e+10,4.8870221885e+10,1.2415258017e+10,1.2415258017e+10
2020-03-17 15:10:00,3.9696526221e+10,3.9696526221e+10,1.3500067448e+10,1.3500067448e+10
2020-03-17 15:15:00,3.5245842442e+10,3.5245842442e+10,1.3174401228e+10,1.3174401228e+10
2020-03-17 15:20:00,3.3231752878e+10,3.3231752878e+10,1.2823047386e+10,1.2823047386e+10
2020-03-17 15:25:00,3.1399582990e+10,3.1399582990e+10,1.3913352513e+10,1.3913352513e+10
2020-03-17 15:30:00,3.2250712358e+10,3.2250712358e+10,2.3034451192e+10,2.3034451192e+10
2020-03-17 15:35:00,3.3830265068e+10,3.3830265068e+10,2.6882275832e+10,2.6882275832e+10
2020-03-17 15:40:00,2.7680199066e+10,2.7680199066e+10,1.0659680490e+10,1.0659680490e+10
