DATE,NLDU,NLDU_peak,DUNL,DUNL_peak
2020-03-23 16:35:00,5.7495456510e+09,5.7495456510e+09,1.4831320611e+04,1.4831320611e+04
2020-03-23 16:40:00,3.7873093836e+09,3.7873093836e+09,1.5160439122e+04,1.5160439122e+04
2020-03-23 16:45:00,4.7547431772e+09,4.7547431772e+09,1.4907022222e+04,1.4907022222e+04
2020-03-23 16:50:00,7.5065562478e+09,7.5065562478e+09,1.4560559586e+04,1.4560559586e+04
2020-03-23 16:55:00,4.7312024532e+09,4.7312024532e+09,1.5462862458e+04,1.5462862458e+04
2020-03-23 17:00:00,8.2914476233e+09,8.2914476233e+09,1.5530698060e+04,1.5530698060e+04
2020-03-23 17:05:00,4.9475445052e+09,4.9475445052e+09,1.4840079006e+04,1.4840079006e+04
2020-03-23 17:10:00,8.3966421387e+09,8.3966421387e+09,1.4715259911e+04,1.4715259911e+04
2020-03-23 17:15:00,4.5103617410e+09,4.5103617410e+09,1.4697103111e+04,1.4697103111e+04
2020-03-23 17:20:00,6.2331322287e+09,6.2331322287e+09,1.4973159822e+04,1.4973159822e+04
2020-03-23 17:25:00,6.0139892217e+09,6.0139892217e+09,1.4783896000e+04,1.4783896000e+04
2020-03-23 17:30:00,6.6471975276e+09,6.6471975276e+09,1.4505593413e+04,1.4505593413e+04
2020-03-23 17:35:00,4.3336118573e+09,4.3336118573e+09,1.4863433342e+04,1.4863433342e+04
2020-03-23 17:40:00,7.1230847221e+09,7.1230847221e+09,1.4909537556e+04,1.4909537556e+04
2020-03-23 17:45:00,3.9695727139e+09,3.9695727139e+09,1.4881915835e+04,1.4881915835e+04
2020-03-23 17:50:00,6.6878452446e+09,6.6878452446e+09,1.4770673597e+04,1.4770673597e+04
2020-03-23 17:55:00,6.2831524674e+09,6.2831524674e+09,1.4804733978e+04,1.4804733978e+04
2020-03-23 18:00:00,8.2842668978e+09,8.2842668978e+09,1.5052536122e+04,1.5052536122e+04
2020-03-23 18:05:00,6.4098998015e+09,6.4098998015e+09,1.4690367445e+04,1.4690367445e+04
2020-03-23 18:10:00,9.5838786314e+09,9.5838786314e+09,1.4503080533e+04,1.4503080533e+04
2020-03-23 18:15:00,7.6524549423e+09,7.6524549423e+09,1.4914669333e+04,1.4914669333e+04
2020-03-23 18:20:00,6.0875873733e+09,6.0875873733e+09,1.4585216356e+04,1.4585216356e+04
2020-03-23 18:25:00,4.4900365954e+09,4.4900365954e+09,1.5130962311e+04,1.5130962311e+04
2020-03-23 18:30:00,7.3689568100e+09,7.3689568100e+09,1.4653673148e+04,1.4653673148e+04
2020-03-23 18:35:00,4.3553074909e+09,4.3553074909e+09,1.4619591652e+04,1.4619591652e+04
2020-03-23 18:40:00,5.7496041325e+09,5.7496041325e+09,1.5024508787e+04,1.5024508787e+04
2020-03-23 18:45:00,6.6316459529e+09,6.6316459529e+09,1.4797590281e+04,1.4797590281e+04
2020-03-23 18:50:00,5.7084198690e+09,5.7084198690e+09,1.4981961469e+04,1.4981961469e+04
2020-03-23 18:55:00,5.5615685478e+09,5.5615685478e+09,1.5731091200e+04,1.5731091200e+04
2020-03-23 19:00:00,4.9425388214e+09,4.9425388214e+09,1.4596260263e+04,1.4596260263e+04
2020-03-23 19:05:00,6.5460065966e+09,6.5460065966e+09,1.4695943467e+04,1.4695943467e+04
2020-03-23 19:10:00,5.5088496020e+09,5.5088496020e+09,1.4581645867e+04,1.4581645867e+04
2020-03-23 19:15:00,6.6563302313e+09,6.6563302313e+09,1.5330166539e+04,1.5330166539e+04
2020-03-23 19:20:00,5.3520120817e+09,5.3520120817e+09,1.4427398704e+04,1.4427398704e+04
2020-03-23 19:25:00,3.2352343339e+09,3.2352343339e+09,1.5102152690e+04,1.5102152690e+04
2020-03-23 19:30:00,3.4500779674e+09,3.4500779674e+09,1.4819728290e+04,1.4819728290e+04
2020-03-23 19:35:00,5.8811252855e+09,5.8811252855e+09,1.4818863207e+04,1.4818863207e+04
2020-03-23 19:40:00,6.2862449941e+09,6.2862449941e+09,1.4750496664e+04,1.4750496664e+04
2020-03-23 19:45:00,3.6290653853e+09,3.6290653853e+09,1.4751323151e+04,1.4751323151e+04
2020-03-23 19:50:00,4.6708013739e+09,4.6708013739e+09,1.4622332444e+04,1.4622332444e+04
2020-03-23 19:55:00,7.3982013416e+09,7.3982013416e+09,1.5233157153e+04,1.5233157153e+04
2020-03-23 20:00:00,5.5452123607e+09,5.5452123607e+09,1.4643543825e+04,1.4643543825e+04
2020-03-23 20:05:00,8.0287287860e+09,8.0287287860e+09,1.4596705867e+04,1.4596705867e+04
2020-03-23 20:10:00,6.7801479152e+09,6.7801479152e+09,1.4995672533e+04,1.4995672533e+04
2020-03-23 20:15:00,7.5518345147e+09,7.5518345147e+09,1.4673952652e+04,1.4673952652e+04
2020-03-23 20:20:00,8.2834950194e+09,8.2834950194e+09,1.4821759259e+04,1.4821759259e+04
2020-03-23 20:25:00,1.0503250860e+10,1.0503250860e+10,1.4882823644e+04,1.4882823644e+04
2020-03-23 20:30:00,8.3669263889e+09,8.3669263889e+09,1.4803670149e+04,1.4803670149e+04
2020-03-23 20:35:00,9.4931642733e+09,9.4931642733e+09,1.4607646881e+04,1.4607646881e+04
2020-03-23 20:40:00,8.8526116491e+09,8.8526116491e+09,1.4902301558e+04,1.4902301558e+04
2020-03-23 20:45:00,1.1901281538e+10,1.1901281538e+10,1.4903263724e+04,1.4903263724e+04
2020-03-23 20:50:00,7.9309188352e+09,7.9309188352e+09,1.5278166179e+04,1.5278166179e+04
2020-03-23 20:55:00,1.0103472405e+10,1.0103472405e+10,1.4874812488e+04,1.4874812488e+04
2020-03-23 21:00:00,1.0667732643e+10,1.0667732643e+10,1.5073967311e+04,1.5073967311e+04
2020-03-23 21:05:00,8.4384506293e+09,8.4384506293e+09,1.4362506823e+04,1.4362506823e+04
2020-03-23 21:10:00,9.4111053067e+09,9.4111053067e+09,1.5240397481e+04,1.5240397481e+04
2020-03-23 21:15:00,9.0381863895e+09,9.0381863895e+09,1.4761097379e+04,1.4761097379e+04
2020-03-23 21:20:00,7.4782433997e+09,7.4782433997e+09,1.4588466500e+04,1.4588466500e+04
2020-03-23 21:25:00,1.0876310262e+10,1.0876310262e+10,1.4991093633e+04,1.4991093633e+04
2020-03-23 21:30:00,9.9229394272e+09,9.9229394272e+09,1.4519652321e+04,1.4519652321e+04
2020-03-23 21:35:00,1.0319768503e+10,1.0319768503e+10,1.4838521130e+04,1.4838521130e+04
2020-03-23 21:40:00,8.5167991061e+09,8.5167991061e+09,1.4929325156e+04,1.4929325156e+04
2020-03-23 21:45:00,8.8296723472e+09,8.8296723472e+09,1.4958528000e+04,1.4958528000e+04
2020-03-23 21:50:00,9.0693551769e+09,9.0693551769e+09,1.4593811179e+04,1.4593811179e+04
2020-03-23 21:55:00,9.6937001916e+09,9.6937001916e+09,1.4889204821e+04,1.4889204821e+04
2020-03-23 22:00:00,1.1584380215e+10,1.1584380215e+10,1.5038284533e+04,1.5038284533e+04
2020-03-23 22:05:00,8.7893795278e+09,8.7893795278e+09,1.4533700342e+04,1.4533700342e+04
2020-03-23 22:10:00,6.4674986370e+09,6.4674986370e+09,1.4818057258e+04,1.4818057258e+04
2020-03-23 22:15:00,7.3588203121e+09,7.3588203121e+09,1.4973507951e+04,1.4973507951e+04
2020-03-23 22:20:00,7.6741909425e+09,7.6741909425e+09,1.4458782982e+04,1.4458782982e+04
2020-03-23 22:25:00,9.3789179361e+09,9.3789179361e+09,1.4987887171e+04,1.4987887171e+04
2020-03-23 22:30:00,9.7231295668e+09,9.7231295668e+09,1.4759311153e+04,1.4759311153e+04
2020-03-23 22:35:00,7.5988038989e+09,7.5988038989e+09,1.4998079009e+04,1.4998079009e+04
2020-03-23 22:40:00,7.3266471923e+09,7.3266471923e+09,1.4646598244e+04,1.4646598244e+04
2020-03-23 22:45:00,6.1258258307e+09,6.1258258307e+09,1.4707831712e+04,1.4707831712e+04
2020-03-23 22:50:00,5.6984584279e+09,5.6984584279e+09,1.5544414933e+04,1.5544414933e+04
2020-03-23 22:55:00,5.6492880521e+09,5.6492880521e+09,1.4527315660e+04,1.4527315660e+04
2020-03-23 23:00:00,4.0248110099e+09,4.0248110099e+09,1.5032155689e+04,1.5032155689e+04
2020-03-23 23:05:00,6.6874824684e+09,6.6874824684e+09,1.4553646163e+04,1.4553646163e+04
2020-03-23 23:10:00,4.8292815750e+09,4.8292815750e+09,1.4764886078e+04,1.4764886078e+04
2020-03-23 23:15:00,7.8605143816e+09,7.8605143816e+09,1.4931151149e+04,1.4931151149e+04
2020-03-23 23:20:00,4.4684791754e+09,4.4684791754e+09,1.4539675075e+04,1.4539675075e+04
2020-03-23 23:25:00,7.7445525028e+09,7.7445525028e+09,1.4934553242e+04,1.4934553242e+04
2020-03-23 23:30:00,6.2462188409e+09,6.2462188409e+09,1.4603078279e+04,1.4603078279e+04
2020-03-23 23:35:00,7.3765553216e+09,7.3765553216e+09,1.4672532089e+04,1.4672532089e+04
2020-03-23 23:40:00,3.0043858807e+09,3.0043858807e+09,1.5056413511e+04,1.5056413511e+04
2020-03-23 23:45:00,2.5378524999e+09,2.5378524999e+09,1.4599812602e+04,1.4599812602e+04
2020-03-23 23:50:00,2.6055542246e+09,2.6055542246e+09,1.4800324767e+04,1.4800324767e+04
2020-03-23 23:55:00,3.4231406452e+09,3.4231406452e+09,1.5027608408e+04,1.5027608408e+04
2020-03-24 00:00:00,2.8876674997e+09,2.8876674997e+09,1.4558005695e+04,1.4558005695e+04
2020-03-24 00:05:00,2.4520302574e+09,2.4520302574e+09,1.4517576439e+04,1.4517576439e+04
2020-03-24 00:10:00,7.9795564119e+09,7.9795564119e+09,1.4884821766e+04,1.4884821766e+04
2020-03-24 00:15:00,6.5802457354e+09,6.5802457354e+09,1.4768830056e+04,1.4768830056e+04
2020-03-24 00:20:00,3.1758958969e+09,3.1758958969e+09,1.4607482791e+04,1.4607482791e+04
2020-03-24 00:25:00,3.0514283345e+09,3.0514283345e+09,1.5110096160e+04,1.5110096160e+04
2020-03-24 00:30:00,2.7099950382e+09,2.7099950382e+09,1.4781270927e+04,1.4781270927e+04
2020-03-24 00:35:00,2.3471963371e+09,2.3471963371e+09,1.4841032573e+04,1.4841032573e+04
2020-03-24 00:40:00,2.2314917814e+09,2.2314917814e+09,1.4557771948e+04,1.4557771948e+04
2020-03-24 00:45:00,1.7563367858e+09,1.7563367858e+09,1.5650493511e+04,1.5650493511e+04
2020-03-24 00:50:00,1.9253880380e+09,1.9253880380e+09,1.4734357339e+04,1.4734357339e+04
2020-03-24 00:55:00,2.2951063459e+09,2.2951063459e+09,1.4921313167e+04,1.4921313167e+04
2020-03-24 01:00:00,1.8800579322e+09,1.8800579322e+09,1.5203356069e+04,1.5203356069e+04
2020-03-24 01:05:00,6.7378513471e+09,6.7378513471e+09,1.4168841959e+04,1.4168841959e+04
2020-03-24 01:10:00,7.7549040756e+09,7.7549040756e+09,1.4886080857e+04,1.4886080857e+04
2020-03-24 01:15:00,1.0777082195e+10,1.0777082195e+10,1.4884036387e+04,1.4884036387e+04
2020-03-24 01:20:00,6.8812305998e+09,6.8812305998e+09,1.4745170764e+04,1.4745170764e+04
2020-03-24 01:25:00,6.8239812328e+09,6.8239812328e+09,1.4942107992e+04,1.4942107992e+04
2020-03-24 01:30:00,5.6252309275e+09,5.6252309275e+09,1.4869118659e+04,1.4869118659e+04
2020-03-24 01:35:00,5.9512658155e+09,5.9512658155e+09,1.4542307879e+04,1.4542307879e+04
2020-03-24 01:40:00,7.3605948601e+09,7.3605948601e+09,1.4919685996e+04,1.4919685996e+04
2020-03-24 01:45:00,8.9954205284e+09,8.9954205284e+09,1.4838080417e+04,1.4838080417e+04
2020-03-24 01:50:00,5.8262919443e+09,5.8262919443e+09,1.4685562667e+04,1.4685562667e+04
2020-03-24 01:55:00,6.8410831947e+09,6.8410831947e+09,1.4829284649e+04,1.4829284649e+04
2020-03-24 02:00:00,9.9931726679e+09,9.9931726679e+09,1.5123047467e+04,1.5123047467e+04
2020-03-24 02:05:00,4.4817423072e+09,4.4817423072e+09,1.4652594582e+04,1.4652594582e+04
2020-03-24 02:10:00,4.1847166487e+09,4.1847166487e+09,1.4603100085e+04,1.4603100085e+04
2020-03-24 02:15:00,4.0012819492e+09,4.0012819492e+09,1.4798923733e+04,1.4798923733e+04
2020-03-24 02:20:00,5.4089486251e+09,5.4089486251e+09,1.4848315221e+04,1.4848315221e+04
2020-03-24 02:25:00,7.8248347010e+09,7.8248347010e+09,1.4897486513e+04,1.4897486513e+04
2020-03-24 02:30:00,8.3180924846e+09,8.3180924846e+09,1.4952010711e+04,1.4952010711e+04
2020-03-24 02:35:00,9.0555800086e+09,9.0555800086e+09,1.4622862644e+04,1.4622862644e+04
2020-03-24 02:40:00,8.4143115507e+09,8.4143115507e+09,1.5636666980e+04,1.5636666980e+04
2020-03-24 02:45:00,5.3553966396e+09,5.3553966396e+09,1.4802176154e+04,1.4802176154e+04
2020-03-24 02:50:00,3.4916926282e+09,3.4916926282e+09,1.4688246578e+04,1.4688246578e+04
2020-03-24 02:55:00,3.8253893747e+09,3.8253893747e+09,1.4999108800e+04,1.4999108800e+04
2020-03-24 03:00:00,4.3556490713e+09,4.3556490713e+09,1.4893284267e+04,1.4893284267e+04
2020-03-24 03:05:00,4.8769218203e+09,4.8769218203e+09,1.4457903822e+04,1.4457903822e+04
2020-03-24 03:10:00,5.1478871585e+09,5.1478871585e+09,1.5129215836e+04,1.5129215836e+04
2020-03-24 03:15:00,4.5698385433e+09,4.5698385433e+09,1.4429355009e+04,1.4429355009e+04
2020-03-24 03:20:00,5.1197778038e+09,5.1197778038e+09,1.4579468688e+04,1.4579468688e+04
2020-03-24 03:25:00,4.0752646373e+09,4.0752646373e+09,1.5206988485e+04,1.5206988485e+04
2020-03-24 03:30:00,3.3508761515e+09,3.3508761515e+09,1.4694847680e+04,1.4694847680e+04
2020-03-24 03:35:00,4.1794802246e+09,4.1794802246e+09,1.4692921445e+04,1.4692921445e+04
2020-03-24 03:40:00,3.7199379463e+09,3.7199379463e+09,1.4983333435e+04,1.4983333435e+04
2020-03-24 03:45:00,3.8221984313e+09,3.8221984313e+09,1.4874568267e+04,1.4874568267e+04
2020-03-24 03:50:00,4.1957390477e+09,4.1957390477e+09,1.4768577611e+04,1.4768577611e+04
2020-03-24 03:55:00,3.3564981800e+09,3.3564981800e+09,1.4605249056e+04,1.4605249056e+04
2020-03-24 04:00:00,3.2495460489e+09,3.2495460489e+09,1.5139844800e+04,1.5139844800e+04
2020-03-24 04:05:00,5.5057057407e+09,5.5057057407e+09,1.4705446222e+04,1.4705446222e+04
2020-03-24 04:10:00,7.0417441578e+09,7.0417441578e+09,1.5271741096e+04,1.5271741096e+04
2020-03-24 04:15:00,1.0361558759e+10,1.0361558759e+10,1.4826984415e+04,1.4826984415e+04
2020-03-24 04:20:00,1.3298695938e+10,1.3298695938e+10,1.4231812226e+04,1.4231812226e+04
2020-03-24 04:25:00,9.9452915687e+09,9.9452915687e+09,1.4915926726e+04,1.4915926726e+04
2020-03-24 04:30:00,1.1702454225e+10,1.1702454225e+10,1.4760628781e+04,1.4760628781e+04
2020-03-24 04:35:00,1.5278508611e+10,1.5278508611e+10,1.4753076689e+04,1.4753076689e+04
2020-03-24 04:40:00,1.1368151386e+10,1.1368151386e+10,1.5570010156e+04,1.5570010156e+04
2020-03-24 04:45:00,1.1568322389e+10,1.1568322389e+10,1.4817142933e+04,1.4817142933e+04
2020-03-24 04:50:00,1.1750335110e+10,1.1750335110e+10,1.4771725804e+04,1.4771725804e+04
2020-03-24 04:55:00,8.4928342287e+09,8.4928342287e+09,1.4605516151e+04,1.4605516151e+04
2020-03-24 05:00:00,6.6966734688e+09,6.6966734688e+09,1.5150624086e+04,1.5150624086e+04
2020-03-24 05:05:00,2.8764941386e+09,2.8764941386e+09,1.4534484525e+04,1.4534484525e+04
2020-03-24 05:10:00,2.3657576958e+09,2.3657576958e+09,1.4875922323e+04,1.4875922323e+04
2020-03-24 05:15:00,3.3515529803e+09,3.3515529803e+09,1.4992304501e+04,1.4992304501e+04
2020-03-24 05:20:00,2.4032392888e+09,2.4032392888e+09,1.4565459054e+04,1.4565459054e+04
2020-03-24 05:25:00,2.7588644708e+09,2.7588644708e+09,1.4745879481e+04,1.4745879481e+04
2020-03-24 05:30:00,3.7604635215e+09,3.7604635215e+09,1.4926588421e+04,1.4926588421e+04
2020-03-24 05:35:00,3.2163033227e+09,3.2163033227e+09,1.4626187748e+04,1.4626187748e+04
2020-03-24 05:40:00,3.3869534559e+09,3.3869534559e+09,1.4974865541e+04,1.4974865541e+04
2020-03-24 05:45:00,3.3748462815e+09,3.3748462815e+09,1.4807599698e+04,1.4807599698e+04
2020-03-24 05:50:00,2.7855828564e+09,2.7855828564e+09,1.4625216356e+04,1.4625216356e+04
2020-03-24 05:55:00,2.7098372213e+09,2.7098372213e+09,1.4876357600e+04,1.4876357600e+04
2020-03-24 06:00:00,2.7129662706e+09,2.7129662706e+09,1.4615989067e+04,1.4615989067e+04
2020-03-24 06:05:00,4.3940046371e+09,4.3940046371e+09,1.4745570933e+04,1.4745570933e+04
2020-03-24 06:10:00,3.4026676965e+09,3.4026676965e+09,1.5024407662e+04,1.5024407662e+04
2020-03-24 06:15:00,3.2488908191e+09,3.2488908191e+09,1.4730179544e+04,1.4730179544e+04
2020-03-24 06:20:00,2.6304639123e+09,2.6304639123e+09,1.4641858660e+04,1.4641858660e+04
2020-03-24 06:25:00,3.4004927712e+09,3.4004927712e+09,1.4892019499e+04,1.4892019499e+04
2020-03-24 06:30:00,3.0772640463e+09,3.0772640463e+09,1.4850897655e+04,1.4850897655e+04
2020-03-24 06:35:00,2.9963083743e+09,2.9963083743e+09,1.5622278889e+04,1.5622278889e+04
2020-03-24 06:40:00,3.4637633525e+09,3.4637633525e+09,1.5211685053e+04,1.5211685053e+04
2020-03-24 06:45:00,3.5392300055e+09,3.5392300055e+09,1.4631385092e+04,1.4631385092e+04
2020-03-24 06:50:00,2.6647661559e+09,2.6647661559e+09,1.4683069127e+04,1.4683069127e+04
2020-03-24 06:55:00,3.5319304208e+09,3.5319304208e+09,1.5150175287e+04,1.5150175287e+04
2020-03-24 07:00:00,5.0184410662e+09,5.0184410662e+09,1.4706609918e+04,1.4706609918e+04
2020-03-24 07:05:00,4.2935151985e+09,4.2935151985e+09,1.4481048013e+04,1.4481048013e+04
2020-03-24 07:10:00,8.9122982310e+09,8.9122982310e+09,1.5168632000e+04,1.5168632000e+04
2020-03-24 07:15:00,8.5381107316e+09,8.5381107316e+09,1.4669725231e+04,1.4669725231e+04
2020-03-24 07:20:00,6.9358104672e+09,6.9358104672e+09,1.5105506118e+04,1.5105506118e+04
2020-03-24 07:25:00,4.8791245512e+09,4.8791245512e+09,1.4438367327e+04,1.4438367327e+04
2020-03-24 07:30:00,4.8794318453e+09,4.8794318453e+09,1.4745996613e+04,1.4745996613e+04
2020-03-24 07:35:00,4.4210616740e+09,4.4210616740e+09,1.4913785074e+04,1.4913785074e+04
2020-03-24 07:40:00,2.5539461128e+09,2.5539461128e+09,1.4763977770e+04,1.4763977770e+04
2020-03-24 07:45:00,3.5173723981e+09,3.5173723981e+09,1.5048561523e+04,1.5048561523e+04
2020-03-24 07:50:00,3.4161263987e+09,3.4161263987e+09,1.4610164317e+04,1.4610164317e+04
2020-03-24 07:55:00,3.6180994461e+09,3.6180994461e+09,1.4991557627e+04,1.4991557627e+04
2020-03-24 08:00:00,2.5979247030e+09,2.5979247030e+09,1.4936752800e+04,1.4936752800e+04
2020-03-24 08:05:00,4.0594177975e+09,4.0594177975e+09,1.4522492837e+04,1.4522492837e+04
2020-03-24 08:10:00,1.0320444294e+10,1.0320444294e+10,1.5192920944e+04,1.5192920944e+04
2020-03-24 08:15:00,1.1262145980e+10,1.1262145980e+10,1.4501822512e+04,1.4501822512e+04
2020-03-24 08:20:00,1.2106100373e+10,1.2106100373e+10,1.4519778995e+04,1.4519778995e+04
2020-03-24 08:25:00,8.1791923112e+09,8.1791923112e+09,1.5049962844e+04,1.5049962844e+04
2020-03-24 08:30:00,1.6176155994e+10,1.6176155994e+10,1.5665068978e+04,1.5665068978e+04
2020-03-24 08:35:00,3.0713847569e+09,3.0713847569e+09,1.4499544212e+04,1.4499544212e+04
2020-03-24 08:40:00,3.8610041631e+09,3.8610041631e+09,1.5049032529e+04,1.5049032529e+04
2020-03-24 08:45:00,3.6070010561e+09,3.6070010561e+09,1.4720350370e+04,1.4720350370e+04
2020-03-24 08:50:00,3.9022348111e+09,3.9022348111e+09,1.4752489244e+04,1.4752489244e+04
2020-03-24 08:55:00,5.1980188509e+09,5.1980188509e+09,1.4929550758e+04,1.4929550758e+04
2020-03-24 09:00:00,9.5466549457e+09,9.5466549457e+09,1.4943656175e+04,1.4943656175e+04
2020-03-24 09:05:00,9.7018635054e+09,9.7018635054e+09,1.4520847365e+04,1.4520847365e+04
2020-03-24 09:10:00,1.0909516389e+10,1.0909516389e+10,1.4702512894e+04,1.4702512894e+04
2020-03-24 09:15:00,7.9241758699e+09,7.9241758699e+09,1.4892514799e+04,1.4892514799e+04
2020-03-24 09:20:00,1.4524970201e+10,1.4524970201e+10,1.4831992320e+04,1.4831992320e+04
2020-03-24 09:25:00,1.2193004398e+10,1.2193004398e+10,1.5147638756e+04,1.5147638756e+04
2020-03-24 09:30:00,1.1926389168e+10,1.1926389168e+10,1.4872818667e+04,1.4872818667e+04
2020-03-24 09:35:00,1.1607752839e+10,1.1607752839e+10,1.4583608533e+04,1.4583608533e+04
2020-03-24 09:40:00,1.1803932066e+10,1.1803932066e+10,1.4986827556e+04,1.4986827556e+04
2020-03-24 09:45:00,5.6237155480e+09,5.6237155480e+09,1.4716578667e+04,1.4716578667e+04
2020-03-24 09:50:00,6.1666685883e+09,6.1666685883e+09,1.4382549511e+04,1.4382549511e+04
2020-03-24 09:55:00,5.8392621176e+09,5.8392621176e+09,1.4977723911e+04,1.4977723911e+04
2020-03-24 10:00:00,2.9387057826e+09,2.9387057826e+09,1.4920914844e+04,1.4920914844e+04
2020-03-24 10:05:00,3.4328347776e+09,3.4328347776e+09,1.4528179733e+04,1.4528179733e+04
2020-03-24 10:10:00,4.7073290847e+09,4.7073290847e+09,1.5008479768e+04,1.5008479768e+04
2020-03-24 10:15:00,3.4291051295e+09,3.4291051295e+09,1.4794382627e+04,1.4794382627e+04
2020-03-24 10:20:00,3.0341600282e+09,3.0341600282e+09,1.4529761249e+04,1.4529761249e+04
2020-03-24 10:25:00,3.0292080724e+09,3.0292080724e+09,1.5725456711e+04,1.5725456711e+04
2020-03-24 10:30:00,2.9962913176e+09,2.9962913176e+09,1.4792600432e+04,1.4792600432e+04
2020-03-24 10:35:00,5.3185173463e+09,5.3185173463e+09,1.4898160917e+04,1.4898160917e+04
2020-03-24 10:40:00,4.0365731990e+09,4.0365731990e+09,1.4794463540e+04,1.4794463540e+04
2020-03-24 10:45:00,3.1681461157e+09,3.1681461157e+09,1.4910019733e+04,1.4910019733e+04
2020-03-24 10:50:00,4.1109018587e+09,4.1109018587e+09,1.4819588899e+04,1.4819588899e+04
2020-03-24 10:55:00,3.1370940780e+09,3.1370940780e+09,1.4859020269e+04,1.4859020269e+04
2020-03-24 11:00:00,3.2049372561e+09,3.2049372561e+09,1.5130474209e+04,1.5130474209e+04
2020-03-24 11:05:00,2.4649526236e+09,2.4649526236e+09,1.4468031467e+04,1.4468031467e+04
2020-03-24 11:10:00,2.4009279819e+09,2.4009279819e+09,1.4884852622e+04,1.4884852622e+04
2020-03-24 11:15:00,3.0932715153e+09,3.0932715153e+09,1.4864449244e+04,1.4864449244e+04
2020-03-24 11:20:00,3.2343819976e+09,3.2343819976e+09,1.4678818133e+04,1.4678818133e+04
2020-03-24 11:25:00,2.9339500737e+09,2.9339500737e+09,1.4892663111e+04,1.4892663111e+04
2020-03-24 11:30:00,2.3494039405e+09,2.3494039405e+09,1.4744364978e+04,1.4744364978e+04
2020-03-24 11:35:00,4.0076885057e+09,4.0076885057e+09,1.4632556978e+04,1.4632556978e+04
2020-03-24 11:40:00,8.0978679521e+09,8.0978679521e+09,1.5036510578e+04,1.5036510578e+04
2020-03-24 11:45:00,1.5787169026e+10,1.5787169026e+10,1.4658501867e+04,1.4658501867e+04
2020-03-24 11:50:00,1.5764304917e+10,1.5764304917e+10,1.4684528178e+04,1.4684528178e+04
2020-03-24 11:55:00,1.6505406678e+10,1.6505406678e+10,1.5026675099e+04,1.5026675099e+04
2020-03-24 12:00:00,1.6139330599e+10,1.6139330599e+10,1.4664471106e+04,1.4664471106e+04
2020-03-24 12:05:00,1.5562907468e+10,1.5562907468e+10,1.4640349802e+04,1.4640349802e+04
2020-03-24 12:10:00,1.6558278973e+10,1.6558278973e+10,1.4758854926e+04,1.4758854926e+04
2020-03-24 12:15:00,1.2362655529e+10,1.2362655529e+10,1.4710387958e+04,1.4710387958e+04
2020-03-24 12:20:00,9.1000942908e+09,9.1000942908e+09,1.4786304402e+04,1.4786304402e+04
2020-03-24 12:25:00,1.2322399320e+10,1.2322399320e+10,1.5594702420e+04,1.5594702420e+04
2020-03-24 12:30:00,1.5265479077e+10,1.5265479077e+10,1.4954988153e+04,1.4954988153e+04
2020-03-24 12:35:00,1.3702300133e+10,1.3702300133e+10,1.4768237511e+04,1.4768237511e+04
2020-03-24 12:40:00,1.4104883395e+10,1.4104883395e+10,1.4803106601e+04,1.4803106601e+04
2020-03-24 12:45:00,9.6813068826e+09,9.6813068826e+09,1.5010535963e+04,1.5010535963e+04
2020-03-24 12:50:00,5.9796961324e+09,5.9796961324e+09,1.4624922058e+04,1.4624922058e+04
2020-03-24 12:55:00,6.8131955170e+09,6.8131955170e+09,1.4995290860e+04,1.4995290860e+04
2020-03-24 13:00:00,7.6971555276e+09,7.6971555276e+09,1.4779780750e+04,1.4779780750e+04
2020-03-24 13:05:00,6.0205749609e+09,6.0205749609e+09,1.4711563057e+04,1.4711563057e+04
2020-03-24 13:10:00,7.0530336668e+09,7.0530336668e+09,1.5046522311e+04,1.5046522311e+04
2020-03-24 13:15:00,1.2753527750e+10,1.2753527750e+10,1.4804572267e+04,1.4804572267e+04
2020-03-24 13:20:00,1.6215941439e+10,1.6215941439e+10,1.4573763963e+04,1.4573763963e+04
2020-03-24 13:25:00,1.6675093385e+10,1.6675093385e+10,1.5055082527e+04,1.5055082527e+04
2020-03-24 13:30:00,2.1755466419e+10,2.1755466419e+10,1.5083362932e+04,1.5083362932e+04
2020-03-24 13:35:00,1.8006205653e+10,1.8006205653e+10,1.4286999111e+04,1.4286999111e+04
2020-03-24 13:40:00,1.7798986486e+10,1.7798986486e+10,1.4985416294e+04,1.4985416294e+04
2020-03-24 13:45:00,1.0594380489e+10,1.0594380489e+10,1.4853712499e+04,1.4853712499e+04
2020-03-24 13:50:00,3.8521980941e+09,3.8521980941e+09,1.4567836294e+04,1.4567836294e+04
2020-03-24 13:55:00,3.8737871809e+09,3.8737871809e+09,1.4776354469e+04,1.4776354469e+04
2020-03-24 14:00:00,4.6311904002e+09,4.6311904002e+09,1.4852443529e+04,1.4852443529e+04
2020-03-24 14:05:00,5.2501730488e+09,5.2501730488e+09,1.4829095049e+04,1.4829095049e+04
2020-03-24 14:10:00,3.8513860234e+09,3.8513860234e+09,1.4694457341e+04,1.4694457341e+04
2020-03-24 14:15:00,4.3230877066e+09,4.3230877066e+09,1.4884095414e+04,1.4884095414e+04
2020-03-24 14:20:00,3.5806068607e+09,3.5806068607e+09,1.5474980578e+04,1.5474980578e+04
2020-03-24 14:25:00,7.3455591122e+09,7.3455591122e+09,1.5055349511e+04,1.5055349511e+04
