DATE,DECH,DECH_peak,CHDE,CHDE_peak
2020-03-23 19:00:00,6.7323760135e+10,6.7323760135e+10,6.7579773994e+10,6.7579773994e+10
2020-03-23 19:05:00,7.0940950487e+10,7.0940950487e+10,7.1948338769e+10,7.1948338769e+10
2020-03-23 19:10:00,7.1012314201e+10,7.1012314201e+10,7.3481250010e+10,7.3481250010e+10
2020-03-23 19:15:00,6.7580202663e+10,6.7580202663e+10,6.4086679256e+10,6.4086679256e+10
2020-03-23 19:20:00,5.2792996954e+10,5.2792996954e+10,6.0634470780e+10,6.0634470780e+10
2020-03-23 19:25:00,5.1838192038e+10,5.1838192038e+10,6.0677057194e+10,6.0677057194e+10
2020-03-23 19:30:00,5.0270014581e+10,5.0270014581e+10,6.1073656343e+10,6.1073656343e+10
2020-03-23 19:35:00,5.0637484361e+10,5.0637484361e+10,5.2449415591e+10,5.2449415591e+10
2020-03-23 19:40:00,4.7579875462e+10,4.7579875462e+10,5.2866421348e+10,5.2866421348e+10
2020-03-23 19:45:00,5.0756998883e+10,5.0756998883e+10,4.3457802495e+10,4.3457802495e+10
2020-03-23 19:50:00,4.5597803379e+10,4.5597803379e+10,4.6961467689e+10,4.6961467689e+10
2020-03-23 19:55:00,5.6408712845e+10,5.6408712845e+10,5.1146027353e+10,5.1146027353e+10
2020-03-23 20:00:00,5.0629656436e+10,5.0629656436e+10,5.1110020173e+10,5.1110020173e+10
2020-03-23 20:05:00,5.4394972159e+10,5.4394972159e+10,4.2273068779e+10,4.2273068779e+10
2020-03-23 20:10:00,4.4183236669e+10,4.4183236669e+10,4.2678454566e+10,4.2678454566e+10
2020-03-23 20:15:00,4.9963671193e+10,4.9963671193e+10,4.1826064541e+10,4.1826064541e+10
2020-03-23 20:20:00,4.7238939849e+10,4.7238939849e+10,4.4418369102e+10,4.4418369102e+10
2020-03-23 20:25:00,5.1692437996e+10,5.1692437996e+10,4.8498531307e+10,4.8498531307e+10
2020-03-23 20:30:00,4.0863149473e+10,4.0863149473e+10,5.4360852649e+10,5.4360852649e+10
2020-03-23 20:35:00,4.9643612981e+10,4.9643612981e+10,5.0837760754e+10,5.0837760754e+10
2020-03-23 20:40:00,4.5623281263e+10,4.5623281263e+10,5.2555740411e+10,5.2555740411e+10
2020-03-23 20:45:00,5.8143372984e+10,5.8143372984e+10,5.7797781938e+10,5.7797781938e+10
2020-03-23 20:50:00,5.7418861939e+10,5.7418861939e+10,4.7067454878e+10,4.7067454878e+10
2020-03-23 20:55:00,6.2531144772e+10,6.2531144772e+10,4.3631680760e+10,4.3631680760e+10
2020-03-23 21:00:00,5.7444933077e+10,5.7444933077e+10,4.7634064452e+10,4.7634064452e+10
2020-03-23 21:05:00,6.0764971804e+10,6.0764971804e+10,4.2035888088e+10,4.2035888088e+10
2020-03-23 21:10:00,5.2848912420e+10,5.2848912420e+10,4.2814780324e+10,4.2814780324e+10
2020-03-23 21:15:00,6.5267505520e+10,6.5267505520e+10,4.2529724517e+10,4.2529724517e+10
2020-03-23 21:20:00,5.9265842497e+10,5.9265842497e+10,4.3271129842e+10,4.3271129842e+10
2020-03-23 21:25:00,5.5885299511e+10,5.5885299511e+10,4.0082187345e+10,4.0082187345e+10
2020-03-23 21:30:00,5.3668702295e+10,5.3668702295e+10,3.8634819319e+10,3.8634819319e+10
2020-03-23 21:35:00,5.7516779604e+10,5.7516779604e+10,3.9084401168e+10,3.9084401168e+10
2020-03-23 21:40:00,4.5762740655e+10,4.5762740655e+10,3.6831814325e+10,3.6831814325e+10
2020-03-23 21:45:00,5.3278353704e+10,5.3278353704e+10,3.8553516663e+10,3.8553516663e+10
2020-03-23 21:50:00,5.4615962128e+10,5.4615962128e+10,3.7244630036e+10,3.7244630036e+10
2020-03-23 21:55:00,5.3329267005e+10,5.3329267005e+10,3.7087574458e+10,3.7087574458e+10
2020-03-23 22:00:00,5.0983490967e+10,5.0983490967e+10,4.0095361354e+10,4.0095361354e+10
2020-03-23 22:05:00,5.0117190489e+10,5.0117190489e+10,3.8502888344e+10,3.8502888344e+10
2020-03-23 22:10:00,4.7008886859e+10,4.7008886859e+10,3.7924821925e+10,3.7924821925e+10
2020-03-23 22:15:00,5.1217257933e+10,5.1217257933e+10,4.0169578186e+10,4.0169578186e+10
2020-03-23 22:20:00,5.3570237699e+10,5.3570237699e+10,4.5250419202e+10,4.5250419202e+10
2020-03-23 22:25:00,4.6815991746e+10,4.6815991746e+10,4.4152571571e+10,4.4152571571e+10
2020-03-23 22:30:00,4.4102080331e+10,4.4102080331e+10,4.3283421544e+10,4.3283421544e+10
2020-03-23 22:35:00,4.7074689342e+10,4.7074689342e+10,4.1556436442e+10,4.1556436442e+10
2020-03-23 22:40:00,3.5368895406e+10,3.5368895406e+10,3.7418112561e+10,3.7418112561e+10
2020-03-23 22:45:00,4.9851923809e+10,4.9851923809e+10,4.3458723901e+10,4.3458723901e+10
2020-03-23 22:50:00,5.8281398150e+10,5.8281398150e+10,4.2871609809e+10,4.2871609809e+10
2020-03-23 22:55:00,5.1783738411e+10,5.1783738411e+10,3.8957161740e+10,3.8957161740e+10
2020-03-23 23:00:00,5.1424250393e+10,5.1424250393e+10,4.7975830986e+10,4.7975830986e+10
2020-03-23 23:05:00,5.3757838979e+10,5.3757838979e+10,4.1076439672e+10,4.1076439672e+10
2020-03-23 23:10:00,5.3751374296e+10,5.3751374296e+10,3.9591159617e+10,3.9591159617e+10
2020-03-23 23:15:00,5.3240177030e+10,5.3240177030e+10,3.8045887819e+10,3.8045887819e+10
2020-03-23 23:20:00,5.2180487507e+10,5.2180487507e+10,4.2043590279e+10,4.2043590279e+10
2020-03-23 23:25:00,5.7757586902e+10,5.7757586902e+10,3.6602668310e+10,3.6602668310e+10
2020-03-23 23:30:00,5.4395318619e+10,5.4395318619e+10,3.9833957160e+10,3.9833957160e+10
2020-03-23 23:35:00,5.2468963048e+10,5.2468963048e+10,3.3584278686e+10,3.3584278686e+10
2020-03-23 23:40:00,5.0271999731e+10,5.0271999731e+10,4.0635414672e+10,4.0635414672e+10
2020-03-23 23:45:00,5.0292239279e+10,5.0292239279e+10,3.8259296571e+10,3.8259296571e+10
2020-03-23 23:50:00,4.9156130416e+10,4.9156130416e+10,3.9552500941e+10,3.9552500941e+10
2020-03-23 23:55:00,4.9005171848e+10,4.9005171848e+10,4.4763473067e+10,4.4763473067e+10
2020-03-24 00:00:00,4.5197991858e+10,4.5197991858e+10,4.3153897301e+10,4.3153897301e+10
2020-03-24 00:05:00,4.5114340268e+10,4.5114340268e+10,3.8433436218e+10,3.8433436218e+10
2020-03-24 00:10:00,4.4984217043e+10,4.4984217043e+10,3.5379114209e+10,3.5379114209e+10
2020-03-24 00:15:00,5.0049896726e+10,5.0049896726e+10,4.1351370720e+10,4.1351370720e+10
2020-03-24 00:20:00,5.1896871166e+10,5.1896871166e+10,4.5419313914e+10,4.5419313914e+10
2020-03-24 00:25:00,5.1306000335e+10,5.1306000335e+10,4.0419705048e+10,4.0419705048e+10
2020-03-24 00:30:00,5.2080500396e+10,5.2080500396e+10,3.3541685456e+10,3.3541685456e+10
2020-03-24 00:35:00,4.9267659690e+10,4.9267659690e+10,3.9265683352e+10,3.9265683352e+10
2020-03-24 00:40:00,6.1925522521e+10,6.1925522521e+10,6.7671770451e+10,6.7671770451e+10
2020-03-24 00:45:00,4.1658394002e+10,4.1658394002e+10,5.1234015319e+10,5.1234015319e+10
2020-03-24 00:50:00,4.1322938054e+10,4.1322938054e+10,4.6339894785e+10,4.6339894785e+10
2020-03-24 00:55:00,4.0063109958e+10,4.0063109958e+10,3.8042881697e+10,3.8042881697e+10
2020-03-24 01:00:00,4.0234893050e+10,4.0234893050e+10,3.7474668403e+10,3.7474668403e+10
2020-03-24 01:05:00,4.6135332095e+10,4.6135332095e+10,3.6414914882e+10,3.6414914882e+10
2020-03-24 01:10:00,4.2732071196e+10,4.2732071196e+10,3.9421399668e+10,3.9421399668e+10
2020-03-24 01:15:00,3.8445397847e+10,3.8445397847e+10,4.1989844664e+10,4.1989844664e+10
2020-03-24 01:20:00,5.0158320483e+10,5.0158320483e+10,5.2972559181e+10,5.2972559181e+10
2020-03-24 01:25:00,4.5646160155e+10,4.5646160155e+10,3.9281378876e+10,3.9281378876e+10
2020-03-24 01:30:00,4.6042408444e+10,4.6042408444e+10,4.6060911422e+10,4.6060911422e+10
2020-03-24 01:35:00,5.4868829593e+10,5.4868829593e+10,4.0740321023e+10,4.0740321023e+10
2020-03-24 01:40:00,5.0206210390e+10,5.0206210390e+10,4.5674495243e+10,4.5674495243e+10
2020-03-24 01:45:00,4.6224466199e+10,4.6224466199e+10,4.2531818463e+10,4.2531818463e+10
2020-03-24 01:50:00,4.4645907612e+10,4.4645907612e+10,3.7367010276e+10,3.7367010276e+10
2020-03-24 01:55:00,4.5315439958e+10,4.5315439958e+10,3.6758373792e+10,3.6758373792e+10
2020-03-24 02:00:00,4.9401330977e+10,4.9401330977e+10,4.1456928253e+10,4.1456928253e+10
2020-03-24 02:05:00,6.4165225803e+10,6.4165225803e+10,5.6696747124e+10,5.6696747124e+10
2020-03-24 02:10:00,4.2593051249e+10,4.2593051249e+10,3.4835894095e+10,3.4835894095e+10
2020-03-24 02:15:00,3.7480456772e+10,3.7480456772e+10,3.9125479007e+10,3.9125479007e+10
2020-03-24 02:20:00,4.8344987548e+10,4.8344987548e+10,4.1298873958e+10,4.1298873958e+10
2020-03-24 02:25:00,3.7133479487e+10,3.7133479487e+10,3.7931359710e+10,3.7931359710e+10
2020-03-24 02:30:00,4.1082091738e+10,4.1082091738e+10,3.9404200843e+10,3.9404200843e+10
2020-03-24 02:35:00,4.5134782639e+10,4.5134782639e+10,3.8556805457e+10,3.8556805457e+10
2020-03-24 02:40:00,4.7838225918e+10,4.7838225918e+10,3.4555364926e+10,3.4555364926e+10
2020-03-24 02:45:00,4.9596076128e+10,4.9596076128e+10,3.5596049770e+10,3.5596049770e+10
2020-03-24 02:50:00,5.7083746299e+10,5.7083746299e+10,3.2764448843e+10,3.2764448843e+10
2020-03-24 02:55:00,5.4427674019e+10,5.4427674019e+10,3.3695320068e+10,3.3695320068e+10
2020-03-24 03:00:00,5.3389087079e+10,5.3389087079e+10,3.0245926710e+10,3.0245926710e+10
2020-03-24 03:05:00,3.9162152061e+10,3.9162152061e+10,2.7909405465e+10,2.7909405465e+10
2020-03-24 03:10:00,4.2713717366e+10,4.2713717366e+10,2.8495380448e+10,2.8495380448e+10
2020-03-24 03:15:00,4.3534829525e+10,4.3534829525e+10,2.6532138057e+10,2.6532138057e+10
2020-03-24 03:20:00,4.7881200469e+10,4.7881200469e+10,3.2393962208e+10,3.2393962208e+10
2020-03-24 03:25:00,4.2477182846e+10,4.2477182846e+10,3.8416008424e+10,3.8416008424e+10
2020-03-24 03:30:00,4.7078252223e+10,4.7078252223e+10,3.4345936414e+10,3.4345936414e+10
2020-03-24 03:35:00,4.4892756821e+10,4.4892756821e+10,3.4775803457e+10,3.4775803457e+10
2020-03-24 03:40:00,3.8804107028e+10,3.8804107028e+10,3.8091233494e+10,3.8091233494e+10
2020-03-24 03:45:00,3.6075069684e+10,3.6075069684e+10,4.3065994347e+10,4.3065994347e+10
2020-03-24 03:50:00,3.4696405792e+10,3.4696405792e+10,4.9739568783e+10,4.9739568783e+10
2020-03-24 03:55:00,3.2828537068e+10,3.2828537068e+10,5.0058004393e+10,5.0058004393e+10
2020-03-24 04:00:00,3.9186987990e+10,3.9186987990e+10,6.1574571958e+10,6.1574571958e+10
2020-03-24 04:05:00,4.2794182159e+10,4.2794182159e+10,5.2444459632e+10,5.2444459632e+10
2020-03-24 04:10:00,4.2685167633e+10,4.2685167633e+10,4.6999238626e+10,4.6999238626e+10
2020-03-24 04:15:00,5.0014001572e+10,5.0014001572e+10,4.2047286599e+10,4.2047286599e+10
2020-03-24 04:20:00,6.3092310611e+10,6.3092310611e+10,3.2591893779e+10,3.2591893779e+10
2020-03-24 04:25:00,4.7996361022e+10,4.7996361022e+10,3.7201536232e+10,3.7201536232e+10
2020-03-24 04:30:00,4.1154583031e+10,4.1154583031e+10,3.1261305459e+10,3.1261305459e+10
2020-03-24 04:35:00,3.6691260624e+10,3.6691260624e+10,3.3868013440e+10,3.3868013440e+10
2020-03-24 04:40:00,4.7741759690e+10,4.7741759690e+10,3.7899725438e+10,3.7899725438e+10
2020-03-24 04:45:00,5.5236147938e+10,5.5236147938e+10,3.0073091732e+10,3.0073091732e+10
2020-03-24 04:50:00,5.8851428969e+10,5.8851428969e+10,2.9446168483e+10,2.9446168483e+10
2020-03-24 04:55:00,5.8736821913e+10,5.8736821913e+10,2.6196159250e+10,2.6196159250e+10
2020-03-24 05:00:00,6.0654311315e+10,6.0654311315e+10,5.1191798259e+10,5.1191798259e+10
2020-03-24 05:05:00,4.2336514495e+10,4.2336514495e+10,4.5405356857e+10,4.5405356857e+10
2020-03-24 05:10:00,3.3280501909e+10,3.3280501909e+10,4.4647687305e+10,4.4647687305e+10
2020-03-24 05:15:00,3.3857054986e+10,3.3857054986e+10,3.8959666003e+10,3.8959666003e+10
2020-03-24 05:20:00,4.6716847537e+10,4.6716847537e+10,3.8051050045e+10,3.8051050045e+10
2020-03-24 05:25:00,4.2294527804e+10,4.2294527804e+10,3.3952236280e+10,3.3952236280e+10
2020-03-24 05:30:00,3.8833779788e+10,3.8833779788e+10,3.2411468235e+10,3.2411468235e+10
2020-03-24 05:35:00,3.8446833825e+10,3.8446833825e+10,4.4454429478e+10,4.4454429478e+10
2020-03-24 05:40:00,4.1211263419e+10,4.1211263419e+10,5.1832408682e+10,5.1832408682e+10
2020-03-24 05:45:00,4.1346012155e+10,4.1346012155e+10,4.1317712939e+10,4.1317712939e+10
2020-03-24 05:50:00,4.3067261475e+10,4.3067261475e+10,4.0267082111e+10,4.0267082111e+10
2020-03-24 05:55:00,4.5875541049e+10,4.5875541049e+10,3.3774166794e+10,3.3774166794e+10
2020-03-24 06:00:00,4.6551832602e+10,4.6551832602e+10,3.9194396269e+10,3.9194396269e+10
2020-03-24 06:05:00,3.8914728885e+10,3.8914728885e+10,3.6958624474e+10,3.6958624474e+10
2020-03-24 06:10:00,4.2660999780e+10,4.2660999780e+10,3.1903575918e+10,3.1903575918e+10
2020-03-24 06:15:00,4.3755519917e+10,4.3755519917e+10,3.2669619146e+10,3.2669619146e+10
2020-03-24 06:20:00,4.2147827451e+10,4.2147827451e+10,4.1254670322e+10,4.1254670322e+10
2020-03-24 06:25:00,5.2043123868e+10,5.2043123868e+10,4.6390001626e+10,4.6390001626e+10
2020-03-24 06:30:00,4.9770994465e+10,4.9770994465e+10,4.4024846633e+10,4.4024846633e+10
2020-03-24 06:35:00,4.8022728678e+10,4.8022728678e+10,4.3110527681e+10,4.3110527681e+10
2020-03-24 06:40:00,4.2973757846e+10,4.2973757846e+10,3.0892289630e+10,3.0892289630e+10
2020-03-24 06:45:00,4.6739780172e+10,4.6739780172e+10,4.8996905011e+10,4.8996905011e+10
2020-03-24 06:50:00,4.8316388501e+10,4.8316388501e+10,4.0188153363e+10,4.0188153363e+10
2020-03-24 06:55:00,5.8401070673e+10,5.8401070673e+10,4.8674329120e+10,4.8674329120e+10
2020-03-24 07:00:00,5.2862490143e+10,5.2862490143e+10,4.5962745572e+10,4.5962745572e+10
2020-03-24 07:05:00,4.9096121165e+10,4.9096121165e+10,4.9462226487e+10,4.9462226487e+10
2020-03-24 07:10:00,5.1641298405e+10,5.1641298405e+10,6.6297269079e+10,6.6297269079e+10
2020-03-24 07:15:00,5.5943231706e+10,5.5943231706e+10,4.3710483899e+10,4.3710483899e+10
2020-03-24 07:20:00,5.3536981064e+10,5.3536981064e+10,4.7573133927e+10,4.7573133927e+10
2020-03-24 07:25:00,4.7330646246e+10,4.7330646246e+10,4.3471452241e+10,4.3471452241e+10
2020-03-24 07:30:00,4.7415309581e+10,4.7415309581e+10,4.7543995536e+10,4.7543995536e+10
2020-03-24 07:35:00,3.9504782551e+10,3.9504782551e+10,3.8262950979e+10,3.8262950979e+10
2020-03-24 07:40:00,5.1913098745e+10,5.1913098745e+10,4.4739437329e+10,4.4739437329e+10
2020-03-24 07:45:00,5.7035443483e+10,5.7035443483e+10,5.5742431456e+10,5.5742431456e+10
2020-03-24 07:50:00,5.5428645641e+10,5.5428645641e+10,5.2046636706e+10,5.2046636706e+10
2020-03-24 07:55:00,5.2539156198e+10,5.2539156198e+10,4.9723747241e+10,4.9723747241e+10
2020-03-24 08:00:00,4.5011440444e+10,4.5011440444e+10,5.9778476677e+10,5.9778476677e+10
2020-03-24 08:05:00,4.4600626333e+10,4.4600626333e+10,6.9659521356e+10,6.9659521356e+10
2020-03-24 08:10:00,4.6240360163e+10,4.6240360163e+10,5.8598079239e+10,5.8598079239e+10
2020-03-24 08:15:00,4.6428703328e+10,4.6428703328e+10,6.8892252629e+10,6.8892252629e+10
2020-03-24 08:20:00,4.9363093549e+10,4.9363093549e+10,5.6016795762e+10,5.6016795762e+10
2020-03-24 08:25:00,5.1276350766e+10,5.1276350766e+10,5.0329079397e+10,5.0329079397e+10
2020-03-24 08:30:00,4.8948243265e+10,4.8948243265e+10,6.1027757850e+10,6.1027757850e+10
2020-03-24 08:35:00,5.2232356075e+10,5.2232356075e+10,5.4980431353e+10,5.4980431353e+10
2020-03-24 08:40:00,5.4541139149e+10,5.4541139149e+10,6.6048248119e+10,6.6048248119e+10
2020-03-24 08:45:00,5.3466430264e+10,5.3466430264e+10,5.9589589640e+10,5.9589589640e+10
2020-03-24 08:50:00,5.7903328702e+10,5.7903328702e+10,6.3018689443e+10,6.3018689443e+10
2020-03-24 08:55:00,5.4745758020e+10,5.4745758020e+10,6.8228704980e+10,6.8228704980e+10
2020-03-24 09:00:00,5.5389799956e+10,5.5389799956e+10,5.8535768486e+10,5.8535768486e+10
2020-03-24 09:05:00,5.0882262812e+10,5.0882262812e+10,7.5666292601e+10,7.5666292601e+10
2020-03-24 09:10:00,5.2618767391e+10,5.2618767391e+10,7.2424654111e+10,7.2424654111e+10
2020-03-24 09:15:00,4.9904580411e+10,4.9904580411e+10,7.1556861314e+10,7.1556861314e+10
2020-03-24 09:20:00,5.0628624334e+10,5.0628624334e+10,7.3741443738e+10,7.3741443738e+10
2020-03-24 09:25:00,5.1562397546e+10,5.1562397546e+10,6.8851657485e+10,6.8851657485e+10
2020-03-24 09:30:00,4.2788658994e+10,4.2788658994e+10,7.1379630369e+10,7.1379630369e+10
2020-03-24 09:35:00,3.9002656748e+10,3.9002656748e+10,7.4860404929e+10,7.4860404929e+10
2020-03-24 09:40:00,3.8662276640e+10,3.8662276640e+10,8.2294366723e+10,8.2294366723e+10
2020-03-24 09:45:00,7.0304307076e+10,7.0304307076e+10,6.3208797049e+10,6.3208797049e+10
2020-03-24 09:50:00,6.2302535857e+10,6.2302535857e+10,5.7752002737e+10,5.7752002737e+10
2020-03-24 09:55:00,4.4201316368e+10,4.4201316368e+10,5.6637986140e+10,5.6637986140e+10
2020-03-24 10:00:00,3.9632077498e+10,3.9632077498e+10,6.0010320433e+10,6.0010320433e+10
2020-03-24 10:05:00,3.8690125697e+10,3.8690125697e+10,6.3929376710e+10,6.3929376710e+10
2020-03-24 10:10:00,3.5663301894e+10,3.5663301894e+10,5.9576937112e+10,5.9576937112e+10
2020-03-24 10:15:00,4.1918991473e+10,4.1918991473e+10,6.0150065533e+10,6.0150065533e+10
2020-03-24 10:20:00,4.1983591244e+10,4.1983591244e+10,5.7894051879e+10,5.7894051879e+10
2020-03-24 10:25:00,3.7906259649e+10,3.7906259649e+10,5.6371677552e+10,5.6371677552e+10
2020-03-24 10:30:00,3.5302728566e+10,3.5302728566e+10,6.6880317495e+10,6.6880317495e+10
2020-03-24 10:35:00,3.3299138008e+10,3.3299138008e+10,6.3458149318e+10,6.3458149318e+10
2020-03-24 10:40:00,3.8280818305e+10,3.8280818305e+10,6.7195563165e+10,6.7195563165e+10
2020-03-24 10:45:00,3.9819210379e+10,3.9819210379e+10,6.3403969006e+10,6.3403969006e+10
2020-03-24 10:50:00,3.8302203999e+10,3.8302203999e+10,6.1319972637e+10,6.1319972637e+10
2020-03-24 10:55:00,3.7771420671e+10,3.7771420671e+10,6.6182162464e+10,6.6182162464e+10
2020-03-24 11:00:00,4.0903259078e+10,4.0903259078e+10,6.7416995687e+10,6.7416995687e+10
2020-03-24 11:05:00,3.6327630087e+10,3.6327630087e+10,7.2894362924e+10,7.2894362924e+10
2020-03-24 11:10:00,5.1159356540e+10,5.1159356540e+10,6.5270602172e+10,6.5270602172e+10
2020-03-24 11:15:00,4.8217030902e+10,4.8217030902e+10,5.1284066472e+10,5.1284066472e+10
2020-03-24 11:20:00,4.6206743602e+10,4.6206743602e+10,5.2907898859e+10,5.2907898859e+10
2020-03-24 11:25:00,4.1025727547e+10,4.1025727547e+10,4.5508614777e+10,4.5508614777e+10
2020-03-24 11:30:00,4.3137189852e+10,4.3137189852e+10,4.7482604710e+10,4.7482604710e+10
2020-03-24 11:35:00,4.0859689338e+10,4.0859689338e+10,5.7754985345e+10,5.7754985345e+10
2020-03-24 11:40:00,4.0548642323e+10,4.0548642323e+10,5.2843074243e+10,5.2843074243e+10
2020-03-24 11:45:00,4.2777401362e+10,4.2777401362e+10,6.5347089832e+10,6.5347089832e+10
2020-03-24 11:50:00,4.3876509639e+10,4.3876509639e+10,5.3141706520e+10,5.3141706520e+10
2020-03-24 11:55:00,3.8475049131e+10,3.8475049131e+10,5.7140231432e+10,5.7140231432e+10
2020-03-24 12:00:00,3.9568351380e+10,3.9568351380e+10,6.8166394207e+10,6.8166394207e+10
2020-03-24 12:05:00,6.0195256119e+10,6.0195256119e+10,6.0725019363e+10,6.0725019363e+10
2020-03-24 12:10:00,4.9860462618e+10,4.9860462618e+10,5.9062400102e+10,5.9062400102e+10
2020-03-24 12:15:00,5.1590392127e+10,5.1590392127e+10,5.6730039234e+10,5.6730039234e+10
2020-03-24 12:20:00,4.1800328704e+10,4.1800328704e+10,6.5664946236e+10,6.5664946236e+10
2020-03-24 12:25:00,3.9974507682e+10,3.9974507682e+10,6.2655895314e+10,6.2655895314e+10
2020-03-24 12:30:00,4.1865072015e+10,4.1865072015e+10,6.1842455757e+10,6.1842455757e+10
2020-03-24 12:35:00,4.3362228818e+10,4.3362228818e+10,5.6051205874e+10,5.6051205874e+10
2020-03-24 12:40:00,5.0098504437e+10,5.0098504437e+10,5.4346545805e+10,5.4346545805e+10
2020-03-24 12:45:00,4.0899540710e+10,4.0899540710e+10,6.0520687386e+10,6.0520687386e+10
2020-03-24 12:50:00,4.4684538945e+10,4.4684538945e+10,5.8385840193e+10,5.8385840193e+10
2020-03-24 12:55:00,3.9800120761e+10,3.9800120761e+10,6.2851918377e+10,6.2851918377e+10
2020-03-24 13:00:00,4.8228574348e+10,4.8228574348e+10,5.7956956146e+10,5.7956956146e+10
2020-03-24 13:05:00,4.7134464326e+10,4.7134464326e+10,4.4818957545e+10,4.4818957545e+10
2020-03-24 13:10:00,5.0537817041e+10,5.0537817041e+10,5.5316570247e+10,5.5316570247e+10
2020-03-24 13:15:00,5.3412573519e+10,5.3412573519e+10,6.0386086013e+10,6.0386086013e+10
2020-03-24 13:20:00,4.3328965036e+10,4.3328965036e+10,6.0717688616e+10,6.0717688616e+10
2020-03-24 13:25:00,4.2866932240e+10,4.2866932240e+10,5.6355676241e+10,5.6355676241e+10
2020-03-24 13:30:00,4.2500458125e+10,4.2500458125e+10,5.9469287585e+10,5.9469287585e+10
2020-03-24 13:35:00,4.8238669886e+10,4.8238669886e+10,5.5932952797e+10,5.5932952797e+10
2020-03-24 13:40:00,5.1263770191e+10,5.1263770191e+10,5.6488937429e+10,5.6488937429e+10
2020-03-24 13:45:00,4.8224420712e+10,4.8224420712e+10,5.8204863762e+10,5.8204863762e+10
2020-03-24 13:50:00,6.1027055472e+10,6.1027055472e+10,5.3473479143e+10,5.3473479143e+10
2020-03-24 13:55:00,5.8348086721e+10,5.8348086721e+10,5.2347977919e+10,5.2347977919e+10
2020-03-24 14:00:00,7.3532332881e+10,7.3532332881e+10,5.6071690959e+10,5.6071690959e+10
2020-03-24 14:05:00,6.6011348728e+10,6.6011348728e+10,8.5739401576e+10,8.5739401576e+10
2020-03-24 14:10:00,6.9822599180e+10,6.9822599180e+10,6.5255075882e+10,6.5255075882e+10
2020-03-24 14:15:00,6.5507128407e+10,6.5507128407e+10,6.1706851942e+10,6.1706851942e+10
2020-03-24 14:20:00,6.3099773517e+10,6.3099773517e+10,5.7317943205e+10,5.7317943205e+10
2020-03-24 14:25:00,6.6073899221e+10,6.6073899221e+10,5.3618459809e+10,5.3618459809e+10
2020-03-24 14:30:00,5.9061612624e+10,5.9061612624e+10,6.0825482429e+10,6.0825482429e+10
2020-03-24 14:35:00,6.0848202027e+10,6.0848202027e+10,5.9136922266e+10,5.9136922266e+10
2020-03-24 14:40:00,6.0280603973e+10,6.0280603973e+10,5.8224545340e+10,5.8224545340e+10
2020-03-24 14:45:00,6.3474341494e+10,6.3474341494e+10,5.3981372880e+10,5.3981372880e+10
2020-03-24 14:50:00,6.2758251537e+10,6.2758251537e+10,7.9742951302e+10,7.9742951302e+10
2020-03-24 14:55:00,5.1545338659e+10,5.1545338659e+10,5.5549652854e+10,5.5549652854e+10
2020-03-24 15:00:00,5.6777978483e+10,5.6777978483e+10,4.8911530208e+10,4.8911530208e+10
2020-03-24 15:05:00,5.0901320817e+10,5.0901320817e+10,5.9354148958e+10,5.9354148958e+10
2020-03-24 15:10:00,5.3612688718e+10,5.3612688718e+10,5.6633407038e+10,5.6633407038e+10
2020-03-24 15:15:00,5.4741007066e+10,5.4741007066e+10,5.0555033541e+10,5.0555033541e+10
2020-03-24 15:20:00,5.5287414471e+10,5.5287414471e+10,5.0131620388e+10,5.0131620388e+10
2020-03-24 15:25:00,5.6705659984e+10,5.6705659984e+10,4.6269844629e+10,4.6269844629e+10
2020-03-24 15:30:00,5.3427588542e+10,5.3427588542e+10,3.9327685909e+10,3.9327685909e+10
2020-03-24 15:35:00,6.0220298869e+10,6.0220298869e+10,6.8256983131e+10,6.8256983131e+10
2020-03-24 15:40:00,5.4105950320e+10,5.4105950320e+10,5.7206629890e+10,5.7206629890e+10
2020-03-24 15:45:00,4.7215043946e+10,4.7215043946e+10,5.1622601129e+10,5.1622601129e+10
2020-03-24 15:50:00,4.8662938961e+10,4.8662938961e+10,6.2305635864e+10,6.2305635864e+10
2020-03-24 15:55:00,4.3083304476e+10,4.3083304476e+10,5.8525403784e+10,5.8525403784e+10
2020-03-24 16:00:00,4.5794467453e+10,4.5794467453e+10,4.1846031317e+10,4.1846031317e+10
2020-03-24 16:05:00,4.1479066384e+10,4.1479066384e+10,4.7903311574e+10,4.7903311574e+10
2020-03-24 16:10:00,4.1996056456e+10,4.1996056456e+10,5.7545213373e+10,5.7545213373e+10
2020-03-24 16:15:00,4.7199167448e+10,4.7199167448e+10,5.6733751063e+10,5.6733751063e+10
2020-03-24 16:20:00,5.4267510225e+10,5.4267510225e+10,6.9737482591e+10,6.9737482591e+10
2020-03-24 16:25:00,4.4709901715e+10,4.4709901715e+10,6.4754788856e+10,6.4754788856e+10
2020-03-24 16:30:00,3.8373677014e+10,3.8373677014e+10,5.8823810453e+10,5.8823810453e+10
2020-03-24 16:35:00,4.5303468491e+10,4.5303468491e+10,5.0038254031e+10,5.0038254031e+10
2020-03-24 16:40:00,4.4980230592e+10,4.4980230592e+10,4.4284389956e+10,4.4284389956e+10
2020-03-24 16:45:00,4.9790700758e+10,4.9790700758e+10,4.9282755963e+10,4.9282755963e+10
2020-03-24 16:50:00,4.3819734119e+10,4.3819734119e+10,4.6082854512e+10,4.6082854512e+10
