DATE,IEUK,IEUK_peak,UKIE,IEUK_peak
2020-03-15 19:45:00,7.2808323258e+08,7.2808323258e+08,3.4959552937e+09,3.4959552937e+09
2020-03-15 19:50:00,6.6936884244e+08,6.6936884244e+08,3.6144103020e+09,3.6144103020e+09
2020-03-15 19:55:00,7.5426582374e+08,7.5426582374e+08,3.4837526941e+09,3.4837526941e+09
2020-03-15 20:00:00,8.0493202121e+08,8.0493202121e+08,3.3659655556e+09,3.3659655556e+09
2020-03-15 20:05:00,8.1783455738e+08,8.1783455738e+08,3.8361618176e+09,3.8361618176e+09
2020-03-15 20:10:00,7.4228261056e+08,7.4228261056e+08,3.4072708039e+09,3.4072708039e+09
2020-03-15 20:15:00,7.2394706818e+08,7.2394706818e+08,3.4345672242e+09,3.4345672242e+09
2020-03-15 20:20:00,7.4809992441e+08,7.4809992441e+08,3.5344946567e+09,3.5344946567e+09
2020-03-15 20:25:00,6.5276432810e+08,6.5276432810e+08,3.4582012075e+09,3.4582012075e+09
2020-03-15 20:30:00,5.8943414958e+08,5.8943414958e+08,3.5247584916e+09,3.5247584916e+09
2020-03-15 20:35:00,6.1085845984e+08,6.1085845984e+08,3.4479456728e+09,3.4479456728e+09
2020-03-15 20:40:00,5.6491931815e+08,5.6491931815e+08,3.5624646827e+09,3.5624646827e+09
2020-03-15 20:45:00,5.7554773329e+08,5.7554773329e+08,3.4753653879e+09,3.4753653879e+09
2020-03-15 20:50:00,5.2152634150e+08,5.2152634150e+08,3.5266611702e+09,3.5266611702e+09
2020-03-15 20:55:00,6.4927595978e+08,6.4927595978e+08,3.5315047566e+09,3.5315047566e+09
2020-03-15 21:00:00,5.0142529678e+08,5.0142529678e+08,3.6418671212e+09,3.6418671212e+09
2020-03-15 21:05:00,5.4539855147e+08,5.4539855147e+08,3.5781694673e+09,3.5781694673e+09
2020-03-15 21:10:00,5.2713912436e+08,5.2713912436e+08,3.6246674234e+09,3.6246674234e+09
2020-03-15 21:15:00,6.1631717303e+08,6.1631717303e+08,3.5206068802e+09,3.5206068802e+09
2020-03-15 21:20:00,5.7987422701e+08,5.7987422701e+08,3.5867000802e+09,3.5867000802e+09
2020-03-15 21:25:00,6.3799958538e+08,6.3799958538e+08,3.5748956829e+09,3.5748956829e+09
2020-03-15 21:30:00,5.1200411414e+08,5.1200411414e+08,3.5662753793e+09,3.5662753793e+09
2020-03-15 21:35:00,4.9790311343e+08,4.9790311343e+08,3.5565743901e+09,3.5565743901e+09
2020-03-15 21:40:00,5.5048293356e+08,5.5048293356e+08,3.5479818737e+09,3.5479818737e+09
2020-03-15 21:45:00,5.8153826824e+08,5.8153826824e+08,3.5106652839e+09,3.5106652839e+09
2020-03-15 21:50:00,5.8272896714e+08,5.8272896714e+08,3.4509567194e+09,3.4509567194e+09
2020-03-15 21:55:00,6.2286571235e+08,6.2286571235e+08,3.5934811318e+09,3.5934811318e+09
2020-03-15 22:00:00,5.9270887379e+08,5.9270887379e+08,3.4977687968e+09,3.4977687968e+09
2020-03-15 22:05:00,5.7768197155e+08,5.7768197155e+08,3.6126938658e+09,3.6126938658e+09
2020-03-15 22:10:00,4.8207934798e+08,4.8207934798e+08,3.4591764703e+09,3.4591764703e+09
2020-03-15 22:15:00,5.7412900648e+08,5.7412900648e+08,3.8099197239e+09,3.8099197239e+09
2020-03-15 22:20:00,6.0264476917e+08,6.0264476917e+08,3.5308334539e+09,3.5308334539e+09
2020-03-15 22:25:00,5.6754271314e+08,5.6754271314e+08,3.4660207514e+09,3.4660207514e+09
2020-03-15 22:30:00,5.7686832333e+08,5.7686832333e+08,3.4747708184e+09,3.4747708184e+09
2020-03-15 22:35:00,5.7437349011e+08,5.7437349011e+08,3.3876145694e+09,3.3876145694e+09
2020-03-15 22:40:00,5.9663136625e+08,5.9663136625e+08,3.4721509911e+09,3.4721509911e+09
2020-03-15 22:45:00,5.9203521141e+08,5.9203521141e+08,3.4366581326e+09,3.4366581326e+09
2020-03-15 22:50:00,6.1324160452e+08,6.1324160452e+08,3.4801615469e+09,3.4801615469e+09
2020-03-15 22:55:00,6.9793050345e+08,6.9793050345e+08,3.4676981404e+09,3.4676981404e+09
2020-03-15 23:00:00,5.6884318708e+08,5.6884318708e+08,3.4237071700e+09,3.4237071700e+09
2020-03-15 23:05:00,7.1002266958e+08,7.1002266958e+08,3.5590366101e+09,3.5590366101e+09
2020-03-15 23:10:00,7.4507346083e+08,7.4507346083e+08,3.4988423684e+09,3.4988423684e+09
2020-03-15 23:15:00,7.3841315180e+08,7.3841315180e+08,3.5556471627e+09,3.5556471627e+09
2020-03-15 23:20:00,7.2768491990e+08,7.2768491990e+08,3.4092743862e+09,3.4092743862e+09
2020-03-15 23:25:00,7.4779773790e+08,7.4779773790e+08,3.4903130459e+09,3.4903130459e+09
2020-03-15 23:30:00,7.5098548653e+08,7.5098548653e+08,3.4476695177e+09,3.4476695177e+09
2020-03-15 23:35:00,8.3985919899e+08,8.3985919899e+08,3.4667836637e+09,3.4667836637e+09
2020-03-15 23:40:00,7.5183021223e+08,7.5183021223e+08,3.4077185429e+09,3.4077185429e+09
2020-03-15 23:45:00,8.8507295275e+08,8.8507295275e+08,3.3687202228e+09,3.3687202228e+09
2020-03-15 23:50:00,7.8970650307e+08,7.8970650307e+08,3.4424907833e+09,3.4424907833e+09
2020-03-15 23:55:00,5.7320802846e+08,5.7320802846e+08,3.3657731211e+09,3.3657731211e+09
2020-03-16 00:00:00,6.1141020019e+08,6.1141020019e+08,3.4075244616e+09,3.4075244616e+09
