DATE,CHFN,CHFN_peak,FNCH,CHFN_peak
2020-03-15 19:25:00,1.4079465905e+10,1.4079465905e+10,5.5362499611e+09,5.5362499611e+09
2020-03-15 19:30:00,9.2364014070e+09,9.2364014070e+09,5.8493430115e+09,5.8493430115e+09
2020-03-15 19:35:00,7.9861487989e+09,7.9861487989e+09,6.0096033423e+09,6.0096033423e+09
2020-03-15 19:40:00,7.2148653961e+09,7.2148653961e+09,6.5933969857e+09,6.5933969857e+09
2020-03-15 19:45:00,8.9650647686e+09,8.9650647686e+09,6.2256901292e+09,6.2256901292e+09
2020-03-15 19:50:00,1.1073189449e+10,1.1073189449e+10,6.8703254874e+09,6.8703254874e+09
2020-03-15 19:55:00,1.1147519906e+10,1.1147519906e+10,5.5948729806e+09,5.5948729806e+09
2020-03-15 20:00:00,9.6044934052e+09,9.6044934052e+09,4.9748891040e+09,4.9748891040e+09
2020-03-15 20:05:00,8.6933732489e+09,8.6933732489e+09,5.7488900747e+09,5.7488900747e+09
2020-03-15 20:10:00,8.9252930043e+09,8.9252930043e+09,6.7323495042e+09,6.7323495042e+09
2020-03-15 20:15:00,9.6891831745e+09,9.6891831745e+09,7.7729336846e+09,7.7729336846e+09
2020-03-15 20:20:00,9.5850573060e+09,9.5850573060e+09,6.2628576300e+09,6.2628576300e+09
2020-03-15 20:25:00,8.3734350275e+09,8.3734350275e+09,8.4610767511e+09,8.4610767511e+09
2020-03-15 20:30:00,7.5102443459e+09,7.5102443459e+09,1.4217445933e+10,1.4217445933e+10
2020-03-15 20:35:00,9.4007733748e+09,9.4007733748e+09,1.0186806646e+10,1.0186806646e+10
2020-03-15 20:40:00,8.8428233736e+09,8.8428233736e+09,1.0498974166e+10,1.0498974166e+10
2020-03-15 20:45:00,1.0605454358e+10,1.0605454358e+10,1.1014215540e+10,1.1014215540e+10
2020-03-15 20:50:00,1.0392874512e+10,1.0392874512e+10,1.1079846439e+10,1.1079846439e+10
2020-03-15 20:55:00,7.9547558166e+09,7.9547558166e+09,1.3912874282e+10,1.3912874282e+10
2020-03-15 21:00:00,9.8890184462e+09,9.8890184462e+09,1.4702669372e+10,1.4702669372e+10
2020-03-15 21:05:00,8.5669273292e+09,8.5669273292e+09,1.5558550286e+10,1.5558550286e+10
2020-03-15 21:10:00,1.0898500912e+10,1.0898500912e+10,1.3296989549e+10,1.3296989549e+10
2020-03-15 21:15:00,9.1290230260e+09,9.1290230260e+09,1.0843446091e+10,1.0843446091e+10
2020-03-15 21:20:00,9.1046872473e+09,9.1046872473e+09,1.1560928423e+10,1.1560928423e+10
2020-03-15 21:25:00,9.9902218954e+09,9.9902218954e+09,1.1636054148e+10,1.1636054148e+10
2020-03-15 21:30:00,1.0214910591e+10,1.0214910591e+10,1.1139770240e+10,1.1139770240e+10
2020-03-15 21:35:00,9.2875251369e+09,9.2875251369e+09,1.0941677654e+10,1.0941677654e+10
2020-03-15 21:40:00,8.9828554903e+09,8.9828554903e+09,1.2283796800e+10,1.2283796800e+10
2020-03-15 21:45:00,1.0717873505e+10,1.0717873505e+10,1.2045877365e+10,1.2045877365e+10
2020-03-15 21:50:00,9.1501876428e+09,9.1501876428e+09,1.1794684475e+10,1.1794684475e+10
2020-03-15 21:55:00,9.0933065986e+09,9.0933065986e+09,1.0771300918e+10,1.0771300918e+10
2020-03-15 22:00:00,9.2177614111e+09,9.2177614111e+09,1.1819260980e+10,1.1819260980e+10
2020-03-15 22:05:00,1.0696679908e+10,1.0696679908e+10,1.0027552026e+10,1.0027552026e+10
2020-03-15 22:10:00,1.0124543953e+10,1.0124543953e+10,9.5002430028e+09,9.5002430028e+09
2020-03-15 22:15:00,9.2869807675e+09,9.2869807675e+09,1.0710716416e+10,1.0710716416e+10
2020-03-15 22:20:00,1.0062785203e+10,1.0062785203e+10,1.0263574697e+10,1.0263574697e+10
2020-03-15 22:25:00,9.8664665025e+09,9.8664665025e+09,1.1292859494e+10,1.1292859494e+10
2020-03-15 22:30:00,9.0509494024e+09,9.0509494024e+09,1.0265073799e+10,1.0265073799e+10
2020-03-15 22:35:00,8.9613998383e+09,8.9613998383e+09,9.7225369157e+09,9.7225369157e+09
2020-03-15 22:40:00,1.0503635988e+10,1.0503635988e+10,1.0250747432e+10,1.0250747432e+10
2020-03-15 22:45:00,1.1454161968e+10,1.1454161968e+10,1.1093148949e+10,1.1093148949e+10
2020-03-15 22:50:00,9.1516083344e+09,9.1516083344e+09,1.2177116279e+10,1.2177116279e+10
2020-03-15 22:55:00,9.0934120177e+09,9.0934120177e+09,1.2288439425e+10,1.2288439425e+10
2020-03-15 23:00:00,9.4597366793e+09,9.4597366793e+09,1.2093240438e+10,1.2093240438e+10
2020-03-15 23:05:00,8.8199623184e+09,8.8199623184e+09,1.3656804552e+10,1.3656804552e+10
2020-03-15 23:10:00,1.0533540892e+10,1.0533540892e+10,1.2817918619e+10,1.2817918619e+10
2020-03-15 23:15:00,7.9434423409e+09,7.9434423409e+09,1.4204990811e+10,1.4204990811e+10
2020-03-15 23:20:00,6.7320094534e+09,6.7320094534e+09,1.7897198121e+10,1.7897198121e+10
2020-03-15 23:25:00,6.9347763826e+09,6.9347763826e+09,1.5134492422e+10,1.5134492422e+10
2020-03-15 23:30:00,9.2304135716e+09,9.2304135716e+09,1.5314612182e+10,1.5314612182e+10
2020-03-15 23:35:00,8.2206559496e+09,8.2206559496e+09,1.6053053914e+10,1.6053053914e+10
2020-03-15 23:40:00,7.8994281853e+09,7.8994281853e+09,1.8398429600e+10,1.8398429600e+10
2020-03-15 23:45:00,8.8415671529e+09,8.8415671529e+09,1.5667947872e+10,1.5667947872e+10
2020-03-15 23:50:00,8.7787302779e+09,8.7787302779e+09,1.5339893052e+10,1.5339893052e+10
2020-03-15 23:55:00,9.3710283674e+09,9.3710283674e+09,1.2328130320e+10,1.2328130320e+10
2020-03-16 00:00:00,6.9281673459e+09,6.9281673459e+09,1.4519737363e+10,1.4519737363e+10
2020-03-16 22:05:00,1.0074495719e+10,1.0074495719e+10,2.0598744755e+10,2.0598744755e+10
2020-03-16 22:10:00,1.0726832615e+10,1.0726832615e+10,1.9755040963e+10,1.9755040963e+10
2020-03-16 22:15:00,1.1070357400e+10,1.1070357400e+10,1.9938782559e+10,1.9938782559e+10
2020-03-16 22:20:00,1.1053781288e+10,1.1053781288e+10,1.9725950012e+10,1.9725950012e+10
2020-03-16 22:25:00,1.1559849118e+10,1.1559849118e+10,2.0153123462e+10,2.0153123462e+10
2020-03-16 22:30:00,1.1536970840e+10,1.1536970840e+10,1.8951611133e+10,1.8951611133e+10
2020-03-16 22:35:00,1.0369227478e+10,1.0369227478e+10,2.1195704097e+10,2.1195704097e+10
2020-03-16 22:40:00,1.0401950508e+10,1.0401950508e+10,2.1834638404e+10,2.1834638404e+10
2020-03-16 22:45:00,1.2829975810e+10,1.2829975810e+10,1.8046409984e+10,1.8046409984e+10
2020-03-16 22:50:00,1.1625802243e+10,1.1625802243e+10,1.9808306268e+10,1.9808306268e+10
2020-03-16 22:55:00,1.0384283164e+10,1.0384283164e+10,2.0291213755e+10,2.0291213755e+10
2020-03-16 23:00:00,9.6403206309e+09,9.6403206309e+09,2.1980138169e+10,2.1980138169e+10
2020-03-16 23:05:00,1.0898761190e+10,1.0898761190e+10,2.0920712753e+10,2.0920712753e+10
2020-03-16 23:10:00,9.8512907033e+09,9.8512907033e+09,2.0634541518e+10,2.0634541518e+10
2020-03-16 23:15:00,8.9834986706e+09,8.9834986706e+09,2.6426940985e+10,2.6426940985e+10
2020-03-16 23:20:00,8.6454270097e+09,8.6454270097e+09,2.7658818199e+10,2.7658818199e+10
2020-03-16 23:25:00,8.1319688682e+09,8.1319688682e+09,2.7973925392e+10,2.7973925392e+10
2020-03-16 23:30:00,7.3958200022e+09,7.3958200022e+09,2.7414258574e+10,2.7414258574e+10
2020-03-16 23:35:00,7.8972217478e+09,7.8972217478e+09,2.9646770330e+10,2.9646770330e+10
2020-03-16 23:40:00,6.9843431822e+09,6.9843431822e+09,2.8932002608e+10,2.8932002608e+10
2020-03-16 23:45:00,7.1738876877e+09,7.1738876877e+09,2.7237781421e+10,2.7237781421e+10
2020-03-16 23:50:00,7.0860870967e+09,7.0860870967e+09,2.7802271914e+10,2.7802271914e+10
2020-03-16 23:55:00,8.7650340191e+09,8.7650340191e+09,2.7641503886e+10,2.7641503886e+10
2020-03-17 00:00:00,8.9198669627e+09,8.9198669627e+09,2.5268993222e+10,2.5268993222e+10
2020-03-17 00:05:00,6.8958066359e+09,6.8958066359e+09,2.5383756981e+10,2.5383756981e+10
2020-03-17 00:10:00,6.6629123788e+09,6.6629123788e+09,2.3902800815e+10,2.3902800815e+10
2020-03-17 00:15:00,9.0365744984e+09,9.0365744984e+09,2.5431091200e+10,2.5431091200e+10
2020-03-17 00:20:00,1.0067143079e+10,1.0067143079e+10,2.3083695086e+10,2.3083695086e+10
2020-03-17 00:25:00,8.7923850410e+09,8.7923850410e+09,2.0135133717e+10,2.0135133717e+10
2020-03-17 00:30:00,8.0643375956e+09,8.0643375956e+09,2.4428358841e+10,2.4428358841e+10
2020-03-17 00:35:00,7.6854388467e+09,7.6854388467e+09,2.2581646045e+10,2.2581646045e+10
2020-03-17 00:40:00,7.4437926437e+09,7.4437926437e+09,2.3722424456e+10,2.3722424456e+10
2020-03-17 00:45:00,6.1235631735e+09,6.1235631735e+09,2.3728920881e+10,2.3728920881e+10
2020-03-17 00:50:00,6.6301717660e+09,6.6301717660e+09,2.5255939771e+10,2.5255939771e+10
2020-03-17 00:55:00,5.3644968362e+09,5.3644968362e+09,2.3543058765e+10,2.3543058765e+10
2020-03-17 01:00:00,5.0635039596e+09,5.0635039596e+09,2.2547982404e+10,2.2547982404e+10
2020-03-17 01:05:00,4.8248240578e+09,4.8248240578e+09,2.2853068017e+10,2.2853068017e+10
2020-03-17 01:10:00,4.2735704133e+09,4.2735704133e+09,2.5726098987e+10,2.5726098987e+10
2020-03-17 01:15:00,6.1158997223e+09,6.1158997223e+09,2.0716665594e+10,2.0716665594e+10
2020-03-17 01:20:00,5.9305950699e+09,5.9305950699e+09,2.1697820137e+10,2.1697820137e+10
2020-03-17 01:25:00,5.4038820495e+09,5.4038820495e+09,1.9088031686e+10,1.9088031686e+10
2020-03-17 01:30:00,4.8945072290e+09,4.8945072290e+09,1.5089559099e+10,1.5089559099e+10
2020-03-17 01:35:00,5.9341020364e+09,5.9341020364e+09,1.3486134802e+10,1.3486134802e+10
2020-03-17 01:40:00,1.0290646954e+10,1.0290646954e+10,1.4911412664e+10,1.4911412664e+10
2020-03-17 01:45:00,9.7140518555e+09,9.7140518555e+09,1.4940242969e+10,1.4940242969e+10
2020-03-17 01:50:00,1.0015331994e+10,1.0015331994e+10,1.5413575480e+10,1.5413575480e+10
2020-03-17 01:55:00,1.0324557088e+10,1.0324557088e+10,1.6739200255e+10,1.6739200255e+10
2020-03-17 02:00:00,9.0055964682e+09,9.0055964682e+09,1.6588796607e+10,1.6588796607e+10
2020-03-17 02:05:00,9.7751274991e+09,9.7751274991e+09,1.9236013201e+10,1.9236013201e+10
2020-03-17 02:10:00,9.4781884570e+09,9.4781884570e+09,2.0293500005e+10,2.0293500005e+10
2020-03-17 02:15:00,8.4811045965e+09,8.4811045965e+09,1.7400420612e+10,1.7400420612e+10
2020-03-17 02:20:00,6.9007379824e+09,6.9007379824e+09,1.5663154165e+10,1.5663154165e+10
2020-03-17 02:25:00,7.4883805058e+09,7.4883805058e+09,1.8864091448e+10,1.8864091448e+10
2020-03-17 02:30:00,7.5142585841e+09,7.5142585841e+09,1.6630498704e+10,1.6630498704e+10
2020-03-17 02:35:00,7.6257938718e+09,7.6257938718e+09,2.0502355145e+10,2.0502355145e+10
2020-03-17 02:40:00,7.6726463881e+09,7.6726463881e+09,2.0013329132e+10,2.0013329132e+10
2020-03-17 02:45:00,8.0884618649e+09,8.0884618649e+09,2.2544267402e+10,2.2544267402e+10
2020-03-17 02:50:00,7.7671099518e+09,7.7671099518e+09,2.0901784478e+10,2.0901784478e+10
2020-03-17 02:55:00,7.8316797869e+09,7.8316797869e+09,2.2626922558e+10,2.2626922558e+10
2020-03-17 03:00:00,7.3570097092e+09,7.3570097092e+09,2.3608618057e+10,2.3608618057e+10
2020-03-17 03:05:00,7.8715122142e+09,7.8715122142e+09,2.0723514003e+10,2.0723514003e+10
2020-03-17 03:10:00,7.4469157598e+09,7.4469157598e+09,2.2388577115e+10,2.2388577115e+10
2020-03-17 03:15:00,7.8472797057e+09,7.8472797057e+09,2.2364003912e+10,2.2364003912e+10
2020-03-17 03:20:00,8.7214635802e+09,8.7214635802e+09,2.0427352074e+10,2.0427352074e+10
2020-03-17 03:25:00,7.8517715717e+09,7.8517715717e+09,1.8948978214e+10,1.8948978214e+10
2020-03-17 03:30:00,8.6134883878e+09,8.6134883878e+09,1.7796631934e+10,1.7796631934e+10
2020-03-17 03:35:00,8.0033237494e+09,8.0033237494e+09,1.6993180194e+10,1.6993180194e+10
2020-03-17 03:40:00,8.0446802965e+09,8.0446802965e+09,1.6925487086e+10,1.6925487086e+10
2020-03-17 03:45:00,6.8371814385e+09,6.8371814385e+09,1.5348356135e+10,1.5348356135e+10
2020-03-17 03:50:00,7.1650772887e+09,7.1650772887e+09,1.8780219739e+10,1.8780219739e+10
2020-03-17 03:55:00,7.4995997123e+09,7.4995997123e+09,1.8742436586e+10,1.8742436586e+10
2020-03-17 04:00:00,8.2989339746e+09,8.2989339746e+09,1.8168853916e+10,1.8168853916e+10
2020-03-17 04:05:00,7.3855755658e+09,7.3855755658e+09,1.7325322674e+10,1.7325322674e+10
2020-03-17 04:10:00,9.5568684272e+09,9.5568684272e+09,1.8569133084e+10,1.8569133084e+10
2020-03-17 04:15:00,7.6683043768e+09,7.6683043768e+09,1.8120716129e+10,1.8120716129e+10
2020-03-17 04:20:00,6.7738035271e+09,6.7738035271e+09,1.6555260217e+10,1.6555260217e+10
2020-03-17 04:25:00,7.7117797362e+09,7.7117797362e+09,1.7642965031e+10,1.7642965031e+10
2020-03-17 04:30:00,8.6774172824e+09,8.6774172824e+09,1.6955719168e+10,1.6955719168e+10
2020-03-17 04:35:00,9.0394231861e+09,9.0394231861e+09,1.6947152326e+10,1.6947152326e+10
2020-03-17 04:40:00,9.8199394081e+09,9.8199394081e+09,1.7140605450e+10,1.7140605450e+10
2020-03-17 04:45:00,9.0251334350e+09,9.0251334350e+09,1.4991283653e+10,1.4991283653e+10
2020-03-17 04:50:00,9.6843374519e+09,9.6843374519e+09,1.6805069186e+10,1.6805069186e+10
2020-03-17 04:55:00,8.9792739829e+09,8.9792739829e+09,1.6254655466e+10,1.6254655466e+10
2020-03-17 05:00:00,1.0480548755e+10,1.0480548755e+10,1.6865932200e+10,1.6865932200e+10
2020-03-17 05:05:00,8.4873401966e+09,8.4873401966e+09,1.6421178726e+10,1.6421178726e+10
2020-03-17 05:10:00,7.7488919730e+09,7.7488919730e+09,1.7661041143e+10,1.7661041143e+10
2020-03-17 05:15:00,7.6932460820e+09,7.6932460820e+09,1.7232932055e+10,1.7232932055e+10
2020-03-17 05:20:00,8.5858293593e+09,8.5858293593e+09,1.6854410298e+10,1.6854410298e+10
2020-03-17 05:25:00,8.4988852313e+09,8.4988852313e+09,1.6635277850e+10,1.6635277850e+10
2020-03-17 05:30:00,8.9490328324e+09,8.9490328324e+09,1.6158845806e+10,1.6158845806e+10
2020-03-17 05:35:00,9.6893208233e+09,9.6893208233e+09,1.5664503934e+10,1.5664503934e+10
2020-03-17 05:40:00,9.6972343003e+09,9.6972343003e+09,1.5519147498e+10,1.5519147498e+10
2020-03-17 05:45:00,9.6909315053e+09,9.6909315053e+09,1.6722970454e+10,1.6722970454e+10
2020-03-17 05:50:00,7.8494275778e+09,7.8494275778e+09,1.8340333821e+10,1.8340333821e+10
2020-03-17 05:55:00,9.1905236551e+09,9.1905236551e+09,1.8030134076e+10,1.8030134076e+10
2020-03-17 06:00:00,9.6517155045e+09,9.6517155045e+09,1.5999659884e+10,1.5999659884e+10
2020-03-17 06:05:00,8.1651945027e+09,8.1651945027e+09,1.6968148785e+10,1.6968148785e+10
2020-03-17 06:10:00,8.2729085528e+09,8.2729085528e+09,1.4427880728e+10,1.4427880728e+10
2020-03-17 06:15:00,7.8345085570e+09,7.8345085570e+09,1.4784195948e+10,1.4784195948e+10
2020-03-17 06:20:00,8.3218808292e+09,8.3218808292e+09,1.6745779962e+10,1.6745779962e+10
2020-03-17 06:25:00,9.8959011836e+09,9.8959011836e+09,1.5750005265e+10,1.5750005265e+10
2020-03-17 06:30:00,1.0080000422e+10,1.0080000422e+10,1.4921625314e+10,1.4921625314e+10
2020-03-17 06:35:00,1.0733131290e+10,1.0733131290e+10,1.7750391763e+10,1.7750391763e+10
2020-03-17 06:40:00,1.0480203826e+10,1.0480203826e+10,1.6466448679e+10,1.6466448679e+10
2020-03-17 06:45:00,1.0388458265e+10,1.0388458265e+10,1.6445631551e+10,1.6445631551e+10
2020-03-17 06:50:00,1.2819154611e+10,1.2819154611e+10,1.3912475280e+10,1.3912475280e+10
2020-03-17 06:55:00,1.1834098218e+10,1.1834098218e+10,1.5174082890e+10,1.5174082890e+10
2020-03-17 07:00:00,9.8801726981e+09,9.8801726981e+09,1.7384899264e+10,1.7384899264e+10
2020-03-17 07:05:00,1.0770227656e+10,1.0770227656e+10,1.5605083886e+10,1.5605083886e+10
2020-03-17 07:10:00,1.1573350245e+10,1.1573350245e+10,1.6914895748e+10,1.6914895748e+10
2020-03-17 07:15:00,1.1567353562e+10,1.1567353562e+10,1.5737213484e+10,1.5737213484e+10
2020-03-17 07:20:00,1.0293808568e+10,1.0293808568e+10,1.8090227570e+10,1.8090227570e+10
2020-03-17 07:25:00,1.0612737802e+10,1.0612737802e+10,1.8138100830e+10,1.8138100830e+10
2020-03-17 07:30:00,1.0110884633e+10,1.0110884633e+10,1.4676951897e+10,1.4676951897e+10
2020-03-17 07:35:00,1.0312148672e+10,1.0312148672e+10,1.4004317378e+10,1.4004317378e+10
2020-03-17 07:40:00,1.1361376106e+10,1.1361376106e+10,1.3439241001e+10,1.3439241001e+10
2020-03-17 07:45:00,1.0604412459e+10,1.0604412459e+10,1.3693281214e+10,1.3693281214e+10
2020-03-17 07:50:00,1.0200266727e+10,1.0200266727e+10,1.3210291855e+10,1.3210291855e+10
2020-03-17 07:55:00,9.9830567560e+09,9.9830567560e+09,1.6186284851e+10,1.6186284851e+10
2020-03-17 08:00:00,1.0993283318e+10,1.0993283318e+10,1.5883753768e+10,1.5883753768e+10
2020-03-17 08:05:00,9.9326843229e+09,9.9326843229e+09,1.6276709715e+10,1.6276709715e+10
2020-03-17 08:10:00,9.8371090381e+09,9.8371090381e+09,1.4745299619e+10,1.4745299619e+10
2020-03-17 08:15:00,1.1725669326e+10,1.1725669326e+10,1.4677205476e+10,1.4677205476e+10
2020-03-17 08:20:00,1.2387149372e+10,1.2387149372e+10,1.3985221941e+10,1.3985221941e+10
2020-03-17 08:25:00,1.2717447762e+10,1.2717447762e+10,1.3246075127e+10,1.3246075127e+10
2020-03-17 08:30:00,1.2216728851e+10,1.2216728851e+10,1.6838622981e+10,1.6838622981e+10
2020-03-17 08:35:00,1.3346300704e+10,1.3346300704e+10,1.6830041158e+10,1.6830041158e+10
2020-03-17 08:40:00,1.3214956161e+10,1.3214956161e+10,1.4782281233e+10,1.4782281233e+10
2020-03-17 08:45:00,1.4029802867e+10,1.4029802867e+10,1.2088727097e+10,1.2088727097e+10
2020-03-17 08:50:00,1.3858371139e+10,1.3858371139e+10,1.2122821060e+10,1.2122821060e+10
2020-03-17 08:55:00,1.1704168632e+10,1.1704168632e+10,1.4245876838e+10,1.4245876838e+10
2020-03-17 09:00:00,1.1279551831e+10,1.1279551831e+10,1.3353704648e+10,1.3353704648e+10
2020-03-17 09:05:00,1.1250761625e+10,1.1250761625e+10,1.6693690819e+10,1.6693690819e+10
2020-03-17 09:10:00,1.0699606149e+10,1.0699606149e+10,1.6396487280e+10,1.6396487280e+10
2020-03-17 09:15:00,1.2758844216e+10,1.2758844216e+10,1.2730208943e+10,1.2730208943e+10
2020-03-17 09:20:00,1.4509484497e+10,1.4509484497e+10,1.1501174343e+10,1.1501174343e+10
2020-03-17 09:25:00,1.5409271429e+10,1.5409271429e+10,1.3635179222e+10,1.3635179222e+10
2020-03-17 09:30:00,1.6036389920e+10,1.6036389920e+10,1.2208042597e+10,1.2208042597e+10
2020-03-17 09:35:00,1.3307140226e+10,1.3307140226e+10,1.2059422928e+10,1.2059422928e+10
2020-03-17 09:40:00,1.1348853848e+10,1.1348853848e+10,1.1309091944e+10,1.1309091944e+10
2020-03-17 09:45:00,1.2303114972e+10,1.2303114972e+10,1.3610691271e+10,1.3610691271e+10
2020-03-17 09:50:00,1.4349739031e+10,1.4349739031e+10,1.2441811740e+10,1.2441811740e+10
2020-03-17 09:55:00,1.3071483273e+10,1.3071483273e+10,1.4244950035e+10,1.4244950035e+10
2020-03-17 10:00:00,1.2984742519e+10,1.2984742519e+10,1.3120234725e+10,1.3120234725e+10
2020-03-17 10:05:00,1.2173554156e+10,1.2173554156e+10,1.1927350090e+10,1.1927350090e+10
2020-03-17 10:10:00,1.2554600477e+10,1.2554600477e+10,1.1879583562e+10,1.1879583562e+10
2020-03-17 10:15:00,1.3063047584e+10,1.3063047584e+10,1.1479448310e+10,1.1479448310e+10
2020-03-17 10:20:00,1.1064338091e+10,1.1064338091e+10,1.1994205696e+10,1.1994205696e+10
2020-03-17 10:25:00,1.1203992666e+10,1.1203992666e+10,1.0255196649e+10,1.0255196649e+10
2020-03-17 10:30:00,1.0633099734e+10,1.0633099734e+10,1.0185676498e+10,1.0185676498e+10
2020-03-17 10:35:00,1.1458947246e+10,1.1458947246e+10,1.2750083587e+10,1.2750083587e+10
2020-03-17 10:40:00,1.3197417606e+10,1.3197417606e+10,1.0613306321e+10,1.0613306321e+10
2020-03-17 10:45:00,1.3357298332e+10,1.3357298332e+10,1.1133290630e+10,1.1133290630e+10
2020-03-17 10:50:00,1.5988356469e+10,1.5988356469e+10,1.0441926964e+10,1.0441926964e+10
2020-03-17 10:55:00,1.3629652061e+10,1.3629652061e+10,9.8000311592e+09,9.8000311592e+09
2020-03-17 11:00:00,1.0783293730e+10,1.0783293730e+10,1.2129217769e+10,1.2129217769e+10
2020-03-17 11:05:00,9.9700268799e+09,9.9700268799e+09,1.0953826880e+10,1.0953826880e+10
2020-03-17 11:10:00,9.2972599721e+09,9.2972599721e+09,1.4309464559e+10,1.4309464559e+10
2020-03-17 11:15:00,9.6547694630e+09,9.6547694630e+09,1.0888807817e+10,1.0888807817e+10
2020-03-17 11:20:00,9.9056000053e+09,9.9056000053e+09,1.2199595664e+10,1.2199595664e+10
2020-03-17 11:25:00,1.2916143576e+10,1.2916143576e+10,1.0801802854e+10,1.0801802854e+10
2020-03-17 11:30:00,1.3804692238e+10,1.3804692238e+10,9.1594304028e+09,9.1594304028e+09
2020-03-17 11:35:00,1.3337797186e+10,1.3337797186e+10,1.0586356425e+10,1.0586356425e+10
2020-03-17 11:40:00,1.4922637347e+10,1.4922637347e+10,9.5174022003e+09,9.5174022003e+09
2020-03-17 11:45:00,1.6074310060e+10,1.6074310060e+10,8.6592283311e+09,8.6592283311e+09
2020-03-17 11:50:00,1.5013780625e+10,1.5013780625e+10,1.0673909737e+10,1.0673909737e+10
2020-03-17 11:55:00,1.3452624263e+10,1.3452624263e+10,9.8987439182e+09,9.8987439182e+09
2020-03-17 12:00:00,1.3523618861e+10,1.3523618861e+10,9.5111727620e+09,9.5111727620e+09
2020-03-17 12:05:00,1.2774319977e+10,1.2774319977e+10,9.9398047351e+09,9.9398047351e+09
2020-03-17 12:10:00,1.3666954714e+10,1.3666954714e+10,1.0126707619e+10,1.0126707619e+10
2020-03-17 12:15:00,1.2212949561e+10,1.2212949561e+10,1.2325404801e+10,1.2325404801e+10
2020-03-17 12:20:00,1.2190190981e+10,1.2190190981e+10,1.1366928344e+10,1.1366928344e+10
2020-03-17 12:25:00,9.6477961801e+09,9.6477961801e+09,1.0891386704e+10,1.0891386704e+10
2020-03-17 12:30:00,1.0695214268e+10,1.0695214268e+10,1.2214675123e+10,1.2214675123e+10
2020-03-17 12:35:00,1.1699137415e+10,1.1699137415e+10,1.5456277571e+10,1.5456277571e+10
2020-03-17 12:40:00,1.1700867638e+10,1.1700867638e+10,1.4991805908e+10,1.4991805908e+10
2020-03-17 12:45:00,1.0307268599e+10,1.0307268599e+10,1.7889194721e+10,1.7889194721e+10
2020-03-17 12:50:00,1.0075720903e+10,1.0075720903e+10,2.0320914832e+10,2.0320914832e+10
2020-03-17 12:55:00,9.0639737727e+09,9.0639737727e+09,2.0622218090e+10,2.0622218090e+10
2020-03-17 13:00:00,1.0500829948e+10,1.0500829948e+10,1.7911890258e+10,1.7911890258e+10
2020-03-17 13:05:00,9.6483846176e+09,9.6483846176e+09,1.5816022460e+10,1.5816022460e+10
2020-03-17 13:10:00,9.6237622964e+09,9.6237622964e+09,1.2083860404e+10,1.2083860404e+10
2020-03-17 13:15:00,9.8938682807e+09,9.8938682807e+09,1.2619181357e+10,1.2619181357e+10
2020-03-17 13:20:00,1.0581468799e+10,1.0581468799e+10,1.3631954391e+10,1.3631954391e+10
2020-03-17 13:25:00,8.6318380909e+09,8.6318380909e+09,1.5733153437e+10,1.5733153437e+10
2020-03-17 13:30:00,9.0603058968e+09,9.0603058968e+09,1.5645485005e+10,1.5645485005e+10
2020-03-17 13:35:00,9.1468809702e+09,9.1468809702e+09,1.6679213792e+10,1.6679213792e+10
2020-03-17 13:40:00,8.9977095698e+09,8.9977095698e+09,1.5193404754e+10,1.5193404754e+10
2020-03-17 13:45:00,8.2230876544e+09,8.2230876544e+09,1.5196442098e+10,1.5196442098e+10
2020-03-17 13:50:00,8.5174384813e+09,8.5174384813e+09,1.4895146957e+10,1.4895146957e+10
2020-03-17 13:55:00,8.9749686629e+09,8.9749686629e+09,1.4885427512e+10,1.4885427512e+10
2020-03-17 14:00:00,8.5679625213e+09,8.5679625213e+09,1.5160879113e+10,1.5160879113e+10
2020-03-17 14:05:00,8.5873634364e+09,8.5873634364e+09,1.6202114636e+10,1.6202114636e+10
2020-03-17 14:10:00,8.3031601352e+09,8.3031601352e+09,1.7051590711e+10,1.7051590711e+10
2020-03-17 14:15:00,8.4308764751e+09,8.4308764751e+09,1.7632368596e+10,1.7632368596e+10
2020-03-17 14:20:00,9.5714048127e+09,9.5714048127e+09,1.6030200466e+10,1.6030200466e+10
2020-03-17 14:25:00,8.0440434934e+09,8.0440434934e+09,1.4580894591e+10,1.4580894591e+10
2020-03-17 14:30:00,7.8610544007e+09,7.8610544007e+09,1.6097961521e+10,1.6097961521e+10
2020-03-17 14:35:00,7.8763835476e+09,7.8763835476e+09,1.7009592672e+10,1.7009592672e+10
2020-03-17 14:40:00,6.4513666124e+09,6.4513666124e+09,1.6801678890e+10,1.6801678890e+10
2020-03-17 14:45:00,7.0315263667e+09,7.0315263667e+09,1.7317109992e+10,1.7317109992e+10
2020-03-17 14:50:00,6.7647117823e+09,6.7647117823e+09,1.5247356035e+10,1.5247356035e+10
2020-03-17 14:55:00,7.3632406931e+09,7.3632406931e+09,1.4404324615e+10,1.4404324615e+10
2020-03-17 15:00:00,8.0916370591e+09,8.0916370591e+09,8.4197625103e+09,8.4197625103e+09
2020-03-17 15:05:00,9.1225898304e+09,9.1225898304e+09,7.1687511838e+09,7.1687511838e+09
2020-03-17 15:10:00,7.6350160152e+09,7.6350160152e+09,8.3885494098e+09,8.3885494098e+09
2020-03-17 15:15:00,1.0248571971e+10,1.0248571971e+10,9.9524585878e+09,9.9524585878e+09
