DATE,BGAT,BGAT_peak,ATBG,ATBG_peak
2020-03-22 19:50:00,7.0880595651e+09,7.0880595651e+09,2.7154258004e+09,2.7154258004e+09
2020-03-22 19:55:00,7.7787151140e+09,7.7787151140e+09,2.5006530218e+09,2.5006530218e+09
2020-03-22 20:00:00,8.1736520489e+09,8.1736520489e+09,2.5507328320e+09,2.5507328320e+09
2020-03-22 20:05:00,8.6372369369e+09,8.6372369369e+09,2.5287203266e+09,2.5287203266e+09
2020-03-22 20:10:00,1.2046886735e+10,1.2046886735e+10,2.0969518134e+09,2.0969518134e+09
2020-03-22 20:15:00,1.0032391179e+10,1.0032391179e+10,1.6692005535e+09,1.6692005535e+09
2020-03-22 20:20:00,7.7459807141e+09,7.7459807141e+09,1.6148540947e+09,1.6148540947e+09
2020-03-22 20:25:00,7.7824839710e+09,7.7824839710e+09,2.3179776952e+09,2.3179776952e+09
2020-03-22 20:30:00,8.5206821528e+09,8.5206821528e+09,2.2025824575e+09,2.2025824575e+09
2020-03-22 20:35:00,8.4624107462e+09,8.4624107462e+09,1.8892278438e+09,1.8892278438e+09
2020-03-22 20:40:00,7.4002530363e+09,7.4002530363e+09,2.1582026932e+09,2.1582026932e+09
2020-03-22 20:45:00,1.0208316946e+10,1.0208316946e+10,1.3544675149e+09,1.3544675149e+09
2020-03-22 20:50:00,1.1664629534e+10,1.1664629534e+10,1.8786220149e+09,1.8786220149e+09
2020-03-22 20:55:00,1.1454286994e+10,1.1454286994e+10,1.4842840760e+09,1.4842840760e+09
2020-03-22 21:00:00,1.1076656524e+10,1.1076656524e+10,1.5249781277e+09,1.5249781277e+09
2020-03-22 21:05:00,1.1210088711e+10,1.1210088711e+10,1.3259325956e+09,1.3259325956e+09
2020-03-22 21:10:00,1.0013907987e+10,1.0013907987e+10,2.4603044429e+09,2.4603044429e+09
2020-03-22 21:15:00,1.1006217054e+10,1.1006217054e+10,2.3177405485e+09,2.3177405485e+09
2020-03-22 21:20:00,1.0254862730e+10,1.0254862730e+10,2.3478681269e+09,2.3478681269e+09
2020-03-22 21:25:00,9.3447307495e+09,9.3447307495e+09,2.5445975535e+09,2.5445975535e+09
2020-03-22 21:30:00,9.2949603131e+09,9.2949603131e+09,3.0436835712e+09,3.0436835712e+09
2020-03-22 21:35:00,6.4519640239e+09,6.4519640239e+09,2.9178878209e+09,2.9178878209e+09
2020-03-22 21:40:00,6.2130570237e+09,6.2130570237e+09,2.7045498338e+09,2.7045498338e+09
2020-03-22 21:45:00,8.1241734160e+09,8.1241734160e+09,2.6416602786e+09,2.6416602786e+09
2020-03-22 21:50:00,5.3941242264e+09,5.3941242264e+09,2.6498139631e+09,2.6498139631e+09
2020-03-22 21:55:00,8.8442462673e+09,8.8442462673e+09,2.5141304610e+09,2.5141304610e+09
2020-03-22 22:00:00,1.0410816685e+10,1.0410816685e+10,2.3215052978e+09,2.3215052978e+09
2020-03-22 22:05:00,9.0424951933e+09,9.0424951933e+09,2.3112002511e+09,2.3112002511e+09
2020-03-22 22:10:00,8.9931398405e+09,8.9931398405e+09,2.2857659936e+09,2.2857659936e+09
2020-03-22 22:15:00,7.5477828576e+09,7.5477828576e+09,3.0773637429e+09,3.0773637429e+09
2020-03-22 22:20:00,8.9999459396e+09,8.9999459396e+09,2.6053531677e+09,2.6053531677e+09
2020-03-22 22:25:00,8.7292060724e+09,8.7292060724e+09,2.8658645980e+09,2.8658645980e+09
2020-03-22 22:30:00,7.0224889202e+09,7.0224889202e+09,3.9838920200e+09,3.9838920200e+09
2020-03-22 22:35:00,6.7703434547e+09,6.7703434547e+09,4.4587577861e+09,4.4587577861e+09
2020-03-22 22:40:00,7.0680538022e+09,7.0680538022e+09,3.7034055844e+09,3.7034055844e+09
2020-03-22 22:45:00,7.1713933468e+09,7.1713933468e+09,4.2224053991e+09,4.2224053991e+09
2020-03-22 22:50:00,7.2351689765e+09,7.2351689765e+09,4.7324635099e+09,4.7324635099e+09
2020-03-22 22:55:00,4.9633914255e+09,4.9633914255e+09,3.4287996357e+09,3.4287996357e+09
2020-03-22 23:00:00,9.9280285336e+09,9.9280285336e+09,2.4724984804e+09,2.4724984804e+09
2020-03-22 23:05:00,1.1179825157e+10,1.1179825157e+10,2.2588898304e+09,2.2588898304e+09
2020-03-22 23:10:00,1.1372442536e+10,1.1372442536e+10,2.1269782916e+09,2.1269782916e+09
2020-03-22 23:15:00,9.0899040605e+09,9.0899040605e+09,2.4478529735e+09,2.4478529735e+09
2020-03-22 23:20:00,1.0237744205e+10,1.0237744205e+10,2.3834519905e+09,2.3834519905e+09
2020-03-22 23:25:00,8.9360155595e+09,8.9360155595e+09,2.1173818134e+09,2.1173818134e+09
2020-03-22 23:30:00,1.0353454753e+10,1.0353454753e+10,2.2813272595e+09,2.2813272595e+09
2020-03-22 23:35:00,9.4746993009e+09,9.4746993009e+09,2.4073032106e+09,2.4073032106e+09
2020-03-22 23:40:00,1.0000153334e+10,1.0000153334e+10,2.7678835073e+09,2.7678835073e+09
2020-03-22 23:45:00,1.0371931300e+10,1.0371931300e+10,2.8562135853e+09,2.8562135853e+09
2020-03-22 23:50:00,1.0306784473e+10,1.0306784473e+10,2.3260912326e+09,2.3260912326e+09
2020-03-22 23:55:00,1.0446232631e+10,1.0446232631e+10,2.4072703774e+09,2.4072703774e+09
2020-03-23 00:00:00,1.0269532225e+10,1.0269532225e+10,3.3357863394e+09,3.3357863394e+09
2020-03-23 00:05:00,1.0328413855e+10,1.0328413855e+10,3.4539654374e+09,3.4539654374e+09
2020-03-23 00:10:00,1.0571638266e+10,1.0571638266e+10,2.4605986070e+09,2.4605986070e+09
2020-03-23 00:15:00,1.0933329182e+10,1.0933329182e+10,2.3080080419e+09,2.3080080419e+09
2020-03-23 00:20:00,1.0146093076e+10,1.0146093076e+10,3.1850126792e+09,3.1850126792e+09
2020-03-23 00:25:00,1.0066022022e+10,1.0066022022e+10,2.7198882814e+09,2.7198882814e+09
2020-03-23 00:30:00,9.8317779168e+09,9.8317779168e+09,3.3008234197e+09,3.3008234197e+09
2020-03-23 00:35:00,9.9163873345e+09,9.9163873345e+09,3.5683857951e+09,3.5683857951e+09
2020-03-23 00:40:00,9.9684585133e+09,9.9684585133e+09,3.4741232061e+09,3.4741232061e+09
2020-03-23 00:45:00,1.0171339153e+10,1.0171339153e+10,3.0742562837e+09,3.0742562837e+09
2020-03-23 00:50:00,9.6685613863e+09,9.6685613863e+09,2.9118604347e+09,2.9118604347e+09
2020-03-23 00:55:00,9.3596337228e+09,9.3596337228e+09,3.3366687653e+09,3.3366687653e+09
2020-03-23 01:00:00,8.9397534437e+09,8.9397534437e+09,2.9379256854e+09,2.9379256854e+09
2020-03-23 01:05:00,8.2129671468e+09,8.2129671468e+09,2.7324840188e+09,2.7324840188e+09
2020-03-23 01:10:00,6.3612330642e+09,6.3612330642e+09,2.9316364936e+09,2.9316364936e+09
2020-03-23 01:15:00,8.8159942193e+09,8.8159942193e+09,1.8795780577e+09,1.8795780577e+09
2020-03-23 01:20:00,1.0009914313e+10,1.0009914313e+10,2.0874196579e+09,2.0874196579e+09
2020-03-23 01:25:00,9.6584949113e+09,9.6584949113e+09,2.7984673434e+09,2.7984673434e+09
2020-03-23 01:30:00,9.8430445777e+09,9.8430445777e+09,2.3696129438e+09,2.3696129438e+09
2020-03-23 01:35:00,8.8718579060e+09,8.8718579060e+09,2.2914292480e+09,2.2914292480e+09
2020-03-23 01:40:00,9.1988462928e+09,9.1988462928e+09,1.9053948452e+09,1.9053948452e+09
2020-03-23 01:45:00,7.6073985969e+09,7.6073985969e+09,2.6466325544e+09,2.6466325544e+09
2020-03-23 01:50:00,7.4991347371e+09,7.4991347371e+09,2.7232134012e+09,2.7232134012e+09
2020-03-23 01:55:00,7.6804051056e+09,7.6804051056e+09,1.7033518607e+09,1.7033518607e+09
2020-03-23 02:00:00,9.3656270155e+09,9.3656270155e+09,2.7832065135e+09,2.7832065135e+09
2020-03-23 02:05:00,1.0731468419e+10,1.0731468419e+10,2.7427359193e+09,2.7427359193e+09
2020-03-23 02:10:00,1.0840872288e+10,1.0840872288e+10,2.1469055017e+09,2.1469055017e+09
2020-03-23 02:15:00,1.0349879609e+10,1.0349879609e+10,2.1748855083e+09,2.1748855083e+09
2020-03-23 02:20:00,1.0392045283e+10,1.0392045283e+10,1.7574602930e+09,1.7574602930e+09
2020-03-23 02:25:00,1.0645711752e+10,1.0645711752e+10,2.0908743408e+09,2.0908743408e+09
2020-03-23 02:30:00,1.0790345651e+10,1.0790345651e+10,1.6507622123e+09,1.6507622123e+09
2020-03-23 02:35:00,1.1200513050e+10,1.1200513050e+10,2.2117671288e+09,2.2117671288e+09
2020-03-23 02:40:00,1.1324799921e+10,1.1324799921e+10,2.2199324439e+09,2.2199324439e+09
2020-03-23 02:45:00,1.1077109616e+10,1.1077109616e+10,1.9290078793e+09,1.9290078793e+09
2020-03-23 02:50:00,1.1389892101e+10,1.1389892101e+10,1.7174287932e+09,1.7174287932e+09
2020-03-23 02:55:00,1.0458103100e+10,1.0458103100e+10,1.4933826770e+09,1.4933826770e+09
2020-03-23 03:00:00,1.0548728358e+10,1.0548728358e+10,1.6406986138e+09,1.6406986138e+09
2020-03-23 03:05:00,1.1082534349e+10,1.1082534349e+10,1.7308242517e+09,1.7308242517e+09
2020-03-23 03:10:00,1.0925807778e+10,1.0925807778e+10,1.2235357715e+09,1.2235357715e+09
2020-03-23 03:15:00,1.0913707513e+10,1.0913707513e+10,1.6193544694e+09,1.6193544694e+09
2020-03-23 03:20:00,1.0971299830e+10,1.0971299830e+10,2.3792730668e+09,2.3792730668e+09
2020-03-23 03:25:00,1.0871124408e+10,1.0871124408e+10,1.7008537633e+09,1.7008537633e+09
2020-03-23 03:30:00,1.1030196864e+10,1.1030196864e+10,1.6515471774e+09,1.6515471774e+09
2020-03-23 03:35:00,8.2896922514e+09,8.2896922514e+09,1.5287568717e+09,1.5287568717e+09
2020-03-23 03:40:00,8.3991849317e+09,8.3991849317e+09,2.4008592228e+09,2.4008592228e+09
2020-03-23 03:45:00,8.2969889971e+09,8.2969889971e+09,2.5369205728e+09,2.5369205728e+09
2020-03-23 03:50:00,1.2127451629e+10,1.2127451629e+10,1.1251607692e+09,1.1251607692e+09
2020-03-23 03:55:00,1.2381212605e+10,1.2381212605e+10,1.5174402923e+09,1.5174402923e+09
2020-03-23 04:00:00,1.2270699591e+10,1.2270699591e+10,1.5438176269e+09,1.5438176269e+09
2020-03-23 04:05:00,1.2176400048e+10,1.2176400048e+10,1.8336343226e+09,1.8336343226e+09
2020-03-23 04:10:00,9.9619216980e+09,9.9619216980e+09,1.5813931735e+09,1.5813931735e+09
2020-03-23 04:15:00,8.9445067385e+09,8.9445067385e+09,1.4234920178e+09,1.4234920178e+09
2020-03-23 04:20:00,8.1965824719e+09,8.1965824719e+09,1.7797495845e+09,1.7797495845e+09
2020-03-23 04:25:00,8.1133075074e+09,8.1133075074e+09,1.8215754082e+09,1.8215754082e+09
2020-03-23 04:30:00,7.6281714061e+09,7.6281714061e+09,2.0115946448e+09,2.0115946448e+09
2020-03-23 04:35:00,8.9074549264e+09,8.9074549264e+09,2.6949906712e+09,2.6949906712e+09
2020-03-23 04:40:00,1.0792835966e+10,1.0792835966e+10,2.3956683759e+09,2.3956683759e+09
2020-03-23 04:45:00,8.3873768537e+09,8.3873768537e+09,2.2473995168e+09,2.2473995168e+09
2020-03-23 04:50:00,8.1317064081e+09,8.1317064081e+09,2.1256263179e+09,2.1256263179e+09
2020-03-23 04:55:00,8.5079297758e+09,8.5079297758e+09,2.5918646733e+09,2.5918646733e+09
2020-03-23 05:00:00,8.6501223654e+09,8.6501223654e+09,2.3201366139e+09,2.3201366139e+09
2020-03-23 05:05:00,9.1275937998e+09,9.1275937998e+09,2.5305960769e+09,2.5305960769e+09
2020-03-23 05:10:00,9.3841115362e+09,9.3841115362e+09,1.7107467718e+09,1.7107467718e+09
2020-03-23 05:15:00,9.3692976386e+09,9.3692976386e+09,2.2402527948e+09,2.2402527948e+09
2020-03-23 05:20:00,9.2974158353e+09,9.2974158353e+09,2.4057389023e+09,2.4057389023e+09
2020-03-23 05:25:00,8.3190232344e+09,8.3190232344e+09,2.6132222061e+09,2.6132222061e+09
2020-03-23 05:30:00,8.2985970882e+09,8.2985970882e+09,2.0575662550e+09,2.0575662550e+09
2020-03-23 05:35:00,8.9982432896e+09,8.9982432896e+09,2.0508858066e+09,2.0508858066e+09
2020-03-23 05:40:00,9.1147677732e+09,9.1147677732e+09,2.4633215564e+09,2.4633215564e+09
2020-03-23 05:45:00,9.9624789239e+09,9.9624789239e+09,2.1400258138e+09,2.1400258138e+09
2020-03-23 05:50:00,1.0343549980e+10,1.0343549980e+10,2.2885281349e+09,2.2885281349e+09
2020-03-23 05:55:00,7.4847156130e+09,7.4847156130e+09,2.6052233417e+09,2.6052233417e+09
2020-03-23 06:00:00,7.0823588638e+09,7.0823588638e+09,2.3227175602e+09,2.3227175602e+09
2020-03-23 06:05:00,1.0657191131e+10,1.0657191131e+10,1.7651680449e+09,1.7651680449e+09
2020-03-23 06:10:00,9.0158444471e+09,9.0158444471e+09,2.6093605861e+09,2.6093605861e+09
2020-03-23 06:15:00,5.5053393920e+09,5.5053393920e+09,2.4663346767e+09,2.4663346767e+09
2020-03-23 06:20:00,4.5745587293e+09,4.5745587293e+09,1.9558018415e+09,1.9558018415e+09
2020-03-23 06:25:00,4.9858638850e+09,4.9858638850e+09,2.3821349785e+09,2.3821349785e+09
2020-03-23 06:30:00,5.6732855293e+09,5.6732855293e+09,2.0227421232e+09,2.0227421232e+09
2020-03-23 06:35:00,4.7940878501e+09,4.7940878501e+09,2.3487656226e+09,2.3487656226e+09
2020-03-23 06:40:00,5.3217778050e+09,5.3217778050e+09,2.6946154940e+09,2.6946154940e+09
2020-03-23 06:45:00,4.8570815313e+09,4.8570815313e+09,1.9755777693e+09,1.9755777693e+09
2020-03-23 06:50:00,6.9619592878e+09,6.9619592878e+09,2.3216684860e+09,2.3216684860e+09
2020-03-23 06:55:00,4.9965373570e+09,4.9965373570e+09,1.9190096799e+09,1.9190096799e+09
2020-03-23 07:00:00,5.1334320954e+09,5.1334320954e+09,2.4789144855e+09,2.4789144855e+09
2020-03-23 07:05:00,4.9586483449e+09,4.9586483449e+09,3.0582906843e+09,3.0582906843e+09
2020-03-23 07:10:00,5.3561829630e+09,5.3561829630e+09,2.3130635498e+09,2.3130635498e+09
2020-03-23 07:15:00,4.6356791597e+09,4.6356791597e+09,1.9092568216e+09,1.9092568216e+09
2020-03-23 07:20:00,5.0963932233e+09,5.0963932233e+09,2.3021464452e+09,2.3021464452e+09
2020-03-23 07:25:00,5.2320236335e+09,5.2320236335e+09,2.4964772575e+09,2.4964772575e+09
2020-03-23 07:30:00,4.9407131760e+09,4.9407131760e+09,2.0428216797e+09,2.0428216797e+09
2020-03-23 07:35:00,4.1777853581e+09,4.1777853581e+09,2.8598363922e+09,2.8598363922e+09
2020-03-23 07:40:00,4.1177503450e+09,4.1177503450e+09,3.5237401544e+09,3.5237401544e+09
2020-03-23 07:45:00,4.3540496498e+09,4.3540496498e+09,2.8583738712e+09,2.8583738712e+09
2020-03-23 07:50:00,4.5585282789e+09,4.5585282789e+09,2.6574541891e+09,2.6574541891e+09
2020-03-23 07:55:00,7.7027042597e+09,7.7027042597e+09,2.5394511158e+09,2.5394511158e+09
2020-03-23 08:00:00,5.8274501740e+09,5.8274501740e+09,2.7385686399e+09,2.7385686399e+09
2020-03-23 08:05:00,5.2327630754e+09,5.2327630754e+09,3.3567864963e+09,3.3567864963e+09
2020-03-23 08:10:00,5.7711396539e+09,5.7711396539e+09,2.8125927520e+09,2.8125927520e+09
2020-03-23 08:15:00,5.2051751968e+09,5.2051751968e+09,3.3691497790e+09,3.3691497790e+09
2020-03-23 08:20:00,5.0036687741e+09,5.0036687741e+09,3.2288972062e+09,3.2288972062e+09
2020-03-23 08:25:00,5.0965350169e+09,5.0965350169e+09,2.0874587287e+09,2.0874587287e+09
2020-03-23 08:30:00,5.1813090705e+09,5.1813090705e+09,1.8726608616e+09,1.8726608616e+09
2020-03-23 08:35:00,4.8147676661e+09,4.8147676661e+09,2.6716141043e+09,2.6716141043e+09
2020-03-23 08:40:00,4.9551459431e+09,4.9551459431e+09,3.0682594999e+09,3.0682594999e+09
2020-03-23 08:45:00,5.0319418229e+09,5.0319418229e+09,3.0570617153e+09,3.0570617153e+09
2020-03-23 08:50:00,4.8616839898e+09,4.8616839898e+09,2.7388564397e+09,2.7388564397e+09
2020-03-23 08:55:00,5.2032157181e+09,5.2032157181e+09,2.6645253624e+09,2.6645253624e+09
2020-03-23 09:00:00,4.7840801513e+09,4.7840801513e+09,2.4464676080e+09,2.4464676080e+09
2020-03-23 09:05:00,5.8653242708e+09,5.8653242708e+09,1.9619269232e+09,1.9619269232e+09
2020-03-23 09:10:00,5.6658087748e+09,5.6658087748e+09,2.1250895906e+09,2.1250895906e+09
2020-03-23 09:15:00,5.2473723124e+09,5.2473723124e+09,2.2075008167e+09,2.2075008167e+09
2020-03-23 09:20:00,5.6790690214e+09,5.6790690214e+09,1.7551763066e+09,1.7551763066e+09
2020-03-23 09:25:00,5.2631872931e+09,5.2631872931e+09,1.5425390173e+09,1.5425390173e+09
2020-03-23 09:30:00,4.2009646474e+09,4.2009646474e+09,1.4804799708e+09,1.4804799708e+09
2020-03-23 09:35:00,4.7483664589e+09,4.7483664589e+09,1.9510512175e+09,1.9510512175e+09
2020-03-23 09:40:00,5.0175778498e+09,5.0175778498e+09,1.8664576989e+09,1.8664576989e+09
2020-03-23 09:45:00,4.9456422473e+09,4.9456422473e+09,1.8960166994e+09,1.8960166994e+09
2020-03-23 09:50:00,5.4497141001e+09,5.4497141001e+09,1.9289283145e+09,1.9289283145e+09
2020-03-23 09:55:00,5.8792629970e+09,5.8792629970e+09,1.7039556749e+09,1.7039556749e+09
2020-03-23 10:00:00,1.0517041734e+10,1.0517041734e+10,1.6791126582e+09,1.6791126582e+09
2020-03-23 10:05:00,6.2979566689e+09,6.2979566689e+09,1.7616005981e+09,1.7616005981e+09
2020-03-23 10:10:00,6.8706348103e+09,6.8706348103e+09,1.8350363298e+09,1.8350363298e+09
2020-03-23 10:15:00,1.3497536742e+10,1.3497536742e+10,1.8243046430e+09,1.8243046430e+09
2020-03-23 10:20:00,1.2263242241e+10,1.2263242241e+10,2.2686431997e+09,2.2686431997e+09
2020-03-23 10:25:00,1.2718413164e+10,1.2718413164e+10,1.5397498958e+09,1.5397498958e+09
2020-03-23 10:30:00,1.1462830396e+10,1.1462830396e+10,2.0931825962e+09,2.0931825962e+09
2020-03-23 10:35:00,1.2750671141e+10,1.2750671141e+10,1.8418478039e+09,1.8418478039e+09
2020-03-23 10:40:00,1.2607140911e+10,1.2607140911e+10,2.0903879120e+09,2.0903879120e+09
2020-03-23 10:45:00,1.0417211821e+10,1.0417211821e+10,2.8204539600e+09,2.8204539600e+09
2020-03-23 10:50:00,9.9055788630e+09,9.9055788630e+09,2.5950442140e+09,2.5950442140e+09
2020-03-23 10:55:00,8.4841688054e+09,8.4841688054e+09,3.1830879823e+09,3.1830879823e+09
2020-03-23 11:00:00,5.8868750556e+09,5.8868750556e+09,3.1186292260e+09,3.1186292260e+09
2020-03-23 11:05:00,5.2421954785e+09,5.2421954785e+09,2.1151056115e+09,2.1151056115e+09
2020-03-23 11:10:00,4.8882594641e+09,4.8882594641e+09,2.0198948039e+09,2.0198948039e+09
2020-03-23 11:15:00,4.2299377868e+09,4.2299377868e+09,1.5608149287e+09,1.5608149287e+09
2020-03-23 11:20:00,4.7163404725e+09,4.7163404725e+09,1.5196707516e+09,1.5196707516e+09
2020-03-23 11:25:00,5.5338539718e+09,5.5338539718e+09,1.7671153448e+09,1.7671153448e+09
2020-03-23 11:30:00,5.6809399021e+09,5.6809399021e+09,1.7092601054e+09,1.7092601054e+09
2020-03-23 11:35:00,5.1755128217e+09,5.1755128217e+09,1.4626933254e+09,1.4626933254e+09
2020-03-23 11:40:00,6.7161162512e+09,6.7161162512e+09,1.6167927583e+09,1.6167927583e+09
2020-03-23 11:45:00,8.4151798902e+09,8.4151798902e+09,1.5128336258e+09,1.5128336258e+09
2020-03-23 11:50:00,8.0420436841e+09,8.0420436841e+09,1.7689254138e+09,1.7689254138e+09
2020-03-23 11:55:00,4.1328669416e+09,4.1328669416e+09,1.5877270041e+09,1.5877270041e+09
2020-03-23 12:00:00,8.4948943157e+09,8.4948943157e+09,1.3075649312e+09,1.3075649312e+09
2020-03-23 12:05:00,1.0645516590e+10,1.0645516590e+10,2.8000294296e+09,2.8000294296e+09
2020-03-23 12:10:00,4.3938488960e+09,4.3938488960e+09,2.6239878008e+09,2.6239878008e+09
2020-03-23 12:15:00,3.9482178753e+09,3.9482178753e+09,2.9359045314e+09,2.9359045314e+09
2020-03-23 12:20:00,3.4764958842e+09,3.4764958842e+09,3.3673635442e+09,3.3673635442e+09
2020-03-23 12:25:00,3.4310524391e+09,3.4310524391e+09,2.9295397362e+09,2.9295397362e+09
2020-03-23 12:30:00,3.4777128801e+09,3.4777128801e+09,4.7907858447e+09,4.7907858447e+09
2020-03-23 12:35:00,3.3896644802e+09,3.3896644802e+09,4.6727730442e+09,4.6727730442e+09
2020-03-23 12:40:00,3.5009483352e+09,3.5009483352e+09,7.9176135637e+09,7.9176135637e+09
2020-03-23 12:45:00,6.5648873922e+09,6.5648873922e+09,5.1001658555e+09,5.1001658555e+09
2020-03-23 12:50:00,6.9166000342e+09,6.9166000342e+09,3.7353139061e+09,3.7353139061e+09
2020-03-23 12:55:00,6.1842399631e+09,6.1842399631e+09,2.5653756945e+09,2.5653756945e+09
2020-03-23 13:00:00,3.6764393513e+09,3.6764393513e+09,1.6545952071e+09,1.6545952071e+09
2020-03-23 13:05:00,3.0602398254e+09,3.0602398254e+09,1.9415981865e+09,1.9415981865e+09
2020-03-23 13:10:00,2.9750072273e+09,2.9750072273e+09,2.1333076165e+09,2.1333076165e+09
2020-03-23 13:15:00,2.6705363393e+09,2.6705363393e+09,1.5752489803e+09,1.5752489803e+09
2020-03-23 13:20:00,2.6850490570e+09,2.6850490570e+09,1.7714598739e+09,1.7714598739e+09
2020-03-23 13:25:00,2.9546370393e+09,2.9546370393e+09,1.8465143541e+09,1.8465143541e+09
2020-03-23 13:30:00,3.5650394958e+09,3.5650394958e+09,3.3691199556e+09,3.3691199556e+09
2020-03-23 13:35:00,5.3784358196e+09,5.3784358196e+09,1.6573952985e+09,1.6573952985e+09
2020-03-23 13:40:00,5.0254029454e+09,5.0254029454e+09,2.0817897504e+09,2.0817897504e+09
2020-03-23 13:45:00,4.9643871510e+09,4.9643871510e+09,4.0292421788e+09,4.0292421788e+09
2020-03-23 13:50:00,6.3885510599e+09,6.3885510599e+09,1.6791138339e+09,1.6791138339e+09
2020-03-23 13:55:00,3.2994581445e+09,3.2994581445e+09,1.4577327299e+09,1.4577327299e+09
2020-03-23 14:00:00,2.7071961839e+09,2.7071961839e+09,1.8297295850e+09,1.8297295850e+09
2020-03-23 14:05:00,2.2884276999e+09,2.2884276999e+09,1.9044651556e+09,1.9044651556e+09
2020-03-23 14:10:00,2.4436298510e+09,2.4436298510e+09,1.5497785921e+09,1.5497785921e+09
2020-03-23 14:15:00,4.1049247999e+09,4.1049247999e+09,3.1998532535e+09,3.1998532535e+09
2020-03-23 14:20:00,4.3412405675e+09,4.3412405675e+09,2.2766913329e+09,2.2766913329e+09
2020-03-23 14:25:00,4.1793435885e+09,4.1793435885e+09,2.3283928636e+09,2.3283928636e+09
2020-03-23 14:30:00,2.7484436351e+09,2.7484436351e+09,2.9238874945e+09,2.9238874945e+09
2020-03-23 14:35:00,2.5549375992e+09,2.5549375992e+09,2.6056813257e+09,2.6056813257e+09
2020-03-23 14:40:00,3.0781555792e+09,3.0781555792e+09,3.1283299842e+09,3.1283299842e+09
2020-03-23 14:45:00,2.7196542333e+09,2.7196542333e+09,3.8644047123e+09,3.8644047123e+09
2020-03-23 14:50:00,2.6083924497e+09,2.6083924497e+09,5.6402992826e+09,5.6402992826e+09
2020-03-23 14:55:00,3.1282257899e+09,3.1282257899e+09,5.1947487144e+09,5.1947487144e+09
2020-03-23 15:00:00,2.7980154736e+09,2.7980154736e+09,3.5240540430e+09,3.5240540430e+09
2020-03-23 15:05:00,3.0075466201e+09,3.0075466201e+09,2.9059335641e+09,2.9059335641e+09
2020-03-23 15:10:00,3.2325600603e+09,3.2325600603e+09,2.9791339392e+09,2.9791339392e+09
2020-03-23 15:15:00,3.8216337396e+09,3.8216337396e+09,2.5462230649e+09,2.5462230649e+09
2020-03-23 15:20:00,3.0816263515e+09,3.0816263515e+09,3.2715392073e+09,3.2715392073e+09
2020-03-23 15:25:00,2.9664608977e+09,2.9664608977e+09,3.1361736711e+09,3.1361736711e+09
2020-03-23 15:30:00,4.0579656244e+09,4.0579656244e+09,3.7228294146e+09,3.7228294146e+09
2020-03-23 15:35:00,3.8219656746e+09,3.8219656746e+09,3.2451013353e+09,3.2451013353e+09
2020-03-23 15:40:00,3.1015281733e+09,3.1015281733e+09,3.3098548378e+09,3.3098548378e+09
2020-03-23 15:45:00,3.2721174984e+09,3.2721174984e+09,2.4803610015e+09,2.4803610015e+09
2020-03-23 15:50:00,3.0164172411e+09,3.0164172411e+09,2.5403564329e+09,2.5403564329e+09
2020-03-23 15:55:00,2.9315630597e+09,2.9315630597e+09,2.7061456923e+09,2.7061456923e+09
2020-03-23 16:00:00,3.3395861543e+09,3.3395861543e+09,2.2468315768e+09,2.2468315768e+09
2020-03-23 16:05:00,2.8616551087e+09,2.8616551087e+09,2.7672875441e+09,2.7672875441e+09
2020-03-23 16:10:00,2.9471239865e+09,2.9471239865e+09,2.3845490947e+09,2.3845490947e+09
2020-03-23 16:15:00,2.2975140340e+09,2.2975140340e+09,2.4740491724e+09,2.4740491724e+09
2020-03-23 16:20:00,2.5160109346e+09,2.5160109346e+09,2.8927385986e+09,2.8927385986e+09
2020-03-23 16:25:00,2.4130683627e+09,2.4130683627e+09,2.4332521457e+09,2.4332521457e+09
2020-03-23 16:30:00,3.0499889370e+09,3.0499889370e+09,2.8201530870e+09,2.8201530870e+09
2020-03-23 16:35:00,2.8832587606e+09,2.8832587606e+09,3.0950402122e+09,3.0950402122e+09
2020-03-23 16:40:00,3.2483616048e+09,3.2483616048e+09,3.0171359711e+09,3.0171359711e+09
2020-03-23 16:45:00,3.1624630157e+09,3.1624630157e+09,2.4200639974e+09,2.4200639974e+09
2020-03-23 16:50:00,3.2036194827e+09,3.2036194827e+09,2.8183928392e+09,2.8183928392e+09
2020-03-23 16:55:00,3.8859000671e+09,3.8859000671e+09,2.8091152542e+09,2.8091152542e+09
2020-03-23 17:00:00,3.6727449710e+09,3.6727449710e+09,3.7564161535e+09,3.7564161535e+09
2020-03-23 17:05:00,5.1686021036e+09,5.1686021036e+09,5.4969337477e+09,5.4969337477e+09
2020-03-23 17:10:00,5.2291597837e+09,5.2291597837e+09,4.1664480143e+09,4.1664480143e+09
2020-03-23 17:15:00,3.7500842699e+09,3.7500842699e+09,4.1344570353e+09,4.1344570353e+09
2020-03-23 17:20:00,3.6802319660e+09,3.6802319660e+09,4.2432149600e+09,4.2432149600e+09
2020-03-23 17:25:00,3.6359385439e+09,3.6359385439e+09,4.5582493218e+09,4.5582493218e+09
2020-03-23 17:30:00,3.7221147063e+09,3.7221147063e+09,4.2866288223e+09,4.2866288223e+09
2020-03-23 17:35:00,3.8116884421e+09,3.8116884421e+09,4.0732735470e+09,4.0732735470e+09
2020-03-23 17:40:00,3.7247024787e+09,3.7247024787e+09,3.9837017929e+09,3.9837017929e+09
