DATE,GCAT,GCAT_peak,ATGC,ATGC_peak
2020-03-23 16:35:00,2.1928610685e+09,2.1928610685e+09,7.6415084681e+09,7.6415084681e+09
2020-03-23 16:40:00,2.1189015446e+09,2.1189015446e+09,7.1522722485e+09,7.1522722485e+09
2020-03-23 16:45:00,2.1011166263e+09,2.1011166263e+09,6.1077672217e+09,6.1077672217e+09
2020-03-23 16:50:00,2.0720223818e+09,2.0720223818e+09,7.5182883502e+09,7.5182883502e+09
2020-03-23 16:55:00,1.9610232426e+09,1.9610232426e+09,6.4665020146e+09,6.4665020146e+09
2020-03-23 17:00:00,1.8622013062e+09,1.8622013062e+09,6.9377185123e+09,6.9377185123e+09
2020-03-23 17:05:00,1.7740448774e+09,1.7740448774e+09,7.6853518094e+09,7.6853518094e+09
2020-03-23 17:10:00,1.8283606363e+09,1.8283606363e+09,6.5483540967e+09,6.5483540967e+09
2020-03-23 17:15:00,1.8602591473e+09,1.8602591473e+09,7.8903663953e+09,7.8903663953e+09
2020-03-23 17:20:00,1.9154863832e+09,1.9154863832e+09,7.7031610488e+09,7.7031610488e+09
2020-03-23 17:25:00,2.0167543431e+09,2.0167543431e+09,7.5292800885e+09,7.5292800885e+09
2020-03-23 17:30:00,2.1102764098e+09,2.1102764098e+09,7.4689680032e+09,7.4689680032e+09
2020-03-23 17:35:00,1.8724365328e+09,1.8724365328e+09,8.3804342893e+09,8.3804342893e+09
2020-03-23 17:40:00,1.9610327367e+09,1.9610327367e+09,8.6297409438e+09,8.6297409438e+09
2020-03-23 17:45:00,1.8930885782e+09,1.8930885782e+09,6.8727043106e+09,6.8727043106e+09
2020-03-23 17:50:00,1.9167832025e+09,1.9167832025e+09,1.0255105135e+10,1.0255105135e+10
2020-03-23 17:55:00,1.9697277533e+09,1.9697277533e+09,9.3160121015e+09,9.3160121015e+09
2020-03-23 18:00:00,1.9333229166e+09,1.9333229166e+09,8.0094145770e+09,8.0094145770e+09
2020-03-23 18:05:00,1.9131647320e+09,1.9131647320e+09,1.0107128683e+10,1.0107128683e+10
2020-03-23 18:10:00,2.0042514229e+09,2.0042514229e+09,1.0878729760e+10,1.0878729760e+10
2020-03-23 18:15:00,2.0289038801e+09,2.0289038801e+09,9.6421346956e+09,9.6421346956e+09
2020-03-23 18:20:00,1.9924342141e+09,1.9924342141e+09,1.0054452495e+10,1.0054452495e+10
2020-03-23 18:25:00,2.1018475636e+09,2.1018475636e+09,9.6931519293e+09,9.6931519293e+09
2020-03-23 18:30:00,1.9046433539e+09,1.9046433539e+09,7.8383072984e+09,7.8383072984e+09
2020-03-23 18:35:00,1.9505413397e+09,1.9505413397e+09,8.0984643434e+09,8.0984643434e+09
2020-03-23 18:40:00,2.0920462097e+09,2.0920462097e+09,8.2376058941e+09,8.2376058941e+09
2020-03-23 18:45:00,2.1217739780e+09,2.1217739780e+09,7.7520640591e+09,7.7520640591e+09
2020-03-23 18:50:00,2.0621040329e+09,2.0621040329e+09,8.3820859566e+09,8.3820859566e+09
2020-03-23 18:55:00,2.0856656169e+09,2.0856656169e+09,7.7962293917e+09,7.7962293917e+09
2020-03-23 19:00:00,2.1019979990e+09,2.1019979990e+09,6.7804628792e+09,6.7804628792e+09
2020-03-23 19:05:00,2.0502159232e+09,2.0502159232e+09,7.6274917529e+09,7.6274917529e+09
2020-03-23 19:10:00,2.1005155997e+09,2.1005155997e+09,6.4128201712e+09,6.4128201712e+09
2020-03-23 19:15:00,2.1103839305e+09,2.1103839305e+09,7.1550663683e+09,7.1550663683e+09
2020-03-23 19:20:00,1.9809738147e+09,1.9809738147e+09,8.3406470116e+09,8.3406470116e+09
2020-03-23 19:25:00,1.9988710459e+09,1.9988710459e+09,8.2448226775e+09,8.2448226775e+09
2020-03-23 19:30:00,2.0948991364e+09,2.0948991364e+09,7.2572464583e+09,7.2572464583e+09
2020-03-23 19:35:00,2.1178994889e+09,2.1178994889e+09,9.8625176892e+09,9.8625176892e+09
2020-03-23 19:40:00,2.2274171470e+09,2.2274171470e+09,9.0845169011e+09,9.0845169011e+09
2020-03-23 19:45:00,2.3731185945e+09,2.3731185945e+09,8.7128041609e+09,8.7128041609e+09
2020-03-23 19:50:00,2.2357181469e+09,2.2357181469e+09,1.0491649750e+10,1.0491649750e+10
2020-03-23 19:55:00,2.4776517578e+09,2.4776517578e+09,8.6271764037e+09,8.6271764037e+09
2020-03-23 20:00:00,2.1401487109e+09,2.1401487109e+09,7.4765904396e+09,7.4765904396e+09
2020-03-23 20:05:00,2.0502885160e+09,2.0502885160e+09,7.9322779133e+09,7.9322779133e+09
2020-03-23 20:10:00,2.0246397514e+09,2.0246397514e+09,9.6980054049e+09,9.6980054049e+09
2020-03-23 20:15:00,1.9499654007e+09,1.9499654007e+09,8.9728144812e+09,8.9728144812e+09
2020-03-23 20:20:00,2.0649226037e+09,2.0649226037e+09,7.8976977953e+09,7.8976977953e+09
2020-03-23 20:25:00,2.0309045486e+09,2.0309045486e+09,8.1703739567e+09,8.1703739567e+09
2020-03-23 20:30:00,2.0267524651e+09,2.0267524651e+09,8.4260772303e+09,8.4260772303e+09
2020-03-23 20:35:00,2.0414128156e+09,2.0414128156e+09,8.9090572120e+09,8.9090572120e+09
2020-03-23 20:40:00,2.1716071748e+09,2.1716071748e+09,8.7016806116e+09,8.7016806116e+09
2020-03-23 20:45:00,2.1837322073e+09,2.1837322073e+09,9.4045917260e+09,9.4045917260e+09
2020-03-23 20:50:00,2.1173134957e+09,2.1173134957e+09,9.2441765677e+09,9.2441765677e+09
2020-03-23 20:55:00,2.0738074621e+09,2.0738074621e+09,8.8866801472e+09,8.8866801472e+09
2020-03-23 21:00:00,2.1554737665e+09,2.1554737665e+09,1.0066914277e+10,1.0066914277e+10
2020-03-23 21:05:00,2.2438018752e+09,2.2438018752e+09,9.1495537444e+09,9.1495537444e+09
2020-03-23 21:10:00,2.3192644122e+09,2.3192644122e+09,8.5746463571e+09,8.5746463571e+09
2020-03-23 21:15:00,2.1179471457e+09,2.1179471457e+09,6.8778162131e+09,6.8778162131e+09
2020-03-23 21:20:00,2.0944080845e+09,2.0944080845e+09,7.2976368555e+09,7.2976368555e+09
2020-03-23 21:25:00,2.0766981016e+09,2.0766981016e+09,6.4134847068e+09,6.4134847068e+09
2020-03-23 21:30:00,2.1574890669e+09,2.1574890669e+09,5.9588129245e+09,5.9588129245e+09
2020-03-23 21:35:00,2.1824548194e+09,2.1824548194e+09,6.8141786581e+09,6.8141786581e+09
2020-03-23 21:40:00,2.0357352309e+09,2.0357352309e+09,7.2225497817e+09,7.2225497817e+09
2020-03-23 21:45:00,2.0138802400e+09,2.0138802400e+09,5.7802014196e+09,5.7802014196e+09
2020-03-23 21:50:00,1.9185277502e+09,1.9185277502e+09,7.1245476966e+09,7.1245476966e+09
2020-03-23 21:55:00,1.8702982842e+09,1.8702982842e+09,8.4093278732e+09,8.4093278732e+09
2020-03-23 22:00:00,1.9299876507e+09,1.9299876507e+09,7.1350613275e+09,7.1350613275e+09
2020-03-23 22:05:00,1.8204575028e+09,1.8204575028e+09,6.8421803747e+09,6.8421803747e+09
2020-03-23 22:10:00,1.8588020468e+09,1.8588020468e+09,8.8568554465e+09,8.8568554465e+09
2020-03-23 22:15:00,1.9293349541e+09,1.9293349541e+09,7.7112120420e+09,7.7112120420e+09
2020-03-23 22:20:00,1.8557579871e+09,1.8557579871e+09,8.8556713138e+09,8.8556713138e+09
2020-03-23 22:25:00,1.7087469319e+09,1.7087469319e+09,6.8470707229e+09,6.8470707229e+09
2020-03-23 22:30:00,1.6953951800e+09,1.6953951800e+09,7.3905251453e+09,7.3905251453e+09
2020-03-23 22:35:00,1.7182828822e+09,1.7182828822e+09,9.5020735651e+09,9.5020735651e+09
2020-03-23 22:40:00,1.7148718493e+09,1.7148718493e+09,8.6440536654e+09,8.6440536654e+09
2020-03-23 22:45:00,1.8192178897e+09,1.8192178897e+09,8.6113738063e+09,8.6113738063e+09
2020-03-23 22:50:00,1.6887098807e+09,1.6887098807e+09,9.1765117786e+09,9.1765117786e+09
2020-03-23 22:55:00,1.6661905985e+09,1.6661905985e+09,9.5983398520e+09,9.5983398520e+09
2020-03-23 23:00:00,1.5352115508e+09,1.5352115508e+09,6.7418088017e+09,6.7418088017e+09
2020-03-23 23:05:00,1.5767579627e+09,1.5767579627e+09,7.9552461326e+09,7.9552461326e+09
2020-03-23 23:10:00,1.5405729906e+09,1.5405729906e+09,8.3796969644e+09,8.3796969644e+09
2020-03-23 23:15:00,1.5863578534e+09,1.5863578534e+09,6.2392870477e+09,6.2392870477e+09
2020-03-23 23:20:00,1.5197825720e+09,1.5197825720e+09,7.0234961932e+09,7.0234961932e+09
2020-03-23 23:25:00,1.4650968332e+09,1.4650968332e+09,8.0433991283e+09,8.0433991283e+09
2020-03-23 23:30:00,1.5282075786e+09,1.5282075786e+09,4.6605987043e+09,4.6605987043e+09
2020-03-23 23:35:00,1.5241596121e+09,1.5241596121e+09,4.8236281001e+09,4.8236281001e+09
2020-03-23 23:40:00,1.5188617303e+09,1.5188617303e+09,4.8581755064e+09,4.8581755064e+09
2020-03-23 23:45:00,1.5944429230e+09,1.5944429230e+09,5.3431053123e+09,5.3431053123e+09
2020-03-23 23:50:00,1.5189180818e+09,1.5189180818e+09,7.5877908634e+09,7.5877908634e+09
2020-03-23 23:55:00,1.5321517127e+09,1.5321517127e+09,7.6025211187e+09,7.6025211187e+09
2020-03-24 00:00:00,1.4735507200e+09,1.4735507200e+09,5.0726966090e+09,5.0726966090e+09
2020-03-24 00:05:00,1.4292801816e+09,1.4292801816e+09,5.4278119341e+09,5.4278119341e+09
2020-03-24 00:10:00,1.3473250981e+09,1.3473250981e+09,6.1506523276e+09,6.1506523276e+09
2020-03-24 00:15:00,1.2687392389e+09,1.2687392389e+09,5.4986845787e+09,5.4986845787e+09
2020-03-24 00:20:00,1.1935999482e+09,1.1935999482e+09,5.5411779058e+09,5.5411779058e+09
2020-03-24 00:25:00,1.2342543753e+09,1.2342543753e+09,5.2540014817e+09,5.2540014817e+09
2020-03-24 00:30:00,1.2014568851e+09,1.2014568851e+09,4.8810873550e+09,4.8810873550e+09
2020-03-24 00:35:00,1.1938442283e+09,1.1938442283e+09,6.2576870758e+09,6.2576870758e+09
2020-03-24 00:40:00,1.2158347743e+09,1.2158347743e+09,5.7866263177e+09,5.7866263177e+09
2020-03-24 00:45:00,1.1831529373e+09,1.1831529373e+09,5.6126420764e+09,5.6126420764e+09
2020-03-24 00:50:00,1.0729525136e+09,1.0729525136e+09,6.6987030422e+09,6.6987030422e+09
2020-03-24 00:55:00,1.1043177085e+09,1.1043177085e+09,7.6094519356e+09,7.6094519356e+09
2020-03-24 01:00:00,1.1366180507e+09,1.1366180507e+09,6.6485682014e+09,6.6485682014e+09
2020-03-24 01:05:00,1.1381088324e+09,1.1381088324e+09,9.0300483978e+09,9.0300483978e+09
2020-03-24 01:10:00,1.1317203876e+09,1.1317203876e+09,6.8752359397e+09,6.8752359397e+09
2020-03-24 01:15:00,1.1901349034e+09,1.1901349034e+09,6.5858606083e+09,6.5858606083e+09
2020-03-24 01:20:00,1.0777791731e+09,1.0777791731e+09,6.1327011487e+09,6.1327011487e+09
2020-03-24 01:25:00,1.0949150463e+09,1.0949150463e+09,4.5508331316e+09,4.5508331316e+09
2020-03-24 01:30:00,1.0307514268e+09,1.0307514268e+09,4.5363076487e+09,4.5363076487e+09
2020-03-24 01:35:00,1.0182505077e+09,1.0182505077e+09,6.9442685583e+09,6.9442685583e+09
2020-03-24 01:40:00,9.2953385887e+08,9.2953385887e+08,6.0913873652e+09,6.0913873652e+09
2020-03-24 01:45:00,8.7164280236e+08,8.7164280236e+08,5.5367035883e+09,5.5367035883e+09
2020-03-24 01:50:00,8.8806290496e+08,8.8806290496e+08,6.4973698926e+09,6.4973698926e+09
2020-03-24 01:55:00,8.5259608651e+08,8.5259608651e+08,5.8867970037e+09,5.8867970037e+09
2020-03-24 02:00:00,8.9380874340e+08,8.9380874340e+08,5.4488516194e+09,5.4488516194e+09
2020-03-24 02:05:00,8.9345811440e+08,8.9345811440e+08,4.3295713068e+09,4.3295713068e+09
2020-03-24 02:10:00,9.1563277422e+08,9.1563277422e+08,4.7904184153e+09,4.7904184153e+09
2020-03-24 02:15:00,8.6461021681e+08,8.6461021681e+08,5.0591789728e+09,5.0591789728e+09
2020-03-24 02:20:00,8.1558649141e+08,8.1558649141e+08,5.4242298829e+09,5.4242298829e+09
2020-03-24 02:25:00,8.2398008477e+08,8.2398008477e+08,5.6644242112e+09,5.6644242112e+09
2020-03-24 02:30:00,8.3341445621e+08,8.3341445621e+08,5.2711057386e+09,5.2711057386e+09
2020-03-24 02:35:00,8.3429771236e+08,8.3429771236e+08,7.0982552320e+09,7.0982552320e+09
2020-03-24 02:40:00,8.4542108953e+08,8.4542108953e+08,6.3437393954e+09,6.3437393954e+09
2020-03-24 02:45:00,8.4504139410e+08,8.4504139410e+08,6.8817366478e+09,6.8817366478e+09
2020-03-24 02:50:00,8.2653861881e+08,8.2653861881e+08,8.6323654328e+09,8.6323654328e+09
2020-03-24 02:55:00,8.4427700260e+08,8.4427700260e+08,8.7546285375e+09,8.7546285375e+09
2020-03-24 03:00:00,8.3715461301e+08,8.3715461301e+08,6.8084174754e+09,6.8084174754e+09
2020-03-24 03:05:00,8.6292563019e+08,8.6292563019e+08,7.0747582691e+09,7.0747582691e+09
2020-03-24 03:10:00,8.6536617164e+08,8.6536617164e+08,6.3527794496e+09,6.3527794496e+09
2020-03-24 03:15:00,8.9355488967e+08,8.9355488967e+08,5.1054296890e+09,5.1054296890e+09
2020-03-24 03:20:00,7.3234560131e+08,7.3234560131e+08,5.2656437370e+09,5.2656437370e+09
2020-03-24 03:25:00,7.0328991809e+08,7.0328991809e+08,5.0019162224e+09,5.0019162224e+09
2020-03-24 03:30:00,7.2821946666e+08,7.2821946666e+08,5.6028457112e+09,5.6028457112e+09
2020-03-24 03:35:00,7.2092164897e+08,7.2092164897e+08,5.2038293317e+09,5.2038293317e+09
2020-03-24 03:40:00,6.9380890924e+08,6.9380890924e+08,5.6260707679e+09,5.6260707679e+09
2020-03-24 03:45:00,6.8096702544e+08,6.8096702544e+08,5.7153770864e+09,5.7153770864e+09
2020-03-24 03:50:00,7.0844583216e+08,7.0844583216e+08,8.2483314734e+09,8.2483314734e+09
2020-03-24 03:55:00,6.6992060295e+08,6.6992060295e+08,5.1159840080e+09,5.1159840080e+09
2020-03-24 04:00:00,6.8279932155e+08,6.8279932155e+08,5.7251309941e+09,5.7251309941e+09
2020-03-24 04:05:00,6.5772942171e+08,6.5772942171e+08,6.0985215601e+09,6.0985215601e+09
2020-03-24 04:10:00,7.7835256588e+08,7.7835256588e+08,7.5558132837e+09,7.5558132837e+09
2020-03-24 04:15:00,7.0023973624e+08,7.0023973624e+08,5.5122267269e+09,5.5122267269e+09
2020-03-24 04:20:00,7.0368472980e+08,7.0368472980e+08,6.5686201663e+09,6.5686201663e+09
2020-03-24 04:25:00,7.0355441456e+08,7.0355441456e+08,8.0941417829e+09,8.0941417829e+09
2020-03-24 04:30:00,6.7586201637e+08,6.7586201637e+08,6.1809372488e+09,6.1809372488e+09
2020-03-24 04:35:00,6.8206676584e+08,6.8206676584e+08,8.0064322688e+09,8.0064322688e+09
2020-03-24 04:40:00,6.9025354376e+08,6.9025354376e+08,7.8772099094e+09,7.8772099094e+09
2020-03-24 04:45:00,6.7851273644e+08,6.7851273644e+08,7.5665649538e+09,7.5665649538e+09
2020-03-24 04:50:00,6.6465358337e+08,6.6465358337e+08,9.4946284122e+09,9.4946284122e+09
2020-03-24 04:55:00,7.3388214773e+08,7.3388214773e+08,8.5227026833e+09,8.5227026833e+09
2020-03-24 05:00:00,6.8605322067e+08,6.8605322067e+08,7.8400726065e+09,7.8400726065e+09
2020-03-24 05:05:00,8.0269707917e+08,8.0269707917e+08,8.2531932708e+09,8.2531932708e+09
2020-03-24 05:10:00,9.0714456996e+08,9.0714456996e+08,7.0078486924e+09,7.0078486924e+09
2020-03-24 05:15:00,9.0199985190e+08,9.0199985190e+08,7.3902642086e+09,7.3902642086e+09
2020-03-24 05:20:00,9.5950025170e+08,9.5950025170e+08,9.2506960012e+09,9.2506960012e+09
2020-03-24 05:25:00,9.9066279398e+08,9.9066279398e+08,1.1001514025e+10,1.1001514025e+10
2020-03-24 05:30:00,9.9162264446e+08,9.9162264446e+08,7.9335489024e+09,7.9335489024e+09
2020-03-24 05:35:00,1.0302103124e+09,1.0302103124e+09,1.0367209097e+10,1.0367209097e+10
2020-03-24 05:40:00,1.1058772451e+09,1.1058772451e+09,9.4814050559e+09,9.4814050559e+09
2020-03-24 05:45:00,1.2694126586e+09,1.2694126586e+09,8.8710507806e+09,8.8710507806e+09
2020-03-24 05:50:00,1.2206976908e+09,1.2206976908e+09,6.8931272248e+09,6.8931272248e+09
2020-03-24 05:55:00,1.3814204258e+09,1.3814204258e+09,5.0070243726e+09,5.0070243726e+09
2020-03-24 06:00:00,1.3340187367e+09,1.3340187367e+09,5.6368413746e+09,5.6368413746e+09
2020-03-24 06:05:00,1.3851500964e+09,1.3851500964e+09,6.0664013970e+09,6.0664013970e+09
2020-03-24 06:10:00,1.3280368885e+09,1.3280368885e+09,7.5172674052e+09,7.5172674052e+09
2020-03-24 06:15:00,1.3624470840e+09,1.3624470840e+09,4.9772063558e+09,4.9772063558e+09
2020-03-24 06:20:00,1.4292823374e+09,1.4292823374e+09,7.7953979664e+09,7.7953979664e+09
2020-03-24 06:25:00,1.4544745202e+09,1.4544745202e+09,8.1502455293e+09,8.1502455293e+09
2020-03-24 06:30:00,1.5505828935e+09,1.5505828935e+09,7.7697839858e+09,7.7697839858e+09
2020-03-24 06:35:00,1.5720977122e+09,1.5720977122e+09,9.3215973670e+09,9.3215973670e+09
2020-03-24 06:40:00,1.6851406377e+09,1.6851406377e+09,9.5819077774e+09,9.5819077774e+09
2020-03-24 06:45:00,1.7836946231e+09,1.7836946231e+09,8.0205907714e+09,8.0205907714e+09
2020-03-24 06:50:00,1.8914470961e+09,1.8914470961e+09,5.9354791517e+09,5.9354791517e+09
2020-03-24 06:55:00,2.0780131162e+09,2.0780131162e+09,6.4875373402e+09,6.4875373402e+09
2020-03-24 07:00:00,2.1724392608e+09,2.1724392608e+09,5.8114500552e+09,5.8114500552e+09
2020-03-24 07:05:00,2.4333608010e+09,2.4333608010e+09,8.0276855110e+09,8.0276855110e+09
2020-03-24 07:10:00,2.1586396362e+09,2.1586396362e+09,6.3954130175e+09,6.3954130175e+09
2020-03-24 07:15:00,2.1322701490e+09,2.1322701490e+09,7.9735122049e+09,7.9735122049e+09
2020-03-24 07:20:00,2.3411176167e+09,2.3411176167e+09,8.1538604798e+09,8.1538604798e+09
2020-03-24 07:25:00,2.2891185120e+09,2.2891185120e+09,9.2674143014e+09,9.2674143014e+09
2020-03-24 07:30:00,2.1111047783e+09,2.1111047783e+09,7.4318795810e+09,7.4318795810e+09
2020-03-24 07:35:00,2.3832895060e+09,2.3832895060e+09,8.9204385841e+09,8.9204385841e+09
2020-03-24 07:40:00,2.4056848420e+09,2.4056848420e+09,8.0690663946e+09,8.0690663946e+09
2020-03-24 07:45:00,2.5534901464e+09,2.5534901464e+09,8.0038333452e+09,8.0038333452e+09
2020-03-24 07:50:00,2.2387875662e+09,2.2387875662e+09,8.2223023799e+09,8.2223023799e+09
2020-03-24 07:55:00,2.1731204638e+09,2.1731204638e+09,9.0577057584e+09,9.0577057584e+09
2020-03-24 08:00:00,2.3148880133e+09,2.3148880133e+09,7.2087261243e+09,7.2087261243e+09
2020-03-24 08:05:00,2.7356546159e+09,2.7356546159e+09,9.0567855924e+09,9.0567855924e+09
2020-03-24 08:10:00,2.4022058147e+09,2.4022058147e+09,6.3325430928e+09,6.3325430928e+09
2020-03-24 08:15:00,2.3279464888e+09,2.3279464888e+09,5.6147652205e+09,5.6147652205e+09
2020-03-24 08:20:00,2.6378498567e+09,2.6378498567e+09,7.2154464099e+09,7.2154464099e+09
2020-03-24 08:25:00,2.5772277775e+09,2.5772277775e+09,6.3385583473e+09,6.3385583473e+09
2020-03-24 08:30:00,2.7272503232e+09,2.7272503232e+09,6.1815130523e+09,6.1815130523e+09
2020-03-24 08:35:00,2.6343407139e+09,2.6343407139e+09,8.9891343329e+09,8.9891343329e+09
2020-03-24 08:40:00,2.4618372970e+09,2.4618372970e+09,6.6629320490e+09,6.6629320490e+09
2020-03-24 08:45:00,2.4608525150e+09,2.4608525150e+09,7.1547564859e+09,7.1547564859e+09
2020-03-24 08:50:00,2.5271983572e+09,2.5271983572e+09,7.8299243462e+09,7.8299243462e+09
2020-03-24 08:55:00,2.6212440813e+09,2.6212440813e+09,8.2657886482e+09,8.2657886482e+09
2020-03-24 09:00:00,2.6092168166e+09,2.6092168166e+09,6.5472835487e+09,6.5472835487e+09
2020-03-24 09:05:00,3.3590529111e+09,3.3590529111e+09,8.1658442975e+09,8.1658442975e+09
2020-03-24 09:10:00,2.9787307611e+09,2.9787307611e+09,9.1223426028e+09,9.1223426028e+09
2020-03-24 09:15:00,2.6401657043e+09,2.6401657043e+09,9.4041989614e+09,9.4041989614e+09
2020-03-24 09:20:00,2.5749724851e+09,2.5749724851e+09,8.5356996104e+09,8.5356996104e+09
2020-03-24 09:25:00,2.6200208218e+09,2.6200208218e+09,8.1307115314e+09,8.1307115314e+09
2020-03-24 09:30:00,2.6726810072e+09,2.6726810072e+09,8.3607453389e+09,8.3607453389e+09
2020-03-24 09:35:00,2.5816209618e+09,2.5816209618e+09,8.6773804280e+09,8.6773804280e+09
2020-03-24 09:40:00,2.5034365744e+09,2.5034365744e+09,7.8198563585e+09,7.8198563585e+09
2020-03-24 09:45:00,2.5111184830e+09,2.5111184830e+09,7.5017798805e+09,7.5017798805e+09
2020-03-24 09:50:00,2.4928489792e+09,2.4928489792e+09,8.8347359076e+09,8.8347359076e+09
2020-03-24 09:55:00,2.5267079538e+09,2.5267079538e+09,8.4859392357e+09,8.4859392357e+09
2020-03-24 10:00:00,2.6835596091e+09,2.6835596091e+09,7.4339705446e+09,7.4339705446e+09
2020-03-24 10:05:00,2.6350041834e+09,2.6350041834e+09,8.2437093561e+09,8.2437093561e+09
2020-03-24 10:10:00,2.6772072538e+09,2.6772072538e+09,7.9089114479e+09,7.9089114479e+09
2020-03-24 10:15:00,2.8377935824e+09,2.8377935824e+09,6.6213949100e+09,6.6213949100e+09
2020-03-24 10:20:00,3.3150375082e+09,3.3150375082e+09,7.7109437844e+09,7.7109437844e+09
2020-03-24 10:25:00,3.0485331884e+09,3.0485331884e+09,6.8825770114e+09,6.8825770114e+09
2020-03-24 10:30:00,2.8015564902e+09,2.8015564902e+09,6.4483941873e+09,6.4483941873e+09
2020-03-24 10:35:00,3.3235163532e+09,3.3235163532e+09,7.8930531619e+09,7.8930531619e+09
2020-03-24 10:40:00,2.8733400288e+09,2.8733400288e+09,7.2192029711e+09,7.2192029711e+09
2020-03-24 10:45:00,2.8367049425e+09,2.8367049425e+09,9.1431974760e+09,9.1431974760e+09
2020-03-24 10:50:00,2.7043177231e+09,2.7043177231e+09,7.1720966938e+09,7.1720966938e+09
2020-03-24 10:55:00,2.6438717741e+09,2.6438717741e+09,8.3401721641e+09,8.3401721641e+09
2020-03-24 11:00:00,2.6317614823e+09,2.6317614823e+09,1.0621534287e+10,1.0621534287e+10
2020-03-24 11:05:00,2.7397658407e+09,2.7397658407e+09,1.0169691076e+10,1.0169691076e+10
2020-03-24 11:10:00,2.7203929335e+09,2.7203929335e+09,9.2974326559e+09,9.2974326559e+09
2020-03-24 11:15:00,2.6403684858e+09,2.6403684858e+09,8.1466428642e+09,8.1466428642e+09
2020-03-24 11:20:00,2.6685790791e+09,2.6685790791e+09,8.9507154817e+09,8.9507154817e+09
2020-03-24 11:25:00,2.4230102551e+09,2.4230102551e+09,7.5512529695e+09,7.5512529695e+09
2020-03-24 11:30:00,2.3518514903e+09,2.3518514903e+09,6.4946186993e+09,6.4946186993e+09
2020-03-24 11:35:00,2.3503299409e+09,2.3503299409e+09,8.1954141111e+09,8.1954141111e+09
2020-03-24 11:40:00,2.4610814943e+09,2.4610814943e+09,8.1164581835e+09,8.1164581835e+09
2020-03-24 11:45:00,2.3404615090e+09,2.3404615090e+09,7.8663140984e+09,7.8663140984e+09
2020-03-24 11:50:00,2.3380224182e+09,2.3380224182e+09,9.8081081993e+09,9.8081081993e+09
2020-03-24 11:55:00,2.3654295315e+09,2.3654295315e+09,9.5738443059e+09,9.5738443059e+09
2020-03-24 12:00:00,2.2725155588e+09,2.2725155588e+09,8.3389343962e+09,8.3389343962e+09
2020-03-24 12:05:00,2.4058037103e+09,2.4058037103e+09,7.1656976694e+09,7.1656976694e+09
2020-03-24 12:10:00,2.4159265330e+09,2.4159265330e+09,8.9499759380e+09,8.9499759380e+09
2020-03-24 12:15:00,2.6976248337e+09,2.6976248337e+09,8.7329406654e+09,8.7329406654e+09
2020-03-24 12:20:00,2.7021000299e+09,2.7021000299e+09,1.0138901299e+10,1.0138901299e+10
2020-03-24 12:25:00,2.5259106252e+09,2.5259106252e+09,1.0692554559e+10,1.0692554559e+10
2020-03-24 12:30:00,2.5283581196e+09,2.5283581196e+09,9.5312606956e+09,9.5312606956e+09
2020-03-24 12:35:00,2.4587777670e+09,2.4587777670e+09,1.0330629709e+10,1.0330629709e+10
2020-03-24 12:40:00,2.4788853962e+09,2.4788853962e+09,1.2323825134e+10,1.2323825134e+10
2020-03-24 12:45:00,2.3537878692e+09,2.3537878692e+09,1.1795333610e+10,1.1795333610e+10
2020-03-24 12:50:00,2.3227043244e+09,2.3227043244e+09,9.3612794023e+09,9.3612794023e+09
2020-03-24 12:55:00,2.1866022121e+09,2.1866022121e+09,9.9247215317e+09,9.9247215317e+09
2020-03-24 13:00:00,2.3423826085e+09,2.3423826085e+09,8.7688021770e+09,8.7688021770e+09
2020-03-24 13:05:00,2.0890636900e+09,2.0890636900e+09,8.8328365282e+09,8.8328365282e+09
2020-03-24 13:10:00,2.0748570024e+09,2.0748570024e+09,9.4288066601e+09,9.4288066601e+09
2020-03-24 13:15:00,2.1490519461e+09,2.1490519461e+09,6.6629553462e+09,6.6629553462e+09
2020-03-24 13:20:00,2.0723282010e+09,2.0723282010e+09,7.3550527070e+09,7.3550527070e+09
2020-03-24 13:25:00,1.9903866234e+09,1.9903866234e+09,7.9211753463e+09,7.9211753463e+09
2020-03-24 13:30:00,1.9201694510e+09,1.9201694510e+09,6.8438563984e+09,6.8438563984e+09
2020-03-24 13:35:00,1.8959890854e+09,1.8959890854e+09,8.1431985837e+09,8.1431985837e+09
2020-03-24 13:40:00,1.8701731400e+09,1.8701731400e+09,9.9871557225e+09,9.9871557225e+09
2020-03-24 13:45:00,1.9438985902e+09,1.9438985902e+09,8.7590722801e+09,8.7590722801e+09
2020-03-24 13:50:00,2.0732621348e+09,2.0732621348e+09,8.7246420871e+09,8.7246420871e+09
2020-03-24 13:55:00,2.0932442567e+09,2.0932442567e+09,9.0410017007e+09,9.0410017007e+09
2020-03-24 14:00:00,2.1366815953e+09,2.1366815953e+09,6.0318630714e+09,6.0318630714e+09
2020-03-24 14:05:00,1.9528364867e+09,1.9528364867e+09,8.0771845836e+09,8.0771845836e+09
2020-03-24 14:10:00,1.7944009130e+09,1.7944009130e+09,7.2045388011e+09,7.2045388011e+09
2020-03-24 14:15:00,2.0173239332e+09,2.0173239332e+09,7.2695667990e+09,7.2695667990e+09
2020-03-24 14:20:00,1.9980017304e+09,1.9980017304e+09,8.6556436450e+09,8.6556436450e+09
2020-03-24 14:25:00,2.0392353661e+09,2.0392353661e+09,7.2364644058e+09,7.2364644058e+09
