DATE,CHIT,CHIT_peak,ITCH,CHIT_peak
2020-03-24 04:05:00,2.6001030743e+10,2.6001030743e+10,2.3813994935e+10,2.3813994935e+10
2020-03-24 04:10:00,2.3273107062e+10,2.3273107062e+10,2.2330974498e+10,2.2330974498e+10
2020-03-24 04:15:00,2.9049153783e+10,2.9049153783e+10,2.0582357353e+10,2.0582357353e+10
2020-03-24 04:20:00,2.7576084671e+10,2.7576084671e+10,2.6621218498e+10,2.6621218498e+10
2020-03-24 04:25:00,2.7343344266e+10,2.7343344266e+10,2.9709019322e+10,2.9709019322e+10
2020-03-24 04:30:00,2.8349943686e+10,2.8349943686e+10,2.4538299659e+10,2.4538299659e+10
2020-03-24 04:35:00,2.4942821339e+10,2.4942821339e+10,2.9137954291e+10,2.9137954291e+10
2020-03-24 04:40:00,2.7114094370e+10,2.7114094370e+10,3.0740976827e+10,3.0740976827e+10
2020-03-24 04:45:00,2.3660399495e+10,2.3660399495e+10,3.3762297637e+10,3.3762297637e+10
2020-03-24 04:50:00,2.3832195026e+10,2.3832195026e+10,2.5804539899e+10,2.5804539899e+10
2020-03-24 04:55:00,2.5593193007e+10,2.5593193007e+10,2.6309754988e+10,2.6309754988e+10
2020-03-24 05:00:00,4.0060526636e+10,4.0060526636e+10,3.1514735957e+10,3.1514735957e+10
2020-03-24 05:05:00,3.5456666088e+10,3.5456666088e+10,2.7958315315e+10,2.7958315315e+10
2020-03-24 05:10:00,2.5697250831e+10,2.5697250831e+10,2.8354209486e+10,2.8354209486e+10
2020-03-24 05:15:00,3.3874161179e+10,3.3874161179e+10,2.8260311223e+10,2.8260311223e+10
2020-03-24 05:20:00,2.8801818392e+10,2.8801818392e+10,2.6033497010e+10,2.6033497010e+10
2020-03-24 05:25:00,2.3352251405e+10,2.3352251405e+10,2.6212761379e+10,2.6212761379e+10
2020-03-24 05:30:00,2.7766451919e+10,2.7766451919e+10,2.3820935788e+10,2.3820935788e+10
2020-03-24 05:35:00,4.1711947206e+10,4.1711947206e+10,2.4234117175e+10,2.4234117175e+10
2020-03-24 05:40:00,4.5966481392e+10,4.5966481392e+10,3.2271151331e+10,3.2271151331e+10
2020-03-24 05:45:00,4.1722458951e+10,4.1722458951e+10,3.2743778888e+10,3.2743778888e+10
2020-03-24 05:50:00,4.4457770265e+10,4.4457770265e+10,2.4952608168e+10,2.4952608168e+10
2020-03-24 05:55:00,4.1480301018e+10,4.1480301018e+10,3.1222196061e+10,3.1222196061e+10
2020-03-24 06:00:00,4.2741953387e+10,4.2741953387e+10,2.8295323621e+10,2.8295323621e+10
2020-03-24 06:05:00,3.7992249073e+10,3.7992249073e+10,3.0202995160e+10,3.0202995160e+10
2020-03-24 06:10:00,3.4542090348e+10,3.4542090348e+10,2.8903431571e+10,2.8903431571e+10
2020-03-24 06:15:00,3.0849200009e+10,3.0849200009e+10,2.3452618311e+10,2.3452618311e+10
2020-03-24 06:20:00,3.3387685262e+10,3.3387685262e+10,2.3773255136e+10,2.3773255136e+10
2020-03-24 06:25:00,3.3789988831e+10,3.3789988831e+10,2.7291378607e+10,2.7291378607e+10
2020-03-24 06:30:00,2.1941452895e+10,2.1941452895e+10,2.4983849975e+10,2.4983849975e+10
2020-03-24 06:35:00,3.1054386405e+10,3.1054386405e+10,2.5033574478e+10,2.5033574478e+10
2020-03-24 06:40:00,3.0581572624e+10,3.0581572624e+10,2.3271609211e+10,2.3271609211e+10
2020-03-24 06:45:00,3.3138267297e+10,3.3138267297e+10,2.5777336648e+10,2.5777336648e+10
2020-03-24 06:50:00,4.3643625772e+10,4.3643625772e+10,3.2909977917e+10,3.2909977917e+10
2020-03-24 06:55:00,4.5461622572e+10,4.5461622572e+10,3.2399357379e+10,3.2399357379e+10
2020-03-24 07:00:00,4.2916859946e+10,4.2916859946e+10,3.5012308626e+10,3.5012308626e+10
2020-03-24 07:05:00,4.1469957360e+10,4.1469957360e+10,3.1877871109e+10,3.1877871109e+10
2020-03-24 07:10:00,4.4171338814e+10,4.4171338814e+10,3.2026585625e+10,3.2026585625e+10
2020-03-24 07:15:00,4.4552554495e+10,4.4552554495e+10,2.4160314985e+10,2.4160314985e+10
2020-03-24 07:20:00,3.1900996956e+10,3.1900996956e+10,2.9929889336e+10,2.9929889336e+10
2020-03-24 07:25:00,2.2564527942e+10,2.2564527942e+10,2.8908614557e+10,2.8908614557e+10
2020-03-24 07:30:00,2.2900139931e+10,2.2900139931e+10,3.1006099507e+10,3.1006099507e+10
2020-03-24 07:35:00,2.2912378741e+10,2.2912378741e+10,2.2264118014e+10,2.2264118014e+10
2020-03-24 07:40:00,3.1057250009e+10,3.1057250009e+10,2.4603645609e+10,2.4603645609e+10
2020-03-24 07:45:00,4.0201906054e+10,4.0201906054e+10,2.5931714530e+10,2.5931714530e+10
2020-03-24 07:50:00,3.4923505250e+10,3.4923505250e+10,2.5384704343e+10,2.5384704343e+10
2020-03-24 07:55:00,3.2151154469e+10,3.2151154469e+10,2.6777813007e+10,2.6777813007e+10
2020-03-24 08:00:00,2.6755860051e+10,2.6755860051e+10,2.4038677501e+10,2.4038677501e+10
2020-03-24 08:05:00,2.5605143364e+10,2.5605143364e+10,2.7017002683e+10,2.7017002683e+10
2020-03-24 08:10:00,2.7597198086e+10,2.7597198086e+10,2.8311882204e+10,2.8311882204e+10
2020-03-24 08:15:00,2.9099596454e+10,2.9099596454e+10,2.5371311269e+10,2.5371311269e+10
2020-03-24 08:20:00,2.9361551075e+10,2.9361551075e+10,2.4430312767e+10,2.4430312767e+10
2020-03-24 08:25:00,2.7553451295e+10,2.7553451295e+10,2.8609748865e+10,2.8609748865e+10
2020-03-24 08:30:00,2.3794229154e+10,2.3794229154e+10,3.6206629904e+10,3.6206629904e+10
2020-03-24 08:35:00,2.3021977120e+10,2.3021977120e+10,2.9605213468e+10,2.9605213468e+10
2020-03-24 08:40:00,2.7771022971e+10,2.7771022971e+10,3.2602141413e+10,3.2602141413e+10
2020-03-24 08:45:00,2.9107742129e+10,2.9107742129e+10,3.6113853925e+10,3.6113853925e+10
2020-03-24 08:50:00,3.9583119594e+10,3.9583119594e+10,3.5403881762e+10,3.5403881762e+10
2020-03-24 08:55:00,3.1867766640e+10,3.1867766640e+10,3.3817627245e+10,3.3817627245e+10
2020-03-24 09:00:00,2.6154173362e+10,2.6154173362e+10,3.6029129948e+10,3.6029129948e+10
2020-03-24 09:05:00,2.5828395730e+10,2.5828395730e+10,3.5031429912e+10,3.5031429912e+10
2020-03-24 09:10:00,2.7657340792e+10,2.7657340792e+10,3.3825935996e+10,3.3825935996e+10
2020-03-24 09:15:00,3.4933426565e+10,3.4933426565e+10,3.1768865450e+10,3.1768865450e+10
2020-03-24 09:20:00,2.7665001672e+10,2.7665001672e+10,3.0537278671e+10,3.0537278671e+10
2020-03-24 09:25:00,3.2591715766e+10,3.2591715766e+10,3.3353656227e+10,3.3353656227e+10
2020-03-24 09:30:00,2.9601809229e+10,2.9601809229e+10,3.3127684554e+10,3.3127684554e+10
2020-03-24 09:35:00,3.2473745921e+10,3.2473745921e+10,3.1227551652e+10,3.1227551652e+10
2020-03-24 09:40:00,3.5521145014e+10,3.5521145014e+10,2.8149690934e+10,2.8149690934e+10
2020-03-24 09:45:00,4.6237722402e+10,4.6237722402e+10,2.7572390103e+10,2.7572390103e+10
2020-03-24 09:50:00,4.9695281287e+10,4.9695281287e+10,2.5471349442e+10,2.5471349442e+10
2020-03-24 09:55:00,4.2621351047e+10,4.2621351047e+10,2.2427642921e+10,2.2427642921e+10
2020-03-24 10:00:00,3.5061780965e+10,3.5061780965e+10,2.4879229665e+10,2.4879229665e+10
2020-03-24 10:05:00,4.0302361972e+10,4.0302361972e+10,3.0030575835e+10,3.0030575835e+10
2020-03-24 10:10:00,3.2947075348e+10,3.2947075348e+10,3.0876188989e+10,3.0876188989e+10
2020-03-24 10:15:00,3.7391239579e+10,3.7391239579e+10,3.2030595520e+10,3.2030595520e+10
2020-03-24 10:20:00,3.6547866252e+10,3.6547866252e+10,3.0112559754e+10,3.0112559754e+10
2020-03-24 10:25:00,3.4516173578e+10,3.4516173578e+10,3.5128881669e+10,3.5128881669e+10
2020-03-24 10:30:00,3.0141630351e+10,3.0141630351e+10,2.8916131890e+10,2.8916131890e+10
2020-03-24 10:35:00,2.7962913467e+10,2.7962913467e+10,2.9803139966e+10,2.9803139966e+10
2020-03-24 10:40:00,3.4775637696e+10,3.4775637696e+10,2.7988456225e+10,2.7988456225e+10
2020-03-24 10:45:00,3.4434976714e+10,3.4434976714e+10,3.1445546743e+10,3.1445546743e+10
2020-03-24 10:50:00,3.7493704055e+10,3.7493704055e+10,3.0652612651e+10,3.0652612651e+10
2020-03-24 10:55:00,3.7197844991e+10,3.7197844991e+10,2.8220576484e+10,2.8220576484e+10
2020-03-24 11:00:00,3.4083080366e+10,3.4083080366e+10,2.8280067774e+10,2.8280067774e+10
2020-03-24 11:05:00,3.4709693198e+10,3.4709693198e+10,2.9071748200e+10,2.9071748200e+10
2020-03-24 11:10:00,3.6831239427e+10,3.6831239427e+10,3.2257661497e+10,3.2257661497e+10
2020-03-24 11:15:00,3.6300657010e+10,3.6300657010e+10,3.1276259366e+10,3.1276259366e+10
2020-03-24 11:20:00,3.2721973209e+10,3.2721973209e+10,3.2135581539e+10,3.2135581539e+10
2020-03-24 11:25:00,3.3467773809e+10,3.3467773809e+10,3.2231065800e+10,3.2231065800e+10
2020-03-24 11:30:00,3.4034340752e+10,3.4034340752e+10,3.1317055385e+10,3.1317055385e+10
2020-03-24 11:35:00,3.1231772807e+10,3.1231772807e+10,3.8184379426e+10,3.8184379426e+10
2020-03-24 11:40:00,2.7917072421e+10,2.7917072421e+10,4.0378146130e+10,4.0378146130e+10
2020-03-24 11:45:00,2.9409818791e+10,2.9409818791e+10,3.7412290487e+10,3.7412290487e+10
2020-03-24 11:50:00,3.4659932081e+10,3.4659932081e+10,3.5350364093e+10,3.5350364093e+10
2020-03-24 11:55:00,3.7751932407e+10,3.7751932407e+10,4.8297700078e+10,4.8297700078e+10
2020-03-24 12:00:00,3.3979277943e+10,3.3979277943e+10,4.4733104744e+10,4.4733104744e+10
2020-03-24 12:05:00,3.6399416010e+10,3.6399416010e+10,4.2535554993e+10,4.2535554993e+10
2020-03-24 12:10:00,3.6644291966e+10,3.6644291966e+10,4.0105154780e+10,4.0105154780e+10
2020-03-24 12:15:00,3.2231190741e+10,3.2231190741e+10,4.4544902960e+10,4.4544902960e+10
2020-03-24 12:20:00,3.4415302085e+10,3.4415302085e+10,4.1274922569e+10,4.1274922569e+10
2020-03-24 12:25:00,3.2610756461e+10,3.2610756461e+10,4.0633333789e+10,4.0633333789e+10
2020-03-24 12:30:00,2.7985480742e+10,2.7985480742e+10,3.5977481564e+10,3.5977481564e+10
2020-03-24 12:35:00,3.1590098556e+10,3.1590098556e+10,3.7756520518e+10,3.7756520518e+10
2020-03-24 12:40:00,3.1911103117e+10,3.1911103117e+10,3.6075763126e+10,3.6075763126e+10
2020-03-24 12:45:00,3.6247428040e+10,3.6247428040e+10,3.7433989758e+10,3.7433989758e+10
2020-03-24 12:50:00,3.7638197824e+10,3.7638197824e+10,3.6254913996e+10,3.6254913996e+10
2020-03-24 12:55:00,2.9013628951e+10,2.9013628951e+10,3.9094664492e+10,3.9094664492e+10
2020-03-24 13:00:00,2.5762084150e+10,2.5762084150e+10,4.3660284105e+10,4.3660284105e+10
2020-03-24 13:05:00,3.0435300522e+10,3.0435300522e+10,4.0624139139e+10,4.0624139139e+10
2020-03-24 13:10:00,2.9023861857e+10,2.9023861857e+10,3.7417765896e+10,3.7417765896e+10
2020-03-24 13:15:00,2.6742866339e+10,2.6742866339e+10,3.6451062721e+10,3.6451062721e+10
2020-03-24 13:20:00,2.8797271691e+10,2.8797271691e+10,3.8384443265e+10,3.8384443265e+10
2020-03-24 13:25:00,3.1068095480e+10,3.1068095480e+10,4.0482195388e+10,4.0482195388e+10
2020-03-24 13:30:00,2.7501620555e+10,2.7501620555e+10,4.0117771621e+10,4.0117771621e+10
2020-03-24 13:35:00,2.8268313505e+10,2.8268313505e+10,4.1396007974e+10,4.1396007974e+10
2020-03-24 13:40:00,2.8598072908e+10,2.8598072908e+10,4.8308695062e+10,4.8308695062e+10
2020-03-24 13:45:00,2.9004001177e+10,2.9004001177e+10,4.6954488314e+10,4.6954488314e+10
2020-03-24 13:50:00,3.0645389245e+10,3.0645389245e+10,3.8167746951e+10,3.8167746951e+10
2020-03-24 13:55:00,2.7598689961e+10,2.7598689961e+10,3.7865138073e+10,3.7865138073e+10
2020-03-24 14:00:00,2.4706820091e+10,2.4706820091e+10,3.7181660858e+10,3.7181660858e+10
2020-03-24 14:05:00,3.0993222718e+10,3.0993222718e+10,3.2145692744e+10,3.2145692744e+10
2020-03-24 14:10:00,2.6846097158e+10,2.6846097158e+10,3.3057227572e+10,3.3057227572e+10
2020-03-24 14:15:00,2.8396621068e+10,2.8396621068e+10,3.3610593523e+10,3.3610593523e+10
2020-03-24 14:20:00,2.7326616076e+10,2.7326616076e+10,3.4667684153e+10,3.4667684153e+10
2020-03-24 14:25:00,2.5774990889e+10,2.5774990889e+10,3.5860651252e+10,3.5860651252e+10
2020-03-24 14:30:00,2.7990697998e+10,2.7990697998e+10,3.4311057939e+10,3.4311057939e+10
2020-03-24 14:35:00,2.6331576795e+10,2.6331576795e+10,3.5472338797e+10,3.5472338797e+10
2020-03-24 14:40:00,3.2724351727e+10,3.2724351727e+10,4.1354635721e+10,4.1354635721e+10
2020-03-24 14:45:00,3.0634978886e+10,3.0634978886e+10,3.7494282622e+10,3.7494282622e+10
2020-03-24 14:50:00,2.8840399348e+10,2.8840399348e+10,3.3356330243e+10,3.3356330243e+10
2020-03-24 14:55:00,2.5997720320e+10,2.5997720320e+10,3.1150205093e+10,3.1150205093e+10
2020-03-24 15:00:00,2.5018317508e+10,2.5018317508e+10,3.3716426622e+10,3.3716426622e+10
2020-03-24 15:05:00,2.5239611667e+10,2.5239611667e+10,3.4654412818e+10,3.4654412818e+10
2020-03-24 15:10:00,2.5470037100e+10,2.5470037100e+10,3.9382506396e+10,3.9382506396e+10
2020-03-24 15:15:00,2.7711089470e+10,2.7711089470e+10,4.1563188789e+10,4.1563188789e+10
2020-03-24 15:20:00,2.4811754286e+10,2.4811754286e+10,4.1134597631e+10,4.1134597631e+10
2020-03-24 15:25:00,2.8318689095e+10,2.8318689095e+10,3.6824361577e+10,3.6824361577e+10
2020-03-24 15:30:00,2.7356972254e+10,2.7356972254e+10,3.5706448939e+10,3.5706448939e+10
2020-03-24 15:35:00,4.5821672780e+10,4.5821672780e+10,4.5278693987e+10,4.5278693987e+10
2020-03-24 15:40:00,4.0193679107e+10,4.0193679107e+10,4.2040645249e+10,4.2040645249e+10
2020-03-24 15:45:00,2.2584784289e+10,2.2584784289e+10,4.3299369192e+10,4.3299369192e+10
2020-03-24 15:50:00,2.5219981259e+10,2.5219981259e+10,4.0663599461e+10,4.0663599461e+10
2020-03-24 15:55:00,2.4434991506e+10,2.4434991506e+10,4.3942011367e+10,4.3942011367e+10
2020-03-24 16:00:00,2.8571808377e+10,2.8571808377e+10,4.5049875029e+10,4.5049875029e+10
2020-03-24 16:05:00,2.5846619157e+10,2.5846619157e+10,4.5699011124e+10,4.5699011124e+10
2020-03-24 16:10:00,2.4706171568e+10,2.4706171568e+10,4.3049930324e+10,4.3049930324e+10
2020-03-24 16:15:00,2.7436665895e+10,2.7436665895e+10,4.1996424958e+10,4.1996424958e+10
2020-03-24 16:20:00,2.6119170105e+10,2.6119170105e+10,4.1255267604e+10,4.1255267604e+10
2020-03-24 16:25:00,2.6351014836e+10,2.6351014836e+10,3.9595207477e+10,3.9595207477e+10
2020-03-24 16:30:00,2.4294799357e+10,2.4294799357e+10,4.5558039253e+10,4.5558039253e+10
2020-03-24 16:35:00,2.5489479866e+10,2.5489479866e+10,4.5440030392e+10,4.5440030392e+10
2020-03-24 16:40:00,2.4809986336e+10,2.4809986336e+10,5.3434032533e+10,5.3434032533e+10
2020-03-24 16:45:00,2.6248424155e+10,2.6248424155e+10,4.5934468358e+10,4.5934468358e+10
2020-03-24 16:50:00,2.5398896257e+10,2.5398896257e+10,4.9987703864e+10,4.9987703864e+10
2020-03-24 16:55:00,2.4946234604e+10,2.4946234604e+10,6.4455443131e+10,6.4455443131e+10
2020-03-24 17:00:00,2.4665864631e+10,2.4665864631e+10,4.7927607565e+10,4.7927607565e+10
2020-03-24 17:05:00,2.3831475650e+10,2.3831475650e+10,5.7353948672e+10,5.7353948672e+10
2020-03-24 17:10:00,2.5103702895e+10,2.5103702895e+10,5.7804579156e+10,5.7804579156e+10
2020-03-24 17:15:00,2.3396148668e+10,2.3396148668e+10,5.4391305393e+10,5.4391305393e+10
2020-03-24 17:20:00,2.9213080738e+10,2.9213080738e+10,5.2063025428e+10,5.2063025428e+10
2020-03-24 17:25:00,2.7597663592e+10,2.7597663592e+10,4.5479205077e+10,4.5479205077e+10
2020-03-24 17:30:00,2.8501828015e+10,2.8501828015e+10,4.0986494066e+10,4.0986494066e+10
2020-03-24 17:35:00,2.7283039027e+10,2.7283039027e+10,4.7801958535e+10,4.7801958535e+10
2020-03-24 17:40:00,2.9719865032e+10,2.9719865032e+10,4.4283006485e+10,4.4283006485e+10
2020-03-24 17:45:00,2.7659738867e+10,2.7659738867e+10,4.6533471625e+10,4.6533471625e+10
2020-03-24 17:50:00,2.9506870652e+10,2.9506870652e+10,4.2502774247e+10,4.2502774247e+10
2020-03-24 17:55:00,2.6917403992e+10,2.6917403992e+10,3.8246938362e+10,3.8246938362e+10
2020-03-24 18:00:00,2.6921638137e+10,2.6921638137e+10,4.2485053608e+10,4.2485053608e+10
2020-03-24 18:05:00,2.5019578412e+10,2.5019578412e+10,3.8377046337e+10,3.8377046337e+10
2020-03-24 18:10:00,2.5748164584e+10,2.5748164584e+10,4.0671300062e+10,4.0671300062e+10
2020-03-24 18:15:00,2.2239199376e+10,2.2239199376e+10,4.0564238272e+10,4.0564238272e+10
2020-03-24 18:20:00,2.4501686367e+10,2.4501686367e+10,4.3135534751e+10,4.3135534751e+10
2020-03-24 18:25:00,2.4730573129e+10,2.4730573129e+10,4.4748819569e+10,4.4748819569e+10
2020-03-24 18:30:00,2.5567670623e+10,2.5567670623e+10,4.1465591010e+10,4.1465591010e+10
2020-03-24 18:35:00,2.4939405353e+10,2.4939405353e+10,5.4047881812e+10,5.4047881812e+10
2020-03-24 18:40:00,2.2732298724e+10,2.2732298724e+10,4.9929320355e+10,4.9929320355e+10
2020-03-24 18:45:00,2.6048361130e+10,2.6048361130e+10,5.1715812818e+10,5.1715812818e+10
2020-03-24 18:50:00,2.2971818697e+10,2.2971818697e+10,4.7335369339e+10,4.7335369339e+10
2020-03-24 18:55:00,3.0841905903e+10,3.0841905903e+10,4.1546738245e+10,4.1546738245e+10
2020-03-24 19:00:00,3.1035078680e+10,3.1035078680e+10,4.1770289086e+10,4.1770289086e+10
2020-03-24 19:05:00,2.9614228517e+10,2.9614228517e+10,4.8947870193e+10,4.8947870193e+10
2020-03-24 19:10:00,2.6926371465e+10,2.6926371465e+10,4.8178304715e+10,4.8178304715e+10
2020-03-24 19:15:00,2.4763821945e+10,2.4763821945e+10,5.1630828793e+10,5.1630828793e+10
2020-03-24 19:20:00,2.3637864052e+10,2.3637864052e+10,5.1233597108e+10,5.1233597108e+10
2020-03-24 19:25:00,2.4160528339e+10,2.4160528339e+10,5.0469780695e+10,5.0469780695e+10
2020-03-24 19:30:00,2.2349543280e+10,2.2349543280e+10,5.1687084210e+10,5.1687084210e+10
2020-03-24 19:35:00,2.1291135321e+10,2.1291135321e+10,4.8308943397e+10,4.8308943397e+10
2020-03-24 19:40:00,2.5091611334e+10,2.5091611334e+10,4.5814170581e+10,4.5814170581e+10
2020-03-24 19:45:00,2.5433773127e+10,2.5433773127e+10,4.6432358060e+10,4.6432358060e+10
2020-03-24 19:50:00,2.5792188361e+10,2.5792188361e+10,4.9568062513e+10,4.9568062513e+10
2020-03-24 19:55:00,2.6139530587e+10,2.6139530587e+10,5.1719459328e+10,5.1719459328e+10
2020-03-24 20:00:00,3.6179168459e+10,3.6179168459e+10,4.6630080515e+10,4.6630080515e+10
2020-03-24 20:05:00,3.1889551302e+10,3.1889551302e+10,4.6732996624e+10,4.6732996624e+10
2020-03-24 20:10:00,2.5748515054e+10,2.5748515054e+10,5.0110139911e+10,5.0110139911e+10
2020-03-24 20:15:00,3.9989371292e+10,3.9989371292e+10,4.7914630027e+10,4.7914630027e+10
2020-03-24 20:20:00,4.0733258393e+10,4.0733258393e+10,4.3134704963e+10,4.3134704963e+10
2020-03-24 20:25:00,4.2110718904e+10,4.2110718904e+10,4.2521703153e+10,4.2521703153e+10
2020-03-24 20:30:00,3.4305909911e+10,3.4305909911e+10,4.6565050778e+10,4.6565050778e+10
2020-03-24 20:35:00,2.9550428700e+10,2.9550428700e+10,4.5012158324e+10,4.5012158324e+10
2020-03-24 20:40:00,2.8865252488e+10,2.8865252488e+10,4.3136900503e+10,4.3136900503e+10
2020-03-24 20:45:00,3.5682430242e+10,3.5682430242e+10,4.1252744654e+10,4.1252744654e+10
2020-03-24 20:50:00,3.6072566071e+10,3.6072566071e+10,4.3488499870e+10,4.3488499870e+10
2020-03-24 20:55:00,2.8986468010e+10,2.8986468010e+10,4.1582971435e+10,4.1582971435e+10
2020-03-24 21:00:00,2.6631653659e+10,2.6631653659e+10,4.2852701154e+10,4.2852701154e+10
2020-03-24 21:05:00,2.5058226140e+10,2.5058226140e+10,4.4280533193e+10,4.4280533193e+10
2020-03-24 21:10:00,2.3114812210e+10,2.3114812210e+10,3.4104202766e+10,3.4104202766e+10
2020-03-24 21:15:00,2.5099701125e+10,2.5099701125e+10,3.5271020658e+10,3.5271020658e+10
2020-03-24 21:20:00,2.4903012703e+10,2.4903012703e+10,3.1436727899e+10,3.1436727899e+10
2020-03-24 21:25:00,2.5655738544e+10,2.5655738544e+10,3.7176491443e+10,3.7176491443e+10
2020-03-24 21:30:00,2.2046441743e+10,2.2046441743e+10,3.7757132602e+10,3.7757132602e+10
2020-03-24 21:35:00,2.2319872355e+10,2.2319872355e+10,4.1029354238e+10,4.1029354238e+10
2020-03-24 21:40:00,2.5349393956e+10,2.5349393956e+10,4.0090718934e+10,4.0090718934e+10
2020-03-24 21:45:00,2.7397217727e+10,2.7397217727e+10,4.0372423297e+10,4.0372423297e+10
2020-03-24 21:50:00,2.7537470258e+10,2.7537470258e+10,4.3896002086e+10,4.3896002086e+10
2020-03-24 21:55:00,2.7391197641e+10,2.7391197641e+10,4.4362581976e+10,4.4362581976e+10
2020-03-24 22:00:00,2.3632634850e+10,2.3632634850e+10,4.2924750490e+10,4.2924750490e+10
2020-03-24 22:05:00,2.3074907028e+10,2.3074907028e+10,4.1348487155e+10,4.1348487155e+10
2020-03-24 22:10:00,2.2802229801e+10,2.2802229801e+10,4.3101810957e+10,4.3101810957e+10
2020-03-24 22:15:00,2.0889147617e+10,2.0889147617e+10,3.8275373780e+10,3.8275373780e+10
2020-03-24 22:20:00,2.0691479564e+10,2.0691479564e+10,4.0755336536e+10,4.0755336536e+10
2020-03-24 22:25:00,2.3264075104e+10,2.3264075104e+10,3.8079629844e+10,3.8079629844e+10
2020-03-24 22:30:00,2.3242167656e+10,2.3242167656e+10,3.8477836414e+10,3.8477836414e+10
2020-03-24 22:35:00,2.3415434357e+10,2.3415434357e+10,3.9566782194e+10,3.9566782194e+10
2020-03-24 22:40:00,2.6688327298e+10,2.6688327298e+10,3.5861888541e+10,3.5861888541e+10
2020-03-24 22:45:00,2.4884487753e+10,2.4884487753e+10,3.3390050804e+10,3.3390050804e+10
2020-03-24 22:50:00,2.2546529093e+10,2.2546529093e+10,3.5691746883e+10,3.5691746883e+10
2020-03-24 22:55:00,2.1384646039e+10,2.1384646039e+10,3.3835015133e+10,3.3835015133e+10
2020-03-24 23:00:00,2.5179586993e+10,2.5179586993e+10,3.5576578416e+10,3.5576578416e+10
2020-03-24 23:05:00,2.7770084999e+10,2.7770084999e+10,3.7492193024e+10,3.7492193024e+10
2020-03-24 23:10:00,3.2344433871e+10,3.2344433871e+10,3.5514833429e+10,3.5514833429e+10
2020-03-24 23:15:00,2.7440441654e+10,2.7440441654e+10,3.7922215712e+10,3.7922215712e+10
2020-03-24 23:20:00,3.1321747715e+10,3.1321747715e+10,3.3482059591e+10,3.3482059591e+10
2020-03-24 23:25:00,3.0133726163e+10,3.0133726163e+10,3.5027415046e+10,3.5027415046e+10
2020-03-24 23:30:00,3.1158195590e+10,3.1158195590e+10,3.3438739584e+10,3.3438739584e+10
2020-03-24 23:35:00,3.2700757157e+10,3.2700757157e+10,3.8462209059e+10,3.8462209059e+10
2020-03-24 23:40:00,3.3595291136e+10,3.3595291136e+10,4.6624400637e+10,4.6624400637e+10
2020-03-24 23:45:00,3.8246875392e+10,3.8246875392e+10,4.6874882275e+10,4.6874882275e+10
2020-03-24 23:50:00,3.0989064847e+10,3.0989064847e+10,4.3328842104e+10,4.3328842104e+10
2020-03-24 23:55:00,3.8614812920e+10,3.8614812920e+10,4.1007008990e+10,4.1007008990e+10
2020-03-25 00:00:00,3.5945162896e+10,3.5945162896e+10,3.9649508017e+10,3.9649508017e+10
2020-03-25 00:05:00,3.3704622581e+10,3.3704622581e+10,3.5152481116e+10,3.5152481116e+10
2020-03-25 00:10:00,3.1207899831e+10,3.1207899831e+10,3.9847982868e+10,3.9847982868e+10
2020-03-25 00:15:00,3.0339662040e+10,3.0339662040e+10,4.2837677397e+10,4.2837677397e+10
2020-03-25 00:20:00,2.6083690255e+10,2.6083690255e+10,3.7695206545e+10,3.7695206545e+10
2020-03-25 00:25:00,3.0990755259e+10,3.0990755259e+10,3.3325722554e+10,3.3325722554e+10
2020-03-25 00:30:00,2.5462414551e+10,2.5462414551e+10,3.3163365215e+10,3.3163365215e+10
2020-03-25 00:35:00,2.7786600462e+10,2.7786600462e+10,2.9587382496e+10,2.9587382496e+10
2020-03-25 00:40:00,3.2711754712e+10,3.2711754712e+10,3.0655422136e+10,3.0655422136e+10
2020-03-25 00:45:00,3.2654213559e+10,3.2654213559e+10,3.2134350477e+10,3.2134350477e+10
2020-03-25 00:50:00,3.1679222496e+10,3.1679222496e+10,3.0692688010e+10,3.0692688010e+10
2020-03-25 00:55:00,3.3845536355e+10,3.3845536355e+10,2.8156588603e+10,2.8156588603e+10
2020-03-25 01:00:00,3.2067348480e+10,3.2067348480e+10,2.9940513846e+10,2.9940513846e+10
2020-03-25 01:05:00,2.7233124148e+10,2.7233124148e+10,2.9630122601e+10,2.9630122601e+10
2020-03-25 01:10:00,2.6609754213e+10,2.6609754213e+10,3.3548795853e+10,3.3548795853e+10
2020-03-25 01:15:00,2.8537919762e+10,2.8537919762e+10,3.5138662634e+10,3.5138662634e+10
2020-03-25 01:20:00,2.9783086881e+10,2.9783086881e+10,3.1492225270e+10,3.1492225270e+10
2020-03-25 01:25:00,2.8473838139e+10,2.8473838139e+10,3.1114824613e+10,3.1114824613e+10
2020-03-25 01:30:00,2.7579382204e+10,2.7579382204e+10,2.9242278813e+10,2.9242278813e+10
2020-03-25 01:35:00,3.0938784705e+10,3.0938784705e+10,3.5615463961e+10,3.5615463961e+10
2020-03-25 01:40:00,2.9267142974e+10,2.9267142974e+10,3.9612872325e+10,3.9612872325e+10
2020-03-25 01:45:00,3.3703382399e+10,3.3703382399e+10,4.3004689814e+10,4.3004689814e+10
2020-03-25 01:50:00,3.6267826111e+10,3.6267826111e+10,3.2319760165e+10,3.2319760165e+10
2020-03-25 01:55:00,3.4714526777e+10,3.4714526777e+10,3.0730615162e+10,3.0730615162e+10
