DATE,CZAT,CZAT_peak,ATCZ,ATCZ_peak
2020-03-15 19:10:00,3.6856648062e+09,3.6856648062e+09,2.7039906851e+10,2.7039906851e+10
2020-03-15 19:15:00,3.6365160495e+09,3.6365160495e+09,2.1353235601e+10,2.1353235601e+10
2020-03-15 19:20:00,6.3045942496e+09,6.3045942496e+09,2.3136465120e+10,2.3136465120e+10
2020-03-15 19:25:00,5.1140546632e+09,5.1140546632e+09,2.4129987260e+10,2.4129987260e+10
2020-03-15 19:30:00,3.5087598076e+09,3.5087598076e+09,1.9709697284e+10,1.9709697284e+10
2020-03-15 19:35:00,4.4466575336e+09,4.4466575336e+09,2.5701415515e+10,2.5701415515e+10
2020-03-15 19:40:00,4.3990347677e+09,4.3990347677e+09,1.8912407463e+10,1.8912407463e+10
2020-03-15 19:45:00,4.0385267075e+09,4.0385267075e+09,1.7768489272e+10,1.7768489272e+10
2020-03-15 19:50:00,4.9907606209e+09,4.9907606209e+09,1.8959883386e+10,1.8959883386e+10
2020-03-15 19:55:00,4.5121609200e+09,4.5121609200e+09,1.7009602394e+10,1.7009602394e+10
2020-03-15 20:00:00,4.4229130942e+09,4.4229130942e+09,1.6960275538e+10,1.6960275538e+10
2020-03-15 20:05:00,4.2847340232e+09,4.2847340232e+09,2.1606980437e+10,2.1606980437e+10
2020-03-15 20:10:00,5.1153026772e+09,5.1153026772e+09,1.7451459931e+10,1.7451459931e+10
2020-03-15 20:15:00,3.9485850742e+09,3.9485850742e+09,1.7070254737e+10,1.7070254737e+10
2020-03-15 20:20:00,4.9730148904e+09,4.9730148904e+09,1.9739373521e+10,1.9739373521e+10
2020-03-15 20:25:00,3.8936684323e+09,3.8936684323e+09,1.6203081107e+10,1.6203081107e+10
2020-03-15 20:30:00,4.4506669587e+09,4.4506669587e+09,1.8225581656e+10,1.8225581656e+10
2020-03-15 20:35:00,5.8139549712e+09,5.8139549712e+09,2.1589134119e+10,2.1589134119e+10
2020-03-15 20:40:00,4.6768510882e+09,4.6768510882e+09,1.9330142385e+10,1.9330142385e+10
2020-03-15 20:45:00,3.7336103064e+09,3.7336103064e+09,2.2462193227e+10,2.2462193227e+10
2020-03-15 20:50:00,5.2976867829e+09,5.2976867829e+09,1.5656936155e+10,1.5656936155e+10
2020-03-15 20:55:00,3.5842824659e+09,3.5842824659e+09,1.4575331663e+10,1.4575331663e+10
2020-03-15 21:00:00,3.3441443039e+09,3.3441443039e+09,1.7612539326e+10,1.7612539326e+10
2020-03-15 21:05:00,4.3167188032e+09,4.3167188032e+09,2.2052185610e+10,2.2052185610e+10
2020-03-15 21:10:00,5.0451750995e+09,5.0451750995e+09,1.8743055697e+10,1.8743055697e+10
2020-03-15 21:15:00,4.2167416128e+09,4.2167416128e+09,1.8365909830e+10,1.8365909830e+10
2020-03-15 21:20:00,6.0973190717e+09,6.0973190717e+09,2.0946074176e+10,2.0946074176e+10
2020-03-15 21:25:00,5.0156269858e+09,5.0156269858e+09,1.9805043264e+10,1.9805043264e+10
2020-03-15 21:30:00,7.4362649366e+09,7.4362649366e+09,2.2397089381e+10,2.2397089381e+10
2020-03-15 21:35:00,7.8041525722e+09,7.8041525722e+09,2.5880122018e+10,2.5880122018e+10
2020-03-15 21:40:00,8.0313533370e+09,8.0313533370e+09,1.9026720965e+10,1.9026720965e+10
2020-03-15 21:45:00,7.8890922382e+09,7.8890922382e+09,2.1911495587e+10,2.1911495587e+10
2020-03-15 21:50:00,9.4638463960e+09,9.4638463960e+09,2.0841549532e+10,2.0841549532e+10
2020-03-15 21:55:00,1.0566674295e+10,1.0566674295e+10,2.1633140324e+10,2.1633140324e+10
2020-03-15 22:00:00,1.0038530803e+10,1.0038530803e+10,2.2327130695e+10,2.2327130695e+10
2020-03-15 22:05:00,8.7094673763e+09,8.7094673763e+09,2.1428145479e+10,2.1428145479e+10
2020-03-15 22:10:00,8.8327698945e+09,8.8327698945e+09,1.9224910139e+10,1.9224910139e+10
2020-03-15 22:15:00,8.3839991310e+09,8.3839991310e+09,2.1054082886e+10,2.1054082886e+10
2020-03-15 22:20:00,8.9122228402e+09,8.9122228402e+09,1.7265695423e+10,1.7265695423e+10
2020-03-15 22:25:00,6.8826946037e+09,6.8826946037e+09,1.6062485900e+10,1.6062485900e+10
2020-03-15 22:30:00,6.0765308989e+09,6.0765308989e+09,1.4352370141e+10,1.4352370141e+10
2020-03-15 22:35:00,6.5488474543e+09,6.5488474543e+09,1.5867446370e+10,1.5867446370e+10
2020-03-15 22:40:00,6.7024194603e+09,6.7024194603e+09,1.2035016325e+10,1.2035016325e+10
2020-03-15 22:45:00,8.1518419054e+09,8.1518419054e+09,1.0676805982e+10,1.0676805982e+10
2020-03-15 22:50:00,9.7561495128e+09,9.7561495128e+09,1.0488054445e+10,1.0488054445e+10
2020-03-15 22:55:00,1.0433954052e+10,1.0433954052e+10,1.0846876815e+10,1.0846876815e+10
2020-03-15 23:00:00,1.1611545675e+10,1.1611545675e+10,1.1651495465e+10,1.1651495465e+10
2020-03-15 23:05:00,1.1726086876e+10,1.1726086876e+10,1.4999977464e+10,1.4999977464e+10
2020-03-15 23:10:00,1.1788985426e+10,1.1788985426e+10,1.3893358658e+10,1.3893358658e+10
2020-03-15 23:15:00,1.1733290797e+10,1.1733290797e+10,1.1887423858e+10,1.1887423858e+10
2020-03-15 23:20:00,1.3180781586e+10,1.3180781586e+10,1.1833533848e+10,1.1833533848e+10
2020-03-15 23:25:00,1.2328222881e+10,1.2328222881e+10,1.2373523017e+10,1.2373523017e+10
2020-03-15 23:30:00,1.0209356597e+10,1.0209356597e+10,1.2574793591e+10,1.2574793591e+10
2020-03-15 23:35:00,1.1667544454e+10,1.1667544454e+10,1.6542209904e+10,1.6542209904e+10
2020-03-15 23:40:00,9.5299124677e+09,9.5299124677e+09,1.3351347358e+10,1.3351347358e+10
2020-03-15 23:45:00,9.2891796632e+09,9.2891796632e+09,1.2900768486e+10,1.2900768486e+10
2020-03-15 23:50:00,8.2718518799e+09,8.2718518799e+09,1.8345169278e+10,1.8345169278e+10
2020-03-15 23:55:00,7.4089873670e+09,7.4089873670e+09,1.3942956469e+10,1.3942956469e+10
2020-03-16 00:00:00,8.2607413677e+09,8.2607413677e+09,1.2923994457e+10,1.2923994457e+10
2020-03-16 22:05:00,4.7255827149e+09,4.7255827149e+09,1.7421365461e+10,1.7421365461e+10
2020-03-16 22:10:00,3.9505062072e+09,3.9505062072e+09,1.3295384778e+10,1.3295384778e+10
2020-03-16 22:15:00,3.5466681121e+09,3.5466681121e+09,1.3497905077e+10,1.3497905077e+10
2020-03-16 22:20:00,4.4836210119e+09,4.4836210119e+09,1.3452839771e+10,1.3452839771e+10
2020-03-16 22:25:00,3.7083871707e+09,3.7083871707e+09,1.2523671202e+10,1.2523671202e+10
2020-03-16 22:30:00,3.0997589200e+09,3.0997589200e+09,1.2581822047e+10,1.2581822047e+10
2020-03-16 22:35:00,5.2534847100e+09,5.2534847100e+09,1.8378880345e+10,1.8378880345e+10
2020-03-16 22:40:00,7.5879868463e+09,7.5879868463e+09,1.3785797687e+10,1.3785797687e+10
2020-03-16 22:45:00,5.7317003818e+09,5.7317003818e+09,1.2591491049e+10,1.2591491049e+10
2020-03-16 22:50:00,4.9262078186e+09,4.9262078186e+09,1.2830942411e+10,1.2830942411e+10
2020-03-16 22:55:00,4.1042313930e+09,4.1042313930e+09,1.3365741872e+10,1.3365741872e+10
2020-03-16 23:00:00,4.7829758544e+09,4.7829758544e+09,1.4824894348e+10,1.4824894348e+10
2020-03-16 23:05:00,5.6424000862e+09,5.6424000862e+09,1.9875740337e+10,1.9875740337e+10
2020-03-16 23:10:00,4.9494986397e+09,4.9494986397e+09,1.5067088505e+10,1.5067088505e+10
2020-03-16 23:15:00,1.0025394628e+10,1.0025394628e+10,1.7093553762e+10,1.7093553762e+10
2020-03-16 23:20:00,8.9066276907e+09,8.9066276907e+09,1.3777212185e+10,1.3777212185e+10
2020-03-16 23:25:00,4.9172236859e+09,4.9172236859e+09,1.4397491635e+10,1.4397491635e+10
2020-03-16 23:30:00,4.0324776519e+09,4.0324776519e+09,1.4104648603e+10,1.4104648603e+10
2020-03-16 23:35:00,3.8412248468e+09,3.8412248468e+09,1.3869774360e+10,1.3869774360e+10
2020-03-16 23:40:00,3.2374907653e+09,3.2374907653e+09,1.4779218805e+10,1.4779218805e+10
2020-03-16 23:45:00,5.6095106629e+09,5.6095106629e+09,1.7835120029e+10,1.7835120029e+10
2020-03-16 23:50:00,5.6703321583e+09,5.6703321583e+09,1.7300304719e+10,1.7300304719e+10
2020-03-16 23:55:00,5.0679404394e+09,5.0679404394e+09,1.9632088296e+10,1.9632088296e+10
2020-03-17 00:00:00,5.3295551409e+09,5.3295551409e+09,1.7309007155e+10,1.7309007155e+10
2020-03-17 00:05:00,8.6838761621e+09,8.6838761621e+09,1.6133339843e+10,1.6133339843e+10
2020-03-17 00:10:00,1.1111692263e+10,1.1111692263e+10,1.8890177003e+10,1.8890177003e+10
2020-03-17 00:15:00,1.3368239582e+10,1.3368239582e+10,1.3765567684e+10,1.3765567684e+10
2020-03-17 00:20:00,1.3391438802e+10,1.3391438802e+10,1.6247729428e+10,1.6247729428e+10
2020-03-17 00:25:00,1.1566165047e+10,1.1566165047e+10,1.6989718693e+10,1.6989718693e+10
2020-03-17 00:30:00,3.5776017392e+09,3.5776017392e+09,1.3004808447e+10,1.3004808447e+10
2020-03-17 00:35:00,5.4748890155e+09,5.4748890155e+09,2.2223534018e+10,2.2223534018e+10
2020-03-17 00:40:00,2.8059785749e+09,2.8059785749e+09,1.9962493664e+10,1.9962493664e+10
2020-03-17 00:45:00,1.8881162272e+09,1.8881162272e+09,1.6918977468e+10,1.6918977468e+10
2020-03-17 00:50:00,3.9169675614e+09,3.9169675614e+09,1.4931248461e+10,1.4931248461e+10
2020-03-17 00:55:00,3.4757931299e+09,3.4757931299e+09,1.5688425179e+10,1.5688425179e+10
2020-03-17 01:00:00,3.8654103483e+09,3.8654103483e+09,1.8708425757e+10,1.8708425757e+10
2020-03-17 01:05:00,5.6985988450e+09,5.6985988450e+09,2.1247487161e+10,2.1247487161e+10
2020-03-17 01:10:00,4.1164520950e+09,4.1164520950e+09,1.8527863360e+10,1.8527863360e+10
2020-03-17 01:15:00,3.4331359676e+09,3.4331359676e+09,1.6596805938e+10,1.6596805938e+10
2020-03-17 01:20:00,4.7544536965e+09,4.7544536965e+09,1.7116628723e+10,1.7116628723e+10
2020-03-17 01:25:00,2.8433882743e+09,2.8433882743e+09,1.9332606380e+10,1.9332606380e+10
2020-03-17 01:30:00,3.5820903080e+09,3.5820903080e+09,1.5351775852e+10,1.5351775852e+10
2020-03-17 01:35:00,4.4238971433e+09,4.4238971433e+09,1.5405224594e+10,1.5405224594e+10
2020-03-17 01:40:00,4.4845721177e+09,4.4845721177e+09,1.6935189992e+10,1.6935189992e+10
2020-03-17 01:45:00,4.0942965536e+09,4.0942965536e+09,1.1350683431e+10,1.1350683431e+10
2020-03-17 01:50:00,4.1780412216e+09,4.1780412216e+09,1.1012419541e+10,1.1012419541e+10
2020-03-17 01:55:00,3.0123065486e+09,3.0123065486e+09,1.1329531371e+10,1.1329531371e+10
2020-03-17 02:00:00,3.0389122428e+09,3.0389122428e+09,8.3297821579e+09,8.3297821579e+09
2020-03-17 02:05:00,3.5097826528e+09,3.5097826528e+09,1.3943159639e+10,1.3943159639e+10
2020-03-17 02:10:00,2.6925640449e+09,2.6925640449e+09,9.3762442474e+09,9.3762442474e+09
2020-03-17 02:15:00,2.8548896533e+09,2.8548896533e+09,1.1392780850e+10,1.1392780850e+10
2020-03-17 02:20:00,3.4688907349e+09,3.4688907349e+09,1.0113827669e+10,1.0113827669e+10
2020-03-17 02:25:00,2.5472554870e+09,2.5472554870e+09,7.7392212917e+09,7.7392212917e+09
2020-03-17 02:30:00,3.7390665424e+09,3.7390665424e+09,1.0380899027e+10,1.0380899027e+10
2020-03-17 02:35:00,4.2691762464e+09,4.2691762464e+09,1.2332524120e+10,1.2332524120e+10
2020-03-17 02:40:00,3.0988217790e+09,3.0988217790e+09,1.0012645992e+10,1.0012645992e+10
2020-03-17 02:45:00,2.8642035034e+09,2.8642035034e+09,9.8145660721e+09,9.8145660721e+09
2020-03-17 02:50:00,3.8191248873e+09,3.8191248873e+09,9.2982427824e+09,9.2982427824e+09
2020-03-17 02:55:00,2.4630647858e+09,2.4630647858e+09,7.4468103533e+09,7.4468103533e+09
2020-03-17 03:00:00,2.5485441950e+09,2.5485441950e+09,9.0413572775e+09,9.0413572775e+09
2020-03-17 03:05:00,4.4781182006e+09,4.4781182006e+09,1.1931289190e+10,1.1931289190e+10
2020-03-17 03:10:00,3.1092405268e+09,3.1092405268e+09,1.2320512849e+10,1.2320512849e+10
2020-03-17 03:15:00,3.2351417941e+09,3.2351417941e+09,9.9701216109e+09,9.9701216109e+09
2020-03-17 03:20:00,5.1426812719e+09,5.1426812719e+09,7.2877398025e+09,7.2877398025e+09
2020-03-17 03:25:00,4.0904186136e+09,4.0904186136e+09,6.6527667232e+09,6.6527667232e+09
2020-03-17 03:30:00,4.3657886328e+09,4.3657886328e+09,9.1868892116e+09,9.1868892116e+09
2020-03-17 03:35:00,5.8791488672e+09,5.8791488672e+09,9.1538311474e+09,9.1538311474e+09
2020-03-17 03:40:00,5.6744987091e+09,5.6744987091e+09,6.4387510284e+09,6.4387510284e+09
2020-03-17 03:45:00,5.2207497405e+09,5.2207497405e+09,6.1816379519e+09,6.1816379519e+09
2020-03-17 03:50:00,5.6849153592e+09,5.6849153592e+09,6.8873734169e+09,6.8873734169e+09
2020-03-17 03:55:00,4.9334202105e+09,4.9334202105e+09,6.6821732647e+09,6.6821732647e+09
2020-03-17 04:00:00,5.7334009329e+09,5.7334009329e+09,1.1129050943e+10,1.1129050943e+10
2020-03-17 04:05:00,5.8234846075e+09,5.8234846075e+09,7.7941669131e+09,7.7941669131e+09
2020-03-17 04:10:00,4.3777743032e+09,4.3777743032e+09,6.1017124955e+09,6.1017124955e+09
2020-03-17 04:15:00,3.8786560393e+09,3.8786560393e+09,5.5895112753e+09,5.5895112753e+09
2020-03-17 04:20:00,5.1911175248e+09,5.1911175248e+09,6.1426502937e+09,6.1426502937e+09
2020-03-17 04:25:00,3.5514161224e+09,3.5514161224e+09,5.9934437961e+09,5.9934437961e+09
2020-03-17 04:30:00,2.8934685040e+09,2.8934685040e+09,7.5436013444e+09,7.5436013444e+09
2020-03-17 04:35:00,4.5758484427e+09,4.5758484427e+09,9.3206088018e+09,9.3206088018e+09
2020-03-17 04:40:00,3.9560759327e+09,3.9560759327e+09,8.0399495514e+09,8.0399495514e+09
2020-03-17 04:45:00,1.0137455027e+10,1.0137455027e+10,8.0719106941e+09,8.0719106941e+09
2020-03-17 04:50:00,1.1023453592e+10,1.1023453592e+10,6.6677835952e+09,6.6677835952e+09
2020-03-17 04:55:00,1.1572594109e+10,1.1572594109e+10,6.8131891658e+09,6.8131891658e+09
2020-03-17 05:00:00,1.2158510232e+10,1.2158510232e+10,8.4576013541e+09,8.4576013541e+09
2020-03-17 05:05:00,1.4579659917e+10,1.4579659917e+10,1.1067305353e+10,1.1067305353e+10
2020-03-17 05:10:00,1.6404796627e+10,1.6404796627e+10,8.9378657225e+09,8.9378657225e+09
2020-03-17 05:15:00,1.2310576369e+10,1.2310576369e+10,8.8630676717e+09,8.8630676717e+09
2020-03-17 05:20:00,1.3220139945e+10,1.3220139945e+10,9.5701356691e+09,9.5701356691e+09
2020-03-17 05:25:00,1.1834015123e+10,1.1834015123e+10,9.5799010050e+09,9.5799010050e+09
2020-03-17 05:30:00,5.4502184280e+09,5.4502184280e+09,1.0862437919e+10,1.0862437919e+10
2020-03-17 05:35:00,4.6826985728e+09,4.6826985728e+09,1.4904861411e+10,1.4904861411e+10
2020-03-17 05:40:00,3.9753732471e+09,3.9753732471e+09,1.2412627043e+10,1.2412627043e+10
2020-03-17 05:45:00,2.6062895965e+09,2.6062895965e+09,1.3357598791e+10,1.3357598791e+10
2020-03-17 05:50:00,4.1239848721e+09,4.1239848721e+09,1.4504349477e+10,1.4504349477e+10
2020-03-17 05:55:00,3.3001690809e+09,3.3001690809e+09,1.4210307866e+10,1.4210307866e+10
2020-03-17 06:00:00,2.7967150062e+09,2.7967150062e+09,1.6638155629e+10,1.6638155629e+10
2020-03-17 06:05:00,3.9885947424e+09,3.9885947424e+09,2.0770962039e+10,2.0770962039e+10
2020-03-17 06:10:00,3.6832391106e+09,3.6832391106e+09,1.6604597413e+10,1.6604597413e+10
2020-03-17 06:15:00,5.1474933948e+09,5.1474933948e+09,1.7447947858e+10,1.7447947858e+10
2020-03-17 06:20:00,4.5619690835e+09,4.5619690835e+09,1.8228357406e+10,1.8228357406e+10
2020-03-17 06:25:00,3.1813603715e+09,3.1813603715e+09,1.8362075439e+10,1.8362075439e+10
2020-03-17 06:30:00,2.4815539940e+09,2.4815539940e+09,1.8008560542e+10,1.8008560542e+10
2020-03-17 06:35:00,5.2279029021e+09,5.2279029021e+09,2.2536829577e+10,2.2536829577e+10
2020-03-17 06:40:00,5.2245751855e+09,5.2245751855e+09,2.0362287664e+10,2.0362287664e+10
2020-03-17 06:45:00,3.4124635107e+09,3.4124635107e+09,1.8410171914e+10,1.8410171914e+10
2020-03-17 06:50:00,4.8735810257e+09,4.8735810257e+09,2.1923447081e+10,2.1923447081e+10
2020-03-17 06:55:00,5.6410829539e+09,5.6410829539e+09,2.3297447274e+10,2.3297447274e+10
2020-03-17 07:00:00,3.8546976882e+09,3.8546976882e+09,2.1956922135e+10,2.1956922135e+10
2020-03-17 07:05:00,4.4502857211e+09,4.4502857211e+09,2.3131454796e+10,2.3131454796e+10
2020-03-17 07:10:00,5.0284532840e+09,5.0284532840e+09,2.5871814658e+10,2.5871814658e+10
2020-03-17 07:15:00,3.3503031481e+09,3.3503031481e+09,2.1193407730e+10,2.1193407730e+10
2020-03-17 07:20:00,4.0844472342e+09,4.0844472342e+09,2.1654239302e+10,2.1654239302e+10
2020-03-17 07:25:00,3.9226719189e+09,3.9226719189e+09,2.2727871418e+10,2.2727871418e+10
2020-03-17 07:30:00,3.6603534781e+09,3.6603534781e+09,2.3633590669e+10,2.3633590669e+10
2020-03-17 07:35:00,4.4523912657e+09,4.4523912657e+09,2.8412696161e+10,2.8412696161e+10
2020-03-17 07:40:00,4.5399630864e+09,4.5399630864e+09,2.5015192746e+10,2.5015192746e+10
2020-03-17 07:45:00,3.3731596893e+09,3.3731596893e+09,2.3662469021e+10,2.3662469021e+10
2020-03-17 07:50:00,4.8303771725e+09,4.8303771725e+09,2.8762151019e+10,2.8762151019e+10
2020-03-17 07:55:00,3.8633333336e+09,3.8633333336e+09,3.2320224540e+10,3.2320224540e+10
2020-03-17 08:00:00,3.7752928418e+09,3.7752928418e+09,3.3291597392e+10,3.3291597392e+10
2020-03-17 08:05:00,4.7583863826e+09,4.7583863826e+09,3.3479159951e+10,3.3479159951e+10
2020-03-17 08:10:00,5.2249890208e+09,5.2249890208e+09,3.2185066730e+10,3.2185066730e+10
2020-03-17 08:15:00,5.4334957379e+09,5.4334957379e+09,3.3183402291e+10,3.3183402291e+10
2020-03-17 08:20:00,5.0252960480e+09,5.0252960480e+09,3.4608984573e+10,3.4608984573e+10
2020-03-17 08:25:00,4.2536814222e+09,4.2536814222e+09,3.3797341254e+10,3.3797341254e+10
2020-03-17 08:30:00,4.5738939069e+09,4.5738939069e+09,3.3510384939e+10,3.3510384939e+10
2020-03-17 08:35:00,4.6339005205e+09,4.6339005205e+09,3.9916724767e+10,3.9916724767e+10
2020-03-17 08:40:00,4.7554304744e+09,4.7554304744e+09,3.5302365763e+10,3.5302365763e+10
2020-03-17 08:45:00,4.6292072848e+09,4.6292072848e+09,3.4020173973e+10,3.4020173973e+10
2020-03-17 08:50:00,3.3019364991e+09,3.3019364991e+09,3.3654775345e+10,3.3654775345e+10
2020-03-17 08:55:00,3.5627837070e+09,3.5627837070e+09,2.7320656946e+10,2.7320656946e+10
2020-03-17 09:00:00,4.4302196071e+09,4.4302196071e+09,2.9842692794e+10,2.9842692794e+10
2020-03-17 09:05:00,4.8188736249e+09,4.8188736249e+09,3.4158830753e+10,3.4158830753e+10
2020-03-17 09:10:00,5.1216186903e+09,5.1216186903e+09,2.7946615001e+10,2.7946615001e+10
2020-03-17 09:15:00,6.3550441981e+09,6.3550441981e+09,2.9636496833e+10,2.9636496833e+10
2020-03-17 09:20:00,4.5050424462e+09,4.5050424462e+09,2.9233554827e+10,2.9233554827e+10
2020-03-17 09:25:00,3.8371179315e+09,3.8371179315e+09,2.5757587519e+10,2.5757587519e+10
2020-03-17 09:30:00,5.5108261566e+09,5.5108261566e+09,2.6662024802e+10,2.6662024802e+10
2020-03-17 09:35:00,8.2199593329e+09,8.2199593329e+09,3.1983413356e+10,3.1983413356e+10
2020-03-17 09:40:00,6.1476505066e+09,6.1476505066e+09,2.6086150254e+10,2.6086150254e+10
2020-03-17 09:45:00,5.5803229067e+09,5.5803229067e+09,2.4953216923e+10,2.4953216923e+10
2020-03-17 09:50:00,7.9764625637e+09,7.9764625637e+09,2.9727373162e+10,2.9727373162e+10
2020-03-17 09:55:00,6.6715428733e+09,6.6715428733e+09,3.0005773003e+10,3.0005773003e+10
2020-03-17 10:00:00,7.7199473361e+09,7.7199473361e+09,2.6256259760e+10,2.6256259760e+10
2020-03-17 10:05:00,7.6262795034e+09,7.6262795034e+09,2.7588325571e+10,2.7588325571e+10
2020-03-17 10:10:00,7.4943230199e+09,7.4943230199e+09,2.4789385587e+10,2.4789385587e+10
2020-03-17 10:15:00,7.1250191924e+09,7.1250191924e+09,2.8457471377e+10,2.8457471377e+10
2020-03-17 10:20:00,8.4701699810e+09,8.4701699810e+09,3.1592466865e+10,3.1592466865e+10
2020-03-17 10:25:00,8.3540723459e+09,8.3540723459e+09,2.4525960113e+10,2.4525960113e+10
2020-03-17 10:30:00,8.1569968993e+09,8.1569968993e+09,2.4733587696e+10,2.4733587696e+10
2020-03-17 10:35:00,1.0365542809e+10,1.0365542809e+10,2.8677477179e+10,2.8677477179e+10
2020-03-17 10:40:00,9.6648728351e+09,9.6648728351e+09,2.3666687528e+10,2.3666687528e+10
2020-03-17 10:45:00,8.1771027249e+09,8.1771027249e+09,2.4131276398e+10,2.4131276398e+10
2020-03-17 10:50:00,1.0099242783e+10,1.0099242783e+10,2.5521776174e+10,2.5521776174e+10
2020-03-17 10:55:00,8.7718860810e+09,8.7718860810e+09,2.4674850261e+10,2.4674850261e+10
2020-03-17 11:00:00,9.0747807894e+09,9.0747807894e+09,2.5217576571e+10,2.5217576571e+10
2020-03-17 11:05:00,7.9038618044e+09,7.9038618044e+09,3.1713660147e+10,3.1713660147e+10
2020-03-17 11:10:00,8.6761238989e+09,8.6761238989e+09,3.5066413070e+10,3.5066413070e+10
2020-03-17 11:15:00,8.3495312065e+09,8.3495312065e+09,2.4422037127e+10,2.4422037127e+10
2020-03-17 11:20:00,9.9229202229e+09,9.9229202229e+09,3.1110604503e+10,3.1110604503e+10
2020-03-17 11:25:00,9.3573942563e+09,9.3573942563e+09,2.5833338991e+10,2.5833338991e+10
2020-03-17 11:30:00,8.5048457239e+09,8.5048457239e+09,2.6073652542e+10,2.6073652542e+10
2020-03-17 11:35:00,9.1092351561e+09,9.1092351561e+09,2.9286992315e+10,2.9286992315e+10
2020-03-17 11:40:00,9.7681056170e+09,9.7681056170e+09,3.0694125688e+10,3.0694125688e+10
2020-03-17 11:45:00,8.1943636909e+09,8.1943636909e+09,2.6274143520e+10,2.6274143520e+10
2020-03-17 11:50:00,1.0684226541e+10,1.0684226541e+10,2.4326360059e+10,2.4326360059e+10
2020-03-17 11:55:00,9.7683632696e+09,9.7683632696e+09,2.5516583724e+10,2.5516583724e+10
2020-03-17 12:00:00,9.2315449198e+09,9.2315449198e+09,2.4989585756e+10,2.4989585756e+10
2020-03-17 12:05:00,9.1352789318e+09,9.1352789318e+09,2.8393958261e+10,2.8393958261e+10
2020-03-17 12:10:00,1.0861361599e+10,1.0861361599e+10,2.8163203124e+10,2.8163203124e+10
2020-03-17 12:15:00,1.0231640783e+10,1.0231640783e+10,2.6637825037e+10,2.6637825037e+10
2020-03-17 12:20:00,9.9832583157e+09,9.9832583157e+09,2.5844376887e+10,2.5844376887e+10
2020-03-17 12:25:00,9.3384659966e+09,9.3384659966e+09,2.4955394204e+10,2.4955394204e+10
2020-03-17 12:30:00,8.1163010478e+09,8.1163010478e+09,2.4412496788e+10,2.4412496788e+10
2020-03-17 12:35:00,9.8842146895e+09,9.8842146895e+09,2.7966426383e+10,2.7966426383e+10
2020-03-17 12:40:00,7.7098425682e+09,7.7098425682e+09,2.2535147654e+10,2.2535147654e+10
2020-03-17 12:45:00,7.0494375984e+09,7.0494375984e+09,2.3150586144e+10,2.3150586144e+10
2020-03-17 12:50:00,1.0152653665e+10,1.0152653665e+10,2.3759575350e+10,2.3759575350e+10
2020-03-17 12:55:00,9.3150761259e+09,9.3150761259e+09,2.2327467058e+10,2.2327467058e+10
2020-03-17 13:00:00,9.5167405365e+09,9.5167405365e+09,2.3809987374e+10,2.3809987374e+10
2020-03-17 13:05:00,8.5073342638e+09,8.5073342638e+09,2.3849669031e+10,2.3849669031e+10
2020-03-17 13:10:00,6.0882300459e+09,6.0882300459e+09,2.3702412943e+10,2.3702412943e+10
2020-03-17 13:15:00,5.9335389676e+09,5.9335389676e+09,2.5326294432e+10,2.5326294432e+10
2020-03-17 13:20:00,6.7491158703e+09,6.7491158703e+09,2.4678358527e+10,2.4678358527e+10
2020-03-17 13:25:00,5.7157676597e+09,5.7157676597e+09,2.3441046477e+10,2.3441046477e+10
2020-03-17 13:30:00,5.6462337003e+09,5.6462337003e+09,2.5138363773e+10,2.5138363773e+10
2020-03-17 13:35:00,7.2970139948e+09,7.2970139948e+09,2.7908689412e+10,2.7908689412e+10
2020-03-17 13:40:00,7.2314845571e+09,7.2314845571e+09,2.3657610284e+10,2.3657610284e+10
2020-03-17 13:45:00,5.9728463789e+09,5.9728463789e+09,2.3537442789e+10,2.3537442789e+10
2020-03-17 13:50:00,6.8886652710e+09,6.8886652710e+09,2.0710114916e+10,2.0710114916e+10
2020-03-17 13:55:00,6.4173409623e+09,6.4173409623e+09,1.8910693294e+10,1.8910693294e+10
2020-03-17 14:00:00,7.2025787202e+09,7.2025787202e+09,2.0418813783e+10,2.0418813783e+10
2020-03-17 14:05:00,6.2322174849e+09,6.2322174849e+09,2.5684208418e+10,2.5684208418e+10
2020-03-17 14:10:00,7.1255424051e+09,7.1255424051e+09,2.1838428343e+10,2.1838428343e+10
2020-03-17 14:15:00,8.7563867968e+09,8.7563867968e+09,2.0708642452e+10,2.0708642452e+10
2020-03-17 14:20:00,9.8496334750e+09,9.8496334750e+09,1.9960672781e+10,1.9960672781e+10
2020-03-17 14:25:00,6.9170439173e+09,6.9170439173e+09,1.8612652625e+10,1.8612652625e+10
2020-03-17 14:30:00,5.9467073282e+09,5.9467073282e+09,1.7995123342e+10,1.7995123342e+10
2020-03-17 14:35:00,9.3974982144e+09,9.3974982144e+09,2.2863223849e+10,2.2863223849e+10
2020-03-17 14:40:00,6.9163980629e+09,6.9163980629e+09,2.1970999664e+10,2.1970999664e+10
2020-03-17 14:45:00,7.1216726539e+09,7.1216726539e+09,2.0286325027e+10,2.0286325027e+10
2020-03-17 14:50:00,7.4300351329e+09,7.4300351329e+09,2.1061552718e+10,2.1061552718e+10
2020-03-17 14:55:00,6.7581888663e+09,6.7581888663e+09,2.0326348468e+10,2.0326348468e+10
2020-03-17 15:00:00,5.2267576383e+09,5.2267576383e+09,2.0339232671e+10,2.0339232671e+10
