DATE,ROBG,ROBG_peak,BGRO,BGRO_peak
2020-03-15 19:55:00,1.6467218841e+10,1.6467218841e+10,4.3761880665e+09,4.3761880665e+09
2020-03-15 20:00:00,1.7980023947e+10,1.7980023947e+10,3.9776917578e+09,3.9776917578e+09
2020-03-15 20:05:00,1.9298486516e+10,1.9298486516e+10,3.6938714504e+09,3.6938714504e+09
2020-03-15 20:10:00,1.3678655671e+10,1.3678655671e+10,2.7154018615e+09,2.7154018615e+09
2020-03-15 20:15:00,1.0321795970e+10,1.0321795970e+10,2.3669686969e+09,2.3669686969e+09
2020-03-15 20:20:00,9.3840871614e+09,9.3840871614e+09,2.0921201051e+09,2.0921201051e+09
2020-03-15 20:25:00,8.8655799635e+09,8.8655799635e+09,2.2038181598e+09,2.2038181598e+09
2020-03-15 20:30:00,8.0376756241e+09,8.0376756241e+09,2.6953151609e+09,2.6953151609e+09
2020-03-15 20:35:00,9.3272062058e+09,9.3272062058e+09,2.6853498509e+09,2.6853498509e+09
2020-03-15 20:40:00,2.1816137628e+10,2.1816137628e+10,2.6641722590e+09,2.6641722590e+09
2020-03-15 20:45:00,1.8318720184e+10,1.8318720184e+10,2.2778177944e+09,2.2778177944e+09
2020-03-15 20:50:00,1.2335961223e+10,1.2335961223e+10,3.2740205268e+09,3.2740205268e+09
2020-03-15 20:55:00,1.4436188408e+10,1.4436188408e+10,3.2519527010e+09,3.2519527010e+09
2020-03-15 21:00:00,1.3014083548e+10,1.3014083548e+10,2.4336082348e+09,2.4336082348e+09
2020-03-15 21:05:00,1.6675917077e+10,1.6675917077e+10,2.4147666162e+09,2.4147666162e+09
2020-03-15 21:10:00,1.2335059675e+10,1.2335059675e+10,3.0498778460e+09,3.0498778460e+09
2020-03-15 21:15:00,1.3635902470e+10,1.3635902470e+10,4.8599587682e+09,4.8599587682e+09
2020-03-15 21:20:00,1.5022537899e+10,1.5022537899e+10,5.4204174340e+09,5.4204174340e+09
2020-03-15 21:25:00,1.4607788720e+10,1.4607788720e+10,4.2731639002e+09,4.2731639002e+09
2020-03-15 21:30:00,1.5335352297e+10,1.5335352297e+10,6.5666076042e+09,6.5666076042e+09
2020-03-15 21:35:00,1.6176849483e+10,1.6176849483e+10,6.3639873047e+09,6.3639873047e+09
2020-03-15 21:40:00,1.5207900556e+10,1.5207900556e+10,6.2628034611e+09,6.2628034611e+09
2020-03-15 21:45:00,1.4434801692e+10,1.4434801692e+10,6.0780170877e+09,6.0780170877e+09
2020-03-15 21:50:00,1.4611414471e+10,1.4611414471e+10,6.6416312386e+09,6.6416312386e+09
2020-03-15 21:55:00,1.4217949720e+10,1.4217949720e+10,7.6901679559e+09,7.6901679559e+09
2020-03-15 22:00:00,1.4337795816e+10,1.4337795816e+10,7.3799224986e+09,7.3799224986e+09
2020-03-15 22:05:00,1.5109869162e+10,1.5109869162e+10,6.7695300044e+09,6.7695300044e+09
2020-03-15 22:10:00,1.5572451291e+10,1.5572451291e+10,7.1850593223e+09,7.1850593223e+09
2020-03-15 22:15:00,2.1382914682e+10,2.1382914682e+10,8.9014604372e+09,8.9014604372e+09
2020-03-15 22:20:00,1.6629705480e+10,1.6629705480e+10,9.2863316684e+09,9.2863316684e+09
2020-03-15 22:25:00,1.6425183143e+10,1.6425183143e+10,1.0751173747e+10,1.0751173747e+10
2020-03-15 22:30:00,1.1928323170e+10,1.1928323170e+10,8.9340792284e+09,8.9340792284e+09
2020-03-15 22:35:00,1.2115282170e+10,1.2115282170e+10,9.0284252430e+09,9.0284252430e+09
2020-03-15 22:40:00,1.1066616810e+10,1.1066616810e+10,1.0895536990e+10,1.0895536990e+10
2020-03-15 22:45:00,5.6639237292e+09,5.6639237292e+09,1.2911239750e+10,1.2911239750e+10
2020-03-15 22:50:00,3.0015028437e+09,3.0015028437e+09,1.4315405260e+10,1.4315405260e+10
2020-03-15 22:55:00,2.7289566437e+09,2.7289566437e+09,1.5183282249e+10,1.5183282249e+10
2020-03-15 23:00:00,2.6048311431e+09,2.6048311431e+09,1.5091524774e+10,1.5091524774e+10
2020-03-15 23:05:00,2.4700051493e+09,2.4700051493e+09,1.7707587544e+10,1.7707587544e+10
2020-03-15 23:10:00,2.8442584018e+09,2.8442584018e+09,1.9648757524e+10,1.9648757524e+10
2020-03-15 23:15:00,4.2202482311e+09,4.2202482311e+09,2.0196318452e+10,2.0196318452e+10
2020-03-15 23:20:00,5.9952750872e+09,5.9952750872e+09,1.8974972249e+10,1.8974972249e+10
2020-03-15 23:25:00,7.5109824046e+09,7.5109824046e+09,2.0315413749e+10,2.0315413749e+10
2020-03-15 23:30:00,6.8734014366e+09,6.8734014366e+09,1.7845524944e+10,1.7845524944e+10
2020-03-15 23:35:00,6.9041689200e+09,6.9041689200e+09,1.2937600032e+10,1.2937600032e+10
2020-03-15 23:40:00,6.5418323575e+09,6.5418323575e+09,9.1907331696e+09,9.1907331696e+09
2020-03-15 23:45:00,7.2475220756e+09,7.2475220756e+09,1.1027243257e+10,1.1027243257e+10
2020-03-15 23:50:00,1.0390729498e+10,1.0390729498e+10,8.5733187779e+09,8.5733187779e+09
2020-03-15 23:55:00,9.4074622606e+09,9.4074622606e+09,9.2533430253e+09,9.2533430253e+09
2020-03-16 00:00:00,8.3035027468e+09,8.3035027468e+09,1.1597808127e+10,1.1597808127e+10
2020-03-16 22:05:00,1.1545564788e+10,1.1545564788e+10,2.3845269447e+09,2.3845269447e+09
2020-03-16 22:10:00,1.1364379202e+10,1.1364379202e+10,1.7603561144e+09,1.7603561144e+09
2020-03-16 22:15:00,1.0828393076e+10,1.0828393076e+10,1.3310147427e+09,1.3310147427e+09
2020-03-16 22:20:00,1.1675805532e+10,1.1675805532e+10,2.0477593375e+09,2.0477593375e+09
2020-03-16 22:25:00,1.1264205276e+10,1.1264205276e+10,1.9979583782e+09,1.9979583782e+09
2020-03-16 22:30:00,1.1613460701e+10,1.1613460701e+10,1.8252237856e+09,1.8252237856e+09
2020-03-16 22:35:00,1.1358032477e+10,1.1358032477e+10,2.0249894977e+09,2.0249894977e+09
2020-03-16 22:40:00,1.0943522350e+10,1.0943522350e+10,3.2571000264e+09,3.2571000264e+09
2020-03-16 22:45:00,1.1669894786e+10,1.1669894786e+10,2.4847362370e+09,2.4847362370e+09
2020-03-16 22:50:00,1.2066265689e+10,1.2066265689e+10,1.9660478451e+09,1.9660478451e+09
2020-03-16 22:55:00,1.1890081443e+10,1.1890081443e+10,1.7908684862e+09,1.7908684862e+09
2020-03-16 23:00:00,1.2210248773e+10,1.2210248773e+10,1.3968604089e+09,1.3968604089e+09
2020-03-16 23:05:00,1.4446688544e+10,1.4446688544e+10,2.5255547902e+09,2.5255547902e+09
2020-03-16 23:10:00,1.2685138346e+10,1.2685138346e+10,9.7458496075e+08,9.7458496075e+08
2020-03-16 23:15:00,1.6888630659e+10,1.6888630659e+10,1.3746455492e+09,1.3746455492e+09
2020-03-16 23:20:00,1.2781517793e+10,1.2781517793e+10,1.8837608062e+09,1.8837608062e+09
2020-03-16 23:25:00,1.3197984357e+10,1.3197984357e+10,2.6885929059e+09,2.6885929059e+09
2020-03-16 23:30:00,1.2519309906e+10,1.2519309906e+10,2.6126311064e+09,2.6126311064e+09
2020-03-16 23:35:00,1.1564733016e+10,1.1564733016e+10,1.6398577022e+09,1.6398577022e+09
2020-03-16 23:40:00,1.3816454887e+10,1.3816454887e+10,1.4013507627e+09,1.4013507627e+09
2020-03-16 23:45:00,1.7310597011e+10,1.7310597011e+10,1.5637090496e+09,1.5637090496e+09
2020-03-16 23:50:00,1.8033809404e+10,1.8033809404e+10,1.3159645714e+09,1.3159645714e+09
2020-03-16 23:55:00,1.6793170321e+10,1.6793170321e+10,1.4908951739e+09,1.4908951739e+09
2020-03-17 00:00:00,1.7380651069e+10,1.7380651069e+10,1.1125478869e+09,1.1125478869e+09
2020-03-17 00:05:00,1.2570636933e+10,1.2570636933e+10,8.7630513781e+08,8.7630513781e+08
2020-03-17 00:10:00,1.9893519780e+10,1.9893519780e+10,8.3689257382e+08,8.3689257382e+08
2020-03-17 00:15:00,1.3342129781e+10,1.3342129781e+10,1.1524931978e+09,1.1524931978e+09
2020-03-17 00:20:00,1.7165013871e+10,1.7165013871e+10,1.7121179588e+09,1.7121179588e+09
2020-03-17 00:25:00,1.7413022560e+10,1.7413022560e+10,1.3377723629e+09,1.3377723629e+09
2020-03-17 00:30:00,1.3514437499e+10,1.3514437499e+10,1.0760306210e+09,1.0760306210e+09
2020-03-17 00:35:00,2.0920217323e+10,2.0920217323e+10,1.6582580732e+09,1.6582580732e+09
2020-03-17 00:40:00,2.0693745314e+10,2.0693745314e+10,1.0332012049e+09,1.0332012049e+09
2020-03-17 00:45:00,1.2465203090e+10,1.2465203090e+10,1.0253912653e+09,1.0253912653e+09
2020-03-17 00:50:00,1.0107842226e+10,1.0107842226e+10,7.1559228513e+08,7.1559228513e+08
2020-03-17 00:55:00,1.1193617783e+10,1.1193617783e+10,8.3508333612e+08,8.3508333612e+08
2020-03-17 01:00:00,9.9172301527e+09,9.9172301527e+09,1.2436452227e+09,1.2436452227e+09
2020-03-17 01:05:00,1.2409992766e+10,1.2409992766e+10,1.2732132294e+09,1.2732132294e+09
2020-03-17 01:10:00,1.1543662778e+10,1.1543662778e+10,1.2224286242e+09,1.2224286242e+09
2020-03-17 01:15:00,9.4569823596e+09,9.4569823596e+09,8.6808343025e+08,8.6808343025e+08
2020-03-17 01:20:00,1.2715481186e+10,1.2715481186e+10,1.6696000189e+09,1.6696000189e+09
2020-03-17 01:25:00,1.3736610691e+10,1.3736610691e+10,1.1363098690e+09,1.1363098690e+09
2020-03-17 01:30:00,4.6580883906e+09,4.6580883906e+09,3.6237912851e+09,3.6237912851e+09
2020-03-17 01:35:00,6.0892802898e+09,6.0892802898e+09,2.8741185188e+09,2.8741185188e+09
2020-03-17 01:40:00,1.0248320178e+10,1.0248320178e+10,1.4435618769e+09,1.4435618769e+09
2020-03-17 01:45:00,5.2838062333e+09,5.2838062333e+09,1.9624822409e+09,1.9624822409e+09
2020-03-17 01:50:00,9.2840333604e+09,9.2840333604e+09,1.1038039045e+09,1.1038039045e+09
2020-03-17 01:55:00,1.2907419889e+10,1.2907419889e+10,1.3237799292e+09,1.3237799292e+09
2020-03-17 02:00:00,4.0647572560e+09,4.0647572560e+09,1.0775592451e+09,1.0775592451e+09
2020-03-17 02:05:00,1.2730672479e+10,1.2730672479e+10,8.6031779814e+08,8.6031779814e+08
2020-03-17 02:10:00,5.5688373324e+09,5.5688373324e+09,8.2140213039e+08,8.2140213039e+08
2020-03-17 02:15:00,9.2629312488e+09,9.2629312488e+09,9.9797393740e+08,9.9797393740e+08
2020-03-17 02:20:00,1.2309540318e+10,1.2309540318e+10,9.8361999762e+08,9.8361999762e+08
2020-03-17 02:25:00,4.7722198295e+09,4.7722198295e+09,1.7916318177e+09,1.7916318177e+09
2020-03-17 02:30:00,6.0916479340e+09,6.0916479340e+09,2.3068898203e+09,2.3068898203e+09
2020-03-17 02:35:00,7.5028742366e+09,7.5028742366e+09,2.6546499938e+09,2.6546499938e+09
2020-03-17 02:40:00,5.8330988609e+09,5.8330988609e+09,1.5108149839e+09,1.5108149839e+09
2020-03-17 02:45:00,1.0802162668e+10,1.0802162668e+10,1.3872862864e+09,1.3872862864e+09
2020-03-17 02:50:00,9.7311907870e+09,9.7311907870e+09,1.2842299156e+09,1.2842299156e+09
2020-03-17 02:55:00,5.7081430404e+09,5.7081430404e+09,1.2103187411e+09,1.2103187411e+09
2020-03-17 03:00:00,1.3620536040e+10,1.3620536040e+10,1.2032623558e+09,1.2032623558e+09
2020-03-17 03:05:00,9.3036991718e+09,9.3036991718e+09,1.4159506737e+09,1.4159506737e+09
2020-03-17 03:10:00,6.4416017412e+09,6.4416017412e+09,2.0275735844e+09,2.0275735844e+09
2020-03-17 03:15:00,5.7392306573e+09,5.7392306573e+09,2.2876117871e+09,2.2876117871e+09
2020-03-17 03:20:00,2.8764174936e+09,2.8764174936e+09,1.9827904101e+09,1.9827904101e+09
2020-03-17 03:25:00,2.5004177187e+09,2.5004177187e+09,2.5517336172e+09,2.5517336172e+09
2020-03-17 03:30:00,1.3938237250e+09,1.3938237250e+09,2.1073408836e+09,2.1073408836e+09
2020-03-17 03:35:00,9.9091295527e+08,9.9091295527e+08,2.7735453103e+09,2.7735453103e+09
2020-03-17 03:40:00,1.3209893536e+09,1.3209893536e+09,3.0565678941e+09,3.0565678941e+09
2020-03-17 03:45:00,8.8473128870e+08,8.8473128870e+08,2.9714530559e+09,2.9714530559e+09
2020-03-17 03:50:00,7.2134591265e+08,7.2134591265e+08,2.7986693254e+09,2.7986693254e+09
2020-03-17 03:55:00,1.2235514609e+09,1.2235514609e+09,3.0307927840e+09,3.0307927840e+09
2020-03-17 04:00:00,1.2410986556e+09,1.2410986556e+09,3.9999179181e+09,3.9999179181e+09
2020-03-17 04:05:00,1.6359110308e+09,1.6359110308e+09,3.4350977443e+09,3.4350977443e+09
2020-03-17 04:10:00,7.5935696180e+08,7.5935696180e+08,2.5826007825e+09,2.5826007825e+09
2020-03-17 04:15:00,7.8826569959e+08,7.8826569959e+08,3.4689743299e+09,3.4689743299e+09
2020-03-17 04:20:00,7.9605554139e+08,7.9605554139e+08,3.7778743113e+09,3.7778743113e+09
2020-03-17 04:25:00,1.0243395267e+09,1.0243395267e+09,3.7548327800e+09,3.7548327800e+09
2020-03-17 04:30:00,1.2599504315e+09,1.2599504315e+09,2.2751457376e+09,2.2751457376e+09
2020-03-17 04:35:00,1.1932098991e+09,1.1932098991e+09,2.5534503892e+09,2.5534503892e+09
2020-03-17 04:40:00,8.7978269951e+08,8.7978269951e+08,2.4278912706e+09,2.4278912706e+09
2020-03-17 04:45:00,7.2076902571e+08,7.2076902571e+08,2.0607804613e+09,2.0607804613e+09
2020-03-17 04:50:00,1.0192530986e+09,1.0192530986e+09,2.2818023968e+09,2.2818023968e+09
2020-03-17 04:55:00,1.3393151404e+09,1.3393151404e+09,4.2031369422e+09,4.2031369422e+09
2020-03-17 05:00:00,1.4377136922e+09,1.4377136922e+09,2.5601763328e+09,2.5601763328e+09
2020-03-17 05:05:00,1.8146508732e+09,1.8146508732e+09,4.8192514061e+09,4.8192514061e+09
2020-03-17 05:10:00,1.1815289843e+09,1.1815289843e+09,5.1197945267e+09,5.1197945267e+09
2020-03-17 05:15:00,1.2800883644e+09,1.2800883644e+09,2.5452226103e+09,2.5452226103e+09
2020-03-17 05:20:00,1.3599330353e+09,1.3599330353e+09,1.9184774788e+09,1.9184774788e+09
2020-03-17 05:25:00,1.6272133650e+09,1.6272133650e+09,1.6134310354e+09,1.6134310354e+09
2020-03-17 05:30:00,1.7291357987e+09,1.7291357987e+09,1.9085276189e+09,1.9085276189e+09
2020-03-17 05:35:00,1.6745875265e+09,1.6745875265e+09,1.5430254817e+09,1.5430254817e+09
2020-03-17 05:40:00,2.0974891047e+09,2.0974891047e+09,2.0404871230e+09,2.0404871230e+09
2020-03-17 05:45:00,2.2370790418e+09,2.2370790418e+09,1.7111881095e+09,1.7111881095e+09
2020-03-17 05:50:00,2.2639694474e+09,2.2639694474e+09,1.9458225764e+09,1.9458225764e+09
2020-03-17 05:55:00,2.2725493184e+09,2.2725493184e+09,1.6331275352e+09,1.6331275352e+09
2020-03-17 06:00:00,3.0220202763e+09,3.0220202763e+09,1.9853389065e+09,1.9853389065e+09
2020-03-17 06:05:00,3.6502530255e+09,3.6502530255e+09,1.7861977780e+09,1.7861977780e+09
2020-03-17 06:10:00,3.8106593717e+09,3.8106593717e+09,1.7613260308e+09,1.7613260308e+09
2020-03-17 06:15:00,4.0190430411e+09,4.0190430411e+09,2.4302467505e+09,2.4302467505e+09
2020-03-17 06:20:00,5.2194164826e+09,5.2194164826e+09,1.9382110889e+09,1.9382110889e+09
2020-03-17 06:25:00,5.2628374825e+09,5.2628374825e+09,2.1525750418e+09,2.1525750418e+09
2020-03-17 06:30:00,4.3576003397e+09,4.3576003397e+09,1.9879204500e+09,1.9879204500e+09
2020-03-17 06:35:00,5.0930732979e+09,5.0930732979e+09,1.6996155372e+09,1.6996155372e+09
2020-03-17 06:40:00,5.3348249233e+09,5.3348249233e+09,2.0788038630e+09,2.0788038630e+09
2020-03-17 06:45:00,4.4639539418e+09,4.4639539418e+09,3.4688049814e+09,3.4688049814e+09
2020-03-17 06:50:00,4.2625236664e+09,4.2625236664e+09,3.1339650861e+09,3.1339650861e+09
2020-03-17 06:55:00,5.5398037236e+09,5.5398037236e+09,4.9716198547e+09,4.9716198547e+09
2020-03-17 07:00:00,5.6494196569e+09,5.6494196569e+09,3.2539663804e+09,3.2539663804e+09
2020-03-17 07:05:00,4.5659875971e+09,4.5659875971e+09,1.9114208324e+09,1.9114208324e+09
2020-03-17 07:10:00,4.9304286854e+09,4.9304286854e+09,2.1000904757e+09,2.1000904757e+09
2020-03-17 07:15:00,4.5381750339e+09,4.5381750339e+09,2.0919431273e+09,2.0919431273e+09
2020-03-17 07:20:00,5.1043002838e+09,5.1043002838e+09,1.7391234074e+09,1.7391234074e+09
2020-03-17 07:25:00,5.6377612812e+09,5.6377612812e+09,3.2519705903e+09,3.2519705903e+09
2020-03-17 07:30:00,5.9510673917e+09,5.9510673917e+09,3.5435244359e+09,3.5435244359e+09
2020-03-17 07:35:00,6.3569677814e+09,6.3569677814e+09,3.2862492085e+09,3.2862492085e+09
2020-03-17 07:40:00,7.2462024259e+09,7.2462024259e+09,4.1929517229e+09,4.1929517229e+09
2020-03-17 07:45:00,7.8813588825e+09,7.8813588825e+09,3.1646268256e+09,3.1646268256e+09
2020-03-17 07:50:00,6.7237085400e+09,6.7237085400e+09,2.5221349766e+09,2.5221349766e+09
2020-03-17 07:55:00,5.4638574415e+09,5.4638574415e+09,2.6872754032e+09,2.6872754032e+09
2020-03-17 08:00:00,6.3019080723e+09,6.3019080723e+09,2.6585719514e+09,2.6585719514e+09
2020-03-17 08:05:00,7.9870901915e+09,7.9870901915e+09,2.8232069842e+09,2.8232069842e+09
2020-03-17 08:10:00,7.7940695470e+09,7.7940695470e+09,2.6995993259e+09,2.6995993259e+09
2020-03-17 08:15:00,7.0518093587e+09,7.0518093587e+09,2.4552941363e+09,2.4552941363e+09
2020-03-17 08:20:00,6.9615456629e+09,6.9615456629e+09,2.1322417632e+09,2.1322417632e+09
2020-03-17 08:25:00,6.6339337535e+09,6.6339337535e+09,2.0778236800e+09,2.0778236800e+09
2020-03-17 08:30:00,7.2798396409e+09,7.2798396409e+09,2.3808746594e+09,2.3808746594e+09
2020-03-17 08:35:00,7.7691978427e+09,7.7691978427e+09,1.8754624975e+09,1.8754624975e+09
2020-03-17 08:40:00,7.2390222805e+09,7.2390222805e+09,2.4592083661e+09,2.4592083661e+09
2020-03-17 08:45:00,7.1711074630e+09,7.1711074630e+09,2.8799312801e+09,2.8799312801e+09
2020-03-17 08:50:00,6.9638868394e+09,6.9638868394e+09,2.4979003994e+09,2.4979003994e+09
2020-03-17 08:55:00,7.3613978211e+09,7.3613978211e+09,1.9713578664e+09,1.9713578664e+09
2020-03-17 09:00:00,8.0039510688e+09,8.0039510688e+09,2.0077355288e+09,2.0077355288e+09
2020-03-17 09:05:00,1.2860312871e+10,1.2860312871e+10,1.9833695603e+09,1.9833695603e+09
2020-03-17 09:10:00,9.1232084439e+09,9.1232084439e+09,2.1844865187e+09,2.1844865187e+09
2020-03-17 09:15:00,7.7781315369e+09,7.7781315369e+09,1.7640076729e+09,1.7640076729e+09
2020-03-17 09:20:00,1.5171614389e+10,1.5171614389e+10,1.8071480545e+09,1.8071480545e+09
2020-03-17 09:25:00,1.1834922794e+10,1.1834922794e+10,1.9805461716e+09,1.9805461716e+09
2020-03-17 09:30:00,1.0850922991e+10,1.0850922991e+10,2.9090832813e+09,2.9090832813e+09
2020-03-17 09:35:00,1.2296268228e+10,1.2296268228e+10,5.6239079479e+09,5.6239079479e+09
2020-03-17 09:40:00,1.0723987536e+10,1.0723987536e+10,4.2325043202e+09,4.2325043202e+09
2020-03-17 09:45:00,1.0784394081e+10,1.0784394081e+10,3.9814315201e+09,3.9814315201e+09
2020-03-17 09:50:00,1.0848621180e+10,1.0848621180e+10,3.9653945300e+09,3.9653945300e+09
2020-03-17 09:55:00,1.3434275527e+10,1.3434275527e+10,4.3362102256e+09,4.3362102256e+09
2020-03-17 10:00:00,9.2060329896e+09,9.2060329896e+09,5.3236670026e+09,5.3236670026e+09
2020-03-17 10:05:00,8.1971113273e+09,8.1971113273e+09,6.0394863938e+09,6.0394863938e+09
2020-03-17 10:10:00,6.4999887480e+09,6.4999887480e+09,6.7637255089e+09,6.7637255089e+09
2020-03-17 10:15:00,8.8764728128e+09,8.8764728128e+09,5.9380220520e+09,5.9380220520e+09
2020-03-17 10:20:00,1.0793837611e+10,1.0793837611e+10,4.9877528389e+09,4.9877528389e+09
2020-03-17 10:25:00,4.7310786856e+09,4.7310786856e+09,5.8594465979e+09,5.8594465979e+09
2020-03-17 10:30:00,4.3779911754e+09,4.3779911754e+09,6.2494066937e+09,6.2494066937e+09
2020-03-17 10:35:00,3.9456875511e+09,3.9456875511e+09,6.3569975279e+09,6.3569975279e+09
2020-03-17 10:40:00,3.4753777577e+09,3.4753777577e+09,6.1580197112e+09,6.1580197112e+09
2020-03-17 10:45:00,3.5479288015e+09,3.5479288015e+09,6.1259292248e+09,6.1259292248e+09
2020-03-17 10:50:00,5.4363205804e+09,5.4363205804e+09,6.7737425454e+09,6.7737425454e+09
2020-03-17 10:55:00,4.7875864224e+09,4.7875864224e+09,6.5861054465e+09,6.5861054465e+09
2020-03-17 11:00:00,4.2705884720e+09,4.2705884720e+09,5.7267470220e+09,5.7267470220e+09
2020-03-17 11:05:00,8.8502238154e+09,8.8502238154e+09,5.0049131541e+09,5.0049131541e+09
2020-03-17 11:10:00,1.0440481788e+10,1.0440481788e+10,4.6987763227e+09,4.6987763227e+09
2020-03-17 11:15:00,4.0494032357e+09,4.0494032357e+09,6.3769652546e+09,6.3769652546e+09
2020-03-17 11:20:00,9.0488032241e+09,9.0488032241e+09,6.5359878011e+09,6.5359878011e+09
2020-03-17 11:25:00,5.8646726270e+09,5.8646726270e+09,6.9639475166e+09,6.9639475166e+09
2020-03-17 11:30:00,4.8243683777e+09,4.8243683777e+09,6.1147501600e+09,6.1147501600e+09
2020-03-17 11:35:00,9.3695810464e+09,9.3695810464e+09,5.6909239987e+09,5.6909239987e+09
2020-03-17 11:40:00,7.6109721205e+09,7.6109721205e+09,6.4791615238e+09,6.4791615238e+09
2020-03-17 11:45:00,9.3763714339e+09,9.3763714339e+09,5.7770918593e+09,5.7770918593e+09
2020-03-17 11:50:00,7.6596921615e+09,7.6596921615e+09,5.8180302018e+09,5.8180302018e+09
2020-03-17 11:55:00,1.0330939540e+10,1.0330939540e+10,5.9901450268e+09,5.9901450268e+09
2020-03-17 12:00:00,1.1538191176e+10,1.1538191176e+10,6.8977676019e+09,6.8977676019e+09
2020-03-17 12:05:00,1.2415689236e+10,1.2415689236e+10,5.9754448834e+09,5.9754448834e+09
2020-03-17 12:10:00,9.8556626858e+09,9.8556626858e+09,6.7386887062e+09,6.7386887062e+09
2020-03-17 12:15:00,9.8661143147e+09,9.8661143147e+09,6.0155084256e+09,6.0155084256e+09
2020-03-17 12:20:00,1.0904951699e+10,1.0904951699e+10,5.9696051587e+09,5.9696051587e+09
2020-03-17 12:25:00,1.1340681111e+10,1.1340681111e+10,6.0638622732e+09,6.0638622732e+09
2020-03-17 12:30:00,1.3392340632e+10,1.3392340632e+10,5.9602320186e+09,5.9602320186e+09
2020-03-17 12:35:00,1.3198846026e+10,1.3198846026e+10,6.6707678437e+09,6.6707678437e+09
2020-03-17 12:40:00,1.2392604010e+10,1.2392604010e+10,6.4205198881e+09,6.4205198881e+09
2020-03-17 12:45:00,1.1375281827e+10,1.1375281827e+10,5.9247362513e+09,5.9247362513e+09
2020-03-17 12:50:00,1.0496663019e+10,1.0496663019e+10,5.4394211669e+09,5.4394211669e+09
2020-03-17 12:55:00,1.1850191098e+10,1.1850191098e+10,4.7692906844e+09,4.7692906844e+09
2020-03-17 13:00:00,1.2241393975e+10,1.2241393975e+10,5.0643123183e+09,5.0643123183e+09
2020-03-17 13:05:00,1.2426413708e+10,1.2426413708e+10,4.6085153417e+09,4.6085153417e+09
2020-03-17 13:10:00,1.4336088911e+10,1.4336088911e+10,3.8324859114e+09,3.8324859114e+09
2020-03-17 13:15:00,1.5716433391e+10,1.5716433391e+10,3.4014640391e+09,3.4014640391e+09
2020-03-17 13:20:00,1.6014957192e+10,1.6014957192e+10,2.8557654129e+09,2.8557654129e+09
2020-03-17 13:25:00,1.3654396484e+10,1.3654396484e+10,4.0743695601e+09,4.0743695601e+09
2020-03-17 13:30:00,1.5980545515e+10,1.5980545515e+10,3.8638019436e+09,3.8638019436e+09
2020-03-17 13:35:00,1.5239436265e+10,1.5239436265e+10,5.2656209135e+09,5.2656209135e+09
2020-03-17 13:40:00,1.6106445070e+10,1.6106445070e+10,4.7915599683e+09,4.7915599683e+09
2020-03-17 13:45:00,1.5705186035e+10,1.5705186035e+10,3.9888065814e+09,3.9888065814e+09
2020-03-17 13:50:00,1.4064878936e+10,1.4064878936e+10,4.7630595267e+09,4.7630595267e+09
2020-03-17 13:55:00,1.5385057992e+10,1.5385057992e+10,4.5308049142e+09,4.5308049142e+09
2020-03-17 14:00:00,1.5797140535e+10,1.5797140535e+10,4.5652166042e+09,4.5652166042e+09
2020-03-17 14:05:00,1.3888091583e+10,1.3888091583e+10,4.5137346642e+09,4.5137346642e+09
2020-03-17 14:10:00,1.4410486613e+10,1.4410486613e+10,6.0893254782e+09,6.0893254782e+09
2020-03-17 14:15:00,1.7471436823e+10,1.7471436823e+10,3.3447904517e+09,3.3447904517e+09
2020-03-17 14:20:00,1.7618251915e+10,1.7618251915e+10,4.7864817707e+09,4.7864817707e+09
2020-03-17 14:25:00,1.2982897094e+10,1.2982897094e+10,4.3321968547e+09,4.3321968547e+09
2020-03-17 14:30:00,9.4772362341e+09,9.4772362341e+09,3.8670206518e+09,3.8670206518e+09
2020-03-17 14:35:00,1.0687294661e+10,1.0687294661e+10,4.5160447149e+09,4.5160447149e+09
2020-03-17 14:40:00,1.2415091626e+10,1.2415091626e+10,4.0886290763e+09,4.0886290763e+09
2020-03-17 14:45:00,1.3539222019e+10,1.3539222019e+10,4.4251636212e+09,4.4251636212e+09
2020-03-17 14:50:00,1.3282196366e+10,1.3282196366e+10,3.7346116054e+09,3.7346116054e+09
2020-03-17 14:55:00,1.3085488831e+10,1.3085488831e+10,3.9879090523e+09,3.9879090523e+09
2020-03-17 15:00:00,1.3206915193e+10,1.3206915193e+10,4.0812834646e+09,4.0812834646e+09
2020-03-17 15:05:00,1.4355477541e+10,1.4355477541e+10,4.4391401388e+09,4.4391401388e+09
2020-03-17 15:10:00,1.3689285111e+10,1.3689285111e+10,3.9220830408e+09,3.9220830408e+09
2020-03-17 15:15:00,1.3982029921e+10,1.3982029921e+10,4.1376736644e+09,4.1376736644e+09
2020-03-17 15:20:00,1.4237440634e+10,1.4237440634e+10,3.2064311737e+09,3.2064311737e+09
2020-03-17 15:25:00,1.4440464086e+10,1.4440464086e+10,4.4510691361e+09,4.4510691361e+09
2020-03-17 15:30:00,1.4215175889e+10,1.4215175889e+10,4.7129812654e+09,4.7129812654e+09
2020-03-17 15:35:00,1.4309755228e+10,1.4309755228e+10,3.8887621208e+09,3.8887621208e+09
2020-03-17 15:40:00,1.3857383532e+10,1.3857383532e+10,2.6289623273e+09,2.6289623273e+09
2020-03-17 15:45:00,1.3412010102e+10,1.3412010102e+10,5.0535267560e+09,5.0535267560e+09
