DATE,PLAT,PLAT_peak,ATPL,ATPL_peak
2020-03-23 22:00:00,5.7651379805e+08,5.7651379805e+08,2.4360816416e+07,2.4360816416e+07
2020-03-23 22:05:00,1.1034232131e+09,1.1034232131e+09,3.1917760064e+07,3.1917760064e+07
2020-03-23 22:10:00,6.9649065111e+08,6.9649065111e+08,2.8329206090e+07,2.8329206090e+07
2020-03-23 22:15:00,6.4315501105e+08,6.4315501105e+08,2.8421707911e+07,2.8421707911e+07
2020-03-23 22:20:00,4.8456304664e+08,4.8456304664e+08,2.2129814257e+07,2.2129814257e+07
2020-03-23 22:25:00,4.4571682874e+08,4.4571682874e+08,1.9263707066e+07,1.9263707066e+07
2020-03-23 22:30:00,4.5949484415e+08,4.5949484415e+08,9.3419596719e+07,9.3419596719e+07
2020-03-23 22:35:00,9.7448738311e+08,9.7448738311e+08,1.9270856564e+07,1.9270856564e+07
2020-03-23 22:40:00,5.3246567134e+08,5.3246567134e+08,1.5477402503e+07,1.5477402503e+07
2020-03-23 22:45:00,4.1869531338e+08,4.1869531338e+08,1.9636069671e+07,1.9636069671e+07
2020-03-23 22:50:00,4.3998930105e+08,4.3998930105e+08,2.0231668781e+07,2.0231668781e+07
2020-03-23 22:55:00,3.7110777869e+08,3.7110777869e+08,1.7197497685e+07,1.7197497685e+07
2020-03-23 23:00:00,3.7632552569e+08,3.7632552569e+08,2.0959796495e+07,2.0959796495e+07
2020-03-23 23:05:00,3.7664867711e+08,3.7664867711e+08,2.5120057784e+07,2.5120057784e+07
2020-03-23 23:10:00,3.6083080705e+08,3.6083080705e+08,5.1466214791e+08,5.1466214791e+08
2020-03-23 23:15:00,4.7097377149e+08,4.7097377149e+08,6.3979956397e+07,6.3979956397e+07
2020-03-23 23:20:00,6.6369840529e+08,6.6369840529e+08,8.2438361763e+07,8.2438361763e+07
2020-03-23 23:25:00,5.5797407249e+08,5.5797407249e+08,1.5408683019e+07,1.5408683019e+07
2020-03-23 23:30:00,6.3768520475e+08,6.3768520475e+08,1.6179810096e+07,1.6179810096e+07
2020-03-23 23:35:00,6.3802123161e+08,6.3802123161e+08,1.5977627227e+07,1.5977627227e+07
2020-03-23 23:40:00,5.2038710141e+08,5.2038710141e+08,1.5635197982e+07,1.5635197982e+07
2020-03-23 23:45:00,4.8227151924e+08,4.8227151924e+08,1.5948809860e+07,1.5948809860e+07
2020-03-23 23:50:00,4.5103488405e+08,4.5103488405e+08,2.1145417109e+07,2.1145417109e+07
2020-03-23 23:55:00,4.2895101173e+08,4.2895101173e+08,2.1692188976e+07,2.1692188976e+07
2020-03-24 00:00:00,4.5577451172e+08,4.5577451172e+08,1.8033912960e+07,1.8033912960e+07
2020-03-24 00:05:00,4.0656520758e+08,4.0656520758e+08,1.1528333930e+08,1.1528333930e+08
2020-03-24 00:10:00,3.4865193331e+08,3.4865193331e+08,1.8305096199e+07,1.8305096199e+07
2020-03-24 00:15:00,4.3975716405e+08,4.3975716405e+08,1.8155550608e+07,1.8155550608e+07
2020-03-24 00:20:00,4.6882244313e+08,4.6882244313e+08,1.4604067416e+07,1.4604067416e+07
2020-03-24 00:25:00,3.2782223311e+08,3.2782223311e+08,1.2199623629e+07,1.2199623629e+07
2020-03-24 00:30:00,3.0947361560e+08,3.0947361560e+08,1.2856484297e+07,1.2856484297e+07
2020-03-24 00:35:00,3.6896945783e+08,3.6896945783e+08,1.1417419749e+08,1.1417419749e+08
2020-03-24 00:40:00,3.4694214531e+08,3.4694214531e+08,1.5333334731e+07,1.5333334731e+07
2020-03-24 00:45:00,2.4092462372e+08,2.4092462372e+08,1.5441751603e+07,1.5441751603e+07
2020-03-24 00:50:00,2.6980002637e+08,2.6980002637e+08,1.0920938316e+08,1.0920938316e+08
2020-03-24 00:55:00,3.8593810799e+08,3.8593810799e+08,2.4701034317e+07,2.4701034317e+07
2020-03-24 01:00:00,3.1431180183e+08,3.1431180183e+08,2.1139019363e+07,2.1139019363e+07
2020-03-24 01:05:00,2.0161399157e+08,2.0161399157e+08,1.8478856976e+07,1.8478856976e+07
2020-03-24 01:10:00,3.3623664882e+08,3.3623664882e+08,1.9429899837e+07,1.9429899837e+07
2020-03-24 01:15:00,2.4675403632e+08,2.4675403632e+08,1.0603616167e+08,1.0603616167e+08
2020-03-24 01:20:00,4.4619908971e+08,4.4619908971e+08,5.1652177801e+08,5.1652177801e+08
2020-03-24 01:25:00,2.7193725172e+08,2.7193725172e+08,2.5122111481e+07,2.5122111481e+07
2020-03-24 01:30:00,2.8580602782e+08,2.8580602782e+08,1.7752775738e+07,1.7752775738e+07
2020-03-24 01:35:00,3.0677486008e+08,3.0677486008e+08,1.0437440841e+08,1.0437440841e+08
2020-03-24 01:40:00,2.8305631165e+08,2.8305631165e+08,1.3382379864e+07,1.3382379864e+07
2020-03-24 01:45:00,3.1194793819e+08,3.1194793819e+08,1.6687007947e+07,1.6687007947e+07
2020-03-24 01:50:00,3.5118872276e+08,3.5118872276e+08,1.9687070800e+07,1.9687070800e+07
2020-03-24 01:55:00,2.9055313994e+08,2.9055313994e+08,1.6207395861e+07,1.6207395861e+07
2020-03-24 02:00:00,1.8042357321e+08,1.8042357321e+08,1.8551565386e+07,1.8551565386e+07
2020-03-24 02:05:00,1.6336570147e+08,1.6336570147e+08,1.4467833851e+07,1.4467833851e+07
2020-03-24 02:10:00,1.8871314680e+08,1.8871314680e+08,5.1561145852e+08,5.1561145852e+08
2020-03-24 02:15:00,1.7157108211e+08,1.7157108211e+08,2.0823173996e+07,2.0823173996e+07
2020-03-24 02:20:00,1.8246619996e+08,1.8246619996e+08,1.3998773687e+07,1.3998773687e+07
2020-03-24 02:25:00,1.7164047545e+08,1.7164047545e+08,4.9060032345e+07,4.9060032345e+07
2020-03-24 02:30:00,1.6124178580e+08,1.6124178580e+08,1.0853443405e+07,1.0853443405e+07
2020-03-24 02:35:00,1.2320989870e+08,1.2320989870e+08,9.4711802435e+06,9.4711802435e+06
2020-03-24 02:40:00,1.4436270341e+08,1.4436270341e+08,1.2453956978e+07,1.2453956978e+07
2020-03-24 02:45:00,1.2381469766e+08,1.2381469766e+08,1.3402349055e+07,1.3402349055e+07
2020-03-24 02:50:00,1.1964456459e+08,1.1964456459e+08,1.3385487892e+07,1.3385487892e+07
2020-03-24 02:55:00,2.2069503436e+08,2.2069503436e+08,1.4104624247e+07,1.4104624247e+07
2020-03-24 03:00:00,2.5451580742e+08,2.5451580742e+08,1.1175581708e+08,1.1175581708e+08
2020-03-24 03:05:00,1.2648314131e+08,1.2648314131e+08,1.7445209142e+07,1.7445209142e+07
2020-03-24 03:10:00,8.5645876140e+07,8.5645876140e+07,1.0168061966e+07,1.0168061966e+07
2020-03-24 03:15:00,5.9422407630e+08,5.9422407630e+08,1.5410543360e+07,1.5410543360e+07
2020-03-24 03:20:00,9.6628782083e+07,9.6628782083e+07,1.8339084656e+07,1.8339084656e+07
2020-03-24 03:25:00,9.3871234212e+07,9.3871234212e+07,1.5335681868e+07,1.5335681868e+07
2020-03-24 03:30:00,9.8043762906e+07,9.8043762906e+07,1.4899298246e+07,1.4899298246e+07
2020-03-24 03:35:00,8.3266885775e+07,8.3266885775e+07,1.2051444347e+07,1.2051444347e+07
2020-03-24 03:40:00,1.0340622959e+08,1.0340622959e+08,1.0626482233e+07,1.0626482233e+07
2020-03-24 03:45:00,9.3637326160e+07,9.3637326160e+07,1.1058271439e+07,1.1058271439e+07
2020-03-24 03:50:00,8.8165839431e+07,8.8165839431e+07,1.2079825719e+07,1.2079825719e+07
2020-03-24 03:55:00,2.0812944894e+08,2.0812944894e+08,1.1320264524e+07,1.1320264524e+07
2020-03-24 04:00:00,1.0654815833e+08,1.0654815833e+08,9.4949040886e+06,9.4949040886e+06
2020-03-24 04:05:00,1.2047303156e+08,1.2047303156e+08,1.1122276435e+07,1.1122276435e+07
2020-03-24 04:10:00,1.1397572290e+08,1.1397572290e+08,1.1242509307e+08,1.1242509307e+08
2020-03-24 04:15:00,1.2279828154e+08,1.2279828154e+08,5.1373987201e+08,5.1373987201e+08
2020-03-24 04:20:00,1.2018951279e+08,1.2018951279e+08,1.4614105936e+07,1.4614105936e+07
2020-03-24 04:25:00,1.0590839037e+08,1.0590839037e+08,1.4527310795e+07,1.4527310795e+07
2020-03-24 04:30:00,1.8550739004e+08,1.8550739004e+08,1.2797826480e+07,1.2797826480e+07
2020-03-24 04:35:00,6.0574161291e+08,6.0574161291e+08,1.4498064710e+07,1.4498064710e+07
2020-03-24 04:40:00,6.2688090745e+08,6.2688090745e+08,1.1334425315e+07,1.1334425315e+07
2020-03-24 04:45:00,1.1431048764e+08,1.1431048764e+08,1.1597513080e+07,1.1597513080e+07
2020-03-24 04:50:00,1.1995111530e+08,1.1995111530e+08,7.2988978470e+07,7.2988978470e+07
2020-03-24 04:55:00,1.4348722808e+08,1.4348722808e+08,1.4723907480e+07,1.4723907480e+07
2020-03-24 05:00:00,1.4440387612e+08,1.4440387612e+08,1.0698029733e+07,1.0698029733e+07
2020-03-24 05:05:00,1.8144866143e+08,1.8144866143e+08,1.1375188787e+07,1.1375188787e+07
2020-03-24 05:10:00,1.5613493501e+08,1.5613493501e+08,1.0501790646e+07,1.0501790646e+07
2020-03-24 05:15:00,1.8212373544e+08,1.8212373544e+08,1.1067889450e+07,1.1067889450e+07
2020-03-24 05:20:00,1.6694820072e+08,1.6694820072e+08,1.5064134660e+07,1.5064134660e+07
2020-03-24 05:25:00,2.5007160385e+08,2.5007160385e+08,1.0736808498e+07,1.0736808498e+07
2020-03-24 05:30:00,2.6084002531e+08,2.6084002531e+08,1.1469129190e+07,1.1469129190e+07
2020-03-24 05:35:00,3.0029246897e+08,3.0029246897e+08,1.3268876699e+07,1.3268876699e+07
2020-03-24 05:40:00,2.6526245967e+08,2.6526245967e+08,1.3564147162e+07,1.3564147162e+07
2020-03-24 05:45:00,2.0741831073e+08,2.0741831073e+08,1.3288067923e+07,1.3288067923e+07
2020-03-24 05:50:00,2.3723481100e+08,2.3723481100e+08,1.1416634959e+08,1.1416634959e+08
2020-03-24 05:55:00,7.4260422971e+08,7.4260422971e+08,1.4143520503e+07,1.4143520503e+07
2020-03-24 06:00:00,2.7038883126e+08,2.7038883126e+08,1.6743232281e+07,1.6743232281e+07
2020-03-24 06:05:00,3.4530442391e+08,3.4530442391e+08,6.0005396617e+08,6.0005396617e+08
2020-03-24 06:10:00,5.4372965497e+08,5.4372965497e+08,1.8421870044e+07,1.8421870044e+07
2020-03-24 06:15:00,3.7438286363e+08,3.7438286363e+08,1.5428711175e+07,1.5428711175e+07
2020-03-24 06:20:00,4.5767382510e+08,4.5767382510e+08,1.5846601243e+07,1.5846601243e+07
2020-03-24 06:25:00,3.6621845539e+08,3.6621845539e+08,1.1483567495e+08,1.1483567495e+08
2020-03-24 06:30:00,5.1995337866e+08,5.1995337866e+08,1.7190381762e+07,1.7190381762e+07
2020-03-24 06:35:00,5.4200050307e+08,5.4200050307e+08,1.5678927040e+07,1.5678927040e+07
2020-03-24 06:40:00,4.2749493356e+08,4.2749493356e+08,1.3154777264e+07,1.3154777264e+07
2020-03-24 06:45:00,4.2805956805e+08,4.2805956805e+08,1.7556167779e+07,1.7556167779e+07
2020-03-24 06:50:00,4.3541864089e+08,4.3541864089e+08,1.9353005577e+07,1.9353005577e+07
2020-03-24 06:55:00,4.6027176031e+08,4.6027176031e+08,1.7864361375e+07,1.7864361375e+07
2020-03-24 07:00:00,5.3109525458e+08,5.3109525458e+08,2.0512687328e+07,2.0512687328e+07
2020-03-24 07:05:00,5.1052891555e+08,5.1052891555e+08,2.3411310407e+07,2.3411310407e+07
2020-03-24 07:10:00,1.0002994231e+09,1.0002994231e+09,2.0531683508e+07,2.0531683508e+07
2020-03-24 07:15:00,5.0152198704e+08,5.0152198704e+08,1.7131378862e+07,1.7131378862e+07
2020-03-24 07:20:00,5.1742497770e+08,5.1742497770e+08,1.3130245155e+07,1.3130245155e+07
2020-03-24 07:25:00,4.7827344982e+08,4.7827344982e+08,1.3306198306e+07,1.3306198306e+07
2020-03-24 07:30:00,4.8546364516e+08,4.8546364516e+08,1.3202602437e+07,1.3202602437e+07
2020-03-24 07:35:00,4.9208683610e+08,4.9208683610e+08,1.3268184396e+07,1.3268184396e+07
2020-03-24 07:40:00,4.8639769503e+08,4.8639769503e+08,1.4012892848e+07,1.4012892848e+07
2020-03-24 07:45:00,5.2970830648e+08,5.2970830648e+08,1.4957536441e+07,1.4957536441e+07
2020-03-24 07:50:00,5.5789705708e+08,5.5789705708e+08,1.5662423285e+07,1.5662423285e+07
2020-03-24 07:55:00,5.2767672632e+08,5.2767672632e+08,1.8691296861e+07,1.8691296861e+07
2020-03-24 08:00:00,5.6976846602e+08,5.6976846602e+08,2.2615029692e+07,2.2615029692e+07
2020-03-24 08:05:00,5.4076920452e+08,5.4076920452e+08,2.6406417631e+07,2.6406417631e+07
2020-03-24 08:10:00,5.6905558853e+08,5.6905558853e+08,2.9132847106e+07,2.9132847106e+07
2020-03-24 08:15:00,5.7457202614e+08,5.7457202614e+08,2.7869904244e+07,2.7869904244e+07
2020-03-24 08:20:00,7.5309317490e+08,7.5309317490e+08,2.5321946042e+07,2.5321946042e+07
2020-03-24 08:25:00,5.9792940214e+08,5.9792940214e+08,3.0719335264e+07,3.0719335264e+07
2020-03-24 08:30:00,6.1474826930e+08,6.1474826930e+08,2.7966106286e+07,2.7966106286e+07
2020-03-24 08:35:00,6.7263218870e+08,6.7263218870e+08,9.0350481970e+07,9.0350481970e+07
2020-03-24 08:40:00,6.3215385158e+08,6.3215385158e+08,1.0862234846e+08,1.0862234846e+08
2020-03-24 08:45:00,5.7040266812e+08,5.7040266812e+08,2.0896713282e+07,2.0896713282e+07
2020-03-24 08:50:00,7.7760629665e+08,7.7760629665e+08,2.5096802585e+07,2.5096802585e+07
2020-03-24 08:55:00,5.9650245122e+08,5.9650245122e+08,2.0100486596e+07,2.0100486596e+07
2020-03-24 09:00:00,6.7438086531e+08,6.7438086531e+08,2.4095814177e+07,2.4095814177e+07
2020-03-24 09:05:00,7.4300259868e+08,7.4300259868e+08,2.0629694589e+07,2.0629694589e+07
2020-03-24 09:10:00,6.7057489470e+08,6.7057489470e+08,6.2707268826e+07,6.2707268826e+07
2020-03-24 09:15:00,7.2230048283e+08,7.2230048283e+08,4.9613032595e+07,4.9613032595e+07
2020-03-24 09:20:00,7.9197623047e+08,7.9197623047e+08,2.2184796643e+07,2.2184796643e+07
2020-03-24 09:25:00,7.9372102060e+08,7.9372102060e+08,2.2115327502e+07,2.2115327502e+07
2020-03-24 09:30:00,8.1159068073e+08,8.1159068073e+08,5.2708021316e+08,5.2708021316e+08
2020-03-24 09:35:00,8.5415374657e+08,8.5415374657e+08,5.3518254161e+08,5.3518254161e+08
2020-03-24 09:40:00,8.8998795781e+08,8.8998795781e+08,4.1097478450e+07,4.1097478450e+07
2020-03-24 09:45:00,8.2286417845e+08,8.2286417845e+08,3.1717975950e+07,3.1717975950e+07
2020-03-24 09:50:00,8.5157886993e+08,8.5157886993e+08,3.2286185925e+07,3.2286185925e+07
2020-03-24 09:55:00,9.7084087864e+08,9.7084087864e+08,2.3701942665e+07,2.3701942665e+07
2020-03-24 10:00:00,8.4004193268e+08,8.4004193268e+08,2.5347793866e+08,2.5347793866e+08
2020-03-24 10:05:00,1.0971359125e+09,1.0971359125e+09,6.7914974421e+07,6.7914974421e+07
2020-03-24 10:10:00,1.1226239760e+09,1.1226239760e+09,2.3895130049e+07,2.3895130049e+07
2020-03-24 10:15:00,1.0579643192e+09,1.0579643192e+09,2.4710967975e+07,2.4710967975e+07
2020-03-24 10:20:00,9.7721259461e+08,9.7721259461e+08,2.5304399410e+07,2.5304399410e+07
2020-03-24 10:25:00,1.0411004898e+09,1.0411004898e+09,2.2949526271e+07,2.2949526271e+07
2020-03-24 10:30:00,8.7774329648e+08,8.7774329648e+08,2.3674905925e+07,2.3674905925e+07
2020-03-24 10:35:00,8.5900119540e+08,8.5900119540e+08,2.5498456950e+07,2.5498456950e+07
2020-03-24 10:40:00,9.0975157390e+08,9.0975157390e+08,2.5156418972e+07,2.5156418972e+07
2020-03-24 10:45:00,8.1266073337e+08,8.1266073337e+08,3.1347096825e+07,3.1347096825e+07
2020-03-24 10:50:00,8.1720409917e+08,8.1720409917e+08,2.9513423096e+07,2.9513423096e+07
2020-03-24 10:55:00,8.4317679888e+08,8.4317679888e+08,2.6682792558e+07,2.6682792558e+07
2020-03-24 11:00:00,7.8265777091e+08,7.8265777091e+08,2.3431096684e+07,2.3431096684e+07
2020-03-24 11:05:00,8.4657435010e+08,8.4657435010e+08,2.7762532939e+07,2.7762532939e+07
2020-03-24 11:10:00,7.6613572743e+08,7.6613572743e+08,2.4313166159e+07,2.4313166159e+07
2020-03-24 11:15:00,1.3101281554e+09,1.3101281554e+09,2.5733773354e+07,2.5733773354e+07
2020-03-24 11:20:00,7.7426373868e+08,7.7426373868e+08,2.7474870098e+07,2.7474870098e+07
2020-03-24 11:25:00,1.0130154165e+09,1.0130154165e+09,2.3982283057e+07,2.3982283057e+07
2020-03-24 11:30:00,1.0097877080e+09,1.0097877080e+09,5.2202246180e+08,5.2202246180e+08
2020-03-24 11:35:00,8.7073641363e+08,8.7073641363e+08,1.1063986153e+08,1.1063986153e+08
2020-03-24 11:40:00,7.9885926111e+08,7.9885926111e+08,1.9363499561e+07,1.9363499561e+07
2020-03-24 11:45:00,9.2173942925e+08,9.2173942925e+08,1.7972962424e+07,1.7972962424e+07
2020-03-24 11:50:00,8.7485596747e+08,8.7485596747e+08,1.1866777022e+08,1.1866777022e+08
2020-03-24 11:55:00,8.8134466670e+08,8.8134466670e+08,2.7614419007e+07,2.7614419007e+07
2020-03-24 12:00:00,8.3039960366e+08,8.3039960366e+08,9.5879939476e+07,9.5879939476e+07
2020-03-24 12:05:00,9.8145422625e+08,9.8145422625e+08,2.3955912009e+07,2.3955912009e+07
2020-03-24 12:10:00,9.3310001904e+08,9.3310001904e+08,2.1032239136e+07,2.1032239136e+07
2020-03-24 12:15:00,9.3720246420e+08,9.3720246420e+08,2.7227921541e+07,2.7227921541e+07
2020-03-24 12:20:00,9.4920682042e+08,9.4920682042e+08,2.4853883470e+07,2.4853883470e+07
2020-03-24 12:25:00,9.0379461249e+08,9.0379461249e+08,2.4279292834e+07,2.4279292834e+07
2020-03-24 12:30:00,8.4159775813e+08,8.4159775813e+08,2.1452755795e+07,2.1452755795e+07
2020-03-24 12:35:00,7.5310383011e+08,7.5310383011e+08,2.2079505958e+07,2.2079505958e+07
2020-03-24 12:40:00,8.2727990976e+08,8.2727990976e+08,2.0169593111e+07,2.0169593111e+07
2020-03-24 12:45:00,8.5330371627e+08,8.5330371627e+08,2.1990681933e+07,2.1990681933e+07
2020-03-24 12:50:00,8.7634554534e+08,8.7634554534e+08,2.0803106636e+07,2.0803106636e+07
2020-03-24 12:55:00,8.4204800739e+08,8.4204800739e+08,1.9941937951e+07,1.9941937951e+07
2020-03-24 13:00:00,8.0673058743e+08,8.0673058743e+08,2.1885794827e+07,2.1885794827e+07
2020-03-24 13:05:00,8.5576300599e+08,8.5576300599e+08,2.1406604305e+07,2.1406604305e+07
2020-03-24 13:10:00,9.6601078302e+08,9.6601078302e+08,2.0229467462e+07,2.0229467462e+07
2020-03-24 13:15:00,8.3500200526e+08,8.3500200526e+08,2.1692355056e+07,2.1692355056e+07
2020-03-24 13:20:00,8.4096409872e+08,8.4096409872e+08,2.2279561575e+07,2.2279561575e+07
2020-03-24 13:25:00,7.6069112149e+08,7.6069112149e+08,1.7998337380e+07,1.7998337380e+07
2020-03-24 13:30:00,7.5575909323e+08,7.5575909323e+08,2.5880496194e+07,2.5880496194e+07
2020-03-24 13:35:00,8.1295723591e+08,8.1295723591e+08,1.2395409187e+08,1.2395409187e+08
2020-03-24 13:40:00,8.2382588172e+08,8.2382588172e+08,2.1627712105e+07,2.1627712105e+07
2020-03-24 13:45:00,7.9508727030e+08,7.9508727030e+08,1.2126530734e+08,1.2126530734e+08
2020-03-24 13:50:00,9.6438390644e+08,9.6438390644e+08,2.2747783157e+07,2.2747783157e+07
2020-03-24 13:55:00,8.5336854089e+08,8.5336854089e+08,1.9494640243e+07,1.9494640243e+07
2020-03-24 14:00:00,8.4400096580e+08,8.4400096580e+08,1.9763464067e+07,1.9763464067e+07
2020-03-24 14:05:00,8.8672496327e+08,8.8672496327e+08,1.9524068422e+07,1.9524068422e+07
2020-03-24 14:10:00,7.8482677018e+08,7.8482677018e+08,1.9464222175e+07,1.9464222175e+07
2020-03-24 14:15:00,7.7093719471e+08,7.7093719471e+08,2.2218412735e+07,2.2218412735e+07
2020-03-24 14:20:00,8.9262872083e+08,8.9262872083e+08,2.2798449578e+07,2.2798449578e+07
2020-03-24 14:25:00,8.2070686736e+08,8.2070686736e+08,2.5809668655e+07,2.5809668655e+07
2020-03-24 14:30:00,1.0459312371e+09,1.0459312371e+09,5.2605000618e+08,5.2605000618e+08
2020-03-24 14:35:00,8.8014805678e+08,8.8014805678e+08,1.0717491675e+08,1.0717491675e+08
2020-03-24 14:40:00,7.9723834473e+08,7.9723834473e+08,2.4412998839e+07,2.4412998839e+07
2020-03-24 14:45:00,7.9830381932e+08,7.9830381932e+08,3.0975854085e+07,3.0975854085e+07
2020-03-24 14:50:00,9.5779441211e+08,9.5779441211e+08,3.8842036135e+07,3.8842036135e+07
2020-03-24 14:55:00,8.2441696334e+08,8.2441696334e+08,4.1506878846e+07,4.1506878846e+07
2020-03-24 15:00:00,1.2792785645e+09,1.2792785645e+09,5.1988715870e+07,5.1988715870e+07
2020-03-24 15:05:00,8.3473183504e+08,8.3473183504e+08,1.1519665274e+08,1.1519665274e+08
2020-03-24 15:10:00,7.3816352533e+08,7.3816352533e+08,2.7866350144e+07,2.7866350144e+07
2020-03-24 15:15:00,8.5263306901e+08,8.5263306901e+08,3.0898195107e+07,3.0898195107e+07
2020-03-24 15:20:00,1.0093231016e+09,1.0093231016e+09,5.2728777798e+08,5.2728777798e+08
2020-03-24 15:25:00,9.7149077290e+08,9.7149077290e+08,2.8775156391e+07,2.8775156391e+07
2020-03-24 15:30:00,8.6930014393e+08,8.6930014393e+08,2.3778793597e+07,2.3778793597e+07
2020-03-24 15:35:00,7.4114343965e+08,7.4114343965e+08,2.7426867712e+07,2.7426867712e+07
2020-03-24 15:40:00,7.6003750053e+08,7.6003750053e+08,2.6363788008e+07,2.6363788008e+07
2020-03-24 15:45:00,7.2684576394e+08,7.2684576394e+08,2.7115189330e+07,2.7115189330e+07
2020-03-24 15:50:00,7.6492522162e+08,7.6492522162e+08,3.1928976256e+07,3.1928976256e+07
2020-03-24 15:55:00,8.3578905797e+08,8.3578905797e+08,3.0225534643e+07,3.0225534643e+07
2020-03-24 16:00:00,7.8965023978e+08,7.8965023978e+08,3.0875932037e+07,3.0875932037e+07
2020-03-24 16:05:00,8.7765748316e+08,8.7765748316e+08,3.0213408966e+07,3.0213408966e+07
2020-03-24 16:10:00,8.9104251120e+08,8.9104251120e+08,3.1320157852e+07,3.1320157852e+07
2020-03-24 16:15:00,1.0363059616e+09,1.0363059616e+09,2.8935317609e+07,2.8935317609e+07
2020-03-24 16:20:00,1.0342676601e+09,1.0342676601e+09,2.3558556459e+07,2.3558556459e+07
2020-03-24 16:25:00,8.9622403021e+08,8.9622403021e+08,2.4818141419e+07,2.4818141419e+07
2020-03-24 16:30:00,7.8080356753e+08,7.8080356753e+08,3.0583107849e+07,3.0583107849e+07
2020-03-24 16:35:00,9.7081954405e+08,9.7081954405e+08,3.1437439550e+07,3.1437439550e+07
2020-03-24 16:40:00,8.1846470990e+08,8.1846470990e+08,2.8723926243e+07,2.8723926243e+07
2020-03-24 16:45:00,8.1089255814e+08,8.1089255814e+08,2.6191009505e+07,2.6191009505e+07
2020-03-24 16:50:00,7.7540831905e+08,7.7540831905e+08,4.0733787091e+07,4.0733787091e+07
2020-03-24 16:55:00,1.2807365646e+09,1.2807365646e+09,2.8343161581e+07,2.8343161581e+07
2020-03-24 17:00:00,9.3560206205e+08,9.3560206205e+08,2.3518429645e+07,2.3518429645e+07
2020-03-24 17:05:00,8.8056878020e+08,8.8056878020e+08,1.2938193863e+08,1.2938193863e+08
2020-03-24 17:10:00,9.0805335119e+08,9.0805335119e+08,3.1789910705e+07,3.1789910705e+07
2020-03-24 17:15:00,1.0135239304e+09,1.0135239304e+09,4.2098518066e+07,4.2098518066e+07
2020-03-24 17:20:00,1.0093308093e+09,1.0093308093e+09,3.9721056002e+07,3.9721056002e+07
2020-03-24 17:25:00,8.8193530090e+08,8.8193530090e+08,4.4487512602e+07,4.4487512602e+07
2020-03-24 17:30:00,9.4584905511e+08,9.4584905511e+08,4.5778139958e+07,4.5778139958e+07
2020-03-24 17:35:00,8.0605537000e+08,8.0605537000e+08,4.4935800742e+07,4.4935800742e+07
2020-03-24 17:40:00,1.0126470304e+09,1.0126470304e+09,2.0458811144e+08,2.0458811144e+08
2020-03-24 17:45:00,1.3957075246e+09,1.3957075246e+09,2.6054861323e+07,2.6054861323e+07
2020-03-24 17:50:00,8.8019385915e+08,8.8019385915e+08,2.3837039013e+07,2.3837039013e+07
2020-03-24 17:55:00,6.7695374016e+08,6.7695374016e+08,2.0631729826e+07,2.0631729826e+07
2020-03-24 18:00:00,7.9751358323e+08,7.9751358323e+08,2.3826199788e+07,2.3826199788e+07
2020-03-24 18:05:00,1.0118047895e+09,1.0118047895e+09,2.4439708965e+07,2.4439708965e+07
2020-03-24 18:10:00,1.0940379561e+09,1.0940379561e+09,2.5619582077e+07,2.5619582077e+07
2020-03-24 18:15:00,9.8649427202e+08,9.8649427202e+08,1.2965693717e+08,1.2965693717e+08
2020-03-24 18:20:00,9.2403641398e+08,9.2403641398e+08,1.1333506556e+08,1.1333506556e+08
2020-03-24 18:25:00,8.0792506996e+08,8.0792506996e+08,4.0953862049e+07,4.0953862049e+07
2020-03-24 18:30:00,8.0953718319e+08,8.0953718319e+08,2.7152256965e+07,2.7152256965e+07
2020-03-24 18:35:00,8.0777116364e+08,8.0777116364e+08,2.5462809235e+07,2.5462809235e+07
2020-03-24 18:40:00,8.5287068439e+08,8.5287068439e+08,2.5690040472e+07,2.5690040472e+07
2020-03-24 18:45:00,7.9282874558e+08,7.9282874558e+08,2.6526353054e+07,2.6526353054e+07
2020-03-24 18:50:00,8.5825448233e+08,8.5825448233e+08,2.9982031861e+07,2.9982031861e+07
2020-03-24 18:55:00,8.7591696186e+08,8.7591696186e+08,2.6358931019e+07,2.6358931019e+07
2020-03-24 19:00:00,8.9746963553e+08,8.9746963553e+08,2.4039714135e+07,2.4039714135e+07
2020-03-24 19:05:00,9.1221048100e+08,9.1221048100e+08,2.5895798481e+07,2.5895798481e+07
2020-03-24 19:10:00,8.4102706106e+08,8.4102706106e+08,2.2726794153e+07,2.2726794153e+07
2020-03-24 19:15:00,8.9777608677e+08,8.9777608677e+08,2.3127645168e+07,2.3127645168e+07
2020-03-24 19:20:00,8.4026598264e+08,8.4026598264e+08,1.0860251692e+08,1.0860251692e+08
2020-03-24 19:25:00,9.6583830722e+08,9.6583830722e+08,3.1750423798e+07,3.1750423798e+07
2020-03-24 19:30:00,1.0011589274e+09,1.0011589274e+09,3.3502302439e+07,3.3502302439e+07
2020-03-24 19:35:00,8.6489611691e+08,8.6489611691e+08,4.4468404433e+07,4.4468404433e+07
2020-03-24 19:40:00,9.5401726467e+08,9.5401726467e+08,7.4615626474e+07,7.4615626474e+07
2020-03-24 19:45:00,7.8731060805e+08,7.8731060805e+08,6.1301753980e+07,6.1301753980e+07
2020-03-24 19:50:00,8.0806183370e+08,8.0806183370e+08,2.9105412101e+07,2.9105412101e+07
