DATE,ESFR,ESFR_peak,FRES,ESFR_peak
2020-03-15 19:55:00,1.1287627552e+09,1.1287627552e+09,6.8192608568e+09,6.8192608568e+09
2020-03-15 20:00:00,7.4260863624e+08,7.4260863624e+08,1.8232577698e+09,1.8232577698e+09
2020-03-15 20:05:00,1.1865221476e+09,1.1865221476e+09,6.2459103731e+08,6.2459103731e+08
2020-03-15 20:10:00,1.5507348171e+09,1.5507348171e+09,5.0093346946e+08,5.0093346946e+08
2020-03-15 20:15:00,7.9975532270e+08,7.9975532270e+08,4.4182977079e+08,4.4182977079e+08
2020-03-15 20:20:00,7.6819023244e+08,7.6819023244e+08,2.6758720545e+09,2.6758720545e+09
2020-03-15 20:25:00,6.4613308927e+08,6.4613308927e+08,4.5608302856e+08,4.5608302856e+08
2020-03-15 20:30:00,5.8697858080e+08,5.8697858080e+08,5.2351122994e+08,5.2351122994e+08
2020-03-15 20:35:00,8.4744709991e+08,8.4744709991e+08,5.7483640945e+08,5.7483640945e+08
2020-03-15 20:40:00,1.1278688513e+09,1.1278688513e+09,5.2471463670e+09,5.2471463670e+09
2020-03-15 20:45:00,1.1788272701e+09,1.1788272701e+09,2.4616298566e+09,2.4616298566e+09
2020-03-15 20:50:00,1.2143832469e+09,1.2143832469e+09,2.0490019298e+08,2.0490019298e+08
2020-03-15 20:55:00,1.0970800177e+09,1.0970800177e+09,2.9335930539e+09,2.9335930539e+09
2020-03-15 21:00:00,1.0634632343e+09,1.0634632343e+09,4.8450960905e+09,4.8450960905e+09
2020-03-15 21:05:00,9.8548939203e+08,9.8548939203e+08,4.5713803688e+08,4.5713803688e+08
2020-03-15 21:10:00,6.2880264196e+08,6.2880264196e+08,2.2968687925e+08,2.2968687925e+08
2020-03-15 21:15:00,8.5630164239e+08,8.5630164239e+08,1.0866097681e+08,1.0866097681e+08
2020-03-15 21:20:00,1.0261483457e+09,1.0261483457e+09,1.4413314247e+09,1.4413314247e+09
2020-03-15 21:25:00,8.3613217460e+08,8.3613217460e+08,1.2148934183e+09,1.2148934183e+09
2020-03-15 21:30:00,1.1157870064e+09,1.1157870064e+09,7.5833825364e+09,7.5833825364e+09
2020-03-15 21:35:00,1.5454971353e+09,1.5454971353e+09,6.0114177537e+09,6.0114177537e+09
2020-03-15 21:40:00,1.7100663218e+09,1.7100663218e+09,2.0872612623e+09,2.0872612623e+09
2020-03-15 21:45:00,2.0342638710e+09,2.0342638710e+09,8.0257984406e+08,8.0257984406e+08
2020-03-15 21:50:00,2.9571741271e+09,2.9571741271e+09,3.9680492659e+08,3.9680492659e+08
2020-03-15 21:55:00,3.1160367920e+09,3.1160367920e+09,2.4231645888e+08,2.4231645888e+08
2020-03-15 22:00:00,3.1868511181e+09,3.1868511181e+09,1.8409015679e+09,1.8409015679e+09
2020-03-15 22:05:00,3.0656224811e+09,3.0656224811e+09,8.9270679371e+09,8.9270679371e+09
2020-03-15 22:10:00,3.3499108748e+09,3.3499108748e+09,8.5405436254e+09,8.5405436254e+09
2020-03-15 22:15:00,3.1701730578e+09,3.1701730578e+09,2.9749875664e+09,2.9749875664e+09
2020-03-15 22:20:00,3.6007962647e+09,3.6007962647e+09,2.3163553131e+09,2.3163553131e+09
2020-03-15 22:25:00,3.3207322607e+09,3.3207322607e+09,2.0602113457e+09,2.0602113457e+09
2020-03-15 22:30:00,3.7526651370e+09,3.7526651370e+09,3.2476584710e+09,3.2476584710e+09
2020-03-15 22:35:00,3.6897932276e+09,3.6897932276e+09,5.7512548497e+09,5.7512548497e+09
2020-03-15 22:40:00,3.5424492219e+09,3.5424492219e+09,7.7765825195e+09,7.7765825195e+09
2020-03-15 22:45:00,3.5276744320e+09,3.5276744320e+09,6.1611468580e+09,6.1611468580e+09
2020-03-15 22:50:00,3.8739844764e+09,3.8739844764e+09,5.7275523707e+09,5.7275523707e+09
2020-03-15 22:55:00,4.1152851388e+09,4.1152851388e+09,4.6074856888e+09,4.6074856888e+09
2020-03-15 23:00:00,4.0424395906e+09,4.0424395906e+09,2.4245662142e+09,2.4245662142e+09
2020-03-15 23:05:00,3.9951933657e+09,3.9951933657e+09,1.5921167957e+09,1.5921167957e+09
2020-03-15 23:10:00,4.0632601922e+09,4.0632601922e+09,6.2056115911e+09,6.2056115911e+09
2020-03-15 23:15:00,3.5982718927e+09,3.5982718927e+09,1.2970038087e+09,1.2970038087e+09
2020-03-15 23:20:00,3.4336213056e+09,3.4336213056e+09,6.3844799848e+08,6.3844799848e+08
2020-03-15 23:25:00,3.6594639809e+09,3.6594639809e+09,8.1969769075e+09,8.1969769075e+09
2020-03-15 23:30:00,3.0924045926e+09,3.0924045926e+09,8.2954409556e+08,8.2954409556e+08
2020-03-15 23:35:00,2.9537393236e+09,2.9537393236e+09,2.2585969924e+08,2.2585969924e+08
2020-03-15 23:40:00,2.9851540052e+09,2.9851540052e+09,6.6435211772e+07,6.6435211772e+07
2020-03-15 23:45:00,2.6896991954e+09,2.6896991954e+09,5.7011749619e+07,5.7011749619e+07
2020-03-15 23:50:00,2.5600137214e+09,2.5600137214e+09,4.8651553243e+07,4.8651553243e+07
2020-03-15 23:55:00,2.7247970017e+09,2.7247970017e+09,5.2818852353e+08,5.2818852353e+08
2020-03-16 00:00:00,2.6513033709e+09,2.6513033709e+09,5.2944955587e+08,5.2944955587e+08
2020-03-16 22:05:00,9.1770443336e+08,9.1770443336e+08,1.6311719227e+09,1.6311719227e+09
2020-03-16 22:10:00,8.5910812092e+08,8.5910812092e+08,1.9054768818e+09,1.9054768818e+09
2020-03-16 22:15:00,7.3931886528e+08,7.3931886528e+08,6.4922759946e+08,6.4922759946e+08
2020-03-16 22:20:00,6.6613223366e+08,6.6613223366e+08,8.3803803478e+08,8.3803803478e+08
2020-03-16 22:25:00,7.0911151900e+08,7.0911151900e+08,1.3696340488e+09,1.3696340488e+09
2020-03-16 22:30:00,6.7898456838e+08,6.7898456838e+08,4.8370795081e+09,4.8370795081e+09
2020-03-16 22:35:00,7.8591023648e+08,7.8591023648e+08,1.3230855653e+09,1.3230855653e+09
2020-03-16 22:40:00,4.9210827704e+08,4.9210827704e+08,5.5721025647e+08,5.5721025647e+08
2020-03-16 22:45:00,7.2321465456e+08,7.2321465456e+08,7.2020545963e+09,7.2020545963e+09
2020-03-16 22:50:00,4.8187105778e+08,4.8187105778e+08,3.9733347888e+09,3.9733347888e+09
2020-03-16 22:55:00,7.2466327052e+08,7.2466327052e+08,1.8624869520e+09,1.8624869520e+09
2020-03-16 23:00:00,9.1805236939e+08,9.1805236939e+08,1.5290246759e+09,1.5290246759e+09
2020-03-16 23:05:00,8.3080205456e+08,8.3080205456e+08,1.0866957935e+09,1.0866957935e+09
2020-03-16 23:10:00,7.9337227160e+08,7.9337227160e+08,9.8596722969e+08,9.8596722969e+08
2020-03-16 23:15:00,5.4841209508e+08,5.4841209508e+08,4.9382931124e+08,4.9382931124e+08
2020-03-16 23:20:00,5.6725964826e+08,5.6725964826e+08,5.7147970950e+09,5.7147970950e+09
2020-03-16 23:25:00,4.9699643744e+08,4.9699643744e+08,1.3633989432e+09,1.3633989432e+09
2020-03-16 23:30:00,6.6630162691e+08,6.6630162691e+08,1.4458997740e+09,1.4458997740e+09
2020-03-16 23:35:00,4.0276210141e+08,4.0276210141e+08,6.5779632649e+08,6.5779632649e+08
2020-03-16 23:40:00,8.0704987032e+08,8.0704987032e+08,4.9832474206e+08,4.9832474206e+08
2020-03-16 23:45:00,9.5103798604e+08,9.5103798604e+08,1.2713867731e+09,1.2713867731e+09
2020-03-16 23:50:00,1.1664398792e+09,1.1664398792e+09,2.3596862834e+09,2.3596862834e+09
2020-03-16 23:55:00,1.1399976087e+09,1.1399976087e+09,3.3330961740e+09,3.3330961740e+09
2020-03-17 00:00:00,1.2162100094e+09,1.2162100094e+09,1.7067733620e+09,1.7067733620e+09
2020-03-17 00:05:00,1.3840938052e+09,1.3840938052e+09,1.2739043118e+09,1.2739043118e+09
2020-03-17 00:10:00,1.4991537397e+09,1.4991537397e+09,4.1977428891e+08,4.1977428891e+08
2020-03-17 00:15:00,1.5437168342e+09,1.5437168342e+09,3.0826332145e+08,3.0826332145e+08
2020-03-17 00:20:00,1.7419215295e+09,1.7419215295e+09,6.4224220994e+08,6.4224220994e+08
2020-03-17 00:25:00,1.5882420173e+09,1.5882420173e+09,3.4900653980e+09,3.4900653980e+09
2020-03-17 00:30:00,1.3261758558e+09,1.3261758558e+09,2.1457329000e+08,2.1457329000e+08
2020-03-17 00:35:00,1.1578264669e+09,1.1578264669e+09,7.8245927520e+08,7.8245927520e+08
2020-03-17 00:40:00,1.4301922113e+09,1.4301922113e+09,1.7830190889e+09,1.7830190889e+09
2020-03-17 00:45:00,1.8099629256e+09,1.8099629256e+09,8.6532660767e+08,8.6532660767e+08
2020-03-17 00:50:00,1.9672942718e+09,1.9672942718e+09,7.3985354049e+08,7.3985354049e+08
2020-03-17 00:55:00,2.0153469112e+09,2.0153469112e+09,1.5785506602e+09,1.5785506602e+09
2020-03-17 01:00:00,2.1209423670e+09,2.1209423670e+09,1.4655415758e+09,1.4655415758e+09
2020-03-17 01:05:00,2.4071737463e+09,2.4071737463e+09,2.1180937204e+09,2.1180937204e+09
2020-03-17 01:10:00,2.5239042218e+09,2.5239042218e+09,1.9665364810e+09,1.9665364810e+09
2020-03-17 01:15:00,2.2166496326e+09,2.2166496326e+09,1.0889006563e+09,1.0889006563e+09
2020-03-17 01:20:00,2.1948981887e+09,2.1948981887e+09,8.4708799820e+08,8.4708799820e+08
2020-03-17 01:25:00,1.8841888356e+09,1.8841888356e+09,1.4256819193e+09,1.4256819193e+09
2020-03-17 01:30:00,1.7386573944e+09,1.7386573944e+09,2.2753935267e+09,2.2753935267e+09
2020-03-17 01:35:00,1.5928943349e+09,1.5928943349e+09,2.3920142144e+09,2.3920142144e+09
2020-03-17 01:40:00,1.7937257973e+09,1.7937257973e+09,2.4572656147e+09,2.4572656147e+09
2020-03-17 01:45:00,2.5332381635e+09,2.5332381635e+09,1.6429567009e+09,1.6429567009e+09
2020-03-17 01:50:00,2.6033683486e+09,2.6033683486e+09,1.0654549245e+09,1.0654549245e+09
2020-03-17 01:55:00,2.1681610422e+09,2.1681610422e+09,1.1166690458e+09,1.1166690458e+09
2020-03-17 02:00:00,2.2297038913e+09,2.2297038913e+09,3.0558739634e+09,3.0558739634e+09
2020-03-17 02:05:00,2.1104220097e+09,2.1104220097e+09,6.2465565583e+08,6.2465565583e+08
2020-03-17 02:10:00,2.4144076633e+09,2.4144076633e+09,1.2680181886e+09,1.2680181886e+09
2020-03-17 02:15:00,2.4506073719e+09,2.4506073719e+09,4.5596600576e+08,4.5596600576e+08
2020-03-17 02:20:00,2.5897843682e+09,2.5897843682e+09,7.2186543910e+08,7.2186543910e+08
2020-03-17 02:25:00,2.3933290480e+09,2.3933290480e+09,2.7081977989e+08,2.7081977989e+08
2020-03-17 02:30:00,2.1793451368e+09,2.1793451368e+09,4.2268362234e+08,4.2268362234e+08
2020-03-17 02:35:00,2.0297931659e+09,2.0297931659e+09,1.3331270449e+09,1.3331270449e+09
2020-03-17 02:40:00,1.8152056525e+09,1.8152056525e+09,9.6753525978e+07,9.6753525978e+07
2020-03-17 02:45:00,1.9237587362e+09,1.9237587362e+09,1.0112728514e+08,1.0112728514e+08
2020-03-17 02:50:00,2.0326773539e+09,2.0326773539e+09,1.1625158761e+08,1.1625158761e+08
2020-03-17 02:55:00,2.0230784418e+09,2.0230784418e+09,3.3266483694e+08,3.3266483694e+08
2020-03-17 03:00:00,2.0248293032e+09,2.0248293032e+09,6.2970510051e+08,6.2970510051e+08
2020-03-17 03:05:00,2.1628527864e+09,2.1628527864e+09,4.3577313241e+09,4.3577313241e+09
2020-03-17 03:10:00,2.1029429108e+09,2.1029429108e+09,1.2844655635e+09,1.2844655635e+09
2020-03-17 03:15:00,2.0114855913e+09,2.0114855913e+09,1.6729316745e+09,1.6729316745e+09
2020-03-17 03:20:00,1.8295183904e+09,1.8295183904e+09,1.2657117426e+09,1.2657117426e+09
2020-03-17 03:25:00,1.9086467794e+09,1.9086467794e+09,1.8786478121e+08,1.8786478121e+08
2020-03-17 03:30:00,1.8843190461e+09,1.8843190461e+09,3.7493662150e+08,3.7493662150e+08
2020-03-17 03:35:00,2.8677038545e+09,2.8677038545e+09,1.0303743712e+09,1.0303743712e+09
2020-03-17 03:40:00,1.8621481190e+09,1.8621481190e+09,2.2913148036e+09,2.2913148036e+09
2020-03-17 03:45:00,1.6078240862e+09,1.6078240862e+09,1.4662733346e+09,1.4662733346e+09
2020-03-17 03:50:00,1.3410682820e+09,1.3410682820e+09,1.1272977164e+09,1.1272977164e+09
2020-03-17 03:55:00,1.3854685732e+09,1.3854685732e+09,2.2931571664e+09,2.2931571664e+09
2020-03-17 04:00:00,1.5106804036e+09,1.5106804036e+09,2.2219845327e+09,2.2219845327e+09
2020-03-17 04:05:00,1.5762550342e+09,1.5762550342e+09,9.2912849594e+08,9.2912849594e+08
2020-03-17 04:10:00,1.3660457581e+09,1.3660457581e+09,3.0037524194e+09,3.0037524194e+09
2020-03-17 04:15:00,1.6232444279e+09,1.6232444279e+09,1.4257411948e+09,1.4257411948e+09
2020-03-17 04:20:00,1.6624091931e+09,1.6624091931e+09,2.1491573482e+09,2.1491573482e+09
2020-03-17 04:25:00,1.5634487995e+09,1.5634487995e+09,2.7297983940e+09,2.7297983940e+09
2020-03-17 04:30:00,1.7244547323e+09,1.7244547323e+09,1.6302973951e+09,1.6302973951e+09
2020-03-17 04:35:00,1.5233932641e+09,1.5233932641e+09,1.2915736428e+09,1.2915736428e+09
2020-03-17 04:40:00,1.5152178894e+09,1.5152178894e+09,2.2079530776e+09,2.2079530776e+09
2020-03-17 04:45:00,1.5033875170e+09,1.5033875170e+09,5.5527508591e+09,5.5527508591e+09
2020-03-17 04:50:00,1.6613120572e+09,1.6613120572e+09,1.0932471654e+09,1.0932471654e+09
2020-03-17 04:55:00,1.6904048160e+09,1.6904048160e+09,1.6767371846e+09,1.6767371846e+09
2020-03-17 05:00:00,1.5788541946e+09,1.5788541946e+09,7.0382525002e+09,7.0382525002e+09
2020-03-17 05:05:00,1.6043262601e+09,1.6043262601e+09,4.9432018662e+09,4.9432018662e+09
2020-03-17 05:10:00,1.8757397103e+09,1.8757397103e+09,4.0308765669e+09,4.0308765669e+09
2020-03-17 05:15:00,1.9682489582e+09,1.9682489582e+09,3.0795671771e+09,3.0795671771e+09
2020-03-17 05:20:00,2.1900291122e+09,2.1900291122e+09,2.4437082405e+09,2.4437082405e+09
2020-03-17 05:25:00,1.9504939721e+09,1.9504939721e+09,3.2428473287e+09,3.2428473287e+09
2020-03-17 05:30:00,2.0597560692e+09,2.0597560692e+09,2.5638355030e+09,2.5638355030e+09
2020-03-17 05:35:00,1.9726039256e+09,1.9726039256e+09,1.3558757761e+09,1.3558757761e+09
2020-03-17 05:40:00,2.0389921591e+09,2.0389921591e+09,1.3104304535e+09,1.3104304535e+09
2020-03-17 05:45:00,1.3398355425e+09,1.3398355425e+09,3.2303367733e+09,3.2303367733e+09
2020-03-17 05:50:00,2.2096719090e+09,2.2096719090e+09,2.4073699258e+09,2.4073699258e+09
2020-03-17 05:55:00,1.9887154374e+09,1.9887154374e+09,1.4799748890e+09,1.4799748890e+09
2020-03-17 06:00:00,1.5480106863e+09,1.5480106863e+09,5.9606384027e+08,5.9606384027e+08
2020-03-17 06:05:00,1.1775296306e+09,1.1775296306e+09,8.3764498705e+08,8.3764498705e+08
2020-03-17 06:10:00,1.1588664769e+09,1.1588664769e+09,9.2815629295e+08,9.2815629295e+08
2020-03-17 06:15:00,8.6076017177e+08,8.6076017177e+08,2.7703468560e+09,2.7703468560e+09
2020-03-17 06:20:00,7.4135567160e+08,7.4135567160e+08,4.3419085108e+09,4.3419085108e+09
2020-03-17 06:25:00,7.4054227944e+08,7.4054227944e+08,2.3153419253e+09,2.3153419253e+09
2020-03-17 06:30:00,9.2206369991e+08,9.2206369991e+08,1.6672008876e+09,1.6672008876e+09
2020-03-17 06:35:00,1.1251680622e+09,1.1251680622e+09,2.1798159607e+09,2.1798159607e+09
2020-03-17 06:40:00,1.3743177354e+09,1.3743177354e+09,4.9549703312e+08,4.9549703312e+08
2020-03-17 06:45:00,1.6092492756e+09,1.6092492756e+09,6.3055083378e+08,6.3055083378e+08
2020-03-17 06:50:00,1.1906720747e+09,1.1906720747e+09,5.8289235258e+09,5.8289235258e+09
2020-03-17 06:55:00,1.3413872340e+09,1.3413872340e+09,3.8619426565e+09,3.8619426565e+09
2020-03-17 07:00:00,1.4513128039e+09,1.4513128039e+09,2.6133141356e+09,2.6133141356e+09
2020-03-17 07:05:00,1.5343405260e+09,1.5343405260e+09,5.3546261666e+09,5.3546261666e+09
2020-03-17 07:10:00,1.5488583759e+09,1.5488583759e+09,2.1751423869e+09,2.1751423869e+09
2020-03-17 07:15:00,1.5219519561e+09,1.5219519561e+09,2.3542369046e+09,2.3542369046e+09
2020-03-17 07:20:00,1.8292442868e+09,1.8292442868e+09,3.2596559672e+09,3.2596559672e+09
2020-03-17 07:25:00,1.6526628973e+09,1.6526628973e+09,2.3465819161e+09,2.3465819161e+09
2020-03-17 07:30:00,1.8439196616e+09,1.8439196616e+09,2.2363877610e+09,2.2363877610e+09
2020-03-17 07:35:00,2.0306758793e+09,2.0306758793e+09,2.5265218873e+09,2.5265218873e+09
2020-03-17 07:40:00,1.5460222774e+09,1.5460222774e+09,1.9575599536e+09,1.9575599536e+09
2020-03-17 07:45:00,1.8496039599e+09,1.8496039599e+09,2.4259992470e+09,2.4259992470e+09
2020-03-17 07:50:00,1.6173217372e+09,1.6173217372e+09,1.7915218933e+09,1.7915218933e+09
2020-03-17 07:55:00,1.7660455057e+09,1.7660455057e+09,3.3359372456e+09,3.3359372456e+09
2020-03-17 08:00:00,1.7000448511e+09,1.7000448511e+09,2.7312254079e+09,2.7312254079e+09
2020-03-17 08:05:00,1.8223198839e+09,1.8223198839e+09,2.4601404783e+09,2.4601404783e+09
2020-03-17 08:10:00,1.9678246795e+09,1.9678246795e+09,2.3214100705e+09,2.3214100705e+09
2020-03-17 08:15:00,1.7034230343e+09,1.7034230343e+09,2.5692408857e+09,2.5692408857e+09
2020-03-17 08:20:00,1.5719249565e+09,1.5719249565e+09,2.4394865469e+09,2.4394865469e+09
2020-03-17 08:25:00,1.4367236863e+09,1.4367236863e+09,4.8210199557e+09,4.8210199557e+09
2020-03-17 08:30:00,1.7440674043e+09,1.7440674043e+09,2.4761759704e+09,2.4761759704e+09
2020-03-17 08:35:00,2.1118769283e+09,2.1118769283e+09,2.3058161049e+09,2.3058161049e+09
2020-03-17 08:40:00,2.4512862843e+09,2.4512862843e+09,2.6008716036e+09,2.6008716036e+09
2020-03-17 08:45:00,8.8919163698e+08,8.8919163698e+08,3.7559835762e+09,3.7559835762e+09
2020-03-17 08:50:00,2.3234606691e+09,2.3234606691e+09,2.3418501890e+09,2.3418501890e+09
2020-03-17 08:55:00,2.2303966048e+09,2.2303966048e+09,3.4817091326e+09,3.4817091326e+09
2020-03-17 09:00:00,1.7970648179e+09,1.7970648179e+09,2.2433369299e+09,2.2433369299e+09
2020-03-17 09:05:00,1.4907288622e+09,1.4907288622e+09,2.4387292748e+09,2.4387292748e+09
2020-03-17 09:10:00,1.5725131283e+09,1.5725131283e+09,5.2950886690e+09,5.2950886690e+09
2020-03-17 09:15:00,1.2115052157e+09,1.2115052157e+09,5.3534426693e+09,5.3534426693e+09
2020-03-17 09:20:00,1.0306910385e+09,1.0306910385e+09,5.8418693762e+09,5.8418693762e+09
2020-03-17 09:25:00,8.5580644349e+08,8.5580644349e+08,1.6263048296e+09,1.6263048296e+09
2020-03-17 09:30:00,1.5466592267e+09,1.5466592267e+09,2.8985522746e+09,2.8985522746e+09
2020-03-17 09:35:00,1.7511222279e+09,1.7511222279e+09,2.2006602872e+09,2.2006602872e+09
2020-03-17 09:40:00,8.7423720750e+08,8.7423720750e+08,1.9517643170e+09,1.9517643170e+09
2020-03-17 09:45:00,1.0057084438e+09,1.0057084438e+09,1.4642509152e+09,1.4642509152e+09
2020-03-17 09:50:00,9.9061623435e+08,9.9061623435e+08,6.1083986475e+09,6.1083986475e+09
2020-03-17 09:55:00,1.5423376488e+09,1.5423376488e+09,1.2692661546e+09,1.2692661546e+09
2020-03-17 10:00:00,2.5686149132e+09,2.5686149132e+09,1.1509178071e+09,1.1509178071e+09
2020-03-17 10:05:00,2.7203434420e+09,2.7203434420e+09,2.2814979691e+09,2.2814979691e+09
2020-03-17 10:10:00,2.4622382349e+09,2.4622382349e+09,5.4659432514e+09,5.4659432514e+09
2020-03-17 10:15:00,2.3697134636e+09,2.3697134636e+09,1.0496003737e+09,1.0496003737e+09
2020-03-17 10:20:00,2.5331110091e+09,2.5331110091e+09,9.2712071419e+08,9.2712071419e+08
2020-03-17 10:25:00,2.6127107196e+09,2.6127107196e+09,1.8731678729e+09,1.8731678729e+09
2020-03-17 10:30:00,2.3489748902e+09,2.3489748902e+09,4.0040534779e+09,4.0040534779e+09
2020-03-17 10:35:00,2.7277560951e+09,2.7277560951e+09,1.4331848225e+09,1.4331848225e+09
2020-03-17 10:40:00,2.5992804567e+09,2.5992804567e+09,5.7898769978e+09,5.7898769978e+09
2020-03-17 10:45:00,2.5175116351e+09,2.5175116351e+09,2.4440782279e+09,2.4440782279e+09
2020-03-17 10:50:00,2.4729101932e+09,2.4729101932e+09,3.1609737102e+09,3.1609737102e+09
2020-03-17 10:55:00,2.7724892700e+09,2.7724892700e+09,6.0187773438e+09,6.0187773438e+09
2020-03-17 11:00:00,2.8412928389e+09,2.8412928389e+09,4.7799340821e+09,4.7799340821e+09
2020-03-17 11:05:00,2.2667286430e+09,2.2667286430e+09,2.7005490943e+09,2.7005490943e+09
2020-03-17 11:10:00,2.4071187816e+09,2.4071187816e+09,2.9953268654e+09,2.9953268654e+09
2020-03-17 11:15:00,2.7100545373e+09,2.7100545373e+09,2.0548686998e+09,2.0548686998e+09
2020-03-17 11:20:00,1.6985903023e+09,1.6985903023e+09,3.8792728008e+09,3.8792728008e+09
2020-03-17 11:25:00,1.5991021100e+09,1.5991021100e+09,3.5630982951e+09,3.5630982951e+09
2020-03-17 11:30:00,1.0544782813e+09,1.0544782813e+09,3.4009597434e+09,3.4009597434e+09
2020-03-17 11:35:00,1.2119741254e+09,1.2119741254e+09,5.6701352778e+09,5.6701352778e+09
2020-03-17 11:40:00,1.0513922869e+09,1.0513922869e+09,4.2402114551e+09,4.2402114551e+09
2020-03-17 11:45:00,1.3615283963e+09,1.3615283963e+09,2.1033315628e+09,2.1033315628e+09
2020-03-17 11:50:00,1.4725441268e+09,1.4725441268e+09,1.4788396143e+09,1.4788396143e+09
2020-03-17 11:55:00,1.5702579218e+09,1.5702579218e+09,7.5853104009e+08,7.5853104009e+08
2020-03-17 12:00:00,1.2781540136e+09,1.2781540136e+09,3.8821999488e+09,3.8821999488e+09
2020-03-17 12:05:00,1.5693474528e+09,1.5693474528e+09,1.2153273327e+09,1.2153273327e+09
2020-03-17 12:10:00,1.1760644851e+09,1.1760644851e+09,6.3626266594e+08,6.3626266594e+08
2020-03-17 12:15:00,1.5949027036e+09,1.5949027036e+09,1.9160066321e+09,1.9160066321e+09
2020-03-17 12:20:00,1.4204418512e+09,1.4204418512e+09,1.6536908105e+09,1.6536908105e+09
2020-03-17 12:25:00,9.4807293075e+08,9.4807293075e+08,1.8117247427e+09,1.8117247427e+09
2020-03-17 12:30:00,1.1189718850e+09,1.1189718850e+09,1.8400572510e+09,1.8400572510e+09
2020-03-17 12:35:00,1.0283376560e+09,1.0283376560e+09,2.5979265474e+09,2.5979265474e+09
2020-03-17 12:40:00,1.2670067229e+09,1.2670067229e+09,1.9057050048e+09,1.9057050048e+09
2020-03-17 12:45:00,1.2316030185e+09,1.2316030185e+09,1.7420035775e+09,1.7420035775e+09
2020-03-17 12:50:00,1.0749543042e+09,1.0749543042e+09,3.5253165612e+09,3.5253165612e+09
2020-03-17 12:55:00,1.2644576121e+09,1.2644576121e+09,2.0009537553e+09,2.0009537553e+09
2020-03-17 13:00:00,1.3305579705e+09,1.3305579705e+09,2.3534638766e+09,2.3534638766e+09
2020-03-17 13:05:00,7.7642294922e+08,7.7642294922e+08,5.4512289651e+09,5.4512289651e+09
2020-03-17 13:10:00,6.4228831336e+08,6.4228831336e+08,7.2518184837e+09,7.2518184837e+09
2020-03-17 13:15:00,8.0576814336e+08,8.0576814336e+08,6.4162302197e+09,6.4162302197e+09
2020-03-17 13:20:00,7.2690784079e+08,7.2690784079e+08,4.5614790798e+09,4.5614790798e+09
2020-03-17 13:25:00,7.3845870006e+08,7.3845870006e+08,5.4324396174e+09,5.4324396174e+09
2020-03-17 13:30:00,7.9010504299e+08,7.9010504299e+08,6.1887796555e+09,6.1887796555e+09
2020-03-17 13:35:00,1.0566258658e+09,1.0566258658e+09,5.2784976614e+09,5.2784976614e+09
2020-03-17 13:40:00,8.2709025105e+08,8.2709025105e+08,6.2200447466e+09,6.2200447466e+09
2020-03-17 13:45:00,7.5901680574e+08,7.5901680574e+08,2.7183288655e+09,2.7183288655e+09
2020-03-17 13:50:00,6.1504816299e+08,6.1504816299e+08,2.2198303075e+09,2.2198303075e+09
2020-03-17 13:55:00,7.1488525851e+08,7.1488525851e+08,6.8395391958e+09,6.8395391958e+09
2020-03-17 14:00:00,7.4728108118e+08,7.4728108118e+08,6.2390367770e+09,6.2390367770e+09
2020-03-17 14:05:00,6.5286368440e+08,6.5286368440e+08,5.1326268572e+09,5.1326268572e+09
2020-03-17 14:10:00,3.4346103467e+08,3.4346103467e+08,4.6418101458e+09,4.6418101458e+09
2020-03-17 14:15:00,4.8019172107e+08,4.8019172107e+08,5.1431173137e+09,5.1431173137e+09
2020-03-17 14:20:00,3.4141659244e+08,3.4141659244e+08,5.1562825088e+09,5.1562825088e+09
2020-03-17 14:25:00,4.5047566662e+08,4.5047566662e+08,4.0807617126e+09,4.0807617126e+09
2020-03-17 14:30:00,6.1125093492e+08,6.1125093492e+08,4.8392596720e+09,4.8392596720e+09
2020-03-17 14:35:00,6.3375450554e+08,6.3375450554e+08,3.9391290513e+09,3.9391290513e+09
2020-03-17 14:40:00,8.5593662922e+08,8.5593662922e+08,5.4468881243e+09,5.4468881243e+09
2020-03-17 14:45:00,6.4930896976e+08,6.4930896976e+08,5.6904550468e+09,5.6904550468e+09
2020-03-17 14:50:00,5.3559658325e+08,5.3559658325e+08,4.9145539728e+09,4.9145539728e+09
2020-03-17 14:55:00,7.4855304827e+08,7.4855304827e+08,4.2358230983e+09,4.2358230983e+09
2020-03-17 15:00:00,7.9241271743e+08,7.9241271743e+08,2.5552296695e+09,2.5552296695e+09
2020-03-17 15:05:00,7.9877086611e+08,7.9877086611e+08,6.4019906827e+09,6.4019906827e+09
2020-03-17 15:10:00,5.2402398106e+08,5.2402398106e+08,2.8539314949e+09,2.8539314949e+09
2020-03-17 15:15:00,3.6197951631e+08,3.6197951631e+08,2.6767814843e+09,2.6767814843e+09
2020-03-17 15:20:00,4.8195779287e+08,4.8195779287e+08,3.3684134940e+09,3.3684134940e+09
2020-03-17 15:25:00,5.9724922480e+08,5.9724922480e+08,5.0775920562e+09,5.0775920562e+09
2020-03-17 15:30:00,5.2510970139e+08,5.2510970139e+08,4.4579393951e+09,4.4579393951e+09
2020-03-17 15:35:00,7.9672307896e+08,7.9672307896e+08,6.3856280317e+09,6.3856280317e+09
2020-03-17 15:40:00,8.9227467302e+08,8.9227467302e+08,3.3677277837e+09,3.3677277837e+09
2020-03-17 15:45:00,8.8906139069e+08,8.8906139069e+08,5.3102742989e+09,5.3102742989e+09
