DATE,GRIT,GRIT_peak,ITGR,GRIT_peak
2020-03-23 16:20:00,5.9810130871e+09,5.9810130871e+09,7.4239055982e+09,7.4239055982e+09
2020-03-23 16:25:00,6.7017146889e+09,6.7017146889e+09,5.6903684768e+09,5.6903684768e+09
2020-03-23 16:30:00,6.7939742038e+09,6.7939742038e+09,5.5208015651e+09,5.5208015651e+09
2020-03-23 16:35:00,6.0419654139e+09,6.0419654139e+09,7.0076521256e+09,7.0076521256e+09
2020-03-23 16:40:00,6.0519030469e+09,6.0519030469e+09,7.2707685679e+09,7.2707685679e+09
2020-03-23 16:45:00,6.0523187931e+09,6.0523187931e+09,6.3440975547e+09,6.3440975547e+09
2020-03-23 16:50:00,6.3442606763e+09,6.3442606763e+09,7.3710042643e+09,7.3710042643e+09
2020-03-23 16:55:00,5.9512961365e+09,5.9512961365e+09,7.0295240596e+09,7.0295240596e+09
2020-03-23 17:00:00,6.0596773926e+09,6.0596773926e+09,6.0403408695e+09,6.0403408695e+09
2020-03-23 17:05:00,6.3430342128e+09,6.3430342128e+09,6.7254945329e+09,6.7254945329e+09
2020-03-23 17:10:00,4.6290925106e+09,4.6290925106e+09,8.2806251067e+09,8.2806251067e+09
2020-03-23 17:15:00,5.5286947899e+09,5.5286947899e+09,8.4683802370e+09,8.4683802370e+09
2020-03-23 17:20:00,5.5031170313e+09,5.5031170313e+09,9.4153312450e+09,9.4153312450e+09
2020-03-23 17:25:00,5.1089471255e+09,5.1089471255e+09,6.5443549999e+09,6.5443549999e+09
2020-03-23 17:30:00,5.4549252980e+09,5.4549252980e+09,6.3308854972e+09,6.3308854972e+09
2020-03-23 17:35:00,6.3081507806e+09,6.3081507806e+09,7.1814119921e+09,7.1814119921e+09
2020-03-23 17:40:00,5.9588565682e+09,5.9588565682e+09,5.9035708555e+09,5.9035708555e+09
2020-03-23 17:45:00,6.4138528232e+09,6.4138528232e+09,6.1325305703e+09,6.1325305703e+09
2020-03-23 17:50:00,6.6395890233e+09,6.6395890233e+09,6.9825981139e+09,6.9825981139e+09
2020-03-23 17:55:00,6.2424333155e+09,6.2424333155e+09,6.4270198209e+09,6.4270198209e+09
2020-03-23 18:00:00,6.2064531854e+09,6.2064531854e+09,7.4754456835e+09,7.4754456835e+09
2020-03-23 18:05:00,6.3108480570e+09,6.3108480570e+09,7.4195030692e+09,7.4195030692e+09
2020-03-23 18:10:00,5.9315855644e+09,5.9315855644e+09,6.3819372796e+09,6.3819372796e+09
2020-03-23 18:15:00,5.4207038067e+09,5.4207038067e+09,5.8044387238e+09,5.8044387238e+09
2020-03-23 18:20:00,5.5596567389e+09,5.5596567389e+09,7.2699405557e+09,7.2699405557e+09
2020-03-23 18:25:00,4.8658227812e+09,4.8658227812e+09,6.0417857103e+09,6.0417857103e+09
2020-03-23 18:30:00,4.6213313640e+09,4.6213313640e+09,4.3696775769e+09,4.3696775769e+09
2020-03-23 18:35:00,3.9602528356e+09,3.9602528356e+09,6.1065229583e+09,6.1065229583e+09
2020-03-23 18:40:00,5.0145172657e+09,5.0145172657e+09,7.2861593151e+09,7.2861593151e+09
2020-03-23 18:45:00,5.0433502209e+09,5.0433502209e+09,7.5819141627e+09,7.5819141627e+09
2020-03-23 18:50:00,5.6780696675e+09,5.6780696675e+09,7.8270680011e+09,7.8270680011e+09
2020-03-23 18:55:00,5.4045112999e+09,5.4045112999e+09,6.4442438680e+09,6.4442438680e+09
2020-03-23 19:00:00,5.5095392199e+09,5.5095392199e+09,6.2858695381e+09,6.2858695381e+09
2020-03-23 19:05:00,6.1787798569e+09,6.1787798569e+09,8.4779538482e+09,8.4779538482e+09
2020-03-23 19:10:00,6.0348428512e+09,6.0348428512e+09,6.6930616953e+09,6.6930616953e+09
2020-03-23 19:15:00,5.7546951857e+09,5.7546951857e+09,5.9659203537e+09,5.9659203537e+09
2020-03-23 19:20:00,5.9209860384e+09,5.9209860384e+09,5.4640417286e+09,5.4640417286e+09
2020-03-23 19:25:00,5.6430319145e+09,5.6430319145e+09,5.4564755253e+09,5.4564755253e+09
2020-03-23 19:30:00,5.0159218590e+09,5.0159218590e+09,5.9228665408e+09,5.9228665408e+09
2020-03-23 19:35:00,5.6181892828e+09,5.6181892828e+09,5.5774482847e+09,5.5774482847e+09
2020-03-23 19:40:00,4.9901757548e+09,4.9901757548e+09,4.6653312013e+09,4.6653312013e+09
2020-03-23 19:45:00,5.0881095224e+09,5.0881095224e+09,5.6972214896e+09,5.6972214896e+09
2020-03-23 19:50:00,4.9710202237e+09,4.9710202237e+09,7.2926528050e+09,7.2926528050e+09
2020-03-23 19:55:00,5.1661678508e+09,5.1661678508e+09,6.8862671030e+09,6.8862671030e+09
2020-03-23 20:00:00,4.4361238831e+09,4.4361238831e+09,6.5157227857e+09,6.5157227857e+09
2020-03-23 20:05:00,5.5569882284e+09,5.5569882284e+09,7.9432017908e+09,7.9432017908e+09
2020-03-23 20:10:00,5.2740169768e+09,5.2740169768e+09,6.9096046042e+09,6.9096046042e+09
2020-03-23 20:15:00,5.6852075605e+09,5.6852075605e+09,7.3676559654e+09,7.3676559654e+09
2020-03-23 20:20:00,5.7563455722e+09,5.7563455722e+09,6.7609258362e+09,6.7609258362e+09
2020-03-23 20:25:00,6.0140454552e+09,6.0140454552e+09,6.1699950769e+09,6.1699950769e+09
2020-03-23 20:30:00,5.9898518598e+09,5.9898518598e+09,6.4838240267e+09,6.4838240267e+09
2020-03-23 20:35:00,5.7756119935e+09,5.7756119935e+09,6.2555714685e+09,6.2555714685e+09
2020-03-23 20:40:00,6.7382104909e+09,6.7382104909e+09,7.4542548102e+09,7.4542548102e+09
2020-03-23 20:45:00,6.0169546096e+09,6.0169546096e+09,6.3227516389e+09,6.3227516389e+09
2020-03-23 20:50:00,5.2043245391e+09,5.2043245391e+09,6.7971070203e+09,6.7971070203e+09
2020-03-23 20:55:00,5.1300459774e+09,5.1300459774e+09,7.0151966263e+09,7.0151966263e+09
2020-03-23 21:00:00,4.5791374203e+09,4.5791374203e+09,6.3898940837e+09,6.3898940837e+09
2020-03-23 21:05:00,5.6716384295e+09,5.6716384295e+09,7.0392679540e+09,7.0392679540e+09
2020-03-23 21:10:00,4.6893834080e+09,4.6893834080e+09,7.4850153312e+09,7.4850153312e+09
2020-03-23 21:15:00,4.7009073514e+09,4.7009073514e+09,8.9048835107e+09,8.9048835107e+09
2020-03-23 21:20:00,4.8032510111e+09,4.8032510111e+09,9.2707265229e+09,9.2707265229e+09
2020-03-23 21:25:00,4.8632045591e+09,4.8632045591e+09,8.9035702996e+09,8.9035702996e+09
2020-03-23 21:30:00,4.5896775767e+09,4.5896775767e+09,8.1082031074e+09,8.1082031074e+09
2020-03-23 21:35:00,5.3728853544e+09,5.3728853544e+09,7.6181069363e+09,7.6181069363e+09
2020-03-23 21:40:00,5.2007683572e+09,5.2007683572e+09,6.8201673713e+09,6.8201673713e+09
2020-03-23 21:45:00,5.5083768871e+09,5.5083768871e+09,6.9004684923e+09,6.9004684923e+09
2020-03-23 21:50:00,5.0477094783e+09,5.0477094783e+09,8.1365522500e+09,8.1365522500e+09
2020-03-23 21:55:00,3.8645902503e+09,3.8645902503e+09,9.7036761371e+09,9.7036761371e+09
2020-03-23 22:00:00,4.7048135821e+09,4.7048135821e+09,8.8406505276e+09,8.8406505276e+09
2020-03-23 22:05:00,4.8724982435e+09,4.8724982435e+09,8.8734979929e+09,8.8734979929e+09
2020-03-23 22:10:00,4.6878358418e+09,4.6878358418e+09,8.6203650601e+09,8.6203650601e+09
2020-03-23 22:15:00,4.7808408621e+09,4.7808408621e+09,6.7349767970e+09,6.7349767970e+09
2020-03-23 22:20:00,5.0171181475e+09,5.0171181475e+09,7.1142819160e+09,7.1142819160e+09
2020-03-23 22:25:00,4.9925209452e+09,4.9925209452e+09,6.6648520968e+09,6.6648520968e+09
2020-03-23 22:30:00,5.0835081015e+09,5.0835081015e+09,5.9905440094e+09,5.9905440094e+09
2020-03-23 22:35:00,5.2012647516e+09,5.2012647516e+09,5.5149093291e+09,5.5149093291e+09
2020-03-23 22:40:00,4.4456286418e+09,4.4456286418e+09,5.7669372667e+09,5.7669372667e+09
2020-03-23 22:45:00,4.8630906942e+09,4.8630906942e+09,6.7027382873e+09,6.7027382873e+09
2020-03-23 22:50:00,4.0542321935e+09,4.0542321935e+09,8.0994497197e+09,8.0994497197e+09
2020-03-23 22:55:00,4.0922579068e+09,4.0922579068e+09,8.0185227341e+09,8.0185227341e+09
2020-03-23 23:00:00,4.4493773861e+09,4.4493773861e+09,8.0334432330e+09,8.0334432330e+09
2020-03-23 23:05:00,4.4517660962e+09,4.4517660962e+09,7.2754470593e+09,7.2754470593e+09
2020-03-23 23:10:00,3.1239376088e+09,3.1239376088e+09,6.4591501411e+09,6.4591501411e+09
2020-03-23 23:15:00,2.8806751768e+09,2.8806751768e+09,5.3688299260e+09,5.3688299260e+09
2020-03-23 23:20:00,3.5718809330e+09,3.5718809330e+09,6.0174426085e+09,6.0174426085e+09
2020-03-23 23:25:00,3.1665024505e+09,3.1665024505e+09,6.0910682074e+09,6.0910682074e+09
2020-03-23 23:30:00,4.0286178992e+09,4.0286178992e+09,5.6688274024e+09,5.6688274024e+09
2020-03-23 23:35:00,2.7970343859e+09,2.7970343859e+09,5.8320055386e+09,5.8320055386e+09
2020-03-23 23:40:00,3.3205610142e+09,3.3205610142e+09,7.4010847770e+09,7.4010847770e+09
2020-03-23 23:45:00,3.2612941338e+09,3.2612941338e+09,6.4229264815e+09,6.4229264815e+09
2020-03-23 23:50:00,3.4935946449e+09,3.4935946449e+09,6.3222167614e+09,6.3222167614e+09
2020-03-23 23:55:00,2.8579511738e+09,2.8579511738e+09,6.4631819822e+09,6.4631819822e+09
2020-03-24 00:00:00,2.4530849881e+09,2.4530849881e+09,6.4886118184e+09,6.4886118184e+09
2020-03-24 00:05:00,3.5050223254e+09,3.5050223254e+09,4.4580377520e+09,4.4580377520e+09
2020-03-24 00:10:00,2.9140162921e+09,2.9140162921e+09,3.8084949029e+09,3.8084949029e+09
2020-03-24 00:15:00,2.9719948816e+09,2.9719948816e+09,4.3623440664e+09,4.3623440664e+09
2020-03-24 00:20:00,2.7679073811e+09,2.7679073811e+09,4.3553709472e+09,4.3553709472e+09
2020-03-24 00:25:00,3.0770546475e+09,3.0770546475e+09,3.2858674409e+09,3.2858674409e+09
2020-03-24 00:30:00,3.7613282793e+09,3.7613282793e+09,3.2628223514e+09,3.2628223514e+09
2020-03-24 00:35:00,4.2440625562e+09,4.2440625562e+09,3.6765041323e+09,3.6765041323e+09
2020-03-24 00:40:00,4.7110742909e+09,4.7110742909e+09,4.0577374673e+09,4.0577374673e+09
2020-03-24 00:45:00,3.9488385840e+09,3.9488385840e+09,4.0213524527e+09,4.0213524527e+09
2020-03-24 00:50:00,3.9577189231e+09,3.9577189231e+09,4.3033594317e+09,4.3033594317e+09
2020-03-24 00:55:00,2.9614559211e+09,2.9614559211e+09,4.6762710685e+09,4.6762710685e+09
2020-03-24 01:00:00,2.0997763097e+09,2.0997763097e+09,4.1901110556e+09,4.1901110556e+09
2020-03-24 01:05:00,2.1825128954e+09,2.1825128954e+09,4.2595189382e+09,4.2595189382e+09
2020-03-24 01:10:00,3.1188793767e+09,3.1188793767e+09,4.1327871397e+09,4.1327871397e+09
2020-03-24 01:15:00,2.7267568109e+09,2.7267568109e+09,3.3237432054e+09,3.3237432054e+09
2020-03-24 01:20:00,2.1187266053e+09,2.1187266053e+09,5.0253606041e+09,5.0253606041e+09
2020-03-24 01:25:00,3.5104777448e+09,3.5104777448e+09,4.2617016785e+09,4.2617016785e+09
2020-03-24 01:30:00,4.0147643896e+09,4.0147643896e+09,4.2395324465e+09,4.2395324465e+09
2020-03-24 01:35:00,2.7158068439e+09,2.7158068439e+09,5.1032976780e+09,5.1032976780e+09
2020-03-24 01:40:00,2.5299014084e+09,2.5299014084e+09,5.5422683308e+09,5.5422683308e+09
2020-03-24 01:45:00,3.2055375847e+09,3.2055375847e+09,5.2602880975e+09,5.2602880975e+09
2020-03-24 01:50:00,2.0961600114e+09,2.0961600114e+09,5.6896914248e+09,5.6896914248e+09
2020-03-24 01:55:00,2.5380558892e+09,2.5380558892e+09,5.7992682403e+09,5.7992682403e+09
2020-03-24 02:00:00,2.9789542630e+09,2.9789542630e+09,6.2177507514e+09,6.2177507514e+09
2020-03-24 02:05:00,3.8518791421e+09,3.8518791421e+09,5.4920091218e+09,5.4920091218e+09
2020-03-24 02:10:00,4.2618010138e+09,4.2618010138e+09,5.2373363146e+09,5.2373363146e+09
2020-03-24 02:15:00,4.0658102175e+09,4.0658102175e+09,5.0485925744e+09,5.0485925744e+09
2020-03-24 02:20:00,4.1298914679e+09,4.1298914679e+09,5.7764354351e+09,5.7764354351e+09
2020-03-24 02:25:00,3.8572037152e+09,3.8572037152e+09,5.0641485737e+09,5.0641485737e+09
2020-03-24 02:30:00,4.2363333217e+09,4.2363333217e+09,5.6321568547e+09,5.6321568547e+09
2020-03-24 02:35:00,4.1777291594e+09,4.1777291594e+09,5.6857936780e+09,5.6857936780e+09
2020-03-24 02:40:00,3.5434187185e+09,3.5434187185e+09,5.9345716134e+09,5.9345716134e+09
2020-03-24 02:45:00,2.8831298861e+09,2.8831298861e+09,7.1960358199e+09,7.1960358199e+09
2020-03-24 02:50:00,2.3350175489e+09,2.3350175489e+09,8.6342397607e+09,8.6342397607e+09
2020-03-24 02:55:00,2.0683184933e+09,2.0683184933e+09,7.7029011358e+09,7.7029011358e+09
2020-03-24 03:00:00,2.2754256570e+09,2.2754256570e+09,7.1111294251e+09,7.1111294251e+09
2020-03-24 03:05:00,1.8024005060e+09,1.8024005060e+09,6.0838543582e+09,6.0838543582e+09
2020-03-24 03:10:00,1.7933677413e+09,1.7933677413e+09,4.9359192516e+09,4.9359192516e+09
2020-03-24 03:15:00,2.0535139044e+09,2.0535139044e+09,5.0616604220e+09,5.0616604220e+09
2020-03-24 03:20:00,2.8797020021e+09,2.8797020021e+09,6.0320060668e+09,6.0320060668e+09
2020-03-24 03:25:00,3.1044371428e+09,3.1044371428e+09,4.9772854586e+09,4.9772854586e+09
2020-03-24 03:30:00,2.4006602285e+09,2.4006602285e+09,6.3289482558e+09,6.3289482558e+09
2020-03-24 03:35:00,3.2265184477e+09,3.2265184477e+09,5.6828624805e+09,5.6828624805e+09
2020-03-24 03:40:00,2.8965893915e+09,2.8965893915e+09,5.9013844058e+09,5.9013844058e+09
2020-03-24 03:45:00,2.9043694378e+09,2.9043694378e+09,4.7330866273e+09,4.7330866273e+09
2020-03-24 03:50:00,3.1288790144e+09,3.1288790144e+09,7.2220731060e+09,7.2220731060e+09
2020-03-24 03:55:00,3.5998893870e+09,3.5998893870e+09,5.9481835961e+09,5.9481835961e+09
2020-03-24 04:00:00,3.8267017890e+09,3.8267017890e+09,6.3853953560e+09,6.3853953560e+09
2020-03-24 04:05:00,4.3597320796e+09,4.3597320796e+09,4.5931512398e+09,4.5931512398e+09
2020-03-24 04:10:00,3.1637388764e+09,3.1637388764e+09,5.0313203340e+09,5.0313203340e+09
2020-03-24 04:15:00,3.3853346859e+09,3.3853346859e+09,4.8883891792e+09,4.8883891792e+09
2020-03-24 04:20:00,3.9179230778e+09,3.9179230778e+09,6.1239448029e+09,6.1239448029e+09
2020-03-24 04:25:00,4.0999777861e+09,4.0999777861e+09,4.5659381200e+09,4.5659381200e+09
2020-03-24 04:30:00,3.9122450590e+09,3.9122450590e+09,4.6822524274e+09,4.6822524274e+09
2020-03-24 04:35:00,3.8913014444e+09,3.8913014444e+09,4.6780490206e+09,4.6780490206e+09
2020-03-24 04:40:00,4.5820696935e+09,4.5820696935e+09,6.5769946819e+09,6.5769946819e+09
2020-03-24 04:45:00,4.4551496196e+09,4.4551496196e+09,6.4074473164e+09,6.4074473164e+09
2020-03-24 04:50:00,4.0330583821e+09,4.0330583821e+09,7.7128642738e+09,7.7128642738e+09
2020-03-24 04:55:00,3.9601927144e+09,3.9601927144e+09,8.2358623312e+09,8.2358623312e+09
2020-03-24 05:00:00,3.8924934081e+09,3.8924934081e+09,8.4381255529e+09,8.4381255529e+09
2020-03-24 05:05:00,4.6024652742e+09,4.6024652742e+09,5.7380262292e+09,5.7380262292e+09
2020-03-24 05:10:00,4.2927189046e+09,4.2927189046e+09,5.6977752247e+09,5.6977752247e+09
2020-03-24 05:15:00,4.0378524439e+09,4.0378524439e+09,6.7122318778e+09,6.7122318778e+09
2020-03-24 05:20:00,3.3627183007e+09,3.3627183007e+09,7.7433502128e+09,7.7433502128e+09
2020-03-24 05:25:00,3.2033468847e+09,3.2033468847e+09,6.4985077740e+09,6.4985077740e+09
2020-03-24 05:30:00,2.8090827280e+09,2.8090827280e+09,7.2560919898e+09,7.2560919898e+09
2020-03-24 05:35:00,2.7659083588e+09,2.7659083588e+09,6.7825750366e+09,6.7825750366e+09
2020-03-24 05:40:00,2.8959973917e+09,2.8959973917e+09,8.2427049259e+09,8.2427049259e+09
2020-03-24 05:45:00,3.7394044265e+09,3.7394044265e+09,7.5815643675e+09,7.5815643675e+09
2020-03-24 05:50:00,3.4413930801e+09,3.4413930801e+09,7.9251400134e+09,7.9251400134e+09
2020-03-24 05:55:00,4.0028225825e+09,4.0028225825e+09,9.0856444526e+09,9.0856444526e+09
2020-03-24 06:00:00,4.2206488030e+09,4.2206488030e+09,7.5869330148e+09,7.5869330148e+09
2020-03-24 06:05:00,4.9144353804e+09,4.9144353804e+09,7.2324399144e+09,7.2324399144e+09
2020-03-24 06:10:00,4.2807454878e+09,4.2807454878e+09,6.2621753160e+09,6.2621753160e+09
2020-03-24 06:15:00,4.9502271418e+09,4.9502271418e+09,7.2982157425e+09,7.2982157425e+09
2020-03-24 06:20:00,5.7935653689e+09,5.7935653689e+09,7.4263383281e+09,7.4263383281e+09
2020-03-24 06:25:00,4.9873564256e+09,4.9873564256e+09,6.9812249803e+09,6.9812249803e+09
2020-03-24 06:30:00,4.2977590003e+09,4.2977590003e+09,5.7252355238e+09,5.7252355238e+09
2020-03-24 06:35:00,4.2139097156e+09,4.2139097156e+09,6.3962624226e+09,6.3962624226e+09
2020-03-24 06:40:00,4.7657593419e+09,4.7657593419e+09,6.0448078822e+09,6.0448078822e+09
2020-03-24 06:45:00,4.9758329076e+09,4.9758329076e+09,7.3170568957e+09,7.3170568957e+09
2020-03-24 06:50:00,4.8219957845e+09,4.8219957845e+09,7.4174326438e+09,7.4174326438e+09
2020-03-24 06:55:00,5.0511355134e+09,5.0511355134e+09,7.9613264184e+09,7.9613264184e+09
2020-03-24 07:00:00,6.0007500152e+09,6.0007500152e+09,5.7466496472e+09,5.7466496472e+09
2020-03-24 07:05:00,6.3472847301e+09,6.3472847301e+09,6.8461558520e+09,6.8461558520e+09
2020-03-24 07:10:00,5.5366231031e+09,5.5366231031e+09,6.0084343424e+09,6.0084343424e+09
2020-03-24 07:15:00,4.2182074219e+09,4.2182074219e+09,8.4309772686e+09,8.4309772686e+09
2020-03-24 07:20:00,5.2772187843e+09,5.2772187843e+09,7.6968109052e+09,7.6968109052e+09
2020-03-24 07:25:00,5.2346870579e+09,5.2346870579e+09,7.0293687899e+09,7.0293687899e+09
2020-03-24 07:30:00,4.1378482666e+09,4.1378482666e+09,6.6963619154e+09,6.6963619154e+09
2020-03-24 07:35:00,4.3353131210e+09,4.3353131210e+09,7.5707040030e+09,7.5707040030e+09
2020-03-24 07:40:00,5.2134238652e+09,5.2134238652e+09,7.7547089234e+09,7.7547089234e+09
2020-03-24 07:45:00,5.3138982532e+09,5.3138982532e+09,8.6432539837e+09,8.6432539837e+09
2020-03-24 07:50:00,4.7250074914e+09,4.7250074914e+09,7.9850224121e+09,7.9850224121e+09
2020-03-24 07:55:00,4.9769542798e+09,4.9769542798e+09,7.5342849016e+09,7.5342849016e+09
2020-03-24 08:00:00,5.5182316201e+09,5.5182316201e+09,7.5719305754e+09,7.5719305754e+09
2020-03-24 08:05:00,7.5785529845e+09,7.5785529845e+09,7.0753437658e+09,7.0753437658e+09
2020-03-24 08:10:00,6.5302011255e+09,6.5302011255e+09,8.3152699852e+09,8.3152699852e+09
2020-03-24 08:15:00,6.2808248639e+09,6.2808248639e+09,7.3102497310e+09,7.3102497310e+09
2020-03-24 08:20:00,6.4622302231e+09,6.4622302231e+09,7.3642086029e+09,7.3642086029e+09
2020-03-24 08:25:00,7.6292733482e+09,7.6292733482e+09,6.8769281788e+09,6.8769281788e+09
2020-03-24 08:30:00,7.2307051090e+09,7.2307051090e+09,6.4549217635e+09,6.4549217635e+09
2020-03-24 08:35:00,7.1217519068e+09,7.1217519068e+09,6.0693795243e+09,6.0693795243e+09
2020-03-24 08:40:00,6.6971514806e+09,6.6971514806e+09,7.2482738176e+09,7.2482738176e+09
2020-03-24 08:45:00,6.4644427729e+09,6.4644427729e+09,6.2438347377e+09,6.2438347377e+09
2020-03-24 08:50:00,6.2132489841e+09,6.2132489841e+09,7.3100979905e+09,7.3100979905e+09
2020-03-24 08:55:00,6.7368121927e+09,6.7368121927e+09,7.7595547861e+09,7.7595547861e+09
2020-03-24 09:00:00,6.6986598800e+09,6.6986598800e+09,5.8171578787e+09,5.8171578787e+09
2020-03-24 09:05:00,5.1294740932e+09,5.1294740932e+09,6.6737546366e+09,6.6737546366e+09
2020-03-24 09:10:00,7.2568934512e+09,7.2568934512e+09,6.1076710417e+09,6.1076710417e+09
2020-03-24 09:15:00,6.5368786927e+09,6.5368786927e+09,7.2801852998e+09,7.2801852998e+09
2020-03-24 09:20:00,6.1045933348e+09,6.1045933348e+09,7.0200568980e+09,7.0200568980e+09
2020-03-24 09:25:00,5.6201544447e+09,5.6201544447e+09,7.9924969330e+09,7.9924969330e+09
2020-03-24 09:30:00,6.3126618103e+09,6.3126618103e+09,6.1343602573e+09,6.1343602573e+09
2020-03-24 09:35:00,6.1184590335e+09,6.1184590335e+09,7.3906945485e+09,7.3906945485e+09
2020-03-24 09:40:00,5.3276887487e+09,5.3276887487e+09,7.7880955390e+09,7.7880955390e+09
2020-03-24 09:45:00,5.0123307135e+09,5.0123307135e+09,6.9989789520e+09,6.9989789520e+09
2020-03-24 09:50:00,5.1291424731e+09,5.1291424731e+09,6.3689591941e+09,6.3689591941e+09
2020-03-24 09:55:00,3.6917395340e+09,3.6917395340e+09,6.5164554356e+09,6.5164554356e+09
2020-03-24 10:00:00,5.2634620630e+09,5.2634620630e+09,6.1777114274e+09,6.1777114274e+09
2020-03-24 10:05:00,6.2903094198e+09,6.2903094198e+09,6.4933491883e+09,6.4933491883e+09
2020-03-24 10:10:00,6.1503263920e+09,6.1503263920e+09,6.5170485521e+09,6.5170485521e+09
2020-03-24 10:15:00,5.6018600976e+09,5.6018600976e+09,5.9049574950e+09,5.9049574950e+09
2020-03-24 10:20:00,6.9953605960e+09,6.9953605960e+09,8.0609316692e+09,8.0609316692e+09
2020-03-24 10:25:00,6.0806984074e+09,6.0806984074e+09,7.6540770520e+09,7.6540770520e+09
2020-03-24 10:30:00,5.8299779430e+09,5.8299779430e+09,5.6794184411e+09,5.6794184411e+09
2020-03-24 10:35:00,7.1317139066e+09,7.1317139066e+09,4.8995884378e+09,4.8995884378e+09
2020-03-24 10:40:00,6.1652742905e+09,6.1652742905e+09,5.4185347787e+09,5.4185347787e+09
2020-03-24 10:45:00,6.5278163989e+09,6.5278163989e+09,6.5627091655e+09,6.5627091655e+09
2020-03-24 10:50:00,6.5805571456e+09,6.5805571456e+09,7.7318368809e+09,7.7318368809e+09
2020-03-24 10:55:00,5.7684076575e+09,5.7684076575e+09,8.3268652136e+09,8.3268652136e+09
2020-03-24 11:00:00,5.1800078018e+09,5.1800078018e+09,7.2264554332e+09,7.2264554332e+09
2020-03-24 11:05:00,5.6950790743e+09,5.6950790743e+09,6.5870598362e+09,6.5870598362e+09
2020-03-24 11:10:00,4.9220328397e+09,4.9220328397e+09,7.5243861523e+09,7.5243861523e+09
2020-03-24 11:15:00,4.8779177899e+09,4.8779177899e+09,7.5388169848e+09,7.5388169848e+09
2020-03-24 11:20:00,5.8507852481e+09,5.8507852481e+09,6.7598385539e+09,6.7598385539e+09
2020-03-24 11:25:00,6.6977686433e+09,6.6977686433e+09,6.6577240087e+09,6.6577240087e+09
2020-03-24 11:30:00,6.0346534203e+09,6.0346534203e+09,7.5996624891e+09,7.5996624891e+09
2020-03-24 11:35:00,5.0010754761e+09,5.0010754761e+09,7.1864884421e+09,7.1864884421e+09
2020-03-24 11:40:00,4.3473742274e+09,4.3473742274e+09,7.3171242745e+09,7.3171242745e+09
2020-03-24 11:45:00,5.1441570059e+09,5.1441570059e+09,7.4495873124e+09,7.4495873124e+09
2020-03-24 11:50:00,5.6284856433e+09,5.6284856433e+09,7.9161264638e+09,7.9161264638e+09
2020-03-24 11:55:00,6.5141892877e+09,6.5141892877e+09,7.7238556512e+09,7.7238556512e+09
2020-03-24 12:00:00,6.3529298926e+09,6.3529298926e+09,5.5630736348e+09,5.5630736348e+09
2020-03-24 12:05:00,7.0511226597e+09,7.0511226597e+09,6.7771880696e+09,6.7771880696e+09
2020-03-24 12:10:00,6.7932036801e+09,6.7932036801e+09,8.0565937996e+09,8.0565937996e+09
2020-03-24 12:15:00,6.7660878214e+09,6.7660878214e+09,6.4955378334e+09,6.4955378334e+09
2020-03-24 12:20:00,6.1285987869e+09,6.1285987869e+09,7.5236354783e+09,7.5236354783e+09
2020-03-24 12:25:00,6.9737992040e+09,6.9737992040e+09,7.4312042868e+09,7.4312042868e+09
2020-03-24 12:30:00,7.0386902737e+09,7.0386902737e+09,6.4168246817e+09,6.4168246817e+09
2020-03-24 12:35:00,6.1858236845e+09,6.1858236845e+09,8.2286187745e+09,8.2286187745e+09
2020-03-24 12:40:00,6.2783281419e+09,6.2783281419e+09,6.0330877312e+09,6.0330877312e+09
2020-03-24 12:45:00,6.1110195199e+09,6.1110195199e+09,6.0937504800e+09,6.0937504800e+09
2020-03-24 12:50:00,6.1336346736e+09,6.1336346736e+09,6.2937043975e+09,6.2937043975e+09
2020-03-24 12:55:00,6.6040138014e+09,6.6040138014e+09,7.0659630872e+09,7.0659630872e+09
2020-03-24 13:00:00,6.5939869083e+09,6.5939869083e+09,7.8485198272e+09,7.8485198272e+09
2020-03-24 13:05:00,6.0303823898e+09,6.0303823898e+09,6.9468681081e+09,6.9468681081e+09
2020-03-24 13:10:00,5.8244489152e+09,5.8244489152e+09,6.7621774271e+09,6.7621774271e+09
2020-03-24 13:15:00,6.4347504682e+09,6.4347504682e+09,6.1804542218e+09,6.1804542218e+09
2020-03-24 13:20:00,6.5866479936e+09,6.5866479936e+09,5.8146773734e+09,5.8146773734e+09
2020-03-24 13:25:00,7.1153141240e+09,7.1153141240e+09,4.6989015641e+09,4.6989015641e+09
2020-03-24 13:30:00,6.5168221813e+09,6.5168221813e+09,4.0734998298e+09,4.0734998298e+09
2020-03-24 13:35:00,5.7283675555e+09,5.7283675555e+09,5.7512959963e+09,5.7512959963e+09
2020-03-24 13:40:00,5.6800965541e+09,5.6800965541e+09,5.5221026479e+09,5.5221026479e+09
2020-03-24 13:45:00,6.0764217578e+09,6.0764217578e+09,7.8036603462e+09,7.8036603462e+09
2020-03-24 13:50:00,7.2658936087e+09,7.2658936087e+09,8.4757635801e+09,8.4757635801e+09
2020-03-24 13:55:00,6.1889468732e+09,6.1889468732e+09,8.1036662288e+09,8.1036662288e+09
2020-03-24 14:00:00,5.5367708734e+09,5.5367708734e+09,7.7063624817e+09,7.7063624817e+09
2020-03-24 14:05:00,4.8224772727e+09,4.8224772727e+09,8.3093339511e+09,8.3093339511e+09
2020-03-24 14:10:00,4.9000429115e+09,4.9000429115e+09,6.8850231086e+09,6.8850231086e+09
