Routing algorithm,Power consumption [W],Reliability score (Max),Reliability score (# above 60%),Mean latency (premium) [ms],Mean latency (assured) [ms],Premium SLA violations,Assured SLA violations,Link usage
EAR,412657,1.430565503906248,2,2,2,5,5,"[0.02349, 0.7304, 0.0, 0.0, 0.012374999999999999, 0.5301100000000002, 0.148665, 0.22049999999999995, 0.22449000000000005, 0.1365, 0.008175, 0.18954, 0.00825, 0.4659999999999999, 0.0, 0.0819, 0.8231, 0.1221, 0.35647999999999996, 0.7283000000000002, 0.4970199999999999, 0.34, 0.03153, 0.02789999999999999, 1.0784249999999997, 0.0, 0.12471, 0.0, 0.0, 0.10725, 0.04292999999999999, 0.18032000000000004, 0.00057, 0.0, 0.00198, 0.46395, 0.0, 0.32592, 0.0, 0.0, 0.21850000000000006, 0.0, 0.00045, 0.14482499999999998, 0.3905600000000001, 0.00015, 0.0, 0.061875, 0.0003, 0.0267, 0.18697500000000003, 0.10796999999999997, 0.18887000000000004, 0.072825, 0.0393, 0.17658, 0.1155, 0.0, 0.14484, 0.14635499999999996, 0.00615, 0.0, 0.35916, 0.22179, 0.02247, 0.0123, 0.0, 0.0003, 0.0, 0.31806, 0.61534, 0.04119, 0.00051, 0.10268000000000002, 0.07095, 0.0, 0.35602999999999996, 0.0, 0.5141700000000001, 0.0, 0.05592000000000001, 0.0, 0.006075, 0.7369500000000001, 0.00298, 0.15389999999999998, 0.0, 0.20206000000000002, 0.0, 0.13221000000000002, 0.02595, 1.0598249999999998]"
EAR,470452,1.4413503164062504,2,2,2,4,4,"[0.022110000000000005, 0.7455, 0.0, 0.0, 0.006599999999999998, 0.5670000000000002, 0.13867500000000005, 0.2304299999999999, 0.30534000000000017, 0.15492000000000006, 0.0014250000000000007, 0.17466999999999994, 0.0015000000000000007, 0.43330000000000013, 0.0, 0.09645, 0.8036000000000002, 0.13244999999999998, 0.45127000000000017, 0.7006999999999998, 0.6317899999999999, 0.3669, 0.03318, 0.02869499999999999, 1.0802250000000002, 0.0, 0.13298999999999997, 0.0, 0.0, 0.10671, 0.11612999999999998, 0.18333000000000002, 0.0005700000000000002, 0.0, 0.0020099999999999996, 0.4549500000000001, 0.0, 0.3307299999999999, 0.0, 0.0, 0.1874999999999998, 0.0, 7.5e-05, 0.16912499999999991, 0.43284000000000034, 0.00015, 0.0, 0.05835, 0.0003, 0.0267, 0.181875, 0.09907500000000002, 0.24352000000000018, 0.0546, 0.03915, 0.14403000000000005, 0.10087500000000002, 0.0, 0.13097999999999993, 0.18911999999999982, 0.00015000000000000115, 0.0, 0.40989, 0.46764, 0.04319999999999998, 0.006525, 0.0, 0.00015000000000000001, 0.0, 0.28991999999999984, 0.63019, 0.04362, 0.00054, 0.1170000000000001, 0.057300000000000025, 0.0, 0.4398800000000004, 0.0, 0.5588300000000005, 0.0, 0.034020000000000016, 0.0, 0.0007499999999999986, 0.18764999999999998, 0.08021999999999997, 0.17437500000000006, 0.0, 0.13582000000000005, 0.0, 0.15337999999999996, 0.026175, 1.061775]"
EAR,424338,1.4062743158941418,2,2,2,6,6,"[0.020370000000000013, 0.6127999999999999, 0.0, 0.0, 0.006375, 0.4908799999999999, 0.14189999999999992, 0.17224999999999985, 0.2781000000000002, 0.15229920000000008, 0.001350000000000001, 0.20962999999999996, 0.0014250000000000011, 0.49710000000000004, 0.0, 0.0924375, 0.7924000000000002, 0.11145000000000002, 0.50744, 0.6430999999999998, 0.5490599999999994, 0.3112000000000001, 0.04944, 0.033045, 1.0743457500000002, 0.0, 0.15584999999999996, 0.0, 0.0, 0.10701, 0.07738499999999997, 0.1586200000000001, 0.0005100000000000003, 0.0, 0.0026399999999999987, 0.4863000000000003, 0.0, 0.37453, 0.0, 0.0, 0.17552999999999985, 0.0, 0.006000000000000001, 0.14894999999999992, 0.3368900000000002, 7.500000000000002e-05, 0.0, 0.06142499999999998, 0.0003, 0.0326295, 0.19769999999999993, 0.08136000000000003, 0.20055000000000012, 0.0327, 0.01897499999999999, 0.14920499999999998, 0.097125, 0.0, 0.12923999999999988, 0.11249999999999977, 0.00022500000000000116, 0.0, 0.3311999999999997, 0.2976000000000001, 0.027539999999999995, 0.0063, 0.0, 0.0003, 0.0, 0.29631, 0.42260999999999993, 0.03744, 0.00033, 0.08940000000000001, 0.0501, 0.0, 0.6276300000000002, 0.0, 0.4772600000000001, 0.0, 0.05655000000000004, 0.0, 7.499999999999862e-05, 0.19125, -3.1832314562052486e-17, 0.1566000000000001, 0.0, 0.027510000000000073, 0.0, 0.2608700000000001, 0.025575000000000004, 1.0573957499999997]"
EAR,406998,1.0559180874515617,2,2,2,6,6,"[0.022379400000000025, 0.8545, 0.0, 0.0, 0.007425, 0.3030298000000005, 0.1444349999999999, 0.19998999999999983, 0.3308800000000002, 0.16518000000000005, 0.0016500000000000006, 0.22878809999999988, 0.0017250000000000015, 0.7500950000000002, 0.0, 0.069834, 0.8616000000000003, 0.1077, 0.46643, 0.35669799999999985, 0.3106596000000001, 0.633595, 0.035730000000000005, 0.028439999999999997, 1.0110314999999999, 0.0, 0.16799999999999995, 0.0, 0.0, 0.10791000000000002, 0.05876999999999996, 0.4433400000000001, 0.00102, 0.0, 0.002459999999999999, 0.4593000000000002, 0.0, 0.3435500000000003, 0.0, 0.0, 0.1615099999999998, 0.0, 7.500000000000071e-05, 0.16619999999999996, 0.3486391000000003, 7.500000000000001e-05, 0.0, 0.058874999999999955, 0.00030000000000000003, 0.025695000000000006, 0.17219999999999988, 0.085095, 0.2313398000000001, 0.07755, 0.04671824999999999, 0.17264999999999997, 0.09832500000000001, 0.0, 0.12470999999999985, 0.13379969999999983, 0.0001500000000000012, 0.0, 0.24221999999999974, 0.42855000000000015, 0.026394299999999996, 0.00735, 0.0, 0.00015, 0.0, 0.2955899999999999, 0.4707898000000001, 0.05031000000000001, 0.00033, 0.08124000000000005, 0.07739999999999998, 0.0, 0.4924800000000005, 0.0, 0.2034089000000003, 0.0, 0.03382000000000003, 0.0, 7.499999999999864e-05, 0.169047, 0.19417999999999994, 0.1729500000000001, 0.0, 0.11115910000000008, 0.0, 0.39956, 0.028050000000000005, 0.9938564999999994]"
EAR,463213,0.6103349610503903,1,2,2,0,0,"[0.021810000000000013, 0.9006000000000003, 0.0, 0.0, 0.0075, 0.5278300000000002, 0.14453999999999992, 0.18999999999999972, 0.4223900000000001, 0.1509135, 0.0018000000000000004, 0.1675853999999999, 0.001875000000000001, 0.4710090000000005, 0.0, 0.1221915, 0.8929539999999999, 0.129, 0.37084999999999946, 0.6526999999999998, 0.48395, 0.4174000000000004, 0.04401000000000001, 0.028740000000000005, 0.91249575, 0.0, 0.12953999999999996, 0.0, 0.0, 0.10647, 0.13970999999999997, 0.4199399999999999, 0.0010500000000000002, 0.0, 0.0028199999999999987, 0.44235, 0.0, 0.37478000000000056, 0.0, 0.0, 0.18811999999999984, 0.0, 0.00015000000000000072, 0.19822499999999987, 0.3884300000000005, 7.500000000000001e-05, 0.0, 0.05579999999999992, 0.00030000000000000003, 0.0314235, 0.20407499999999987, 0.11316000000000002, 0.24502999999999991, 0.07096725, 0.05039999999999996, 0.17869499999999996, 0.119925, 0.0, 0.10997999999999987, 0.13900499999999988, 7.50000000000012e-05, 0.0, 0.36413999999999985, 0.5808900000000001, 0.03531, 0.007425, 0.0, 0.0003, 0.0, 0.2976299999999999, 0.61903, 0.05488, 0.00048, 0.12016000000000004, 0.06952499999999999, 0.0, 0.37686000000000014, 0.0, 0.4085800000000004, 0.0, 0.06074000000000004, 0.0, 7.499999999999864e-05, 0.16664999999999996, 0.07800999999999995, 0.20655000000000004, 0.0, 0.26453000000000015, 0.0, 0.2063000000000001, 0.024708750000000005, 0.8974207499999993]"
EAR,408386,0.4142394637066413,0,2,2,0,0,"[0.022830000000000024, 0.7383000000000005, 0.0, 0.0, 0.007499999999999999, 0.5177900000000003, 0.14006999999999992, 0.18449999999999983, 0.3270400000000002, 0.15425999999999995, 0.0016500000000000006, 0.1805599999999999, 0.0017250000000000015, 0.42480000000000057, 0.0, 0.11529149999999995, 0.7818000000000003, 0.12255, 0.3845499999999998, 0.5351999999999998, 0.4827900000000002, 0.32550000000000034, 0.04398, 0.03123, 0.8574457500000002, 0.0, 0.15332999999999997, 0.0, 0.0, 0.10583999999999998, 0.070695, 0.25501, 0.0005700000000000003, 0.0, 0.0029699999999999996, 0.38295000000000007, 0.0, 0.32538000000000056, 0.0, 0.0, 0.1599999999999999, 0.0, 7.500000000000071e-05, 0.1794749999999999, 0.40168000000000026, 0.00015, 0.0, 0.05407499999999993, 0.00030000000000000003, 0.0314235, 0.18787499999999996, 0.09792, 0.2160899999999999, 0.03449999999999999, 0.02392499999999996, 0.16756499999999988, 0.09644999999999995, 0.0, 0.14315999999999984, 0.09638999999999984, 0.0001500000000000012, 0.0, 0.32270999999999994, 0.5313600000000002, 0.028710000000000003, 0.007425, 0.0, 0.00015000000000000001, 0.0, 0.28793999999999986, 0.53628, 0.03760000000000001, 0.00033, 0.10142, 0.04919999999999998, 0.0, 0.3968200000000005, 0.0, 0.41034000000000015, 0.0, 0.061820000000000035, 0.0, 7.499999999999864e-05, 0.1938, -5.4569682106375696e-17, 0.18787500000000007, 0.0, 0.22803999999999996, 0.0, 0.16894000000000023, 0.02947500000000001, 0.8411707499999996]"
EAR,443161,0.5271930740003912,0,2,2,0,0,"[0.020190000000000024, 0.7861000000000005, 0.0, 0.0, 0.0075, 0.5687700000000007, 0.13478999999999988, 0.20763999999999988, 0.27716, 0.1254705, 0.0016500000000000006, 0.1908834999999999, 0.0017250000000000015, 0.4164000000000005, 0.0, 0.2177144999999999, 0.7221, 0.34664999999999996, 0.32286999999999977, 0.5189999999999999, 0.5532535000000003, 0.3438260000000003, 0.05454, 0.028005, 0.8904322500000004, 0.0, 0.16931999999999997, 0.0, 0.0, 0.10563, 0.06574499999999998, 0.23476, 0.0004200000000000003, 0.0, 0.002939999999999999, 0.3870000000000002, 0.0, 0.33646000000000076, 0.0, 0.0, 0.17833999999999986, 0.0, 7.500000000000073e-05, 0.20175, 0.4568100000000001, 0.00015, 0.0, 0.05212499999999993, 0.00030000000000000003, 0.0314235, 0.2268, 0.092895, 0.22894349999999997, 0.03449999999999999, 0.016349999999999972, 0.15857999999999986, 0.13545, 0.0, 0.13274999999999987, 0.10504499999999983, 7.500000000000121e-05, 0.0, 0.33084000000000024, 0.5293800000000003, 0.045510000000000016, 0.007425, 0.0, 0.00015, 0.0, 0.30481049999999993, 0.5856700000000005, 0.04355000000000003, 0.0003, 0.10364000000000001, 0.05144999999999999, 0.0, 0.3703200000000007, 0.0, 0.4585400000000003, 0.0, 0.07342000000000001, 0.0, 7.499999999999864e-05, 0.17520000000000005, 0.012339999999999945, 0.20962500000000014, 0.0, 0.41581999999999986, 0.0, 0.12967000000000029, 0.034500000000000024, 0.8691322499999996]"
EAR,445484,0.3793097141015638,0,2,2,0,0,"[0.019350000000000016, 0.6958000000000006, 0.0, 0.0, 0.0075, 0.6156200000000004, 0.1367699999999999, 0.1693399999999999, 0.28546000000000016, 0.12519480000000002, 0.0016500000000000006, 0.18315809999999982, 0.0017250000000000015, 0.3871650000000006, 0.0, 0.1583549999999999, 0.787465, 0.1638, 0.33802979999999994, 0.49839999999999995, 0.5564216, 0.3250980000000004, 0.04677, 0.025409999999999995, 0.8463525000000005, 0.0, 0.17309999999999998, 0.0, 0.0, 0.10563, 0.06620999999999999, 0.20609000000000005, 0.0004500000000000004, 0.0, 0.0028799999999999993, 0.3373500000000002, 0.0, 0.3238600000000005, 0.0, 0.0, 0.1399399999999998, 0.0, 7.500000000000071e-05, 0.212925, 0.4820100000000001, 0.00015, 0.0, 0.052274999999999947, 0.0003, 0.0314235, 0.18825000000000008, 0.08652, 0.21562159999999983, 0.05077499999999999, 0.03502499999999996, 0.14423999999999998, 0.10447499999999997, 0.0, 0.10208939999999986, 0.22478999999999993, 7.50000000000012e-05, 0.0, 0.34007999999999994, 0.5430300000000001, 0.08592000000000002, 0.007425, 0.0, 0.00015, 0.0, 0.27969479999999997, 0.6174900000000005, 0.041290000000000014, 0.0003, 0.08255, 0.05009999999999999, 0.0, 0.3729598000000003, 0.0, 0.47128, 0.0, 0.06872000000000003, 0.0, -1.3600232051658168e-18, 0.15435000000000001, 6.999999999994543e-05, 0.22072500000000017, 0.0, 0.3590699999999999, 0.0, 0.16777000000000022, 0.030675000000000018, 0.8291774999999998]"
EAR,371880,0.15866579307656314,0,2,2,0,0,"[0.019290000000000026, 0.7021000000000005, 0.0, 0.0, 0.00950025, 0.5240100000000009, 0.13807454999999988, 0.1793, 0.39744670000000015, 0.10884000000000003, 0.0017250000000000015, 0.14374689999999982, 0.0018000000000000015, 0.34110000000000057, 0.0, 0.11845499999999991, 0.6733000000000002, 0.10785, 0.3470467000000001, 0.3790999999999999, 0.41193690000000033, 0.3250980000000004, 0.03606, 0.02789999999999999, 0.7593315000000005, 0.0, 0.14459999999999998, 0.0, 0.0, 0.10431000000000001, 0.0453, 0.26596, 0.00045000000000000037, 0.0, 0.002729999999999999, 0.3322005000000003, 0.0, 0.24919000000000072, 0.0, 0.0, 0.15325999999999976, 0.0, 7.500000000000071e-05, 0.196725, 0.3155900000000003, 7.5e-05, 0.0, 0.05819999999999995, 0.0003, 0.024288000000000004, 0.18675000000000003, 0.07413, 0.1686168999999998, 0.05479499999999998, 0.030074999999999966, 0.1516900499999999, 0.10730399999999997, 0.0, 0.10463999999999987, 0.08488499999999999, 0.0002250000000000012, 0.0, 0.37122000000000005, 0.4193700000000001, 0.020760000000000008, 0.006975, 0.0, 0.00015, 0.0, 0.2851406999999999, 0.598140000000001, 0.035800000000000026, 0.00033, 0.09590999999999998, 0.05594999999999998, 0.0, 0.33256670000000077, 0.0, 0.30633000000000016, 0.0, 0.06002000000000004, 0.0, 7.499999999999865e-05, 0.15975, 0.07505999999999995, 0.2041500000000002, 0.0, 0.25172, 0.0, 0.1314200000000002, 0.029850000000000022, 0.7406565]"
EAR,449625,0.1962490000000008,0,2,2,0,0,"[0.020160000000000025, 0.7772000000000004, 0.0, 0.0, 0.00705, 0.5365300000000002, 0.13337999999999978, 0.20059000000000005, 0.3304099999999999, 0.13440000000000002, 0.001650000000000001, 0.11788999999999986, 0.002175000000000001, 0.5155000000000007, 0.0, 0.15779849999999987, 0.7388000000000003, 0.54525, 0.4417800000000002, 0.49349999999999977, 0.53009, 0.45390000000000047, 0.03837, 0.02980499999999999, 0.6638992500000004, 0.0, 0.17457629999999996, 0.0, 0.0, 0.1041, 0.081465, 0.2541199999999998, 0.0005700000000000005, 0.0, 0.002729999999999999, 0.29355000000000026, 0.0, 0.23556000000000088, 0.0, 0.0, 0.20317999999999972, 0.0, 7.500000000000071e-05, 0.1463249999999999, 0.4868421000000002, 7.5e-05, 0.0, 0.055874999999999966, 0.00030000000000000003, 0.024288000000000004, 0.19417500000000001, 0.06993, 0.17870999999999984, 0.07259999999999998, 0.08641574999999997, 0.15310500000000002, 0.14002499999999998, 0.0, 0.10118999999999985, 0.11421, 7.500000000000123e-05, 0.0, 0.3192899999999999, 0.40575, 0.020040000000000006, 0.006975, 0.0, 0.00015, 0.0, 0.30243, 0.650200000000001, 0.04556000000000002, 0.0002999999999999999, 0.15379000000000004, 0.07267499999999995, 0.0, 0.49417000000000066, 0.0, 0.4414720999999999, 0.0, 0.03656, 0.0, 7.499999999999865e-05, 0.16425000000000003, 0.04494999999999994, 0.15165000000000015, 0.0, 0.24013210000000001, 0.0, 0.2627400000000001, 0.030975000000000006, 0.6460492499999998]"
