Routing algorithm,Power consumption [W],Reliability score (Max),Reliability score (# above 60%),Mean latency (premium) [ms],Mean latency (assured) [ms],Premium SLA violations,Assured SLA violations,Link usage
EAR,120700,0.0,0,2,2,0,0,"[0.004676666666666649, 0.03439333333333326, 0.05614000000000024, 0.0, 0.0, 0.0, 0.23359500000000116, 0.0, 9.999999999999948e-05, 0.06979856666666673, 0.0065433333333334166, 0.2182366666666666, 0.2010499999999996, 4.038436252074007e-19, 0.08075, 0.16225000000000026, 0.06836000000000003, 0.0018250000000000057, 0.1500066666666665, 0.14216523333333228, 0.016440000000000028, 0.016219999999999946, 0.07989999999999983, 0.2121833333333337, 0.17476666666666643, 0.06756999999999977, 5.000000000000011e-05, 0.03220333333333316, 0.11194856666666696, 4.999999999999979e-05, 0.009524999999999987, 0.0, 0.0702800000000002, 0.05889999999999984, 0.0017499999999999985, 0.0, 0.0, 0.029533333333333127, 0.1929000000000005, 0.0, 2.4999999999999818e-05, 0.0, 0.0, 0.0, 0.19993333333333382, 0.09274666666666628, 0.11399999999999999, 0.0, 0.0010749999999999972, 0.0621999999999998, 0.003930000000000002, 0.018549999999999997, 0.0033499999999999914, 3.333333333333335e-05, 0.04740000000000019, 0.0024800000000000126, 0.23527000000000212, 0.006100000000000027, 0.016675000000000023, 0.0, 8.604228440844963e-20, 0.00016999999999999936, 0.008425000000000026, 0.05353000000000001, 0.004459999999999999, 0.09677299999999986, 0.07085999999999995, 0.007509999999999997, 0.004743500000000006, 0.07444666666666673, 0.0010999999999999905, 0.04254999999999984, 0.0, 0.00043000000000000037, 0.0018899999999999987, 0.02809666666666663, 0.0306850000000001, 0.0, 0.0, 0.16515999999999936, 0.0, 2.500000000000071e-05, 0.0, 0.023624999999999976, 0.12922999999999968, 0.18023000000000008, 0.12325666666666645, 0.11622999999999922, 0.0, 0.0374099999999998, 0.015585000000000073, 0.010461250000000002]"
EAR,139142,0.0,0,2,2,0,0,"[0.011503333333333313, 0.04047666666666661, 0.062340000000000236, 0.0, 0.0, 0.0, 0.23847000000000115, 0.0, 4.999999999999948e-05, 0.0847233333333334, 0.008193333333333419, 0.22006753333333323, 0.20939999999999967, 0.0021500000000000004, 0.05335000000000004, 0.16844000000000026, 0.06217500000000004, 0.0020750000000000065, 0.05809666666666647, 0.06708666666666559, 0.015560000000000018, 0.01750999999999994, 0.07999499999999976, 0.21197086666666712, 0.1381999999999998, 0.0770699999999998, 2.5000000000000106e-05, 0.03417333333333317, 0.02841000000000035, 9.999999999999982e-05, 0.009899999999999989, 0.0, 0.0765500000000002, 0.16559333333333318, 0.0020749999999999987, 0.0, 0.0, 0.029542899999999803, 0.17036666666666708, 0.0, -1.817990202823694e-19, 0.0, 0.0, 0.0, 0.17430000000000054, 0.10624333333333288, 0.08936666666666668, 0.0, 0.0011499999999999974, 0.09934999999999979, 0.0038300000000000022, 0.016679999999999997, 0.0054499999999999904, 3.3333333333333355e-05, 0.04707500000000021, 0.0024200000000000124, 0.24487000000000217, 0.0030500000000000266, 0.01887500000000001, 0.0, 3.333333333333342e-05, 0.0010399999999999995, 0.019300000000000025, 0.07642999999999998, 0.005329999999999999, 0.07279999999999985, 0.059469999999999947, 0.005239999999999996, 0.004743500000000006, 0.10149710000000003, 0.001174999999999991, 0.04424999999999985, 0.0, 0.0004400000000000003, 0.002679999999999999, 0.02815999999999997, 0.032485000000000104, 0.0, 0.0, 0.1751175333333326, 0.0, 2.500000000000071e-05, 0.0, 0.03269999999999997, 0.2783799999999997, 0.3250000000000001, 0.12775999999999982, 0.10865333333333264, 0.0, 0.047894349999999815, 0.014060000000000062, 0.0150005]"
EAR,131374,0.0,0,2,2,0,0,"[0.04138666666666665, 0.12492333333333323, 0.06239000000000026, 0.0, 0.0, 0.0, 0.26539500000000116, 0.0, 9.999999999999948e-05, 0.09408000000000007, 0.005973333333333421, 0.21002666666666656, 0.21554999999999977, 2.5000000000000143e-05, 0.10285, 0.1947800000000003, 0.06123000000000009, 0.0027000000000000066, 0.10636779999999982, 0.11253333333333222, 0.01852000000000003, 0.02182999999999994, 0.11081499999999975, 0.18575096666666707, 0.17659999999999984, 0.0750999999999998, 2.500000000000011e-05, 0.040654299999999824, 0.08914333333333367, 4.999999999999983e-05, 0.008974999999999983, 0.0, 0.07884000000000022, 0.1224066666666665, 0.002674999999999998, 0.0, 0.0, 0.024076666666666465, 0.19006666666666708, 0.0, 4.999999999999982e-05, 0.0, 0.0, 0.0, 0.23946666666666727, 0.09178333333333287, 0.1172666666666667, 0.0, 0.0011749999999999974, 0.11359999999999977, 0.0038300000000000022, 0.014140000000000002, 0.0032499999999999916, 3.3333333333333355e-05, 0.036875000000000206, 0.0024200000000000124, 0.27042000000000216, 0.006875000000000027, 0.019358500000000008, 0.0, 3.333333333333343e-05, 0.000719999999999999, 0.02825000000000002, 0.045634999999999974, 0.00535, 0.09949999999999985, 0.06591999999999995, 0.007933399999999997, 0.004743500000000006, 0.05960333333333338, 0.0011999999999999908, 0.03227499999999984, 0.0, 0.00045000000000000026, 0.0020428999999999985, 0.03204666666666663, 0.03161000000000011, 0.0, 0.0, 0.11210763333333265, 0.0, 2.500000000000071e-05, 0.0, 0.029324999999999973, 0.1744833333333327, 0.2493100000000001, 0.17369113333333316, 0.11164763333333257, 0.0, 0.048979999999999836, 0.014775000000000068, 0.0257]"
EAR,123221,0.0,0,2,2,0,0,"[0.003963333333333317, 0.05626199999999992, 0.05514000000000026, 0.0, 0.0, 0.0, 0.26317000000000096, 0.0, 9.999999999999946e-05, 0.08194666666666671, 0.013223333333333424, 0.19898666666666665, 0.21379999999999982, 1.429412144204889e-19, 0.12600000000000008, 0.1754500000000003, 0.06988000000000005, 0.002900000000000005, 0.15237669999999978, 0.15069199999999885, 0.018520000000000026, 0.019049999999999935, 0.08286999999999972, 0.2237376333333338, 0.21866666666666648, 0.08628599999999975, 2.5000000000000116e-05, 0.033927633333333165, 0.11733200000000035, 4.9999999999999826e-05, 0.00999999999999998, 0.0, 0.06828000000000022, 0.06439333333333319, 0.002874999999999999, 0.0, 0.0, 0.028466666666666467, 0.2336333333333337, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.20313333333333394, 0.08975666666666623, 0.1397666666666667, 0.0, 0.0008499999999999975, 0.0709999999999998, 0.0027200000000000024, 0.019240000000000004, 0.0030499999999999915, 3.333333333333335e-05, 0.04257500000000019, 0.0023200000000000126, 0.26682000000000194, 0.0030500000000000275, 0.015575250000000014, 0.0, 3.3333333333333437e-05, 0.000309999999999999, 0.007600000000000031, 0.05375499999999997, 0.00827, 0.09949999999999985, 0.06192999999999994, 0.006600099999999998, 0.004743500000000006, 0.06391000000000004, 0.0008749999999999908, 0.03964999999999984, 0.0, 0.0005400000000000001, 0.0020428999999999985, 0.028359999999999958, 0.030890000000000115, 0.0, 0.0, 0.14593763333333265, 0.0, 5.0000000000000714e-05, 0.0, 0.026324999999999977, 0.12975666666666602, 0.17650666666666667, 0.13210669999999974, 0.12503096666666594, 0.0, 0.048959999999999816, 0.015245000000000071, 0.004550000000000001]"
EAR,125483,0.0,0,2,2,0,0,"[0.016023333333333317, 0.07404999999999998, 0.05539000000000026, 0.0, 0.0, 0.0, 0.250895000000001, 0.0, 9.999999999999946e-05, 0.08156666666666672, 0.012082766666666757, 0.18910333333333343, 0.20674999999999982, 1.429412144204889e-19, 0.10325000000000005, 0.1416000000000003, 0.06342500000000005, 0.002875000000000005, 0.1587261333333332, 0.1575931666666654, 0.018180000000000036, 0.021149999999999936, 0.0840799999999997, 0.21616666666666728, 0.15559999999999977, 0.0784599999999998, 0.0029500000000000004, 0.033680433333333176, 0.11423040000000037, 9.999999999999983e-05, 0.011099999999999974, 0.0, 0.06724000000000022, 0.07464999999999984, 0.002874999999999999, 0.0, 0.0, 0.02217333333333313, 0.20223333333333365, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.17466666666666725, 0.08366943333333292, 0.09813333333333336, 0.0, 0.0007999999999999975, 0.056499999999999787, 0.004400000000000002, 0.01699, 0.0031249999999999906, 3.333333333333335e-05, 0.04870000000000018, 0.0024000000000000124, 0.253595000000002, 0.007075000000000028, 0.015275250000000016, 0.0, 3.333333333333344e-05, 0.00028999999999999897, 0.0072500000000000325, 0.053085, 0.003631300000000001, 0.08692633333333318, 0.06402999999999993, 0.006790099999999998, 0.004743500000000006, 0.058896666666666715, 0.0007999999999999906, 0.04464999999999983, 0.0, 0.0008399999999999998, 0.0019699999999999987, 0.027213766666666615, 0.030344150000000118, 0.0, 0.0, 0.14510999999999935, 0.0, 2.500000000000071e-05, 0.0, 0.020449999999999975, 0.16219999999999937, 0.18152666666666675, 0.1483166999999998, 0.13081999999999921, 0.0, 0.04345059999999981, 0.014940000000000073, 0.004550000000000001]"
EAR,122613,0.0,0,2,2,0,0,"[0.0077533333333333135, 0.04823999999999998, 0.06019000000000026, 0.0, 0.0, 0.0, 0.19724500000000098, 0.0, 9.999999999999944e-05, 0.09458000000000003, 0.007650000000000091, 0.18049990000000016, 0.2070999999999999, 2.5000000000000143e-05, 0.06255000000000005, 0.14312000000000022, 0.060913400000000055, 0.0020250000000000047, 0.14772669999999988, 0.17359999999999856, 0.017210000000000034, 0.024129999999999926, 0.07880069999999967, 0.2121368333333338, 0.19413333333333313, 0.06417999999999975, 0.0023499999999999997, 0.03827143333333317, 0.11901000000000037, 9.999999999999979e-05, 0.01219999999999998, 0.0, 0.06327150000000023, 0.06607999999999983, 0.001974999999999998, 0.0, 0.0, 0.02693666666666647, 0.24441433333333365, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.20143333333333377, 0.08115893333333299, 0.10964766666666668, 0.0, 0.0008249999999999975, 0.09414999999999979, 0.003980000000000004, 0.014551200000000004, 0.0031749999999999908, 3.3333333333333355e-05, 0.0470500000000002, 0.0020200000000000127, 0.202970000000002, 0.005825000000000027, 0.01345025000000001, 0.0, 3.333333333333345e-05, 0.004749999999999999, 0.0052510000000000326, 0.04848, 0.003380000000000001, 0.09384966666666651, 0.05906909999999994, 0.0080001, 0.004743500000000006, 0.046593333333333396, 0.0008499999999999906, 0.04217499999999984, 0.0, 0.0007, 0.0019699999999999987, 0.02837666666666663, 0.030860000000000123, 0.0, 0.0, 0.14466303333333264, 0.0, 2.500000000000071e-05, 0.0, 0.017674999999999972, 0.17321983333333266, 0.18084943333333345, 0.12872003333333315, 0.13073666666666603, 0.0, 0.04049999999999981, 0.01602500000000007, 0.004550000000000001]"
EAR,130303,0.0,0,2,2,0,0,"[0.014186666666666648, 0.08173666666666665, 0.049040000000000264, 0.0, 0.0, 0.0, 0.20202000000000098, 0.0, 4.999999999999945e-05, 0.07416666666666667, 0.006116666666666758, 0.18878473333333343, 0.21659999999999982, 0.0009750000000000002, 0.06465000000000004, 0.13298000000000024, 0.06140340000000006, 5.0000000000004705e-05, 0.16022999999999984, 0.20230333333333175, 0.018940000000000033, 0.020609999999999924, 0.08139419999999967, 0.2260905666666672, 0.17876666666666644, 0.10290999999999972, 4.999999999999973e-05, 0.026318099999999824, 0.11291333333333367, 4.999999999999979e-05, 0.012099999999999974, 0.0, 0.07565900000000023, 0.08193999999999983, 2.4999999999998222e-05, 0.0, 0.0, 0.02843666666666646, 0.24264766666666707, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.18780000000000047, 0.08105226666666634, 0.11311433333333334, 0.0, 0.0010499999999999975, 0.09944999999999984, 0.0031100000000000056, 0.024210000000000006, 0.003624999999999993, 3.333333333333337e-05, 0.041372000000000214, 0.0014500000000000125, 0.207420000000002, 0.003725000000000027, 0.01097500000000001, 0.0, 3.333333333333346e-05, 0.0004699999999999984, 0.010875000000000034, 0.04998500000000001, 0.0038199999999999996, 0.07803333333333316, 0.05964329999999995, 0.0022499999999999994, 0.004743500000000006, 0.06254333333333342, 0.0010749999999999905, 0.03649699999999985, 0.0, 0.00082, 0.0012199999999999986, 0.02967666666666665, 0.03577000000000012, 0.0, 0.0, 0.14608109999999933, 0.0, 2.500000000000071e-05, 0.0, 0.016749999999999973, 0.189397766666666, 0.1900186000000001, 0.13945999999999986, 0.11693999999999936, 0.0, 0.038569999999999806, 0.01675500000000008, 0.004550000000000001]"
EAR,130261,0.0,0,2,2,0,0,"[0.005803333333333319, 0.032842833333333314, 0.05184000000000027, 0.0, 0.0, 0.0, 0.22069500000000097, 0.0, 9.999999999999946e-05, 0.08020316666666671, 0.006790000000000089, 0.2018888666666667, 0.23334999999999992, 0.0009750000000000002, 0.07351150000000004, 0.14258000000000026, 0.05679500000000003, 2.5000000000004714e-05, 0.0642433999999999, 0.11203586666666512, 0.01989000000000004, 0.019734899999999927, 0.07746114999999969, 0.24373553333333398, 0.1654999999999998, 0.08849999999999979, 4.999999999999973e-05, 0.020357333333333137, 0.02553913333333368, 4.9999999999999786e-05, 0.013924999999999969, 0.0, 0.08255920000000021, 0.15674239999999984, 2.4999999999998222e-05, 0.0, 0.0, 0.0356494999999998, 0.2434740000000004, 0.0, -1.8735013540549516e-19, 0.0, 0.0, 0.0, 0.1688666666666671, 0.076596733333333, 0.11380666666666664, 0.0, 0.0011249999999999973, 0.07679999999999985, 0.0038172000000000054, 0.014090000000000005, 0.0035499999999999915, 3.333333333333338e-05, 0.031000000000000222, 0.0018100000000000128, 0.22799500000000197, 0.007300000000000031, 0.014198000000000011, 0.0, 3.333333333333348e-05, 0.00037999999999999856, 0.006150000000000033, 0.04906000000000003, 0.00225, 0.07803333333333316, 0.05271999999999993, 0.002699999999999999, 0.004743500000000006, 0.06560170000000004, 0.0009999999999999905, 0.02692499999999986, 0.0, 0.00074, 0.001499999999999999, 0.029619833333333293, 0.03510475000000014, 0.0, 0.0, 0.16339553333333257, 0.0, 2.5000000000000716e-05, 0.0, 0.017299999999999965, 0.27519666666666603, 0.2700673666666668, 0.11626333333333316, 0.09955999999999943, 0.0, 0.03733869999999982, 0.017114250000000074, 0.004550000000000001]"
EAR,142902,0.0,0,2,2,0,0,"[0.058379999999999974, 0.13333333333333336, 0.04754000000000028, 0.0, 0.0, 0.0, 0.21794500000000094, 0.0, 9.999999999999946e-05, 0.08143000000000011, 0.0019266666666667577, 0.1746033333333333, 0.26914999999999994, 1.5543122344752191e-19, 0.05065000000000004, 0.15248000000000025, 0.06931000000000004, 0.0023750000000000047, 0.1575066666666665, 0.20380666666666505, 0.024780000000000028, 0.018749999999999926, 0.08267999999999973, 0.21321236666666718, 0.18536666666666649, 0.0667999999999998, 0.002025, 0.02167546666666647, 0.1700733333333337, 4.9999999999999786e-05, 0.013849999999999972, 0.0, 0.0813400000000002, 0.039929999999999854, 0.002324999999999998, 0.0, 0.0, 0.03271333333333313, 0.25295466666666705, 0.0, 2.4999999999999818e-05, 0.0, 0.0, 0.0, 0.24860000000000043, 0.08250666666666634, 0.12238799999999998, 0.0, 0.0010749999999999976, 0.07849999999999983, 0.0031500000000000044, 3.0000000000004548e-05, 0.0035499999999999924, 3.333333333333338e-05, 0.04190000000000021, 0.001500000000000013, 0.21807000000000193, 0.004050000000000031, 0.016075000000000013, 0.0, 3.333333333333349e-05, 0.00039999999999999845, 0.006975000000000034, 0.04917855000000003, 0.00359, 0.10879999999999981, 0.06840999999999992, 0.00557, 0.004743500000000006, 0.1013066666666667, 0.0012499999999999907, 0.03792499999999985, 0.0, 0.00069, 0.001739999999999999, 0.03573999999999995, 0.03627000000000015, 0.0, 0.0, 0.07827666666666587, 0.0, 2.500000000000071e-05, 0.0, 0.031149999999999956, 0.18178333333333252, 0.27043666666666677, 0.19484333333333306, 0.11986569999999934, 0.0, 0.04585999999999984, 0.018125000000000075, 0.004550000000000001]"
EAR,181825,0.0,0,2,2,0,0,"[0.030623333333333322, 0.12658403333333337, 0.05574000000000028, 0.0, 0.0, 0.0, 0.25967000000000096, 0.0, 9.999999999999948e-05, 0.12319000000000009, 0.010273333333333424, 0.31706666666666666, 0.2817499999999999, 2.5000000000000157e-05, 0.06555000000000005, 0.16929000000000025, 0.07387000000000003, 0.002100000000000006, 0.19797333333333333, 0.16826666666666534, 0.02599000000000003, 0.022209999999999928, 0.13491499999999973, 0.3008733333333338, 0.24273333333333302, 0.07857999999999982, 4.999999999999964e-05, 0.029156666666666473, 0.1431040333333337, 4.9999999999999786e-05, 0.016049999999999967, 0.0, 0.0968700000000002, 0.11175666666666649, 0.002074999999999998, 0.0, 0.0, 0.04525333333333314, 0.2728000000000004, 0.0, 0.0001249999999999998, 0.0, 0.0, 0.0, 0.2451000000000007, 0.10904333333333303, 0.1508, 0.0, 0.0015249999999999975, 0.15774999999999983, 0.0029300000000000038, 0.015850000000000003, 0.0033999999999999916, 3.3333333333333376e-05, 0.07260000000000022, 0.001410000000000013, 0.262095000000002, 0.00890000000000003, 0.016375000000000008, 0.0, 3.333333333333349e-05, 0.00032999999999999837, 0.07207500000000006, 0.05805000000000002, 0.00779, 0.10879999999999981, 0.06280999999999992, 0.009479999999999999, 0.004743500000000006, 0.10428666666666667, 0.0014999999999999907, 0.06817499999999985, 0.0, 0.0006599999999999997, 0.0015299999999999995, 0.0409033333333333, 0.04112500000000013, 0.0, 0.0, 0.2056266666666659, 0.0, 5.00000000000007e-05, 0.0, 0.07467499999999995, 0.20015333333333263, 0.29365666666666707, 0.18803333333333316, 0.15679736666666605, 0.0, 0.04900999999999982, 0.022610000000000074, 0.0733]"
EAR,161656,0.0,0,2,2,0,0,"[0.03031999999999999, 0.1481533333333333, 0.08389000000000028, 0.0, 0.0, 0.0, 0.2661700000000011, 0.0, 9.999999999999946e-05, 0.0978066666666668, 0.013210000000000088, 0.2737000000000002, 0.29059999999999975, 0.002, 0.16185000000000008, 0.18297000000000022, 0.06027500000000006, 0.004075000000000006, 0.1779233333333332, 0.15428333333333202, 0.031230000000000032, 0.02696999999999992, 0.12722999999999973, 0.24293000000000053, 0.2040999999999997, 0.07943999999999982, 2.499999999999964e-05, 0.0498646999999998, 0.12128000000000035, 9.999999999999979e-05, 0.015499999999999965, 0.0, 0.09329000000000018, 0.10578666666666642, 0.004049999999999998, 0.0, 0.0, 0.02661666666666644, 0.2710803333333337, 0.0, 4.999999999999982e-05, 0.0, 0.0, 0.0, 0.21783333333333402, 0.10709666666666631, 0.14341366666666666, 0.0, 0.002899999999999998, 0.14494999999999983, 0.002810000000000005, 0.014180000000000007, 0.0061499999999999905, 3.3333333333333376e-05, 0.07450000000000023, 0.0014700000000000132, 0.26987000000000216, 0.00410000000000003, 0.01875000000000001, 0.0, 3.3333333333333484e-05, 0.0007699999999999984, 0.030050000000000063, 0.06593000000000003, 0.007919999999999998, 0.09790133333333315, 0.0744699999999999, 0.0016399999999999965, 6.3948846218409015e-18, 0.05831666666666664, 0.0029499999999999913, 0.06944999999999986, 0.0, 0.0007499999999999997, 0.002779999999999999, 0.031806666666666636, 0.03188500000000013, 0.0, 0.0, 0.15362333333333258, 0.0, 2.5000000000000692e-05, 0.0, 0.043499999999999976, 0.17946333333333278, 0.2825900000000004, 0.18634666666666647, 0.16444999999999932, 0.0, 0.05389499999999978, 0.023280000000000054, 0.023400000000000004]"
EAR,136149,0.0,0,2,2,0,0,"[0.008366666666666646, 0.08648333333333333, 0.058690000000000284, 0.0, 0.0, 0.0, 0.2568450000000012, 0.0, 4.9999999999999454e-05, 0.07639333333333341, 0.015380000000000085, 0.18431740000000035, 0.28129999999999966, -1.8318679906315083e-19, 0.10180000000000003, 0.1421900000000002, 0.03517500000000005, 0.0008750000000000053, 0.1921466666666664, 0.199033333333332, 0.04365000000000003, 0.026139999999999924, 0.08738999999999975, 0.225533333333334, 0.20983333333333298, 0.08131999999999982, 2.4999999999999635e-05, 0.03645033333333313, 0.148486666666667, 4.999999999999981e-05, 0.017499999999999964, 0.0, 0.09099550000000016, 0.0445433333333331, 0.002099999999999998, 0.0, 0.0, 0.04171666666666643, 0.28025900000000037, 0.0, -1.8318679906315083e-19, 0.0, 0.0, 0.0, 0.2542666666666675, 0.11913999999999961, 0.13569233333333328, 0.0, 0.0005999999999999979, 0.09674999999999986, 0.0031900000000000053, 0.014690000000000007, 0.0050999999999999926, 3.3333333333333376e-05, 0.1096750000000002, 0.002130000000000014, 0.25864500000000223, 0.00552500000000003, 0.012950000000000022, 0.0, 3.3333333333333484e-05, 0.0011399999999999982, 0.007275000000000058, 0.07866500000000003, 0.004000000000000001, 0.11710799999999981, 0.0634299999999999, 3.9999999999996696e-05, 0.0006000000000000063, 0.06336666666666664, 0.0006249999999999909, 0.10537499999999982, 0.0, 0.0016399999999999997, 0.002749999999999999, 0.03105333333333329, 0.030865000000000142, 0.0, 0.0, 0.17904999999999924, 0.0, 7.500000000000068e-05, 0.0, 0.030724999999999968, 0.1505899999999993, 0.15183740000000043, 0.15947666666666646, 0.13007443333333266, 0.0, 0.044739999999999766, 0.024691650000000044, 0.0034250000000000014]"
EAR,136096,0.0,0,2,2,0,0,"[-2.0937325947064287e-17, 0.06154893333333337, 0.07524000000000027, 0.0, 0.0, 0.0, 0.2919200000000011, 0.0, 9.999999999999946e-05, 0.06700613333333337, 0.016947600000000087, 0.21058000000000035, 0.2799999999999997, -1.8318679906315083e-19, 0.11245, 0.12481000000000021, 0.046825000000000054, 0.002600000000000005, 0.16540999999999975, 0.16715516666666536, 0.043889999999999985, 0.02274999999999992, 0.10011499999999979, 0.23223000000000082, 0.21026666666666635, 0.13837999999999978, 2.4999999999999632e-05, 0.03829923333333314, 0.136145166666667, 9.99999999999998e-05, 0.020224999999999962, 0.0, 0.07375000000000018, 0.07751999999999978, 0.0025749999999999987, 0.0, 0.0, 0.03900333333333309, 0.27400566666666704, 0.0, 2.4999999999999818e-05, 0.0, 0.0, 0.0, 0.24312800000000084, 0.11482559999999971, 0.13865899999999998, 0.0, 0.0005999999999999979, 0.11611999999999985, 0.004180000000000007, 0.012244500000000007, 0.004424999999999996, 3.3333333333333376e-05, 0.1494850000000002, 0.0037300000000000115, 0.29519500000000215, 0.008125000000000032, 0.015850000000000027, 0.0, 3.333333333333349e-05, 0.0004199999999999983, 0.006850000000000058, 0.07711340000000004, 0.00652, 0.11710799999999981, 0.05517999999999989, 0.008369999999999997, 0.0006000000000000063, 0.07765666666666665, 0.0006249999999999909, 0.1444849999999998, 0.0, 0.0007099999999999995, 0.0021, 0.038276133333333316, 0.03192140000000013, 0.0, 0.0, 0.1823199999999993, 0.0, 5.000000000000069e-05, 0.0, 0.023574999999999968, 0.14988333333333256, 0.17871280000000053, 0.13412666666666642, 0.131812266666666, 0.0, 0.046054349999999765, 0.02700500000000005, 0.0034250000000000014]"
EAR,127695,0.0,0,2,2,0,0,"[0.010763333333333314, 0.062283333333333336, 0.06529000000000024, 0.0, 0.0, 0.0, 0.3151200000000011, 0.0, 9.999999999999946e-05, 0.07317666666666671, 0.015176666666666764, 0.14625333333333373, 0.29304999999999953, -1.8318679906315083e-19, 0.10164999999999996, 0.11927000000000022, 0.04440500000000006, 0.0037000000000000062, 0.21763999999999972, 0.1715166666666653, 0.034749999999999996, 0.021949999999999917, 0.09679499999999977, 0.21659000000000084, 0.21823333333333303, 0.10216999999999977, 4.9999999999999636e-05, 0.05096256666666647, 0.12407666666666699, 4.99999999999998e-05, 0.018024999999999965, 0.0, 0.06881000000000018, 0.04935333333333317, 0.0036999999999999984, 0.0, 0.0, 0.034019999999999766, 0.23009233333333365, 0.0, 4.999999999999981e-05, 0.0, 0.0, 0.0, 0.2318333333333341, 0.09016999999999976, 0.14182566666666668, 0.0, 0.0005249999999999978, 0.09399999999999985, 0.004920000000000005, 0.0070800000000000056, 0.0041249999999999985, 3.333333333333338e-05, 0.09902500000000021, 0.002810000000000012, 0.3212700000000021, 0.007200000000000026, 0.012700000000000026, 0.0, 3.33333333333335e-05, 0.0003399999999999983, 0.006050000000000055, 0.053625000000000034, 0.006989999999999999, 0.10946999999999982, 0.0514999999999999, -2.984279490192421e-18, 0.0006000000000000063, 0.05528333333333332, 0.0005499999999999907, 0.09562499999999981, 0.0, 0.0009899999999999993, 0.003079999999999999, 0.032943333333333304, 0.03586500000000011, 0.0, 0.0, 0.15331999999999937, 0.0, 2.5000000000000692e-05, 0.0, 0.01729999999999997, 0.13091999999999931, 0.14227333333333392, 0.1891333333333331, 0.13361333333333264, 0.0, 0.053069999999999784, 0.027745000000000044, 0.0034250000000000014]"
EAR,143450,0.0,0,2,2,0,0,"[0.025309999999999982, 0.08379666666666664, 0.05204000000000024, 0.0, 0.0, 0.0, 0.3718450000000011, 0.0, 9.999999999999948e-05, 0.06961000000000006, 0.0144800000000001, 0.18167666666666704, 0.2909499999999997, -1.8318679906315083e-19, 0.11874999999999995, 0.12078000000000028, 0.06323500000000006, 0.003400000000000006, 0.21336333333333318, 0.15584333333333203, 0.04204999999999999, 0.02262999999999992, 0.09139999999999979, 0.2471352666666675, 0.21398999999999968, 0.08720999999999975, 4.9999999999999636e-05, 0.04166666666666644, 0.138556666666667, 4.9999999999999806e-05, 0.016799999999999954, 0.0, 0.06834000000000018, 0.06279666666666651, 0.0036999999999999984, 0.0, 0.0, 0.04166999999999976, 0.2117000000000003, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.2891666666666673, 0.10260333333333307, 0.13303333333333328, 0.0, 0.0005499999999999979, 0.08289999999999986, 0.0047600000000000055, 0.003980000000000007, 0.005924999999999999, 3.33333333333334e-05, 0.07962500000000022, 0.0025788000000000113, 0.37747000000000214, 0.008650000000000022, 0.01682500000000002, 0.0, 3.3333333333333504e-05, 0.0013599999999999984, 0.0068500000000000566, 0.05737000000000004, 0.00507, 0.1371999999999998, 0.04871999999999989, 0.010619999999999997, 0.0006000000000000063, 0.07311666666666666, 0.0005749999999999909, 0.07282499999999978, 0.0, 0.0011399999999999993, 0.0028199999999999987, 0.03673999999999996, 0.038815000000000134, 0.0, 0.0, 0.16583293333333274, 0.0, 2.5000000000000692e-05, 0.0, 0.02099999999999997, 0.1675495999999993, 0.1851433333333339, 0.2008399999999998, 0.1415919333333327, 0.0, 0.0601749999999998, 0.029500000000000047, 0.0034250000000000014]"
EAR,154983,0.0,0,2,2,0,0,"[0.028079999999999977, 0.08219493333333328, 0.05004000000000024, 0.0, 0.0, 0.0, 0.3966700000000013, 0.0, 9.999999999999946e-05, 0.08909666666666671, 0.01485333333333343, 0.2353033333333338, 0.2852999999999995, -1.8318679906315083e-19, 0.1883, 0.14407000000000028, 0.06266500000000005, 0.0020250000000000064, 0.1953933333333332, 0.14277999999999855, 0.053059999999999975, 0.02380999999999992, 0.0909849999999998, 0.25291483333333403, 0.2431999999999997, 0.09177999999999976, 2.499999999999965e-05, 0.04781816666666644, 0.145488266666667, 4.9999999999999806e-05, 0.01862499999999995, 0.0, 0.07782000000000017, 0.10252666666666657, 0.0036999999999999984, 0.0, 0.0, 0.04660333333333311, 0.28060000000000024, 0.0, 2.4999999999999815e-05, 0.0, 0.0, 0.0, 0.2648000000000005, 0.1091699999999997, 0.18149999999999994, 0.0, 0.0010499999999999978, 0.10684999999999989, 0.0058900000000000055, 0.005640000000000007, 0.0045, 3.33333333333334e-05, 0.14230225000000024, 0.0024500000000000108, 0.4033950000000025, 0.008825000000000024, 0.012550000000000018, 0.0, 3.33333333333335e-05, 0.0013499999999999986, 0.01590000000000005, 0.055502400000000035, 0.01481, 0.12694899999999978, 0.040719999999999895, 0.0050199999999999976, 0.0006000000000000063, 0.08739999999999998, 0.0010749999999999907, 0.13717724999999975, 0.0, 0.0006399999999999992, 0.002174499999999999, 0.042749999999999976, 0.04111500000000012, 0.0, 0.0, 0.16436816666666615, 0.0, 5.000000000000069e-05, 0.0, 0.01902499999999997, 0.16942333333333257, 0.23930333333333392, 0.18166333333333315, 0.1420830999999994, 0.0, 0.06557999999999978, 0.03639770000000005, 0.023425]"
