Routing algorithm,Power consumption [W],Reliability score (Max),Reliability score (# above 60%),Mean latency (premium) [ms],Mean latency (assured) [ms],Premium SLA violations,Assured SLA violations,Link usage
MORA,369669,0.1281917465015625,0,2,2,0,0,"[0.6488521999999999, 0.02349, 0.47368000000000005, 0.0, 0.007949999999999999, 0.06296000000000003, 0.012375, 0.0, 0.359196, 0.027719999999999998, 0.2989, 0.239891, 0.11002200000000001, 0.080325, 0.3980459999999999, 0.35395999999999994, 0.026025, 0.14634000000000003, 0.11625, 0.690609, 0.0066976, 0.6345069999999999, 0.0003, 0.061056000000000006, 0.22179, 0.6293145, 0.42705, 0.16518645, 0.0, 0.7432155, 0.24334619999999996, 0.10162790000000002, 0.0, 0.0, 0.0382962, 0.33855, 0.166725, 0.06761204999999999, 0.058305, 0.0393, 0.0, 0.00615, 0.21243380000000003, 0.006225, 0.08517, 0.34851620000000005, 0.026625, 0.0003, 0.018899999999999997, 0.062406, 0.01008, 0.31880379999999997, 0.2276062, 0.0, 0.009075, 0.0, 0.14484, 0.20655, 0.12645, 0.0, 0.31529000000000007, 0.6834640000000001, 0.0, 0.28182, 0.0186, 0.37885, 0.3197, 0.19147000000000003, 0.07329, 0.697119, 0.0, 0.18300999999999998, 0.143775, 0.20414000000000002, 0.0032864999999999995, 0.0, 0.012374999999999999, 0.21090000000000003, 0.026625, 0.03153, 0.7368, 0.655193, 0.14718, 0.0, 0.1403908, 0.727902, 0.2863538, 0.001302, 0.0996, 0.5420880000000001, 0.022874400000000007, 0.28964999999999996]"
MORA,534997,1.3645276968999998,1,2,2,2,4,"[0.39535309999999985, 9.179999999999837e-05, 0.5173909999999999, 0.0, 0.25469699999999995, 0.32040379999999996, 0.006525, 0.600789, 0.7084125, 0.578055, 0.5179041000000001, 0.5419570000000001, 0.1424055, 0.058425, 0.4948679999999999, 0.048086800000000034, 0.026175000000000007, 0.28178955, 0.322437, 0.5407239999999998, 0.3405543, 0.6711959999999999, 0.3006945, 0.052200000000000024, 0.514902, 0.07173600000000006, 0.4548, 0.10624860000000004, 0.048608, 0.7936230000000002, 0.11211029999999997, 0.20076520000000006, 0.0, 0.4996920000000001, 0.0174062, 0.2605625999999999, 0.5466652499999999, 0.11823750000000002, 0.1641468, 0.05897474999999999, 0.3384525, 0.000749999999999999, 0.32811359999999995, 0.00015000000000000164, 0.44787, 0.36519650000000026, 0.0014999999999999979, 0.24408600000000003, 0.00014999999999999828, 0.3017445000000001, 0.15720120000000004, 0.5892657000000001, 0.19181839999999994, 0.0, 0.021782249999999996, 0.48787200000000003, 0.15276749999999992, 0.15243974999999998, 0.27360329999999994, 0.072912, 0.27298720000000004, 1.0672519999999999, 0.0426165, 0.08102489999999996, 0.0002249999999999999, 0.5094178, 0.31778660000000014, 0.21384690000000015, 0.111015, 0.5999040000000001, 0.0617181, 0.1432708, 0.5888002499999999, 0.5396945, 0.01966875, 0.18024869999999998, 0.006524999999999999, 0.48016800000000004, 0.0014999999999999979, 0.16496370000000002, 0.18765, 0.8265850000000001, 0.29351760000000005, 0.000918, 0.3877593, 0.7783095000000001, 0.3672484000000003, 0.0562437, 0.30591824999999995, 0.5555715000000001, 0.01023855, 0.3051854999999999]"
MORA,435115,0.4113218056640635,0,2,2,0,0,"[0.4774399999999998, 0.0296469, 0.35200200000000004, 0.0396786, 0.21532590000000001, 0.12725469999999994, 0.012150000000000003, 0.24730199999999997, 0.034741499999999974, 0.061028999999999965, 0.48296129999999965, 0.3205670000000001, 0.08271120000000007, 0.2793, 0.038200499999999915, 0.25624430000000004, 0.03142500000000001, 0.11520359999999999, 0.23479049999999987, 0.6086119999999998, 0.016787199999999974, 0.5552789999999999, 0.12395099999999994, 0.106011, 0.3311766000000001, 0.7528275000000001, 0.050550000000000025, 0.10345935000000006, 0.18351599999999998, 0.6623917500000002, 0.14295350000000004, 0.11992610000000001, 0.031292, 0.12431325000000011, 0.09826239999999994, 0.2667299999999999, 0.07534125000000001, 0.17350109999999996, 0.06220275000000002, 0.11281874999999995, 0.13013370000000013, 0.005924999999999999, 0.2523678, 0.006075000000000001, 0.154989, 0.3387090000000002, 0.21284999999999996, 0.0003, 0.22387500000000005, 0.12156449999999999, 0.1984905000000001, 0.39916809999999997, 0.2531274, 0.022713, 0.007650000000000003, 0.0, 0.12921, 0.12233775000000001, 0.08378459999999988, 0.25104899999999997, 0.25414770000000003, 0.54419, 0.10185975000000001, 0.25533329999999993, 0.21795, 0.41116159999999985, 0.47290189999999993, 0.25607870000000016, 0.09375149999999992, 0.8565375000000002, 0.03688079999999999, 0.16447819999999996, 0.19909724999999998, 0.3324255999999997, 0.01695, 0.06598259999999999, 0.005774999999999999, 0.3800114999999999, 0.219225, 0.19100910000000015, 0.17955, 0.6389000000000001, 0.32165489999999985, 0.396786, 0.17138489999999992, 0.66239175, 0.4820549000000004, 0.0037929, 0.08173469999999994, 0.5639625, 0.0859269, 0.2978999999999998]"
MORA,474070,1.5370916420250005,2,2,2,2,3,"[0.4807681000000001, 0.003488100000000002, 0.413741, 0.029346299999999995, 0.010510800000000004, 0.0983503999999999, 0.007425000000000003, 9.599999999995817e-05, 0.5870414999999999, 0.4519830000000002, 0.3060489999999998, 0.3768750000000002, 0.1047618000000001, 0.058874999999999955, 0.6608999999999999, 0.31650019999999984, 0.028125000000000046, 0.46959629999999997, 0.08910899999999988, 0.606729, 0.041776599999999976, 0.7555930000000001, 0.05233199999999995, 1.095918, 0.14142150000000012, 0.3316125, 0.45929999999999993, 0.20346570000000008, 0.0, 0.5870655000000001, 0.48123630000000006, 0.22744080000000005, 0.0, 0.4013017500000001, 0.11761449999999993, 0.3398153999999999, 0.5547217499999999, 0.2288164499999999, 0.18392460000000002, 0.03671324999999995, 0.4831287000000001, 0.00014999999999999733, 0.11776950000000004, 0.0002249999999999991, 0.48598620000000003, 0.3388628000000003, 0.001649999999999926, 0.052182000000000006, 7.500000000001066e-05, 1.0599255, 0.11605590000000011, 0.2626593000000004, 0.2502434999999999, 0.0, 0.006750000000000002, 9.6e-05, 0.11521919999999995, 0.20276325000000003, 0.04915409999999988, 0.0, 0.38286440000000016, 0.7730229999999999, 0.006149999999999986, 0.11325449999999986, 7.499999999998294e-05, 0.23198509999999986, 0.37613159999999995, 0.29355420000000026, 0.49694594999999986, 0.8736269999999998, 0.026394299999999996, 0.3039182, 0.5400967499999999, 0.2808984999999999, 0.01425525, 0.19750995, 0.007425000000000001, 0.39945149999999996, 0.0016499999999999603, 0.42423090000000013, 0.168897, 0.8373179999999999, 0.26937239999999996, 0.2945519999999999, 0.1823960999999999, 0.5841457499999999, 0.15365630000000072, 0.0429594, 0.20902559999999987, 0.28823849999999973, 0.027108900000000023, 0.3323999999999999]"
MORA,534765,0.7406839969000005,1,1,1,0,0,"[0.5845779999999999, 0.24728610000000012, 0.499206, 0.0351351, 0.35123550000000003, 0.12700809999999993, 0.007650000000000001, -4.18332035678759e-17, 0.23388749999999978, 0.0819000000000001, 0.3515102999999996, 0.25533200000000006, 0.30452100000000015, 0.27696225, 0.23934599999999986, 0.18833799999999973, 0.024933750000000046, 0.42740235, 0.09109799999999986, 0.587068, 0.033034499999999974, 0.6572769999999997, 0.00029999999999994495, 0.0, 0.5594904000000002, 0.24983849999999996, 2.549999999996545e-05, 0.13592385000000012, 0.3108, 0.8680057499999999, 0.4167170000000002, 0.012286200000000023, 0.137178, 0.03249600000000005, 0.04267399999999996, 0.3384203999999996, 0.09258749999999989, 0.10585319999999991, 0.15136665000000002, 0.41283450000000005, 0.20187240000000012, 0.0002999999999999973, 0.16102270000000007, 0.0002999999999999991, 0.2114807999999999, 0.37434940000000044, 0.22274999999999992, 0.0003, 0.22131225, 0.00135, 0.08076540000000015, 0.37325310000000045, 0.2140058, 0.35336100000000004, 0.07632525000000001, 0.0, 0.1420974, 0.48755099999999996, 0.3640760999999998, 0.6137940000000001, 0.4644823000000005, 0.9442520000000001, 0.3624345, 0.5196473999999999, 0.22123724999999994, 0.4544709999999998, 0.4233652999999997, 0.12768280000000026, 0.42207464999999994, 0.12040349999999994, 0.05623019999999999, 0.3716656, 0.17298824999999993, 0.36712569999999967, 0.07810050000000002, 0.36248805, 0.007437750000000001, 0.13876649999999993, 0.22296224999999995, 0.08632980000000008, 0.16620000000000004, 0.8549679999999995, 0.1295399999999999, 0.356151, 0.15037349999999994, 0.8630309999999998, 0.42645530000000054, 0.005370000000000006, 0.36331829999999987, 0.21683999999999973, 0.05413530000000002, 0.26044949999999983]"
MORA,501610,0.8178037056249979,1,2,2,0,0,"[0.17556359999999982, 0.01136130000000012, 0.635872, 0.026393400000000004, 0.12309180000000002, 0.30630289999999977, 0.055011749999999984, 4.7999999999958165e-05, 0.035809499999999786, 0.5277480000000001, 0.5302920999999997, 0.2707840000000001, 0.12140280000000021, 0.11736300000000008, 0.01684949999999982, 0.04016649999999975, 0.029499750000000047, 0.24819525000000006, 0.4197000000000001, 0.444216, 0.28605219999999987, 0.9617299999999996, 0.00029999999999994495, 0.1209435, 0.029466600000000114, 0.41417249999999983, 0.16127399999999995, 0.11326860000000019, 0.0, 0.4969319999999997, 0.16817830000000009, 0.19636750000000003, 0.0, 0.45748950000000016, 0.20201609999999995, 0.2693057999999997, 0.5328795000000001, 0.17980559999999987, 0.09411344999999999, 0.11048850000000016, 0.3188691000000002, 0.04764975, 0.3963585000000002, 0.047724749999999996, 0.4316198999999999, 0.38646850000000005, 0.11240024999999991, 0.000126, 0.11091300000000001, 0.147162, 0.07177590000000011, 0.3182325000000006, 0.28165819999999997, 0.09658049999999999, 0.008400000000000017, 0.0, 0.0567294, 0.2689049999999998, 0.09326999999999978, 0.09658050000000003, 0.12824180000000018, 0.583926, 0.127365, 0.049165199999999874, 0.11098799999999996, 0.45024610000000004, 0.4259472, 0.2001803000000003, 0.26905409999999996, 0.752451, 0.02870999999999998, 0.003952900000000093, 0.5003879999999997, 0.4396936999999997, 0.010904250000000013, 0.4535418, 0.054911999999999975, 0.4948709999999999, 0.11249999999999996, 0.5458734000000003, 0.09865050000000006, 0.3133699999999994, 0.15332999999999994, 0.2574330000000001, 0.42816500000000013, 0.49156124999999956, 0.3634336000000006, 0.05078490000000001, 0.4912052999999998, 0.4793369999999998, 0.021518850000000003, 0.3589499999999999]"
MORA,501384,0.4852341451562498,0,2,2,0,0,"[0.7308398999999998, 0.013827300000000119, 0.475717, 0.029808600000000005, 0.00044999999999999646, 0.19037759999999992, 0.09495, 0.36601500000000003, 0.31924799999999975, 0.0666270000000002, 0.24029939999999972, 0.376282, 0.07876140000000018, 0.05212500000000008, 0.6786824999999995, 0.5641113999999997, 0.12202500000000005, 0.3564198, 0.12085800000000009, 0.6055559999999999, 0.04530219999999982, 0.6868899999999997, 0.517446, 0.44319600000000026, 0.5395176000000003, 0.2969234999999999, 0.387, 0.10761735000000022, 0.066272, 0.8402287499999996, 0.5534176000000001, 0.0741424000000001, 0.0, 0.016050000000000106, 0.06400919999999996, 0.29583389999999976, 0.1435500000000001, 0.0929990999999999, 0.07091714999999998, 0.016425000000000183, 0.2852112000000002, 0.0876, 0.23386820000000028, 0.0876, 0.4207446000000002, 0.3890494000000002, 0.001724999999999903, 0.4402094999999999, 7.499999999997727e-05, 0.2126969999999999, 0.03566700000000008, 0.3018453000000008, 0.23615640000000004, -1.1368683772161604e-17, 0.05494799999999999, 0.211842, 0.1364208, 0.2107499999999997, 0.12851429999999975, 0.09940800000000002, 0.4650505000000002, 0.8786349999999999, 0.027000000000000034, 0.17666999999999988, 0.0001499999999999204, 0.3344613999999997, 0.1993616, 0.10616310000000032, 0.3497546999999999, 0.24498449999999974, 0.04550999999999999, 0.5372722000000002, 0.07507499999999968, 0.11471159999999979, 0.004344750000000012, 0.019389899999999974, 0.095025, 0.2014215, 0.0016499999999999317, 0.05454000000000023, 0.00015000000000005355, 0.8677479999999995, 0.17945759999999994, 0.2716860000000002, 0.2166615000000001, 0.7762004999999996, 0.2708486000000008, 0.006662700000000002, 0.09709499999999983, 0.7262414999999998, 0.09556110000000001, 0.4225079999999999]"
MORA,508720,0.8434746320765605,1,2,2,0,0,"[0.39092959999999954, 0.0002490000000001178, 0.476337, 0.0831609, 0.172533, 0.03767079999999988, 0.007499999999999997, 0.01099500000000002, 0.5583075000000001, 0.4524840000000002, 0.39755209999999946, 0.2970710000000002, 0.06075630000000016, 0.1041000000000001, 0.5406209999999997, 0.24631679999999959, 0.030750000000000034, 0.4607356500000001, 0.4719855000000001, 0.6363389999999997, 0.08767819999999985, 0.8865229999999998, 0.00032549999999992, 0.13905000000000015, 0.5430300000000001, 0.840675, 0.2337, 0.1383633000000003, 0.295738, 0.3783824999999995, 0.4514357999999999, 0.20256360000000023, 0.0, 0.38857950000000013, 0.18000129999999995, 0.2864198999999998, 0.5091172499999999, 0.16188599999999997, 0.06929999999999996, 0.03427500000000017, 0.1027479000000002, 7.500000000001161e-05, 0.27818580000000037, 0.0001500000000000225, 0.2125131, 0.48480910000000005, 0.0534749999999999, 0.00014999999999995453, 0.05189999999999997, 0.16218149999999995, 0.0249588000000001, 0.21084670000000122, 0.2762650000000002, -1.1368683772161604e-17, 0.15041475, 0.010944, 0.1115982, 0.2225249999999998, 0.2611277999999997, 0.443607, 0.24684070000000027, 0.5206179999999995, 0.03328725000000002, 0.08889299999999992, 0.051974999999999896, 0.3329676999999998, 0.48726839999999966, 0.1665482000000003, 0.31006064999999994, 0.9673634999999997, 0.08591999999999998, 0.26008110000000034, 0.4554172499999997, 0.4346562999999998, 0.15978974999999992, 0.4385562000000001, 0.007500000000000003, 0.353142, 0.05347499999999993, 0.055496100000000236, 0.15420000000000003, 0.6445869999999995, 0.18182609999999993, 0.710211, 0.13307620000000006, 0.3783824999999995, 0.4139016000000004, 0.054808200000000015, 0.4983311999999998, 0.37854899999999986, 0.05001884999999999, 0.14062049999999993]"
MORA,402717,0.2284816100062504,0,2,2,0,0,"[0.46228279999999977, 0.005280000000000118, 0.29868800000000006, 0.00273, 0.00044999999999999885, 0.19964719999999986, 0.006974999999999997, 1.9895196601282805e-17, 0.15647700000000003, 0.1449000000000002, 0.4631082999999995, 0.4270970000000004, 0.10479000000000016, 0.05820000000000013, 0.15641699999999964, 0.17160149999999952, 0.029850000000000033, 0.1542769500000001, 0.10923750000000014, 0.3427859999999997, 0.09039129999999986, 0.7911989999999999, 0.00029999999999991996, 0.08325000000000014, 0.06709920000000008, 0.04588799999999992, 0.3322005000000001, 0.07615380000000027, 0.0, 0.6688964999999997, 0.24582130000000013, 0.0867709000000003, 0.0, 0.4738072500000003, 0.0618618, 0.051620699999999776, 0.5690362499999999, 0.1192548, 0.06870749999999994, 0.1860660000000002, 0.33296970000000026, 7.50000000000116e-05, 0.43421230000000044, 0.00022500000000002252, 0.1606608000000001, 0.22100300000000028, 0.0017999999999998848, 0.00014999999999995453, 7.499999999997442e-05, 0.07270499999999998, 0.0161400000000001, 0.25527890000000114, 0.2126443, -1.1368683772161604e-17, 0.068061, 1.4210854715202004e-18, 0.10464000000000002, 0.3607409999999997, 0.09269999999999971, 0.0, 0.0722040000000002, 0.6206839999999996, 0.21194100000000002, 0.19491239999999993, 7.499999999990621e-05, 0.5241068999999998, 0.36243639999999977, 0.1908365000000004, 0.12114329999999987, 0.32642999999999966, 0.020759999999999973, 0.14567570000000046, 0.5286022499999997, 0.4199698999999998, 0.060635999999999884, 0.007943250000000098, 0.009500250000000002, 0.25972500000000004, 0.0017249999999999304, 0.38833080000000025, 0.15975, 0.6338839999999996, 0.14459999999999995, 0.0, 0.22269530000000004, 0.6502214999999995, 0.38076740000000053, 0.014820000000000022, 0.10788194999999981, 0.5145284999999997, 0.04573365, 0.3934499999999999]"
MORA,443046,0.5954398642562495,0,2,2,0,0,"[0.6683711999999997, 1.1823431123048066e-16, 0.454629, 0.00273, 0.1318062, 0.16831000000000004, 0.009149999999999998, 1.9895196601282805e-17, 0.733515, 0.2016000000000002, 0.33400639999999915, 0.1993940000000004, 0.10410000000000015, 0.09757500000000018, 0.8113754999999997, 0.4228979999999994, 0.002250000000000037, 0.07450815000000009, 0.27677700000000016, 0.8574299999999995, 0.051468299999999835, 0.908659, 0.10233599999999993, 0.14319600000000013, 0.4379808000000001, 0.16899149999999993, 0.14835000000000015, 0.08086950000000027, 0.0, 0.4284449999999995, 0.27610910000000005, 0.035380300000000336, 0.0, 0.36000300000000024, 0.0407477, 0.13840079999999974, 0.4393289999999998, 0.16125884999999998, 0.11004569999999994, 0.15516375000000004, 0.1469100000000002, 0.0022500000000000115, 0.36828780000000044, 0.0022500000000000232, 0.0955455, 0.4227669000000002, 0.0725249999999999, 0.10248599999999994, 0.07267499999999996, 0.452787, 0.13036620000000015, 0.23386200000000118, 0.19577770000000005, -1.1368683772161604e-17, 0.06487124999999999, 0.0006000000000000014, 0.10480919999999998, 0.21596474999999965, 0.11071919999999973, 0.0, 0.3253781000000003, 0.4609639999999993, 0.06874799999999998, 0.0956195999999999, 0.07267499999999989, 0.4305209999999996, 0.3757715999999999, 0.11881000000000036, 0.12943679999999988, 0.49519649999999965, 0.048260399999999974, 0.3373050000000004, 0.5052779999999996, 0.19543489999999974, 0.0747697499999999, 0.09818625000000009, 0.006975000000000003, 0.34540350000000014, 0.07424999999999993, 0.08525130000000027, 0.15990000000000004, 0.6551649999999997, 0.22546799999999995, 0.0, 0.21307920000000005, 0.4258184999999994, 0.4301780000000005, 0.020460000000000016, 0.06806759999999985, 0.34608899999999987, 0.045281549999999976, 0.1735574999999997]"
