Routing algorithm,Power consumption [W],Reliability score (Max),Reliability score (# above 60%),Mean latency (premium) [ms],Mean latency (assured) [ms],Premium SLA violations,Assured SLA violations,Link usage
Dijkstra,132601,0.0,0,2,2,0,0,"[0.0, 2.4999999999999757e-05, 0.010049999999999984, 0.0033199999999999953, 3.3333333333333335e-05, 0.06639999999999995, 0.06329, 0.0, 0.49694025000000047, 0.15494000000000016, 0.01557500000000004, 0.11854200000000005, 0.10041000000000018, 0.018989999999999983, 0.04067500000000001, 0.08255509999999984, 0.18317866666666646, 0.02195000000000002, 0.05154499999999985, 0.01505333333333333, 0.001075000000000002, 0.0, 0.07901999999999991, 0.15701999999999988, 0.0, 0.009780000000000006, 0.04151500000000005, 0.13301000000000018, 0.02264, 0.003391000000000006, 0.2442599999999995, 2.500000000000048e-05, 0.01494000000000005, 0.0005999999999999996, 0.12771666666666656, 0.0923, 0.0, 0.09710279999999974, 0.006275000000000043, 3.333333333333332e-05, 0.2295125000000001, 4.999999999999981e-05, 0.0, 0.4956152500000007, 0.00013000000000000004, 0.08949999999999995, 2.500000000000068e-05, 0.0, 0.0020399999999999984, 0.180276666666667, 0.0018749999999999986, 0.15230000000000007, 0.1064000000000004, 0.010524999999999987, 0.053659466666666704, 0.0010400000000000008, 0.09421840000000008, 0.059109999999999906, 0.0, 0.0010499999999999936, 0.0, 0.09861333333333334, 0.11931999999999957, 0.0037699999999999943, 0.06382499999999977, 0.05538666666666654, 0.0528, 0.04614733333333335, 0.0019000000000000015, 2.0605739337042904e-17, 0.0032499999999999907, 0.01480000000000001, 0.23179999999999903, 0.0747, 0.005, 0.0, 0.0, 0.01718019999999996, 0.03163333333333334, 0.019883333333333312, 0.12940000000000026, 4.9999999999999616e-05, 0.029013333333333242, 0.009299999999999998, 0.38455100000000036, 0.05992999999999991, 0.031484000000000005, 5.000000000000013e-05, 0.02020999999999997, 0.11063999999999968, 0.0, 0.0002]"
Dijkstra,144403,0.0,0,2,2,0,0,"[0.0, 2.4999999999999757e-05, 0.017624999999999984, 0.0036499999999999953, 3.3333333333333335e-05, 0.07329999999999998, 0.05765, 0.0, 0.5352562500000004, 0.17585666666666688, 0.014060000000000048, 0.10205000000000003, 0.09858000000000017, 0.016529999999999993, 0.052299999999999985, 0.08426999999999983, 0.19249999999999978, 0.019475000000000024, 0.06319499999999983, 0.012156666666666675, 0.0010500000000000017, 0.0097, 0.0904099999999999, 0.24161666666666656, 0.0, 0.006140000000000005, 0.045005000000000045, 0.12523000000000023, 0.021816666666666665, 0.013575000000000005, 0.2557766666666662, 2.5000000000000482e-05, 0.012110000000000053, 0.0006999999999999997, 0.06729999999999987, 0.0923, 0.0, 0.10991999999999968, 0.008225000000000047, 3.333333333333332e-05, 0.2306125000000002, 9.999999999999983e-05, 0.0, 0.5318312500000008, 7.000000000000002e-05, 0.09844999999999994, 2.5000000000000682e-05, 0.0, 0.0022599999999999973, 0.15851333333333376, 0.0017499999999999985, 0.11036666666666678, 0.12853333333333386, 0.009999999999999992, 0.04357000000000003, 0.0003800000000000007, 0.10409000000000007, 0.05514666666666663, 0.0, 0.0010499999999999936, 0.0, 0.1673666666666667, 0.1533199999999996, 0.004869999999999994, 0.0684749999999998, 0.06254666666666657, 0.10670000000000003, 0.04614733333333335, 0.0017750000000000014, 2.0605739337042904e-17, 0.002924999999999992, 0.013370000000000012, 0.26571999999999896, 0.08704500000000001, 0.005, 0.0, 0.0, 0.014149999999999961, 0.02773333333333335, 0.0030366666666666454, 0.057353333333333555, 4.999999999999962e-05, 0.02474666666666657, 0.006829999999999996, 0.43515000000000037, 0.059354999999999915, 0.025956500000000004, 5.0000000000000145e-05, 0.02093499999999997, 0.10498666666666641, 0.0, 0.0002]"
Dijkstra,135034,0.0,0,2,2,0,0,"[0.0, 2.4999999999999757e-05, 0.01107499999999999, 0.007069999999999996, 3.3333333333333335e-05, 0.10874999999999997, 0.05449000000000001, 0.0, 0.5005637500000002, 0.17239333333333343, 0.01636000000000005, 0.17614999999999997, 0.13664000000000015, 0.012609999999999993, 0.03589999999999999, 0.06936999999999983, 0.16899999999999987, 0.01825000000000002, 0.04095999999999982, 0.01436000000000001, 0.0010500000000000017, 1.4210854715202004e-18, 0.07961999999999991, 0.27747666666666637, 0.0, 0.007820000000000004, 0.04612000000000006, 0.08261666666666688, 0.012529999999999993, 0.005937000000000006, 0.22718999999999961, 2.5000000000000492e-05, 0.011920600000000045, 0.0004899999999999996, 0.07934333333333322, 0.0923, 0.0, 0.10941999999999971, 0.008100000000000041, 3.333333333333332e-05, 0.2075775000000001, 9.999999999999982e-05, 0.0, 0.4992887500000005, 9.000000000000003e-05, 0.08689999999999994, 6.813993813636898e-19, 0.0, 0.0017599999999999983, 0.12864333333333372, 0.0018499999999999981, 0.12733333333333338, 0.12123333333333378, 0.004499999999999992, 0.05409333333333331, 0.0006000000000000008, 0.08682000000000008, 0.05450333333333335, 0.0, 0.0010249999999999936, 0.0, 0.16427333333333335, 0.11004666666666618, 0.0038399999999999927, 0.10454999999999982, 0.04465333333333319, 0.1085833333333334, 0.04614733333333335, 0.001875000000000001, 2.0605739337042904e-17, 0.0026249999999999906, 0.006710000000000011, 0.24280686666666565, 0.06047500000000001, 0.005, 0.0, 0.0, 0.020109999999999958, 0.027533333333333344, 0.0006133333333333121, 0.04231000000000022, 7.499999999999963e-05, 0.036503333333333256, 0.006609999999999995, 0.13830000000000026, 0.07026999999999992, 0.025956500000000004, 5.0000000000000145e-05, 0.018864999999999982, 0.12055999999999988, 0.0, 0.0002]"
Dijkstra,140964,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.011299999999999984, -3.979039320256561e-18, 3.3333333333333335e-05, 0.1113, 0.04453, 0.0, 0.46663875000000027, 0.17015000000000025, 0.014875000000000058, 0.14785, 0.13858000000000012, 0.0037899999999999956, 0.03402499999999997, 0.06569499999999984, 0.22006666666666658, 0.020600000000000025, 0.0758299999999998, 0.013976666666666675, 0.0008250000000000017, 0.006075000000000001, 0.08520999999999987, 0.2548266666666666, 0.0, 0.006070000000000003, 0.04771500000000003, 0.07292666666666689, 0.048706666666666655, 0.009186500000000005, 0.24587999999999957, 2.5000000000000492e-05, 0.011080000000000041, 0.0005799999999999996, 0.08527333333333321, 0.09779399999999999, 0.0, 0.13034999999999972, 0.007350000000000042, 3.333333333333332e-05, 0.20962750000000013, 9.999999999999979e-05, 0.0, 0.4614637500000005, 0.00021, 0.12924999999999992, 2.5000000000000682e-05, 0.0, 0.0016799999999999986, 0.14409333333333377, 0.0020499999999999984, 0.14690000000000006, 0.16983333333333375, 0.005749999999999992, 0.043232533333333344, 0.0003100000000000007, 0.08056000000000005, 0.04891999999999999, 0.0, 0.0007999999999999936, 0.0, 0.20340666666666668, 0.11156999999999954, 0.004169999999999992, 0.10649999999999982, 0.08013666666666655, 0.10908333333333343, 0.07210000000000001, 0.0020750000000000013, 2.0605739337042904e-17, 0.0030499999999999902, 0.0020200000000000114, 0.24789333333333233, 0.03937000000000001, 0.005, 0.0, 0.0, 0.020149999999999963, 0.03106666666666667, 6.999999999997878e-05, 0.03568333333333357, 4.999999999999962e-05, 0.029999999999999916, 0.005457599999999996, 0.10400000000000027, 0.06808999999999993, 0.025956500000000004, 5.000000000000016e-05, 0.01694879999999999, 0.12492666666666649, 0.0, 0.0002]"
Dijkstra,140672,0.0,0,2,2,0,0,"[0.0, -2.380040609040179e-19, 0.017624999999999984, 0.004659999999999997, 3.333333333333333e-05, 0.13884999999999995, 0.04453, 0.0, 0.5125637500000002, 0.14426666666666685, 0.014175000000000059, 0.15434999999999996, 0.14103000000000013, 0.003759999999999994, 0.03355099999999998, 0.07069999999999986, 0.20389999999999986, 0.02052500000000003, 0.046094999999999775, 0.016570000000000015, 0.0008750000000000018, 1.2434497875801753e-18, 0.08229999999999986, 0.24525789999999978, 0.0, 0.006540400000000002, 0.04134000000000004, 0.09376666666666693, 0.04102666666666667, 0.013792750000000006, 0.22431333333333303, 2.50000000000005e-05, 0.011520000000000042, 0.0005799999999999996, 0.11592333333333324, 0.09779399999999999, 0.0, 0.1279012333333331, 0.00795000000000004, 3.333333333333332e-05, 0.21362750000000014, 9.999999999999979e-05, 0.0, 0.5052887500000004, 0.00013, 0.08859999999999991, 5.000000000000069e-05, 0.0, 0.006609999999999999, 0.14418333333333383, 0.0020499999999999984, 0.15529999999999997, 0.17451233333333374, 0.010224999999999991, 0.06407666666666666, 0.0011000000000000012, 0.08989000000000004, 0.04502333333333332, 0.0, 0.0008249999999999936, 0.0, 0.1875266666666667, 0.09974999999999958, 0.003729999999999992, 0.13512499999999983, 0.1049033333333332, 0.11230333333333344, 0.07210000000000001, 0.0021250000000000015, 2.0605739337042904e-17, 0.002874999999999991, 0.0020100000000000105, 0.2554778999999989, 0.035315000000000006, 0.005, 0.0, 0.0, 0.017359999999999962, 0.027733333333333342, 0.010039999999999978, 0.042166666666666866, 9.999999999999963e-05, 0.027676666666666575, 0.0038899999999999955, 0.10020000000000025, 0.06474999999999988, 0.025956500000000004, 5.0000000000000165e-05, 0.01707499999999998, 0.12846666666666653, 0.0, 0.0002]"
Dijkstra,127781,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.014324999999999989, 0.009239999999999998, 3.333333333333334e-05, 0.0955, 0.04519999999999999, 0.0, 0.40546375000000034, 0.13345666666666686, 0.02269500000000006, 0.09959999999999988, 0.1348200000000002, 0.010059999999999993, 0.03393674999999997, 0.08045499999999992, 0.1791666666666665, 0.01885000000000003, 0.06199499999999982, 0.011316666666666683, 0.0007750000000000018, 1.2434497875801753e-18, 0.07985999999999983, 0.18209666666666655, 0.0, 0.005674700000000002, 0.03360500000000005, 0.059820000000000255, 0.040989999999999985, 0.013792750000000006, 0.20366999999999966, 5.00000000000005e-05, 0.023870000000000044, 0.0004899999999999996, 0.10517999999999982, 0.088347, 0.0, 0.11116999999999963, 0.006975000000000034, 3.333333333333333e-05, 0.22752750000000005, 9.999999999999979e-05, 0.0, 0.4001387500000003, 0.00013, 0.10159999999999988, 2.50000000000007e-05, 0.0, 0.0014099999999999991, 0.18078000000000044, 0.0020499999999999984, 0.18366666666666673, 0.15450000000000055, 0.00729999999999999, 0.04461000000000004, 0.0003700000000000005, 0.08972000000000005, 0.02465333333333331, 0.0, 0.0007999999999999936, 0.0, 0.1437499999999998, 0.17036333333333287, 0.003809999999999993, 0.09367499999999986, 0.08345999999999978, 0.09118666666666674, 0.06671766666666668, 0.0020250000000000016, 2.0605739337042904e-17, 0.002999999999999991, 0.0021000000000000107, 0.21130666666666573, 0.027175000000000008, 0.005, 0.0, 0.0, 0.026739999999999958, 0.0295, 0.011586666666666646, 0.06291000000000023, 4.999999999999963e-05, 0.025126666666666568, 0.0032199999999999954, 0.07115000000000021, 0.06956499999999988, 0.020899000000000008, 0.00010000000000000018, 0.017349999999999983, 0.1290599999999998, 0.0, 0.0002]"
Dijkstra,115336,0.0,0,2,2,0,0,"[0.0, -2.3869795029440866e-19, 0.012049999999999986, 0.007539999999999998, 3.333333333333335e-05, 0.06109999999999998, 0.05836000000000001, 0.0, 0.3179000000000001, 0.1438666666666669, 0.02565070000000006, 0.12154999999999991, 0.1123800000000002, 0.023294099999999995, 0.037354999999999965, 0.06705374999999991, 0.21800533333333322, 0.01890000000000003, 0.03460999999999984, 0.011671366666666684, 0.0014750000000000021, 1.2434497875801753e-18, 0.07659999999999983, 0.20576333333333327, 0.0, 0.008022000000000001, 0.031535000000000056, 0.06210630000000027, 0.023816666666666656, 0.007545000000000007, 0.16425666666666638, 2.5000000000000506e-05, 0.020830000000000046, 0.0004999999999999996, 0.06905999999999995, 0.088347, 0.0, 0.10338333333333305, 0.007325000000000037, 3.333333333333334e-05, 0.18685, 9.999999999999976e-05, 0.0, 0.3125500000000002, 9e-05, 0.0975499999999999, 7.500000000000071e-05, 0.0, 0.0009599999999999993, 0.13425713333333364, 0.0017499999999999985, 0.1601666666666667, 0.14546666666666724, 0.007124999999999989, 0.05066000000000002, 0.00027000000000000044, 0.07430000000000005, 0.0377169333333333, 0.0, 0.0014249999999999935, 0.0, 0.13448666666666648, 0.12486333333333273, 0.003979999999999994, 0.05479999999999983, 0.05345666666666645, 0.1226933333333334, 0.06247433333333335, 0.0018250000000000013, 2.0605739337042904e-17, 0.0030999999999999912, 0.002370000000000012, 0.19869333333333244, 0.02968500000000001, 0.005, 0.0, 0.0, 0.02172999999999998, 0.031433333333333334, 0.011469999999999977, 0.02943333333333354, 4.999999999999962e-05, 0.031469633333333226, 0.0064359999999999955, 0.0869000000000002, 0.07177799999999988, 0.020899000000000008, 0.00010000000000000018, 0.02086499999999998, 0.13569666666666635, 0.0, 0.0002]"
Dijkstra,121805,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.009874999999999988, -2.4158453015843408e-18, 3.3333333333333355e-05, 0.05092499999999994, 0.04821, 0.0, 0.3288750000000002, 0.17576666666666685, 0.017880000000000052, 0.22784999999999983, 0.1236600000000002, 0.0119, 0.029249999999999953, 0.06182629999999986, 0.23486666666666658, 0.01860000000000003, 0.05253499999999985, 0.013323333333333347, 0.0007750000000000018, 1.2434497875801753e-18, 0.0811099999999998, 0.18986666666666666, 0.0, 0.005692300000000002, 0.014620000000000057, 0.05695333333333361, 0.024313333333333312, 0.007545000000000007, 0.1922299999999997, 5.000000000000051e-05, 0.020030000000000044, 0.0005299999999999995, 0.07393999999999991, 0.09891066666666666, 0.0, 0.11711999999999975, 0.00912500000000004, 3.333333333333335e-05, 0.1893500000000001, 9.999999999999979e-05, 0.0, 0.3280250000000003, 8e-05, 0.09834999999999992, 2.500000000000071e-05, 0.0, 0.0019799999999999996, 0.1385300000000003, 0.0017499999999999985, 0.15220000000000006, 0.14856666666666726, 0.01082499999999999, 0.057363333333333356, 0.0004300000000000004, 0.08572000000000003, 0.023066666666666628, 0.0, 0.0007749999999999935, 0.0, 0.16202333333333316, 0.13271086666666612, 0.004339999999999994, 0.048324999999999826, 0.06899753333333312, 0.11652666666666679, 0.06247433333333335, 0.0017750000000000014, 2.0605739337042904e-17, 0.00514999999999999, 0.0023800000000000114, 0.20029666666666573, 0.05078000000000002, 0.005, 0.0, 0.0, 0.01653999999999997, 0.02723333333333333, 0.011557433333333315, 0.05076743333333355, 4.999999999999963e-05, 0.02287666666666658, 0.0016899999999999951, 0.12870000000000023, 0.06114999999999987, 0.008039500000000007, 0.0001000000000000002, 0.017549999999999986, 0.12574666666666637, 0.0, 0.0002]"
Dijkstra,131247,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.006530749999999989, 0.003489999999999998, 3.333333333333335e-05, 0.07907499999999995, 0.04864000000000001, 0.0, 0.3326602499999999, 0.13763076666666685, 0.015100000000000053, 0.36840000000000006, 0.15543000000000023, 0.005865200000000001, 0.03439999999999995, 0.057134999999999894, 0.2436333333333333, 0.017300000000000027, 0.03943999999999987, 0.01497840000000002, 0.0007750000000000018, 1.2434497875801753e-18, 0.07564999999999981, 0.17965333333333328, 0.0, 0.0129, 0.016790000000000055, 0.08984000000000032, 0.0379933333333333, 0.004362500000000008, 0.207033333333333, 5.000000000000051e-05, 0.021182300000000046, 0.0005199999999999997, 0.09350999999999994, 0.10355599999999998, 0.0, 0.10152999999999969, 0.006600000000000038, 3.3333333333333355e-05, 0.1785965, 9.999999999999982e-05, 0.0, 0.32566025, 6e-05, 0.11129999999999991, 2.5000000000000716e-05, 0.0, 0.0013499999999999992, 0.14025666666666703, 0.0017499999999999985, 0.12943333333333332, 0.14606666666666726, 0.00467499999999999, 0.04922666666666664, 0.00038000000000000056, 0.08563000000000001, 0.061169999999999954, 0.0, 0.0007499999999999933, 0.0, 0.17757999999999982, 0.14536666666666603, 0.003989999999999995, 0.07302499999999983, 0.11814333333333307, 0.12650666666666682, 0.06736533333333335, 0.0017750000000000014, 2.0605739337042904e-17, 0.0030999999999999886, 0.002270000000000012, 0.20245409999999905, 0.03584000000000001, 0.005, 0.0, 0.0, 0.016499999999999976, 0.02793333333333332, 0.04382333333333332, 0.08544666666666692, 7.499999999999963e-05, 0.01884666666666658, 0.005359999999999996, 0.0896500000000002, 0.06295999999999989, 0.019262000000000005, 0.00010000000000000018, 0.018229999999999986, 0.13273333333333304, 0.0, 0.0002]"
Dijkstra,139208,0.0,0,2,2,0,0,"[0.0, 2.499999999999977e-05, 0.009124999999999992, 0.012488299999999997, 3.333333333333335e-05, 0.08127499999999997, 0.04240000000000001, 0.0, 0.3705975, 0.18111333333333363, 0.014929450000000047, 0.19550000000000015, 0.1860200000000002, 0.004660000000000003, 0.04075374999999995, 0.057599999999999874, 0.2630666666666664, 0.013270750000000038, 0.054624999999999854, 0.013916666666666688, 0.0030000000000000027, 0.009275000000000002, 0.07528999999999984, 0.17284333333333315, 0.0, 0.017731499999999997, 0.014945000000000054, 0.0568963000000003, 0.06176333333333331, 0.004362500000000008, 0.2448427666666663, 2.5000000000000516e-05, 0.02618000000000004, 0.0004899999999999997, 0.13628333333333323, 0.13906666666666667, 0.0, 0.11953333333333287, 0.0069750000000000385, 3.3333333333333355e-05, 0.159545, 9.999999999999983e-05, 0.0, 0.36644750000000015, 8e-05, 0.10199999999999988, 2.5000000000000726e-05, 0.0, 0.0010999999999999992, 0.18929630000000047, 0.0017499999999999985, 0.12927433333333332, 0.1932000000000006, -1.0302869668521452e-17, 0.03382666666666665, 0.00028000000000000057, 0.07310000000000004, 0.03990999999999995, 0.0, 0.002999999999999994, 0.0, 0.16843019999999992, 0.13247999999999943, 0.003929999999999995, 0.07869999999999985, 0.11766999999999966, 0.0901007666666668, 0.08197133333333334, 0.0017750000000000014, 2.0605739337042904e-17, 0.0024499999999999878, 0.003000000000000011, 0.23806333333333252, 0.03460500000000001, 0.005, 0.0, 0.0, 0.024339999999999976, 0.023199999999999988, 0.0012838333333333191, 0.0801138333333336, 4.999999999999963e-05, 0.019626299999999906, 0.008859999999999996, 0.08390000000000022, 0.0698199999999999, 0.010183500000000007, 0.00010000000000000018, 0.020264999999999995, 0.12970409999999963, 0.0, 0.0002]"
Dijkstra,131020,0.0,0,2,2,0,0,"[0.0, 2.499999999999977e-05, 0.009299999999999996, -3.0553337637684307e-18, 3.333333333333335e-05, 0.06049999999999994, 0.05071000000000002, 0.0, 0.40029750000000003, 0.16749666666666696, 0.014829450000000051, 0.14195000000000008, 0.13548000000000018, 0.004230000000000002, 0.018099999999999953, 0.054424999999999835, 0.29570733333333327, 0.014600000000000043, 0.06259499999999986, 0.010843333333333356, 0.0007750000000000021, 1.4210854715202004e-18, 0.07386999999999982, 0.11641333333333319, 0.0, 0.016549999999999992, 0.013810000000000055, 0.06299630000000028, 0.06431666666666665, 0.007947000000000008, 0.22346999999999975, 2.5000000000000516e-05, 0.01792000000000004, 0.0005599999999999996, 0.1543971666666665, 0.169, 0.0, 0.11878999999999953, 0.0072500000000000385, 3.333333333333335e-05, 0.16359500000000002, 9.999999999999983e-05, 0.0, 0.3993475000000002, 7e-05, 0.11395749999999989, 5.000000000000072e-05, 0.0, 0.0011799999999999996, 0.24005963333333366, 0.0018999999999999983, 0.14666666666666667, 0.16530000000000064, 0.03442499999999999, 0.038203333333333325, 0.00023000000000000052, 0.08785000000000004, 0.041319999999999954, 0.0, 0.0007749999999999936, 0.0, 0.11124000000000014, 0.12267333333333277, 0.0037499999999999955, 0.05749999999999983, 0.08624666666666633, 0.04183333333333342, 0.07620933333333335, 0.0019000000000000017, 2.0605739337042904e-17, 0.0030249999999999873, 0.0019800000000000104, 0.2154033333333326, 0.027920750000000008, 0.005, 0.0, 0.0, 0.01552999999999998, 0.02243333333333332, 1.9999999999985666e-05, 0.12991050000000026, 4.999999999999962e-05, 0.021356299999999905, 0.008769999999999995, 0.07275000000000019, 0.06807499999999989, 0.010183500000000007, 5.000000000000018e-05, 0.017981099999999996, 0.12404999999999956, 0.0, 0.0002]"
Dijkstra,155647,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.010649999999999995, 0.010509999999999999, 3.333333333333335e-05, 0.04837499999999997, 0.04896000000000002, 0.0, 0.29374325000000007, 0.17486666666666698, 0.01040000000000005, 0.0906000000000001, 0.1602100000000002, 0.01141, 0.02829999999999996, 0.06763499999999985, 0.19196666666666662, 0.01615000000000004, 0.09047499999999986, 0.007120000000000026, 0.000625000000000002, 1.4210854715202004e-18, 0.07626999999999984, 0.21125666666666662, 0.0, 0.021609999999999994, 0.025515000000000055, 0.06260000000000028, 0.03200666666666664, 0.011364000000000008, 0.29331999999999975, 5.000000000000051e-05, 0.024960000000000045, 0.0008299999999999999, 0.10038229999999997, 0.09756666666666666, 0.0, 0.17741909999999955, 0.007500000000000041, 3.333333333333335e-05, 0.08170000000000002, 9.999999999999983e-05, 0.0, 0.29171825000000023, 7.000000000000002e-05, 0.1349999999999999, 2.5000000000000726e-05, 0.0, 0.0010799999999999994, 0.21962246666666702, 0.0018999999999999983, 0.1587, 0.14596666666666724, 0.017801499999999994, 0.05741576666666669, 0.00018000000000000047, 0.0896, 0.02344333333333328, 0.0, 0.0006249999999999934, 0.0, 0.22819666666666683, 0.1677801999999995, 0.0027662999999999954, 0.045899999999999844, 0.11948909999999972, 0.13728000000000012, 0.07098333333333337, 0.0017750000000000008, 0.0068850000000000204, 0.004674999999999989, 0.00226000000000001, 0.22814999999999921, 0.04005000000000001, 0.005, 0.0, 0.0, 0.018410499999999982, 0.021099999999999976, 0.00833333333333332, 0.06876333333333352, 4.999999999999962e-05, 0.03377666666666657, 0.0054599999999999935, 0.07010000000000018, 0.0679899999999999, 0.0032155000000000074, 0.00010000000000000018, 0.016525, 0.11714999999999963, 0.0, 0.0002]"
Dijkstra,144944,0.0,0,2,2,0,0,"[0.0, 2.4999999999999764e-05, 0.026074999999999984, 0.013530800000000004, 3.3333333333333355e-05, 0.042574999999999974, 0.059660000000000026, 0.0, 0.20684999999999995, 0.20458000000000023, 0.011250000000000045, 0.04990000000000011, 0.14356000000000022, 0.02438, 0.04177499999999995, 0.10798999999999984, 0.2701666666666665, 0.01615000000000004, 0.08294999999999988, 0.010170000000000026, 0.000600000000000002, 0.006575000000000002, 0.08977999999999982, 0.21781999999999985, 0.0, 0.01130999999999999, 0.024883500000000055, 0.08688000000000026, 0.05456233333333331, 0.022325000000000005, 0.22097026666666644, 5.000000000000051e-05, 0.021480000000000037, 0.0007599999999999998, 0.09578999999999994, 0.13696666666666665, 0.0, 0.12731333333333295, 0.006575000000000041, 3.333333333333335e-05, 0.04450000000000005, 9.999999999999983e-05, 0.0, 0.20482500000000015, 9e-05, 0.13108499999999987, 2.5000000000000726e-05, 0.0, 0.0010999999999999994, 0.18558333333333368, 0.0016499999999999985, 0.15703333333333333, 0.145633333333334, 0.006599999999999996, 0.025603333333333346, 0.00020000000000000042, 0.06429, 0.04909566666666661, 0.0, 0.0005749999999999934, 0.0, 0.18619360000000013, 0.16038333333333285, 0.004129999999999993, 0.039624999999999855, 0.07255666666666637, 0.1343933333333334, 0.06736533333333336, 0.0016750000000000003, 2.0463630789890887e-17, 0.0034249999999999906, 0.0022700000000000107, 0.2481433333333326, 0.038785000000000014, 0.005, 0.0, 0.0, 0.013459999999999979, 0.020233333333333315, 2.9999999999986025e-05, 0.10011666666666685, 4.999999999999962e-05, 0.01969333333333325, 0.009979999999999996, 0.0550000000000002, 0.06286999999999988, 0.0032155000000000074, 5.0000000000000185e-05, 0.015700000000000006, 0.11445999999999956, 0.0, 0.0002]"
Dijkstra,168656,0.0,0,2,2,0,0,"[0.0, 2.499999999999977e-05, 0.02819999999999998, 0.011012500000000005, 3.3333333333333355e-05, 0.03514999999999998, 0.06977000000000001, 0.0, 0.289375, 0.19999666666666682, 0.014780000000000041, 0.1563000000000001, 0.14206590000000022, 0.02719000000000001, 0.048724999999999956, 0.1392799999999999, 0.23196666666666646, 0.01615000000000004, 0.0878599999999999, 0.011076666666666696, 0.000600000000000002, 7.105427357601002e-19, 0.08293999999999986, 0.24046333333333322, 0.0, 0.010729999999999991, 0.04370000000000005, 0.09227666666666692, 0.05703, 0.026948000000000007, 0.2622808333333332, 5.000000000000051e-05, 0.015030000000000036, 0.00053, 0.11317333333333333, 0.10949999999999999, 0.0, 0.13115333333333293, 0.0067000000000000445, 3.333333333333335e-05, 0.05720000000000008, 9.999999999999983e-05, 0.0, 0.28175000000000017, 8e-05, 0.14474999999999985, 2.5000000000000733e-05, 0.0, 0.0017999999999999995, 0.23382196666666705, 0.0020499999999999984, 0.1414, 0.20603333333333382, 0.01275, 0.03102666666666667, 0.0014200000000000003, 0.07739, 0.04069999999999995, 0.0, 0.0005749999999999934, 0.0, 0.1910741666666668, 0.24912196666666617, 0.004069999999999992, 0.03207499999999986, 0.09325666666666638, 0.154, 0.07839800000000004, 0.0020750000000000005, 2.0463630789890887e-17, 0.0027499999999999916, 0.008140000000000008, 0.29016666666666585, 0.04249500000000004, 0.005, 0.0, 0.0016, 0.02149999999999998, 0.021633333333333327, 0.010866666666666648, 0.06963333333333348, 4.999999999999962e-05, 0.02053333333333326, 0.008799999999999997, 0.07225000000000023, 0.06370999999999985, 7.271960811294776e-18, 5.0000000000000185e-05, 0.017255000000000006, 0.13020999999999971, 0.0, 0.0002]"
Dijkstra,156756,0.0,0,2,2,0,0,"[0.0, 2.499999999999977e-05, 0.018776999999999974, 0.012040000000000004, 3.333333333333336e-05, 0.046324999999999984, 0.08568000000000002, 0.0, 0.4066999999999997, 0.15295026666666675, 0.011350000000000034, 0.43285, 0.12281000000000018, 0.029850000000000005, 0.04209999999999993, 0.1263449999999999, 0.2336666666666665, 0.017775000000000044, 0.06506999999999989, 0.01723000000000002, 0.0006250000000000021, 7.105427357601002e-19, 0.07884999999999988, 0.18812693333333325, 0.0, 0.008934399999999992, 0.034225000000000075, 0.07697333333333364, 0.04695333333333331, 0.017668500000000007, 0.245723333333333, 2.5000000000000516e-05, 0.016895200000000037, 0.00079, 0.10149333333333316, 0.10949999999999999, 0.0, 0.11851359999999957, 0.006775000000000044, 3.3333333333333355e-05, 0.2100000000000002, 9.999999999999983e-05, 0.0, 0.40374999999999966, 7.000000000000001e-05, 0.1340999999999998, 2.500000000000074e-05, 0.0, 0.0011499999999999998, 0.21785000000000052, 0.0019499999999999982, 0.13159999999999997, 0.16686666666666716, 0.012600000000000002, 0.05052666666666666, 0.0003799999999999997, 0.08924999999999998, 0.04169999999999992, 0.0, 0.0005999999999999936, 0.0, 0.17613000000000006, 0.20047333333333286, 0.003769999999999993, 0.04292499999999986, 0.11684999999999969, 0.15591999999999998, 0.07839800000000004, 0.001975, 2.0463630789890887e-17, 0.0035499999999999915, 0.012560000000000009, 0.237528666666666, 0.04997500000000002, 0.005, 0.0, -1.3322676295501877e-19, 0.018729999999999976, 0.02293333333333333, 0.055864800000000006, 0.1297848000000001, 9.99999999999996e-05, 0.0161466666666666, 0.008799999999999997, 0.10450000000000023, 0.06767039999999985, 0.008450000000000008, 0.0001000000000000002, 0.01483500000000001, 0.14869666666666628, 0.0, 0.0002]"
